CaseID,Domain,Hop,Codeword,Layer,Port,PRB,Symbol,Subcarrier,LinearIndex0Based,Status
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,6,6,882,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,6,7,883,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,6,8,884,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,6,9,885,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,6,10,886,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,6,11,887,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,6,0,888,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,6,1,889,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,6,2,890,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,6,3,891,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,6,4,892,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,6,5,893,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,6,6,894,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,6,7,895,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,6,8,896,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,6,9,897,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,6,10,898,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,6,11,899,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,6,1,901,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,6,2,902,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,6,3,903,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,6,4,904,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,6,5,905,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,6,6,906,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,6,7,907,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,6,8,908,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,6,9,909,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,6,10,910,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,6,11,911,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,6,0,912,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,6,1,913,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,6,2,914,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,6,3,915,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,6,4,916,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,6,5,917,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,6,6,918,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,6,7,919,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,6,8,920,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,6,9,921,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,6,10,922,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,6,11,923,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,6,1,925,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,6,2,926,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,6,3,927,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,6,4,928,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,6,5,929,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,6,6,930,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,6,7,931,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,6,8,932,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,6,9,933,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,6,10,934,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,6,11,935,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,6,0,936,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,6,1,937,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,6,2,938,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,6,3,939,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,6,4,940,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,6,5,941,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,6,6,942,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,6,7,943,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,6,8,944,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,6,9,945,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,6,10,946,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,6,11,947,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,6,1,949,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,6,2,950,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,6,3,951,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,6,4,952,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,6,5,953,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,6,6,954,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,6,7,955,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,6,8,956,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,6,9,957,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,6,10,958,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,6,11,959,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,6,0,960,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,6,1,961,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,6,2,962,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,6,3,963,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,6,4,964,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,6,5,965,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,6,6,966,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,6,7,967,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,6,8,968,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,6,9,969,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,6,10,970,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,6,11,971,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,6,1,973,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,6,2,974,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,6,3,975,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,6,4,976,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,6,5,977,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,6,6,978,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,6,7,979,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,6,8,980,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,6,9,981,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,6,10,982,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,6,11,983,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,6,0,984,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,6,1,985,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,6,2,986,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,6,3,987,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,6,4,988,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,6,5,989,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,6,6,990,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,6,7,991,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,6,8,992,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,6,9,993,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,6,10,994,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,6,11,995,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,6,1,997,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,6,2,998,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,6,3,999,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,6,4,1000,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,6,5,1001,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,6,6,1002,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,6,7,1003,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,6,8,1004,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,6,9,1005,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,6,10,1006,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,6,11,1007,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,7,0,1008,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,7,1,1009,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,7,2,1010,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,7,3,1011,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,7,4,1012,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,7,5,1013,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,7,6,1014,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,7,7,1015,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,7,8,1016,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,7,9,1017,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,7,10,1018,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,7,11,1019,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,7,1,1021,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,7,2,1022,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,7,3,1023,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,7,4,1024,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,7,5,1025,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,7,6,1026,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,7,7,1027,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,7,8,1028,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,7,9,1029,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,7,10,1030,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,7,11,1031,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,7,0,1032,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,7,1,1033,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,7,2,1034,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,7,3,1035,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,7,4,1036,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,7,5,1037,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,7,6,1038,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,7,7,1039,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,7,8,1040,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,7,9,1041,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,7,10,1042,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,7,11,1043,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,7,1,1045,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,7,2,1046,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,7,3,1047,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,7,4,1048,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,7,5,1049,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,7,6,1050,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,7,7,1051,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,7,8,1052,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,7,9,1053,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,7,10,1054,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,7,11,1055,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,7,0,1056,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,7,1,1057,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,7,2,1058,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,7,3,1059,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,7,4,1060,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,7,5,1061,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,7,6,1062,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,7,7,1063,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,7,8,1064,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,7,9,1065,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,7,10,1066,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,7,11,1067,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,7,1,1069,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,7,2,1070,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,7,3,1071,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,7,4,1072,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,7,5,1073,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,7,6,1074,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,7,7,1075,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,7,8,1076,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,7,9,1077,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,7,10,1078,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,7,11,1079,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,7,0,1080,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,7,1,1081,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,7,2,1082,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,7,3,1083,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,7,4,1084,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,7,5,1085,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,7,6,1086,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,7,7,1087,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,7,8,1088,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,7,9,1089,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,7,10,1090,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,7,11,1091,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,7,1,1093,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,7,2,1094,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,7,3,1095,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,7,4,1096,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,7,5,1097,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,7,6,1098,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,7,7,1099,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,7,8,1100,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,7,9,1101,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,7,10,1102,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,7,11,1103,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,7,0,1104,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,7,1,1105,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,7,2,1106,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,7,3,1107,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,7,4,1108,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,7,5,1109,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,7,6,1110,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,7,7,1111,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,7,8,1112,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,7,9,1113,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,7,10,1114,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,7,11,1115,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,7,1,1117,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,7,2,1118,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,7,3,1119,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,7,4,1120,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,7,5,1121,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,7,6,1122,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,7,7,1123,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,7,8,1124,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,7,9,1125,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,7,10,1126,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,7,11,1127,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,7,0,1128,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,7,1,1129,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,7,2,1130,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,7,3,1131,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,7,4,1132,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,7,5,1133,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,7,6,1134,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,7,7,1135,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,7,8,1136,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,7,9,1137,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,7,10,1138,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,7,11,1139,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,7,1,1141,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,7,2,1142,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,7,3,1143,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,7,4,1144,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,7,5,1145,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,7,6,1146,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,7,7,1147,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,7,8,1148,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,7,9,1149,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,7,10,1150,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,7,11,1151,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,8,0,1152,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,8,1,1153,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,8,2,1154,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,8,3,1155,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,8,4,1156,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,8,5,1157,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,8,6,1158,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,8,7,1159,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,8,8,1160,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,8,9,1161,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,8,10,1162,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,8,11,1163,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,8,1,1165,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,8,2,1166,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,8,3,1167,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,8,4,1168,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,8,5,1169,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,8,6,1170,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,8,7,1171,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,8,8,1172,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,8,9,1173,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,8,10,1174,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,8,11,1175,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,8,0,1176,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,8,1,1177,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,8,2,1178,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,8,3,1179,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,8,4,1180,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,8,5,1181,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,8,6,1182,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,8,7,1183,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,8,8,1184,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,8,9,1185,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,8,10,1186,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,8,11,1187,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,8,1,1189,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,8,2,1190,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,8,3,1191,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,8,4,1192,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,8,5,1193,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,8,6,1194,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,8,7,1195,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,8,8,1196,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,8,9,1197,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,8,10,1198,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,8,11,1199,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,8,0,1200,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,8,1,1201,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,8,2,1202,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,8,3,1203,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,8,4,1204,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,8,5,1205,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,8,6,1206,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,8,7,1207,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,8,8,1208,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,8,9,1209,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,8,10,1210,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,8,11,1211,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,8,1,1213,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,8,2,1214,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,8,3,1215,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,8,4,1216,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,8,5,1217,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,8,6,1218,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,8,7,1219,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,8,8,1220,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,8,9,1221,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,8,10,1222,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,8,11,1223,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,8,0,1224,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,8,1,1225,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,8,2,1226,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,8,3,1227,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,8,4,1228,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,8,5,1229,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,8,6,1230,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,8,7,1231,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,8,8,1232,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,8,9,1233,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,8,10,1234,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,8,11,1235,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,8,1,1237,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,8,2,1238,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,8,3,1239,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,8,4,1240,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,8,5,1241,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,8,6,1242,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,8,7,1243,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,8,8,1244,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,8,9,1245,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,8,10,1246,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,8,11,1247,PASS
