TransmissionID,PHYGrantContextId,Direction,Signal,UEIndex,StartSample,EndSampleExclusive,SampleRate_Hz,Frequency_Hz,PRGIndex0,SymbolGroupIndex0,LayerIndex0,MatrixSHA256,MatrixDigestConvention,Azimuth_deg,Elevation_deg,Directivity_dBi,PatternKind,PatternSource,CoordinateFrame,ArrayClass,ElementModel,SelectedBeamApplied,OverTheAirMeasurement
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,-15,-17.07868278338,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,-10,-16.95621970516,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,-5,-16.8843958647684,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,0,-16.8607283676567,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,5,-16.8843958647684,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,10,-16.95621970516,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,15,-17.07868278338,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,20,-17.2559912527565,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,25,-17.4941955239646,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,30,-17.8014013427272,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,35,-18.1881228950917,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,40,-18.6678647327714,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,45,-19.2580819208636,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,50,-19.9817887902998,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,55,-20.8703376282746,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,60,-21.9684524772493,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,65,-23.3440009244562,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,70,-25.1089250773113,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,75,-27.4709943444641,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,80,-30.8941159060465,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,85,-36.8550651766806,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-145,90,-Inf,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-90,-Inf,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-85,-35.8678265311,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-80,-29.9136761376585,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-75,-26.5016967943212,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-70,-24.154830901733,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-65,-22.4087798835565,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-60,-21.0552780745974,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-55,-19.9817887902998,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-50,-19.1197609018064,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-45,-18.4237106850066,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-40,-17.8614669035137,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-35,-17.4091583116669,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-30,-17.0484607335923,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-25,-16.7650180986926,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-20,-16.5475150557531,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-15,-16.3871291090284,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-10,-16.2772106458878,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,-5,-16.2131014853474,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,0,-16.1920373893345,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,5,-16.2131014853474,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,10,-16.2772106458878,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,15,-16.3871291090284,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,20,-16.5475150557531,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,25,-16.7650180986926,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,30,-17.0484607335923,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,35,-17.4091583116669,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,40,-17.8614669035137,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,45,-18.4237106850066,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
"ec53efa49b61a510d09bff34bbe72f3c27550deebc42bd3d31eb2292a3a37e29","UL|cell=1|ue=1|rnti=1|frame=0|slot=8","UL","PUSCH",1,69020,76700,7680000,2350000000,0,0,0,"54609390e1bad2dade0c3abefdcce9a6722bdcdfcced46a0fc5a7549f62beb5f","sixgr-mimo-matrix-v1",-140,50,-19.1197609018064,"data_precoder_directivity_before_node_rf","executed_matrix_and_installed_NRRectangularPanelArray","local_array_before_runtime_orientation","phased.NRRectangularPanelArray","3gpp_tr38901",1,0
