CaseID,PAProfile,MemoryDepth,Order,CoefficientSHA256,InputPAPR_dB,OutputPAPR_dB,ACLR_dB,EVM_pct,Status
PA-0136,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,7.95639748986392,7.61727703787317,0.339989493517093,2.07802586523993,PASS
PA-0137,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,8.70758277085983,8.28495666727585,-0.230577863713513,30.4949138741199,PASS
PA-0138,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,8.98569135583178,8.51415484199139,0.0760469684493076,50.8523647503749,PASS
PA-0139,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,8.34468438130152,7.97301962550143,0.615516972239793,2.11135483994613,PASS
PA-0140,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,8.09797764990671,7.74496786732097,0.852798161411802,30.5570493784469,PASS
PA-0141,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,8.53120689004199,8.14362940015974,0.0367163542550895,50.7490033324543,PASS
PA-0142,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,7.97014854297624,7.63280907980788,0.197662249183862,2.10498167819525,PASS
PA-0143,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,7.89183378970348,7.57670260741485,0.768176726058302,30.4985231990452,PASS
PA-0144,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,8.85088881303512,8.41408933640233,-0.009819107622352,50.8170052733815,PASS
PA-0145,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,8.56741324337832,8.19038982871641,-0.299828039950336,2.27796108675684,PASS
PA-0146,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,9.23768661380717,8.75802983130605,-0.386101428448449,30.552620495279,PASS
PA-0147,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,7.95840984997761,7.63289808903516,0.296382803631766,50.7782920233741,PASS
PA-0148,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,9.86017251849899,9.27887772684608,0.0271034172337125,2.41335159414025,PASS
PA-0149,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,9.07537579281471,8.56748863124952,0.282279525173479,30.6256615410096,PASS
PA-0150,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,9.50030676351197,8.97618099081029,0.845301531470992,50.7735685290907,PASS
PA-0151,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,7.79823964319325,7.48103440077482,0.587997751030809,2.10248405702403,PASS
PA-0152,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,11.1658337191207,10.4247117486714,0.471761265256796,30.5343234023067,PASS
PA-0153,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,9.74333540792997,9.20855727167871,0.270061379331276,50.8223678252907,PASS
PA-0154,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,7.75800150624992,7.44960672403392,0.623023410109877,2.15280685819445,PASS
PA-0155,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,10.3657181400279,9.73481301731165,0.277358932888192,30.5149225110065,PASS
PA-0156,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,8.42232241359874,8.05042825407371,-0.239318354221912,50.7354874555366,PASS
PA-0157,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,8.65212633407374,8.22976489195586,-0.372201489654885,2.29467590800448,PASS
PA-0158,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,8.02606493292396,7.67392994801904,-0.4052735684478,30.4831637844998,PASS
PA-0159,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,8.45213915311336,8.04628397476889,0.236725710143475,50.8030886476852,PASS
PA-0160,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,8.14347048308009,7.77622468234981,0.249313605351255,2.16719703208961,PASS
PA-0161,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,8.51420958695518,8.12620511050567,0.0177334423606786,30.4901407307007,PASS
PA-0162,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,8.80696759131928,8.40395667739431,0.409107910946,50.7783732582719,PASS
PA-0163,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,8.52832802238986,8.13613932450266,-0.360943827515269,2.21627824768138,PASS
PA-0164,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,9.20657897640129,8.74037768615816,0.469233285570176,30.598067701921,PASS
PA-0165,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,10.2063783503937,9.5855451937557,-0.498841362456934,50.7658766468439,PASS
PA-0166,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,8.24041810942845,7.89907424782882,0.402716188943315,2.14530384127526,PASS
PA-0167,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,7.53041894340722,7.22709546854761,0.257017868438675,30.4642831459576,PASS
PA-0168,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,8.23510082107856,7.86986859183895,-0.328759539000316,50.7770679995179,PASS
PA-0169,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,8.92341752719125,8.48779840270103,-0.0885811994710452,2.12238295499987,PASS
PA-0170,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,9.06368996928008,8.60713517504101,-0.0524900378403376,30.5320317513573,PASS
PA-0171,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,8.77857974053462,8.3495068595116,-0.121930235132145,50.8466577324726,PASS
PA-0172,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,8.48805010046107,8.07631127580389,-0.0702380711663484,2.17760843824458,PASS
PA-0173,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,8.63156916147504,8.2401866457599,0.0931529697634177,30.4594012831984,PASS
PA-0174,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,8.43303028577849,8.04493678837754,0.460304018156811,50.8063126352826,PASS
PA-0175,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,8.69166734425336,8.27518451998091,-0.610105121683546,2.32706877309045,PASS
PA-0176,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,7.6987887047606,7.38805793357889,-0.00779012813405697,30.4919247236047,PASS
PA-0177,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,8.82171724205621,8.39185534852096,0.146198319779002,50.816355078392,PASS
PA-0178,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,9.25227958812821,8.76314803873968,0.174478854496401,2.2186498992572,PASS
PA-0179,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,8.11778826158305,7.76162998049609,0.629345559595146,30.5564534359692,PASS
PA-0180,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,8.77226308982433,8.34926398154367,0.171107992792665,50.8278384135523,PASS
PA-0181,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,7.94572752791216,7.6083994559882,-0.372688355641889,2.27588310855831,PASS
PA-0182,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,8.39062015196522,8.00534874753059,-0.085181839593528,30.5448307684107,PASS
PA-0183,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,9.90951628453215,9.33435105370863,-0.528001705248703,50.8491208135694,PASS
PA-0184,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,8.34331051623229,7.9678117936882,0.0948353770067586,2.18088671953758,PASS
PA-0185,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,10.8409456941328,10.1120856596753,-0.874238168614527,30.5910610909073,PASS
PA-0186,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,8.04305577867401,7.69858814285085,0.277192383937013,50.8200300728383,PASS
PA-0187,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,0f4406d4c4e82c36ddbc6d8d2aa942b5df35ffee2933272ac717ff05a76b0086,9.34764774201169,8.86402223804616,0.115026076264499,2.20769993415437,PASS
PA-0188,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,15a64a83fc4d8106d52c66dca6938822a1574feaeec6206886702d7dd65efa31,8.89211182143288,8.43942536332245,0.0794406156812538,30.5938531907546,PASS
PA-0189,MEMORY_POLYNOMIAL_BOUNDED_V1,1,5,00c372485014768a7df888b9bb951e6abd0680e96322dd2508b571f523935ae6,11.4462063262163,10.5896658014397,-0.225027460468648,50.9194228987712,PASS
