RunID,FamilyID,PairID,Metric,BaselineValue,TreatmentValue,AbsoluteEffect,RelativeEffect,CILower,CIUpper,PValue,AdjustedPValue,EffectSize,PracticalMargin,Conclusion,Status,EffectScale,StandardizedCILower,StandardizedCIUpper
mimo_impact_20260726T123109Z,F17,F17_P06,GoodputMbps,0.035808000000000027,0.021312000000000008,-0.014496000000000019,-0.40482573726541576,-0.018192000000000014,-0.010512000000000007,1.4027579833655486e-191,8.4165479001932918e-191,-0.1693962057845935,0.002,harmful,PASS,0.085574525904277512,-0.21258662911377779,-0.12284029492326473
mimo_impact_20260726T123109Z,F18,F18_P01,GoodputMbps,2.4000000000000001e-05,0,-2.4000000000000001e-05,-1,-7.2000000000000002e-05,0,1,1,-0.012,0.002,equivalent,PASS,0.002,-0.035999999999999997,0
mimo_impact_20260726T123109Z,F18,F18_P02,GoodputMbps,0.000696,9.6000000000000002e-05,-0.00060000000000000006,-0.86206896551724144,-0.00083999999999999993,-0.00031199999999999994,7.4505805969238496e-09,1.4901161193847699e-08,-0.092269326539767438,0.002,equivalent,PASS,0.0065027027128176148,-0.1291770571556744,-0.047980049800679055
mimo_impact_20260726T123109Z,F18,F18_P03,GoodputMbps,0.0077280000000000048,0.001632,-0.0060960000000000051,-0.78881987577639767,-0.0070320000000000053,-0.005232000000000004,3.0681834158108114e-92,9.2045502474324334e-92,-0.27519267514075912,0.002,harmful,PASS,0.022151752392689752,-0.31744666856788356,-0.23618898890033657
mimo_impact_20260726T123109Z,F18,F18_P04,GoodputMbps,0.018864000000000013,0.0093120000000000026,-0.0095520000000000101,-0.50636132315521654,-0.011112000000000009,-0.0077520000000000063,7.7868710555407126e-208,3.114748422216285e-207,-0.23105665281555346,0.002,harmful,PASS,0.041340510578698308,-0.26879203581306843,-0.18751582627995916
mimo_impact_20260726T123109Z,F18,F18_P05,GoodputMbps,0.024816000000000015,0.022752000000000015,-0.0020639999999999999,-0.083172147001934177,-0.0046560000000000022,0.00040799999999999891,2.399514902232168e-240,1.1997574511160841e-239,-0.035539824639028668,0.002,inconclusive,PASS,0.058075694547276485,-0.080171232325250766,0.0070253141728312306
mimo_impact_20260726T123109Z,F18,F18_P06,GoodputMbps,0.02877600000000002,0.033984000000000021,0.0052080000000000008,0.18098415346121757,0.0027600000000000007,0.0084000000000000064,8.524789415650921e-255,5.1148736493905529e-254,0.076630521478672262,0.002,beneficial,PASS,0.067962476301945657,0.040610645023259492,0.12359761528818113
mimo_impact_20260726T123109Z,F19,F19_P01,GoodputMbps,0,0,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F19,F19_P02,GoodputMbps,0,0,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F19,F19_P03,GoodputMbps,0.0035520000000000009,0.00048000000000000001,-0.0030720000000000009,-0.86486486486486491,-0.0038880000000000013,-0.0023519999999999999,3.3881317890172164e-21,1.0164395367051649e-20,-0.1686688718993147,0.002,harmful,PASS,0.018213200606652557,-0.21347154099757018,-0.12913710504791279
mimo_impact_20260726T123109Z,F19,F19_P04,GoodputMbps,0.01588800000000001,0.0087360000000000024,-0.0071520000000000073,-0.45015105740181288,-0.0087840000000000036,-0.005472000000000002,1.1319598848530878e-72,4.5278395394123513e-72,-0.18623267832499935,0.002,harmful,PASS,0.038403571619793124,-0.22872872572801919,-0.14248674717483162
mimo_impact_20260726T123109Z,F19,F19_P05,GoodputMbps,0.026928000000000021,0.021696000000000014,-0.0052320000000000075,-0.19429590017825324,-0.0076320000000000034,-0.0033120000000000011,2.8574684782060091e-101,1.4287342391030046e-100,-0.10342680984662614,0.002,harmful,PASS,0.050586496941737384,-0.15087030060195908,-0.065472017242359598
mimo_impact_20260726T123109Z,F19,F19_P06,GoodputMbps,0.033744000000000024,0.032544000000000024,-0.0011999999999999997,-0.035561877667140793,-0.0038880000000000013,0.00091200000000000005,5.3224498000111055e-110,3.1934698800066633e-109,-0.021083140165849827,0.002,inconclusive,PASS,0.056917517531081194,-0.068309374137353482,0.016023186526045875
mimo_impact_20260726T123109Z,F20,F20_P01,GoodputMbps,0,0,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F20,F20_P02,GoodputMbps,0.00023999999999999998,0,-0.00023999999999999998,-1,-0.00040799999999999994,-0.00011999999999999999,0.0019531250000000017,0.0039062500000000035,-0.070870396254900409,0.002,equivalent,PASS,0.0033864633568124708,-0.12047967363333068,-0.035435198127450204
mimo_impact_20260726T123109Z,F20,F20_P03,GoodputMbps,0.0048240000000000028,0.0045600000000000016,-0.00026400000000000121,-0.054726368159204203,-0.00086400000000000008,0.000504,2.4651903288156255e-32,7.3955709864468762e-32,-0.017347481296525597,0.002,equivalent,PASS,0.015218347579534551,-0.056773575152265332,0.033117918838821446
mimo_impact_20260726T123109Z,F20,F20_P04,GoodputMbps,0.014952000000000012,0.020016000000000013,0.0050640000000000008,0.33868378812199013,0.0038880000000000017,0.0060720000000000045,1.9446922743313537e-62,7.778769097325415e-62,0.192449045889306,0.002,beneficial,PASS,0.026313458591593862,0.1477570873652492,0.23075643890992631
mimo_impact_20260726T123109Z,F20,F20_P05,GoodputMbps,0.021168000000000013,0.030096000000000015,0.0089280000000000019,0.421768707482993,0.0068160000000000026,0.010944000000000006,4.1986725672293708e-140,2.0993362836146854e-139,0.18292340391893563,0.002,beneficial,PASS,0.048807313928820914,0.139651200841338,0.2242286886748244
mimo_impact_20260726T123109Z,F20,F20_P06,GoodputMbps,0.023952000000000018,0.036719999999999968,0.01276799999999995,0.53306613226452659,0.010656000000000006,0.015192000000000011,2.5026038689790134e-147,1.5015623213874079e-146,0.2434492305357584,0.002,beneficial,PASS,0.05244625325740989,0.20317943300352859,0.28966797543070633
mimo_impact_20260726T123109Z,F21,F21_P01,GoodputMbps,0,0,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F21,F21_P02,GoodputMbps,0.00040800000000000005,0.00023999999999999998,-0.00016800000000000007,-0.41176470588235309,-0.00036000000000000002,4.8000000000000001e-05,0.00048828124999999946,0.00097656249999999892,-0.037980716549419716,0.002,equivalent,PASS,0.0044232972745893821,-0.08138724974875651,0.0108516332998342
mimo_impact_20260726T123109Z,F21,F21_P03,GoodputMbps,0.0042000000000000023,0.0017279999999999999,-0.0024720000000000024,-0.58857142857142886,-0.003168000000000002,-0.0017520000000000012,7.0064923216243903e-46,2.1019476964873171e-45,-0.14810828182640456,0.002,inconclusive,PASS,0.016690491372369005,-0.18980867185519801,-0.1049699473138595
mimo_impact_20260726T123109Z,F21,F21_P04,GoodputMbps,0.014184000000000013,0.018720000000000014,0.0045360000000000018,0.31979695431472066,0.0033840000000000012,0.0056400000000000044,6.2230152778619818e-61,2.4892061111447927e-60,0.17648509592543318,0.002,beneficial,PASS,0.025701887041591941,0.13166348426183111,0.21943914043638527
mimo_impact_20260726T123109Z,F21,F21_P05,GoodputMbps,0.020736000000000018,0.030048000000000023,0.0093120000000000043,0.4490740740740739,0.0081120000000000046,0.010656000000000007,4.5278395394127545e-72,2.2639197697063773e-71,0.3088477897400797,0.002,beneficial,PASS,0.030150774295120593,0.26904781683543028,0.35342375939328713
mimo_impact_20260726T123109Z,F21,F21_P06,GoodputMbps,0.024936000000000017,0.037223999999999965,0.012287999999999948,0.4927815206929716,0.010080000000000004,0.014496000000000009,1.4567071740626106e-157,8.7402430443756641e-157,0.23082001037336142,0.002,beneficial,PASS,0.053236285624125801,0.18934453975939891,0.27229548098732609
mimo_impact_20260726T123109Z,F22,F22_P01,GoodputMbps,0,0,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F22,F22_P02,GoodputMbps,0.000144,0,-0.000144,-1,-0.00033600000000000004,0,0.25,0.5,-0.038749222616461014,0.002,equivalent,PASS,0.0037162035849159858,-0.090414852771742368,0
mimo_impact_20260726T123109Z,F22,F22_P03,GoodputMbps,0.0032640000000000008,4.8000000000000001e-05,-0.003216000000000001,-0.98529411764705888,-0.0039840000000000014,-0.0024960000000000004,1.3552527156068628e-20,4.0657581468205887e-20,-0.18612849835432996,0.002,harmful,PASS,0.017278385784200285,-0.23057709497625953,-0.14445793902127099
mimo_impact_20260726T123109Z,F22,F22_P04,GoodputMbps,0.015792000000000011,0.00033599999999999998,-0.015456000000000011,-0.97872340425531923,-0.016944000000000011,-0.013824000000000008,2.3408381773456875e-97,9.36335270938275e-97,-0.43794881627128468,0.002,harmful,PASS,0.03529179535543233,-0.48011159050858221,-0.39170577355940983
mimo_impact_20260726T123109Z,F22,F22_P05,GoodputMbps,0.028032000000000022,0.0020639999999999999,-0.025968000000000022,-0.92636986301369872,-0.027984000000000019,-0.024048000000000021,2.7784484368566985e-163,1.3892242184283491e-162,-0.60878281690856506,0.002,harmful,PASS,0.04265560603675881,-0.6560450688681948,-0.56377114837558429
mimo_impact_20260726T123109Z,F22,F22_P06,GoodputMbps,0.033840000000000016,0.0036480000000000011,-0.030192000000000014,-0.89219858156028364,-0.032016000000000017,-0.028272000000000019,8.9776510935355304e-190,5.3865906561213178e-189,-0.67717044409616811,0.002,harmful,PASS,0.044585525347754708,-0.71808058221326576,-0.63410714081501285
mimo_impact_20260726T123109Z,F23,F23_P01,GoodputMbps,0,0,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F23,F23_P02,GoodputMbps,0,0.000192,0.000192,864691128455.13525,0,0.00038400000000000001,0.12500000000000006,0.25000000000000011,0.044754955167266991,0.002,equivalent,PASS,0.0042900277585447236,0,0.089509910334533982
mimo_impact_20260726T123109Z,F23,F23_P03,GoodputMbps,0.00033600000000000004,0.0041760000000000009,0.003840000000000001,11.428571428571431,0.0030720000000000005,0.0047040000000000016,1.6543612251060407e-24,4.963083675318122e-24,0.20407310781514812,0.002,beneficial,PASS,0.018816786009248798,0.1632584862521185,0.2499895570735565
mimo_impact_20260726T123109Z,F23,F23_P04,GoodputMbps,0.0027840000000000005,0.017280000000000011,0.014496000000000011,5.2068965517241406,0.01310400000000001,0.015936000000000009,8.9485913790557685e-82,3.5794365516223074e-81,0.41056470044294086,0.002,beneficial,PASS,0.035307467944421161,0.37113961331431411,0.45134927333462366
mimo_impact_20260726T123109Z,F23,F23_P05,GoodputMbps,0.0077760000000000043,0.028080000000000022,0.020304000000000016,2.6111111111111116,0.018432000000000014,0.021936000000000015,1.1306146060229565e-119,5.6530730301147827e-119,0.51018884353926885,0.002,beneficial,PASS,0.039797028604443077,0.46315015583706676,0.55119693025400907
mimo_impact_20260726T123109Z,F23,F23_P06,GoodputMbps,0.012096000000000008,0.034560000000000028,0.022464000000000019,1.8571428571428574,0.020736000000000015,0.024288000000000018,1.8658804746589992e-130,1.1195282847953996e-129,0.54208340390255694,0.002,beneficial,PASS,0.041440117587584493,0.50038468052543716,0.58609872302284993
mimo_impact_20260726T123109Z,F24,F24_P01,GoodputMbps,0,0,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F24,F24_P02,GoodputMbps,9.6000000000000002e-05,9.6000000000000002e-05,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F24,F24_P03,GoodputMbps,0.0037920000000000011,0.0037920000000000011,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.0037920000000000011,0,0
mimo_impact_20260726T123109Z,F24,F24_P04,GoodputMbps,0.01545600000000001,0.01545600000000001,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.01545600000000001,0,0
mimo_impact_20260726T123109Z,F24,F24_P05,GoodputMbps,0.02764800000000002,0.02764800000000002,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.02764800000000002,0,0
mimo_impact_20260726T123109Z,F24,F24_P06,GoodputMbps,0.022800000000000018,0.034656000000000027,0.011856000000000009,0.52000000000000002,0.010368000000000006,0.013200000000000007,8.843436600419158e-75,5.3060619602514948e-74,0.34210526315789475,0.002,beneficial,PASS,0.034656000000000027,0.299168975069252,0.3808864265927977
mimo_impact_20260726T123109Z,F25,F25_P01,GoodputMbps,0,0,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F25,F25_P02,GoodputMbps,4.8000000000000001e-05,4.8000000000000001e-05,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F25,F25_P03,GoodputMbps,0.0032640000000000008,0.0032640000000000008,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.0032640000000000008,0,0
mimo_impact_20260726T123109Z,F25,F25_P04,GoodputMbps,0.01641600000000001,0.01641600000000001,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.01641600000000001,0,0
mimo_impact_20260726T123109Z,F25,F25_P05,GoodputMbps,0.028608000000000022,0.028608000000000022,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.028608000000000022,0,0
mimo_impact_20260726T123109Z,F25,F25_P06,GoodputMbps,0.035616000000000023,0.035616000000000023,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.035616000000000023,0,0
mimo_impact_20260726T123109Z,F26,F26_P01,GoodputMbps,0,0,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F26,F26_P02,GoodputMbps,0,0.000144,0.000144,648518346341.35144,0,0.00028800000000000001,0.25,0.5,0.038749222616461049,0.002,equivalent,PASS,0.0037162035849159824,0,0.077498445232922097
mimo_impact_20260726T123109Z,F26,F26_P03,GoodputMbps,0.0038400000000000005,0.0049920000000000016,0.0011520000000000011,0.30000000000000027,0.00067199999999999996,0.0015840000000000001,1.192092895507812e-07,3.5762786865234359e-07,0.11018019837230468,0.002,equivalent,PASS,0.010455599254843712,0.064271782383844331,0.15149777276191881
mimo_impact_20260726T123109Z,F26,F26_P04,GoodputMbps,0.015072000000000009,0.01761600000000001,0.0025440000000000011,0.16878980891719741,0.0018240000000000001,0.0031680000000000007,2.220446049250263e-16,8.8817841970010521e-16,0.14441416893732967,0.002,inconclusive,PASS,0.01761600000000001,0.10354223433242501,0.17983651226158032
mimo_impact_20260726T123109Z,F26,F26_P05,GoodputMbps,0.027744000000000022,0.031296000000000025,0.0035520000000000031,0.12802768166089967,0.0028800000000000002,0.0044160000000000015,1.0587911840678778e-22,5.2939559203393884e-22,0.11349693251533743,0.002,beneficial,PASS,0.031296000000000025,0.09202453987730054,0.14110429447852754
mimo_impact_20260726T123109Z,F26,F26_P06,GoodputMbps,0.033456000000000027,0.037536000000000021,0.0040799999999999934,0.12195121951219483,0.0032640000000000008,0.0048960000000000019,5.1698788284566962e-26,3.1019272970740177e-25,0.1086956521739128,0.002,beneficial,PASS,0.037536000000000021,0.086956521739130405,0.13043478260869562
mimo_impact_20260726T123109Z,F27,F27_P01,GoodputMbps,0,0,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F27,F27_P02,GoodputMbps,4.8000000000000001e-05,4.8000000000000001e-05,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F27,F27_P03,GoodputMbps,0.0036960000000000005,0.0036960000000000005,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.0036960000000000005,0,0
mimo_impact_20260726T123109Z,F27,F27_P04,GoodputMbps,0.015648000000000009,0.015648000000000009,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.015648000000000009,0,0
mimo_impact_20260726T123109Z,F27,F27_P05,GoodputMbps,0.028992000000000021,0.028992000000000021,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.028992000000000021,0,0
mimo_impact_20260726T123109Z,F27,F27_P06,GoodputMbps,0.034944000000000024,0.034944000000000024,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.034944000000000024,0,0
mimo_impact_20260726T123109Z,F28,F28_P01,GoodputMbps,0,0,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F28,F28_P02,GoodputMbps,0.000192,0.000192,0,0,-0.000144,0.000144,1,1,0,0.002,equivalent,PASS,0.0030365457851237111,-0.047422304878611717,0.047422304878611717
mimo_impact_20260726T123109Z,F28,F28_P03,GoodputMbps,0.0039360000000000011,0.0055680000000000026,0.0016320000000000015,0.41463414634146367,0.001008,0.0022560000000000002,2.0377698612961439e-06,6.1133095838884318e-06,0.10599389128663073,0.002,inconclusive,PASS,0.015397113741080753,0.065466815206448328,0.14652096736681294
mimo_impact_20260726T123109Z,F28,F28_P04,GoodputMbps,0.019680000000000013,0.029952000000000024,0.01027200000000001,0.52195121951219525,0.0087840000000000036,0.011424000000000007,3.4102592277014441e-58,1.3641036910805776e-57,0.3373509829123793,0.002,beneficial,PASS,0.030448999766714696,0.28848238258395031,0.37518473800535623
mimo_impact_20260726T123109Z,F28,F28_P05,GoodputMbps,0.033840000000000023,0.055392000000000038,0.021552000000000016,0.63687943262411351,0.019968000000000014,0.023280000000000016,1.3758210268300715e-135,6.8791051341503583e-135,0.38908145580589254,0.002,beneficial,PASS,0.055392000000000038,0.36048526863084923,0.42027729636048528
mimo_impact_20260726T123109Z,F28,F28_P06,GoodputMbps,0.041040000000000035,0.066815999999999945,0.02577599999999991,0.62807017543859378,0.023952000000000015,0.027456000000000022,4.445517498969234e-162,2.6673104993815402e-161,0.38577586206896447,0.002,beneficial,PASS,0.066815999999999945,0.35847701149425337,0.41091954022988575
mimo_impact_20260726T123109Z,F29,F29_P01,GoodputMbps,0.095999999999998892,0.095999999999998892,0,0,0,0,1,1,0,0.002,correctness_gate,PASS,0.095999999999998892,0,0
mimo_impact_20260726T123109Z,F29,F29_P02,GoodputMbps,0.095999999999998892,0.095999999999998892,0,0,0,0,1,1,0,0.002,correctness_gate,PASS,0.095999999999998892,0,0
mimo_impact_20260726T123109Z,F29,F29_P03,GoodputMbps,0.095999999999998892,0.095999999999998892,0,0,0,0,1,1,0,0.002,correctness_gate,PASS,0.095999999999998892,0,0
mimo_impact_20260726T123109Z,F29,F29_P04,GoodputMbps,0.095999999999998892,0.095999999999998892,0,0,0,0,1,1,0,0.002,correctness_gate,PASS,0.095999999999998892,0,0
mimo_impact_20260726T123109Z,F29,F29_P05,GoodputMbps,0.095999999999998892,0.095999999999998892,0,0,0,0,1,1,0,0.002,correctness_gate,PASS,0.095999999999998892,0,0
mimo_impact_20260726T123109Z,F29,F29_P06,GoodputMbps,0.095999999999998892,0.095999999999998892,0,0,0,0,1,1,0,0.002,correctness_gate,PASS,0.095999999999998892,0,0
mimo_impact_20260726T123109Z,F30,F30_P01,GoodputMbps,0,0,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F30,F30_P02,GoodputMbps,4.8000000000000001e-05,0.000144,9.6000000000000002e-05,2,0,0.00023999999999999998,0.50000000000000011,1,0.031630689219498735,0.002,equivalent,PASS,0.0030350271324730035,0,0.079076723048746841
mimo_impact_20260726T123109Z,F30,F30_P03,GoodputMbps,0.00091199999999999994,0.0036480000000000011,0.002736000000000001,3.0000000000000013,0.0021119999999999997,0.0034080000000000009,1.3877787807814534e-17,4.1633363423443604e-17,0.17123495609958631,0.002,beneficial,PASS,0.01597804596865611,0.13218136962073324,0.21329266461527416
mimo_impact_20260726T123109Z,F30,F30_P04,GoodputMbps,0.0058560000000000027,0.019248000000000015,0.013392000000000012,2.2868852459016402,0.011952000000000009,0.01488000000000001,2.0590230357875997e-84,8.2360921431503989e-84,0.40253446046915514,0.002,beneficial,PASS,0.033269201311091713,0.35925118514989113,0.4472605116323945
mimo_impact_20260726T123109Z,F30,F30_P05,GoodputMbps,0.009696000000000005,0.032976000000000019,0.023280000000000016,2.4009900990099013,0.021408000000000014,0.024912000000000017,2.002083095182539e-146,1.0010415475912695e-145,0.56566062899473457,0.002,beneficial,PASS,0.041155418649822133,0.52017451656010638,0.60531518855312827
mimo_impact_20260726T123109Z,F30,F30_P06,GoodputMbps,0.012864000000000007,0.041808000000000026,0.028944000000000018,2.25,0.027120000000000019,0.030576000000000027,6.0247996627562484e-182,3.6148797976537493e-181,0.65682829362121564,0.002,beneficial,PASS,0.044066311212670822,0.61543612918074109,0.6938633881205879
mimo_impact_20260726T123109Z,F31,F31_P01,GoodputMbps,0,0,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F31,F31_P02,GoodputMbps,0.00093599999999999998,4.8000000000000001e-05,-0.00088800000000000001,-0.94871794871794879,-0.001224,-0.00062399999999999999,7.2759576141834138e-12,1.4551915228366828e-11,-0.13362597185294081,0.002,equivalent,PASS,0.0066454147175615628,-0.1841871503918914,-0.093899331572336778
mimo_impact_20260726T123109Z,F31,F31_P03,GoodputMbps,0.0074400000000000048,0.0019199999999999998,-0.0055200000000000049,-0.74193548387096797,-0.0062880000000000037,-0.0047520000000000027,1.0542197943228494e-81,3.1626593829685483e-81,-0.3053440148060666,0.002,harmful,PASS,0.018077970198649308,-0.34782666034430182,-0.26286136926783116
mimo_impact_20260726T123109Z,F31,F31_P04,GoodputMbps,0.017736000000000012,0.012000000000000007,-0.005736000000000005,-0.32341001353179977,-0.0070560000000000041,-0.0044160000000000024,1.2513019344887929e-147,6.2565096724439652e-147,-0.20045216551883185,0.002,harmful,PASS,0.028615305727196675,-0.24658132494785168,-0.15432300608981192
mimo_impact_20260726T123109Z,F31,F31_P05,GoodputMbps,0.025488000000000021,0.02649600000000002,0.0010079999999999985,0.039548022598869963,-0.00060000000000000027,0.0024720000000000007,5.9666725849616042e-154,3.5800035509769625e-153,0.028823309886637807,0.002,inconclusive,PASS,0.03497169492207753,-0.017156732075379683,0.070685736150564268
mimo_impact_20260726T123109Z,F31,F31_P06,GoodputMbps,0.027960000000000023,0.034560000000000021,0.0065999999999999982,0.23605150214592249,0.0049440000000000022,0.0082080000000000052,2.2013136429275052e-134,8.8052545717100208e-134,0.18310955754346814,0.002,beneficial,PASS,0.03604399512807098,0.13716570492347077,0.22772170429042241
mimo_impact_20260726T123109Z,F32,F32_P01,GoodputMbps,0,0,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F32,F32_P02,GoodputMbps,4.8000000000000001e-05,0,-4.8000000000000001e-05,-1,-0.000144,0,1,1,-0.022360679774997977,0.002,equivalent,PASS,0.0021466252583997904,-0.067082039324993931,0
mimo_impact_20260726T123109Z,F32,F32_P03,GoodputMbps,0.0020159999999999996,0.00048000000000000001,-0.0015359999999999996,-0.76190476190476186,-0.00216,-0.00095999999999999981,1.4551915228366907e-11,4.3655745685100723e-11,-0.11106190794704417,0.002,inconclusive,PASS,0.013830124372907274,-0.15618080805053092,-0.069413692466902613
mimo_impact_20260726T123109Z,F32,F32_P04,GoodputMbps,0.012816000000000006,0.0018239999999999999,-0.010992000000000007,-0.85767790262172294,-0.012576000000000007,-0.0094080000000000049,4.4217183002069315e-75,1.7686873200827726e-74,-0.32991505155243372,0.002,harmful,PASS,0.033317667527675794,-0.37745739522592853,-0.28237270787893887
mimo_impact_20260726T123109Z,F32,F32_P05,GoodputMbps,0.02788800000000002,0.0043200000000000001,-0.023568000000000019,-0.84509466437177294,-0.025440000000000018,-0.021600000000000015,8.8910349979425289e-162,4.4455174989712645e-161,-0.51151947681799814,0.002,harmful,PASS,0.046074491916923942,-0.55214933342879635,-0.4688060378169025
mimo_impact_20260726T123109Z,F32,F32_P06,GoodputMbps,0.035088000000000022,0.0060480000000000013,-0.029040000000000021,-0.82763337893296862,-0.031056000000000025,-0.02678400000000002,1.633025220789409e-201,9.798151324736453e-201,-0.57775864166328827,0.002,harmful,PASS,0.050263203188788012,-0.61786750604321905,-0.53287491247622287
mimo_impact_20260726T123109Z,F33,F33_P01,GoodputMbps,0,0,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F33,F33_P02,GoodputMbps,0,4.8000000000000001e-05,4.8000000000000001e-05,216172782113.78381,0,0.000144,1,1,0.022360679774998213,0.002,equivalent,PASS,0.0021466252583997678,0,0.067082039324994638
mimo_impact_20260726T123109Z,F33,F33_P03,GoodputMbps,0,0.0021599999999999996,0.0021599999999999996,9727775195120.2695,0.001632,0.0027360000000000002,5.684341886080799e-14,1.7053025658242397e-13,0.15167858735461887,0.002,inconclusive,PASS,0.014240638956835748,0.11460159933460096,0.19212621064918395
mimo_impact_20260726T123109Z,F33,F33_P04,GoodputMbps,0.000144,0.013296000000000009,0.013152000000000009,91.3333333333334,0.011760000000000008,0.014496000000000009,6.588873714519257e-83,2.6355494858077028e-82,0.39833299799103838,0.002,beneficial,PASS,0.033017601018070566,0.35617366608687739,0.4390385598295386
mimo_impact_20260726T123109Z,F33,F33_P05,GoodputMbps,0.00028800000000000001,0.027792000000000018,0.027504000000000018,95.500000000000057,0.025344000000000019,0.029232000000000022,6.4690793791243119e-173,3.2345396895621558e-172,0.63351473938458713,0.002,beneficial,PASS,0.04341493305541419,0.58376227294077143,0.67331671253963976
mimo_impact_20260726T123109Z,F33,F33_P06,GoodputMbps,0.00047999999999999996,0.03561600000000003,0.035136000000000028,73.20000000000006,0.033024000000000026,0.037200000000000032,8.8526474605063688e-221,5.3115884763038213e-220,0.75960412236436436,0.002,beneficial,PASS,0.046255673140154586,0.71394485817852826,0.80422567600052242
mimo_impact_20260726T123109Z,F34,F34_P01,GoodputMbps,0,0.095999999999998892,0.095999999999998892,432345564227562.62,0.095999999999998892,0.095999999999998892,0,0,1,0.002,correctness_gate,PASS,0.095999999999998892,1,1
mimo_impact_20260726T123109Z,F34,F34_P02,GoodputMbps,0,0.095999999999998892,0.095999999999998892,432345564227562.62,0.095999999999998892,0.095999999999998892,0,0,1,0.002,correctness_gate,PASS,0.095999999999998892,1,1
mimo_impact_20260726T123109Z,F34,F34_P03,GoodputMbps,0.0019199999999999998,0.095999999999998892,0.094079999999998887,48.999999999999424,0.093455999999998998,0.094607999999998943,0,0,0.97999999999999976,0.002,correctness_gate,PASS,0.095999999999998892,0.97350000000000081,0.98550000000000038
mimo_impact_20260726T123109Z,F34,F34_P04,GoodputMbps,0.014592000000000009,0.095999999999998892,0.081407999999998884,5.5789473684209723,0.080063999999999469,0.082847999999999353,0,0,0.8479999999999982,0.002,correctness_gate,PASS,0.095999999999998892,0.83400000000000407,0.86300000000000321
mimo_impact_20260726T123109Z,F34,F34_P05,GoodputMbps,0.028272000000000023,0.095999999999998892,0.067727999999998872,2.3955857385398565,0.065759999999999971,0.069455999999999851,0,0,0.70549999999999635,0.002,correctness_gate,PASS,0.095999999999998892,0.6850000000000076,0.7235000000000068
mimo_impact_20260726T123109Z,F34,F34_P06,GoodputMbps,0.035328000000000026,0.095999999999998892,0.060671999999998866,1.7173913043477926,0.058848000000000046,0.062496000000000045,0,0,0.63199999999999545,0.002,correctness_gate,PASS,0.095999999999998892,0.61300000000000754,0.65100000000000802
mimo_impact_20260726T123109Z,F35,F35_P01,GoodputMbps,0,0,0,0,0,0,1,1,0,0.002,equivalent,PASS,0.002,0,0
mimo_impact_20260726T123109Z,F35,F35_P02,GoodputMbps,9.6000000000000002e-05,0,-9.6000000000000002e-05,-1,-0.00024000000000000001,0,0.50000000000000011,1,-0.03163068921949877,0.002,equivalent,PASS,0.0030350271324730005,-0.079076723048746925,0
mimo_impact_20260726T123109Z,F35,F35_P03,GoodputMbps,0.0017279999999999997,0,-0.0017279999999999997,-1,-0.0023999999999999998,-0.0011999999999999999,2.9103830456733762e-11,8.7311491370201292e-11,-0.13535425346384033,0.002,inconclusive,PASS,0.012766499432259305,-0.18799201869977825,-0.093996009349889123
