RunID,ExperimentID,FamilyID,PairID,Variant,FactorName,FactorValue,Seed,TrialIndex,PayloadID,ChannelRealizationID,NoiseRealizationID,Profile,Channel,SNRDB,BlockError,BitErrors,RI,PMI,MeasuredSINRDB,EVMPercent,GoodputMbps,RuntimeMs,MemoryMB,Status,TrialsRepresented,ExecutedChannel,ExecutionBackend,ApproximationMode,TruthQualified,AppliedFactorValue,ExpectedTypedError,ObservedTypedError
mimo_impact_20260726T182409Z,F18_P04_T,F18,F18_P04,treatment,ul_rank,4,89,0,PAY_89,CH_89,NOISE_89,selected_by_family,CDL-C,10,1,7,4,0,-1.0142467962731776,147.16722285258712,0.0093120000000000026,3.0808,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,4,,
mimo_impact_20260726T182409Z,F18_P05_B,F18,F18_P05,baseline,ul_rank,1,131,0,PAY_131,CH_131,NOISE_131,selected_by_family,CDL-C,15,0,0,1,0,6.4293542669955102,63.595011547593181,0.024816000000000015,3.2605,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,1,,
mimo_impact_20260726T182409Z,F18_P05_T,F18,F18_P05,treatment,ul_rank,4,131,0,PAY_131,CH_131,NOISE_131,selected_by_family,CDL-C,15,0,0,4,0,0.82268120529813815,121.27092874654304,0.022752000000000015,3.0638000000000001,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,4,,
mimo_impact_20260726T182409Z,F18_P06_B,F18,F18_P06,baseline,ul_rank,1,197,0,PAY_197,CH_197,NOISE_197,selected_by_family,CDL-C,20,1,5,1,0,7.3694629910879978,54.474490823060798,0.02877600000000002,3.1187,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,1,,
mimo_impact_20260726T182409Z,F18_P06_T,F18,F18_P06,treatment,ul_rank,4,197,0,PAY_197,CH_197,NOISE_197,selected_by_family,CDL-C,20,1,11,4,0,1.7627899293906255,103.87877813598153,0.033984000000000021,3.2025000000000001,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,4,,
mimo_impact_20260726T182409Z,F19_P01_B,F19,F19_P01,baseline,codewords,1,11,0,PAY_11,CH_11,NOISE_11,selected_by_family,CDL-C,-5,1,22,2,0,-10.55882125663268,454.01238621574026,0,4.2189000000000005,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,1,,
mimo_impact_20260726T182409Z,F19_P01_T,F19,F19_P01,treatment,codewords,2,11,0,PAY_11,CH_11,NOISE_11,selected_by_family,CDL-C,-5,1,22,4,0,-13.357228222573111,626.59662248464349,0,3.3562000000000003,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,2,,
mimo_impact_20260726T182409Z,F19_P02_B,F19,F19_P02,baseline,codewords,1,23,0,PAY_23,CH_23,NOISE_23,selected_by_family,CDL-C,0,1,10,2,0,-5.9431483865042845,260.46692887060647,0,3.4456000000000002,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,1,,
mimo_impact_20260726T182409Z,F19_P02_T,F19,F19_P02,treatment,codewords,2,23,0,PAY_23,CH_23,NOISE_23,selected_by_family,CDL-C,0,1,11,4,0,-8.7415553524447152,359.47851392256047,0,3.2816999999999998,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,2,,
mimo_impact_20260726T182409Z,F19_P03_B,F19,F19_P03,baseline,codewords,1,47,0,PAY_47,CH_47,NOISE_47,selected_by_family,CDL-C,5,1,6,2,0,-1.6064914593136528,157.48611098633836,0.0035520000000000009,4.2589999999999995,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,1,,
mimo_impact_20260726T182409Z,F19_P03_T,F19,F19_P03,treatment,codewords,2,47,0,PAY_47,CH_47,NOISE_47,selected_by_family,CDL-C,5,1,7,4,0,-4.4048984252540846,217.35148253287932,0.00048000000000000001,3.2458,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,2,,
mimo_impact_20260726T182409Z,F19_P04_B,F19,F19_P04,baseline,codewords,1,89,0,PAY_89,CH_89,NOISE_89,selected_by_family,CDL-C,10,1,4,2,0,1.6481853746474426,107.56713029039645,0.01588800000000001,3.0754999999999999,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,1,,
mimo_impact_20260726T182409Z,F19_P04_T,F19,F19_P04,treatment,codewords,2,89,0,PAY_89,CH_89,NOISE_89,selected_by_family,CDL-C,10,1,8,4,0,-1.1502215912929892,148.45674386138865,0.0087360000000000024,3.3357000000000001,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,2,,
mimo_impact_20260726T182409Z,F19_P05_B,F19,F19_P05,baseline,codewords,1,131,0,PAY_131,CH_131,NOISE_131,selected_by_family,CDL-C,15,1,10,2,0,3.3404596309151522,86.999228848658618,0.026928000000000021,3.0928,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,1,,
mimo_impact_20260726T182409Z,F19_P05_T,F19,F19_P05,treatment,codewords,2,131,0,PAY_131,CH_131,NOISE_131,selected_by_family,CDL-C,15,1,13,4,0,0.54205266497472127,120.0703430356061,0.021696000000000014,3.9398000000000004,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,2,,
mimo_impact_20260726T182409Z,F19_P06_B,F19,F19_P06,baseline,codewords,1,197,0,PAY_197,CH_197,NOISE_197,selected_by_family,CDL-C,20,0,0,2,0,4.1912418358504544,83.485088727251821,0.033744000000000024,3.2152000000000003,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,1,,
mimo_impact_20260726T182409Z,F19_P06_T,F19,F19_P06,treatment,codewords,2,197,0,PAY_197,CH_197,NOISE_197,selected_by_family,CDL-C,20,1,3,4,0,1.3928348699100228,115.22036889863425,0.032544000000000024,3.2571000000000003,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,2,,
mimo_impact_20260726T182409Z,F20_P01_B,F20,F20_P01,baseline,ul_precoder_source,configured,11,0,PAY_11,CH_11,NOISE_11,selected_by_family,CDL-C,-5,1,21,1,0,-8.7350698761502326,361.93553414867131,0,173.53299999999999,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,configured,,
mimo_impact_20260726T182409Z,F20_P01_T,F20,F20_P01,treatment,ul_precoder_source,measured_srs,11,0,PAY_11,CH_11,NOISE_11,selected_by_family,CDL-C,-5,1,21,2,0,-10.174135632993025,427.15403312003252,0,71.128200000000007,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,measured_srs,,
mimo_impact_20260726T182409Z,F20_P02_B,F20,F20_P02,baseline,ul_precoder_source,configured,23,0,PAY_23,CH_23,NOISE_23,selected_by_family,CDL-C,0,1,7,1,0,-4.1446607239130824,226.30563942204154,0.00023999999999999998,73.621800000000007,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,configured,,
mimo_impact_20260726T182409Z,F20_P02_T,F20,F20_P02,treatment,ul_precoder_source,measured_srs,23,0,PAY_23,CH_23,NOISE_23,selected_by_family,CDL-C,0,1,8,3,0,-7.3446390713126979,327.11035612737663,0,68.251099999999994,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,measured_srs,,
mimo_impact_20260726T182409Z,F20_P03_B,F20,F20_P03,baseline,ul_precoder_source,configured,47,0,PAY_47,CH_47,NOISE_47,selected_by_family,CDL-C,5,1,2,1,0,0.39098998615232444,128.30868158818535,0.0048240000000000028,68.248199999999997,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,configured,,
mimo_impact_20260726T182409Z,F20_P03_T,F20,F20_P03,treatment,ul_precoder_source,measured_srs,47,0,PAY_47,CH_47,NOISE_47,selected_by_family,CDL-C,5,1,5,2,0,-1.0480757706904742,151.42909621632862,0.0045600000000000016,65.504099999999994,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,measured_srs,,
mimo_impact_20260726T182409Z,F20_P04_B,F20,F20_P04,baseline,ul_precoder_source,configured,89,0,PAY_89,CH_89,NOISE_89,selected_by_family,CDL-C,10,0,0,1,0,3.4350808022989896,92.920760714932925,0.014952000000000012,69.741,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,configured,,
mimo_impact_20260726T182409Z,F20_P04_T,F20,F20_P04,treatment,ul_precoder_source,measured_srs,89,0,PAY_89,CH_89,NOISE_89,selected_by_family,CDL-C,10,1,1,2,0,1.99601504545619,109.66449534535374,0.020016000000000013,74.025800000000004,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,measured_srs,,
mimo_impact_20260726T182409Z,F20_P05_B,F20,F20_P05,baseline,ul_precoder_source,configured,131,0,PAY_131,CH_131,NOISE_131,selected_by_family,CDL-C,15,0,0,1,0,5.268106834519938,71.71948699445764,0.021168000000000013,66.119399999999999,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,configured,,
mimo_impact_20260726T182409Z,F20_P05_T,F20,F20_P05,treatment,ul_precoder_source,measured_srs,131,0,PAY_131,CH_131,NOISE_131,selected_by_family,CDL-C,15,1,3,3,0,2.0681284871203207,103.66594041555663,0.030096000000000015,67.2102,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,measured_srs,,
mimo_impact_20260726T182409Z,F20_P06_B,F20,F20_P06,baseline,ul_precoder_source,configured,197,0,PAY_197,CH_197,NOISE_197,selected_by_family,CDL-C,20,0,0,1,0,6.0816969706768642,66.148968977067383,0.023952000000000018,65.523799999999994,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,configured,,
mimo_impact_20260726T182409Z,F20_P06_T,F20,F20_P06,treatment,ul_precoder_source,measured_srs,197,0,PAY_197,CH_197,NOISE_197,selected_by_family,CDL-C,20,0,0,3,0,2.8817186232772491,95.614112201570791,0.036719999999999968,91.766100000000009,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,measured_srs,,
mimo_impact_20260726T182409Z,F21_P01_B,F21,F21_P01,baseline,srs_bandwidth,narrow,11,0,PAY_11,CH_11,NOISE_11,selected_by_family,CDL-C,-5,1,7,1,0,-8.6222568148306653,356.0972167813739,0,71.598200000000006,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,narrow,,
mimo_impact_20260726T182409Z,F21_P01_T,F21,F21_P01,treatment,srs_bandwidth,full,11,0,PAY_11,CH_11,NOISE_11,selected_by_family,CDL-C,-5,1,8,2,0,-10.061322571673456,420.26368781049598,0,82.409700000000001,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,full,,
mimo_impact_20260726T182409Z,F21_P02_B,F21,F21_P02,baseline,srs_bandwidth,narrow,23,0,PAY_23,CH_23,NOISE_23,selected_by_family,CDL-C,0,1,7,1,0,-3.8929944483585048,200.53873075007206,0.00040800000000000005,94.087500000000006,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,narrow,,
mimo_impact_20260726T182409Z,F21_P02_T,F21,F21_P02,treatment,srs_bandwidth,full,23,0,PAY_23,CH_23,NOISE_23,selected_by_family,CDL-C,0,1,9,2,0,-5.3320602052013006,236.6745443719789,0.00023999999999999998,80.589999999999989,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,full,,
mimo_impact_20260726T182409Z,F21_P03_B,F21,F21_P03,baseline,srs_bandwidth,narrow,47,0,PAY_47,CH_47,NOISE_47,selected_by_family,CDL-C,5,1,9,1,0,0.12671367436654515,127.96985676812987,0.0042000000000000023,87.357399999999998,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,narrow,,
mimo_impact_20260726T182409Z,F21_P03_T,F21,F21_P03,treatment,srs_bandwidth,full,47,0,PAY_47,CH_47,NOISE_47,selected_by_family,CDL-C,5,1,13,3,0,-3.0732646730330684,184.97225932106079,0.0017279999999999999,75.412700000000001,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,full,,
mimo_impact_20260726T182409Z,F21_P04_B,F21,F21_P04,baseline,srs_bandwidth,narrow,89,0,PAY_89,CH_89,NOISE_89,selected_by_family,CDL-C,10,1,5,1,0,3.449362394843642,86.758109151765353,0.014184000000000013,83.737700000000004,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,narrow,,
mimo_impact_20260726T182409Z,F21_P04_T,F21,F21_P04,treatment,srs_bandwidth,full,89,0,PAY_89,CH_89,NOISE_89,selected_by_family,CDL-C,10,1,6,2,0,2.0102966380008414,102.39137286482041,0.018720000000000014,70.745699999999999,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,full,,
mimo_impact_20260726T182409Z,F21_P05_B,F21,F21_P05,baseline,srs_bandwidth,narrow,131,0,PAY_131,CH_131,NOISE_131,selected_by_family,CDL-C,15,1,2,1,0,5.1483733011384487,72.75420858499993,0.020736000000000018,68.079899999999995,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,narrow,,
mimo_impact_20260726T182409Z,F21_P05_T,F21,F21_P05,treatment,srs_bandwidth,full,131,0,PAY_131,CH_131,NOISE_131,selected_by_family,CDL-C,15,1,4,2,0,3.7093075442956476,85.864057798683206,0.030048000000000023,68.656800000000004,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,full,,
mimo_impact_20260726T182409Z,F21_P06_B,F21,F21_P06,baseline,srs_bandwidth,narrow,197,0,PAY_197,CH_197,NOISE_197,selected_by_family,CDL-C,20,0,0,1,0,6.2060880081769811,64.393830323722881,0.024936000000000017,74.316499999999991,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,narrow,,
mimo_impact_20260726T182409Z,F21_P06_T,F21,F21_P06,treatment,srs_bandwidth,full,197,0,PAY_197,CH_197,NOISE_197,selected_by_family,CDL-C,20,1,1,3,0,3.0061096607773679,93.077171313068447,0.037223999999999965,69.090400000000002,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,full,,
mimo_impact_20260726T182409Z,F22_P01_B,F22,F22_P01,baseline,srs_age,0,11,0,PAY_11,CH_11,NOISE_11,selected_by_family,CDL-C,-5,1,19,2,0,-10.655234942781142,446.11958020156487,0,2.8193999999999999,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,0,,
mimo_impact_20260726T182409Z,F22_P01_T,F22,F22_P01,treatment,srs_age,16,11,0,PAY_11,CH_11,NOISE_11,selected_by_family,CDL-C,-5,1,22,2,0,-16.445828034824494,868.9222927396097,0,2.7869999999999999,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,16,,
mimo_impact_20260726T182409Z,F22_P02_B,F22,F22_P02,baseline,srs_age,0,23,0,PAY_23,CH_23,NOISE_23,selected_by_family,CDL-C,0,1,11,2,0,-6.1351232688695152,271.15073370737667,0.000144,2.8592,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,0,,
mimo_impact_20260726T182409Z,F22_P02_T,F22,F22_P02,treatment,srs_age,16,23,0,PAY_23,CH_23,NOISE_23,selected_by_family,CDL-C,0,1,18,2,0,-11.925716360912872,528.12951429880911,0,2.7393000000000001,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,16,,
mimo_impact_20260726T182409Z,F22_P03_B,F22,F22_P03,baseline,srs_age,0,47,0,PAY_47,CH_47,NOISE_47,selected_by_family,CDL-C,5,1,19,2,0,-1.5942690283668135,157.38014952396304,0.0032640000000000008,2.9988999999999999,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,0,,
mimo_impact_20260726T182409Z,F22_P03_T,F22,F22_P03,treatment,srs_age,16,47,0,PAY_47,CH_47,NOISE_47,selected_by_family,CDL-C,5,1,20,2,0,-7.384862120410169,306.53467461409758,4.8000000000000001e-05,2.9827999999999997,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,16,,
mimo_impact_20260726T182409Z,F22_P04_B,F22,F22_P04,baseline,srs_age,0,89,0,PAY_89,CH_89,NOISE_89,selected_by_family,CDL-C,10,1,18,2,0,1.5867673979026267,107.30759644816719,0.015792000000000011,3.0457999999999998,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,0,,
mimo_impact_20260726T182409Z,F22_P04_T,F22,F22_P04,treatment,srs_age,16,89,0,PAY_89,CH_89,NOISE_89,selected_by_family,CDL-C,10,1,20,2,0,-4.203825694140729,209.00665846585315,0.00033599999999999998,2.7594999999999996,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,16,,
mimo_impact_20260726T182409Z,F22_P05_B,F22,F22_P05,baseline,srs_age,0,131,0,PAY_131,CH_131,NOISE_131,selected_by_family,CDL-C,15,1,3,2,0,3.3078624292956098,92.326557217141058,0.028032000000000022,2.9348999999999998,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,0,,
mimo_impact_20260726T182409Z,F22_P05_T,F22,F22_P05,treatment,srs_age,16,131,0,PAY_131,CH_131,NOISE_131,selected_by_family,CDL-C,15,1,5,2,0,-2.4827306627477488,179.82757838520789,0.0020639999999999999,2.7502,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,16,,
mimo_impact_20260726T182409Z,F22_P06_B,F22,F22_P06,baseline,srs_age,0,197,0,PAY_197,CH_197,NOISE_197,selected_by_family,CDL-C,20,0,0,2,0,4.1748127889665891,80.811448815317249,0.033840000000000016,2.8677000000000001,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,0,,
mimo_impact_20260726T182409Z,F22_P06_T,F22,F22_P06,treatment,srs_age,16,197,0,PAY_197,CH_197,NOISE_197,selected_by_family,CDL-C,20,1,2,2,0,-1.6157803030767672,157.3992097645409,0.0036480000000000011,2.8162000000000003,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,16,,
mimo_impact_20260726T182409Z,F23_P01_B,F23,F23_P01,baseline,reciprocity,uncalibrated,11,0,PAY_11,CH_11,NOISE_11,selected_by_family,CDL-C,-5,1,27,2,0,-10.922668007080224,467.1115451408678,0,5.032,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,uncalibrated,,
mimo_impact_20260726T182409Z,F23_P01_T,F23,F23_P01,treatment,reciprocity,calibrated,11,0,PAY_11,CH_11,NOISE_11,selected_by_family,CDL-C,-5,1,26,2,0,-10.382384335938955,437.23854489845513,0,3.0322999999999998,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,calibrated,,
mimo_impact_20260726T182409Z,F23_P02_B,F23,F23_P02,baseline,reciprocity,uncalibrated,23,0,PAY_23,CH_23,NOISE_23,selected_by_family,CDL-C,0,1,18,2,0,-6.3283496378922974,284.07337480283519,0,3.0018000000000002,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,uncalibrated,,
mimo_impact_20260726T182409Z,F23_P02_T,F23,F23_P02,treatment,reciprocity,calibrated,23,0,PAY_23,CH_23,NOISE_23,selected_by_family,CDL-C,0,1,19,2,0,-5.7880659667510237,263.73024083332876,0.000192,2.9244000000000003,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,calibrated,,
mimo_impact_20260726T182409Z,F23_P03_B,F23,F23_P03,baseline,reciprocity,uncalibrated,47,0,PAY_47,CH_47,NOISE_47,selected_by_family,CDL-C,5,1,15,2,0,-1.8684863242593241,164.0188230899023,0.00033600000000000004,3.8016999999999999,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,uncalibrated,,
mimo_impact_20260726T182409Z,F23_P03_T,F23,F23_P03,treatment,reciprocity,calibrated,47,0,PAY_47,CH_47,NOISE_47,selected_by_family,CDL-C,5,1,10,2,0,-1.3282026531180524,149.15012541085238,0.0041760000000000009,2.8323,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,calibrated,,
mimo_impact_20260726T182409Z,F23_P04_B,F23,F23_P04,baseline,reciprocity,uncalibrated,89,0,PAY_89,CH_89,NOISE_89,selected_by_family,CDL-C,10,1,3,2,0,0.91010875159515092,133.63277896046395,0.0027840000000000005,3.0679000000000003,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,uncalibrated,,
mimo_impact_20260726T182409Z,F23_P04_T,F23,F23_P04,treatment,reciprocity,calibrated,89,0,PAY_89,CH_89,NOISE_89,selected_by_family,CDL-C,10,1,2,2,0,1.4503924227364222,118.78910078606069,0.017280000000000011,2.9994999999999998,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,calibrated,,
mimo_impact_20260726T182409Z,F23_P05_B,F23,F23_P05,baseline,reciprocity,uncalibrated,131,0,PAY_131,CH_131,NOISE_131,selected_by_family,CDL-C,15,1,1,2,0,2.7941916448345703,104.68804955499537,0.0077760000000000043,3.4875000000000003,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,uncalibrated,,
mimo_impact_20260726T182409Z,F23_P05_T,F23,F23_P05,treatment,reciprocity,calibrated,131,0,PAY_131,CH_131,NOISE_131,selected_by_family,CDL-C,15,0,0,2,0,3.3344753159758391,90.130611055422605,0.028080000000000022,2.8677000000000001,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,calibrated,,
mimo_impact_20260726T182409Z,F23_P06_B,F23,F23_P06,baseline,reciprocity,uncalibrated,197,0,PAY_197,CH_197,NOISE_197,selected_by_family,CDL-C,20,1,18,2,0,3.7167387048434146,106.49492997877871,0.012096000000000008,2.9523999999999999,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,uncalibrated,,
mimo_impact_20260726T182409Z,F23_P06_T,F23,F23_P06,treatment,reciprocity,calibrated,197,0,PAY_197,CH_197,NOISE_197,selected_by_family,CDL-C,20,1,18,2,0,4.257022375984687,91.122558482839054,0.034560000000000028,3.8858999999999999,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,calibrated,,
mimo_impact_20260726T182409Z,F24_P01_B,F24,F24_P01,baseline,cov_samples,4,11,0,PAY_11,CH_11,NOISE_11,selected_by_family,TDL-C,-5,1,29,2,0,-10.393814697627146,442.30479231842264,0,6.9459999999999997,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,4,,
mimo_impact_20260726T182409Z,F24_P01_T,F24,F24_P01,treatment,cov_samples,128,11,0,PAY_11,CH_11,NOISE_11,selected_by_family,TDL-C,-5,1,29,2,0,-10.393814697627146,442.30479231842264,0,3.6548000000000003,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,128,,
mimo_impact_20260726T182409Z,F24_P02_B,F24,F24_P02,baseline,cov_samples,4,23,0,PAY_23,CH_23,NOISE_23,selected_by_family,TDL-C,0,1,20,2,0,-5.7469060841343484,308.36992020132578,9.6000000000000002e-05,3.7345999999999999,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,4,,
mimo_impact_20260726T182409Z,F24_P02_T,F24,F24_P02,treatment,cov_samples,128,23,0,PAY_23,CH_23,NOISE_23,selected_by_family,TDL-C,0,1,20,2,0,-5.7469060841343484,308.36992020132578,9.6000000000000002e-05,3.8722000000000003,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,128,,
mimo_impact_20260726T182409Z,F24_P03_B,F24,F24_P03,baseline,cov_samples,4,47,0,PAY_47,CH_47,NOISE_47,selected_by_family,TDL-C,5,1,1,2,0,-1.7042394030541461,153.89819115370176,0.0037920000000000011,4.9535,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,4,,
mimo_impact_20260726T182409Z,F24_P03_T,F24,F24_P03,treatment,cov_samples,128,47,0,PAY_47,CH_47,NOISE_47,selected_by_family,TDL-C,5,1,1,2,0,-1.7042394030541461,153.89819115370176,0.0037920000000000011,4.0651000000000002,3.7841796875,PASS,2000,correlated_complex_gaussian_component,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false,128,,
