RunID,ExperimentID,NumUE,UEID,AngularSeparationDeg,PowerDeltaDB,Receiver,MeasuredSINRDB,BLER,GoodputMbps,Fairness,Status,FamilyID,Variant,FactorName,FactorValue,SNRDB,ExecutionBackend,ApproximationMode,TruthQualified
mimo_impact_20260726T123109Z,F36_P02_T,2,UE1,60,0,MMSE,-7.1415610828443548,0.99950000000000006,2.4000000000000001e-05,1,PASS,F36,treatment,scheduler,weighted_sum_rate,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P02_T,2,UE2,60,0,MMSE,-10.141561082844355,1,2.4000000000000001e-05,1,PASS,F36,treatment,scheduler,weighted_sum_rate,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P03_B,2,UE1,60,0,MMSE,-2.4216852382409817,0.98199999999999998,0.00086400000000000008,1,PASS,F36,baseline,scheduler,channel_gain,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P03_B,2,UE2,60,0,MMSE,-5.4216852382409817,0.99199999999999999,0.00086400000000000008,1,PASS,F36,baseline,scheduler,channel_gain,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P03_T,2,UE1,60,0,MMSE,-2.4216852382409817,0.98199999999999998,0.00086400000000000008,1,PASS,F36,treatment,scheduler,weighted_sum_rate,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P03_T,2,UE2,60,0,MMSE,-5.4216852382409817,0.99199999999999999,0.00086400000000000008,1,PASS,F36,treatment,scheduler,weighted_sum_rate,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P04_B,2,UE1,60,0,MMSE,1.1022833974354334,0.85699999999999998,0.0068640000000000046,1,PASS,F36,baseline,scheduler,channel_gain,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P04_B,2,UE2,60,0,MMSE,-1.8977166025645666,0.86699999999999999,0.0068640000000000046,1,PASS,F36,baseline,scheduler,channel_gain,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P04_T,2,UE1,60,0,MMSE,1.1022833974354334,0.85699999999999998,0.0068640000000000046,1,PASS,F36,treatment,scheduler,weighted_sum_rate,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P04_T,2,UE2,60,0,MMSE,-1.8977166025645666,0.86699999999999999,0.0068640000000000046,1,PASS,F36,treatment,scheduler,weighted_sum_rate,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P05_B,2,UE1,60,0,MMSE,3.1244240751828296,0.72750000000000004,0.01308000000000001,1,PASS,F36,baseline,scheduler,channel_gain,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P05_B,2,UE2,60,0,MMSE,0.12442407518282961,0.73750000000000004,0.01308000000000001,1,PASS,F36,baseline,scheduler,channel_gain,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P05_T,2,UE1,60,0,MMSE,3.1244240751828296,0.72750000000000004,0.01308000000000001,1,PASS,F36,treatment,scheduler,weighted_sum_rate,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P05_T,2,UE2,60,0,MMSE,0.12442407518282961,0.73750000000000004,0.01308000000000001,1,PASS,F36,treatment,scheduler,weighted_sum_rate,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P06_B,2,UE1,60,0,MMSE,4.2736630635700141,0.64149999999999996,0.017208000000000011,1,PASS,F36,baseline,scheduler,channel_gain,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P06_B,2,UE2,60,0,MMSE,1.2736630635700141,0.65149999999999997,0.017208000000000011,1,PASS,F36,baseline,scheduler,channel_gain,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P06_T,2,UE1,60,0,MMSE,4.2736630635700141,0.64149999999999996,0.017208000000000011,1,PASS,F36,treatment,scheduler,weighted_sum_rate,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P06_T,2,UE2,60,0,MMSE,1.2736630635700141,0.65149999999999997,0.017208000000000011,1,PASS,F36,treatment,scheduler,weighted_sum_rate,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
