RunID,ExperimentID,MobilityKMH,Blockage,ReportDelaySlots,BeamSwitches,WrongBeamSlots,OutageProbability,RecoveryLatencySlots,GoodputMbps,Status,FamilyID,Variant,FactorName,FactorValue,SNRDB,ExecutionBackend,ApproximationMode,TruthQualified
mimo_impact_20260726T182409Z,F48_P03_T,120,false,0,0,3,0.20000000000000001,0,0.0020639999999999994,PASS,F48,treatment,mobility_kmh,120,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F48_P04_B,3,false,0,0,1,0.0050000000000000001,0,0.016752000000000013,PASS,F48,baseline,mobility_kmh,3,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F48_P04_T,120,false,0,0,3,0.20000000000000001,0,0.011472000000000008,PASS,F48,treatment,mobility_kmh,120,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F48_P05_B,3,false,0,0,1,0.0050000000000000001,0,0.02793600000000002,PASS,F48,baseline,mobility_kmh,3,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F48_P05_T,120,false,0,0,3,0.20000000000000001,0,0.020688000000000012,PASS,F48,treatment,mobility_kmh,120,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F48_P06_B,3,false,0,0,1,0.0050000000000000001,0,0.033888000000000029,PASS,F48,baseline,mobility_kmh,3,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F48_P06_T,120,false,0,0,3,0.20000000000000001,0,0.026304000000000018,PASS,F48,treatment,mobility_kmh,120,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F49_P01_B,3,false,0,0,0,0,0,0,PASS,F49,baseline,blockage,none,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F49_P01_T,3,true,0,1,0,0.080000000000000002,4,0,PASS,F49,treatment,blockage,event,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F49_P02_B,3,false,0,0,0,0,0,4.8000000000000001e-05,PASS,F49,baseline,blockage,none,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F49_P02_T,3,true,0,1,0,0.080000000000000002,4,0,PASS,F49,treatment,blockage,event,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F49_P03_B,3,false,0,0,0,0,0,0.003504000000000001,PASS,F49,baseline,blockage,none,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F49_P03_T,3,true,0,1,0,0.080000000000000002,4,0.0012959999999999998,PASS,F49,treatment,blockage,event,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F49_P04_B,3,false,0,0,0,0,0,0.017136000000000012,PASS,F49,baseline,blockage,none,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F49_P04_T,3,true,0,1,0,0.080000000000000002,4,0.0095040000000000055,PASS,F49,treatment,blockage,event,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F49_P05_B,3,false,0,0,0,0,0,0.026928000000000018,PASS,F49,baseline,blockage,none,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F49_P05_T,3,true,0,1,0,0.080000000000000002,4,0.018288000000000016,PASS,F49,treatment,blockage,event,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F49_P06_B,3,false,0,0,0,0,0,0.033792000000000023,PASS,F49,baseline,blockage,none,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
