RunID,ExperimentID,FamilyID,PairID,Variant,FactorName,FactorValue,BaselineFactorValue,Seed,TrialIndex,PayloadID,ChannelRealizationID,NoiseRealizationID,Channel,SNR_dB,SignalPresent,CorrectDecode,FalseAlarm,BitErrors,MeasuredSINR_dB,EVMPercent,TransmitPowerdBm,RuntimeMs,MemoryMB,PrimaryMetric,PrimaryMetricValue,ExecutionBackend,ApproximationMode,DependencyEvidence,Status
PUCCH_IMPACT_R18,F12-E03-T,F12,F12-P03,treatment,format,TREAT_3,BASE_3,47,3,PAY12_03,F12-F12-P03-CHANNEL-47,F12-F12-P03-NOISE-47,AWGN,0,1,1,0,0,15.9002298805197,533.701471000291,3.02059991327963,200.8791,1.3828125,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F12-E04-B,F12,F12-P04,baseline,format,BASE_4,BASE_4,89,4,PAY12_04,F12-F12-P04-CHANNEL-89,F12-F12-P04-NOISE-89,TDL-C,3,1,1,0,0,4.12489488313394,21.8083173977163,3.02059991327963,212.2289,2841.53515625,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F12-E04-T,F12,F12-P04,treatment,format,TREAT_4,BASE_4,89,4,PAY12_04,F12-F12-P04-CHANNEL-89,F12-F12-P04-NOISE-89,TDL-C,3,1,1,0,0,7.84281176788762,6.89581990453317,-3,226.9614,2841.53515625,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F12-E05-B,F12,F12-P05,baseline,format,BASE_5,BASE_5,11,5,PAY12_05,F12-F12-P05-CHANNEL-11,F12-F12-P05-NOISE-11,CDL-C,6,1,1,0,0,6.24680034521244,4.60908758443041,-3,168.9771,2841.53515625,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F12-E05-T,F12,F12-P05,treatment,format,TREAT_5,BASE_5,11,5,PAY12_05,F12-F12-P05-CHANNEL-11,F12-F12-P05-NOISE-11,CDL-C,6,1,0,0,20,-0.589138163948678,6.56742634757546,3.02059991327963,169.3242,2841.5390625,BLER,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F12-E06-B,F12,F12-P06,baseline,format,BASE_6,BASE_6,23,6,PAY12_06,F12-F12-P06-CHANNEL-23,F12-F12-P06-NOISE-23,AWGN,9,1,1,0,0,27.8797442270194,790.618058738884,3.02059991327963,129.8088,2841.5390625,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F12-E06-T,F12,F12-P06,treatment,format,TREAT_6,BASE_6,23,6,PAY12_06,F12-F12-P06-CHANNEL-23,F12-F12-P06-NOISE-23,AWGN,9,1,1,0,0,27.8143234096147,783.942086774119,3.02059991327963,126.2971,2841.5390625,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F13-E01-B,F13,F13-P01,baseline,cyclic shift separation,BASE_1,BASE_1,11,1,PAY13_01,F13-F13-P01-CHANNEL-11,F13-F13-P01-NOISE-11,TDL-C,-6,1,0,0,1,-5.9936454947892,199.380313593716,-3,245.1578,2,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F13-E01-T,F13,F13-P01,treatment,cyclic shift separation,TREAT_1,BASE_1,11,1,PAY13_01,F13-F13-P01-CHANNEL-11,F13-F13-P01-NOISE-11,TDL-C,-6,1,0,0,1,-5.9936454947892,199.380313593716,-3,206.7523,2841.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F13-E02-B,F13,F13-P02,baseline,cyclic shift separation,BASE_2,BASE_2,23,2,PAY13_02,F13-F13-P02-CHANNEL-23,F13-F13-P02-NOISE-23,CDL-C,-3,1,0,0,1,-3.03938967167591,141.895781278106,-3,166.7251,2841.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F13-E02-T,F13,F13-P02,treatment,cyclic shift separation,TREAT_2,BASE_2,23,2,PAY13_02,F13-F13-P02-CHANNEL-23,F13-F13-P02-NOISE-23,CDL-C,-3,1,0,0,1,-3.03938967167591,141.895781278106,-3,172.2794,2841.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F13-E03-B,F13,F13-P03,baseline,cyclic shift separation,BASE_3,BASE_3,47,3,PAY13_03,F13-F13-P03-CHANNEL-47,F13-F13-P03-NOISE-47,AWGN,0,1,1,0,0,24.9439549355812,100,-3,167.1558,2841.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F13-E03-T,F13,F13-P03,treatment,cyclic shift separation,TREAT_3,BASE_3,47,3,PAY13_03,F13-F13-P03-CHANNEL-47,F13-F13-P03-NOISE-47,AWGN,0,1,1,0,0,24.8224610028712,100,-3,99.2737,2841.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F13-E04-B,F13,F13-P04,baseline,cyclic shift separation,BASE_4,BASE_4,89,4,PAY13_04,F13-F13-P04-CHANNEL-89,F13-F13-P04-NOISE-89,TDL-C,3,1,0,0,1,2.98157482457761,70.9449127230094,-3,136.0989,2841.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F13-E04-T,F13,F13-P04,treatment,cyclic shift separation,TREAT_4,BASE_4,89,4,PAY13_04,F13-F13-P04-CHANNEL-89,F13-F13-P04-NOISE-89,TDL-C,3,1,0,0,1,2.9815748245776,70.9449127230095,-3,124.8099,2841.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F13-E05-B,F13,F13-P05,baseline,cyclic shift separation,BASE_5,BASE_5,11,5,PAY13_05,F13-F13-P05-CHANNEL-11,F13-F13-P05-NOISE-11,CDL-C,6,1,0,0,1,6.0063545052108,50.082070442618,-3,143.5227,2841.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F13-E05-T,F13,F13-P05,treatment,cyclic shift separation,TREAT_5,BASE_5,11,5,PAY13_05,F13-F13-P05-CHANNEL-11,F13-F13-P05-NOISE-11,CDL-C,6,1,0,0,1,6.0063545052108,50.082070442618,-3,133.3702,2841.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F13-E06-B,F13,F13-P06,baseline,cyclic shift separation,BASE_6,BASE_6,23,6,PAY13_06,F13-F13-P06-CHANNEL-23,F13-F13-P06-NOISE-23,AWGN,9,1,1,0,0,33.6760372509984,100,-3,103.8669,2841.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F13-E06-T,F13,F13-P06,treatment,cyclic shift separation,TREAT_6,BASE_6,23,6,PAY13_06,F13-F13-P06-CHANNEL-23,F13-F13-P06-NOISE-23,AWGN,9,1,1,0,0,33.8045470113344,100,-3,105.9432,2841.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F14-E01-B,F14,F14-P01,baseline,OCC index,BASE_1,BASE_1,11,1,PAY14_01,F14-F14-P01-CHANNEL-11,F14-F14-P01-NOISE-11,TDL-C,-6,1,0,0,1,-0.108404972142286,2.24710635697554,-3,287.5696,1,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F14-E01-T,F14,F14-P01,treatment,OCC index,TREAT_1,BASE_1,11,1,PAY14_01,F14-F14-P01-CHANNEL-11,F14-F14-P01-NOISE-11,TDL-C,-6,1,0,0,2,-0.0922427925292903,2.46983295839514,-3,160.4973,2842.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F14-E02-B,F14,F14-P02,baseline,OCC index,BASE_2,BASE_2,23,2,PAY14_02,F14-F14-P02-CHANNEL-23,F14-F14-P02-NOISE-23,CDL-C,-3,1,0,0,1,-2.87057833015376,3.21080968321263,-3,167.2022,2842.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F14-E02-T,F14,F14-P02,treatment,OCC index,TREAT_2,BASE_2,23,2,PAY14_02,F14-F14-P02-CHANNEL-23,F14-F14-P02-NOISE-23,CDL-C,-3,1,0,0,2,-2.93687035107886,5.07821519979364,-3,167.7769,2842.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F14-E03-B,F14,F14-P03,baseline,OCC index,BASE_3,BASE_3,47,3,PAY14_03,F14-F14-P03-CHANNEL-47,F14-F14-P03-NOISE-47,AWGN,0,1,1,0,0,21.7842683953862,520.165072015695,-3,119.8347,2842.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F14-E03-T,F14,F14-P03,treatment,OCC index,TREAT_3,BASE_3,47,3,PAY14_03,F14-F14-P03-CHANNEL-47,F14-F14-P03-NOISE-47,AWGN,0,1,1,0,0,21.9605679520157,532.94109854077,-3,104.8549,2842.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F14-E04-B,F14,F14-P04,baseline,OCC index,BASE_4,BASE_4,89,4,PAY14_04,F14-F14-P04-CHANNEL-89,F14-F14-P04-NOISE-89,TDL-C,3,1,1,0,0,9.89920297662163,4.01826625957968,-3,136.0037,2842.03515625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F14-E04-T,F14,F14-P04,treatment,OCC index,TREAT_4,BASE_4,89,4,PAY14_04,F14-F14-P04-CHANNEL-89,F14-F14-P04-NOISE-89,TDL-C,3,1,1,0,0,9.98548337546567,3.92338387794686,-3,126.4975,0.00390625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F14-E05-B,F14,F14-P05,baseline,OCC index,BASE_5,BASE_5,11,5,PAY14_05,F14-F14-P05-CHANNEL-11,F14-F14-P05-NOISE-11,CDL-C,6,1,1,0,0,6.73170866128222,0.437825992790013,-3,136.8923,2842.0390625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F14-E05-T,F14,F14-P05,treatment,OCC index,TREAT_5,BASE_5,11,5,PAY14_05,F14-F14-P05-CHANNEL-11,F14-F14-P05-NOISE-11,CDL-C,6,1,1,0,0,6.73721826708285,0.220137293239163,-3,142.5588,2842.0390625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F14-E06-B,F14,F14-P06,baseline,OCC index,BASE_6,BASE_6,23,6,PAY14_06,F14-F14-P06-CHANNEL-23,F14-F14-P06-NOISE-23,AWGN,9,1,1,0,0,30.7812272117602,521.653545524093,-3,95.8096,2842.0390625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F14-E06-T,F14,F14-P06,treatment,OCC index,TREAT_6,BASE_6,23,6,PAY14_06,F14-F14-P06-CHANNEL-23,F14-F14-P06-NOISE-23,AWGN,9,1,1,0,0,30.8098748780255,523.7081284384,-3,88.4998,2842.0390625,CrossCorrelation,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F15-E01-B,F15,F15-P01,baseline,PRBs/symbols,BASE_1,BASE_1,11,1,PAY15_01,F15-F15-P01-CHANNEL-11,F15-F15-P01-NOISE-11,TDL-C,-6,1,0,0,10,-2.38077149835234,9.05890734162378,3.02059991327963,322.2227,2841.03515625,SpectralEfficiency,0.833333333333333,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F15-E01-T,F15,F15-P01,treatment,PRBs/symbols,TREAT_1,BASE_1,11,1,PAY15_01,F15-F15-P01-CHANNEL-11,F15-F15-P01-NOISE-11,TDL-C,-6,1,0,0,10,-6.80927364795484,30.7940581305167,3.02059991327963,331.1942,1.00390625,SpectralEfficiency,0.104166666666667,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F15-E02-B,F15,F15-P02,baseline,PRBs/symbols,BASE_2,BASE_2,23,2,PAY15_02,F15-F15-P02-CHANNEL-23,F15-F15-P02-NOISE-23,CDL-C,-3,1,0,0,10,-8.06924888788075,7.55317206374315,3.02059991327963,356.8521,2841.03515625,SpectralEfficiency,0.833333333333333,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F15-E02-T,F15,F15-P02,treatment,PRBs/symbols,TREAT_2,BASE_2,23,2,PAY15_02,F15-F15-P02-CHANNEL-23,F15-F15-P02-NOISE-23,CDL-C,-3,1,0,0,10,-6.26605166952253,24.9046253308294,3.02059991327963,475.3935,1.00390625,SpectralEfficiency,0.104166666666667,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F15-E03-B,F15,F15-P03,baseline,PRBs/symbols,BASE_3,BASE_3,47,3,PAY15_03,F15-F15-P03-CHANNEL-47,F15-F15-P03-NOISE-47,AWGN,0,1,1,0,0,27.5463192290354,2315.44262383159,3.02059991327963,341.5529,0.20703125,SpectralEfficiency,0.833333333333333,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F15-E03-T,F15,F15-P03,treatment,PRBs/symbols,TREAT_3,BASE_3,47,3,PAY15_03,F15-F15-P03-CHANNEL-47,F15-F15-P03-NOISE-47,AWGN,0,1,1,0,0,18.8848450678394,791.881458374284,3.02059991327963,391.1959,1.00390625,SpectralEfficiency,0.104166666666667,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F15-E04-B,F15,F15-P04,baseline,PRBs/symbols,BASE_4,BASE_4,89,4,PAY15_04,F15-F15-P04-CHANNEL-89,F15-F15-P04-NOISE-89,TDL-C,3,1,1,0,0,3.29152673566943,2.91644408147081,3.02059991327963,397.2499,2842.36328125,SpectralEfficiency,0.833333333333333,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F15-E04-T,F15,F15-P04,treatment,PRBs/symbols,TREAT_4,BASE_4,89,4,PAY15_04,F15-F15-P04-CHANNEL-89,F15-F15-P04-NOISE-89,TDL-C,3,1,1,0,0,2.05219014213717,9.96399955012083,3.02059991327963,356.8283,1.1328125,SpectralEfficiency,0.104166666666667,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F15-E05-B,F15,F15-P05,baseline,PRBs/symbols,BASE_5,BASE_5,11,5,PAY15_05,F15-F15-P05-CHANNEL-11,F15-F15-P05-NOISE-11,CDL-C,6,1,1,0,0,4.10343746241501,2.3653838489417,3.02059991327963,285.7736,2842.4921875,SpectralEfficiency,0.833333333333333,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F15-E05-T,F15,F15-P05,treatment,PRBs/symbols,TREAT_5,BASE_5,11,5,PAY15_05,F15-F15-P05-CHANNEL-11,F15-F15-P05-NOISE-11,CDL-C,6,1,0,0,10,-0.695905164124294,6.50150694803314,3.02059991327963,394.7684,1.00390625,SpectralEfficiency,0.104166666666667,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F15-E06-B,F15,F15-P06,baseline,PRBs/symbols,BASE_6,BASE_6,23,6,PAY15_06,F15-F15-P06-CHANNEL-23,F15-F15-P06-NOISE-23,AWGN,9,1,1,0,0,36.7298700972431,2366.95634102144,3.02059991327963,249.0789,2842.4921875,SpectralEfficiency,0.833333333333333,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F15-E06-T,F15,F15-P06,treatment,PRBs/symbols,TREAT_6,BASE_6,23,6,PAY15_06,F15-F15-P06-CHANNEL-23,F15-F15-P06-NOISE-23,AWGN,9,1,1,0,0,27.747411585178,777.161345984266,3.02059991327963,297.0812,1.00390625,SpectralEfficiency,0.104166666666667,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F16-E01-B,F16,F16-P01,baseline,additional DMRS,BASE_1,BASE_1,11,1,PAY16_01,F16-F16-P01-CHANNEL-11,F16-F16-P01-NOISE-11,TDL-C,-6,1,0,0,20,-6.71279369763345,37.362129235725,3.02059991327963,331.0645,3.125,BLER,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F16-E01-T,F16,F16-P01,treatment,additional DMRS,TREAT_1,BASE_1,11,1,PAY16_01,F16-F16-P01-CHANNEL-11,F16-F16-P01-NOISE-11,TDL-C,-6,1,0,0,20,-8.03111755391182,37.7118413339102,3.02059991327963,167.0986,0.25390625,BLER,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F16-E02-B,F16,F16-P02,baseline,additional DMRS,BASE_2,BASE_2,23,2,PAY16_02,F16-F16-P02-CHANNEL-23,F16-F16-P02-NOISE-23,CDL-C,-3,1,0,0,20,-8.00376147210343,27.332419126287,3.02059991327963,203.0272,5.66796875,BLER,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F16-E02-T,F16,F16-P02,treatment,additional DMRS,TREAT_2,BASE_2,23,2,PAY16_02,F16-F16-P02-CHANNEL-23,F16-F16-P02-NOISE-23,CDL-C,-3,1,0,0,20,-6.8825939171804,28.9163438608734,3.02059991327963,154.9186,2852.54296875,BLER,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F16-E03-B,F16,F16-P03,baseline,additional DMRS,BASE_3,BASE_3,47,3,PAY16_03,F16-F16-P03-CHANNEL-47,F16-F16-P03-NOISE-47,AWGN,0,1,1,0,0,15.6998640899438,519.358578729518,3.02059991327963,100.2235,2852.54296875,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F16-E03-T,F16,F16-P03,treatment,additional DMRS,TREAT_3,BASE_3,47,3,PAY16_03,F16-F16-P03-CHANNEL-47,F16-F16-P03-NOISE-47,AWGN,0,1,1,0,0,15.9002298805197,533.701471000291,3.02059991327963,98.044,2852.54296875,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F16-E04-B,F16,F16-P04,baseline,additional DMRS,BASE_4,BASE_4,89,4,PAY16_04,F16-F16-P04-CHANNEL-89,F16-F16-P04-NOISE-89,TDL-C,3,1,0,0,20,1.52100469644211,23.2465121980649,3.02059991327963,166.8083,1,BLER,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F16-E04-T,F16,F16-P04,treatment,additional DMRS,TREAT_4,BASE_4,89,4,PAY16_04,F16-F16-P04-CHANNEL-89,F16-F16-P04-NOISE-89,TDL-C,3,1,1,0,0,3.16435539911132,34.282481006644,3.02059991327963,165.2022,2865.54296875,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F16-E05-B,F16,F16-P05,baseline,additional DMRS,BASE_5,BASE_5,11,5,PAY16_05,F16-F16-P05-CHANNEL-11,F16-F16-P05-NOISE-11,CDL-C,6,1,0,0,20,1.62890727564531,9.07412795238825,3.02059991327963,150.7439,1,BLER,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F16-E05-T,F16,F16-P05,treatment,additional DMRS,TREAT_5,BASE_5,11,5,PAY16_05,F16-F16-P05-CHANNEL-11,F16-F16-P05-NOISE-11,CDL-C,6,1,1,0,0,5.15391807019888,22.7511377255147,3.02059991327963,137.6226,2866.54296875,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F16-E06-B,F16,F16-P06,baseline,additional DMRS,BASE_6,BASE_6,23,6,PAY16_06,F16-F16-P06-CHANNEL-23,F16-F16-P06-NOISE-23,AWGN,9,1,1,0,0,24.7515941029374,521.395221844147,3.02059991327963,100.2228,2866.54296875,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F16-E06-T,F16,F16-P06,treatment,additional DMRS,TREAT_6,BASE_6,23,6,PAY16_06,F16-F16-P06-CHANNEL-23,F16-F16-P06-NOISE-23,AWGN,9,1,1,0,0,24.7530355674765,521.498296700021,3.02059991327963,105.1901,2866.54296875,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F17-E01-B,F17,F17-P01,baseline,spreading factor,BASE_1,BASE_1,11,1,PAY17_01,F17-F17-P01-CHANNEL-11,F17-F17-P01-NOISE-11,TDL-C,-6,1,0,0,20,0.445861120683752,37.8516240689728,-3,142.0394,2866.54296875,BLER,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F17-E01-T,F17,F17-P01,treatment,spreading factor,TREAT_1,BASE_1,11,1,PAY17_01,F17-F17-P01-CHANNEL-11,F17-F17-P01-NOISE-11,TDL-C,-6,1,0,0,20,0.184542992831427,40.4337407613996,-3,122.495,2866.54296875,BLER,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F17-E02-B,F17,F17-P02,baseline,spreading factor,BASE_2,BASE_2,23,2,PAY17_02,F17-F17-P02-CHANNEL-23,F17-F17-P02-NOISE-23,CDL-C,-3,1,0,0,20,-4.64773921366397,35.4521499882467,-3,124.7752,2866.54296875,BLER,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F17-E02-T,F17,F17-P02,treatment,spreading factor,TREAT_2,BASE_2,23,2,PAY17_02,F17-F17-P02-CHANNEL-23,F17-F17-P02-NOISE-23,CDL-C,-3,1,0,0,20,-5.02070639467101,34.0683648605301,-3,308.5691,0.25390625,BLER,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F17-E03-B,F17,F17-P03,baseline,spreading factor,BASE_3,BASE_3,47,3,PAY17_03,F17-F17-P03-CHANNEL-47,F17-F17-P03-NOISE-47,AWGN,0,1,1,0,0,21.7259534436299,517.0821874425,-3,118.1041,2866.796875,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F17-E03-T,F17,F17-P03,treatment,spreading factor,TREAT_3,BASE_3,47,3,PAY17_03,F17-F17-P03-CHANNEL-47,F17-F17-P03-NOISE-47,AWGN,0,1,1,0,0,21.9213704008563,531.155020243951,-3,95.4608,2866.796875,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F17-E04-B,F17,F17-P04,baseline,spreading factor,BASE_4,BASE_4,89,4,PAY17_04,F17-F17-P04-CHANNEL-89,F17-F17-P04-NOISE-89,TDL-C,3,1,1,0,0,7.86482692341769,6.39820888887243,-3,125.7321,2866.796875,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F17-E04-T,F17,F17-P04,treatment,spreading factor,TREAT_4,BASE_4,89,4,PAY17_04,F17-F17-P04-CHANNEL-89,F17-F17-P04-NOISE-89,TDL-C,3,1,1,0,0,7.84281176788762,6.89581990453317,-3,121.4491,2866.796875,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F17-E05-B,F17,F17-P05,baseline,spreading factor,BASE_5,BASE_5,11,5,PAY17_05,F17-F17-P05-CHANNEL-11,F17-F17-P05-NOISE-11,CDL-C,6,1,1,0,0,6.24680034521244,4.60908758443041,-3,128.9863,2866.796875,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F17-E05-T,F17,F17-P05,treatment,spreading factor,TREAT_5,BASE_5,11,5,PAY17_05,F17-F17-P05-CHANNEL-11,F17-F17-P05-NOISE-11,CDL-C,6,1,1,0,0,6.28287023428527,4.40549603435211,-3,133.8777,2866.796875,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F17-E06-B,F17,F17-P06,baseline,spreading factor,BASE_6,BASE_6,23,6,PAY17_06,F17-F17-P06-CHANNEL-23,F17-F17-P06-NOISE-23,AWGN,9,1,1,0,0,30.7850527612799,522.072934971282,-3,125.9611,2866.796875,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F17-E06-T,F17,F17-P06,treatment,spreading factor,TREAT_6,BASE_6,23,6,PAY17_06,F17-F17-P06-CHANNEL-23,F17-F17-P06-NOISE-23,AWGN,9,1,1,0,0,30.830076691642,525.303990333436,-3,128.5001,2866.796875,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F18-E01-B,F18,F18-P01,baseline,hopping enabled,BASE_1,BASE_1,11,1,PAY18_01,F18-F18-P01-CHANNEL-11,F18-F18-P01-NOISE-11,TDL-C,-6,1,0,0,20,-7.03159260478875,28.1999528655109,3.02059991327963,150.3732,2866.796875,BLER,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F18-E01-T,F18,F18-P01,treatment,hopping enabled,TREAT_1,BASE_1,11,1,PAY18_01,F18-F18-P01-CHANNEL-11,F18-F18-P01-NOISE-11,TDL-C,-6,1,0,0,20,-8.21457401971173,37.166248826707,3.02059991327963,155.1581,2866.796875,BLER,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F18-E02-B,F18,F18-P02,baseline,hopping enabled,BASE_2,BASE_2,23,2,PAY18_02,F18-F18-P02-CHANNEL-23,F18-F18-P02-NOISE-23,CDL-C,-3,1,0,0,20,-8.07300242497007,27.7115642219569,3.02059991327963,203.319,2866.765625,BLER,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F18-E02-T,F18,F18-P02,treatment,hopping enabled,TREAT_2,BASE_2,23,2,PAY18_02,F18-F18-P02-CHANNEL-23,F18-F18-P02-NOISE-23,CDL-C,-3,1,0,0,20,-6.80221872765729,32.568912411574,3.02059991327963,200.942,0.7578125,BLER,1,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F18-E03-B,F18,F18-P03,baseline,hopping enabled,BASE_3,BASE_3,47,3,PAY18_03,F18-F18-P03-CHANNEL-47,F18-F18-P03-NOISE-47,AWGN,0,1,1,0,0,21.7259534436299,517.0821874425,-3,118.9196,2870.484375,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
PUCCH_IMPACT_R18,F18-E03-T,F18,F18-P03,treatment,hopping enabled,TREAT_3,BASE_3,47,3,PAY18_03,F18-F18-P03-CHANNEL-47,F18-F18-P03-NOISE-47,AWGN,0,1,1,0,0,21.9213704008563,531.155020243951,-3,127.8571,2870.484375,BLER,0,production_component_and_waveform_truth,none,typed_pucch_production_state,PASS
