RunID,ExperimentID,FamilyID,CollisionType,ExactREOverlap,Orthogonal,ResolutionAction,CollisionRate,UCIRecoveryRate,Status
PUCCH_IMPACT_R18,F16-E04-B,F16,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F16-E04-T,F16,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F16-E05-B,F16,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F16-E05-T,F16,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F16-E06-B,F16,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F16-E06-T,F16,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F17-E01-B,F17,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F17-E01-T,F17,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F17-E02-B,F17,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F17-E02-T,F17,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F17-E03-B,F17,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F17-E03-T,F17,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F17-E04-B,F17,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F17-E04-T,F17,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F17-E05-B,F17,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F17-E05-T,F17,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F17-E06-B,F17,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F17-E06-T,F17,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F18-E01-B,F18,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F18-E01-T,F18,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F18-E02-B,F18,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F18-E02-T,F18,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F18-E03-B,F18,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F18-E03-T,F18,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F18-E04-B,F18,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F18-E04-T,F18,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F18-E05-B,F18,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F18-E05-T,F18,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F18-E06-B,F18,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F18-E06-T,F18,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F19-E01-B,F19,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F19-E01-T,F19,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F19-E02-B,F19,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F19-E02-T,F19,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F19-E03-B,F19,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F19-E03-T,F19,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F19-E04-B,F19,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F19-E04-T,F19,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F19-E05-B,F19,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
