RunID,ExperimentID,FamilyID,PairID,Variant,Trials,BlockErrors,BitErrors,FalseAlarms,BLER,BLERCILower,BLERCIUpper,FalseAlarmProbability,FalseAlarmCIUpper,MeanSINR_dB,MeanEVMPercent,MeanPowerdBm,MeanRuntimeMs,MeanMemoryMB,Incomplete,Status
PUCCH_IMPACT_R18,F11-E05-B,F11,F11-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.27385694580747,8.3261610357554,3.02059991327963,170.985,0.50390625,0,PASS
PUCCH_IMPACT_R18,F11-E05-T,F11,F11-P05,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.32467391842112,8.5741163548422,3.02059991327963,175.1294,2836.74609375,0,PASS
PUCCH_IMPACT_R18,F11-E06-B,F11,F11-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,522.072934971282,-3,118.6508,2837.25,0,PASS
PUCCH_IMPACT_R18,F11-E06-T,F11,F11-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,525.303990333436,-3,113.4653,2837.25,0,PASS
PUCCH_IMPACT_R18,F12-E01-B,F12,F12-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.03673801620062,28.5332724009568,3.02059991327963,159.8873,2837.25,0,PASS
PUCCH_IMPACT_R18,F12-E01-T,F12,F12-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.82699208078549,29.9157132762034,3.02059991327963,142.787,2837.25,0,PASS
PUCCH_IMPACT_R18,F12-E02-B,F12,F12-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.0720892173851,25.381050208631,3.02059991327963,142.4589,2837.25,0,PASS
PUCCH_IMPACT_R18,F12-E02-T,F12,F12-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-5.96730454414878,25.8833993920974,3.02059991327963,144.0685,2837.25,0,PASS
PUCCH_IMPACT_R18,F12-E03-B,F12,F12-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,18.7473290792037,777.896283410859,3.02059991327963,125.5381,2837.25,0,PASS
PUCCH_IMPACT_R18,F12-E03-T,F12,F12-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,15.9002298805197,533.701471000291,3.02059991327963,200.8791,1.3828125,0,PASS
PUCCH_IMPACT_R18,F12-E04-B,F12,F12-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,4.12489488313394,21.8083173977163,3.02059991327963,212.2289,2841.53515625,0,PASS
PUCCH_IMPACT_R18,F12-E04-T,F12,F12-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,7.84281176788762,6.89581990453317,-3,226.9614,2841.53515625,0,PASS
PUCCH_IMPACT_R18,F12-E05-B,F12,F12-P05,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,6.24680034521244,4.60908758443041,-3,168.9771,2841.53515625,0,PASS
PUCCH_IMPACT_R18,F12-E05-T,F12,F12-P05,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-0.589138163948678,6.56742634757546,3.02059991327963,169.3242,2841.5390625,0,PASS
PUCCH_IMPACT_R18,F12-E06-B,F12,F12-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,27.8797442270194,790.618058738884,3.02059991327963,129.8088,2841.5390625,0,PASS
PUCCH_IMPACT_R18,F12-E06-T,F12,F12-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,27.8143234096147,783.942086774119,3.02059991327963,126.2971,2841.5390625,0,PASS
PUCCH_IMPACT_R18,F13-E01-B,F13,F13-P01,baseline,1,1,1,0,1,0.206549314377237,1,0,0.793450685622763,-5.9936454947892,199.380313593716,-3,245.1578,2,0,PASS
PUCCH_IMPACT_R18,F13-E01-T,F13,F13-P01,treatment,1,1,1,0,1,0.206549314377237,1,0,0.793450685622763,-5.9936454947892,199.380313593716,-3,206.7523,2841.03515625,0,PASS
PUCCH_IMPACT_R18,F13-E02-B,F13,F13-P02,baseline,1,1,1,0,1,0.206549314377237,1,0,0.793450685622763,-3.03938967167591,141.895781278106,-3,166.7251,2841.03515625,0,PASS
PUCCH_IMPACT_R18,F13-E02-T,F13,F13-P02,treatment,1,1,1,0,1,0.206549314377237,1,0,0.793450685622763,-3.03938967167591,141.895781278106,-3,172.2794,2841.03515625,0,PASS
PUCCH_IMPACT_R18,F13-E03-B,F13,F13-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,24.9439549355812,100,-3,167.1558,2841.03515625,0,PASS
PUCCH_IMPACT_R18,F13-E03-T,F13,F13-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,24.8224610028712,100,-3,99.2737,2841.03515625,0,PASS
PUCCH_IMPACT_R18,F13-E04-B,F13,F13-P04,baseline,1,1,1,0,1,0.206549314377237,1,0,0.793450685622763,2.98157482457761,70.9449127230094,-3,136.0989,2841.03515625,0,PASS
PUCCH_IMPACT_R18,F13-E04-T,F13,F13-P04,treatment,1,1,1,0,1,0.206549314377237,1,0,0.793450685622763,2.9815748245776,70.9449127230095,-3,124.8099,2841.03515625,0,PASS
PUCCH_IMPACT_R18,F13-E05-B,F13,F13-P05,baseline,1,1,1,0,1,0.206549314377237,1,0,0.793450685622763,6.0063545052108,50.082070442618,-3,143.5227,2841.03515625,0,PASS
PUCCH_IMPACT_R18,F13-E05-T,F13,F13-P05,treatment,1,1,1,0,1,0.206549314377237,1,0,0.793450685622763,6.0063545052108,50.082070442618,-3,133.3702,2841.03515625,0,PASS
PUCCH_IMPACT_R18,F13-E06-B,F13,F13-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,33.6760372509984,100,-3,103.8669,2841.03515625,0,PASS
PUCCH_IMPACT_R18,F13-E06-T,F13,F13-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,33.8045470113344,100,-3,105.9432,2841.03515625,0,PASS
PUCCH_IMPACT_R18,F14-E01-B,F14,F14-P01,baseline,1,1,1,0,1,0.206549314377237,1,0,0.793450685622763,-0.108404972142286,2.24710635697554,-3,287.5696,1,0,PASS
PUCCH_IMPACT_R18,F14-E01-T,F14,F14-P01,treatment,1,1,2,0,1,0.206549314377237,1,0,0.793450685622763,-0.0922427925292903,2.46983295839514,-3,160.4973,2842.03515625,0,PASS
PUCCH_IMPACT_R18,F14-E02-B,F14,F14-P02,baseline,1,1,1,0,1,0.206549314377237,1,0,0.793450685622763,-2.87057833015376,3.21080968321263,-3,167.2022,2842.03515625,0,PASS
PUCCH_IMPACT_R18,F14-E02-T,F14,F14-P02,treatment,1,1,2,0,1,0.206549314377237,1,0,0.793450685622763,-2.93687035107886,5.07821519979364,-3,167.7769,2842.03515625,0,PASS
PUCCH_IMPACT_R18,F14-E03-B,F14,F14-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7842683953862,520.165072015695,-3,119.8347,2842.03515625,0,PASS
PUCCH_IMPACT_R18,F14-E03-T,F14,F14-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9605679520157,532.94109854077,-3,104.8549,2842.03515625,0,PASS
PUCCH_IMPACT_R18,F14-E04-B,F14,F14-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,9.89920297662163,4.01826625957968,-3,136.0037,2842.03515625,0,PASS
PUCCH_IMPACT_R18,F14-E04-T,F14,F14-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,9.98548337546567,3.92338387794686,-3,126.4975,0.00390625,0,PASS
PUCCH_IMPACT_R18,F14-E05-B,F14,F14-P05,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,6.73170866128222,0.437825992790013,-3,136.8923,2842.0390625,0,PASS
PUCCH_IMPACT_R18,F14-E05-T,F14,F14-P05,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,6.73721826708285,0.220137293239163,-3,142.5588,2842.0390625,0,PASS
PUCCH_IMPACT_R18,F14-E06-B,F14,F14-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7812272117602,521.653545524093,-3,95.8096,2842.0390625,0,PASS
PUCCH_IMPACT_R18,F14-E06-T,F14,F14-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.8098748780255,523.7081284384,-3,88.4998,2842.0390625,0,PASS
PUCCH_IMPACT_R18,F15-E01-B,F15,F15-P01,baseline,1,1,10,0,1,0.206549314377237,1,0,0.793450685622763,-2.38077149835234,9.05890734162378,3.02059991327963,322.2227,2841.03515625,0,PASS
PUCCH_IMPACT_R18,F15-E01-T,F15,F15-P01,treatment,1,1,10,0,1,0.206549314377237,1,0,0.793450685622763,-6.80927364795484,30.7940581305167,3.02059991327963,331.1942,1.00390625,0,PASS
PUCCH_IMPACT_R18,F15-E02-B,F15,F15-P02,baseline,1,1,10,0,1,0.206549314377237,1,0,0.793450685622763,-8.06924888788075,7.55317206374315,3.02059991327963,356.8521,2841.03515625,0,PASS
PUCCH_IMPACT_R18,F15-E02-T,F15,F15-P02,treatment,1,1,10,0,1,0.206549314377237,1,0,0.793450685622763,-6.26605166952253,24.9046253308294,3.02059991327963,475.3935,1.00390625,0,PASS
PUCCH_IMPACT_R18,F15-E03-B,F15,F15-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,27.5463192290354,2315.44262383159,3.02059991327963,341.5529,0.20703125,0,PASS
PUCCH_IMPACT_R18,F15-E03-T,F15,F15-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,18.8848450678394,791.881458374284,3.02059991327963,391.1959,1.00390625,0,PASS
PUCCH_IMPACT_R18,F15-E04-B,F15,F15-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,3.29152673566943,2.91644408147081,3.02059991327963,397.2499,2842.36328125,0,PASS
PUCCH_IMPACT_R18,F15-E04-T,F15,F15-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,2.05219014213717,9.96399955012083,3.02059991327963,356.8283,1.1328125,0,PASS
PUCCH_IMPACT_R18,F15-E05-B,F15,F15-P05,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,4.10343746241501,2.3653838489417,3.02059991327963,285.7736,2842.4921875,0,PASS
PUCCH_IMPACT_R18,F15-E05-T,F15,F15-P05,treatment,1,1,10,0,1,0.206549314377237,1,0,0.793450685622763,-0.695905164124294,6.50150694803314,3.02059991327963,394.7684,1.00390625,0,PASS
PUCCH_IMPACT_R18,F15-E06-B,F15,F15-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,36.7298700972431,2366.95634102144,3.02059991327963,249.0789,2842.4921875,0,PASS
PUCCH_IMPACT_R18,F15-E06-T,F15,F15-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,27.747411585178,777.161345984266,3.02059991327963,297.0812,1.00390625,0,PASS
PUCCH_IMPACT_R18,F16-E01-B,F16,F16-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.71279369763345,37.362129235725,3.02059991327963,331.0645,3.125,0,PASS
PUCCH_IMPACT_R18,F16-E01-T,F16,F16-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.03111755391182,37.7118413339102,3.02059991327963,167.0986,0.25390625,0,PASS
PUCCH_IMPACT_R18,F16-E02-B,F16,F16-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.00376147210343,27.332419126287,3.02059991327963,203.0272,5.66796875,0,PASS
PUCCH_IMPACT_R18,F16-E02-T,F16,F16-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.8825939171804,28.9163438608734,3.02059991327963,154.9186,2852.54296875,0,PASS
PUCCH_IMPACT_R18,F16-E03-B,F16,F16-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,15.6998640899438,519.358578729518,3.02059991327963,100.2235,2852.54296875,0,PASS
PUCCH_IMPACT_R18,F16-E03-T,F16,F16-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,15.9002298805197,533.701471000291,3.02059991327963,98.044,2852.54296875,0,PASS
PUCCH_IMPACT_R18,F16-E04-B,F16,F16-P04,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.52100469644211,23.2465121980649,3.02059991327963,166.8083,1,0,PASS
PUCCH_IMPACT_R18,F16-E04-T,F16,F16-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,3.16435539911132,34.282481006644,3.02059991327963,165.2022,2865.54296875,0,PASS
PUCCH_IMPACT_R18,F16-E05-B,F16,F16-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.62890727564531,9.07412795238825,3.02059991327963,150.7439,1,0,PASS
PUCCH_IMPACT_R18,F16-E05-T,F16,F16-P05,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,5.15391807019888,22.7511377255147,3.02059991327963,137.6226,2866.54296875,0,PASS
PUCCH_IMPACT_R18,F16-E06-B,F16,F16-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,24.7515941029374,521.395221844147,3.02059991327963,100.2228,2866.54296875,0,PASS
PUCCH_IMPACT_R18,F16-E06-T,F16,F16-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,24.7530355674765,521.498296700021,3.02059991327963,105.1901,2866.54296875,0,PASS
PUCCH_IMPACT_R18,F17-E01-B,F17,F17-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,0.445861120683752,37.8516240689728,-3,142.0394,2866.54296875,0,PASS
PUCCH_IMPACT_R18,F17-E01-T,F17,F17-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,0.184542992831427,40.4337407613996,-3,122.495,2866.54296875,0,PASS
PUCCH_IMPACT_R18,F17-E02-B,F17,F17-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-4.64773921366397,35.4521499882467,-3,124.7752,2866.54296875,0,PASS
PUCCH_IMPACT_R18,F17-E02-T,F17,F17-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-5.02070639467101,34.0683648605301,-3,308.5691,0.25390625,0,PASS
PUCCH_IMPACT_R18,F17-E03-B,F17,F17-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,517.0821874425,-3,118.1041,2866.796875,0,PASS
PUCCH_IMPACT_R18,F17-E03-T,F17,F17-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,531.155020243951,-3,95.4608,2866.796875,0,PASS
PUCCH_IMPACT_R18,F17-E04-B,F17,F17-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,7.86482692341769,6.39820888887243,-3,125.7321,2866.796875,0,PASS
PUCCH_IMPACT_R18,F17-E04-T,F17,F17-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,7.84281176788762,6.89581990453317,-3,121.4491,2866.796875,0,PASS
PUCCH_IMPACT_R18,F17-E05-B,F17,F17-P05,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,6.24680034521244,4.60908758443041,-3,128.9863,2866.796875,0,PASS
PUCCH_IMPACT_R18,F17-E05-T,F17,F17-P05,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,6.28287023428527,4.40549603435211,-3,133.8777,2866.796875,0,PASS
PUCCH_IMPACT_R18,F17-E06-B,F17,F17-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,522.072934971282,-3,125.9611,2866.796875,0,PASS
PUCCH_IMPACT_R18,F17-E06-T,F17,F17-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,525.303990333436,-3,128.5001,2866.796875,0,PASS
PUCCH_IMPACT_R18,F18-E01-B,F18,F18-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.03159260478875,28.1999528655109,3.02059991327963,150.3732,2866.796875,0,PASS
PUCCH_IMPACT_R18,F18-E01-T,F18,F18-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.21457401971173,37.166248826707,3.02059991327963,155.1581,2866.796875,0,PASS
PUCCH_IMPACT_R18,F18-E02-B,F18,F18-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.07300242497007,27.7115642219569,3.02059991327963,203.319,2866.765625,0,PASS
PUCCH_IMPACT_R18,F18-E02-T,F18,F18-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.80221872765729,32.568912411574,3.02059991327963,200.942,0.7578125,0,PASS
PUCCH_IMPACT_R18,F18-E03-B,F18,F18-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,517.0821874425,-3,118.9196,2870.484375,0,PASS
PUCCH_IMPACT_R18,F18-E03-T,F18,F18-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,531.155020243951,-3,127.8571,2870.484375,0,PASS
PUCCH_IMPACT_R18,F18-E04-B,F18,F18-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.80021707372937,9.55937545730164,3.02059991327963,154.9026,2870.484375,0,PASS
PUCCH_IMPACT_R18,F18-E04-T,F18,F18-P04,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,0.645095941910439,26.445453202506,3.02059991327963,147.7742,2870.484375,0,PASS
PUCCH_IMPACT_R18,F18-E05-B,F18,F18-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.29892275730137,8.32580397118473,3.02059991327963,179.1485,2870.484375,0,PASS
PUCCH_IMPACT_R18,F18-E05-T,F18,F18-P05,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,2.40594149120645,8.73981328038984,3.02059991327963,191.3252,2870.484375,0,PASS
PUCCH_IMPACT_R18,F18-E06-B,F18,F18-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,522.072934971282,-3,118.7053,2870.484375,0,PASS
PUCCH_IMPACT_R18,F18-E06-T,F18,F18-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,525.303990333436,-3,193.8468,2870.484375,0,PASS
PUCCH_IMPACT_R18,F19-E01-B,F19,F19-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.03159260478875,28.1999528655109,3.02059991327963,138.1378,2870.484375,0,PASS
PUCCH_IMPACT_R18,F19-E01-T,F19,F19-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.21457401971173,37.166248826707,3.02059991327963,120.657,2871.484375,0,PASS
PUCCH_IMPACT_R18,F19-E02-B,F19,F19-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.07300242497007,27.7115642219569,3.02059991327963,137.1849,2871.484375,0,PASS
PUCCH_IMPACT_R18,F19-E02-T,F19,F19-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.80221872765729,32.568912411574,3.02059991327963,135.7506,2871.484375,0,PASS
PUCCH_IMPACT_R18,F19-E03-B,F19,F19-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,517.0821874425,-3,94.9665,2871.484375,0,PASS
PUCCH_IMPACT_R18,F19-E03-T,F19,F19-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,531.155020243951,-3,97.4508,2871.484375,0,PASS
PUCCH_IMPACT_R18,F19-E04-B,F19,F19-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.80021707372937,9.55937545730164,3.02059991327963,145.8621,2871.484375,0,PASS
PUCCH_IMPACT_R18,F19-E04-T,F19,F19-P04,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,0.645095941910439,26.445453202506,3.02059991327963,122.552,2871.484375,0,PASS
PUCCH_IMPACT_R18,F19-E05-B,F19,F19-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.29892275730137,8.32580397118473,3.02059991327963,133.8204,2871.484375,0,PASS
PUCCH_IMPACT_R18,F19-E05-T,F19,F19-P05,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,2.40594149120645,8.73981328038984,3.02059991327963,140.5892,2871.484375,0,PASS
PUCCH_IMPACT_R18,F19-E06-B,F19,F19-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,522.072934971282,-3,114.9421,2871.484375,0,PASS
PUCCH_IMPACT_R18,F19-E06-T,F19,F19-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,525.303990333436,-3,97.5609,2871.484375,0,PASS
PUCCH_IMPACT_R18,F20-E01-B,F20,F20-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.03673801620062,28.5332724009568,3.02059991327963,119.737,2871.484375,0,PASS
PUCCH_IMPACT_R18,F20-E01-T,F20,F20-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.82699208078549,29.9157132762034,3.02059991327963,121.8735,2871.484375,0,PASS
PUCCH_IMPACT_R18,F20-E02-B,F20,F20-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.10829617365166,27.7406904444605,3.02059991327963,133.9953,2871.484375,0,PASS
PUCCH_IMPACT_R18,F20-E02-T,F20,F20-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.13254115767481,29.6119599070009,3.02059991327963,134.7182,2871.484375,0,PASS
PUCCH_IMPACT_R18,F20-E03-B,F20,F20-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,517.0821874425,-3,125.4688,2871.484375,0,PASS
PUCCH_IMPACT_R18,F20-E03-T,F20,F20-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,531.155020243951,-3,119.2068,2871.484375,0,PASS
PUCCH_IMPACT_R18,F20-E04-B,F20,F20-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.96426972571311,9.55536817412589,3.02059991327963,125.7728,0.00390625,0,PASS
PUCCH_IMPACT_R18,F20-E04-T,F20,F20-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.86150712386256,10.3867467354979,3.02059991327963,117.1269,2871.48828125,0,PASS
PUCCH_IMPACT_R18,F20-E05-B,F20,F20-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.27385694580747,8.3261610357554,3.02059991327963,153.6156,2871.45703125,0,PASS
PUCCH_IMPACT_R18,F20-E05-T,F20,F20-P05,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.32467391842112,8.5741163548422,3.02059991327963,150.8591,2871.45703125,0,PASS
PUCCH_IMPACT_R18,F20-E06-B,F20,F20-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,522.072934971282,-3,93.9285,2871.45703125,0,PASS
PUCCH_IMPACT_R18,F20-E06-T,F20,F20-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,525.303990333436,-3,99.0137,2871.45703125,0,PASS
PUCCH_IMPACT_R18,F21-E01-B,F21,F21-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.03673801620062,28.5332724009568,3.02059991327963,111.1594,2871.45703125,0,PASS
PUCCH_IMPACT_R18,F21-E01-T,F21,F21-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.82699208078549,29.9157132762034,3.02059991327963,122.4716,2871.45703125,0,PASS
PUCCH_IMPACT_R18,F21-E02-B,F21,F21-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.10829617365166,27.7406904444605,3.02059991327963,145.1929,0.50390625,0,PASS
PUCCH_IMPACT_R18,F21-E02-T,F21,F21-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.13254115767481,29.6119599070009,3.02059991327963,147.4554,2872.9609375,0,PASS
PUCCH_IMPACT_R18,F21-E03-B,F21,F21-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,517.0821874425,-3,93.4805,2872.9609375,0,PASS
PUCCH_IMPACT_R18,F21-E03-T,F21,F21-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,531.155020243951,-3,92.1861,2872.9609375,0,PASS
PUCCH_IMPACT_R18,F21-E04-B,F21,F21-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.96426972571311,9.55536817412589,3.02059991327963,114.853,2872.9609375,0,PASS
PUCCH_IMPACT_R18,F21-E04-T,F21,F21-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.86150712386256,10.3867467354979,3.02059991327963,111.458,2872.9609375,0,PASS
PUCCH_IMPACT_R18,F21-E05-B,F21,F21-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.27385694580747,8.3261610357554,3.02059991327963,163.2764,2872.9609375,0,PASS
PUCCH_IMPACT_R18,F21-E05-T,F21,F21-P05,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.32467391842112,8.5741163548422,3.02059991327963,210.0917,2872.9609375,0,PASS
PUCCH_IMPACT_R18,F21-E06-B,F21,F21-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,522.072934971282,-3,146.6352,2872.9609375,0,PASS
PUCCH_IMPACT_R18,F21-E06-T,F21,F21-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,525.303990333436,-3,125.2473,2872.9609375,0,PASS
PUCCH_IMPACT_R18,F22-E01-B,F22,F22-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.03673801620062,28.5332724009568,3.02059991327963,128.369,2872.9609375,0,PASS
PUCCH_IMPACT_R18,F22-E01-T,F22,F22-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.82699208078549,29.9157132762034,3.02059991327963,133.9411,2872.9609375,0,PASS
PUCCH_IMPACT_R18,F22-E02-B,F22,F22-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.10829617365166,27.7406904444605,3.02059991327963,137.0566,2872.9609375,0,PASS
PUCCH_IMPACT_R18,F22-E02-T,F22,F22-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.13254115767481,29.6119599070009,3.02059991327963,149.013,2872.71875,0,PASS
PUCCH_IMPACT_R18,F22-E03-B,F22,F22-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,517.0821874425,-3,95.0618,2872.71875,0,PASS
PUCCH_IMPACT_R18,F22-E03-T,F22,F22-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,531.155020243951,-3,91.5037,2872.71875,0,PASS
PUCCH_IMPACT_R18,F22-E04-B,F22,F22-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.96426972571311,9.55536817412589,3.02059991327963,116.5581,2872.71875,0,PASS
PUCCH_IMPACT_R18,F22-E04-T,F22,F22-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.86150712386256,10.3867467354979,3.02059991327963,139.4587,2872.71875,0,PASS
