RunID,ExperimentID,FamilyID,Format,NumSymbols,NumPRBs,DMRSSymbols,CyclicShift,OCCIndex,CrossCorrelation,BLER,Status
PUCCH_IMPACT_R18,F26-E01-T,F26,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F26-E02-B,F26,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F26-E02-T,F26,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F26-E03-B,F26,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F26-E03-T,F26,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F26-E04-B,F26,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F26-E04-T,F26,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F26-E05-B,F26,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F26-E05-T,F26,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F26-E06-B,F26,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F26-E06-T,F26,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F27-E01-B,F27,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F27-E01-T,F27,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F27-E02-B,F27,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F27-E02-T,F27,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F27-E03-B,F27,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F27-E03-T,F27,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F27-E04-B,F27,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F27-E04-T,F27,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F27-E05-B,F27,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F27-E05-T,F27,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F27-E06-B,F27,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F27-E06-T,F27,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F28-E01-B,F28,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F28-E01-T,F28,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F28-E02-B,F28,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F28-E02-T,F28,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F28-E03-B,F28,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F28-E03-T,F28,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F28-E04-B,F28,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F28-E04-T,F28,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F28-E05-B,F28,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F28-E05-T,F28,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F28-E06-B,F28,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F28-E06-T,F28,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F29-E01-B,F29,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F29-E01-T,F29,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F29-E02-B,F29,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F29-E02-T,F29,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F29-E03-B,F29,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F29-E03-T,F29,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F29-E04-B,F29,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F29-E04-T,F29,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F29-E05-B,F29,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F29-E05-T,F29,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F29-E06-B,F29,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F29-E06-T,F29,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F30-E01-B,F30,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F30-E01-T,F30,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F30-E02-B,F30,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F30-E02-T,F30,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F30-E03-B,F30,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F30-E03-T,F30,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F30-E04-B,F30,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F30-E04-T,F30,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F30-E05-B,F30,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F30-E05-T,F30,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F30-E06-B,F30,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F30-E06-T,F30,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F31-E01-B,F31,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F31-E01-T,F31,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F31-E02-B,F31,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F31-E02-T,F31,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F31-E03-B,F31,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F31-E03-T,F31,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F31-E04-B,F31,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F31-E04-T,F31,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F31-E05-B,F31,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F31-E05-T,F31,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F31-E06-B,F31,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F31-E06-T,F31,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F32-E01-B,F32,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F32-E01-T,F32,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F32-E02-B,F32,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F32-E02-T,F32,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F32-E03-B,F32,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F32-E03-T,F32,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F32-E04-B,F32,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F32-E04-T,F32,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F32-E05-B,F32,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F32-E05-T,F32,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F32-E06-B,F32,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F32-E06-T,F32,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F33-E01-B,F33,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F33-E01-T,F33,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F33-E02-B,F33,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F33-E02-T,F33,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F33-E03-B,F33,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F33-E03-T,F33,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F33-E04-B,F33,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F33-E04-T,F33,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F33-E05-B,F33,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F33-E05-T,F33,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F33-E06-B,F33,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F33-E06-T,F33,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F34-E01-B,F34,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F34-E01-T,F34,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F34-E02-B,F34,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F34-E02-T,F34,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F34-E03-B,F34,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F34-E03-T,F34,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F34-E04-B,F34,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F34-E04-T,F34,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F34-E05-B,F34,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F34-E05-T,F34,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F34-E06-B,F34,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F34-E06-T,F34,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F35-E01-B,F35,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F35-E01-T,F35,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F35-E02-B,F35,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F35-E02-T,F35,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F35-E03-B,F35,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F35-E03-T,F35,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F35-E04-B,F35,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F35-E04-T,F35,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F35-E05-B,F35,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F35-E05-T,F35,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F35-E06-B,F35,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F35-E06-T,F35,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F36-E01-B,F36,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F36-E01-T,F36,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F36-E02-B,F36,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F36-E02-T,F36,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F36-E03-B,F36,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F36-E03-T,F36,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F36-E04-B,F36,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F36-E04-T,F36,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F36-E05-B,F36,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F36-E05-T,F36,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F36-E06-B,F36,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F36-E06-T,F36,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F37-E01-B,F37,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F37-E01-T,F37,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F37-E02-B,F37,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F37-E02-T,F37,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F37-E03-B,F37,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F37-E03-T,F37,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F37-E04-B,F37,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F37-E04-T,F37,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F37-E05-B,F37,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F37-E05-T,F37,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F37-E06-B,F37,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F37-E06-T,F37,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F38-E01-B,F38,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F38-E01-T,F38,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F38-E02-B,F38,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F38-E02-T,F38,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F38-E03-B,F38,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F38-E03-T,F38,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F38-E04-B,F38,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F38-E04-T,F38,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F38-E05-B,F38,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F38-E05-T,F38,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F38-E06-B,F38,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F38-E06-T,F38,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F39-E01-B,F39,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F39-E01-T,F39,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F39-E02-B,F39,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F39-E02-T,F39,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F39-E03-B,F39,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F39-E03-T,F39,3,4,4,48,0,0,1,0,PASS
PUCCH_IMPACT_R18,F39-E04-B,F39,3,4,4,48,0,0,1,0,PASS
PUCCH_IMPACT_R18,F39-E04-T,F39,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F39-E05-B,F39,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F39-E05-T,F39,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F39-E06-B,F39,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F39-E06-T,F39,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F40-E01-B,F40,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F40-E01-T,F40,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F40-E02-B,F40,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F40-E02-T,F40,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F40-E03-B,F40,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F40-E03-T,F40,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F40-E04-B,F40,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F40-E04-T,F40,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F40-E05-B,F40,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F40-E05-T,F40,3,4,4,48,0,0,1,0,PASS
PUCCH_IMPACT_R18,F40-E06-B,F40,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F40-E06-T,F40,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F41-E01-B,F41,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F41-E01-T,F41,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F41-E02-B,F41,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F41-E02-T,F41,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F41-E03-B,F41,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F41-E03-T,F41,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F41-E04-B,F41,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F41-E04-T,F41,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F41-E05-B,F41,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F41-E05-T,F41,3,4,4,48,0,0,1,0,PASS
PUCCH_IMPACT_R18,F41-E06-B,F41,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F41-E06-T,F41,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F42-E01-B,F42,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F42-E01-T,F42,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F42-E02-B,F42,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F42-E02-T,F42,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F42-E03-B,F42,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F42-E03-T,F42,4,4,1,12,0,0,1,1,PASS
PUCCH_IMPACT_R18,F42-E04-B,F42,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F42-E04-T,F42,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F42-E05-B,F42,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F42-E05-T,F42,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F42-E06-B,F42,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F42-E06-T,F42,4,4,1,12,0,0,1,1,PASS
PUCCH_IMPACT_R18,F43-E01-B,F43,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F43-E01-T,F43,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F43-E02-B,F43,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F43-E02-T,F43,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F43-E03-B,F43,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F43-E03-T,F43,4,4,1,12,0,0,1,1,PASS
PUCCH_IMPACT_R18,F43-E04-B,F43,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F43-E04-T,F43,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F43-E05-B,F43,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F43-E05-T,F43,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F43-E06-B,F43,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F43-E06-T,F43,4,4,1,12,0,0,1,1,PASS
PUCCH_IMPACT_R18,F44-E01-B,F44,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F44-E01-T,F44,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F44-E02-B,F44,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F44-E02-T,F44,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F44-E03-B,F44,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F44-E03-T,F44,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F44-E04-B,F44,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F44-E04-T,F44,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F44-E05-B,F44,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F44-E05-T,F44,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F44-E06-B,F44,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F44-E06-T,F44,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F45-E01-B,F45,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F45-E01-T,F45,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F45-E02-B,F45,3,4,4,48,0,0,1,0,PASS
PUCCH_IMPACT_R18,F45-E02-T,F45,3,4,4,48,0,0,1,0,PASS
PUCCH_IMPACT_R18,F45-E03-B,F45,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F45-E03-T,F45,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F45-E04-B,F45,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F45-E04-T,F45,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F45-E05-B,F45,3,4,4,48,0,0,1,0,PASS
PUCCH_IMPACT_R18,F45-E05-T,F45,3,4,4,48,0,0,1,0,PASS
PUCCH_IMPACT_R18,F45-E06-B,F45,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F45-E06-T,F45,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F46-E01-B,F46,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F46-E01-T,F46,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F46-E02-B,F46,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F46-E02-T,F46,3,4,4,48,0,0,1,0,PASS
PUCCH_IMPACT_R18,F46-E03-B,F46,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F46-E03-T,F46,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F46-E04-B,F46,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F46-E04-T,F46,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F46-E05-B,F46,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F46-E05-T,F46,3,4,4,48,0,0,1,0,PASS
PUCCH_IMPACT_R18,F46-E06-B,F46,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F46-E06-T,F46,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F47-E01-B,F47,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F47-E01-T,F47,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F47-E02-B,F47,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F47-E02-T,F47,3,4,4,48,0,0,1,0,PASS
PUCCH_IMPACT_R18,F47-E03-B,F47,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F47-E03-T,F47,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F47-E04-B,F47,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F47-E04-T,F47,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F47-E05-B,F47,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F47-E05-T,F47,3,4,4,48,0,0,1,0,PASS
PUCCH_IMPACT_R18,F47-E06-B,F47,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F47-E06-T,F47,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F48-E01-B,F48,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F48-E01-T,F48,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F48-E02-B,F48,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F48-E02-T,F48,3,4,4,48,0,0,1,0,PASS
PUCCH_IMPACT_R18,F48-E03-B,F48,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F48-E03-T,F48,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F48-E04-B,F48,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F48-E04-T,F48,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F48-E05-B,F48,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F48-E05-T,F48,3,4,4,48,0,0,1,0,PASS
PUCCH_IMPACT_R18,F48-E06-B,F48,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F48-E06-T,F48,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F49-E01-B,F49,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F49-E01-T,F49,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F49-E02-B,F49,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F49-E02-T,F49,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F49-E03-B,F49,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F49-E03-T,F49,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F49-E04-B,F49,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F49-E04-T,F49,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F49-E05-B,F49,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F49-E05-T,F49,3,4,4,48,0,0,1,1,PASS
PUCCH_IMPACT_R18,F49-E06-B,F49,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F49-E06-T,F49,4,4,1,12,0,0,1,0,PASS
PUCCH_IMPACT_R18,F50-E01-B,F50,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F50-E01-T,F50,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F50-E02-B,F50,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F50-E02-T,F50,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F50-E03-B,F50,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F50-E03-T,F50,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F50-E04-B,F50,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F50-E04-T,F50,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F50-E05-B,F50,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F50-E05-T,F50,2,2,4,32,0,0,1,1,PASS
PUCCH_IMPACT_R18,F50-E06-B,F50,2,2,4,32,0,0,1,0,PASS
PUCCH_IMPACT_R18,F50-E06-T,F50,2,2,4,32,0,0,1,0,PASS
