RunID,ExperimentID,FamilyID,Channel,SNR_dB,CFOHz,TimingOffsetSamples,PhaseNoiseProfile,MeasuredSINR_dB,EVMPercent,BLER,FalseAlarmProbability,Status
PUCCH_IMPACT_R18,F08-E06-B,F08,AWGN,9,0,0,disabled,27.6017134142864,762.575283195034,0,0,PASS
PUCCH_IMPACT_R18,F08-E06-T,F08,AWGN,9,0,0,disabled,27.7233836238091,774.738425432574,0,0,PASS
PUCCH_IMPACT_R18,F09-E01-B,F09,TDL-C,-6,0,0,disabled,-6.87552113073447,27.1016094476314,1,0,PASS
PUCCH_IMPACT_R18,F09-E01-T,F09,TDL-C,-6,0,0,disabled,-6.77945108868275,29.7110191291199,1,0,PASS
PUCCH_IMPACT_R18,F09-E02-B,F09,CDL-C,-3,0,0,disabled,-6.0720892173851,25.381050208631,1,0,PASS
PUCCH_IMPACT_R18,F09-E02-T,F09,CDL-C,-3,0,0,disabled,-6.2826667604957,25.1961815866015,1,0,PASS
PUCCH_IMPACT_R18,F09-E03-B,F09,AWGN,0,0,0,disabled,18.7022403544097,773.374502547505,0,0,PASS
PUCCH_IMPACT_R18,F09-E03-T,F09,AWGN,0,0,0,disabled,18.9390697179222,797.438316778003,0,0,PASS
PUCCH_IMPACT_R18,F09-E04-B,F09,TDL-C,3,0,0,disabled,2.11079322484972,10.0835177217201,0,0,PASS
PUCCH_IMPACT_R18,F09-E04-T,F09,TDL-C,3,0,0,disabled,1.98683683461879,10.3894027340975,0,0,PASS
PUCCH_IMPACT_R18,F09-E05-B,F09,CDL-C,6,0,0,disabled,-0.683692203395967,6.39724821706747,1,0,PASS
PUCCH_IMPACT_R18,F09-E05-T,F09,CDL-C,6,0,0,disabled,-0.549252123024235,6.27962267309923,1,0,PASS
PUCCH_IMPACT_R18,F09-E06-B,F09,AWGN,9,0,0,disabled,27.7164073144272,774.037011854159,0,0,PASS
PUCCH_IMPACT_R18,F09-E06-T,F09,AWGN,9,0,0,disabled,27.7950169909554,781.980636774429,0,0,PASS
PUCCH_IMPACT_R18,F10-E01-B,F10,TDL-C,-6,0,0,disabled,-7.2006324042258,28.6979109901218,1,0,PASS
PUCCH_IMPACT_R18,F10-E01-T,F10,TDL-C,-6,0,0,disabled,-6.77622194876722,29.0354281030876,1,0,PASS
PUCCH_IMPACT_R18,F10-E02-B,F10,CDL-C,-3,0,0,disabled,-6.17582496534944,25.5071810647511,1,0,PASS
PUCCH_IMPACT_R18,F10-E02-T,F10,CDL-C,-3,0,0,disabled,-5.7980792929996,27.9340487168507,1,0,PASS
PUCCH_IMPACT_R18,F10-E03-B,F10,AWGN,0,0,0,disabled,18.7768170454633,780.890042904823,0,0,PASS
PUCCH_IMPACT_R18,F10-E03-T,F10,AWGN,0,0,0,disabled,18.6248656633129,765.635203601274,0,0,PASS
PUCCH_IMPACT_R18,F10-E04-B,F10,TDL-C,3,0,0,disabled,2.00867934068584,9.66060084893882,0,0,PASS
PUCCH_IMPACT_R18,F10-E04-T,F10,TDL-C,3,0,0,disabled,1.75981188104305,10.1435906193905,1,0,PASS
PUCCH_IMPACT_R18,F10-E05-B,F10,CDL-C,6,0,0,disabled,-0.611155947973048,6.07780051960458,1,0,PASS
PUCCH_IMPACT_R18,F10-E05-T,F10,CDL-C,6,0,0,disabled,-0.651830666046304,6.32839361595824,1,0,PASS
PUCCH_IMPACT_R18,F10-E06-B,F10,AWGN,9,0,0,disabled,27.7907667040733,781.549070631219,0,0,PASS
PUCCH_IMPACT_R18,F10-E06-T,F10,AWGN,9,0,0,disabled,27.8143234096147,783.942086774119,0,0,PASS
PUCCH_IMPACT_R18,F11-E01-B,F11,TDL-C,-6,0,0,disabled,-7.03673801620062,28.5332724009568,1,0,PASS
PUCCH_IMPACT_R18,F11-E01-T,F11,TDL-C,-6,0,0,disabled,-6.82699208078549,29.9157132762034,1,0,PASS
PUCCH_IMPACT_R18,F11-E02-B,F11,CDL-C,-3,0,0,disabled,-8.10829617365166,27.7406904444605,1,0,PASS
PUCCH_IMPACT_R18,F11-E02-T,F11,CDL-C,-3,0,0,disabled,-8.13254115767481,29.6119599070009,1,0,PASS
PUCCH_IMPACT_R18,F11-E03-B,F11,AWGN,0,0,0,disabled,21.7259534436299,517.0821874425,0,0,PASS
