RunID,ExperimentID,FamilyID,P0dBm,PathlossdB,TPCdB,RequestedPowerdBm,MeasuredPowerdBm,PowerError_dB,SpatialRelationID,BeamMismatch,BLER,Status
PUCCH_IMPACT_R18,F18-E01-B,F18,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F18-E01-T,F18,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F18-E02-B,F18,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F18-E02-T,F18,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F18-E03-B,F18,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F18-E03-T,F18,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F18-E04-B,F18,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F18-E04-T,F18,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F18-E05-B,F18,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F18-E05-T,F18,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F18-E06-B,F18,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F18-E06-T,F18,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F19-E01-B,F19,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F19-E01-T,F19,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F19-E02-B,F19,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F19-E02-T,F19,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F19-E03-B,F19,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F19-E03-T,F19,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F19-E04-B,F19,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F19-E04-T,F19,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F19-E05-B,F19,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F19-E05-T,F19,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F19-E06-B,F19,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F19-E06-T,F19,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F20-E01-B,F20,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F20-E01-T,F20,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F20-E02-B,F20,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F20-E02-T,F20,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F20-E03-B,F20,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F20-E03-T,F20,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F20-E04-B,F20,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F20-E04-T,F20,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F20-E05-B,F20,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F20-E05-T,F20,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F20-E06-B,F20,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F20-E06-T,F20,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F21-E01-B,F21,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F21-E01-T,F21,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F21-E02-B,F21,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F21-E02-T,F21,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F21-E03-B,F21,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F21-E03-T,F21,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F21-E04-B,F21,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F21-E04-T,F21,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F21-E05-B,F21,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F21-E05-T,F21,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F21-E06-B,F21,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F21-E06-T,F21,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F22-E01-B,F22,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F22-E01-T,F22,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F22-E02-B,F22,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F22-E02-T,F22,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F22-E03-B,F22,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F22-E03-T,F22,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F22-E04-B,F22,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F22-E04-T,F22,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F22-E05-B,F22,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F22-E05-T,F22,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F22-E06-B,F22,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F22-E06-T,F22,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F23-E01-B,F23,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F23-E01-T,F23,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F23-E02-B,F23,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F23-E02-T,F23,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F23-E03-B,F23,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F23-E03-T,F23,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F23-E04-B,F23,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F23-E04-T,F23,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F23-E05-B,F23,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F23-E05-T,F23,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F23-E06-B,F23,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F23-E06-T,F23,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F24-E01-B,F24,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F24-E01-T,F24,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F24-E02-B,F24,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F24-E02-T,F24,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F24-E03-B,F24,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F24-E03-T,F24,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F24-E04-B,F24,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F24-E04-T,F24,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F24-E05-B,F24,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F24-E05-T,F24,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F24-E06-B,F24,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F24-E06-T,F24,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F25-E01-B,F25,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F25-E01-T,F25,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F25-E02-B,F25,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F25-E02-T,F25,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F25-E03-B,F25,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F25-E03-T,F25,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F25-E04-B,F25,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F25-E04-T,F25,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F25-E05-B,F25,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F25-E05-T,F25,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F25-E06-B,F25,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F25-E06-T,F25,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F26-E01-B,F26,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F26-E01-T,F26,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F26-E02-B,F26,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F26-E02-T,F26,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F26-E03-B,F26,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F26-E03-T,F26,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F26-E04-B,F26,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F26-E04-T,F26,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F26-E05-B,F26,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F26-E05-T,F26,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F26-E06-B,F26,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F26-E06-T,F26,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F27-E01-B,F27,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F27-E01-T,F27,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F27-E02-B,F27,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F27-E02-T,F27,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F27-E03-B,F27,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F27-E03-T,F27,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F27-E04-B,F27,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F27-E04-T,F27,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F27-E05-B,F27,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F27-E05-T,F27,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F27-E06-B,F27,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F27-E06-T,F27,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F28-E01-B,F28,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F28-E01-T,F28,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F28-E02-B,F28,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F28-E02-T,F28,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F28-E03-B,F28,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F28-E03-T,F28,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F28-E04-B,F28,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F28-E04-T,F28,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F28-E05-B,F28,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F28-E05-T,F28,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F28-E06-B,F28,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F28-E06-T,F28,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F29-E01-B,F29,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F29-E01-T,F29,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F29-E02-B,F29,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F29-E02-T,F29,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F29-E03-B,F29,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F29-E03-T,F29,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F29-E04-B,F29,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F29-E04-T,F29,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F29-E05-B,F29,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F29-E05-T,F29,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F29-E06-B,F29,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F29-E06-T,F29,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F30-E01-B,F30,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F30-E01-T,F30,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F30-E02-B,F30,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F30-E02-T,F30,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F30-E03-B,F30,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F30-E03-T,F30,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F30-E04-B,F30,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F30-E04-T,F30,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F30-E05-B,F30,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F30-E05-T,F30,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F30-E06-B,F30,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F30-E06-T,F30,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F31-E01-B,F31,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F31-E01-T,F31,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F31-E02-B,F31,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F31-E02-T,F31,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F31-E03-B,F31,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F31-E03-T,F31,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F31-E04-B,F31,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F31-E04-T,F31,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F31-E05-B,F31,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F31-E05-T,F31,-80,77,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F31-E06-B,F31,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F31-E06-T,F31,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F32-E01-B,F32,-87,72,0,-8.97940008672037,-8.97940008672037,1.77635683940025e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F32-E01-T,F32,-83,77,0,0.0205999132796242,0.0205999132796239,-2.46330733588707e-16,1,0,1,PASS
PUCCH_IMPACT_R18,F32-E02-B,F32,-86,74,0,-5.97940008672038,-5.97940008672037,8.88178419700125e-16,1,0,1,PASS
PUCCH_IMPACT_R18,F32-E02-T,F32,-82,79,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F32-E03-B,F32,-85,76,0,-9,-9,0,1,0,0,PASS
PUCCH_IMPACT_R18,F32-E03-T,F32,-81,81,0,0,0,0,1,0,0,PASS
PUCCH_IMPACT_R18,F32-E04-B,F32,-84,78,0,0.0205999132796242,0.0205999132796239,-2.46330733588707e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F32-E04-T,F32,-80,83,0,9.02059991327963,9.02059991327962,-1.77635683940025e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F32-E05-B,F32,-83,80,0,3.02059991327962,3.02059991327963,4.88498130835069e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F32-E05-T,F32,-79,85,0,12.0205999132796,12.0205999132796,0,1,0,1,PASS
PUCCH_IMPACT_R18,F32-E06-B,F32,-82,82,0,0,0,0,1,0,0,PASS
PUCCH_IMPACT_R18,F32-E06-T,F32,-78,87,0,9,9,0,1,0,0,PASS
PUCCH_IMPACT_R18,F33-E01-B,F33,-80,77,-2,1.02059991327962,1.02059991327963,2.88657986402541e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F33-E01-T,F33,-80,77,-4,-0.979400086720376,-0.979400086720375,6.66133814775094e-16,1,0,1,PASS
PUCCH_IMPACT_R18,F33-E02-B,F33,-80,77,-1,2.02059991327962,2.02059991327963,8.88178419700125e-16,1,0,1,PASS
PUCCH_IMPACT_R18,F33-E02-T,F33,-80,77,-2,1.02059991327962,1.02059991327962,6.66133814775094e-16,1,0,1,PASS
PUCCH_IMPACT_R18,F33-E03-B,F33,-80,77,0,-3,-3,1.33226762955019e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F33-E03-T,F33,-80,77,0,-3,-3,-4.44089209850063e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F33-E04-B,F33,-80,77,1,4.02059991327962,4.02059991327962,-8.88178419700125e-16,1,0,1,PASS
PUCCH_IMPACT_R18,F33-E04-T,F33,-80,77,2,5.02059991327962,5.02059991327962,0,1,0,1,PASS
PUCCH_IMPACT_R18,F33-E05-B,F33,-80,77,2,5.02059991327962,5.02059991327963,8.88178419700125e-16,1,0,1,PASS
PUCCH_IMPACT_R18,F33-E05-T,F33,-80,77,4,7.02059991327962,7.02059991327963,4.44089209850063e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F33-E06-B,F33,-80,77,3,0,0,0,1,0,0,PASS
PUCCH_IMPACT_R18,F33-E06-T,F33,-80,77,6,3,3,-1.77635683940025e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F34-E01-B,F34,-80,77,0,3.02059991327962,3.02059991327963,2.22044604925031e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F34-E01-T,F34,-80,77,0,3.52059991327962,3.52059991327963,1.33226762955019e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F34-E02-B,F34,-80,77,0,4.02059991327962,4.02059991327962,0,1,0,1,PASS
PUCCH_IMPACT_R18,F34-E02-T,F34,-80,77,0,5.02059991327962,5.02059991327963,8.88178419700125e-16,1,0,1,PASS
PUCCH_IMPACT_R18,F34-E03-B,F34,-80,77,0,-1,-1,-6.66133814775094e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F34-E03-T,F34,-80,77,0,0.5,0.499999999999997,-2.94209101525666e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F34-E04-B,F34,-80,77,0,3.02059991327962,3.02059991327963,4.44089209850063e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F34-E04-T,F34,-80,77,0,5.02059991327962,5.02059991327962,0,1,0,1,PASS
PUCCH_IMPACT_R18,F34-E05-B,F34,-80,77,0,4.02059991327962,4.02059991327962,0,1,0,1,PASS
PUCCH_IMPACT_R18,F34-E05-T,F34,-80,77,0,6.52059991327962,6.52059991327962,-4.44089209850063e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F34-E06-B,F34,-80,77,0,-1,-1.00000000000001,-5.55111512312578e-15,1,0,0,PASS
PUCCH_IMPACT_R18,F34-E06-T,F34,-80,77,0,2,2,8.88178419700125e-16,1,0,0,PASS
PUCCH_IMPACT_R18,F35-E01-B,F35,-65,77,0,18.0205999132796,15,0,1,0,1,PASS
PUCCH_IMPACT_R18,F35-E01-T,F35,-57,77,0,26.0205999132796,15,0,1,0,1,PASS
PUCCH_IMPACT_R18,F35-E02-B,F35,-60,77,0,23.0205999132796,15,3.5527136788005e-15,1,0,1,PASS
PUCCH_IMPACT_R18,F35-E02-T,F35,-52,77,0,31.0205999132796,15,0,1,0,1,PASS
PUCCH_IMPACT_R18,F35-E03-B,F35,-55,77,0,22,15,0,1,0,0,PASS
PUCCH_IMPACT_R18,F35-E03-T,F35,-47,77,0,30,15,-1.77635683940025e-15,1,0,0,PASS
