RunID,ExperimentID,FamilyID,PRBs,Symbols,Reports,UEs,RuntimeMs,MemoryMB,ThroughputTrialsPerSecond,Status
PUCCH_IMPACT_R18,F21-E02-B,F21,4,4,1,1,145.1929,0.50390625,6.88738912164438,PASS
PUCCH_IMPACT_R18,F21-E02-T,F21,4,4,1,1,147.4554,2872.9609375,6.78171162263301,PASS
PUCCH_IMPACT_R18,F21-E03-B,F21,1,4,1,1,93.4805,2872.9609375,10.6974181781227,PASS
PUCCH_IMPACT_R18,F21-E03-T,F21,1,4,1,1,92.1861,2872.9609375,10.8476223638922,PASS
PUCCH_IMPACT_R18,F21-E04-B,F21,4,2,1,1,114.853,2872.9609375,8.70678171227569,PASS
PUCCH_IMPACT_R18,F21-E04-T,F21,4,2,1,1,111.458,2872.9609375,8.97198944894041,PASS
PUCCH_IMPACT_R18,F21-E05-B,F21,4,4,1,1,163.2764,2872.9609375,6.12458383452844,PASS
PUCCH_IMPACT_R18,F21-E05-T,F21,4,4,1,1,210.0917,2872.9609375,4.7598263044185,PASS
PUCCH_IMPACT_R18,F21-E06-B,F21,1,4,1,1,146.6352,2872.9609375,6.81964494200574,PASS
PUCCH_IMPACT_R18,F21-E06-T,F21,1,4,1,1,125.2473,2872.9609375,7.98420405070608,PASS
PUCCH_IMPACT_R18,F22-E01-B,F22,4,2,1,1,128.369,2872.9609375,7.79004276733479,PASS
PUCCH_IMPACT_R18,F22-E01-T,F22,4,2,1,1,133.9411,2872.9609375,7.46596825022342,PASS
PUCCH_IMPACT_R18,F22-E02-B,F22,4,4,1,1,137.0566,2872.9609375,7.29625570749603,PASS
PUCCH_IMPACT_R18,F22-E02-T,F22,4,4,1,1,149.013,2872.71875,6.71082388784871,PASS
PUCCH_IMPACT_R18,F22-E03-B,F22,1,4,1,1,95.0618,2872.71875,10.5194725957219,PASS
PUCCH_IMPACT_R18,F22-E03-T,F22,1,4,1,1,91.5037,2872.71875,10.9285198303457,PASS
PUCCH_IMPACT_R18,F22-E04-B,F22,4,2,1,1,116.5581,2872.71875,8.5794123274144,PASS
PUCCH_IMPACT_R18,F22-E04-T,F22,4,2,1,1,139.4587,2872.71875,7.17058168475685,PASS
PUCCH_IMPACT_R18,F22-E05-B,F22,4,4,1,1,133.2905,2872.71875,7.50241014926045,PASS
PUCCH_IMPACT_R18,F22-E05-T,F22,4,4,1,1,133.3928,2872.71875,7.49665649120492,PASS
PUCCH_IMPACT_R18,F22-E06-B,F22,1,4,1,1,94.0079,2872.71875,10.6374038777592,PASS
PUCCH_IMPACT_R18,F22-E06-T,F22,1,4,1,1,95.4445,2872.71875,10.4772930865582,PASS
PUCCH_IMPACT_R18,F23-E01-B,F23,4,2,1,1,110.0126,2872.71875,9.08986788786012,PASS
PUCCH_IMPACT_R18,F23-E01-T,F23,4,2,1,1,129.6504,2872.71875,7.71304986332476,PASS
PUCCH_IMPACT_R18,F23-E02-B,F23,4,4,1,1,135.0822,2872.71875,7.4028998639347,PASS
PUCCH_IMPACT_R18,F23-E02-T,F23,4,4,1,1,135.5139,2872.71875,7.37931680809127,PASS
PUCCH_IMPACT_R18,F23-E03-B,F23,1,4,1,1,95.1371,2874.125,10.511146545354,PASS
PUCCH_IMPACT_R18,F23-E03-T,F23,1,4,1,1,90.6703,2874.125,11.0289697949604,PASS
PUCCH_IMPACT_R18,F23-E04-B,F23,4,2,1,1,112.604,2874.125,8.88067919434478,PASS
PUCCH_IMPACT_R18,F23-E04-T,F23,4,2,1,1,142.6694,2874.125,7.00921150576087,PASS
PUCCH_IMPACT_R18,F23-E05-B,F23,4,4,1,1,144.7223,2874.125,6.90978515405021,PASS
PUCCH_IMPACT_R18,F23-E05-T,F23,4,4,1,1,146.511,0.375,6.82542607722287,PASS
PUCCH_IMPACT_R18,F23-E06-B,F23,1,4,1,1,125.0071,2875.00390625,7.99954562580845,PASS
PUCCH_IMPACT_R18,F23-E06-T,F23,1,4,1,1,105.4491,2875.00390625,9.48324831601218,PASS
PUCCH_IMPACT_R18,F24-E01-B,F24,4,2,1,1,241.032,1,4.1488267118059,PASS
PUCCH_IMPACT_R18,F24-E01-T,F24,4,2,1,1,121.8738,2876.00390625,8.20520899487831,PASS
PUCCH_IMPACT_R18,F24-E02-B,F24,4,4,1,1,163.4938,2876.00390625,6.1164398894637,PASS
PUCCH_IMPACT_R18,F24-E02-T,F24,4,4,1,1,136.234,2876.00390625,7.34031152282103,PASS
PUCCH_IMPACT_R18,F24-E03-B,F24,1,4,1,1,101.2846,2876.00390625,9.87316926758856,PASS
PUCCH_IMPACT_R18,F24-E03-T,F24,1,4,1,1,98.6445,2876.00390625,10.1374126281749,PASS
PUCCH_IMPACT_R18,F24-E04-B,F24,4,2,1,1,119.3645,2876.00390625,8.3777002375078,PASS
PUCCH_IMPACT_R18,F24-E04-T,F24,4,2,1,1,119.5855,2876.00390625,8.36221782741219,PASS
PUCCH_IMPACT_R18,F24-E05-B,F24,4,4,1,1,137.2794,2876.00390625,7.28441412185659,PASS
PUCCH_IMPACT_R18,F24-E05-T,F24,4,4,1,1,143.5184,2876.00390625,6.96774768949487,PASS
PUCCH_IMPACT_R18,F24-E06-B,F24,1,4,1,1,95.8704,2876.00390625,10.4307481767052,PASS
PUCCH_IMPACT_R18,F24-E06-T,F24,1,4,1,1,101.7137,2876.00390625,9.83151728823158,PASS
PUCCH_IMPACT_R18,F25-E01-B,F25,4,2,1,1,119.5494,2876.00390625,8.36474294308462,PASS
PUCCH_IMPACT_R18,F25-E01-T,F25,4,2,1,1,116.2172,2876.00390625,8.60457832403465,PASS
PUCCH_IMPACT_R18,F25-E02-B,F25,4,4,1,1,135.7122,2876.00390625,7.36853429536917,PASS
PUCCH_IMPACT_R18,F25-E02-T,F25,4,4,1,1,146.3612,2876.00390625,6.83241186871931,PASS
PUCCH_IMPACT_R18,F25-E03-B,F25,1,4,1,1,96.6844,2876.00390625,10.3429301934955,PASS
PUCCH_IMPACT_R18,F25-E03-T,F25,1,4,1,1,127.4501,2876.00390625,7.84620804534481,PASS
PUCCH_IMPACT_R18,F25-E04-B,F25,4,2,1,1,118.2626,2876.00390625,8.45575862529659,PASS
PUCCH_IMPACT_R18,F25-E04-T,F25,4,2,1,1,116.499,2876.00390625,8.58376466750788,PASS
PUCCH_IMPACT_R18,F25-E05-B,F25,4,4,1,1,129.6769,2876.00390625,7.71147367032987,PASS
PUCCH_IMPACT_R18,F25-E05-T,F25,4,4,1,1,135.5716,2875.92578125,7.37617613128413,PASS
PUCCH_IMPACT_R18,F25-E06-B,F25,1,4,1,1,123.9216,2875.92578125,8.06961821022324,PASS
PUCCH_IMPACT_R18,F25-E06-T,F25,1,4,1,1,97.0298,2875.92578125,10.3061121428675,PASS
PUCCH_IMPACT_R18,F26-E01-B,F26,4,2,1,1,122.619,2875.92578125,8.15534297294873,PASS
PUCCH_IMPACT_R18,F26-E01-T,F26,4,2,1,1,118.0835,2875.92578125,8.46858367172382,PASS
PUCCH_IMPACT_R18,F26-E02-B,F26,4,4,1,1,140.7272,2875.92578125,7.10594682477872,PASS
PUCCH_IMPACT_R18,F26-E02-T,F26,4,4,1,1,198.9502,2875.92578125,5.02638348692286,PASS
PUCCH_IMPACT_R18,F26-E03-B,F26,1,4,1,1,105.8877,2875.92578125,9.44396752408448,PASS
PUCCH_IMPACT_R18,F26-E03-T,F26,1,4,1,1,156.0105,0.00390625,6.40982497972893,PASS
PUCCH_IMPACT_R18,F26-E04-B,F26,4,2,1,1,128.2803,2875.9296875,7.79542922802644,PASS
PUCCH_IMPACT_R18,F26-E04-T,F26,4,2,1,1,116.0213,2875.9296875,8.61910700879925,PASS
PUCCH_IMPACT_R18,F26-E05-B,F26,4,4,1,1,138.2851,2875.9296875,7.23143708179695,PASS
PUCCH_IMPACT_R18,F26-E05-T,F26,4,4,1,1,147.9209,2876.43359375,6.76036990039947,PASS
PUCCH_IMPACT_R18,F26-E06-B,F26,1,4,1,1,103.3973,2876.43359375,9.67143242618521,PASS
PUCCH_IMPACT_R18,F26-E06-T,F26,1,4,1,1,96.0207,2876.43359375,10.4144210571262,PASS
PUCCH_IMPACT_R18,F27-E01-B,F27,4,2,1,1,119.4414,2876.43359375,8.37230641971712,PASS
PUCCH_IMPACT_R18,F27-E01-T,F27,4,2,1,1,115.6331,2876.43359375,8.6480428181896,PASS
PUCCH_IMPACT_R18,F27-E02-B,F27,4,4,1,1,144.6897,2876.43359375,6.91134199600939,PASS
PUCCH_IMPACT_R18,F27-E02-T,F27,4,4,1,1,207.9,2876.43359375,4.81000481000481,PASS
PUCCH_IMPACT_R18,F27-E03-B,F27,1,4,1,1,105.0935,2876.43359375,9.5153363433514,PASS
PUCCH_IMPACT_R18,F27-E03-T,F27,1,4,1,1,95.6749,2876.43359375,10.4520621395998,PASS
PUCCH_IMPACT_R18,F27-E04-B,F27,4,2,1,1,115.3872,2876.43359375,8.66647253768182,PASS
PUCCH_IMPACT_R18,F27-E04-T,F27,4,2,1,1,114.3237,2876.43359375,8.7470926850688,PASS
PUCCH_IMPACT_R18,F27-E05-B,F27,4,4,1,1,133.2588,2876.43359375,7.50419484491831,PASS
PUCCH_IMPACT_R18,F27-E05-T,F27,4,4,1,1,149.8623,2876.43359375,6.67279228998888,PASS
PUCCH_IMPACT_R18,F27-E06-B,F27,1,4,1,1,98.8035,2876.43359375,10.1210989489239,PASS
PUCCH_IMPACT_R18,F27-E06-T,F27,1,4,1,1,91.9309,2876.43359375,10.8777353425236,PASS
PUCCH_IMPACT_R18,F28-E01-B,F28,4,2,1,1,158.9096,1.33203125,6.29288601821413,PASS
PUCCH_IMPACT_R18,F28-E01-T,F28,4,2,1,1,125.931,0.61328125,7.94085650078218,PASS
PUCCH_IMPACT_R18,F28-E02-B,F28,4,4,1,1,138.7444,0.25390625,7.207498104428,PASS
PUCCH_IMPACT_R18,F28-E02-T,F28,4,4,1,1,131.3791,2887.6328125,7.61156074291878,PASS
PUCCH_IMPACT_R18,F28-E03-B,F28,1,4,1,1,100.7617,0.9765625,9.92440580101368,PASS
PUCCH_IMPACT_R18,F28-E03-T,F28,1,4,1,1,91.0356,0.25390625,10.9847136724534,PASS
PUCCH_IMPACT_R18,F28-E04-B,F28,4,2,1,1,115.3945,2889.86328125,8.66592428581952,PASS
PUCCH_IMPACT_R18,F28-E04-T,F28,4,2,1,1,152.518,0.8515625,6.55660315503744,PASS
PUCCH_IMPACT_R18,F28-E05-B,F28,4,4,1,1,205.4767,1.1171875,4.86673184842856,PASS
PUCCH_IMPACT_R18,F28-E05-T,F28,4,4,1,1,189.4608,1.23828125,5.27813669107277,PASS
PUCCH_IMPACT_R18,F28-E06-B,F28,1,4,1,1,106.6358,0.25390625,9.37771367589496,PASS
PUCCH_IMPACT_R18,F28-E06-T,F28,1,4,1,1,113.3543,1.6015625,8.82189736075297,PASS
PUCCH_IMPACT_R18,F29-E01-B,F29,4,2,1,1,182.1578,2898.26171875,5.4897457039995,PASS
PUCCH_IMPACT_R18,F29-E01-T,F29,4,2,1,1,113.7618,0.25390625,8.79029691864932,PASS
PUCCH_IMPACT_R18,F29-E02-B,F29,4,4,1,1,149.706,0.25390625,6.67975899429548,PASS
PUCCH_IMPACT_R18,F29-E02-T,F29,4,4,1,1,136.0164,0.25390625,7.35205460517996,PASS
PUCCH_IMPACT_R18,F29-E03-B,F29,1,4,1,1,101.765,0.25390625,9.82656119490984,PASS
PUCCH_IMPACT_R18,F29-E03-T,F29,1,4,1,1,105.3381,0.375,9.49324128686582,PASS
PUCCH_IMPACT_R18,F29-E04-B,F29,4,2,1,1,119.6215,0.25390625,8.35970122427824,PASS
PUCCH_IMPACT_R18,F29-E04-T,F29,4,2,1,1,114.4214,2896.90234375,8.73962388154663,PASS
PUCCH_IMPACT_R18,F29-E05-B,F29,4,4,1,1,131.5561,2896.90234375,7.60131989318625,PASS
PUCCH_IMPACT_R18,F29-E05-T,F29,4,4,1,1,156.1268,2896.90234375,6.40505025402429,PASS
PUCCH_IMPACT_R18,F29-E06-B,F29,1,4,1,1,113.4586,2896.90234375,8.81378758419371,PASS
PUCCH_IMPACT_R18,F29-E06-T,F29,1,4,1,1,101.3455,2896.90234375,9.86723633511108,PASS
PUCCH_IMPACT_R18,F30-E01-B,F30,4,2,1,1,419.0744,12.47265625,2.38621113577923,PASS
PUCCH_IMPACT_R18,F30-E01-T,F30,4,2,1,1,118.6542,2920.7734375,8.4278516900371,PASS
PUCCH_IMPACT_R18,F30-E02-B,F30,4,4,1,1,208.2331,0.97265625,4.8023104876218,PASS
PUCCH_IMPACT_R18,F30-E02-T,F30,4,4,1,1,137.6316,0.25390625,7.26577326718573,PASS
PUCCH_IMPACT_R18,F30-E03-B,F30,1,4,1,1,130.9421,1,7.63696320740236,PASS
PUCCH_IMPACT_R18,F30-E03-T,F30,1,4,1,1,114.2197,2926.50390625,8.75505713988042,PASS
PUCCH_IMPACT_R18,F30-E04-B,F30,4,2,1,1,128.291,0.25390625,7.79477905698763,PASS
PUCCH_IMPACT_R18,F30-E04-T,F30,4,2,1,1,124.9941,1.2109375,8.00037761782356,PASS
PUCCH_IMPACT_R18,F30-E05-B,F30,4,4,1,1,137.5567,2927.96875,7.26972950063501,PASS
PUCCH_IMPACT_R18,F30-E05-T,F30,4,4,1,1,165.9684,0.375,6.02524335957929,PASS
PUCCH_IMPACT_R18,F30-E06-B,F30,1,4,1,1,100.1671,0.25390625,9.98331787582949,PASS
PUCCH_IMPACT_R18,F30-E06-T,F30,1,4,1,1,95.9992,2929.1015625,10.4167534729456,PASS
PUCCH_IMPACT_R18,F31-E01-B,F31,4,2,1,1,120.7643,2929.1015625,8.28059285732621,PASS
PUCCH_IMPACT_R18,F31-E01-T,F31,4,2,1,1,119.173,2929.1015625,8.39116242773111,PASS
PUCCH_IMPACT_R18,F31-E02-B,F31,4,4,1,1,138.9181,2929.1015625,7.19848601442145,PASS
PUCCH_IMPACT_R18,F31-E02-T,F31,4,4,1,1,149.9328,2929.1015625,6.6696546719597,PASS
PUCCH_IMPACT_R18,F31-E03-B,F31,1,4,1,1,93.8342,2929.1015625,10.6570951742542,PASS
PUCCH_IMPACT_R18,F31-E03-T,F31,1,4,1,1,92.341,2929.1015625,10.8294257155543,PASS
PUCCH_IMPACT_R18,F31-E04-B,F31,4,2,1,1,119.1757,2929.1015625,8.39097232069961,PASS
PUCCH_IMPACT_R18,F31-E04-T,F31,4,2,1,1,115.1964,0.25390625,8.68082683139404,PASS
PUCCH_IMPACT_R18,F31-E05-B,F31,4,4,1,1,133.2984,2929.35546875,7.50196551496492,PASS
PUCCH_IMPACT_R18,F31-E05-T,F31,4,4,1,1,137.0227,2929.35546875,7.29806083225626,PASS
PUCCH_IMPACT_R18,F31-E06-B,F31,1,4,1,1,91.5428,2929.35546875,10.923852012392,PASS
PUCCH_IMPACT_R18,F31-E06-T,F31,1,4,1,1,98.6381,2929.35546875,10.1380703805122,PASS
PUCCH_IMPACT_R18,F32-E01-B,F32,4,2,1,1,198.7713,2929.35546875,5.03090737948587,PASS
PUCCH_IMPACT_R18,F32-E01-T,F32,4,2,1,1,111.4315,2929.35546875,8.97412311599503,PASS
PUCCH_IMPACT_R18,F32-E02-B,F32,4,4,1,1,172.1769,2929.35546875,5.80798004842694,PASS
PUCCH_IMPACT_R18,F32-E02-T,F32,4,4,1,1,153.2756,2929.35546875,6.52419563192054,PASS
PUCCH_IMPACT_R18,F32-E03-B,F32,1,4,1,1,107.7266,2929.35546875,9.28275839022117,PASS
PUCCH_IMPACT_R18,F32-E03-T,F32,1,4,1,1,90.7976,2929.35546875,11.0135069649418,PASS
PUCCH_IMPACT_R18,F32-E04-B,F32,4,2,1,1,113.5556,0.734375,8.80625878424314,PASS
PUCCH_IMPACT_R18,F32-E04-T,F32,4,2,1,1,115.2054,2930.08984375,8.68014867358648,PASS
PUCCH_IMPACT_R18,F32-E05-B,F32,4,4,1,1,162.3257,0.375,6.16045395153078,PASS
PUCCH_IMPACT_R18,F32-E05-T,F32,4,4,1,1,171.1064,0.734375,5.84431675261709,PASS
PUCCH_IMPACT_R18,F32-E06-B,F32,1,4,1,1,106.8997,2931.203125,9.3545632027031,PASS
PUCCH_IMPACT_R18,F32-E06-T,F32,1,4,1,1,94.7978,2931.203125,10.5487680093842,PASS
PUCCH_IMPACT_R18,F33-E01-B,F33,4,2,1,1,123.5668,2931.203125,8.09278867786493,PASS
PUCCH_IMPACT_R18,F33-E01-T,F33,4,2,1,1,118.6929,2931.203125,8.42510377621576,PASS
PUCCH_IMPACT_R18,F33-E02-B,F33,4,4,1,1,145.6654,2931.203125,6.86504825442418,PASS
PUCCH_IMPACT_R18,F33-E02-T,F33,4,4,1,1,132.0843,2931.203125,7.57092250933684,PASS
PUCCH_IMPACT_R18,F33-E03-B,F33,1,4,1,1,90.9402,2931.203125,10.9962370876686,PASS
PUCCH_IMPACT_R18,F33-E03-T,F33,1,4,1,1,90.3299,2931.203125,11.0705314630039,PASS
PUCCH_IMPACT_R18,F33-E04-B,F33,4,2,1,1,144.3236,2931.203125,6.92887372543368,PASS
PUCCH_IMPACT_R18,F33-E04-T,F33,4,2,1,1,127.8043,2931.203125,7.82446287018512,PASS
PUCCH_IMPACT_R18,F33-E05-B,F33,4,4,1,1,135.0743,2931.203125,7.40333283237448,PASS
PUCCH_IMPACT_R18,F33-E05-T,F33,4,4,1,1,131.941,2931.203125,7.57914522400164,PASS
PUCCH_IMPACT_R18,F33-E06-B,F33,1,4,1,1,102.0364,2932.2109375,9.80042416235775,PASS
PUCCH_IMPACT_R18,F33-E06-T,F33,1,4,1,1,97.9794,2932.2109375,10.2062270232314,PASS
PUCCH_IMPACT_R18,F34-E01-B,F34,4,2,1,1,121.7264,2932.2109375,8.21514478371167,PASS
PUCCH_IMPACT_R18,F34-E01-T,F34,4,2,1,1,136.2137,2932.2109375,7.3414054533428,PASS
PUCCH_IMPACT_R18,F34-E02-B,F34,4,4,1,1,145.671,2932.2109375,6.86478434279987,PASS
PUCCH_IMPACT_R18,F34-E02-T,F34,4,4,1,1,273.6299,2932.71484375,3.65457137542352,PASS
PUCCH_IMPACT_R18,F34-E03-B,F34,1,4,1,1,148.3215,2932.71484375,6.74211088749777,PASS
PUCCH_IMPACT_R18,F34-E03-T,F34,1,4,1,1,161.8119,2932.71484375,6.18001519047734,PASS
PUCCH_IMPACT_R18,F34-E04-B,F34,4,2,1,1,163.9511,2932.71484375,6.09937963209762,PASS
PUCCH_IMPACT_R18,F34-E04-T,F34,4,2,1,1,137.8798,2932.71484375,7.2526940131912,PASS
PUCCH_IMPACT_R18,F34-E05-B,F34,4,4,1,1,173.623,2932.71484375,5.75960558220973,PASS
PUCCH_IMPACT_R18,F34-E05-T,F34,4,4,1,1,172.8208,2932.71484375,5.78634053308398,PASS
PUCCH_IMPACT_R18,F34-E06-B,F34,1,4,1,1,113.4387,2932.71484375,8.81533374412789,PASS
PUCCH_IMPACT_R18,F34-E06-T,F34,1,4,1,1,150.5566,2.13671875,6.64202034317991,PASS
PUCCH_IMPACT_R18,F35-E01-B,F35,4,2,1,1,149.0652,0.2578125,6.70847387586103,PASS
PUCCH_IMPACT_R18,F35-E01-T,F35,4,2,1,1,144.476,2935.109375,6.92156482737617,PASS
PUCCH_IMPACT_R18,F35-E02-B,F35,4,4,1,1,186.8958,2935.109375,5.35057502629808,PASS
PUCCH_IMPACT_R18,F35-E02-T,F35,4,4,1,1,167.6053,2935.109375,5.96639843728092,PASS
PUCCH_IMPACT_R18,F35-E03-B,F35,1,4,1,1,109.7498,2935.109375,9.11163391641716,PASS
PUCCH_IMPACT_R18,F35-E03-T,F35,1,4,1,1,122.6369,2935.109375,8.15415262453634,PASS
PUCCH_IMPACT_R18,F35-E04-B,F35,4,2,1,1,120.4102,2935.109375,8.30494426551904,PASS
PUCCH_IMPACT_R18,F35-E04-T,F35,4,2,1,1,115.7884,2935.109375,8.63644371975086,PASS
PUCCH_IMPACT_R18,F35-E05-B,F35,4,4,1,1,140.9559,0.50390625,7.09441747383402,PASS
PUCCH_IMPACT_R18,F35-E05-T,F35,4,4,1,1,131.7135,2935.61328125,7.59223617928306,PASS
PUCCH_IMPACT_R18,F35-E06-B,F35,1,4,1,1,93.1289,2935.61328125,10.7378053429172,PASS
PUCCH_IMPACT_R18,F35-E06-T,F35,1,4,1,1,92.284,2935.61328125,10.836114602748,PASS
PUCCH_IMPACT_R18,F36-E01-B,F36,4,2,1,1,117.7951,2935.61328125,8.48931746736494,PASS
PUCCH_IMPACT_R18,F36-E01-T,F36,4,2,1,1,129.9182,2935.61328125,7.69715097653754,PASS
PUCCH_IMPACT_R18,F36-E02-B,F36,4,4,1,1,136.3951,2935.61328125,7.33164167920988,PASS
PUCCH_IMPACT_R18,F36-E02-T,F36,4,4,1,1,133.3738,2935.61328125,7.49772444063227,PASS
PUCCH_IMPACT_R18,F36-E03-B,F36,1,4,1,1,105.8757,2935.61328125,9.44503790765964,PASS
PUCCH_IMPACT_R18,F36-E03-T,F36,1,4,1,1,94.6276,2935.61328125,10.5677413355089,PASS
PUCCH_IMPACT_R18,F36-E04-B,F36,4,2,1,1,123.154,2935.61328125,8.11991490329181,PASS
PUCCH_IMPACT_R18,F36-E04-T,F36,4,2,1,1,130.2228,2935.61328125,7.67914681607215,PASS
PUCCH_IMPACT_R18,F36-E05-B,F36,4,4,1,1,145.8017,2935.61328125,6.85863059209872,PASS
PUCCH_IMPACT_R18,F36-E05-T,F36,4,4,1,1,134.1451,2935.61328125,7.45461444361367,PASS
PUCCH_IMPACT_R18,F36-E06-B,F36,1,4,1,1,122.7698,2935.61328125,8.14532564197384,PASS
PUCCH_IMPACT_R18,F36-E06-T,F36,1,4,1,1,101.1891,2935.61328125,9.88248734300433,PASS
PUCCH_IMPACT_R18,F37-E01-B,F37,4,2,1,1,138.9177,2935.61328125,7.19850674176149,PASS
PUCCH_IMPACT_R18,F37-E01-T,F37,4,2,1,1,130.7838,2935.61328125,7.64620694612024,PASS
PUCCH_IMPACT_R18,F37-E02-B,F37,4,4,1,1,142.5516,2935.61328125,7.01500368989194,PASS
PUCCH_IMPACT_R18,F37-E02-T,F37,4,4,1,1,147.5036,2935.61328125,6.77949555129502,PASS
PUCCH_IMPACT_R18,F37-E03-B,F37,1,4,1,1,94.7773,2935.61328125,10.5510496711765,PASS
PUCCH_IMPACT_R18,F37-E03-T,F37,1,4,1,1,99.4749,2935.61328125,10.0527871855111,PASS
PUCCH_IMPACT_R18,F37-E04-B,F37,4,2,1,1,170.4234,2935.61328125,5.86773881990384,PASS
PUCCH_IMPACT_R18,F37-E04-T,F37,4,2,1,1,146.4488,2935.61328125,6.82832498456799,PASS
PUCCH_IMPACT_R18,F37-E05-B,F37,4,4,1,1,145.0005,2935.61328125,6.89652794300709,PASS
PUCCH_IMPACT_R18,F37-E05-T,F37,4,4,1,1,135.9767,2935.61328125,7.35420112416318,PASS
PUCCH_IMPACT_R18,F37-E06-B,F37,1,4,1,1,92.8738,2935.61328125,10.7672992813904,PASS
PUCCH_IMPACT_R18,F37-E06-T,F37,1,4,1,1,107.6751,2935.61328125,9.28719824731995,PASS
PUCCH_IMPACT_R18,F38-E01-B,F38,4,2,1,1,126.8297,2935.61328125,7.88458854668899,PASS
PUCCH_IMPACT_R18,F38-E01-T,F38,4,2,1,1,116.9324,2935.61328125,8.55194967348656,PASS
PUCCH_IMPACT_R18,F38-E02-B,F38,4,4,1,1,134.7381,2935.61328125,7.42180571048575,PASS
PUCCH_IMPACT_R18,F38-E02-T,F38,4,4,1,1,142.0497,2935.61328125,7.03978959476859,PASS
PUCCH_IMPACT_R18,F38-E03-B,F38,1,4,1,1,118.7997,2935.61328125,8.41752967389648,PASS
PUCCH_IMPACT_R18,F38-E03-T,F38,1,4,1,1,107.4998,2935.61328125,9.30234288807979,PASS
PUCCH_IMPACT_R18,F38-E04-B,F38,4,2,1,1,113.3375,2935.61328125,8.82320502922687,PASS
PUCCH_IMPACT_R18,F38-E04-T,F38,4,2,1,1,111.2917,2935.61328125,8.98539603582298,PASS
PUCCH_IMPACT_R18,F38-E05-B,F38,4,4,1,1,138.6578,2935.61328125,7.21199961343682,PASS
PUCCH_IMPACT_R18,F38-E05-T,F38,4,4,1,1,127.5436,2935.61328125,7.84045612637561,PASS
PUCCH_IMPACT_R18,F38-E06-B,F38,1,4,1,1,91.7756,2935.61328125,10.8961423297696,PASS
PUCCH_IMPACT_R18,F38-E06-T,F38,1,4,1,1,97.72,2935.61328125,10.2333196889071,PASS
PUCCH_IMPACT_R18,F39-E01-B,F39,4,2,1,1,113.8855,2935.61328125,8.7807490857045,PASS
PUCCH_IMPACT_R18,F39-E01-T,F39,4,2,1,1,126.1351,2935.61328125,7.92800735084842,PASS
PUCCH_IMPACT_R18,F39-E02-B,F39,4,2,1,1,120.2574,2935.61328125,8.31549659314105,PASS
PUCCH_IMPACT_R18,F39-E02-T,F39,4,2,1,1,120.2248,2935.61328125,8.31775141235419,PASS
PUCCH_IMPACT_R18,F39-E03-B,F39,4,2,1,1,84.6374,2935.61328125,11.8151077419675,PASS
PUCCH_IMPACT_R18,F39-E03-T,F39,4,4,1,1,103.2707,2935.61328125,9.68328867723372,PASS
PUCCH_IMPACT_R18,F39-E04-B,F39,4,4,1,1,132.2026,2935.61328125,7.56414775503659,PASS
PUCCH_IMPACT_R18,F39-E04-T,F39,1,4,1,1,127.4635,2931.1015625,7.84538318812837,PASS
PUCCH_IMPACT_R18,F39-E05-B,F39,1,4,1,1,122.8236,2931.1015625,8.14175777293615,PASS
PUCCH_IMPACT_R18,F39-E05-T,F39,4,2,1,1,121.8961,2931.1015625,8.20370791190202,PASS
PUCCH_IMPACT_R18,F39-E06-B,F39,4,2,1,1,87.9268,2931.1015625,11.3730967122652,PASS
PUCCH_IMPACT_R18,F39-E06-T,F39,4,2,1,1,92.9535,2931.1015625,10.7580672056458,PASS
PUCCH_IMPACT_R18,F40-E01-B,F40,4,2,1,1,156.8582,2931.1015625,6.37518472097729,PASS
PUCCH_IMPACT_R18,F40-E01-T,F40,4,2,1,1,124.4605,2931.1015625,8.03467766881862,PASS
PUCCH_IMPACT_R18,F40-E02-B,F40,4,4,1,1,143.6332,2931.1015625,6.96217866064392,PASS
PUCCH_IMPACT_R18,F40-E02-T,F40,4,4,1,1,151.1551,2931.1015625,6.61572120292336,PASS
PUCCH_IMPACT_R18,F40-E03-B,F40,1,4,1,1,110.4276,2932.59375,9.05570708772082,PASS
PUCCH_IMPACT_R18,F40-E03-T,F40,1,4,1,1,98.6788,2932.59375,10.1338889406843,PASS
PUCCH_IMPACT_R18,F40-E04-B,F40,4,2,1,1,122.1494,2932.59375,8.18669596412262,PASS
PUCCH_IMPACT_R18,F40-E04-T,F40,4,2,1,1,124.4816,2932.59375,8.03331576714952,PASS
PUCCH_IMPACT_R18,F40-E05-B,F40,4,4,1,1,144.9292,2932.59375,6.89992078890934,PASS
PUCCH_IMPACT_R18,F40-E05-T,F40,4,4,1,1,158.9945,2932.59375,6.2895257383117,PASS
PUCCH_IMPACT_R18,F40-E06-B,F40,1,4,1,1,103.0882,2934.63671875,9.70043128117476,PASS
PUCCH_IMPACT_R18,F40-E06-T,F40,1,4,1,1,96.8833,2934.63671875,10.3216963088582,PASS
PUCCH_IMPACT_R18,F41-E01-B,F41,4,2,1,1,202.0661,2934.63671875,4.94887564019893,PASS
PUCCH_IMPACT_R18,F41-E01-T,F41,4,2,1,1,120.0367,2934.63671875,8.33078550143414,PASS
PUCCH_IMPACT_R18,F41-E02-B,F41,4,4,1,1,158.592,2934.63671875,6.30548829701372,PASS
PUCCH_IMPACT_R18,F41-E02-T,F41,4,4,1,1,153.895,2934.63671875,6.49793690503265,PASS
