Occasion,AbsoluteSlot0,StartSample,EndSampleExclusive,IQFirstRow,IQRowCount,ReceiveBranches,HARQBits,SignalPresent,Detected,FalseACKBits,DetectionMetric,DetectionThreshold,DetectionThresholdSource,NoiseStreamSeed,InjectedSampleNoiseVariance,ConfiguredReferenceEsN0_dB,RFAppliedStageCount,TimingSource,Source,ReceiverImplementation,ReceptionAssignmentDigest,ReceiverContextDigest,IQSHA256
385,1924,14776320,14784000,2949121,7680,2,2,0,0,0,0.323633319512622,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,34c03df5762e392aa093e2764625132456a39de9a9d3a13091255096558f88cf,abc7f7c2e0d9540eae6615e364ab8202ef9f885c67e63c7c038eacda90c53be3,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
386,1929,14814720,14822400,2956801,7680,2,1,0,0,0,0.370031536426001,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,a45c295d05ec1f5ac2c4f189502467e4de68787c0024a57ab61b30334b6b5bcb,146b71dee81e2d39eb7f816e2a9b72d2f015dff89a4610827e86adb7576c1ef9,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
386,1929,14814720,14822400,2956801,7680,2,2,0,0,0,0.370031536426001,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,9930f6e229999a37ebe37081038175b0dbd2edcf8066ccfce8a8dbd46cc7a0a8,b019657ff6b0e31e3f51bb2e6bbdb2692dfdc34db13d2e5724c7755ecb31be69,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
387,1934,14853120,14860800,2964481,7680,2,1,0,0,0,0.274970988167483,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,61065cc1a0b2ce196c0ef4136a7992e1105e269e2a32a3ce29d671f7bf56d6a0,a2218b005f828413a9592c56c6a9c1a4369218c1fa0655a23e080b01c68c3b1f,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
387,1934,14853120,14860800,2964481,7680,2,2,0,0,0,0.316065301738863,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,13eab1f32694e394b4e03c49d3d426a7e1c684cbc186c3820219c4d6387f6ce4,49ef73a7187ea7f0a7ef305dcf4122c3245bfc3ada046d2173b98877efb87bd2,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
388,1939,14891520,14899200,2972161,7680,2,1,0,0,0,0.230872543746126,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,d5c6da5d6c37b95ad417893865b91cdaeb8e388e9df9ff8db065d864737c797b,cccd146afb991b2fd8a439b1e193cf72b59a9fd2e0da42a62c1ea48b515a41e6,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
388,1939,14891520,14899200,2972161,7680,2,2,0,0,0,0.292499596730899,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,2157ba63d15f629a17f588bc6c59881d89f18941a37a604fd74f3da013d39bae,76db103b53e1147ac30b264f6b9ed14354db42cecf53d5692cd4557d49c1499b,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
389,1944,14929920,14937600,2979841,7680,2,1,0,0,0,0.186062784488573,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,ac43c24fbbdfca423d2c2af660c596e520c7fe02917b37c853c1254f3180fff6,5563a000e9644be0e1ca67acae2f0676e616327202a070c13ad2437237180787,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
389,1944,14929920,14937600,2979841,7680,2,2,0,0,0,0.294025689812593,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,4fc073e07e956f63d711008467df61c105d9ec166eba62699e274943017288cd,8a4fe5d3648620a65910e7776c28703f681c441dbe0a7f9f1ba71efc62f1c1b4,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
390,1949,14968320,14976000,2987521,7680,2,1,0,0,0,0.324177373255087,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,76975d3cebe85d51fd775b3b93613065978af19efff079d12de59de0cc8e8fb6,a5eb9a3253195b6fd9564e35d2d73df509c50733b0199a30b23a9ed838ac7c74,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
390,1949,14968320,14976000,2987521,7680,2,2,0,0,0,0.325053982719125,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,cbdc003152b4bd7f9c880ff0f4b2ac548cee4468d05b84dffbfcb8c63719ede9,516cced748ea6ab06aa8a3ef4dbb95f9fac2e48cf36b66918a4641fcf657fd26,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
391,1954,15006720,15014400,2995201,7680,2,1,0,0,0,0.311540227137821,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,0c79151a19dcee44b587576119a8b6c0d6f91f93ee733766d075f7e0c1af9f14,f8a40bb7bbf9d97a750440f04f3ccda6f4df7fd2fccccb941295603561650eb6,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
391,1954,15006720,15014400,2995201,7680,2,2,0,0,0,0.311540227137821,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,44c389f951afe041588d18502c1dbd06d4ed43ff6bcf7f634185948d831ebd1b,d66d98fe9a5be0328e3a9312dc61125c70e01ca6e444b28a90b3eb8d0210f441,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
392,1959,15045120,15052800,3002881,7680,2,1,0,0,0,0.280873327445667,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,f8d97aa2a14733c9bc00a891ee689960fae4ceb2d8d175663ddfe421af3f1ac1,c73b8c792e6194f71a2286a5f65656a70871c5a7cd3c5b0c57b19661953dd803,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
392,1959,15045120,15052800,3002881,7680,2,2,0,0,0,0.309531027862753,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,01a99e424ce7850f8c22bb19f9653ae30f0ec77f53436007bbc065f080e970cb,ede08a8412830a221e25e6fd85230ef2539bf2f7a09e557536989495d4224eb8,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
393,1964,15083520,15091200,3010561,7680,2,1,0,0,0,0.312709963218757,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,4b2d8aa3a5ca34a8a2a1430f6fc425beb364c9715a94ebd970f3f179e75dd558,bf7eb579607b3ebd86a45fff48ce4b745cdbcf04762b624f19280f7f64fe51fb,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
393,1964,15083520,15091200,3010561,7680,2,2,0,0,0,0.312709963218757,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,30700991170de9fee7cb9487ab852891b850931d7c03abbb807fa1c7f9d17fa1,7ccd26ab4f4c42b474883a025b98bb4401aa77688a998674408dc47732316d71,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
394,1969,15121920,15129600,3018241,7680,2,1,0,0,0,0.288335212913935,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,70c8c0d86ba9cf7e24a53dfff12d5bdd65435adc4ff6e1b2bfc9524e88823f16,b3af074d9acf21b255ec1165c66ff02ef382ecd0b2b81008be88b177d34d39b0,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
394,1969,15121920,15129600,3018241,7680,2,2,0,0,0,0.288335212913935,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,e5fddf77b858a6bbb49e4d0f2b3da06fb3231ccca4aafab501875b10d165a42f,a59abd11339e7ad3aa3c0c4e4ce567bb0a41b0198a4bbcefab88dd178d0b2fc3,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
395,1974,15160320,15168000,3025921,7680,2,1,0,0,0,0.323575265359553,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,af639b388d31ee8af1b18d9699093ca41c8a54dd807bb7b4a3e6e229d86cacb2,c79b9843df2a592f433682db2e92edae6879e697ba5d6fa9f43edd072f91fff8,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
395,1974,15160320,15168000,3025921,7680,2,2,0,0,0,0.323575265359553,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,d3897289674243ae5c1b8f240c631cb584d6b9a986d82b9bb6480dfe62811f04,0eed0c94a904044d39798b40550d587a61ea1f5f838f0dc6c7d24064a6d1349e,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
396,1979,15198720,15206400,3033601,7680,2,1,0,0,0,0.271001644578617,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,062e3694325097d55cc0afc75326ee4f5631d285e0eb127db8bf4c5ba06f5220,52efb757ca4c5229879ebb623da49245ece38abf61b68ff5bc5ccaf3b2aadc14,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
396,1979,15198720,15206400,3033601,7680,2,2,0,0,0,0.271001644578617,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,5c016b94515511109acdd8f765482206b1f7bd71fd14006e509163ace16c6293,7e323f5806f44b1a6d99e3b6b0f87776ee471afcd83e8fdf6de0382e498f5124,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
397,1984,15237120,15244800,3041281,7680,2,1,0,0,0,0.337929644481604,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,b0aae88db6175e0c17065acacde7b74829a8e0054f63278f5a262150cf0362ab,ad298fff4ca0bdff43b4cf138e72fbd354b3e6183ff93041051990d20416d54e,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
397,1984,15237120,15244800,3041281,7680,2,2,0,0,0,0.337929644481604,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,f41edf4276556f7280a174fec50684ab8f9a57e6fa89db4936746e3161946ff7,15af2713d368a0edfaa90e0f588442e419410782a1016935d73c734189b550b2,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
398,1989,15275520,15283200,3048961,7680,2,1,0,0,0,0.280615963933349,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,1adf86e890bf229f8a10481f54faae6c8a936daefd59fa3e43823a0482f68ebe,3833fe2345727be6c1242c76824cb7c2faaccc4f739f6f04f0170196d9198d73,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
398,1989,15275520,15283200,3048961,7680,2,2,0,0,0,0.280615963933349,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,f2dda6b0f5159d5c8d7a479c378ec3e07ad0754cea03d4f4c7d02931cdf1a985,7452f380656be469b2bfb8370cb2d0480b2496c57de4f86a0666740b1168b3b7,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
399,1994,15313920,15321600,3056641,7680,2,1,0,0,0,0.285700572118039,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,28ca70a3fb7da724a45313d0c73958ff41de8d12a1d997d45773e7f2d43f5da0,14f04cae79e8682dd798b513560f82258898a828881466eae072a6f4ca6355a2,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
399,1994,15313920,15321600,3056641,7680,2,2,0,0,0,0.310536721821318,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,9a7cb4966b62addb834f1e1849f2175e4b6e011bd6e6ef4bf3e283710439321a,4b696018525da09408a9bfd5f7f523f75497de8c577ad088df0eef62255b0213,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
400,1999,15352320,15360000,3064321,7680,2,1,0,0,0,0.303144107660189,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,039d5982bb4d79ce10e0ebbd43c89f1d2da44cfb5ecbb644b3bcf0d2b4a0e748,e72509d54b3ceb9768439a9742961d967251de502ac63594c8c282ffd0e18c35,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
400,1999,15352320,15360000,3064321,7680,2,2,0,0,0,0.303144107660189,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,cfa8194ab9a268d081f42cf75809576d63a00afa4dfb0c974c94a5e1d33b8023,0e2c3f8c2ce89f3528f1fac4bafb8ab46aafe1555105cbc34b3622ca6e82c9c2,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
401,2004,15390720,15398400,3072001,7680,2,1,0,0,0,0.356122306169669,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,3796464e11201f6bc1584bacfca87d822a080387135ff80c13dd54089f219b17,e9e1fe973d759ac0785530e8479d130a88fa26c3206513dd026e6da4421846cc,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
401,2004,15390720,15398400,3072001,7680,2,2,0,0,0,0.356122306169669,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,7b7eff384d4cde280dccbc1f76028243cf41eae0e7fbd1b499bb47291c9e25a8,21cc9a0f7e847cad18211dae33b692a0d0140ae225dd81fba8023e62280d2afa,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
402,2009,15429120,15436800,3079681,7680,2,1,0,0,0,0.236865653185799,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,98d4f5bab28e73862cca5ad945735be184203ca3db6624c50c3402d7721f59fa,bb5f878245d5c1f81aeef1b953f33196c31d3aa23f39d10d1d3e6b4ea2221642,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
402,2009,15429120,15436800,3079681,7680,2,2,0,0,0,0.25637753531222,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,f198cd01b311b5a85783707ef0cd103edc6ca23952167ef9303bd2e5648302fe,5d8cfc647642221090351648d3d2f36233be1b8b392a1bad957ef685b944c39b,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
403,2014,15467520,15475200,3087361,7680,2,1,0,0,0,0.336437321744252,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,5d26860015292fa893741fa8ea6d4f97043cea45caf242240c980de8f777f5ca,0bd39d3198f9d2349132eae5e4344fe95ab240741f5ad5d911b7fa0d4b7b96d8,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
403,2014,15467520,15475200,3087361,7680,2,2,0,0,0,0.336437321744252,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,c7b3fb2a8b59c7d33f37e670f4aa8985e83319871964d2a388aa3d48ecd063d1,40cdcc5e8f07e50550b2219950bf2913892afbc5a9905dfc0730922c99bcb134,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
404,2019,15505920,15513600,3095041,7680,2,1,0,0,0,0.24307986863345,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,5a016df7d4b2140dd74c167f2577a3521a686a89fb2ee7baa78f93354ce2bf19,3dca24e7dc7127f9510a35e3e449013f65d236c64043effc004e0e1b9b949146,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
404,2019,15505920,15513600,3095041,7680,2,2,0,0,0,0.285431305199436,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,24d966f19004b04689c1a0c1dcc6e231e0e4bc443ef27f3ef4c6d6b3e889bdac,f0bd170d258e08689b584dcd169a71e934bba39e067ad534dfba84d875fe4c1b,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
405,2024,15544320,15552000,3102721,7680,2,1,0,0,0,0.28552083748424,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,50efe52ff5f684a714ba66ab550ea82de9ab7bb26c2f0b395b448dc2aa3f18c5,3757d8d3bc512751ffc2baac9a3b2cc3bc3039ab746061508a15eec2af0ea276,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
405,2024,15544320,15552000,3102721,7680,2,2,0,0,0,0.28552083748424,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,dab3ff53aa6d9d7064ee9891e7a8a3f183a7b7cc6ea50168a176cba7ed30da5c,b9c468710b4bf26ce3d7cb6247140e8fb31bda3605ccb0724c5c466f8332ef14,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
406,2029,15582720,15590400,3110401,7680,2,1,0,0,0,0.267719205304455,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,99768ae1913344b8a3e5d558978c63bc16bd1d3c567cbfa8a7a4f432a597dc68,fda7aa60b1fcff07634cbf4c05b786774c3f3e8ccbb3d4b0dc6e112cf7b28b23,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
406,2029,15582720,15590400,3110401,7680,2,2,0,0,0,0.267719205304455,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,5ad1714842034f055fff63c4a83679649bcd13c4896b0b029572807463e7a43d,eec03e2d39abb1266daf5192909a9c18c065022bef67dae869c6722eff4a52b9,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
407,2034,15621120,15628800,3118081,7680,2,1,0,0,0,0.286407569416804,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,f6973ab8768dd48a478115b652c5a54fe525ea4fba7c133f27e86ebc74d89118,847f81d23c355dccbab4efa9040e4f26074924f42982af008a1f14bba077dcf6,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
407,2034,15621120,15628800,3118081,7680,2,2,0,0,0,0.288427078183143,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,25359f284513f814b6cde53d7504662f684a4389267a6676f8c16b2d6fe1d319,71401a2fe3cbcec9ae7b4f2bd03f596d3ab498c9a6c9ece8d7014a5c02216e97,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
408,2039,15659520,15667200,3125761,7680,2,1,0,0,0,0.316883391590129,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,88cc794a2cb3821762b50720e0f6f5ea51562e8ffe3d6d13b6d17028090661ab,c59e37b1f96f61a1f293091f37a2ac06b053501ba217aabfe583c07e20e61b52,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
408,2039,15659520,15667200,3125761,7680,2,2,0,0,0,0.316883391590129,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,5f686c5313e2160720d5a2abdf1af95435d10e9bfaa79bad7eddb5dd97822b16,cd175b76ea90007358343e43f578b0ea6168848f255c7df762ae0fec5c3c1569,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
409,2044,15697920,15705600,3133441,7680,2,1,0,0,0,0.349984756787592,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,6589d65f8b652a0ed7c8fe0a1b57cce28e1a90093e8314b36117f659722cb092,087e0a554cc7a14194500702827b738356c1327843bbdd4d9af6bb2acf411159,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
409,2044,15697920,15705600,3133441,7680,2,2,0,0,0,0.349984756787592,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,4a321c3a49b18369d8cc16809a4c315c2fb474872d4899ef66b71d0d33a82005,022001afec810164226c95b54c0a1a45a3b2bf33deb73642002410bfede6b80a,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
410,2049,15736320,15744000,3141121,7680,2,1,0,0,0,0.260530127802185,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,8104159da810218e1604492fb21bd78ffe2862508f41eda3d8c008c9c3277abf,f07cbcb85bf4a44f12190b3bd2e93a89370df21ea63648edd56c31ef26bbe743,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
