Family,VectorID,ExpectedDigest,ActualDigest,MismatchCount,OracleType,Status
unitary_dft,DFT-040-qpsk,8dde6c83b41e54556327d5ea09788e6872b99da7346245edd603b736fbba9a23,6e65932bec8687bc9fcd7f7b9a734b777dd86285eb6b7a47adecd8f8ad110713,0,independent_closed_form_dft,PASS
unitary_dft,DFT-045-impulse,d61d3ceae6ba5ab7b425599c2ae237a7880706a6ad9c43b1bfe4eee57ae8d451,a0a619d537c317fe9be5dbf0fb404541e6f16e678d0c3601d1205245e538b388,0,independent_closed_form_dft,PASS
unitary_dft,DFT-045-constant,6132c7e5111b099275e0ef2dac80161af57c4dcd7446d6fca06d1f913cad7947,4cbbc2180ee8d375898eefc31f35cd67295d0cf2009dec9634ba9171a912c1a7,0,independent_closed_form_dft,PASS
unitary_dft,DFT-045-qpsk,6f979df804d321b6c74abccbaf79ce4c23cc5b784641fdaa7a6c4901b9ff09a4,23140de2637a3a794153958d119a3aa936f49a8f80c4b6f6dc9ba40518ac4e41,0,independent_closed_form_dft,PASS
unitary_dft,DFT-048-impulse,95eaf3bf3ed7e58f84330692175d6a3e3d941359f2bf42306103513005989afb,2d7e356425a073ab5358cee70837b9e8183038eb2f362ac951a20602218d0327,0,independent_closed_form_dft,PASS
unitary_dft,DFT-048-constant,1ac2b9d3315aad3a49648bab2399cfb38f023ba722db42471b11880afe90f588,d965418a37ab9ce86053cff31f7529adb3634ad23d53e04852790d7713c6ea99,0,independent_closed_form_dft,PASS
unitary_dft,DFT-048-qpsk,5c98bc5653be6e9f7870930b088a093754d7eebb91abcc9acbcf05dd934f3dbd,6aa06abf2166190a04e7874ecf9efc26e8b4c25e58feee6e7a1bed9f080286ed,0,independent_closed_form_dft,PASS
unitary_dft,DFT-050-impulse,4daf3d5128c99f97a5c1aed3b3bb17af30b311b1b11416e09530913a5b26430e,bfedcf63888dad452ff0901d2c6f8a28b4e35af946bec6e7cdbcb1319f9b956b,0,independent_closed_form_dft,PASS
unitary_dft,DFT-050-constant,8341cef410e968ccbbc8efb8b96e5a6108443a8a46bb11755d89a9ea619cccd5,342c1b5758fc52a7c6a62062078e69b4494a4646e8e71cec0048f02fbbc66246,0,independent_closed_form_dft,PASS
unitary_dft,DFT-050-qpsk,d0ab6fbb50e5c92ead482d2c537ba36f9325e1db4e6f000c7fd673f5ae4b4f06,80c65df765eaf9a2f02ff91006c1c833e2663cf91640271332bd3012af136c00,0,independent_closed_form_dft,PASS
unitary_dft,DFT-054-impulse,d3b3a97b2e6be2f8b07d24c20f2c7bd9afc6f4764f353df3a4c9f225ead2c768,8144e684529c786dab953283b58e8712c836015fd921d363596bc5fa0323974a,0,independent_closed_form_dft,PASS
unitary_dft,DFT-054-constant,305200a893d61f7b6251b7d946576e4b21a42a4ff0fabcadb017705fd3c17594,1bc1676964af2d5fa79b20fe8aa78e6ab2e7c6fce004ae945db17182d0d23a20,0,independent_closed_form_dft,PASS
unitary_dft,DFT-054-qpsk,272a896b572338c243fa318dff8be114b2e383afe76b47a37623a5eff57572a6,d534a218d032f731f14dddd83508de8adb88b2e7c1ba819e66e22dab661cb6a2,0,independent_closed_form_dft,PASS
unitary_dft,DFT-060-impulse,65da10a1c353fa4dad76cf7bab5f134c4469720aecc2e614374cdec4ec8c1254,f85d13426002b1cac8d7bb1b1319a306fae65f18c3661b58c0271eaa0ad48ae1,0,independent_closed_form_dft,PASS
unitary_dft,DFT-060-constant,a759a0f968e4e38f47895244a7458f33474ff498aecd9860b4bbf963e5230ea7,76c423ff409adbd4f947aa70f3ab557337184a8f16615ddd4919e3b0e0f1404e,0,independent_closed_form_dft,PASS
unitary_dft,DFT-060-qpsk,d5cbbbd817637ac549a0d460979551994676327b7f82883dfe8f1455abf12a38,5bf7925aa295d96b380b2f8332868a8640bcd015d18e5f15013d9524142525d1,0,independent_closed_form_dft,PASS
unitary_dft,DFT-064-impulse,fba596fad313027f88e163e621a731d8f1c7a7209396658f8ffb32b55ea8a430,14a96ef6d320562dda4a1f252e83667c4475508c469d6476fd40e196fde1f404,0,independent_closed_form_dft,PASS
unitary_dft,DFT-064-constant,c477752cb4edf8aa5fc209813d066ae059e4d24186370b9be78b8ed18b821390,c477752cb4edf8aa5fc209813d066ae059e4d24186370b9be78b8ed18b821390,0,independent_closed_form_dft,PASS
unitary_dft,DFT-064-qpsk,f09bfcd5ac70c2e3c6b0d957cbf7476d893a0a321f27f0a842cd16d7e5dfb60a,77ccc249033116f1c5fc48f6d29a4afc4a5630a81890dc0fc0dd1f40795fb57a,0,independent_closed_form_dft,PASS
unitary_dft,DFT-072-impulse,9a570c2d052e65c4df5ed0e14a6f63551c8f3a68a6b4026899fd13099dd17560,1e55c1ddcce82212bdae1ff9ffb1ba46fbd9d18479458ba24d74039abcebcbea,0,independent_closed_form_dft,PASS
unitary_dft,DFT-072-constant,878e58f64af975cedd8a174c3b26561c848c66af896a55b6635fa5b06776c041,7464d815158c5bddc0462a4b89c3619e2774ddd6175251d03bcfe58e82a730fd,0,independent_closed_form_dft,PASS
unitary_dft,DFT-072-qpsk,d1d1f5b9bc3d3d39a75bab1a2cb5a5169197ae141de4aee0d17c62c631562712,b6a8284920a12f8845ab05a1173951dbfdafa978a00c38d12d53b019dddc3efd,0,independent_closed_form_dft,PASS
unitary_dft,DFT-075-impulse,0d0929f6bbb35837b5aebf55aa32fc1af323adf3a448d807e184bd34f1c94855,ca69b758cce0009d4a6228291705f8f58a00d020126f4a236ac17a0a1cfac0f4,0,independent_closed_form_dft,PASS
unitary_dft,DFT-075-constant,d702d9450152182b2987f51de1410082ff34656dd50e9923d073221823756382,2cea465ca98e8c76aefe41e995037e16096761499b5108dab980d7eb264c7456,0,independent_closed_form_dft,PASS
unitary_dft,DFT-075-qpsk,73f483051ba840fe155373904cc4fb9ecfdb396a0c2e80a770f6c84ddd39afee,fdd035681321662111fbc2acc3c75e4ab3f7c340068043f317446f0dc4fc0604,0,independent_closed_form_dft,PASS
unitary_dft,DFT-080-impulse,3464066aa76476a0ed8d74857e8f97237f677a6e80ee7de1dde0deedf4264817,68952154b8963397ed69c559826ee50d238ecae9f71ffca9261bd2fa23d0864d,0,independent_closed_form_dft,PASS
unitary_dft,DFT-080-constant,e7dc8a678aef4b0b50551b9b9d0b0abe9b66fd2ed6a8c89917d346e6872269ea,aee38c3f061f586868cade3e70472df51a28fd511e4150e42b64d8c8f1ab060a,0,independent_closed_form_dft,PASS
unitary_dft,DFT-080-qpsk,8ab970123508f9f2e4c66f9e0d5f9919133258db3b7f09af3ff7ee35b504a6ae,bb343923deda77150d6da31d708ea7f0017cccd0e54c93acebe9d280b7b049bb,0,independent_closed_form_dft,PASS
unitary_dft,DFT-081-impulse,19dc220309bc77e36dcf8130124900dd9c48810d1f2e323ef66a29db29deb93c,e2f55a56795a1690fe36845044584b1940d062f867418781ab667c0db811b478,0,independent_closed_form_dft,PASS
unitary_dft,DFT-081-constant,93538040f118555fa13ff40e4743d19657913fd7f45a8cff801871c89b299d6f,0b19f196cffc2d8b56fb0170b296ac4b7e1e0c52c0c96a6173bc46bdd849e5b9,0,independent_closed_form_dft,PASS
unitary_dft,DFT-081-qpsk,f5eb3a24d934fd9251c40f5384b16f139b7d914f8c721d2c736d343fa13b4f1b,64342436a7ace73f92922e7c7de53337920dff0c38a2a5dcbce30534bc7626db,0,independent_closed_form_dft,PASS
unitary_dft,DFT-090-impulse,b67e5ed82015e48d0fe8f4afdef1fbb305b80b1b6faae563c763437517e94555,debf2cee499377383fbd9bf8adc3deb4dc8d60cc60b379bb2f9f914262e518ff,0,independent_closed_form_dft,PASS
unitary_dft,DFT-090-constant,75d6a135e86373db92e0a87bc66287c5944b0e073e629a428164dd43f7a816f0,256902e32a4f6c52d6ceaca39a1135ba36788ff68bb256f00b5787f681079a77,0,independent_closed_form_dft,PASS
unitary_dft,DFT-090-qpsk,57bb472dcc4796754eba114d8c06bff012831d18583f9546f6622066eeffc328,173c41cb6781c11b037e657da99bac0ecfbab6a7783bfc376d5c2aac179dec54,0,independent_closed_form_dft,PASS
unitary_dft,DFT-096-impulse,a0c8112f115ff55b5046355ef19c7b9c45118c8d16ccd1328a6325b3ec317018,0033819f8bb04f298020137a1e9aea061b5f95ca4aca1b39172e0b428a019c1f,0,independent_closed_form_dft,PASS
unitary_dft,DFT-096-constant,a53f40b0c0a54307f38def5e7417811e42bbf13f02db9e788377adc9073485f5,4edea285b22007dde7dff7f0c834445a2f76ed9f4718f7751d50851206205740,0,independent_closed_form_dft,PASS
unitary_dft,DFT-096-qpsk,620067793332fc3b63c7f2976044ddd987cdd45ca8f0c904919659ae4453caca,aa91c79d52e64c92ea24de88e01ec72023199d2155828223264ff16a15afc171,0,independent_closed_form_dft,PASS
unitary_dft,DFT-100-impulse,d4acc4e121a3a5aee355c75958b595c4c6c97febfef73ae5804a4b43c2e741e7,88852fb2f1d28eff9be5222bb5545e4cc6894bbeaae7dedc8f6d85b991ec3b7f,0,independent_closed_form_dft,PASS
unitary_dft,DFT-100-constant,f4f828e45665b8359ce2b566fb823b9d4b00c993a9823b3d30e6e2c1d71e2db4,dd637c914801251ef374e71864ae5c7f35360edd2a0e95ace3f371db50060519,0,independent_closed_form_dft,PASS
unitary_dft,DFT-100-qpsk,6cfc4323bcbf32fd9d23dc335ebc7dc2e9d311e668fc74550f139e5224c3e9b1,24ccec157cd8d67355d4522efd5b5f9affbd2ee58ff7d556536a392eed992e19,0,independent_closed_form_dft,PASS
unitary_dft,DFT-108-impulse,f07cc2723cf3cbcef39229833acfaafe93b8ad71f18eede6df25fe1efe01b9f2,be41ace787fb6f8c07834d87ac140d8a653c1b258e95a0ce391dcd424713dfca,0,independent_closed_form_dft,PASS
unitary_dft,DFT-108-constant,1367ef6ca56bb5c60e6c16391a42ba1e6adb4f3c479f511d06346a8e843d71e6,95a49b1989850f98f27c28bbe3c2d4741b198a392a1628fb977ced859d87e105,0,independent_closed_form_dft,PASS
unitary_dft,DFT-108-qpsk,c9cf05d494cb9f1a549a1c7debe49c6dda4998f56f979680ecb80d30c451cc1d,a048c54bf73c387b0e9cd9a4805498c18aafa41acb530849be6bd3aa50f6c52c,0,independent_closed_form_dft,PASS
unitary_dft,DFT-120-impulse,2fc9c285fa31f2347c4fbc0e3b758c8d1998a2c00cf41c673f9bf98f15c8d25d,4546a634767b7bc37ab1e57a64ae35015874be81799bd2fab011b87b2dc48e26,0,independent_closed_form_dft,PASS
unitary_dft,DFT-120-constant,51e3f9e45f0901fb0d3aa2c399a5aa39f0b81629b5787976e786493e28e72ca4,331d4d59ee39cbf1d6edfe4c8ca5a45b6f35f3f89d3d65a752951815e572166b,0,independent_closed_form_dft,PASS
unitary_dft,DFT-120-qpsk,3e0bde75a650efe94e455a18ff1d3e44777c7027ea9532f3698ec4275f84cd64,b7d36335b360b68100e0fb8e63214a49dca61aa72bc2e6c87e71898540ee7092,0,independent_closed_form_dft,PASS
pi2_bpsk,PI2-0,578bfd953f553a05273aa93f1749d51aa5c9e4a5add0264084e8ff21a0cd28b3,e50f0b850d281e30a96164fedf6d7be6052f946364cb870acb013466388bd236,0,independent_symbol_formula,PASS
pi2_bpsk,PI2-1,aa9df92f679e09c27b6af763d8429dcca89c78411664d50f7e6186bf0a3e0f7e,d927a6b1a1177dd9025419cf8b96550c4f02d4f5fe43cd802a8bb3e913d1f2c7,0,independent_symbol_formula,PASS
pi2_bpsk,PI2-2,578bfd953f553a05273aa93f1749d51aa5c9e4a5add0264084e8ff21a0cd28b3,e50f0b850d281e30a96164fedf6d7be6052f946364cb870acb013466388bd236,0,independent_symbol_formula,PASS
pi2_bpsk,PI2-3,aa9df92f679e09c27b6af763d8429dcca89c78411664d50f7e6186bf0a3e0f7e,d927a6b1a1177dd9025419cf8b96550c4f02d4f5fe43cd802a8bb3e913d1f2c7,0,independent_symbol_formula,PASS
wola,WOLA-001,f0ced5e02055c12147c004360272102e6c9b6122dce9003ac58cee79a1b8a111,f0ced5e02055c12147c004360272102e6c9b6122dce9003ac58cee79a1b8a111,0,independent_complementary_window,PASS
wola,WOLA-002,f0ced5e02055c12147c004360272102e6c9b6122dce9003ac58cee79a1b8a111,f0ced5e02055c12147c004360272102e6c9b6122dce9003ac58cee79a1b8a111,0,independent_complementary_window,PASS
wola,WOLA-003,f0ced5e02055c12147c004360272102e6c9b6122dce9003ac58cee79a1b8a111,f0ced5e02055c12147c004360272102e6c9b6122dce9003ac58cee79a1b8a111,0,independent_complementary_window,PASS
wola,WOLA-004,d0eb11dbdd59cec390b3e5d03581685556ad2b92b177602b97413d10deb1e0d9,cc98d74e0160d6b0fac48e1d4ba9c61046deede9b81a70997bc6968fc44fe54c,0,independent_complementary_window,PASS
wola,WOLA-005,d0eb11dbdd59cec390b3e5d03581685556ad2b92b177602b97413d10deb1e0d9,cc98d74e0160d6b0fac48e1d4ba9c61046deede9b81a70997bc6968fc44fe54c,0,independent_complementary_window,PASS
wola,WOLA-006,d0eb11dbdd59cec390b3e5d03581685556ad2b92b177602b97413d10deb1e0d9,cc98d74e0160d6b0fac48e1d4ba9c61046deede9b81a70997bc6968fc44fe54c,0,independent_complementary_window,PASS
wola,WOLA-007,21b75a2fae8563045663254543283d2110766e48b61d729d2dcd85ccd8b38c23,193549bb3668a0f208fa3236eb5a421c831f8a5f107fa6d26657502d7cdcd351,0,independent_complementary_window,PASS
wola,WOLA-008,21b75a2fae8563045663254543283d2110766e48b61d729d2dcd85ccd8b38c23,193549bb3668a0f208fa3236eb5a421c831f8a5f107fa6d26657502d7cdcd351,0,independent_complementary_window,PASS
wola,WOLA-009,21b75a2fae8563045663254543283d2110766e48b61d729d2dcd85ccd8b38c23,193549bb3668a0f208fa3236eb5a421c831f8a5f107fa6d26657502d7cdcd351,0,independent_complementary_window,PASS
wola,WOLA-010,c7b071884f13f8242d3be6718e029be9bd1a3551ceadfc6f48ffdaf3052cf7c6,36deb4e5d0e4f1dc1f33f0b6908c578d85cee58bed89d5a0486af48646a124ad,0,independent_complementary_window,PASS
wola,WOLA-011,c7b071884f13f8242d3be6718e029be9bd1a3551ceadfc6f48ffdaf3052cf7c6,36deb4e5d0e4f1dc1f33f0b6908c578d85cee58bed89d5a0486af48646a124ad,0,independent_complementary_window,PASS
wola,WOLA-012,c7b071884f13f8242d3be6718e029be9bd1a3551ceadfc6f48ffdaf3052cf7c6,36deb4e5d0e4f1dc1f33f0b6908c578d85cee58bed89d5a0486af48646a124ad,0,independent_complementary_window,PASS
wola,WOLA-013,a1573836bef21c50a38b6602b0866e3559391570451b304be64793e0bb1c6e42,b8db7666cd7067933b8fd159c3613dd047113a9c8834269e5ce0e94664618d32,0,independent_complementary_window,PASS
wola,WOLA-014,a1573836bef21c50a38b6602b0866e3559391570451b304be64793e0bb1c6e42,b8db7666cd7067933b8fd159c3613dd047113a9c8834269e5ce0e94664618d32,0,independent_complementary_window,PASS
wola,WOLA-015,a1573836bef21c50a38b6602b0866e3559391570451b304be64793e0bb1c6e42,b8db7666cd7067933b8fd159c3613dd047113a9c8834269e5ce0e94664618d32,0,independent_complementary_window,PASS
wola,WOLA-016,6e485bd42f02c81f1700185bca50ffd9e9f44c4818626dd269d7f687333b4bae,7afd27efae2d5a262e898adc19f881d30ae0c5cef9aa0119273cca000e44616b,0,independent_complementary_window,PASS
wola,WOLA-017,6e485bd42f02c81f1700185bca50ffd9e9f44c4818626dd269d7f687333b4bae,7afd27efae2d5a262e898adc19f881d30ae0c5cef9aa0119273cca000e44616b,0,independent_complementary_window,PASS
wola,WOLA-018,6e485bd42f02c81f1700185bca50ffd9e9f44c4818626dd269d7f687333b4bae,7afd27efae2d5a262e898adc19f881d30ae0c5cef9aa0119273cca000e44616b,0,independent_complementary_window,PASS
papr,PAPR-16-constant,32edb6022c0921d99aa347e9cda5dc2db413f5574eebaaa8592234308ffebd2b,32edb6022c0921d99aa347e9cda5dc2db413f5574eebaaa8592234308ffebd2b,0,independent_analytical_power,PASS
papr,PAPR-16-single_impulse,82abc628897a8e5052657d3588572d85e8764cebc44f4a258136faeede3c4134,aef5f6e69acca173314da32b1f4d40c5fe69f96253bfb1f17c4316e2ad70baa1,0,independent_analytical_power,PASS
papr,PAPR-16-alternating,32edb6022c0921d99aa347e9cda5dc2db413f5574eebaaa8592234308ffebd2b,32edb6022c0921d99aa347e9cda5dc2db413f5574eebaaa8592234308ffebd2b,0,independent_analytical_power,PASS
papr,PAPR-16-two_tone_time,98fbdd946041cddc8ab448c9840a02e41377cef37591618c99dd2d95baadd193,2490044deae54dc84c398ad067b406403af0a8ef9b3a6beb300af0649bb216fd,0,independent_analytical_power,PASS
papr,PAPR-64-constant,32edb6022c0921d99aa347e9cda5dc2db413f5574eebaaa8592234308ffebd2b,32edb6022c0921d99aa347e9cda5dc2db413f5574eebaaa8592234308ffebd2b,0,independent_analytical_power,PASS
papr,PAPR-64-single_impulse,40fa6e9d5cb1b9a339be88de600f41628756632d25f0d8a81be0697cb3aec315,407a45d87696236f1bdc28f04d1c5eaf486678c6316269582fd5ed9a8b8cdf31,0,independent_analytical_power,PASS
papr,PAPR-64-alternating,32edb6022c0921d99aa347e9cda5dc2db413f5574eebaaa8592234308ffebd2b,32edb6022c0921d99aa347e9cda5dc2db413f5574eebaaa8592234308ffebd2b,0,independent_analytical_power,PASS
papr,PAPR-64-two_tone_time,98fbdd946041cddc8ab448c9840a02e41377cef37591618c99dd2d95baadd193,2490044deae54dc84c398ad067b406403af0a8ef9b3a6beb300af0649bb216fd,0,independent_analytical_power,PASS
papr,PAPR-256-constant,32edb6022c0921d99aa347e9cda5dc2db413f5574eebaaa8592234308ffebd2b,32edb6022c0921d99aa347e9cda5dc2db413f5574eebaaa8592234308ffebd2b,0,independent_analytical_power,PASS
papr,PAPR-256-single_impulse,dda1ee991a7f2220a021ef47a71729a122a174b994643d116c0227c26dd05b8f,08ac1a88f372984b059280cc373fa3cf6901b68c4c2ce9ed5ac9a9a8d85c75fc,0,independent_analytical_power,PASS
papr,PAPR-256-alternating,32edb6022c0921d99aa347e9cda5dc2db413f5574eebaaa8592234308ffebd2b,32edb6022c0921d99aa347e9cda5dc2db413f5574eebaaa8592234308ffebd2b,0,independent_analytical_power,PASS
papr,PAPR-256-two_tone_time,98fbdd946041cddc8ab448c9840a02e41377cef37591618c99dd2d95baadd193,2490044deae54dc84c398ad067b406403af0a8ef9b3a6beb300af0649bb216fd,0,independent_analytical_power,PASS
papr,PAPR-1024-constant,32edb6022c0921d99aa347e9cda5dc2db413f5574eebaaa8592234308ffebd2b,32edb6022c0921d99aa347e9cda5dc2db413f5574eebaaa8592234308ffebd2b,0,independent_analytical_power,PASS
papr,PAPR-1024-single_impulse,66fdb957fa00b343c885630da13944c87e39a39aa081c2c16fdc1a546eeedeef,34658b00cf0174ebaa2a0edf05eccd6adb2a09116c691b1bcce5e6d5c3988d6f,0,independent_analytical_power,PASS
papr,PAPR-1024-alternating,32edb6022c0921d99aa347e9cda5dc2db413f5574eebaaa8592234308ffebd2b,32edb6022c0921d99aa347e9cda5dc2db413f5574eebaaa8592234308ffebd2b,0,independent_analytical_power,PASS
papr,PAPR-1024-two_tone_time,98fbdd946041cddc8ab448c9840a02e41377cef37591618c99dd2d95baadd193,2490044deae54dc84c398ad067b406403af0a8ef9b3a6beb300af0649bb216fd,0,independent_analytical_power,PASS
spectral,SPEC-64-0,adbd6e78652d53842ffa6637b19e4b6ddceaef6fb5c4a50ed26d1eed84ac122c,adbd6e78652d53842ffa6637b19e4b6ddceaef6fb5c4a50ed26d1eed84ac122c,0,independent_single_tone_parseval,PASS
spectral,SPEC-64-1,67d6f5cd46bf800fb56d3b26e21fbc0f536b856b6301742ba618b28044e31564,67d6f5cd46bf800fb56d3b26e21fbc0f536b856b6301742ba618b28044e31564,0,independent_single_tone_parseval,PASS
spectral,SPEC-64-3,18b37781fb6680343782f5278cfdc04a49fd1610f1913d943b65e01c53a53d1b,18b37781fb6680343782f5278cfdc04a49fd1610f1913d943b65e01c53a53d1b,0,independent_single_tone_parseval,PASS
spectral,SPEC-64-8,20248b99c40c7563cddcf01685a6b89d7b160ea16623035ad6a1be533708da87,20248b99c40c7563cddcf01685a6b89d7b160ea16623035ad6a1be533708da87,0,independent_single_tone_parseval,PASS
spectral,SPEC-64-15,d38543d0fb024d5c3e9ac814023c51e7030b1e27fe3b33994efbc624113219b7,d38543d0fb024d5c3e9ac814023c51e7030b1e27fe3b33994efbc624113219b7,0,independent_single_tone_parseval,PASS
spectral,SPEC-128-0,adbd6e78652d53842ffa6637b19e4b6ddceaef6fb5c4a50ed26d1eed84ac122c,adbd6e78652d53842ffa6637b19e4b6ddceaef6fb5c4a50ed26d1eed84ac122c,0,independent_single_tone_parseval,PASS
spectral,SPEC-128-1,67d6f5cd46bf800fb56d3b26e21fbc0f536b856b6301742ba618b28044e31564,67d6f5cd46bf800fb56d3b26e21fbc0f536b856b6301742ba618b28044e31564,0,independent_single_tone_parseval,PASS
spectral,SPEC-128-3,18b37781fb6680343782f5278cfdc04a49fd1610f1913d943b65e01c53a53d1b,18b37781fb6680343782f5278cfdc04a49fd1610f1913d943b65e01c53a53d1b,0,independent_single_tone_parseval,PASS
spectral,SPEC-128-16,c434c438988e75fd86e0b3f46068346d9ad616ff53ffea993266de0a688c8bd4,c434c438988e75fd86e0b3f46068346d9ad616ff53ffea993266de0a688c8bd4,0,independent_single_tone_parseval,PASS
spectral,SPEC-128-31,316efe1a07e451509531d72d866456320c2121f09976b355bebebb1d3866c875,316efe1a07e451509531d72d866456320c2121f09976b355bebebb1d3866c875,0,independent_single_tone_parseval,PASS
spectral,SPEC-256-0,adbd6e78652d53842ffa6637b19e4b6ddceaef6fb5c4a50ed26d1eed84ac122c,adbd6e78652d53842ffa6637b19e4b6ddceaef6fb5c4a50ed26d1eed84ac122c,0,independent_single_tone_parseval,PASS
spectral,SPEC-256-1,67d6f5cd46bf800fb56d3b26e21fbc0f536b856b6301742ba618b28044e31564,67d6f5cd46bf800fb56d3b26e21fbc0f536b856b6301742ba618b28044e31564,0,independent_single_tone_parseval,PASS
spectral,SPEC-256-3,18b37781fb6680343782f5278cfdc04a49fd1610f1913d943b65e01c53a53d1b,18b37781fb6680343782f5278cfdc04a49fd1610f1913d943b65e01c53a53d1b,0,independent_single_tone_parseval,PASS
spectral,SPEC-256-32,f6660f54c3a2171f0f80a9d7b190f7ff03a89bdfa48d67b9699fe00f97aa964e,f6660f54c3a2171f0f80a9d7b190f7ff03a89bdfa48d67b9699fe00f97aa964e,0,independent_single_tone_parseval,PASS
spectral,SPEC-256-63,543f767713f06bdb27d0888dc704753004227c04de361699880923491b8711ef,543f767713f06bdb27d0888dc704753004227c04de361699880923491b8711ef,0,independent_single_tone_parseval,PASS
spectral,SPEC-512-0,adbd6e78652d53842ffa6637b19e4b6ddceaef6fb5c4a50ed26d1eed84ac122c,adbd6e78652d53842ffa6637b19e4b6ddceaef6fb5c4a50ed26d1eed84ac122c,0,independent_single_tone_parseval,PASS
spectral,SPEC-512-1,67d6f5cd46bf800fb56d3b26e21fbc0f536b856b6301742ba618b28044e31564,67d6f5cd46bf800fb56d3b26e21fbc0f536b856b6301742ba618b28044e31564,0,independent_single_tone_parseval,PASS
spectral,SPEC-512-3,18b37781fb6680343782f5278cfdc04a49fd1610f1913d943b65e01c53a53d1b,18b37781fb6680343782f5278cfdc04a49fd1610f1913d943b65e01c53a53d1b,0,independent_single_tone_parseval,PASS
spectral,SPEC-512-64,f6013ddc40589f3519109a0edddf23e760b21620ffea9428c0bc955aaa96006f,f6013ddc40589f3519109a0edddf23e760b21620ffea9428c0bc955aaa96006f,0,independent_single_tone_parseval,PASS
spectral,SPEC-512-127,2b38f60ec01447d612d25963d2a0f441b7cd37c6be822bcb9ad8cf8aba481bd0,2b38f60ec01447d612d25963d2a0f441b7cd37c6be822bcb9ad8cf8aba481bd0,0,independent_single_tone_parseval,PASS
