Direction,SNR_dB,Frame,Slot,UEIndex,RNTI,SelectedBeamIndex,BestBeamIndex,BeamHit,TopKBeamHit,BeamCandidateCount,SelectedBeamGain_dB,BestBeamGain_dB,BeamGainGap_dB,ReceiverHestSINR_dB,ChannelGain_dB,BeamSelectionStrategy,BeamIndexSet,ConfiguredBeamSelectionStrategy,AppliedBeamIndexSet,PrecoderSource,PrecodingMode,PrecodingApplicationStage,PrecodingActive,ExplicitBeamWeightsApplied,TransformPrecodingApplied,BeamformingApplied,AppliedPrecoderPMI,AppliedPrecoderPMIType,AppliedPrecoderCodebookMode,PrecodingNumPorts,PrecodingNumLayers,PrecodingMatrixRows,PrecodingMatrixCols,ExecutionModel,Status,BeamSweepEnabled,BeamCountConfigured
"UL",12,10,10,38,38,1,1,1,1,32,-105.83041944829,-105.83041944829,0,50.7051782969799,-113.885520508835,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","PASS",1,32
"UL",12,10,10,44,44,1,1,1,1,32,-104.630024096836,-104.630024096836,0,51.9055736484338,-112.668965905616,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","PASS",1,32
"UL",12,10,10,49,49,1,1,1,1,32,-105.406634877913,-105.406634877913,0,51.128962867357,-113.464013576313,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","PASS",1,32
"UL",12,10,10,42,42,1,1,1,1,32,-131.62024743592,-131.62024743592,0,24.9153503093506,-139.737310360937,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","FAIL",1,32
"UL",12,10,10,20,20,1,1,1,1,32,-136.39177666722,-136.39177666722,0,20.1438210780505,-144.520454447686,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","FAIL",1,32
"UL",12,10,10,8,8,1,1,1,1,32,-140.322757836094,-140.322757836094,0,16.212839909176,-148.447473836219,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","FAIL",1,32
"UL",12,10,10,7,7,1,1,1,1,32,-123.141456116114,-123.141456116114,0,33.3941416291566,-130.310703022742,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","FAIL",1,32
"UL",12,10,10,11,11,1,1,1,1,32,-129.4759532832,-129.4759532832,0,27.0596444620701,-136.738906974598,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","FAIL",1,32
"UL",12,10,10,25,25,1,1,1,1,32,-122.638943366927,-122.638943366927,0,33.8966543783432,-129.865085931572,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","PASS",1,32
"UL",12,10,10,27,27,1,1,1,1,32,-127.616485198837,-127.616485198837,0,28.9191125464335,-134.859838919905,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","FAIL",1,32
"UL",12,10,10,28,28,1,1,1,1,32,-120.865147713756,-120.865147713756,0,35.6704500315142,-128.114690722828,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","PASS",1,32
"UL",12,10,10,30,30,1,1,1,1,32,-110.934067919484,-110.934067919484,0,45.6015298257866,-118.134935365655,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","PASS",1,32
"UL",12,10,10,31,31,1,1,1,1,32,-107.213489882257,-107.213489882257,0,49.3221078630133,-114.461912010667,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","PASS",1,32
"UL",12,10,10,36,36,1,1,1,1,32,-126.594553984899,-126.594553984899,0,29.9410437603715,-133.820306463907,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","FAIL",1,32
"UL",12,10,10,21,21,1,1,1,1,32,-132.405990318013,-132.405990318013,0,24.129607427257,-139.65425500601,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","FAIL",1,32
"UL",12,10,10,1,1,1,1,1,1,32,-133.577256576138,-133.577256576138,0,22.9583411691322,-140.847958139023,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","FAIL",1,32
"UL",12,10,10,17,17,1,1,1,1,32,-133.361621832659,-133.361621832659,0,23.1739759126112,-140.654749305892,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","FAIL",1,32
"UL",12,10,10,39,39,1,1,1,1,32,-133.968066987216,-133.968066987216,0,22.5675307580546,-141.200413820646,"runtime_best_beam_per_link","1|2","runtime_best_beam_per_link","1","ul_pusch_native_codebook_tpmi","ul_codebook_tpmi","nrPUSCH_native_codebook_precoding_during_modulation",1,0,0,1,0,"pusch_codebook","nr_pusch_codebook",2,1,2,1,"slot_coupled_truth","FAIL",1,32
