Occasion,AbsoluteSlot0,StartSample,EndSampleExclusive,IQFirstRow,IQRowCount,ReceiveBranches,HARQBits,SignalPresent,Detected,FalseACKBits,DetectionMetric,DetectionThreshold,DetectionThresholdSource,NoiseStreamSeed,InjectedSampleNoiseVariance,ConfiguredReferenceEsN0_dB,RFAppliedStageCount,TimingSource,Source,IQSHA256
439,2194,16849920,16857600,3363841,7680,2,2,0,0,0,0.334273955421698,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
440,2199,16888320,16896000,3371521,7680,2,1,0,0,0,0.325123879595406,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
440,2199,16888320,16896000,3371521,7680,2,2,0,0,0,0.352843062011478,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
441,2204,16926720,16934400,3379201,7680,2,1,0,0,0,0.326659462735565,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
441,2204,16926720,16934400,3379201,7680,2,2,0,0,0,0.326659462735565,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
442,2209,16965120,16972800,3386881,7680,2,1,0,0,0,0.303128763903056,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
442,2209,16965120,16972800,3386881,7680,2,2,0,0,0,0.350112571089086,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
443,2214,17003520,17011200,3394561,7680,2,1,0,0,0,0.259585152437674,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
443,2214,17003520,17011200,3394561,7680,2,2,0,0,0,0.259585152437674,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
444,2219,17041920,17049600,3402241,7680,2,1,0,0,0,0.244906553393568,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
444,2219,17041920,17049600,3402241,7680,2,2,0,0,0,0.244906553393568,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
445,2224,17080320,17088000,3409921,7680,2,1,0,0,0,0.267505218244075,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
445,2224,17080320,17088000,3409921,7680,2,2,0,0,0,0.28332333616924,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
446,2229,17118720,17126400,3417601,7680,2,1,0,0,0,0.292312956148004,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
446,2229,17118720,17126400,3417601,7680,2,2,0,0,0,0.292312956148004,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
447,2234,17157120,17164800,3425281,7680,2,1,0,0,0,0.223734966318267,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
447,2234,17157120,17164800,3425281,7680,2,2,0,0,0,0.346436507444343,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
448,2239,17195520,17203200,3432961,7680,2,1,0,0,0,0.23421579988,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
448,2239,17195520,17203200,3432961,7680,2,2,0,0,0,0.371847204102577,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
449,2244,17233920,17241600,3440641,7680,2,1,0,0,0,0.3670210769676,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
449,2244,17233920,17241600,3440641,7680,2,2,0,0,0,0.3670210769676,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
450,2249,17272320,17280000,3448321,7680,2,1,0,0,0,0.285133497897652,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
450,2249,17272320,17280000,3448321,7680,2,2,0,0,0,0.333640816011737,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
451,2254,17310720,17318400,3456001,7680,2,1,0,0,0,0.308660863703409,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
451,2254,17310720,17318400,3456001,7680,2,2,0,0,0,0.411306462836505,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
452,2259,17349120,17356800,3463681,7680,2,1,0,0,0,0.376445652186747,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
452,2259,17349120,17356800,3463681,7680,2,2,0,0,0,0.376445652186747,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
453,2264,17387520,17395200,3471361,7680,2,1,0,0,0,0.366212357734691,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
453,2264,17387520,17395200,3471361,7680,2,2,0,0,0,0.366212357734691,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
454,2269,17425920,17433600,3479041,7680,2,1,0,0,0,0.188445723453257,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
454,2269,17425920,17433600,3479041,7680,2,2,0,0,0,0.325990169455541,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
455,2274,17464320,17472000,3486721,7680,2,1,0,0,0,0.400905592682765,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
455,2274,17464320,17472000,3486721,7680,2,2,0,0,0,0.400905592682765,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
456,2279,17502720,17510400,3494401,7680,2,1,0,0,0,0.263835674843093,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
456,2279,17502720,17510400,3494401,7680,2,2,0,0,0,0.303655721458407,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
457,2284,17541120,17548800,3502081,7680,2,1,0,0,0,0.263211465094765,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
457,2284,17541120,17548800,3502081,7680,2,2,0,0,0,0.365112489096881,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
458,2289,17579520,17587200,3509761,7680,2,1,0,0,0,0.278987684781937,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
458,2289,17579520,17587200,3509761,7680,2,2,0,0,0,0.278987684781937,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
459,2294,17617920,17625600,3517441,7680,2,1,0,0,0,0.37138292987104,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
459,2294,17617920,17625600,3517441,7680,2,2,0,0,0,0.37138292987104,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
460,2299,17656320,17664000,3525121,7680,2,1,0,0,0,0.286208376456887,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
460,2299,17656320,17664000,3525121,7680,2,2,0,0,0,0.332002161740248,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
461,2304,17694720,17702400,3532801,7680,2,1,0,0,0,0.313186064148101,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
461,2304,17694720,17702400,3532801,7680,2,2,0,0,0,0.313186064148101,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
462,2309,17733120,17740800,3540481,7680,2,1,0,0,0,0.333897048445407,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
462,2309,17733120,17740800,3540481,7680,2,2,0,0,0,0.333897048445407,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
463,2314,17771520,17779200,3548161,7680,2,1,0,0,0,0.234831625086812,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
463,2314,17771520,17779200,3548161,7680,2,2,0,0,0,0.240636815525892,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
464,2319,17809920,17817600,3555841,7680,2,1,0,0,0,0.410469023299801,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
464,2319,17809920,17817600,3555841,7680,2,2,0,0,0,0.410469023299801,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
465,2324,17848320,17856000,3563521,7680,2,1,0,0,0,0.187017425900005,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
465,2324,17848320,17856000,3563521,7680,2,2,0,0,0,0.406996589758056,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
466,2329,17886720,17894400,3571201,7680,2,1,0,0,0,0.39928932213109,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
466,2329,17886720,17894400,3571201,7680,2,2,0,0,0,0.39928932213109,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
467,2334,17925120,17932800,3578881,7680,2,1,0,0,0,0.287083235452466,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
467,2334,17925120,17932800,3578881,7680,2,2,0,0,0,0.292317711116792,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
468,2339,17963520,17971200,3586561,7680,2,1,0,0,0,0.286891639235247,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
468,2339,17963520,17971200,3586561,7680,2,2,0,0,0,0.335871916015628,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
469,2344,18001920,18009600,3594241,7680,2,1,0,0,0,0.267938972314081,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
469,2344,18001920,18009600,3594241,7680,2,2,0,0,0,0.307225533799007,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
470,2349,18040320,18048000,3601921,7680,2,1,0,0,0,0.269232416693979,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
470,2349,18040320,18048000,3601921,7680,2,2,0,0,0,0.34061209988139,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
471,2354,18078720,18086400,3609601,7680,2,1,0,0,0,0.369206562872836,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
471,2354,18078720,18086400,3609601,7680,2,2,0,0,0,0.369206562872836,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
472,2359,18117120,18124800,3617281,7680,2,1,0,0,0,0.184381800909658,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
472,2359,18117120,18124800,3617281,7680,2,2,0,0,0,0.290884239785018,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
473,2364,18155520,18163200,3624961,7680,2,1,0,0,0,0.346618131034538,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
473,2364,18155520,18163200,3624961,7680,2,2,0,0,0,0.346618131034538,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
474,2369,18193920,18201600,3632641,7680,2,1,0,0,0,0.224335919340106,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
474,2369,18193920,18201600,3632641,7680,2,2,0,0,0,0.362705631126772,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
475,2374,18232320,18240000,3640321,7680,2,1,0,0,0,0.228621384793914,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
475,2374,18232320,18240000,3640321,7680,2,2,0,0,0,0.345508986036251,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
476,2379,18270720,18278400,3648001,7680,2,1,0,0,0,0.344372738024595,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
476,2379,18270720,18278400,3648001,7680,2,2,0,0,0,0.344372738024595,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
477,2384,18309120,18316800,3655681,7680,2,1,0,0,0,0.277483648190454,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
477,2384,18309120,18316800,3655681,7680,2,2,0,0,0,0.367288476341404,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
478,2389,18347520,18355200,3663361,7680,2,1,0,0,0,0.253799518043894,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
478,2389,18347520,18355200,3663361,7680,2,2,0,0,0,0.399236680878396,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
479,2394,18385920,18393600,3671041,7680,2,1,0,0,0,0.345663821342681,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
479,2394,18385920,18393600,3671041,7680,2,2,0,0,0,0.345663821342681,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
480,2399,18424320,18432000,3678721,7680,2,1,0,0,0,0.288345496884466,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
480,2399,18424320,18432000,3678721,7680,2,2,0,0,0,0.294153142231689,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
481,2404,18462720,18470400,3686401,7680,2,1,0,0,0,0.356189666686546,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
