route,page,kind,section_slug,artifact
/analytics/error-reliability-analytics/charts/fer-vs-snr,analytics,analytics,error-reliability-analytics,FER vs SNR
/analytics/throughput-goodput-spectral-efficiency-analytics/charts/throughput,analytics,analytics,throughput-goodput-spectral-efficiency-analytics,throughput
/analytics/throughput-goodput-spectral-efficiency-analytics/charts/offered-throughput,analytics,analytics,throughput-goodput-spectral-efficiency-analytics,offered throughput
/analytics/throughput-goodput-spectral-efficiency-analytics/charts/goodput,analytics,analytics,throughput-goodput-spectral-efficiency-analytics,goodput
/analytics/throughput-goodput-spectral-efficiency-analytics/charts/spectral-efficiency,analytics,analytics,throughput-goodput-spectral-efficiency-analytics,spectral efficiency
/analytics/throughput-goodput-spectral-efficiency-analytics/charts/throughput-vs-snr,analytics,analytics,throughput-goodput-spectral-efficiency-analytics,throughput vs SNR
/analytics/throughput-goodput-spectral-efficiency-analytics/charts/throughput-vs-sinr,analytics,analytics,throughput-goodput-spectral-efficiency-analytics,throughput vs SINR
/analytics/throughput-goodput-spectral-efficiency-analytics/charts/throughput-vs-load,analytics,analytics,throughput-goodput-spectral-efficiency-analytics,throughput vs load
/analytics/throughput-goodput-spectral-efficiency-analytics/charts/goodput-vs-retransmissions,analytics,analytics,throughput-goodput-spectral-efficiency-analytics,goodput vs retransmissions
/analytics/throughput-goodput-spectral-efficiency-analytics/charts/per-ue-throughput,analytics,analytics,throughput-goodput-spectral-efficiency-analytics,per-UE throughput
/analytics/throughput-goodput-spectral-efficiency-analytics/charts/per-cell-throughput,analytics,analytics,throughput-goodput-spectral-efficiency-analytics,per-cell throughput
/analytics/throughput-goodput-spectral-efficiency-analytics/charts/throughput-percentile-plots,analytics,analytics,throughput-goodput-spectral-efficiency-analytics,throughput percentile plots
/analytics/throughput-goodput-spectral-efficiency-analytics/charts/throughput-cdf,analytics,analytics,throughput-goodput-spectral-efficiency-analytics,throughput CDF
/analytics/throughput-goodput-spectral-efficiency-analytics/charts/fairness-index-trend,analytics,analytics,throughput-goodput-spectral-efficiency-analytics,fairness index trend
/analytics/measurement-csi-link-adaptation-analytics/charts/configured-snr-vs-applied-awgn-snr-vs-measured-sinr-vs-large-scale-sinr,analytics,analytics,measurement-csi-link-adaptation-analytics,configured SNR vs applied AWGN SNR vs measured SINR vs large-scale SINR
/analytics/measurement-csi-link-adaptation-analytics/charts/servingrsrp-rsrp-csi-rsrp-trends,analytics,analytics,measurement-csi-link-adaptation-analytics,ServingRSRP / RSRP / CSI-RSRP trends
/analytics/measurement-csi-link-adaptation-analytics/charts/cqi-pmi-ri-cri-ssbri-trends,analytics,analytics,measurement-csi-link-adaptation-analytics,CQI / PMI / RI / CRI / SSBRI trends
/analytics/measurement-csi-link-adaptation-analytics/charts/cqi-to-mcs-mapping-plot,analytics,analytics,measurement-csi-link-adaptation-analytics,CQI-to-MCS mapping plot
/analytics/measurement-csi-link-adaptation-analytics/charts/selected-mcs-distribution,analytics,analytics,measurement-csi-link-adaptation-analytics,selected MCS distribution
/analytics/measurement-csi-link-adaptation-analytics/charts/selected-vs-derived-mcs-confusion-matrix,analytics,analytics,measurement-csi-link-adaptation-analytics,selected vs derived MCS confusion matrix
/analytics/measurement-csi-link-adaptation-analytics/charts/quality-vs-selected-mcs-mismatch-plot,analytics,analytics,measurement-csi-link-adaptation-analytics,quality-vs-selected-MCS mismatch plot
/analytics/measurement-csi-link-adaptation-analytics/charts/per-beam-quality-plot,analytics,analytics,measurement-csi-link-adaptation-analytics,per-beam quality plot
/analytics/measurement-csi-link-adaptation-analytics/charts/per-layer-quality-plot,analytics,analytics,measurement-csi-link-adaptation-analytics,per-layer quality plot
/analytics/measurement-csi-link-adaptation-analytics/charts/config-vs-measured-conflict-dashboard,analytics,analytics,measurement-csi-link-adaptation-analytics,config-vs-measured conflict dashboard
/analytics/harq-analytics/charts/harq-process-timeline,analytics,analytics,harq-analytics,HARQ process timeline
/analytics/harq-analytics/charts/retransmission-count-histogram,analytics,analytics,harq-analytics,retransmission count histogram
/analytics/harq-analytics/charts/retransmission-rate-trend,analytics,analytics,harq-analytics,retransmission rate trend
/analytics/harq-analytics/charts/harq-rtt-distribution,analytics,analytics,harq-analytics,HARQ RTT distribution
/analytics/harq-analytics/charts/harq-combining-gain-distribution,analytics,analytics,harq-analytics,HARQ combining gain distribution
/analytics/harq-analytics/charts/newtx-vs-retx-comparison,analytics,analytics,harq-analytics,newTx vs retx comparison
/analytics/harq-analytics/charts/residual-failure-patterns,analytics,analytics,harq-analytics,residual failure patterns
/analytics/beamforming-precoding-mimo-analytics/charts/beam-id-timeline,analytics,analytics,beamforming-precoding-mimo-analytics,beam id timeline
/analytics/beamforming-precoding-mimo-analytics/charts/beam-pair-timeline,analytics,analytics,beamforming-precoding-mimo-analytics,beam pair timeline
/analytics/beamforming-precoding-mimo-analytics/charts/selected-vs-best-beam-gap,analytics,analytics,beamforming-precoding-mimo-analytics,selected vs best beam gap
/analytics/beamforming-precoding-mimo-analytics/charts/beam-hit-rate-top-k-hit-rate,analytics,analytics,beamforming-precoding-mimo-analytics,beam hit rate / top-K hit rate
/analytics/beamforming-precoding-mimo-analytics/charts/beam-gain-gap-histogram,analytics,analytics,beamforming-precoding-mimo-analytics,beam gain gap histogram
/analytics/beamforming-precoding-mimo-analytics/charts/precoder-mode-distribution,analytics,analytics,beamforming-precoding-mimo-analytics,precoder mode distribution
/analytics/beamforming-precoding-mimo-analytics/charts/combiner-summary,analytics,analytics,beamforming-precoding-mimo-analytics,combiner summary
/analytics/beamforming-precoding-mimo-analytics/charts/rank-distribution,analytics,analytics,beamforming-precoding-mimo-analytics,rank distribution
/analytics/beamforming-precoding-mimo-analytics/charts/per-layer-sinr,analytics,analytics,beamforming-precoding-mimo-analytics,per-layer SINR
/analytics/beamforming-precoding-mimo-analytics/charts/inter-user-leakage,analytics,analytics,beamforming-precoding-mimo-analytics,inter-user leakage
/analytics/beamforming-precoding-mimo-analytics/charts/mu-grouping-analytics,analytics,analytics,beamforming-precoding-mimo-analytics,MU grouping analytics
/analytics/beamforming-precoding-mimo-analytics/charts/condition-number-distribution,analytics,analytics,beamforming-precoding-mimo-analytics,condition number distribution
/analytics/beamforming-precoding-mimo-analytics/charts/calibration-reciprocity-diagnostics-if-modeled,analytics,analytics,beamforming-precoding-mimo-analytics,calibration / reciprocity diagnostics if modeled
/analytics/mobility-selection-reselection-handover-analytics/charts/ue-trajectory-views,analytics,analytics,mobility-selection-reselection-handover-analytics,UE trajectory views
/analytics/mobility-selection-reselection-handover-analytics/charts/serving-cell-timeline,analytics,analytics,mobility-selection-reselection-handover-analytics,serving cell timeline
/analytics/mobility-selection-reselection-handover-analytics/charts/neighbor-ranking-timeline,analytics,analytics,mobility-selection-reselection-handover-analytics,neighbor ranking timeline
/analytics/mobility-selection-reselection-handover-analytics/charts/selection-reselection-trigger-tables,analytics,analytics,mobility-selection-reselection-handover-analytics,selection/reselection trigger tables
/analytics/mobility-selection-reselection-handover-analytics/charts/hysteresis-ttt-studies,analytics,analytics,mobility-selection-reselection-handover-analytics,hysteresis / TTT studies
/analytics/mobility-selection-reselection-handover-analytics/charts/mobility-robustness-summaries,analytics,analytics,mobility-selection-reselection-handover-analytics,mobility robustness summaries
/analytics/mobility-selection-reselection-handover-analytics/charts/access-delay-vs-mobility,analytics,analytics,mobility-selection-reselection-handover-analytics,access delay vs mobility
/analytics/mobility-selection-reselection-handover-analytics/charts/measurement-filtering-analytics,analytics,analytics,mobility-selection-reselection-handover-analytics,measurement filtering analytics
/analytics/mobility-selection-reselection-handover-analytics/charts/handover-event-timeline,analytics,analytics,mobility-selection-reselection-handover-analytics,handover event timeline
/analytics/random-access-prach-analytics/charts/detection-rate,analytics,analytics,random-access-prach-analytics,detection rate
/analytics/random-access-prach-analytics/charts/false-alarm-rate,analytics,analytics,random-access-prach-analytics,false alarm rate
/analytics/random-access-prach-analytics/charts/missed-detection-rate,analytics,analytics,random-access-prach-analytics,missed detection rate
/analytics/random-access-prach-analytics/charts/access-latency,analytics,analytics,random-access-prach-analytics,access latency
/analytics/random-access-prach-analytics/charts/retry-count-distribution,analytics,analytics,random-access-prach-analytics,retry count distribution
/analytics/random-access-prach-analytics/charts/timing-advance-distribution,analytics,analytics,random-access-prach-analytics,timing advance distribution
/analytics/random-access-prach-analytics/charts/preamble-root-cyclic-shift-usage-summary,analytics,analytics,random-access-prach-analytics,preamble/root/cyclic-shift usage summary
/analytics/random-access-prach-analytics/charts/collision-summary-if-modeled,analytics,analytics,random-access-prach-analytics,collision summary if modeled
/analytics/impairments-tracking-analytics/charts/cfo-true-vs-estimated-vs-residual,analytics,analytics,impairments-tracking-analytics,CFO true vs estimated vs residual
/analytics/impairments-tracking-analytics/charts/timing-offset-true-vs-estimated-vs-residual,analytics,analytics,impairments-tracking-analytics,timing offset true vs estimated vs residual
/analytics/impairments-tracking-analytics/charts/phase-noise-summary,analytics,analytics,impairments-tracking-analytics,phase noise summary
/analytics/impairments-tracking-analytics/charts/iq-imbalance-summary,analytics,analytics,impairments-tracking-analytics,IQ imbalance summary
/analytics/impairments-tracking-analytics/charts/pa-nonlinearity-summary,analytics,analytics,impairments-tracking-analytics,PA nonlinearity summary
/analytics/impairments-tracking-analytics/charts/clipping-summary,analytics,analytics,impairments-tracking-analytics,clipping summary
/analytics/impairments-tracking-analytics/charts/quantization-summary,analytics,analytics,impairments-tracking-analytics,quantization summary
/analytics/impairments-tracking-analytics/charts/impairment-order-trace,analytics,analytics,impairments-tracking-analytics,impairment order trace
/analytics/impairments-tracking-analytics/charts/contribution-decomposition-if-measurable,analytics,analytics,impairments-tracking-analytics,contribution decomposition if measurable
/analytics/power-energy-efficiency-analytics/charts/dl-tx-power-per-cell-beam-ue,analytics,analytics,power-energy-efficiency-analytics,DL Tx power per cell / beam / UE
/analytics/power-energy-efficiency-analytics/charts/ul-tx-power-per-ue,analytics,analytics,power-energy-efficiency-analytics,UL Tx power per UE
/analytics/power-energy-efficiency-analytics/charts/power-control-behavior,analytics,analytics,power-energy-efficiency-analytics,power control behavior
/analytics/power-energy-efficiency-analytics/charts/pa-backoff-distribution,analytics,analytics,power-energy-efficiency-analytics,PA backoff distribution
/analytics/power-energy-efficiency-analytics/charts/rf-chain-power,analytics,analytics,power-energy-efficiency-analytics,RF chain power
/analytics/power-energy-efficiency-analytics/charts/baseband-power,analytics,analytics,power-energy-efficiency-analytics,baseband power
/analytics/power-energy-efficiency-analytics/charts/cpu-power-if-available,analytics,analytics,power-energy-efficiency-analytics,CPU power if available
/analytics/power-energy-efficiency-analytics/charts/power-vs-throughput,analytics,analytics,power-energy-efficiency-analytics,power vs throughput
/analytics/power-energy-efficiency-analytics/charts/power-vs-bler,analytics,analytics,power-energy-efficiency-analytics,power vs BLER
/analytics/power-energy-efficiency-analytics/charts/energy-bit,analytics,analytics,power-energy-efficiency-analytics,energy/bit
/analytics/power-energy-efficiency-analytics/charts/joules-gb,analytics,analytics,power-energy-efficiency-analytics,joules/GB
/analytics/power-energy-efficiency-analytics/charts/energy-efficiency-by-ue,analytics,analytics,power-energy-efficiency-analytics,energy efficiency by UE
/analytics/power-energy-efficiency-analytics/charts/energy-efficiency-by-cell,analytics,analytics,power-energy-efficiency-analytics,energy efficiency by cell
/analytics/power-energy-efficiency-analytics/charts/sleep-idle-active-state-occupancy,analytics,analytics,power-energy-efficiency-analytics,sleep/idle/active state occupancy
/analytics/power-energy-efficiency-analytics/charts/papr-vs-power,analytics,analytics,power-energy-efficiency-analytics,PAPR vs power
/analytics/power-energy-efficiency-analytics/charts/thermal-throttling-analytics-if-available,analytics,analytics,power-energy-efficiency-analytics,thermal/throttling analytics if available
/analytics/runtime-compute-complexity-parallelism-analytics/charts/block-execution-time,analytics,analytics,runtime-compute-complexity-parallelism-analytics,block execution time
/analytics/runtime-compute-complexity-parallelism-analytics/charts/stage-latency,analytics,analytics,runtime-compute-complexity-parallelism-analytics,stage latency
/analytics/runtime-compute-complexity-parallelism-analytics/charts/end-to-end-latency,analytics,analytics,runtime-compute-complexity-parallelism-analytics,end-to-end latency
/analytics/runtime-compute-complexity-parallelism-analytics/charts/compute-latency,analytics,analytics,runtime-compute-complexity-parallelism-analytics,compute latency
/analytics/runtime-compute-complexity-parallelism-analytics/charts/decode-latency,analytics,analytics,runtime-compute-complexity-parallelism-analytics,decode latency
/analytics/runtime-compute-complexity-parallelism-analytics/charts/cpu-cycles,analytics,analytics,runtime-compute-complexity-parallelism-analytics,CPU cycles
/analytics/runtime-compute-complexity-parallelism-analytics/charts/memory-usage,analytics,analytics,runtime-compute-complexity-parallelism-analytics,memory usage
/analytics/runtime-compute-complexity-parallelism-analytics/charts/worker-timelines,analytics,analytics,runtime-compute-complexity-parallelism-analytics,worker timelines
/analytics/runtime-compute-complexity-parallelism-analytics/charts/lock-contention-observations,analytics,analytics,runtime-compute-complexity-parallelism-analytics,lock/contention observations
/analytics/runtime-compute-complexity-parallelism-analytics/charts/db-write-latency,analytics,analytics,runtime-compute-complexity-parallelism-analytics,DB write latency
/analytics/runtime-compute-complexity-parallelism-analytics/charts/export-lag,analytics,analytics,runtime-compute-complexity-parallelism-analytics,export lag
/analytics/runtime-compute-complexity-parallelism-analytics/charts/single-thread-vs-multi-thread-determinism,analytics,analytics,runtime-compute-complexity-parallelism-analytics,single-thread vs multi-thread determinism
/analytics/runtime-compute-complexity-parallelism-analytics/charts/dropped-row-duplicate-write-analytics,analytics,analytics,runtime-compute-complexity-parallelism-analytics,dropped row / duplicate write analytics
/analytics/runtime-compute-complexity-parallelism-analytics/charts/decoder-complexity-units,analytics,analytics,runtime-compute-complexity-parallelism-analytics,decoder complexity units
/analytics/runtime-compute-complexity-parallelism-analytics/charts/normalized-decoder-complexity,analytics,analytics,runtime-compute-complexity-parallelism-analytics,normalized decoder complexity
/analytics/export-consistency-truth-analytics/charts/csv-vs-db-consistency,analytics,analytics,export-consistency-truth-analytics,CSV vs DB consistency
/analytics/export-consistency-truth-analytics/charts/db-vs-browser-consistency,analytics,analytics,export-consistency-truth-analytics,DB vs browser consistency
/analytics/export-consistency-truth-analytics/charts/source-row-count-vs-analytics-row-count,analytics,analytics,export-consistency-truth-analytics,source row count vs analytics row count
/analytics/export-consistency-truth-analytics/charts/missing-field-audits,analytics,analytics,export-consistency-truth-analytics,missing-field audits
/analytics/export-consistency-truth-analytics/charts/schema-drift,analytics,analytics,export-consistency-truth-analytics,schema drift
/analytics/export-consistency-truth-analytics/charts/config-drift,analytics,analytics,export-consistency-truth-analytics,config drift
/analytics/export-consistency-truth-analytics/charts/truth-policy-violation-counts,analytics,analytics,export-consistency-truth-analytics,truth-policy violation counts
/analytics/export-consistency-truth-analytics/charts/smoke-exposure-checks,analytics,analytics,export-consistency-truth-analytics,smoke exposure checks
/analytics/export-consistency-truth-analytics/charts/placeholder-exposure-checks,analytics,analytics,export-consistency-truth-analytics,placeholder exposure checks
/analytics/export-consistency-truth-analytics/charts/fallback-event-summaries,analytics,analytics,export-consistency-truth-analytics,fallback event summaries
/analytics/export-consistency-truth-analytics/charts/assumption-usage-summaries,analytics,analytics,export-consistency-truth-analytics,assumption usage summaries
/analytics/export-consistency-truth-analytics/charts/run-status-truth-checks,analytics,analytics,export-consistency-truth-analytics,run status truth checks
/analytics/export-consistency-truth-analytics/charts/summary-vs-raw-contradiction-checks,analytics,analytics,export-consistency-truth-analytics,summary-vs-raw contradiction checks
/analytics/regression-baseline-vs-candidate-analytics/charts/kpi-delta-tables,analytics,analytics,regression-baseline-vs-candidate-analytics,KPI delta tables
/analytics/regression-baseline-vs-candidate-analytics/charts/baseline-vs-candidate-overlays,analytics,analytics,regression-baseline-vs-candidate-analytics,baseline vs candidate overlays
/analytics/regression-baseline-vs-candidate-analytics/charts/throughput-delta,analytics,analytics,regression-baseline-vs-candidate-analytics,throughput delta
/analytics/regression-baseline-vs-candidate-analytics/charts/bler-delta,analytics,analytics,regression-baseline-vs-candidate-analytics,BLER delta
/analytics/regression-baseline-vs-candidate-analytics/charts/ber-delta,analytics,analytics,regression-baseline-vs-candidate-analytics,BER delta
/analytics/regression-baseline-vs-candidate-analytics/charts/evm-delta,analytics,analytics,regression-baseline-vs-candidate-analytics,EVM delta
/analytics/regression-baseline-vs-candidate-analytics/charts/nmse-delta,analytics,analytics,regression-baseline-vs-candidate-analytics,NMSE delta
/analytics/regression-baseline-vs-candidate-analytics/charts/p-fa-p-md-delta,analytics,analytics,regression-baseline-vs-candidate-analytics,P_FA / P_MD delta
/analytics/regression-baseline-vs-candidate-analytics/charts/harq-delta,analytics,analytics,regression-baseline-vs-candidate-analytics,HARQ delta
/analytics/regression-baseline-vs-candidate-analytics/charts/beam-hit-gap-delta,analytics,analytics,regression-baseline-vs-candidate-analytics,beam hit/gap delta
/analytics/regression-baseline-vs-candidate-analytics/charts/latency-delta,analytics,analytics,regression-baseline-vs-candidate-analytics,latency delta
/analytics/regression-baseline-vs-candidate-analytics/charts/power-energy-delta,analytics,analytics,regression-baseline-vs-candidate-analytics,power / energy delta
/analytics/regression-baseline-vs-candidate-analytics/charts/determinism-delta,analytics,analytics,regression-baseline-vs-candidate-analytics,determinism delta
/analytics/regression-baseline-vs-candidate-analytics/charts/schema-drift-delta,analytics,analytics,regression-baseline-vs-candidate-analytics,schema drift delta
/analytics/regression-baseline-vs-candidate-analytics/charts/fallback-placeholder-smoke-regressions,analytics,analytics,regression-baseline-vs-candidate-analytics,fallback / placeholder / smoke regressions
/analytics/optional-6g-extension-analytics/charts/ai-inference-confidence-latency,analytics,analytics,optional-6g-extension-analytics,AI inference confidence / latency
/analytics/optional-6g-extension-analytics/charts/sensing-p-d-p-fa,analytics,analytics,optional-6g-extension-analytics,sensing P_D / P_FA
/analytics/optional-6g-extension-analytics/charts/localization-rmse,analytics,analytics,optional-6g-extension-analytics,localization RMSE
/analytics/optional-6g-extension-analytics/charts/ntn-haps-uav-delay-and-doppler,analytics,analytics,optional-6g-extension-analytics,NTN/HAPS/UAV delay and Doppler
/analytics/optional-6g-extension-analytics/charts/ris-state-summaries,analytics,analytics,optional-6g-extension-analytics,RIS state summaries
/analytics/optional-6g-extension-analytics/charts/cell-free-distributed-mimo-combining-gains,analytics,analytics,optional-6g-extension-analytics,cell-free / distributed MIMO combining gains
/analytics/optional-6g-extension-analytics/charts/sub-thz-impairment-studies,analytics,analytics,optional-6g-extension-analytics,sub-THz impairment studies
