Direction,SFN,ConfiguredSNR_dB,ConfiguredSNRSource,SNRValueRole,SNR_dB,SystemLevelSINR_dB,SystemLevelSINRSource,SystemLevelSINRValueRole,SystemLevelSINRValueStatus,ReceiverHestSINR_dB,ReceiverHestSINRSource,ReceiverHestSINRValueRole,ReceiverHestSINRValueStatus,ReceiverHestSINRNAReason,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,DecoderTruthProxySINRValueRole,DecoderTruthProxySINRValueStatus,DecoderTruthProxySINRNAReason,SINRValueRole,SINRSource,SINRValueStatus,SINRValueDefinition,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,MeasuredTrialSINRValueRole,MeasuredTrialSINRValueStatus,MeasuredTrialSINRNAReason,DopplerHz,DopplerSourceMode,DopplerValueRole,UEID,UEIndex,RNTI,BaseStationID,Frame,Slot,AllocatedPRBCount,PRBStart,Modulation,MCS,MCSIndex,TargetCodeRate,Layers,Rank,WidebandCQI,CQIDerivedMCS,CQIDerivedModulation,CQIDerivedTargetCodeRate,MCSAuthority,ModulationAuthority,GrantOperatingPointSource,AppliedOperatingPointSource,BitErrors,BitsCompared,SymbolErrors,SymbolsCompared,SymbolErrorRate,EVM_rms,LLRMeanAbs,LLRStdAbs,LLRImbalance,Status,ConstellationSamples
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,38.4785519059142,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-6.11193497773493,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,38.4785519059142,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",1,1,1,3,7,7,34,0,"QPSK",0,0,0.1171875,2,2,15,26,"64QAM",0.8525390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",0,2472,3444,9792,0.35171568627451,2.02114163670875,31226592121.0636,28763079444.4529,0.00737711294382933,"PASS",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,29.7850725072155,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-10.1606089740015,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,29.7850725072155,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",135,135,135,3,7,7,34,0,"QPSK",0,0,0.1171875,2,2,15,26,"64QAM",0.8525390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",769,2472,3616,9792,0.369281045751634,3.22129463066169,39840630356.1629,50377512785.5858,0.0158416214762005,"FAIL",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,55.1506170162261,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-23.5435893137414,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,55.1506170162261,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",136,136,136,3,7,7,34,0,"QPSK",0,0,0.1171875,2,2,15,26,"64QAM",0.8525390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",1206,2472,7174,9792,0.732638888888889,15.0376324534238,196236139167.53,146284860436.798,0.0116950000533621,"FAIL",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,19.4275900230847,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-22.2517821042238,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,19.4275900230847,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",161,161,161,3,7,7,34,0,"QPSK",0,0,0.1171875,2,1,13,24,"64QAM",0.75390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",1165,2472,7000,9792,0.714869281045752,12.9595256385026,170872226206.352,139723895628.813,0.00599346023696025,"FAIL",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,31.3716612551034,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-11.3601139784677,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,31.3716612551034,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",163,163,163,3,7,7,34,0,"QPSK",0,0,0.1171875,2,2,15,26,"64QAM",0.8525390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",903,2472,4767,9792,0.486825980392157,3.69833032792171,51225878317.5712,55263395351.961,0.0218434439172778,"FAIL",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,15.5264692988684,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-19.6206309363418,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,15.5264692988684,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",175,175,175,3,7,7,34,0,"QPSK",0,0,0.1171875,2,1,11,20,"64QAM",0.5537109375,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",1140,2472,6979,9792,0.712724673202614,9.57263603661237,190099757785.21,152325356996.531,0.00609599529989155,"FAIL",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,14.0360852857357,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-14.3980376250664,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,14.0360852857357,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",189,189,189,3,7,7,34,0,"QPSK",0,0,0.1171875,2,1,10,18,"64QAM",0.455078125,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",1065,2472,5950,9792,0.607638888888889,5.24688905591683,69576242732.1832,68327364682.8376,0.00576191816538993,"FAIL",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,21.5848028836332,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-10.9991247563557,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,21.5848028836332,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",192,192,192,3,7,7,34,0,"QPSK",0,0,0.1171875,2,1,14,26,"64QAM",0.8525390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",842,2472,4409,9792,0.450265522875817,3.54777637856234,47453665076.8816,54433958529.0012,0.0201317243651261,"FAIL",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,28.6550127159142,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,2.87527659896436,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,28.6550127159142,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",10,10,10,4,7,7,24,0,"QPSK",0,0,0.1171875,2,2,15,26,"64QAM",0.8525390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",0,1800,982,6912,0.142071759259259,0.718184735136986,23875174700.0108,13177885995.3899,0.00750359689272989,"PASS",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,35.9841681061833,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,7.58119677236556,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,35.9841681061833,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",22,22,22,4,7,7,24,0,"QPSK",0,0,0.1171875,2,2,15,26,"64QAM",0.8525390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",0,1800,35,6912,0.00506365740740741,0.417772800477866,25315653923.643,10589688925.1667,0.00331573201295228,"PASS",0
