Direction,SFN,ConfiguredSNR_dB,ConfiguredSNRSource,SNRValueRole,SNR_dB,SystemLevelSINR_dB,SystemLevelSINRSource,SystemLevelSINRValueRole,SystemLevelSINRValueStatus,ReceiverHestSINR_dB,ReceiverHestSINRSource,ReceiverHestSINRValueRole,ReceiverHestSINRValueStatus,ReceiverHestSINRNAReason,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,DecoderTruthProxySINRValueRole,DecoderTruthProxySINRValueStatus,DecoderTruthProxySINRNAReason,SINRValueRole,SINRSource,SINRValueStatus,SINRValueDefinition,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,MeasuredTrialSINRValueRole,MeasuredTrialSINRValueStatus,MeasuredTrialSINRNAReason,DopplerHz,DopplerSourceMode,DopplerValueRole,UEID,UEIndex,RNTI,BaseStationID,Frame,Slot,AllocatedPRBCount,PRBStart,MCSIndex,Layers,Rank,NMSE_dB,DetectionMetric,ChannelGain_dB,NoiseVariance,TimingOffset_samples,TimingEstimateUsed,UseIdealTimingSync,RankEstimate,ConditionNumber_dB,EstimatedDopplerHz,PhaseTrackingError_deg,QCLAccuracy,Status,NMSEDefinition,NMSEInterpretation
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,46.2305546139503,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-11.6679697682239,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,46.2305546139503,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",75,75,75,2,9,9,12,0,26,2,2,2.11935449078283,0.380364969656058,-116.51713647833,2.8807521334768e-18,3,1,0,1,32.9440674207744,NaN,1.79919342655798e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,18.4138508679518,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,10.8924250689858,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,18.4138508679518,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",99,99,99,2,9,9,12,0,26,1,1,-10.6347252277066,0.920468966160252,-140.317552781125,1.84509766559673e-18,0,1,0,1,0,NaN,5.08888749034163e-14,0.860018153319898,"FAIL","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,15.2687516397684,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,15.2521552553805,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,15.2687516397684,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",158,158,158,2,9,9,12,0,26,1,1,-7.66518296463643,0.853831475194075,-143.428224532175,1.31844480726004e-18,1,1,0,1,0,NaN,4.49798356639495e-14,0.758461509892212,"FAIL","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,22.0848847776641,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,9.83832672805328,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,22.0848847776641,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",159,159,159,2,9,9,12,0,26,1,1,-18.7948951523693,0.986973848342246,-136.089611934026,3.45394500623109e-18,0,1,0,1,0,NaN,5.08888749034163e-14,0.926114929551914,"FAIL","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,22.8118468343479,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,16.2025082099903,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,22.8118468343479,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",78,78,78,2,9,9,12,0,22,1,1,-14.2772862401265,0.963996331271944,-138.329002389863,5.60682749276936e-18,0,1,0,1,0,NaN,4.02311880645441e-14,0.963979013967344,"FAIL","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,37.6755233647786,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.3800628239556,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,37.6755233647786,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",51,51,51,2,9,9,12,0,18,1,1,-18.9427520073185,0.987404371443394,-121.50562337831,1.5281041626419e-18,2,1,0,1,0,NaN,2.54444374517081e-14,0.83000269269708,"FAIL","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,37.0514232226849,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,12.2482635910074,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,37.0514232226849,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",194,194,194,2,9,9,12,0,15,1,1,-9.29831048846124,0.894826183291182,-121.758382512887,3.19044772987676e-18,0,1,0,1,0,NaN,2.24899178319747e-14,0.974947841781414,"PASS","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,52.8851083817291,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-7.65594244936846,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,52.8851083817291,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",52,52,52,2,9,9,12,0,0,2,2,0.386016395087471,0.47779372781151,-110.695006751489,5.12541911724618e-18,0,1,0,1,28.6095957216502,NaN,1.59820894774411e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,53.2374273143951,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,1.4104424449647,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,53.2374273143951,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",112,112,112,2,9,9,12,0,0,2,2,1.15510390068868,0.433896105768576,-112.08608268843,5.36022966746011e-18,0,1,0,1,29.092204044475,-87.7066522704029,2.01155940322721e-14,1,"PASS","pilot_residual_over_aligned_pilot_power","positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,14.7689452393764,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,8.40528029322058,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,14.7689452393764,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",124,124,124,2,9,9,12,0,0,2,2,-5.24542949755188,0.76991029912826,-148.368499550799,5.32324576858546e-18,0,1,0,2,15.5260428225701,NaN,5.08888749034163e-14,1,"PASS","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,33.7677238301337,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,3.04408466620588,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,33.7677238301337,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",66,66,66,3,9,9,12,0,26,1,1,-6.08933025014936,0.802520101841845,-124.395602595209,4.61969549511825e-19,22,1,0,1,0,NaN,3.62639028598872e-14,0.530485011583661,"FAIL","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,70.8226210273199,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-8.45130572604652,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,70.8226210273199,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",111,111,111,3,9,9,12,0,26,2,2,-6.36824104469801,0.812500703982197,-93.2873883914131,3.8908398329416e-18,22,1,0,1,33.3112813701741,NaN,3.81666561775622e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,11.3250020397051,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-0.854468247319947,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,11.3250020397051,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",126,126,126,3,9,9,12,0,26,2,1,-3.56014466603881,0.694184034507807,-153.19142893894,1.23596756548768e-18,0,1,0,1,43.4092319998124,NaN,6.48708415393254e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,53.366607410579,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,10.9275525901961,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,53.366607410579,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",163,163,163,3,9,9,12,0,26,1,1,-7.94467377280122,0.861681741217354,-102.955627429273,9.4424313847491e-19,0,1,0,1,0,NaN,2.88011475935581e-14,0.516756230696116,"FAIL","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,15.7145565532588,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-40.0746011912424,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,15.7145565532588,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",12,12,12,3,9,9,12,0,0,2,1,-0.683978755496996,0.53929180051824,-147.738157507247,6.93050047305228e-18,9,1,0,1,25.9335488513879,NaN,4.49798356639495e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,39.4837035680231,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-29.6461789515821,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,39.4837035680231,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",20,20,20,3,9,9,12,0,0,2,2,11.7672610577461,0.0624144030819795,-124.730849664639,6.61597674463155e-18,0,1,0,1,33.2889281993759,NaN,5.08888749034163e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,41.9538692035907,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-5.16872915925032,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,41.9538692035907,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",53,53,53,3,9,9,12,0,0,2,2,6.86503657158895,0.170691684044579,-123.067739329306,1.54013890076003e-18,0,1,0,1,31.9957739941202,NaN,5.08888749034163e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,61.5461838423584,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-21.6758291617507,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,61.5461838423584,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",136,136,136,3,9,9,12,0,0,2,2,14.5291679343353,0.0340439976646854,-102.499182368491,7.81010682318746e-18,0,1,0,1,32.8294719355865,NaN,1.53463823311531e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,38.4706142854832,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-0.350012706648298,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,38.4706142854832,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",164,164,164,3,9,9,12,0,0,2,2,4.94742949798736,0.242469523925412,-126.804305200514,1.24714884751287e-19,0,1,0,1,35.8025132833059,NaN,3.24354207696627e-14,1,"PASS","pilot_residual_over_aligned_pilot_power","positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,4.9497774948606,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-3.23981039796389,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,4.9497774948606,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",180,180,180,3,9,9,12,0,0,2,1,-6.11489345083806,0.803451286538942,-160.199481016638,1.75819475199599e-19,0,1,0,1,35.4669986732161,NaN,2.54444374517081e-14,1,"PASS","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,22.8937841709045,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-26.1739327061106,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,22.8937841709045,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",189,189,189,3,9,9,12,0,0,2,1,6.92486597644029,0.168750413159558,-141.940256214214,6.96745699902135e-19,0,1,0,1,31.3328951748033,NaN,1.62177103848314e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,52.7130484790945,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-16.016162385129,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,52.7130484790945,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",10,10,10,4,9,9,11,0,26,2,2,3.61003143680851,0.303382845935394,-112.244380672377,1.98776220907903e-17,0,1,0,1,29.5142641243503,NaN,6.48708415393254e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,42.2181765884988,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,13.0432012140183,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,42.2181765884988,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",22,22,22,4,9,9,11,0,26,2,2,-10.1035258615053,0.911041850261531,-119.740405922354,2.98182140528901e-16,3,1,0,2,17.2730152931075,18.2855320633301,2.54444374517081e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,42.6129044602917,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,3.57379251135034,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,42.6129044602917,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",90,90,90,4,9,9,11,0,26,2,2,-10.2653881640765,0.914016481893822,-113.643670273135,9.07631947825151e-16,3,1,0,1,28.9088912770879,NaN,2.92368931815671e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,62.2302154067808,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,3.93507092890335,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,62.2302154067808,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",98,98,98,4,9,9,11,0,26,2,2,-4.6754071772022,0.745840981357832,-102.145512366897,5.90159039379562e-17,4,1,0,2,16.5927839347773,NaN,4.02311880645441e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,49.959290531721,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,23.9201977432754,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,49.959290531721,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",106,106,106,4,9,9,11,0,26,1,1,-43.3796300372476,0.999954078395667,-71.5423552925812,2.78875266349441e-12,0,1,0,1,0,25.2054520007533,2.01155940322721e-14,0.912985070789567,"FAIL","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,40.466080842489,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,7.00317790345442,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,40.466080842489,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",179,179,179,4,9,9,11,0,26,2,2,-3.7283067292705,0.702341803748319,-100.216353158073,3.23875401988674e-14,4,1,0,2,5.2623172492711,NaN,6.05141798721934e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,34.551083392614,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,8.4928053530055,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,34.551083392614,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",195,195,195,4,9,9,11,0,26,2,2,14.3219296709619,0.0356485896619601,-120.711551742216,1.76827388339039e-15,0,1,0,1,23.5561872238717,NaN,2.01155940322721e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,53.0217858964047,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,0.0840231831066388,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,53.0217858964047,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",49,49,49,4,9,9,11,0,0,2,2,-10.2940575029754,0.914533869109572,-108.276934593983,1.63548075896121e-16,3,1,0,2,14.6393949472462,NaN,4.49798356639495e-14,1,"PASS","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,32.73035899415,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-5.37848312036229,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,32.73035899415,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",57,57,57,4,9,9,11,0,0,2,2,2.16915553211447,0.377666046939615,-130.917671595448,3.90148679840957e-17,4,1,0,1,30.3015856829289,NaN,3.6610933760774e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,33.3313608899578,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-8.84895744926365,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,33.3313608899578,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",72,72,72,4,9,9,11,0,0,2,2,10.9811942304205,0.0738833011932254,-129.410020942651,2.42840077514555e-17,18,1,0,1,21.5931335750727,NaN,1.79919342655798e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,34.2649428713077,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-17.0932114413294,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,34.2649428713077,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",144,144,144,4,9,9,11,0,0,2,2,9.83714240101523,0.0940561192412574,-129.974971921734,3.42607128626091e-17,18,1,0,1,31.9241487292227,NaN,4.02311880645441e-14,1,"FAIL","pilot_residual_over_aligned_pilot_power","positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power"
"DL",9,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,40.3441207918705,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,3.98397029980203,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,40.3441207918705,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",200,200,200,4,9,9,11,0,0,2,2,-15.9044749290906,0.974965340766829,-114.934707177409,1.28487560011869e-15,0,1,0,1,29.1804854919606,56.2942132677997,6.48708415393254e-14,1,"PASS","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
