RunID,ExperimentID,FamilyID,PairID,Variant,FactorName,FactorValue,BaselineFactorValue,ChannelRealizationID,NoiseRealizationID,PayloadID,Seed,Trial,SignalPresent,CorrectDetection,FalseAlarm,MissedDetection,MeasuredSINRdB,RuntimeMs,MemoryMB,Status,ExecutionBackend,ApproximationMode,EvidenceClass
PDCCH_IMPACT_R18,PDCCH-EXP-0322,F27,F27-P05,treatment,RNTIProcedure,CS_RNTI,C_RNTI,5a72198bcb37c333530c313041beefe74f117d8507fb975b995337adac2f5b49,3d22d2d274544b7a28c5e48ce88670d818e8d98754cc04794bb17e8c3c0b0412,b11051e3da7972044387c7e812ba8d0c5a55babfe9693e793e86984570d7ba69,11,1,true,true,false,false,-2,0.426,49,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0323,F27,F27-P06,baseline,RNTIProcedure,C_RNTI,C_RNTI,7e0ddc156a0d32da8b2531f3c40f1623d566cfb1b92134f5d92cd64f061a1486,5c5c2c7c35556c7c53e9455d2f3e684d712b729696c557747d3af5d3f80f2f65,af5121c16d33c10dae8bb897f53cba7f2fe9aa83ae2aaaa4ef920f2a88d95dc6,11,1,true,true,false,false,8,0.26,49.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0324,F27,F27-P06,treatment,RNTIProcedure,MCS_C_RNTI,C_RNTI,7e0ddc156a0d32da8b2531f3c40f1623d566cfb1b92134f5d92cd64f061a1486,5c5c2c7c35556c7c53e9455d2f3e684d712b729696c557747d3af5d3f80f2f65,af5121c16d33c10dae8bb897f53cba7f2fe9aa83ae2aaaa4ef920f2a88d95dc6,11,1,true,true,false,false,8,0.261,49.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0325,F28,F28-P01,baseline,RNTIHypothesis,correct,correct,dd02194c965fc5ce51d16cf5b7dc366af035b5136c087b20b2506294038ff6cc,b78ad736c81bff8307de3f20cdf566ffc3c4885dec5f44f35e6adfba1485e104,c382f0dbfe5ad1b09f7d946c4ef2fcffd30c2dc0182f30515934f91fe6844e0a,11,1,true,true,false,false,0,0.292,48,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0326,F28,F28-P01,treatment,RNTIHypothesis,wrong_1,correct,dd02194c965fc5ce51d16cf5b7dc366af035b5136c087b20b2506294038ff6cc,b78ad736c81bff8307de3f20cdf566ffc3c4885dec5f44f35e6adfba1485e104,c382f0dbfe5ad1b09f7d946c4ef2fcffd30c2dc0182f30515934f91fe6844e0a,11,1,true,true,false,false,0,0.293,48.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0327,F28,F28-P02,baseline,RNTIHypothesis,correct,correct,d1306ff2f009b62d69b6b4024a70d148b2e145a4eb3c2f3e56194c414343db3a,6ddeb3f51d1f6d5d6e691b74b08578b311d3acc929ee4629788d05b79ba42385,8d4ebbad348fd46f8da4cedc89284e7d604068d45909957d7fe92393b01d267e,11,1,true,true,false,false,2,0.274,48.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0328,F28,F28-P02,treatment,RNTIHypothesis,wrong_2,correct,d1306ff2f009b62d69b6b4024a70d148b2e145a4eb3c2f3e56194c414343db3a,6ddeb3f51d1f6d5d6e691b74b08578b311d3acc929ee4629788d05b79ba42385,8d4ebbad348fd46f8da4cedc89284e7d604068d45909957d7fe92393b01d267e,11,1,true,true,false,false,2,0.275,48.3,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0329,F28,F28-P03,baseline,RNTIHypothesis,correct,correct,aad90660f7cb932eb00d757b399839b9b21c2b7437df4f3796084b591b9b95ce,9f774eae39266f35c05b6b5976f50504fa04646da14cda8fd37832d416eb9ca0,936d1eb3304539571b313155aef57cc1cd073c43403e795ceee0757df9a1b960,11,1,true,true,false,false,4,0.336,48.4,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0330,F28,F28-P03,treatment,RNTIHypothesis,wrong_random,correct,aad90660f7cb932eb00d757b399839b9b21c2b7437df4f3796084b591b9b95ce,9f774eae39266f35c05b6b5976f50504fa04646da14cda8fd37832d416eb9ca0,936d1eb3304539571b313155aef57cc1cd073c43403e795ceee0757df9a1b960,11,1,true,true,false,false,4,0.337,48.5,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0331,F28,F28-P04,baseline,RNTIHypothesis,correct,correct,36ec494a8deebd1d730fe1144471496db4c99e9a2d2f17672456551596ac2db0,6ee74d541eb200c9766576913c34b7eb74edbd3fadbc8c8613e55af680ac93fe,3a37df8d78849cede402110a10ceffdc4359a8409353e2840eb64ebcbd44bad5,11,1,true,true,false,false,6,0.298,48.6,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0332,F28,F28-P04,treatment,RNTIHypothesis,wrong_type,correct,36ec494a8deebd1d730fe1144471496db4c99e9a2d2f17672456551596ac2db0,6ee74d541eb200c9766576913c34b7eb74edbd3fadbc8c8613e55af680ac93fe,3a37df8d78849cede402110a10ceffdc4359a8409353e2840eb64ebcbd44bad5,11,1,true,true,false,false,6,0.299,48.7,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0333,F28,F28-P05,baseline,RNTIHypothesis,correct,correct,3c1063c150745da2c7fe9c13d2559497bf1f02f0ec30b23108f4b9322ed2c50a,dec05464b9e0ff939e94d95a22fb9a0b16479f3ac63d08f12d163e603cd3b16d,6dc14e5f5c7d95995fd0566823ff9754f470474ca66ee497b9479799352fdcad,11,1,true,true,false,false,-2,0.42,48.8,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0334,F28,F28-P05,treatment,RNTIHypothesis,zero,correct,3c1063c150745da2c7fe9c13d2559497bf1f02f0ec30b23108f4b9322ed2c50a,dec05464b9e0ff939e94d95a22fb9a0b16479f3ac63d08f12d163e603cd3b16d,6dc14e5f5c7d95995fd0566823ff9754f470474ca66ee497b9479799352fdcad,11,1,true,true,false,false,-2,0.421,48.9,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0335,F28,F28-P06,baseline,RNTIHypothesis,correct,correct,446cbd024da75d75b77edc71ef9d0737dd0d424f19a07cd298c3c53e17d4a59d,213b53cd3e3302e0d8d4bf89453e4e4962903c67d8d49909eb4338593684cb2c,c902e71102d8cc21b46a917097436b2afac5ab1a66e3519ddca699ca2a10ebf8,11,1,true,true,false,false,8,0.272,49,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0336,F28,F28-P06,treatment,RNTIHypothesis,all_ones,correct,446cbd024da75d75b77edc71ef9d0737dd0d424f19a07cd298c3c53e17d4a59d,213b53cd3e3302e0d8d4bf89453e4e4962903c67d8d49909eb4338593684cb2c,c902e71102d8cc21b46a917097436b2afac5ab1a66e3519ddca699ca2a10ebf8,11,1,true,true,false,false,8,0.273,49.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0337,F29,F29-P01,baseline,DCIHypothesis,correct,correct,85de15e220b824fe4f6b536cea5e7296f223648b377049f8df2d3e8cc5035859,3271b0ff19954d69d02a778cec3d677913727e40bf6f9733319b2ffb4f65d317,299b820c57f006735e5a0b17e73b0f0257e23c1591259d88fb21f27ca92321a4,11,1,true,true,false,false,0,0.304,49.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0338,F29,F29-P01,treatment,DCIHypothesis,wrong_size,correct,85de15e220b824fe4f6b536cea5e7296f223648b377049f8df2d3e8cc5035859,3271b0ff19954d69d02a778cec3d677913727e40bf6f9733319b2ffb4f65d317,299b820c57f006735e5a0b17e73b0f0257e23c1591259d88fb21f27ca92321a4,11,1,true,true,false,false,0,0.305,48,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0339,F29,F29-P02,baseline,DCIHypothesis,correct,correct,241d205a5df11fe2b5aae46779b9dda2df4441933f08ce83daca4b7437810a00,0c2d117c376412a277a88c0b544de105f616b605483c36b14dec8fd3ce58fe49,1b8cd5a68e4d9b348a768b4fe009f63c1ab6a97332174914c99c44bdaddb49e6,11,1,true,true,false,false,2,0.286,48.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0340,F29,F29-P02,treatment,DCIHypothesis,wrong_format,correct,241d205a5df11fe2b5aae46779b9dda2df4441933f08ce83daca4b7437810a00,0c2d117c376412a277a88c0b544de105f616b605483c36b14dec8fd3ce58fe49,1b8cd5a68e4d9b348a768b4fe009f63c1ab6a97332174914c99c44bdaddb49e6,11,1,true,true,false,false,2,0.27,48.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0341,F29,F29-P03,baseline,DCIHypothesis,correct,correct,2c85dcee116c709ea9762934c41f65c1b1ec85c4d3439562759d6903206cd38a,f074b3a81c8ee6454d6c80cea130b30b5daceb037df3841312b72b862ff475e3,20db9a07ed8dfedafb269867666ffbaaa62c5eb1c8ae038aa02f6daf68449d64,11,1,true,true,false,false,4,0.331,48.3,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0342,F29,F29-P03,treatment,DCIHypothesis,wrong_context,correct,2c85dcee116c709ea9762934c41f65c1b1ec85c4d3439562759d6903206cd38a,f074b3a81c8ee6454d6c80cea130b30b5daceb037df3841312b72b862ff475e3,20db9a07ed8dfedafb269867666ffbaaa62c5eb1c8ae038aa02f6daf68449d64,11,1,true,true,false,false,4,0.332,48.4,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0343,F29,F29-P04,baseline,DCIHypothesis,correct,correct,bab64538cf492df26a783e90cf825d379ff8900d0e38676f14de2eabcef9f103,b35e90ab304be93b7ae8c6f58512bd0400d69fe0c2186515c2b1b3e5a3ce05e9,08c648aa069f12084af8de8eb0b6517e0ef8db62f6f2668aa121ca86236053de,11,1,true,true,false,false,6,0.293,48.5,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0344,F29,F29-P04,treatment,DCIHypothesis,wrong_alignment_group,correct,bab64538cf492df26a783e90cf825d379ff8900d0e38676f14de2eabcef9f103,b35e90ab304be93b7ae8c6f58512bd0400d69fe0c2186515c2b1b3e5a3ce05e9,08c648aa069f12084af8de8eb0b6517e0ef8db62f6f2668aa121ca86236053de,11,1,true,true,false,false,6,0.294,48.6,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0345,F29,F29-P05,baseline,DCIHypothesis,correct,correct,42d815b437875b4deb889be06a4061fb9571572dfce2270133d90d55fe7edbe2,dce8122fea16ff65c59dfc7875a7577390d46cecf8893d2f49e2ac708e10b017,95cdfcb3209bb55740e5b02f5a08e61852c1ddd276fac6b2b99f2a1b54364daa,11,1,true,true,false,false,-2,0.415,48.7,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0346,F29,F29-P05,treatment,DCIHypothesis,wrong_BWP,correct,42d815b437875b4deb889be06a4061fb9571572dfce2270133d90d55fe7edbe2,dce8122fea16ff65c59dfc7875a7577390d46cecf8893d2f49e2ac708e10b017,95cdfcb3209bb55740e5b02f5a08e61852c1ddd276fac6b2b99f2a1b54364daa,11,1,true,true,false,false,-2,0.416,48.8,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0347,F29,F29-P06,baseline,DCIHypothesis,correct,correct,3ef36c2dc9ea4d26bddfc94269add2f932c13179de161a14e0cc7f890a1fdc65,01241ee27d67de83ac49ac646119b9d0efecf543c3f4de1bb549a2899282bea0,b102fcfb7c1b02ee75f14bca49c7d99f776f94c3d8659448ea1ad8eca46fddbb,11,1,true,true,false,false,8,0.267,48.9,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0348,F29,F29-P06,treatment,DCIHypothesis,wrong_searchspace,correct,3ef36c2dc9ea4d26bddfc94269add2f932c13179de161a14e0cc7f890a1fdc65,01241ee27d67de83ac49ac646119b9d0efecf543c3f4de1bb549a2899282bea0,b102fcfb7c1b02ee75f14bca49c7d99f776f94c3d8659448ea1ad8eca46fddbb,11,1,true,true,false,false,8,0.268,49,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0349,F30,F30-P01,baseline,BlindHypothesisLoad,no_signal_1candidate,no_signal_1candidate,6eb5b48ab4a143e20e686ba3019c4ce455feabd7eefd1576b0beeaf5c321c258,a5b3edc3db58195843b2d65db80e7f080e9873137f92063a254c6e99bed170ca,59c92b3a6fd20dba96bedc808e5d29af32add4a3a6b683736129a583caedb1b0,11,1,false,false,false,false,0,0.299,49.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0350,F30,F30-P01,treatment,BlindHypothesisLoad,no_signal_8candidates,no_signal_1candidate,6eb5b48ab4a143e20e686ba3019c4ce455feabd7eefd1576b0beeaf5c321c258,a5b3edc3db58195843b2d65db80e7f080e9873137f92063a254c6e99bed170ca,59c92b3a6fd20dba96bedc808e5d29af32add4a3a6b683736129a583caedb1b0,11,1,false,false,false,false,0,0.3,49.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0351,F30,F30-P02,baseline,BlindHypothesisLoad,no_signal_8,no_signal_8,bbbe9201d3c1b1ee2f8b020bc98b964df3f5f56c5dd9a38921106b9e83f1d8e9,2f982c1b666047ee466c941d731188360fdd3570aea375ef91b1791b4c5ecffc,141291d363d5a066af918b3417e57c9f7108135c0170d98b0f26d8bd121b8928,11,1,false,false,false,false,2,0.281,48,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0352,F30,F30-P02,treatment,BlindHypothesisLoad,no_signal_32,no_signal_8,bbbe9201d3c1b1ee2f8b020bc98b964df3f5f56c5dd9a38921106b9e83f1d8e9,2f982c1b666047ee466c941d731188360fdd3570aea375ef91b1791b4c5ecffc,141291d363d5a066af918b3417e57c9f7108135c0170d98b0f26d8bd121b8928,11,1,false,false,false,false,2,0.282,48.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0353,F30,F30-P03,baseline,BlindHypothesisLoad,no_signal_32,no_signal_32,17f0d80756a1c6d1f1766e32045220eef0a5f4f89022f63dfdc37a9c809809a0,c3469f978e5ee8e2f890c9b6a6428a2bf6acc6914d47a309011d21b56b2626f9,77671f249d0f367f2cb01c9d473edd4e585ea9a590028ed8792ae1df9ee43306,11,1,false,false,false,false,4,0.343,48.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0354,F30,F30-P03,treatment,BlindHypothesisLoad,no_signal_64,no_signal_32,17f0d80756a1c6d1f1766e32045220eef0a5f4f89022f63dfdc37a9c809809a0,c3469f978e5ee8e2f890c9b6a6428a2bf6acc6914d47a309011d21b56b2626f9,77671f249d0f367f2cb01c9d473edd4e585ea9a590028ed8792ae1df9ee43306,11,1,false,false,false,false,4,0.344,48.3,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0355,F30,F30-P04,baseline,BlindHypothesisLoad,no_signal_1format,no_signal_1format,cc0c1e410d458d9a50a68ba8f92297d9c0dda9a4b66fc38f8c8421b083a80bcb,2872ca5bea89c880dee103de5f1fa0227658db51eb5babe4fc174bd6b39651f6,2acfc7101206ac75e877eafbe7465f8629abcbfa8f618f0815e5955c6b6a71d5,11,1,false,false,false,false,6,0.305,48.4,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0356,F30,F30-P04,treatment,BlindHypothesisLoad,no_signal_4formats,no_signal_1format,cc0c1e410d458d9a50a68ba8f92297d9c0dda9a4b66fc38f8c8421b083a80bcb,2872ca5bea89c880dee103de5f1fa0227658db51eb5babe4fc174bd6b39651f6,2acfc7101206ac75e877eafbe7465f8629abcbfa8f618f0815e5955c6b6a71d5,11,1,false,false,false,false,6,0.306,48.5,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0357,F30,F30-P05,baseline,BlindHypothesisLoad,no_signal_1rnti,no_signal_1rnti,9eb823e225c0b5bc0b3edff04f1fdb39b2072d23b0a555e56fc58e525f3fbd9f,6c49cdbb4dceec4feefbf41e2b52bdbb43d3a925749d2ae7dfea54bcef8c83e5,af2d0708b03dbe3c945352d6e4a498f95cee91e6eed5d3b694fd0cf607be0282,11,1,false,false,false,false,-2,0.41,48.6,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0358,F30,F30-P05,treatment,BlindHypothesisLoad,no_signal_8rnti,no_signal_1rnti,9eb823e225c0b5bc0b3edff04f1fdb39b2072d23b0a555e56fc58e525f3fbd9f,6c49cdbb4dceec4feefbf41e2b52bdbb43d3a925749d2ae7dfea54bcef8c83e5,af2d0708b03dbe3c945352d6e4a498f95cee91e6eed5d3b694fd0cf607be0282,11,1,false,false,false,false,-2,0.411,48.7,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0359,F30,F30-P06,baseline,BlindHypothesisLoad,no_signal_awgn,no_signal_awgn,3b778455401ed3dc13bd04142630fc888b547cc0e54534aac9fbe7339d4ca073,c7e4439698dc1b71daa8e8ec493a2649e3fed99db59c882780b66b0625cb30d7,5da0ae312e7505c31f0cfc37d46e40b9399e12482c103d39d8d19a104a579ff8,11,1,false,false,false,false,8,0.262,48.8,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0360,F30,F30-P06,treatment,BlindHypothesisLoad,no_signal_tdl,no_signal_awgn,3b778455401ed3dc13bd04142630fc888b547cc0e54534aac9fbe7339d4ca073,c7e4439698dc1b71daa8e8ec493a2649e3fed99db59c882780b66b0625cb30d7,5da0ae312e7505c31f0cfc37d46e40b9399e12482c103d39d8d19a104a579ff8,11,1,false,false,false,false,8,0.263,48.9,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0361,F31,F31-P01,baseline,SNRdB,4,4,f450768b9133834724c639de3009988c612a7713ba258c7a0800d897c0e35734,d585e455a3c50179564a1fd841878a906749b234d4d31d5392d16a2c9bb56080,91c56b556b1c27af19ee5acef8054b25a87fb2a37b67a2512122d4b301f8155c,11,1,true,true,false,false,0,0.294,49,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0362,F31,F31-P01,treatment,SNRdB,0,4,f450768b9133834724c639de3009988c612a7713ba258c7a0800d897c0e35734,d585e455a3c50179564a1fd841878a906749b234d4d31d5392d16a2c9bb56080,91c56b556b1c27af19ee5acef8054b25a87fb2a37b67a2512122d4b301f8155c,11,1,true,true,false,false,0,0.295,49.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0363,F31,F31-P02,baseline,SNRdB,0,0,8a856fd5cf5a60e63657e0cc5fd631e8f41a425e2e50308b89e19b000f3a6d91,028d5a5ca2a93a00aa86517717e25ccd922a50270ec2d7cc024e17bda7b41b07,a4a9b4f75d182dd3a0527b3aaa1e786cee00874ddda015fdbaa97497ce237690,11,1,true,true,false,false,2,0.276,49.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0364,F31,F31-P02,treatment,SNRdB,-4,0,8a856fd5cf5a60e63657e0cc5fd631e8f41a425e2e50308b89e19b000f3a6d91,028d5a5ca2a93a00aa86517717e25ccd922a50270ec2d7cc024e17bda7b41b07,a4a9b4f75d182dd3a0527b3aaa1e786cee00874ddda015fdbaa97497ce237690,11,1,true,true,false,false,2,0.277,48,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0365,F31,F31-P03,baseline,SNRdB,-4,-4,c12d1df312184d8cd4396faf9496e19121782b007d632d5fc3cfd94ccb7436b5,da5b05822922789b10ac09c34357f32708b829b77f321457d7ed8f993fd4cebb,0b02930a44f9ce1b6f364af9a0742059274c8df4437ed9d8fea7ca20b7c39357,11,1,true,true,false,false,4,0.338,48.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0366,F31,F31-P03,treatment,SNRdB,-8,-4,c12d1df312184d8cd4396faf9496e19121782b007d632d5fc3cfd94ccb7436b5,da5b05822922789b10ac09c34357f32708b829b77f321457d7ed8f993fd4cebb,0b02930a44f9ce1b6f364af9a0742059274c8df4437ed9d8fea7ca20b7c39357,11,1,true,true,false,false,4,0.339,48.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0367,F31,F31-P04,baseline,SNRdB,8,8,44d51d4655c274fcdd52c76b5d997332e9d4a0c528380fff5bdff37f6263bcb1,e4163e2294166c782bb919c69bb3c3cd679b5d09eb21c90c0afe4a5e23b1054f,ea07dc3fb2ff2a9200f50ac8974edd8c9ccfc1ec99aa74c99f5b9cec39c133b3,11,1,true,true,false,false,6,0.3,48.3,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0368,F31,F31-P04,treatment,SNRdB,0,8,44d51d4655c274fcdd52c76b5d997332e9d4a0c528380fff5bdff37f6263bcb1,e4163e2294166c782bb919c69bb3c3cd679b5d09eb21c90c0afe4a5e23b1054f,ea07dc3fb2ff2a9200f50ac8974edd8c9ccfc1ec99aa74c99f5b9cec39c133b3,11,1,true,true,false,false,6,0.301,48.4,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0369,F31,F31-P05,baseline,SNRdB,4,4,988e1ae54cc8450427fdb7129b7ac3ecfcac6cf2f1b013ed3740c253c8053395,3f0383aaec170063869e2fe56a84e6f059f2272c8c04f2f6fa3311cad827d5ce,78865a0350daa859cb9137edde454b93f6fa34b68baf75c5c35f72c33fe95a33,11,1,true,true,false,false,-2,0.422,48.5,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0370,F31,F31-P05,treatment,SNRdB,-4,4,988e1ae54cc8450427fdb7129b7ac3ecfcac6cf2f1b013ed3740c253c8053395,3f0383aaec170063869e2fe56a84e6f059f2272c8c04f2f6fa3311cad827d5ce,78865a0350daa859cb9137edde454b93f6fa34b68baf75c5c35f72c33fe95a33,11,1,true,true,false,false,-2,0.423,48.6,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0371,F31,F31-P06,baseline,SNRdB,0,0,8f79492b8af126df03f37df8e66a5c7729b24c44797075c85e60153ce62bbe06,a42e180cef8e4d8b103473f15fe03d5637a651f34289cb974acf48435ebae44a,1f7ae680f66bdf3164d1d85cbb95d5353c09b0240b9093903e653e2473bf93ff,11,1,true,true,false,false,8,0.274,48.7,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0372,F31,F31-P06,treatment,SNRdB,-8,0,8f79492b8af126df03f37df8e66a5c7729b24c44797075c85e60153ce62bbe06,a42e180cef8e4d8b103473f15fe03d5637a651f34289cb974acf48435ebae44a,1f7ae680f66bdf3164d1d85cbb95d5353c09b0240b9093903e653e2473bf93ff,11,1,true,true,false,false,8,0.275,48.8,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0373,F32,F32-P01,baseline,ChannelProfile,AWGN,AWGN,b8dbd72b3d2072efbbee55f8aab30ab97222706abb7cabef19505ea807c29c9e,8ddcc5c7e30518c1f5322898318bb2e1f65dc4e434e779d20d8da6d8048d5633,ce749eed38b5034a35013d00069f0927a6bb87463296d3dd1b8d4a41bc9a54e8,11,1,true,true,false,false,0,0.306,48.9,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0374,F32,F32-P01,treatment,ChannelProfile,TDL-A,AWGN,b8dbd72b3d2072efbbee55f8aab30ab97222706abb7cabef19505ea807c29c9e,8ddcc5c7e30518c1f5322898318bb2e1f65dc4e434e779d20d8da6d8048d5633,ce749eed38b5034a35013d00069f0927a6bb87463296d3dd1b8d4a41bc9a54e8,11,1,true,true,false,false,0,0.29,49,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0375,F32,F32-P02,baseline,ChannelProfile,AWGN,AWGN,810aa124b0142ea2e4357e4408d74045b9261d7333e95ed344d3c2b19161d17d,20345cb4983921274b6c5e85737b91d2803bde657e9f86eadb72461b1310ace6,90020c6144eff444ef717c8333302e20433efcdf1e5d4a661fbf854c8740bf80,11,1,true,true,false,false,2,0.271,49.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0376,F32,F32-P02,treatment,ChannelProfile,TDL-C,AWGN,810aa124b0142ea2e4357e4408d74045b9261d7333e95ed344d3c2b19161d17d,20345cb4983921274b6c5e85737b91d2803bde657e9f86eadb72461b1310ace6,90020c6144eff444ef717c8333302e20433efcdf1e5d4a661fbf854c8740bf80,11,1,true,true,false,false,2,0.272,49.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0377,F32,F32-P03,baseline,ChannelProfile,TDL-A,TDL-A,c44959b4a6d1723834debdc64b60064d5437796c00ff703f0a9024eca38a363b,290635d529af07977ded6d9adc0e9ba192bf235dc7f6f4b3e0f586fd82c95a69,a12795a2ecb4f75e85c40ac0af34216e7a1f958d096f359971d4eac5b9d69801,11,1,true,true,false,false,4,0.333,48,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0378,F32,F32-P03,treatment,ChannelProfile,TDL-C,TDL-A,c44959b4a6d1723834debdc64b60064d5437796c00ff703f0a9024eca38a363b,290635d529af07977ded6d9adc0e9ba192bf235dc7f6f4b3e0f586fd82c95a69,a12795a2ecb4f75e85c40ac0af34216e7a1f958d096f359971d4eac5b9d69801,11,1,true,true,false,false,4,0.334,48.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0379,F32,F32-P04,baseline,ChannelProfile,TDL-C,TDL-C,d79d1371224c12ac33c92a660966922c8d9f7bc39c2a6e2c0582143ca3d1c69c,74887e21c98e2fc3ba8fde2afbab31f1f9716c237a32a48278ccd71793a6c093,d1f2461c112da5fe5bcf5400cff3874434c42d488a9aeddd93179c869e87d2ec,11,1,true,true,false,false,6,0.295,48.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
