run_id,chart_name,direction,x_value,y_value,reference_x,reference_y,ue_index,frame,sfn,slot,layer_index,codeword_index,modulation,sample_index,capture_scope,source_table_logical_path
constellation_publication_01,post-equalization constellation,UL,0.708135190318223,0.707165036514086,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,91,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706257005663508,0.708279383006538,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,92,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707488593900633,0.707995958646121,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,93,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.706520328598749,-0.706929585744661,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,94,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.70776156215808,-0.707473201527706,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,95,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707982228368601,0.707627995182443,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,96,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.706273496237306,-0.707104958996748,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,97,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.706842231506113,0.706975397801906,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,98,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.706541537683053,-0.707617893263557,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,99,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707271451105003,0.706902206637909,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,100,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
