csv_path,column_name,unit,description
"beamforming\csv\rank_layer_trials.csv","ScheduledModulation","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","TransmittedModulation","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","EffectiveDecodedModulation","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","ConfiguredMCS","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","ConfiguredInitialMCS","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","ConfiguredMaximumMCS","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","ScheduledMCS","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","TransmittedMCS","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","EffectiveDecodedMCS","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","DMRSPorts","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","ConfiguredMCSSelectionPolicy","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","ActualMCSSelectionMode","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","MCSSelectionSource","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","MCSAuthority","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","ModulationAuthority","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","AppliedOperatingPointSource","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","LinkAdaptationScheduled","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","LinkAdaptationApplied","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","WidebandCQI","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","CQIDerivedMCS","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","PrecoderId","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","BeamId","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","CSIReportId","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","LayerSINRdB","dB","Log-domain radio metric."
"beamforming\csv\rank_layer_trials.csv","RuntimeRI","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","RuntimePMI","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","RuntimeRankSelectionSource","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","EffectiveRankDecisionReason","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","DecodeCrcPass","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","ExactSpatialMatch","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","SpatialContractMatch","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","ExactOperatingPointMatch","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","FixedOperatingPointMatch","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","AdaptivePolicyRequired","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","AdaptivePolicyMatch","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","AdaptivePolicyConformance","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","OperatingPointContractMatch","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","MUExecutionRequired","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","RequiredMUUserCount","count","Count."
"beamforming\csv\rank_layer_trials.csv","RequiredMULeakageThreshold_dB","dB","Log-domain radio metric."
"beamforming\csv\rank_layer_trials.csv","RequiredMUExecutionMode","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","MUMIMOEnabled","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","MUMIMOGroupSize","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","MUMIMOGroupId","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","MUMIMOPairingStatus","us","Time duration in microseconds."
"beamforming\csv\rank_layer_trials.csv","MUMIMOPairingMetricSource","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","MUMIMOPairingMetricValue_dB","dB","Log-domain radio metric."
"beamforming\csv\rank_layer_trials.csv","MUMIMOPairingEvidenceSource","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","MUMIMOSpatialFilterMatrixSHA256","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","AppliedPrecoderMatrixSHA256","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","MUMIMOReceiveCombinerApplied","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","MUMIMOReceiveCombinerStatus","us","Time duration in microseconds."
"beamforming\csv\rank_layer_trials.csv","MUMIMOReceiveCombinerMatrixSHA256","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","MUMIMOReceiveCombinerInputBranches","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","MUMIMOReceiveCombinerOutputBranches","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","MUMIMOReceiveCombinerInterferenceProjected","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","MUMIMOReceiverAlgorithm","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","InterferenceCovarianceSource","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","InterferenceCovarianceAvailable","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","InterferenceMode","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","InterferenceContributorCount","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","PRBStart","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","PRBCount","count","Count."
"beamforming\csv\rank_layer_trials.csv","SymbolStart","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","NumSymbols","count","Count."
"beamforming\csv\rank_layer_trials.csv","MUExecutionMatch","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","ExactConfiguredMatch","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","ExecutionContractMatch","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","MismatchCause","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","AdaptiveMode","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","AdaptationEvidenceId","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","FixedAnchorMode","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","StrictEligible","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","StrictOk","index","Protocol/table index."
"beamforming\csv\rank_layer_trials.csv","SourceArtifactRef","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","SourceRowsHash","unknown","Unit not classified by catalogue."
"beamforming\csv\rank_layer_trials.csv","Status","us","Time duration in microseconds."
"beamforming\csv\rank_layer_trials.csv","FailureReason","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","Direction","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","SignalFamily","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","SNR_dB","dB","Log-domain radio metric."
"csv\csi_rs_trials.csv","SFN","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","Frame","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","Slot","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","Time_s","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","CellID","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","BWPID","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","UEIndex","index","Protocol/table index."
"csv\csi_rs_trials.csv","RNTI","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","ResourceID","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","ResourceSetID","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","CSIRSType","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","NumPorts","count","Count."
"csv\csi_rs_trials.csv","RowNumber","ratio","Unitless ratio/probability."
"csv\csi_rs_trials.csv","Density","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","Periodicity","index","Protocol/table index."
"csv\csi_rs_trials.csv","SymbolLocations","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","SubcarrierLocations","index","Protocol/table index."
"csv\csi_rs_trials.csv","RBOffset","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","NumRB","count","Count."
"csv\csi_rs_trials.csv","NRE","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","Scheduled","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","Transmitted","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","Observed","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","Consumed","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","Consumer","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","MeasurementRSRP_dB","dB","Log-domain radio metric."
"csv\csi_rs_trials.csv","MeasurementSource","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","UpdateOutcome","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","RuntimeMaterializationStatus","us","Time duration in microseconds."
"csv\csi_rs_trials.csv","RuntimeEvidenceSource","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","RuntimeEventObserved","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","SourceArtifact","unknown","Unit not classified by catalogue."
"csv\csi_rs_trials.csv","SourceTable","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","RuntimeDirection","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","RuntimeModulation","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","RuntimeSNR_dB","dB","Log-domain radio metric."
"csv\dl_constellation_samples.csv","SampleIndex","samples","Discrete sample count or offset."
"csv\dl_constellation_samples.csv","SymbolComparisonDomain","index","Protocol/table index."
"csv\dl_constellation_samples.csv","SymbolOrdering","index","Protocol/table index."
"csv\dl_constellation_samples.csv","SymbolOrderingStatus","us","Time duration in microseconds."
"csv\dl_constellation_samples.csv","SubcarrierIndex","index","Protocol/table index."
"csv\dl_constellation_samples.csv","OFDMSymbolIndex","index","Protocol/table index."
"csv\dl_constellation_samples.csv","LayerIndex","index","Protocol/table index."
"csv\dl_constellation_samples.csv","CodewordIndex","index","Protocol/table index."
"csv\dl_constellation_samples.csv","ReferenceSymbolReal","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","ReferenceSymbolImag","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","TxReal","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","TxImag","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","RawEqualizedReal","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","RawEqualizedImag","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","EqualizedReal","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","EqualizedImag","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","HardDecisionReal","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","HardDecisionImag","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","DecisionReal","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","DecisionImag","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","DetectorOutputReal","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","DetectorOutputImag","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","SymbolErrorMagnitude","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","SymbolEVM_rms","ms","Time duration in milliseconds."
"csv\dl_constellation_samples.csv","Frame","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","RuntimeSlot","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","TBId","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","MCSIndex","index","Protocol/table index."
"csv\dl_constellation_samples.csv","MCS","index","Protocol/table index."
"csv\dl_constellation_samples.csv","Layers","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","PostEqSINR_dB","dB","Log-domain radio metric."
"csv\dl_constellation_samples.csv","MeasuredSINR_dB","dB","Log-domain radio metric."
"csv\dl_constellation_samples.csv","EVM_rms","ms","Time duration in milliseconds."
"csv\dl_constellation_samples.csv","RuntimeEVMRms_pct","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","RuntimeEVM_dB","dB","Log-domain radio metric."
"csv\dl_constellation_samples.csv","RuntimeNormalization","unknown","Unit not classified by catalogue."
"csv\dl_constellation_samples.csv","TruthStatus","us","Time duration in microseconds."
"csv\dl_constellation_samples.csv","direction","unknown","Unit not classified by catalogue."
