ArrayID,ElementIndex0,X_m,Y_m,Z_m,Polarization,LogicalPort,PhysicalElement,Status
"ARR-0093",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0093",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0094",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0094",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0094",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0094",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0094",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0094",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0094",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0094",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0095",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0095",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0095",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0095",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0095",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0095",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0095",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0095",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0096",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0096",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0096",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0096",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0096",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0096",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0096",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0096",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0097",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0097",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0097",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0097",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0098",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0098",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0098",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0098",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0099",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0099",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0099",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0099",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0100",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0100",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0100",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0100",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0101",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0101",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0101",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0101",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0102",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0102",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0102",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0102",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0103",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0103",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0103",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0103",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0104",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0104",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0104",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0104",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0105",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0105",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0105",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0105",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0106",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0106",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0106",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0106",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0107",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0107",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0107",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0107",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0108",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0108",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0108",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0108",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0109",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0109",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0109",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0109",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0110",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0110",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0110",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0110",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0111",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0111",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0111",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0111",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0112",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0112",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0112",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0112",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0113",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0113",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0113",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0113",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0114",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0114",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0114",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0114",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0115",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0115",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0115",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0115",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0116",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0116",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0116",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0116",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0117",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0117",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0117",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0117",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0118",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0118",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0118",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0118",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0119",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0119",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0119",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0119",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0120",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0120",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0120",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0120",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0121",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0121",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0121",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0121",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0122",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0122",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0122",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0122",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0123",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0123",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0123",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0123",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0124",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0124",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0124",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0124",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0125",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0125",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0125",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0125",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0126",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0126",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0126",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0126",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0127",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0127",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0127",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0127",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0128",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0128",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0128",2,0,0,0.5,"co-polar",2,2,"PASS"
"ARR-0128",3,0,0.5,0.5,"co-polar",3,3,"PASS"
"ARR-0129",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0129",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0129",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0129",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0129",4,0,0,0.5,"co-polar",4,4,"PASS"
"ARR-0129",5,0,0.5,0.5,"co-polar",5,5,"PASS"
"ARR-0129",6,0,1,0.5,"co-polar",6,6,"PASS"
"ARR-0129",7,0,1.5,0.5,"co-polar",7,7,"PASS"
"ARR-0129",8,0,0,1,"co-polar",8,8,"PASS"
"ARR-0129",9,0,0.5,1,"co-polar",9,9,"PASS"
"ARR-0129",10,0,1,1,"co-polar",10,10,"PASS"
"ARR-0129",11,0,1.5,1,"co-polar",11,11,"PASS"
"ARR-0129",12,0,0,1.5,"co-polar",12,12,"PASS"
"ARR-0129",13,0,0.5,1.5,"co-polar",13,13,"PASS"
"ARR-0129",14,0,1,1.5,"co-polar",14,14,"PASS"
"ARR-0129",15,0,1.5,1.5,"co-polar",15,15,"PASS"
"ARR-0130",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0130",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0130",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0130",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0130",4,0,0,0.5,"co-polar",4,4,"PASS"
"ARR-0130",5,0,0.5,0.5,"co-polar",5,5,"PASS"
"ARR-0130",6,0,1,0.5,"co-polar",6,6,"PASS"
"ARR-0130",7,0,1.5,0.5,"co-polar",7,7,"PASS"
"ARR-0130",8,0,0,1,"co-polar",8,8,"PASS"
"ARR-0130",9,0,0.5,1,"co-polar",9,9,"PASS"
"ARR-0130",10,0,1,1,"co-polar",10,10,"PASS"
"ARR-0130",11,0,1.5,1,"co-polar",11,11,"PASS"
"ARR-0130",12,0,0,1.5,"co-polar",12,12,"PASS"
"ARR-0130",13,0,0.5,1.5,"co-polar",13,13,"PASS"
"ARR-0130",14,0,1,1.5,"co-polar",14,14,"PASS"
"ARR-0130",15,0,1.5,1.5,"co-polar",15,15,"PASS"
"ARR-0131",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0131",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0131",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0131",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0131",4,0,0,0.5,"co-polar",4,4,"PASS"
"ARR-0131",5,0,0.5,0.5,"co-polar",5,5,"PASS"
"ARR-0131",6,0,1,0.5,"co-polar",6,6,"PASS"
"ARR-0131",7,0,1.5,0.5,"co-polar",7,7,"PASS"
"ARR-0131",8,0,0,1,"co-polar",8,8,"PASS"
"ARR-0131",9,0,0.5,1,"co-polar",9,9,"PASS"
"ARR-0131",10,0,1,1,"co-polar",10,10,"PASS"
"ARR-0131",11,0,1.5,1,"co-polar",11,11,"PASS"
"ARR-0131",12,0,0,1.5,"co-polar",12,12,"PASS"
"ARR-0131",13,0,0.5,1.5,"co-polar",13,13,"PASS"
"ARR-0131",14,0,1,1.5,"co-polar",14,14,"PASS"
"ARR-0131",15,0,1.5,1.5,"co-polar",15,15,"PASS"
"ARR-0132",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0132",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0132",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0132",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0132",4,0,0,0.5,"co-polar",4,4,"PASS"
"ARR-0132",5,0,0.5,0.5,"co-polar",5,5,"PASS"
"ARR-0132",6,0,1,0.5,"co-polar",6,6,"PASS"
"ARR-0132",7,0,1.5,0.5,"co-polar",7,7,"PASS"
"ARR-0132",8,0,0,1,"co-polar",8,8,"PASS"
"ARR-0132",9,0,0.5,1,"co-polar",9,9,"PASS"
"ARR-0132",10,0,1,1,"co-polar",10,10,"PASS"
"ARR-0132",11,0,1.5,1,"co-polar",11,11,"PASS"
"ARR-0132",12,0,0,1.5,"co-polar",12,12,"PASS"
"ARR-0132",13,0,0.5,1.5,"co-polar",13,13,"PASS"
"ARR-0132",14,0,1,1.5,"co-polar",14,14,"PASS"
"ARR-0132",15,0,1.5,1.5,"co-polar",15,15,"PASS"
"ARR-0133",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0133",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0133",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0133",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0133",4,0,0,0.5,"co-polar",4,4,"PASS"
"ARR-0133",5,0,0.5,0.5,"co-polar",5,5,"PASS"
"ARR-0133",6,0,1,0.5,"co-polar",6,6,"PASS"
"ARR-0133",7,0,1.5,0.5,"co-polar",7,7,"PASS"
"ARR-0133",8,0,0,1,"co-polar",8,8,"PASS"
"ARR-0133",9,0,0.5,1,"co-polar",9,9,"PASS"
"ARR-0133",10,0,1,1,"co-polar",10,10,"PASS"
"ARR-0133",11,0,1.5,1,"co-polar",11,11,"PASS"
"ARR-0133",12,0,0,1.5,"co-polar",12,12,"PASS"
"ARR-0133",13,0,0.5,1.5,"co-polar",13,13,"PASS"
"ARR-0133",14,0,1,1.5,"co-polar",14,14,"PASS"
"ARR-0133",15,0,1.5,1.5,"co-polar",15,15,"PASS"
"ARR-0134",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0134",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0134",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0134",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0134",4,0,0,0.5,"co-polar",4,4,"PASS"
"ARR-0134",5,0,0.5,0.5,"co-polar",5,5,"PASS"
"ARR-0134",6,0,1,0.5,"co-polar",6,6,"PASS"
"ARR-0134",7,0,1.5,0.5,"co-polar",7,7,"PASS"
"ARR-0134",8,0,0,1,"co-polar",8,8,"PASS"
"ARR-0134",9,0,0.5,1,"co-polar",9,9,"PASS"
"ARR-0134",10,0,1,1,"co-polar",10,10,"PASS"
"ARR-0134",11,0,1.5,1,"co-polar",11,11,"PASS"
"ARR-0134",12,0,0,1.5,"co-polar",12,12,"PASS"
"ARR-0134",13,0,0.5,1.5,"co-polar",13,13,"PASS"
"ARR-0134",14,0,1,1.5,"co-polar",14,14,"PASS"
"ARR-0134",15,0,1.5,1.5,"co-polar",15,15,"PASS"
"ARR-0135",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0135",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0135",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0135",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0135",4,0,0,0.5,"co-polar",4,4,"PASS"
"ARR-0135",5,0,0.5,0.5,"co-polar",5,5,"PASS"
"ARR-0135",6,0,1,0.5,"co-polar",6,6,"PASS"
"ARR-0135",7,0,1.5,0.5,"co-polar",7,7,"PASS"
"ARR-0135",8,0,0,1,"co-polar",8,8,"PASS"
"ARR-0135",9,0,0.5,1,"co-polar",9,9,"PASS"
"ARR-0135",10,0,1,1,"co-polar",10,10,"PASS"
"ARR-0135",11,0,1.5,1,"co-polar",11,11,"PASS"
"ARR-0135",12,0,0,1.5,"co-polar",12,12,"PASS"
"ARR-0135",13,0,0.5,1.5,"co-polar",13,13,"PASS"
"ARR-0135",14,0,1,1.5,"co-polar",14,14,"PASS"
"ARR-0135",15,0,1.5,1.5,"co-polar",15,15,"PASS"
"ARR-0136",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0136",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0136",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0136",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0136",4,0,0,0.5,"co-polar",4,4,"PASS"
"ARR-0136",5,0,0.5,0.5,"co-polar",5,5,"PASS"
"ARR-0136",6,0,1,0.5,"co-polar",6,6,"PASS"
"ARR-0136",7,0,1.5,0.5,"co-polar",7,7,"PASS"
"ARR-0136",8,0,0,1,"co-polar",8,8,"PASS"
"ARR-0136",9,0,0.5,1,"co-polar",9,9,"PASS"
"ARR-0136",10,0,1,1,"co-polar",10,10,"PASS"
"ARR-0136",11,0,1.5,1,"co-polar",11,11,"PASS"
"ARR-0136",12,0,0,1.5,"co-polar",12,12,"PASS"
"ARR-0136",13,0,0.5,1.5,"co-polar",13,13,"PASS"
"ARR-0136",14,0,1,1.5,"co-polar",14,14,"PASS"
"ARR-0136",15,0,1.5,1.5,"co-polar",15,15,"PASS"
"ARR-0137",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0137",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0137",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0137",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0137",4,0,0,0.5,"co-polar",4,4,"PASS"
"ARR-0137",5,0,0.5,0.5,"co-polar",5,5,"PASS"
"ARR-0137",6,0,1,0.5,"co-polar",6,6,"PASS"
"ARR-0137",7,0,1.5,0.5,"co-polar",7,7,"PASS"
"ARR-0137",8,0,0,1,"co-polar",8,8,"PASS"
"ARR-0137",9,0,0.5,1,"co-polar",9,9,"PASS"
"ARR-0137",10,0,1,1,"co-polar",10,10,"PASS"
"ARR-0137",11,0,1.5,1,"co-polar",11,11,"PASS"
"ARR-0137",12,0,0,1.5,"co-polar",12,12,"PASS"
"ARR-0137",13,0,0.5,1.5,"co-polar",13,13,"PASS"
"ARR-0137",14,0,1,1.5,"co-polar",14,14,"PASS"
"ARR-0137",15,0,1.5,1.5,"co-polar",15,15,"PASS"
"ARR-0138",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0138",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0138",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0138",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0138",4,0,0,0.5,"co-polar",4,4,"PASS"
"ARR-0138",5,0,0.5,0.5,"co-polar",5,5,"PASS"
"ARR-0138",6,0,1,0.5,"co-polar",6,6,"PASS"
"ARR-0138",7,0,1.5,0.5,"co-polar",7,7,"PASS"
"ARR-0138",8,0,0,1,"co-polar",8,8,"PASS"
"ARR-0138",9,0,0.5,1,"co-polar",9,9,"PASS"
"ARR-0138",10,0,1,1,"co-polar",10,10,"PASS"
"ARR-0138",11,0,1.5,1,"co-polar",11,11,"PASS"
"ARR-0138",12,0,0,1.5,"co-polar",12,12,"PASS"
"ARR-0138",13,0,0.5,1.5,"co-polar",13,13,"PASS"
"ARR-0138",14,0,1,1.5,"co-polar",14,14,"PASS"
"ARR-0138",15,0,1.5,1.5,"co-polar",15,15,"PASS"
"ARR-0139",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0139",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0139",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0139",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0139",4,0,0,0.5,"co-polar",4,4,"PASS"
"ARR-0139",5,0,0.5,0.5,"co-polar",5,5,"PASS"
"ARR-0139",6,0,1,0.5,"co-polar",6,6,"PASS"
"ARR-0139",7,0,1.5,0.5,"co-polar",7,7,"PASS"
"ARR-0139",8,0,0,1,"co-polar",8,8,"PASS"
"ARR-0139",9,0,0.5,1,"co-polar",9,9,"PASS"
"ARR-0139",10,0,1,1,"co-polar",10,10,"PASS"
"ARR-0139",11,0,1.5,1,"co-polar",11,11,"PASS"
"ARR-0139",12,0,0,1.5,"co-polar",12,12,"PASS"
"ARR-0139",13,0,0.5,1.5,"co-polar",13,13,"PASS"
"ARR-0139",14,0,1,1.5,"co-polar",14,14,"PASS"
"ARR-0139",15,0,1.5,1.5,"co-polar",15,15,"PASS"
"ARR-0140",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0140",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0140",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0140",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0140",4,0,0,0.5,"co-polar",4,4,"PASS"
"ARR-0140",5,0,0.5,0.5,"co-polar",5,5,"PASS"
"ARR-0140",6,0,1,0.5,"co-polar",6,6,"PASS"
"ARR-0140",7,0,1.5,0.5,"co-polar",7,7,"PASS"
"ARR-0140",8,0,0,1,"co-polar",8,8,"PASS"
"ARR-0140",9,0,0.5,1,"co-polar",9,9,"PASS"
"ARR-0140",10,0,1,1,"co-polar",10,10,"PASS"
"ARR-0140",11,0,1.5,1,"co-polar",11,11,"PASS"
"ARR-0140",12,0,0,1.5,"co-polar",12,12,"PASS"
"ARR-0140",13,0,0.5,1.5,"co-polar",13,13,"PASS"
"ARR-0140",14,0,1,1.5,"co-polar",14,14,"PASS"
"ARR-0140",15,0,1.5,1.5,"co-polar",15,15,"PASS"
"ARR-0141",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0141",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0141",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0141",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0141",4,0,0,0.5,"co-polar",4,4,"PASS"
"ARR-0141",5,0,0.5,0.5,"co-polar",5,5,"PASS"
"ARR-0141",6,0,1,0.5,"co-polar",6,6,"PASS"
"ARR-0141",7,0,1.5,0.5,"co-polar",7,7,"PASS"
"ARR-0141",8,0,0,1,"co-polar",8,8,"PASS"
"ARR-0141",9,0,0.5,1,"co-polar",9,9,"PASS"
"ARR-0141",10,0,1,1,"co-polar",10,10,"PASS"
"ARR-0141",11,0,1.5,1,"co-polar",11,11,"PASS"
"ARR-0141",12,0,0,1.5,"co-polar",12,12,"PASS"
"ARR-0141",13,0,0.5,1.5,"co-polar",13,13,"PASS"
"ARR-0141",14,0,1,1.5,"co-polar",14,14,"PASS"
"ARR-0141",15,0,1.5,1.5,"co-polar",15,15,"PASS"
"ARR-0142",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0142",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0142",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0142",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0142",4,0,0,0.5,"co-polar",4,4,"PASS"
"ARR-0142",5,0,0.5,0.5,"co-polar",5,5,"PASS"
"ARR-0142",6,0,1,0.5,"co-polar",6,6,"PASS"
"ARR-0142",7,0,1.5,0.5,"co-polar",7,7,"PASS"
"ARR-0142",8,0,0,1,"co-polar",8,8,"PASS"
"ARR-0142",9,0,0.5,1,"co-polar",9,9,"PASS"
"ARR-0142",10,0,1,1,"co-polar",10,10,"PASS"
"ARR-0142",11,0,1.5,1,"co-polar",11,11,"PASS"
"ARR-0142",12,0,0,1.5,"co-polar",12,12,"PASS"
"ARR-0142",13,0,0.5,1.5,"co-polar",13,13,"PASS"
"ARR-0142",14,0,1,1.5,"co-polar",14,14,"PASS"
"ARR-0142",15,0,1.5,1.5,"co-polar",15,15,"PASS"
"ARR-0143",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0143",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0143",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0143",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0143",4,0,0,0.5,"co-polar",4,4,"PASS"
"ARR-0143",5,0,0.5,0.5,"co-polar",5,5,"PASS"
"ARR-0143",6,0,1,0.5,"co-polar",6,6,"PASS"
"ARR-0143",7,0,1.5,0.5,"co-polar",7,7,"PASS"
"ARR-0143",8,0,0,1,"co-polar",8,8,"PASS"
"ARR-0143",9,0,0.5,1,"co-polar",9,9,"PASS"
"ARR-0143",10,0,1,1,"co-polar",10,10,"PASS"
"ARR-0143",11,0,1.5,1,"co-polar",11,11,"PASS"
"ARR-0143",12,0,0,1.5,"co-polar",12,12,"PASS"
"ARR-0143",13,0,0.5,1.5,"co-polar",13,13,"PASS"
"ARR-0143",14,0,1,1.5,"co-polar",14,14,"PASS"
"ARR-0143",15,0,1.5,1.5,"co-polar",15,15,"PASS"
"ARR-0144",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0144",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0144",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0144",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0144",4,0,0,0.5,"co-polar",4,4,"PASS"
"ARR-0144",5,0,0.5,0.5,"co-polar",5,5,"PASS"
"ARR-0144",6,0,1,0.5,"co-polar",6,6,"PASS"
"ARR-0144",7,0,1.5,0.5,"co-polar",7,7,"PASS"
"ARR-0144",8,0,0,1,"co-polar",8,8,"PASS"
"ARR-0144",9,0,0.5,1,"co-polar",9,9,"PASS"
"ARR-0144",10,0,1,1,"co-polar",10,10,"PASS"
"ARR-0144",11,0,1.5,1,"co-polar",11,11,"PASS"
"ARR-0144",12,0,0,1.5,"co-polar",12,12,"PASS"
"ARR-0144",13,0,0.5,1.5,"co-polar",13,13,"PASS"
"ARR-0144",14,0,1,1.5,"co-polar",14,14,"PASS"
"ARR-0144",15,0,1.5,1.5,"co-polar",15,15,"PASS"
"ARR-0145",0,0,0,0,"co-polar",0,0,"PASS"
