CaseID,Row0,Col0,ExpectedReal,ActualReal,ExpectedImag,ActualImag,SampleCount,Status
"INT-0052",3,1,0.14161589107013,0.14161589107013,0.188149312847942,0.188149312847942,16,"PASS"
"INT-0052",4,1,-0.16615913930393,-0.16615913930393,-0.0135861773587118,-0.0135861773587118,16,"PASS"
"INT-0052",5,1,0.0265850742066422,0.0265850742066422,0.106899785245274,0.106899785245274,16,"PASS"
"INT-0052",6,1,0.0772523331938138,0.0772523331938138,-0.031835027853693,-0.031835027853693,16,"PASS"
"INT-0052",7,1,0.00319400310625083,0.00319400310625083,0.0590659038718963,0.0590659038718963,16,"PASS"
"INT-0052",0,2,-0.067976499554734,-0.067976499554734,0.433238349799937,0.433238349799937,16,"PASS"
"INT-0052",1,2,-0.214113929068274,-0.214113929068274,0.224814808507615,0.224814808507615,16,"PASS"
"INT-0052",2,2,0.219790062757088,0.219790062757088,0,0,16,"PASS"
"INT-0052",3,2,-0.154558074771479,-0.154558074771479,-0.0179718899938241,-0.0179718899938241,16,"PASS"
"INT-0052",4,2,0.0822127330011914,0.0822127330011914,-0.0733171397087632,-0.0733171397087632,16,"PASS"
"INT-0052",5,2,-0.0677816706289218,-0.0677816706289218,-0.0385644700261542,-0.0385644700261542,16,"PASS"
"INT-0052",6,2,-0.0199648098929192,-0.0199648098929192,0.051472442321154,0.051472442321154,16,"PASS"
"INT-0052",7,2,-0.029720587321421,-0.029720587321421,-0.0253832184048031,-0.0253832184048031,16,"PASS"
"INT-0052",0,3,0.0140900455930842,0.0140900455930842,-0.354533424156557,-0.354533424156557,16,"PASS"
"INT-0052",1,3,0.14161589107013,0.14161589107013,-0.188149312847942,-0.188149312847942,16,"PASS"
"INT-0052",2,3,-0.154558074771479,-0.154558074771479,0.0179718899938241,0.0179718899938241,16,"PASS"
"INT-0052",3,3,0.125892541179417,0.125892541179417,0,0,16,"PASS"
"INT-0052",4,3,-0.0555204610598939,-0.0555204610598939,0.0624410006604323,0.0624410006604323,16,"PASS"
"INT-0052",5,3,0.0508179587998724,0.0508179587998724,0.0215764355250875,0.0215764355250875,16,"PASS"
"INT-0052",6,3,0.0112415903610148,0.0112415903610148,-0.0432306368612234,-0.0432306368612234,16,"PASS"
"INT-0052",7,3,0.0246147000714865,0.0246147000714865,0.0165233805279368,0.0165233805279368,16,"PASS"
"INT-0052",0,4,-0.182069143347543,-0.182069143347543,0.149351997280073,0.149351997280073,16,"PASS"
"INT-0052",1,4,-0.16615913930393,-0.16615913930393,0.0135861773587118,0.0135861773587118,16,"PASS"
"INT-0052",2,4,0.0822127330011914,0.0822127330011914,0.0733171397087632,0.0733171397087632,16,"PASS"
"INT-0052",3,4,-0.0555204610598939,-0.0555204610598939,-0.0624410006604323,-0.0624410006604323,16,"PASS"
"INT-0052",4,4,0.0591522510450181,0.0591522510450181,0,0,16,"PASS"
"INT-0052",5,4,-0.0124895567089165,-0.0124895567089165,-0.0370355723353846,-0.0370355723353846,16,"PASS"
"INT-0052",6,4,-0.026398488721713,-0.026398488721713,0.0134916963955469,0.0134916963955469,16,"PASS"
"INT-0052",7,4,-0.00283740948887343,-0.00283740948887343,-0.0207953241369755,-0.0207953241369755,16,"PASS"
"INT-0052",0,5,-0.0550527326640648,-0.0550527326640648,-0.145534735529677,-0.145534735529677,16,"PASS"
"INT-0052",1,5,0.0265850742066422,0.0265850742066422,-0.106899785245274,-0.106899785245274,16,"PASS"
"INT-0052",2,5,-0.0677816706289218,-0.0677816706289218,0.0385644700261542,0.0385644700261542,16,"PASS"
"INT-0052",3,5,0.0508179587998724,0.0508179587998724,-0.0215764355250875,-0.0215764355250875,16,"PASS"
"INT-0052",4,5,-0.0124895567089165,-0.0124895567089165,0.0370355723353846,0.0370355723353846,16,"PASS"
"INT-0052",5,5,0.0276699295264733,0.0276699295264733,0,0,16,"PASS"
"INT-0052",6,5,-0.00287437750781858,-0.00287437750781858,-0.0193767751028249,-0.0193767751028249,16,"PASS"
"INT-0052",7,5,0.0136193752174011,0.0136193752174011,0.00261321467099948,0.00261321467099948,16,"PASS"
"INT-0052",0,6,0.123002461841414,0.123002461841414,-0.0268196682608891,-0.0268196682608891,16,"PASS"
"INT-0052",1,6,0.0772523331938138,0.0772523331938138,0.031835027853693,0.031835027853693,16,"PASS"
"INT-0052",2,6,-0.0199648098929192,-0.0199648098929192,-0.051472442321154,-0.051472442321154,16,"PASS"
"INT-0052",3,6,0.0112415903610148,0.0112415903610148,0.0432306368612234,0.0432306368612234,16,"PASS"
"INT-0052",4,6,-0.026398488721713,-0.026398488721713,-0.0134916963955469,-0.0134916963955469,16,"PASS"
"INT-0052",5,6,-0.00287437750781858,-0.00287437750781858,0.0193767751028249,0.0193767751028249,16,"PASS"
"INT-0052",6,6,0.0158489319246111,0.0158489319246111,0,0,16,"PASS"
"INT-0052",7,6,-0.00347680661179389,-0.00347680661179389,0.00992771633634834,0.00992771633634834,16,"PASS"
"INT-0052",0,7,-0.043772078269798,-0.043772078269798,-0.071171546061877,-0.071171546061877,16,"PASS"
"INT-0052",1,7,0.00319400310625083,0.00319400310625083,-0.0590659038718963,-0.0590659038718963,16,"PASS"
"INT-0052",2,7,-0.029720587321421,-0.029720587321421,0.0253832184048031,0.0253832184048031,16,"PASS"
"INT-0052",3,7,0.0246147000714865,0.0246147000714865,-0.0165233805279368,-0.0165233805279368,16,"PASS"
"INT-0052",4,7,-0.00283740948887343,-0.00283740948887343,0.0207953241369755,0.0207953241369755,16,"PASS"
"INT-0052",5,7,0.0136193752174011,0.0136193752174011,-0.00261321467099948,-0.00261321467099948,16,"PASS"
"INT-0052",6,7,-0.00347680661179389,-0.00347680661179389,-0.00992771633634834,-0.00992771633634834,16,"PASS"
"INT-0052",7,7,0.00744682720054014,0.00744682720054014,0,0,16,"PASS"
"INT-0053",0,0,1,1,0,0,64,"PASS"
"INT-0053",1,0,0.0050145662025407,0.0050145662025407,-0.696865788371458,-0.696865788371458,64,"PASS"
"INT-0053",2,0,-0.204086284767131,-0.204086284767131,0.440548128133663,0.440548128133663,64,"PASS"
"INT-0053",3,0,0.276939713014587,0.276939713014587,-0.22180154559435,-0.22180154559435,64,"PASS"
"INT-0053",4,0,-0.213962385728119,-0.213962385728119,0.123930015542361,0.123930015542361,64,"PASS"
"INT-0053",5,0,-0.132796236145862,-0.132796236145862,-0.109735013218837,-0.109735013218837,64,"PASS"
"INT-0053",6,0,-0.108970030411141,-0.108970030411141,-0.0630393158213264,-0.0630393158213264,64,"PASS"
"INT-0053",7,0,0.0876346388253781,0.0876346388253781,0.00410342170398886,0.00410342170398886,64,"PASS"
"INT-0053",0,1,0.0050145662025407,0.0050145662025407,0.696865788371458,0.696865788371458,64,"PASS"
"INT-0053",1,1,0.493356183101846,0.493356183101846,0,0,64,"PASS"
"INT-0053",2,1,-0.312912521289413,-0.312912521289413,-0.142242238399531,-0.142242238399531,64,"PASS"
"INT-0053",3,1,0.155969781774141,0.155969781774141,0.191866132292988,0.191866132292988,64,"PASS"
"INT-0053",4,1,-0.088823689042139,-0.088823689042139,-0.150838983947195,-0.150838983947195,64,"PASS"
"INT-0053",5,1,0.0770106507866037,0.0770106507866037,-0.0945674973440669,-0.0945674973440669,64,"PASS"
"INT-0053",6,1,0.0433720540059343,0.0433720540059343,-0.0762606885921832,-0.0762606885921832,64,"PASS"
"INT-0053",7,1,-0.00245851342100128,-0.00245851342100128,0.0620602191884123,0.0620602191884123,64,"PASS"
"INT-0053",0,2,-0.204086284767131,-0.204086284767131,-0.440548128133663,-0.440548128133663,64,"PASS"
"INT-0053",1,2,-0.312912521289413,-0.312912521289413,0.142242238399531,0.142242238399531,64,"PASS"
"INT-0053",2,2,0.243338998052491,0.243338998052491,0,0,64,"PASS"
"INT-0053",3,2,-0.154246435626118,-0.154246435626118,-0.0767153630601032,-0.0767153630601032,64,"PASS"
"INT-0053",4,2,0.0998315245593439,0.0998315245593439,0.0700533228334687,0.0700533228334687,64,"PASS"
"INT-0053",5,2,-0.021927062769582,-0.021927062769582,0.0835088741061018,0.0835088741061018,64,"PASS"
"INT-0053",6,2,-0.00551394922171941,-0.00551394922171941,0.0608743689950983,0.0608743689950983,64,"PASS"
"INT-0053",7,2,-0.0163398413516594,-0.0163398413516594,-0.0400684078399933,-0.0400684078399933,64,"PASS"
"INT-0053",0,3,0.276939713014587,0.276939713014587,0.22180154559435,0.22180154559435,64,"PASS"
"INT-0053",1,3,0.155969781774141,0.155969781774141,-0.191866132292988,-0.191866132292988,64,"PASS"
"INT-0053",2,3,-0.154246435626118,-0.154246435626118,0.0767153630601032,0.0767153630601032,64,"PASS"
"INT-0053",3,3,0.125892541179417,0.125892541179417,0,0,64,"PASS"
"INT-0053",4,3,-0.086742453625805,-0.086742453625805,-0.0131428359339112,-0.0131428359339112,64,"PASS"
"INT-0053",5,3,-0.0124281349916811,-0.0124281349916811,-0.0598470670683066,-0.0598470670683066,64,"PASS"
"INT-0053",6,3,-0.0161961713743076,-0.0161961713743076,-0.0416284797463265,-0.0416284797463265,64,"PASS"
"INT-0053",7,3,0.0233582153687898,0.0233582153687898,0.0205760664767412,0.0205760664767412,64,"PASS"
"INT-0053",0,4,-0.213962385728119,-0.213962385728119,-0.123930015542361,-0.123930015542361,64,"PASS"
"INT-0053",1,4,-0.088823689042139,-0.088823689042139,0.150838983947195,0.150838983947195,64,"PASS"
"INT-0053",2,4,0.0998315245593439,0.0998315245593439,-0.0700533228334687,-0.0700533228334687,64,"PASS"
"INT-0053",3,4,-0.086742453625805,-0.086742453625805,0.0131428359339112,0.0131428359339112,64,"PASS"
"INT-0053",4,4,0.062109863597269,0.062109863597269,0,0,64,"PASS"
"INT-0053",5,4,0.015045185662178,0.015045185662178,0.0405727462609994,0.0405727462609994,64,"PASS"
"INT-0053",6,4,0.0155074942236535,0.0155074942236535,0.0269908949939736,0.0269908949939736,64,"PASS"
"INT-0053",7,4,-0.0185319831116524,-0.0185319831116524,-0.0119251547547108,-0.0119251547547108,64,"PASS"
"INT-0053",0,5,-0.132796236145862,-0.132796236145862,0.109735013218837,0.109735013218837,64,"PASS"
"INT-0053",1,5,0.0770106507866037,0.0770106507866037,0.0945674973440669,0.0945674973440669,64,"PASS"
"INT-0053",2,5,-0.021927062769582,-0.021927062769582,-0.0835088741061018,-0.0835088741061018,64,"PASS"
"INT-0053",3,5,-0.0124281349916811,-0.0124281349916811,0.0598470670683066,0.0598470670683066,64,"PASS"
"INT-0053",4,5,0.015045185662178,0.015045185662178,-0.0405727462609994,-0.0405727462609994,64,"PASS"
"INT-0053",5,5,0.0306345648328812,0.0306345648328812,0,0,64,"PASS"
"INT-0053",6,5,0.0213878871134388,0.0213878871134388,-0.00359309938289158,-0.00359309938289158,64,"PASS"
"INT-0053",7,5,-0.0122784282368361,-0.0122784282368361,0.00921813781980887,0.00921813781980887,64,"PASS"
"INT-0053",0,6,-0.108970030411141,-0.108970030411141,0.0630393158213264,0.0630393158213264,64,"PASS"
"INT-0053",1,6,0.0433720540059343,0.0433720540059343,0.0762606885921832,0.0762606885921832,64,"PASS"
"INT-0053",2,6,-0.00551394922171941,-0.00551394922171941,-0.0608743689950983,-0.0608743689950983,64,"PASS"
"INT-0053",3,6,-0.0161961713743076,-0.0161961713743076,0.0416284797463265,0.0416284797463265,64,"PASS"
"INT-0053",4,6,0.0155074942236535,0.0155074942236535,-0.0269908949939736,-0.0269908949939736,64,"PASS"
"INT-0053",5,6,0.0213878871134388,0.0213878871134388,0.00359309938289158,0.00359309938289158,64,"PASS"
"INT-0053",6,6,0.0158489319246111,0.0158489319246111,0,0,64,"PASS"
"INT-0053",7,6,-0.00980936595129855,-0.00980936595129855,0.00507595990130495,0.00507595990130495,64,"PASS"
"INT-0053",0,7,0.0876346388253781,0.0876346388253781,-0.00410342170398886,-0.00410342170398886,64,"PASS"
"INT-0053",1,7,-0.00245851342100128,-0.00245851342100128,-0.0620602191884123,-0.0620602191884123,64,"PASS"
"INT-0053",2,7,-0.0163398413516594,-0.0163398413516594,0.0400684078399933,0.0400684078399933,64,"PASS"
"INT-0053",3,7,0.0233582153687898,0.0233582153687898,-0.0205760664767412,-0.0205760664767412,64,"PASS"
"INT-0053",4,7,-0.0185319831116524,-0.0185319831116524,0.0119251547547108,0.0119251547547108,64,"PASS"
"INT-0053",5,7,-0.0122784282368361,-0.0122784282368361,-0.00921813781980887,-0.00921813781980887,64,"PASS"
"INT-0053",6,7,-0.00980936595129855,-0.00980936595129855,-0.00507595990130495,-0.00507595990130495,64,"PASS"
"INT-0053",7,7,0.00781916856056715,0.00781916856056715,0,0,64,"PASS"
"INT-0054",0,0,1,1,0,0,64,"PASS"
"INT-0054",1,0,0.532907219340403,0.532907219340403,0.44906232134488,0.44906232134488,64,"PASS"
"INT-0054",2,0,0.473528367455596,0.473528367455596,0.107260197869312,0.107260197869312,64,"PASS"
"INT-0054",3,0,-0.22195966292048,-0.22195966292048,0.276813002420174,0.276813002420174,64,"PASS"
"INT-0054",4,0,0.0383703631139867,0.0383703631139867,0.244266793677116,0.244266793677116,64,"PASS"
"INT-0054",5,0,0.171877747523817,0.171877747523817,-0.0116040237325311,-0.0116040237325311,64,"PASS"
"INT-0054",6,0,0.101019343351665,0.101019343351665,-0.075123332832246,-0.075123332832246,64,"PASS"
"INT-0054",7,0,-0.0645127360555333,-0.0645127360555333,-0.059453972771921,-0.059453972771921,64,"PASS"
"INT-0054",0,1,0.532907219340403,0.532907219340403,-0.44906232134488,-0.44906232134488,64,"PASS"
"INT-0054",1,1,0.493356183101846,0.493356183101846,0,0,64,"PASS"
"INT-0054",2,1,0.305287803355223,0.305287803355223,-0.157944475962755,-0.157944475962755,64,"PASS"
"INT-0054",3,1,0.00604135826330678,0.00604135826330678,0.247189578134026,0.247189578134026,64,"PASS"
"INT-0054",4,1,0.132205010238629,0.132205010238629,0.11473396219551,0.11473396219551,64,"PASS"
"INT-0054",5,1,0.0877576704835177,0.0877576704835177,-0.0846890970538869,-0.0846890970538869,64,"PASS"
"INT-0054",6,1,0.0200858932449914,0.0200858932449914,-0.0854013148950204,-0.0854013148950204,64,"PASS"
"INT-0054",7,1,-0.0620477068648605,-0.0620477068648605,-0.00275629584177112,-0.00275629584177112,64,"PASS"
"INT-0054",0,2,0.473528367455596,0.473528367455596,-0.107260197869312,-0.107260197869312,64,"PASS"
"INT-0054",1,2,0.305287803355223,0.305287803355223,0.157944475962755,0.157944475962755,64,"PASS"
"INT-0054",2,2,0.243338998052491,0.243338998052491,0,0,64,"PASS"
"INT-0054",3,2,-0.0753898166457615,-0.0753898166457615,0.154898629364253,0.154898629364253,64,"PASS"
"INT-0054",4,2,0.0450857392994587,0.0450857392994587,0.113318477962221,0.113318477962221,64,"PASS"
"INT-0054",5,2,0.0827303332815625,0.0827303332815625,-0.0247026332865863,-0.0247026332865863,64,"PASS"
"INT-0054",6,2,0.0397639802444858,0.0397639802444858,-0.0464210977001538,-0.0464210977001538,64,"PASS"
"INT-0054",7,2,-0.0375161015500516,-0.0375161015500516,-0.0215640869668913,-0.0215640869668913,64,"PASS"
"INT-0054",0,3,-0.22195966292048,-0.22195966292048,-0.276813002420174,-0.276813002420174,64,"PASS"
"INT-0054",1,3,0.00604135826330678,0.00604135826330678,-0.247189578134026,-0.247189578134026,64,"PASS"
"INT-0054",2,3,-0.0753898166457615,-0.0753898166457615,-0.154898629364253,-0.154898629364253,64,"PASS"
"INT-0054",3,3,0.125892541179417,0.125892541179417,0,0,64,"PASS"
"INT-0054",4,3,0.0591051451315629,0.0591051451315629,-0.0648349382384801,-0.0648349382384801,64,"PASS"
"INT-0054",5,3,-0.0413556974186422,-0.0413556974186422,-0.0450092908971865,-0.0450092908971865,64,"PASS"
"INT-0054",6,3,-0.0432180287852215,-0.0432180287852215,-0.0112892994067846,-0.0112892994067846,64,"PASS"
"INT-0054",7,3,-0.00214082852630107,-0.00214082852630107,0.0310547514897643,0.0310547514897643,64,"PASS"
"INT-0054",0,4,0.0383703631139867,0.0383703631139867,-0.244266793677116,-0.244266793677116,64,"PASS"
"INT-0054",1,4,0.132205010238629,0.132205010238629,-0.11473396219551,-0.11473396219551,64,"PASS"
"INT-0054",2,4,0.0450857392994587,0.0450857392994587,-0.113318477962221,-0.113318477962221,64,"PASS"
"INT-0054",3,4,0.0591051451315629,0.0591051451315629,0.0648349382384801,0.0648349382384801,64,"PASS"
"INT-0054",4,4,0.062109863597269,0.062109863597269,0,0,64,"PASS"
"INT-0054",5,4,0.00382469770950854,0.00382469770950854,-0.0431030977796229,-0.0431030977796229,64,"PASS"
"INT-0054",6,4,-0.0144785215820511,-0.0144785215820511,-0.027556545546756,-0.027556545546756,64,"PASS"
"INT-0054",7,4,-0.0172682360789899,-0.0172682360789899,0.0136913014974706,0.0136913014974706,64,"PASS"
"INT-0054",0,5,0.171877747523817,0.171877747523817,0.0116040237325311,0.0116040237325311,64,"PASS"
"INT-0054",1,5,0.0877576704835177,0.0877576704835177,0.0846890970538869,0.0846890970538869,64,"PASS"
"INT-0054",2,5,0.0827303332815625,0.0827303332815625,0.0247026332865863,0.0247026332865863,64,"PASS"
"INT-0054",3,5,-0.0413556974186422,-0.0413556974186422,0.0450092908971865,0.0450092908971865,64,"PASS"
"INT-0054",4,5,0.00382469770950854,0.00382469770950854,0.0431030977796229,0.0431030977796229,64,"PASS"
"INT-0054",5,5,0.0306345648328812,0.0306345648328812,0,0,64,"PASS"
"INT-0054",6,5,0.0182315835237672,0.0182315835237672,-0.0117456988114133,-0.0117456988114133,64,"PASS"
"INT-0054",7,5,-0.0105657628421618,-0.0105657628421618,-0.0111399515436701,-0.0111399515436701,64,"PASS"
"INT-0054",0,6,0.101019343351665,0.101019343351665,0.075123332832246,0.075123332832246,64,"PASS"
"INT-0054",1,6,0.0200858932449914,0.0200858932449914,0.0854013148950204,0.0854013148950204,64,"PASS"
"INT-0054",2,6,0.0397639802444858,0.0397639802444858,0.0464210977001538,0.0464210977001538,64,"PASS"
"INT-0054",3,6,-0.0432180287852215,-0.0432180287852215,0.0112892994067846,0.0112892994067846,64,"PASS"
"INT-0054",4,6,-0.0144785215820511,-0.0144785215820511,0.027556545546756,0.027556545546756,64,"PASS"
"INT-0054",5,6,0.0182315835237672,0.0182315835237672,0.0117456988114133,0.0117456988114133,64,"PASS"
"INT-0054",6,6,0.0158489319246111,0.0158489319246111,0,0,64,"PASS"
"INT-0054",7,6,-0.00204906430883233,-0.00204906430883233,-0.0108531269569844,-0.0108531269569844,64,"PASS"
"INT-0054",0,7,-0.0645127360555333,-0.0645127360555333,0.059453972771921,0.059453972771921,64,"PASS"
"INT-0054",1,7,-0.0620477068648605,-0.0620477068648605,0.00275629584177112,0.00275629584177112,64,"PASS"
"INT-0054",2,7,-0.0375161015500516,-0.0375161015500516,0.0215640869668913,0.0215640869668913,64,"PASS"
"INT-0054",3,7,-0.00214082852630107,-0.00214082852630107,-0.0310547514897643,-0.0310547514897643,64,"PASS"
"INT-0054",4,7,-0.0172682360789899,-0.0172682360789899,-0.0136913014974706,-0.0136913014974706,64,"PASS"
"INT-0054",5,7,-0.0105657628421618,-0.0105657628421618,0.0111399515436701,0.0111399515436701,64,"PASS"
"INT-0054",6,7,-0.00204906430883233,-0.00204906430883233,0.0108531269569844,0.0108531269569844,64,"PASS"
"INT-0054",7,7,0.00781916856056715,0.00781916856056715,0,0,64,"PASS"
"INT-0055",0,0,1,1,0,0,64,"PASS"
"INT-0055",1,0,0.686475134286012,0.686475134286012,-0.119995678604584,-0.119995678604584,64,"PASS"
"INT-0055",2,0,0.433100802408231,0.433100802408231,0.219448307775367,0.219448307775367,64,"PASS"
"INT-0055",3,0,-0.323465890475648,-0.323465890475648,-0.14581271539698,-0.14581271539698,64,"PASS"
"INT-0055",4,0,-0.149350047267105,-0.149350047267105,0.197061195165643,0.197061195165643,64,"PASS"
"INT-0055",5,0,0.150028407300607,0.150028407300607,0.0846645762021472,0.0846645762021472,64,"PASS"
"INT-0055",6,0,-0.107009860194141,-0.107009860194141,0.0663122363388259,0.0663122363388259,64,"PASS"
"INT-0055",7,0,0.0586897859982442,0.0586897859982442,-0.0652087188282021,-0.0652087188282021,64,"PASS"
"INT-0055",0,1,0.686475134286012,0.686475134286012,0.119995678604584,0.119995678604584,64,"PASS"
"INT-0055",1,1,0.493356183101846,0.493356183101846,0,0,64,"PASS"
"INT-0055",2,1,0.275276556305212,0.275276556305212,0.205839544095274,0.205839544095274,64,"PASS"
"INT-0055",3,1,-0.204565604671109,-0.204565604671109,-0.138896000422211,-0.138896000422211,64,"PASS"
"INT-0055",4,1,-0.128174752426285,-0.128174752426285,0.119219460046325,0.119219460046325,64,"PASS"
"INT-0055",5,1,0.0943033208484686,0.0943033208484686,0.0773339224755031,0.0773339224755031,64,"PASS"
"INT-0055",6,1,-0.0814122386460114,-0.0814122386460114,0.0326936552237969,0.0326936552237969,64,"PASS"
"INT-0055",7,1,0.0488778507887074,0.0488778507887074,-0.0383206314696388,-0.0383206314696388,64,"PASS"
"INT-0055",0,2,0.433100802408231,0.433100802408231,-0.219448307775367,-0.219448307775367,64,"PASS"
"INT-0055",1,2,0.275276556305212,0.275276556305212,-0.205839544095274,-0.205839544095274,64,"PASS"
"INT-0055",2,2,0.243338998052491,0.243338998052491,0,0,64,"PASS"
"INT-0055",3,2,-0.172091393938198,-0.172091393938198,0.00785887811417434,0.00785887811417434,64,"PASS"
"INT-0055",4,2,-0.0217670580809096,-0.0217670580809096,0.119999985493147,0.119999985493147,64,"PASS"
"INT-0055",5,2,0.0862530283327386,0.0862530283327386,0.00386564866507026,0.00386564866507026,64,"PASS"
"INT-0055",6,2,-0.0317782817910717,-0.0317782817910717,0.0522133435337972,0.0522133435337972,64,"PASS"
"INT-0055",7,2,0.0112776416715165,0.0112776416715165,-0.0417765786124033,-0.0417765786124033,64,"PASS"
"INT-0055",0,3,-0.323465890475648,-0.323465890475648,0.14581271539698,0.14581271539698,64,"PASS"
"INT-0055",1,3,-0.204565604671109,-0.204565604671109,0.138896000422211,0.138896000422211,64,"PASS"
"INT-0055",2,3,-0.172091393938198,-0.172091393938198,-0.00785887811417434,-0.00785887811417434,64,"PASS"
"INT-0055",3,3,0.125892541179417,0.125892541179417,0,0,64,"PASS"
"INT-0055",4,3,0.0195823828832613,0.0195823828832613,-0.0855191070932338,-0.0855191070932338,64,"PASS"
"INT-0055",5,3,-0.0608741777660437,-0.0608741777660437,-0.00551946169095846,-0.00551946169095846,64,"PASS"
"INT-0055",6,3,0.0249452730891098,0.0249452730891098,-0.0370537399419545,-0.0370537399419545,64,"PASS"
"INT-0055",7,3,-0.00947833093067124,-0.00947833093067124,0.0296503284912448,0.0296503284912448,64,"PASS"
"INT-0055",0,4,-0.149350047267105,-0.149350047267105,-0.197061195165643,-0.197061195165643,64,"PASS"
"INT-0055",1,4,-0.128174752426285,-0.128174752426285,-0.119219460046325,-0.119219460046325,64,"PASS"
"INT-0055",2,4,-0.0217670580809096,-0.0217670580809096,-0.119999985493147,-0.119999985493147,64,"PASS"
"INT-0055",3,4,0.0195823828832613,0.0195823828832613,0.0855191070932338,0.0855191070932338,64,"PASS"
"INT-0055",4,4,0.062109863597269,0.062109863597269,0,0,64,"PASS"
"INT-0055",5,4,-0.00580919625171109,-0.00580919625171109,-0.0428807484738543,-0.0428807484738543,64,"PASS"
"INT-0055",6,4,0.0290518287138982,0.0290518287138982,0.0111795365758459,0.0111795365758459,64,"PASS"
"INT-0055",7,4,-0.0219590640146017,-0.0219590640146017,-0.00185559197481369,-0.00185559197481369,64,"PASS"
"INT-0055",0,5,0.150028407300607,0.150028407300607,-0.0846645762021472,-0.0846645762021472,64,"PASS"
"INT-0055",1,5,0.0943033208484686,0.0943033208484686,-0.0773339224755031,-0.0773339224755031,64,"PASS"
"INT-0055",2,5,0.0862530283327386,0.0862530283327386,-0.00386564866507026,-0.00386564866507026,64,"PASS"
"INT-0055",3,5,-0.0608741777660437,-0.0608741777660437,0.00551946169095846,0.00551946169095846,64,"PASS"
"INT-0055",4,5,-0.00580919625171109,-0.00580919625171109,0.0428807484738543,0.0428807484738543,64,"PASS"
"INT-0055",5,5,0.0306345648328812,0.0306345648328812,0,0,64,"PASS"
"INT-0055",6,5,-0.0104346616488324,-0.0104346616488324,0.0190123621527396,0.0190123621527396,64,"PASS"
"INT-0055",7,5,0.00333381565105157,0.00333381565105157,-0.0149873125688673,-0.0149873125688673,64,"PASS"
"INT-0055",0,6,-0.107009860194141,-0.107009860194141,-0.0663122363388259,-0.0663122363388259,64,"PASS"
"INT-0055",1,6,-0.0814122386460114,-0.0814122386460114,-0.0326936552237969,-0.0326936552237969,64,"PASS"
"INT-0055",2,6,-0.0317782817910717,-0.0317782817910717,-0.0522133435337972,-0.0522133435337972,64,"PASS"
"INT-0055",3,6,0.0249452730891098,0.0249452730891098,0.0370537399419545,0.0370537399419545,64,"PASS"
"INT-0055",4,6,0.0290518287138982,0.0290518287138982,-0.0111795365758459,-0.0111795365758459,64,"PASS"
"INT-0055",5,6,-0.0104346616488324,-0.0104346616488324,-0.0190123621527396,-0.0190123621527396,64,"PASS"
"INT-0055",6,6,0.0158489319246111,0.0158489319246111,0,0,64,"PASS"
"INT-0055",7,6,-0.0106053854173236,-0.0106053854173236,0.00308461171562499,0.00308461171562499,64,"PASS"
"INT-0055",0,7,0.0586897859982442,0.0586897859982442,0.0652087188282021,0.0652087188282021,64,"PASS"
"INT-0055",1,7,0.0488778507887074,0.0488778507887074,0.0383206314696388,0.0383206314696388,64,"PASS"
"INT-0055",2,7,0.0112776416715165,0.0112776416715165,0.0417765786124033,0.0417765786124033,64,"PASS"
"INT-0055",3,7,-0.00947833093067124,-0.00947833093067124,-0.0296503284912448,-0.0296503284912448,64,"PASS"
"INT-0055",4,7,-0.0219590640146017,-0.0219590640146017,0.00185559197481369,0.00185559197481369,64,"PASS"
"INT-0055",5,7,0.00333381565105157,0.00333381565105157,0.0149873125688673,0.0149873125688673,64,"PASS"
"INT-0055",6,7,-0.0106053854173236,-0.0106053854173236,-0.00308461171562499,-0.00308461171562499,64,"PASS"
"INT-0055",7,7,0.00781916856056714,0.00781916856056714,0,0,64,"PASS"
"INT-0056",0,0,1,1,0,0,64,"PASS"
"INT-0056",1,0,-0.622217900707651,-0.622217900707651,-0.313834282569219,-0.313834282569219,64,"PASS"
"INT-0056",2,0,-0.322102159010949,-0.322102159010949,-0.363296110621365,-0.363296110621365,64,"PASS"
"INT-0056",3,0,-0.12450141858502,-0.12450141858502,-0.332251301040285,-0.332251301040285,64,"PASS"
"INT-0056",4,0,-0.127350738309902,-0.127350738309902,-0.211944192443957,-0.211944192443957,64,"PASS"
"INT-0056",5,0,0.168839136400298,0.168839136400298,0.0342046704449491,0.0342046704449491,64,"PASS"
"INT-0056",6,0,-0.125551746056559,-0.125551746056559,0.00922940567833741,0.00922940567833741,64,"PASS"
"INT-0056",7,0,0.0877104325468832,0.0877104325468832,0.00188361731089068,0.00188361731089068,64,"PASS"
"INT-0056",0,1,-0.622217900707651,-0.622217900707651,0.313834282569219,0.313834282569219,64,"PASS"
"INT-0056",1,1,0.493356183101846,0.493356183101846,0,0,64,"PASS"
"INT-0056",2,1,0.319420789151936,0.319420789151936,0.126954558099192,0.126954558099192,64,"PASS"
"INT-0056",3,1,0.18175221285028,0.18175221285028,0.167646409659646,0.167646409659646,64,"PASS"
"INT-0056",4,1,0.148069350273069,0.148069350273069,0.0933676299527197,0.0933676299527197,64,"PASS"
"INT-0056",5,1,-0.117628574573129,-0.117628574573129,0.0322051289764571,0.0322051289764571,64,"PASS"
"INT-0056",6,1,0.0752175415270852,0.0752175415270852,-0.0451569390002117,-0.0451569390002117,64,"PASS"
