TopologyID,UEID,CloneSiteID,SectorID,Distance2D_m,Pathloss_dB,Status
"WRAP-0006","UE-0","SITE-02","SECTOR-02",1027.87278377315,103.520148224467,"PASS"
"WRAP-0006","UE-0","SITE-03","SECTOR-00",999.462990905227,103.276695232412,"PASS"
"WRAP-0006","UE-0","SITE-03","SECTOR-01",999.462990905227,103.276695232412,"PASS"
"WRAP-0006","UE-0","SITE-03","SECTOR-02",999.462990905227,103.276695232412,"PASS"
"WRAP-0006","UE-0","SITE-04","SECTOR-00",626.996810199223,99.226667514899,"PASS"
"WRAP-0006","UE-0","SITE-04","SECTOR-01",626.996810199223,99.226667514899,"PASS"
"WRAP-0006","UE-0","SITE-04","SECTOR-02",626.996810199223,99.226667514899,"PASS"
"WRAP-0006","UE-0","SITE-05","SECTOR-00",536.025866736651,97.8650758416794,"PASS"
"WRAP-0006","UE-0","SITE-05","SECTOR-01",536.025866736651,97.8650758416794,"PASS"
"WRAP-0006","UE-0","SITE-05","SECTOR-02",536.025866736651,97.8650758416794,"PASS"
"WRAP-0006","UE-0","SITE-06","SECTOR-00",825.543735741212,101.616162613129,"PASS"
"WRAP-0006","UE-0","SITE-06","SECTOR-01",825.543735741212,101.616162613129,"PASS"
"WRAP-0006","UE-0","SITE-06","SECTOR-02",825.543735741212,101.616162613129,"PASS"
"WRAP-0006","UE-0","SITE-07","SECTOR-00",1108.93080955416,104.179449880931,"PASS"
"WRAP-0006","UE-0","SITE-07","SECTOR-01",1108.93080955416,104.179449880931,"PASS"
"WRAP-0006","UE-0","SITE-07","SECTOR-02",1108.93080955416,104.179449880931,"PASS"
"WRAP-0006","UE-0","SITE-08","SECTOR-00",611.495110519473,99.009220662844,"PASS"
"WRAP-0006","UE-0","SITE-08","SECTOR-01",611.495110519473,99.009220662844,"PASS"
"WRAP-0006","UE-0","SITE-08","SECTOR-02",611.495110519473,99.009220662844,"PASS"
"WRAP-0006","UE-0","SITE-09","SECTOR-00",134.629120178363,85.8641410394358,"PASS"
"WRAP-0006","UE-0","SITE-09","SECTOR-01",134.629120178363,85.8641410394358,"PASS"
"WRAP-0006","UE-0","SITE-09","SECTOR-02",134.629120178363,85.8641410394358,"PASS"
"WRAP-0006","UE-0","SITE-10","SECTOR-00",402.894191830533,95.3851810188817,"PASS"
"WRAP-0006","UE-0","SITE-10","SECTOR-01",402.894191830533,95.3851810188817,"PASS"
"WRAP-0006","UE-0","SITE-10","SECTOR-02",402.894191830533,95.3851810188817,"PASS"
"WRAP-0006","UE-0","SITE-11","SECTOR-00",898.065955050939,102.347525546027,"PASS"
"WRAP-0006","UE-0","SITE-11","SECTOR-01",898.065955050939,102.347525546027,"PASS"
"WRAP-0006","UE-0","SITE-11","SECTOR-02",898.065955050939,102.347525546027,"PASS"
"WRAP-0006","UE-0","SITE-12","SECTOR-00",924.514759416227,102.599637863905,"PASS"
"WRAP-0006","UE-0","SITE-12","SECTOR-01",924.514759416227,102.599637863905,"PASS"
"WRAP-0006","UE-0","SITE-12","SECTOR-02",924.514759416227,102.599637863905,"PASS"
"WRAP-0006","UE-0","SITE-13","SECTOR-00",498.925114811052,97.24206820569,"PASS"
"WRAP-0006","UE-0","SITE-13","SECTOR-01",498.925114811052,97.24206820569,"PASS"
"WRAP-0006","UE-0","SITE-13","SECTOR-02",498.925114811052,97.24206820569,"PASS"
"WRAP-0006","UE-0","SITE-14","SECTOR-00",378.318648760539,94.8385158838451,"PASS"
"WRAP-0006","UE-0","SITE-14","SECTOR-01",378.318648760539,94.8385158838451,"PASS"
"WRAP-0006","UE-0","SITE-14","SECTOR-02",378.318648760539,94.8385158838451,"PASS"
"WRAP-0006","UE-0","SITE-15","SECTOR-00",733.02368980189,100.583721094262,"PASS"
"WRAP-0006","UE-0","SITE-15","SECTOR-01",733.02368980189,100.583721094262,"PASS"
"WRAP-0006","UE-0","SITE-15","SECTOR-02",733.02368980189,100.583721094262,"PASS"
"WRAP-0006","UE-0","SITE-16","SECTOR-00",989.811871205051,103.192414050441,"PASS"
"WRAP-0006","UE-0","SITE-16","SECTOR-01",989.811871205051,103.192414050441,"PASS"
"WRAP-0006","UE-0","SITE-16","SECTOR-02",989.811871205051,103.192414050441,"PASS"
"WRAP-0006","UE-0","SITE-17","SECTOR-00",789.890036770449,101.232693605275,"PASS"
"WRAP-0006","UE-0","SITE-17","SECTOR-01",789.890036770449,101.232693605275,"PASS"
"WRAP-0006","UE-0","SITE-17","SECTOR-02",789.890036770449,101.232693605275,"PASS"
"WRAP-0006","UE-0","SITE-18","SECTOR-00",876.427407147905,102.135679889311,"PASS"
"WRAP-0006","UE-0","SITE-18","SECTOR-01",876.427407147905,102.135679889311,"PASS"
"WRAP-0006","UE-0","SITE-18","SECTOR-02",876.427407147905,102.135679889311,"PASS"
"WRAP-0007","UE-0","SITE-00","SECTOR-00",813.941029804985,101.493219713094,"PASS"
"WRAP-0007","UE-0","SITE-00","SECTOR-01",813.941029804985,101.493219713094,"PASS"
"WRAP-0007","UE-0","SITE-00","SECTOR-02",813.941029804985,101.493219713094,"PASS"
"WRAP-0007","UE-0","SITE-01","SECTOR-00",618.543603501268,99.1087672894292,"PASS"
"WRAP-0007","UE-0","SITE-01","SECTOR-01",618.543603501268,99.1087672894292,"PASS"
"WRAP-0007","UE-0","SITE-01","SECTOR-02",618.543603501268,99.1087672894292,"PASS"
"WRAP-0007","UE-0","SITE-02","SECTOR-00",776.332647042921,101.082317884845,"PASS"
"WRAP-0007","UE-0","SITE-02","SECTOR-01",776.332647042921,101.082317884845,"PASS"
"WRAP-0007","UE-0","SITE-02","SECTOR-02",776.332647042921,101.082317884845,"PASS"
"WRAP-0007","UE-0","SITE-03","SECTOR-00",801.500973528832,101.359441970976,"PASS"
"WRAP-0007","UE-0","SITE-03","SECTOR-01",801.500973528832,101.359441970976,"PASS"
"WRAP-0007","UE-0","SITE-03","SECTOR-02",801.500973528832,101.359441970976,"PASS"
"WRAP-0007","UE-0","SITE-04","SECTOR-00",335.410196624968,93.7928861114793,"PASS"
"WRAP-0007","UE-0","SITE-04","SECTOR-01",335.410196624968,93.7928861114793,"PASS"
"WRAP-0007","UE-0","SITE-04","SECTOR-02",335.410196624968,93.7928861114793,"PASS"
"WRAP-0007","UE-0","SITE-05","SECTOR-00",287.395527857227,92.4509610034679,"PASS"
"WRAP-0007","UE-0","SITE-05","SECTOR-01",287.395527857227,92.4509610034679,"PASS"
"WRAP-0007","UE-0","SITE-05","SECTOR-02",287.395527857227,92.4509610034679,"PASS"
"WRAP-0007","UE-0","SITE-06","SECTOR-00",743.432834131415,100.706195647898,"PASS"
"WRAP-0007","UE-0","SITE-06","SECTOR-01",743.432834131415,100.706195647898,"PASS"
"WRAP-0007","UE-0","SITE-06","SECTOR-02",743.432834131415,100.706195647898,"PASS"
"WRAP-0007","UE-0","SITE-07","SECTOR-00",1059.39021193106,103.782480007459,"PASS"
"WRAP-0007","UE-0","SITE-07","SECTOR-01",1059.39021193106,103.782480007459,"PASS"
"WRAP-0007","UE-0","SITE-07","SECTOR-02",1059.39021193106,103.782480007459,"PASS"
"WRAP-0007","UE-0","SITE-08","SECTOR-00",585.15280958709,98.6267467793961,"PASS"
"WRAP-0007","UE-0","SITE-08","SECTOR-01",585.15280958709,98.6267467793961,"PASS"
"WRAP-0007","UE-0","SITE-08","SECTOR-02",585.15280958709,98.6267467793961,"PASS"
"WRAP-0007","UE-0","SITE-09","SECTOR-00",250,91.2401610604463,"PASS"
"WRAP-0007","UE-0","SITE-09","SECTOR-01",250,91.2401610604463,"PASS"
"WRAP-0007","UE-0","SITE-09","SECTOR-02",250,91.2401610604463,"PASS"
"WRAP-0007","UE-0","SITE-10","SECTOR-00",531.597770341763,97.7930239016331,"PASS"
"WRAP-0007","UE-0","SITE-10","SECTOR-01",531.597770341763,97.7930239016331,"PASS"
"WRAP-0007","UE-0","SITE-10","SECTOR-02",531.597770341763,97.7930239016331,"PASS"
"WRAP-0007","UE-0","SITE-11","SECTOR-00",1001.34528453709,103.293038027248,"PASS"
"WRAP-0007","UE-0","SITE-11","SECTOR-01",1001.34528453709,103.293038027248,"PASS"
"WRAP-0007","UE-0","SITE-11","SECTOR-02",1001.34528453709,103.293038027248,"PASS"
"WRAP-0007","UE-0","SITE-12","SECTOR-00",1035.52287330379,103.584554813302,"PASS"
"WRAP-0007","UE-0","SITE-12","SECTOR-01",1035.52287330379,103.584554813302,"PASS"
"WRAP-0007","UE-0","SITE-12","SECTOR-02",1035.52287330379,103.584554813302,"PASS"
"WRAP-0007","UE-0","SITE-13","SECTOR-00",736.480692596667,100.624588206339,"PASS"
"WRAP-0007","UE-0","SITE-13","SECTOR-01",736.480692596667,100.624588206339,"PASS"
"WRAP-0007","UE-0","SITE-13","SECTOR-02",736.480692596667,100.624588206339,"PASS"
"WRAP-0007","UE-0","SITE-14","SECTOR-00",715.891053163818,100.378299584283,"PASS"
"WRAP-0007","UE-0","SITE-14","SECTOR-01",715.891053163818,100.378299584283,"PASS"
"WRAP-0007","UE-0","SITE-14","SECTOR-02",715.891053163818,100.378299584283,"PASS"
"WRAP-0007","UE-0","SITE-15","SECTOR-00",991.259900042534,103.205111642823,"PASS"
"WRAP-0007","UE-0","SITE-15","SECTOR-01",991.259900042534,103.205111642823,"PASS"
"WRAP-0007","UE-0","SITE-15","SECTOR-02",991.259900042534,103.205111642823,"PASS"
"WRAP-0007","UE-0","SITE-16","SECTOR-00",1233.81830961262,105.106385102956,"PASS"
"WRAP-0007","UE-0","SITE-16","SECTOR-01",1233.81830961262,105.106385102956,"PASS"
"WRAP-0007","UE-0","SITE-16","SECTOR-02",1233.81830961262,105.106385102956,"PASS"
"WRAP-0007","UE-0","SITE-17","SECTOR-00",1114.6316927881,104.223988634445,"PASS"
"WRAP-0007","UE-0","SITE-17","SECTOR-01",1114.6316927881,104.223988634445,"PASS"
"WRAP-0007","UE-0","SITE-17","SECTOR-02",1114.6316927881,104.223988634445,"PASS"
"WRAP-0007","UE-0","SITE-18","SECTOR-00",1209.33866224478,104.932319634548,"PASS"
"WRAP-0007","UE-0","SITE-18","SECTOR-01",1209.33866224478,104.932319634548,"PASS"
"WRAP-0007","UE-0","SITE-18","SECTOR-02",1209.33866224478,104.932319634548,"PASS"
"WRAP-0008","UE-0","SITE-00","SECTOR-00",1422.14626533279,106.340246189849,"PASS"
"WRAP-0008","UE-0","SITE-00","SECTOR-01",1422.14626533279,106.340246189849,"PASS"
"WRAP-0008","UE-0","SITE-00","SECTOR-02",1422.14626533279,106.340246189849,"PASS"
"WRAP-0008","UE-0","SITE-01","SECTOR-00",1337.53742039096,105.807479710097,"PASS"
"WRAP-0008","UE-0","SITE-01","SECTOR-01",1337.53742039096,105.807479710097,"PASS"
"WRAP-0008","UE-0","SITE-01","SECTOR-02",1337.53742039096,105.807479710097,"PASS"
"WRAP-0008","UE-0","SITE-02","SECTOR-00",1433.70593285102,106.410562535166,"PASS"
"WRAP-0008","UE-0","SITE-02","SECTOR-01",1433.70593285102,106.410562535166,"PASS"
"WRAP-0008","UE-0","SITE-02","SECTOR-02",1433.70593285102,106.410562535166,"PASS"
"WRAP-0008","UE-0","SITE-03","SECTOR-00",1164.47140327871,104.603937441702,"PASS"
"WRAP-0008","UE-0","SITE-03","SECTOR-01",1164.47140327871,104.603937441702,"PASS"
"WRAP-0008","UE-0","SITE-03","SECTOR-02",1164.47140327871,104.603937441702,"PASS"
"WRAP-0008","UE-0","SITE-04","SECTOR-00",934.07708461347,102.689015243318,"PASS"
"WRAP-0008","UE-0","SITE-04","SECTOR-01",934.07708461347,102.689015243318,"PASS"
"WRAP-0008","UE-0","SITE-04","SECTOR-02",934.07708461347,102.689015243318,"PASS"
"WRAP-0008","UE-0","SITE-05","SECTOR-00",942.871333187148,102.770409522253,"PASS"
"WRAP-0008","UE-0","SITE-05","SECTOR-01",942.871333187148,102.770409522253,"PASS"
"WRAP-0008","UE-0","SITE-05","SECTOR-02",942.871333187148,102.770409522253,"PASS"
"WRAP-0008","UE-0","SITE-06","SECTOR-00",1185.5432096268,104.759708634656,"PASS"
"WRAP-0008","UE-0","SITE-06","SECTOR-01",1185.5432096268,104.759708634656,"PASS"
"WRAP-0008","UE-0","SITE-06","SECTOR-02",1185.5432096268,104.759708634656,"PASS"
"WRAP-0008","UE-0","SITE-07","SECTOR-00",1090.63618961952,104.034958975025,"PASS"
"WRAP-0008","UE-0","SITE-07","SECTOR-01",1090.63618961952,104.034958975025,"PASS"
"WRAP-0008","UE-0","SITE-07","SECTOR-02",1090.63618961952,104.034958975025,"PASS"
"WRAP-0008","UE-0","SITE-08","SECTOR-00",675.273018159241,99.8709488268065,"PASS"
"WRAP-0008","UE-0","SITE-08","SECTOR-01",675.273018159241,99.8709488268065,"PASS"
"WRAP-0008","UE-0","SITE-08","SECTOR-02",675.273018159241,99.8709488268065,"PASS"
"WRAP-0008","UE-0","SITE-09","SECTOR-00",471.69905660283,96.754661040175,"PASS"
"WRAP-0008","UE-0","SITE-09","SECTOR-01",471.69905660283,96.754661040175,"PASS"
"WRAP-0008","UE-0","SITE-09","SECTOR-02",471.69905660283,96.754661040175,"PASS"
"WRAP-0008","UE-0","SITE-10","SECTOR-00",699.289890493284,100.174505882392,"PASS"
"WRAP-0008","UE-0","SITE-10","SECTOR-01",699.289890493284,100.174505882392,"PASS"
"WRAP-0008","UE-0","SITE-10","SECTOR-02",699.289890493284,100.174505882392,"PASS"
"WRAP-0008","UE-0","SITE-11","SECTOR-00",1120.49663180762,104.269571994841,"PASS"
"WRAP-0008","UE-0","SITE-11","SECTOR-01",1120.49663180762,104.269571994841,"PASS"
"WRAP-0008","UE-0","SITE-11","SECTOR-02",1120.49663180762,104.269571994841,"PASS"
"WRAP-0008","UE-0","SITE-12","SECTOR-00",734.497990540329,100.601173126469,"PASS"
"WRAP-0008","UE-0","SITE-12","SECTOR-01",734.497990540329,100.601173126469,"PASS"
"WRAP-0008","UE-0","SITE-12","SECTOR-02",734.497990540329,100.601173126469,"PASS"
"WRAP-0008","UE-0","SITE-13","SECTOR-00",236.629772120691,90.7627485968417,"PASS"
"WRAP-0008","UE-0","SITE-13","SECTOR-01",236.629772120691,90.7627485968417,"PASS"
"WRAP-0008","UE-0","SITE-13","SECTOR-02",236.629772120691,90.7627485968417,"PASS"
"WRAP-0008","UE-0","SITE-14","SECTOR-00",269.258240356725,91.8847409527154,"PASS"
"WRAP-0008","UE-0","SITE-14","SECTOR-01",269.258240356725,91.8847409527154,"PASS"
"WRAP-0008","UE-0","SITE-14","SECTOR-02",269.258240356725,91.8847409527154,"PASS"
"WRAP-0008","UE-0","SITE-15","SECTOR-00",767.467491784577,100.982560662822,"PASS"
"WRAP-0008","UE-0","SITE-15","SECTOR-01",767.467491784577,100.982560662822,"PASS"
"WRAP-0008","UE-0","SITE-15","SECTOR-02",767.467491784577,100.982560662822,"PASS"
"WRAP-0008","UE-0","SITE-16","SECTOR-00",624.089174804195,99.1862938780374,"PASS"
"WRAP-0008","UE-0","SITE-16","SECTOR-01",624.089174804195,99.1862938780374,"PASS"
"WRAP-0008","UE-0","SITE-16","SECTOR-02",624.089174804195,99.1862938780374,"PASS"
"WRAP-0008","UE-0","SITE-17","SECTOR-00",394.960313264371,95.2124300604863,"PASS"
"WRAP-0008","UE-0","SITE-17","SECTOR-01",394.960313264371,95.2124300604863,"PASS"
"WRAP-0008","UE-0","SITE-17","SECTOR-02",394.960313264371,95.2124300604863,"PASS"
"WRAP-0008","UE-0","SITE-18","SECTOR-00",650,99.5396280198626,"PASS"
"WRAP-0008","UE-0","SITE-18","SECTOR-01",650,99.5396280198626,"PASS"
"WRAP-0008","UE-0","SITE-18","SECTOR-02",650,99.5396280198626,"PASS"
"WRAP-0009","UE-0","SITE-00","SECTOR-00",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-00","SECTOR-01",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-00","SECTOR-02",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-01","SECTOR-00",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-01","SECTOR-01",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-01","SECTOR-02",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-02","SECTOR-00",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-02","SECTOR-01",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-02","SECTOR-02",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-03","SECTOR-00",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-03","SECTOR-01",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-03","SECTOR-02",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-04","SECTOR-00",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-04","SECTOR-01",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-04","SECTOR-02",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-05","SECTOR-00",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-05","SECTOR-01",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-05","SECTOR-02",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-06","SECTOR-00",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-06","SECTOR-01",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-06","SECTOR-02",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-07","SECTOR-00",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-07","SECTOR-01",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-07","SECTOR-02",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-08","SECTOR-00",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-08","SECTOR-01",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-08","SECTOR-02",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-09","SECTOR-00",0,43.2813608870055,"PASS"
"WRAP-0009","UE-0","SITE-09","SECTOR-01",0,43.2813608870055,"PASS"
"WRAP-0009","UE-0","SITE-09","SECTOR-02",0,43.2813608870055,"PASS"
"WRAP-0009","UE-0","SITE-10","SECTOR-00",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-10","SECTOR-01",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-10","SECTOR-02",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-11","SECTOR-00",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-11","SECTOR-01",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-11","SECTOR-02",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-12","SECTOR-00",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-12","SECTOR-01",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-12","SECTOR-02",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-13","SECTOR-00",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-13","SECTOR-01",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-13","SECTOR-02",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-14","SECTOR-00",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-14","SECTOR-01",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-14","SECTOR-02",1000,103.281360887006,"PASS"
"WRAP-0009","UE-0","SITE-15","SECTOR-00",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-15","SECTOR-01",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-15","SECTOR-02",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-16","SECTOR-00",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-16","SECTOR-01",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-16","SECTOR-02",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-17","SECTOR-00",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-17","SECTOR-01",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-17","SECTOR-02",1732.05080756888,108.052573434202,"PASS"
"WRAP-0009","UE-0","SITE-18","SECTOR-00",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-18","SECTOR-01",2000,109.301960800285,"PASS"
"WRAP-0009","UE-0","SITE-18","SECTOR-02",2000,109.301960800285,"PASS"
"WRAP-0010","UE-0","SITE-00","SECTOR-00",2252.22112591104,110.333581444059,"PASS"
"WRAP-0010","UE-0","SITE-00","SECTOR-01",2252.22112591104,110.333581444059,"PASS"
"WRAP-0010","UE-0","SITE-00","SECTOR-02",2252.22112591104,110.333581444059,"PASS"
"WRAP-0010","UE-0","SITE-01","SECTOR-00",1910.31278047421,108.903450511675,"PASS"
"WRAP-0010","UE-0","SITE-01","SECTOR-01",1910.31278047421,108.903450511675,"PASS"
"WRAP-0010","UE-0","SITE-01","SECTOR-02",1910.31278047421,108.903450511675,"PASS"
"WRAP-0010","UE-0","SITE-02","SECTOR-00",2055.74556754629,109.540748137747,"PASS"
"WRAP-0010","UE-0","SITE-02","SECTOR-01",2055.74556754629,109.540748137747,"PASS"
"WRAP-0010","UE-0","SITE-02","SECTOR-02",2055.74556754629,109.540748137747,"PASS"
"WRAP-0010","UE-0","SITE-03","SECTOR-00",1998.92598181045,109.297295145692,"PASS"
"WRAP-0010","UE-0","SITE-03","SECTOR-01",1998.92598181045,109.297295145692,"PASS"
"WRAP-0010","UE-0","SITE-03","SECTOR-02",1998.92598181045,109.297295145692,"PASS"
"WRAP-0010","UE-0","SITE-04","SECTOR-00",1253.99362039845,105.247267428179,"PASS"
"WRAP-0010","UE-0","SITE-04","SECTOR-01",1253.99362039845,105.247267428179,"PASS"
"WRAP-0010","UE-0","SITE-04","SECTOR-02",1253.99362039845,105.247267428179,"PASS"
"WRAP-0010","UE-0","SITE-05","SECTOR-00",1072.0517334733,103.885675754959,"PASS"
"WRAP-0010","UE-0","SITE-05","SECTOR-01",1072.0517334733,103.885675754959,"PASS"
"WRAP-0010","UE-0","SITE-05","SECTOR-02",1072.0517334733,103.885675754959,"PASS"
"WRAP-0010","UE-0","SITE-06","SECTOR-00",1651.08747148242,107.636762526409,"PASS"
"WRAP-0010","UE-0","SITE-06","SECTOR-01",1651.08747148242,107.636762526409,"PASS"
"WRAP-0010","UE-0","SITE-06","SECTOR-02",1651.08747148242,107.636762526409,"PASS"
"WRAP-0010","UE-0","SITE-07","SECTOR-00",2217.86161910832,110.200049794211,"PASS"
"WRAP-0010","UE-0","SITE-07","SECTOR-01",2217.86161910832,110.200049794211,"PASS"
"WRAP-0010","UE-0","SITE-07","SECTOR-02",2217.86161910832,110.200049794211,"PASS"
"WRAP-0010","UE-0","SITE-08","SECTOR-00",1222.99022103895,105.029820576124,"PASS"
"WRAP-0010","UE-0","SITE-08","SECTOR-01",1222.99022103895,105.029820576124,"PASS"
"WRAP-0010","UE-0","SITE-08","SECTOR-02",1222.99022103895,105.029820576124,"PASS"
"WRAP-0010","UE-0","SITE-09","SECTOR-00",269.258240356725,91.8847409527154,"PASS"
"WRAP-0010","UE-0","SITE-09","SECTOR-01",269.258240356725,91.8847409527154,"PASS"
"WRAP-0010","UE-0","SITE-09","SECTOR-02",269.258240356725,91.8847409527154,"PASS"
"WRAP-0010","UE-0","SITE-10","SECTOR-00",805.788383661065,101.405780932161,"PASS"
"WRAP-0010","UE-0","SITE-10","SECTOR-01",805.788383661065,101.405780932161,"PASS"
"WRAP-0010","UE-0","SITE-10","SECTOR-02",805.788383661065,101.405780932161,"PASS"
"WRAP-0010","UE-0","SITE-11","SECTOR-00",1796.13191010188,108.368125459307,"PASS"
"WRAP-0010","UE-0","SITE-11","SECTOR-01",1796.13191010188,108.368125459307,"PASS"
"WRAP-0010","UE-0","SITE-11","SECTOR-02",1796.13191010188,108.368125459307,"PASS"
"WRAP-0010","UE-0","SITE-12","SECTOR-00",1849.02951883245,108.620237777184,"PASS"
"WRAP-0010","UE-0","SITE-12","SECTOR-01",1849.02951883245,108.620237777184,"PASS"
"WRAP-0010","UE-0","SITE-12","SECTOR-02",1849.02951883245,108.620237777184,"PASS"
"WRAP-0010","UE-0","SITE-13","SECTOR-00",997.850229622105,103.26266811897,"PASS"
"WRAP-0010","UE-0","SITE-13","SECTOR-01",997.850229622105,103.26266811897,"PASS"
"WRAP-0010","UE-0","SITE-13","SECTOR-02",997.850229622105,103.26266811897,"PASS"
"WRAP-0010","UE-0","SITE-14","SECTOR-00",756.637297521078,100.859115797125,"PASS"
"WRAP-0010","UE-0","SITE-14","SECTOR-01",756.637297521078,100.859115797125,"PASS"
"WRAP-0010","UE-0","SITE-14","SECTOR-02",756.637297521078,100.859115797125,"PASS"
"WRAP-0010","UE-0","SITE-15","SECTOR-00",1466.04737960378,106.604321007541,"PASS"
"WRAP-0010","UE-0","SITE-15","SECTOR-01",1466.04737960378,106.604321007541,"PASS"
"WRAP-0010","UE-0","SITE-15","SECTOR-02",1466.04737960378,106.604321007541,"PASS"
"WRAP-0010","UE-0","SITE-16","SECTOR-00",1979.6237424101,109.213013963721,"PASS"
"WRAP-0010","UE-0","SITE-16","SECTOR-01",1979.6237424101,109.213013963721,"PASS"
"WRAP-0010","UE-0","SITE-16","SECTOR-02",1979.6237424101,109.213013963721,"PASS"
"WRAP-0010","UE-0","SITE-17","SECTOR-00",1579.7800735409,107.253293518554,"PASS"
"WRAP-0010","UE-0","SITE-17","SECTOR-01",1579.7800735409,107.253293518554,"PASS"
"WRAP-0010","UE-0","SITE-17","SECTOR-02",1579.7800735409,107.253293518554,"PASS"
"WRAP-0010","UE-0","SITE-18","SECTOR-00",1752.85481429581,108.15627980259,"PASS"
"WRAP-0010","UE-0","SITE-18","SECTOR-01",1752.85481429581,108.15627980259,"PASS"
"WRAP-0010","UE-0","SITE-18","SECTOR-02",1752.85481429581,108.15627980259,"PASS"
"WRAP-0011","UE-0","SITE-00","SECTOR-00",1627.88205960997,107.513819626374,"PASS"
"WRAP-0011","UE-0","SITE-00","SECTOR-01",1627.88205960997,107.513819626374,"PASS"
"WRAP-0011","UE-0","SITE-00","SECTOR-02",1627.88205960997,107.513819626374,"PASS"
"WRAP-0011","UE-0","SITE-01","SECTOR-00",1237.08720700254,105.129367202709,"PASS"
"WRAP-0011","UE-0","SITE-01","SECTOR-01",1237.08720700254,105.129367202709,"PASS"
"WRAP-0011","UE-0","SITE-01","SECTOR-02",1237.08720700254,105.129367202709,"PASS"
"WRAP-0011","UE-0","SITE-02","SECTOR-00",1552.66529408584,107.102917798124,"PASS"
"WRAP-0011","UE-0","SITE-02","SECTOR-01",1552.66529408584,107.102917798124,"PASS"
"WRAP-0011","UE-0","SITE-02","SECTOR-02",1552.66529408584,107.102917798124,"PASS"
"WRAP-0011","UE-0","SITE-03","SECTOR-00",1603.00194705766,107.380041884255,"PASS"
"WRAP-0011","UE-0","SITE-03","SECTOR-01",1603.00194705766,107.380041884255,"PASS"
"WRAP-0011","UE-0","SITE-03","SECTOR-02",1603.00194705766,107.380041884255,"PASS"
"WRAP-0011","UE-0","SITE-04","SECTOR-00",670.820393249937,99.813486024759,"PASS"
"WRAP-0011","UE-0","SITE-04","SECTOR-01",670.820393249937,99.813486024759,"PASS"
