CaseID,LogicalPort,PhysicalElement,WeightReal,WeightImag,InputPower,OutputPower,Status
"ARR-0368",40,40,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0368",41,41,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0368",42,42,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0368",43,43,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0368",44,44,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0368",45,45,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0368",46,46,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0368",47,47,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0368",48,48,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0368",49,49,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0368",50,50,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0368",51,51,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0368",52,52,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0368",53,53,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0368",54,54,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0368",55,55,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0368",56,56,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0368",57,57,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0368",58,58,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0368",59,59,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0368",60,60,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0368",61,61,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0368",62,62,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0368",63,63,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0369",0,0,1,0,1,1,"PASS"
"ARR-0369",1,1,0.208896866776194,0.977937676465678,1,1,"PASS"
"ARR-0369",2,2,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0369",3,3,-0.590227317204913,-0.807237086626408,1,1,"PASS"
"ARR-0369",4,4,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0369",5,5,0.868532642811514,0.495631968673175,1,1,"PASS"
"ARR-0369",6,6,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0369",7,7,-0.995234202666495,-0.0975134956956488,1,1,"PASS"
"ARR-0369",8,8,6.12323399573677e-17,-1,1,1,"PASS"
"ARR-0369",9,9,0.977937676465678,-0.208896866776194,1,1,"PASS"
"ARR-0369",10,10,0.408576233032143,0.912724198102178,1,1,"PASS"
"ARR-0369",11,11,-0.807237086626408,0.590227317204913,1,1,"PASS"
"ARR-0369",12,12,-0.745834829315743,-0.666130923602528,1,1,"PASS"
"ARR-0369",13,13,0.495631968673175,-0.868532642811514,1,1,"PASS"
"ARR-0369",14,14,0.952906759975629,0.303263428050183,1,1,"PASS"
"ARR-0369",15,15,-0.0975134956956479,0.995234202666495,1,1,"PASS"
"ARR-0369",16,16,-1,-1.22464679914735e-16,1,1,"PASS"
"ARR-0369",17,17,-0.208896866776194,-0.977937676465678,1,1,"PASS"
"ARR-0369",18,18,0.912724198102178,-0.408576233032143,1,1,"PASS"
"ARR-0369",19,19,0.590227317204913,0.807237086626408,1,1,"PASS"
"ARR-0369",20,20,-0.666130923602528,0.745834829315743,1,1,"PASS"
"ARR-0369",21,21,-0.868532642811514,-0.495631968673175,1,1,"PASS"
"ARR-0369",22,22,0.303263428050183,-0.952906759975629,1,1,"PASS"
"ARR-0369",23,23,0.995234202666495,0.097513495695648,1,1,"PASS"
"ARR-0369",24,24,-1.83697019872103e-16,1,1,1,"PASS"
"ARR-0369",25,25,-0.977937676465678,0.208896866776194,1,1,"PASS"
"ARR-0369",26,26,-0.408576233032143,-0.912724198102178,1,1,"PASS"
"ARR-0369",27,27,0.807237086626408,-0.590227317204913,1,1,"PASS"
"ARR-0369",28,28,0.745834829315743,0.666130923602528,1,1,"PASS"
"ARR-0369",29,29,-0.495631968673175,0.868532642811514,1,1,"PASS"
"ARR-0369",30,30,-0.952906759975629,-0.303263428050183,1,1,"PASS"
"ARR-0369",31,31,0.097513495695648,-0.995234202666495,1,1,"PASS"
"ARR-0369",32,32,1,2.44929359829471e-16,1,1,"PASS"
"ARR-0369",33,33,0.208896866776194,0.977937676465678,1,1,"PASS"
"ARR-0369",34,34,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0369",35,35,-0.590227317204913,-0.807237086626408,1,1,"PASS"
"ARR-0369",36,36,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0369",37,37,0.868532642811514,0.495631968673175,1,1,"PASS"
"ARR-0369",38,38,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0369",39,39,-0.995234202666495,-0.0975134956956481,1,1,"PASS"
"ARR-0369",40,40,3.06161699786838e-16,-1,1,1,"PASS"
"ARR-0369",41,41,0.977937676465678,-0.208896866776194,1,1,"PASS"
"ARR-0369",42,42,0.408576233032143,0.912724198102178,1,1,"PASS"
"ARR-0369",43,43,-0.807237086626408,0.590227317204913,1,1,"PASS"
"ARR-0369",44,44,-0.745834829315743,-0.666130923602528,1,1,"PASS"
"ARR-0369",45,45,0.495631968673175,-0.868532642811514,1,1,"PASS"
"ARR-0369",46,46,0.952906759975629,0.303263428050183,1,1,"PASS"
"ARR-0369",47,47,-0.0975134956956482,0.995234202666495,1,1,"PASS"
"ARR-0369",48,48,-1,-3.67394039744206e-16,1,1,"PASS"
"ARR-0369",49,49,-0.208896866776195,-0.977937676465678,1,1,"PASS"
"ARR-0369",50,50,0.912724198102178,-0.408576233032143,1,1,"PASS"
"ARR-0369",51,51,0.590227317204912,0.807237086626408,1,1,"PASS"
"ARR-0369",52,52,-0.666130923602528,0.745834829315743,1,1,"PASS"
"ARR-0369",53,53,-0.868532642811514,-0.495631968673176,1,1,"PASS"
"ARR-0369",54,54,0.303263428050183,-0.952906759975629,1,1,"PASS"
"ARR-0369",55,55,0.995234202666495,0.0975134956956483,1,1,"PASS"
"ARR-0369",56,56,-4.28626379701574e-16,1,1,1,"PASS"
"ARR-0369",57,57,-0.977937676465678,0.208896866776195,1,1,"PASS"
"ARR-0369",58,58,-0.408576233032143,-0.912724198102178,1,1,"PASS"
"ARR-0369",59,59,0.807237086626408,-0.590227317204912,1,1,"PASS"
"ARR-0369",60,60,0.745834829315743,0.666130923602528,1,1,"PASS"
"ARR-0369",61,61,-0.495631968673176,0.868532642811514,1,1,"PASS"
"ARR-0369",62,62,-0.952906759975629,-0.303263428050183,1,1,"PASS"
"ARR-0369",63,63,0.0975134956956483,-0.995234202666495,1,1,"PASS"
"ARR-0370",0,0,1,0,1,1,"PASS"
"ARR-0370",1,1,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0370",2,2,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0370",3,3,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0370",4,4,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0370",5,5,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0370",6,6,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0370",7,7,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0370",8,8,1,0,1,1,"PASS"
"ARR-0370",9,9,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0370",10,10,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0370",11,11,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0370",12,12,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0370",13,13,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0370",14,14,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0370",15,15,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0370",16,16,1,0,1,1,"PASS"
"ARR-0370",17,17,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0370",18,18,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0370",19,19,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0370",20,20,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0370",21,21,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0370",22,22,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0370",23,23,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0370",24,24,1,0,1,1,"PASS"
"ARR-0370",25,25,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0370",26,26,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0370",27,27,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0370",28,28,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0370",29,29,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0370",30,30,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0370",31,31,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0370",32,32,1,0,1,1,"PASS"
"ARR-0370",33,33,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0370",34,34,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0370",35,35,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0370",36,36,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0370",37,37,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0370",38,38,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0370",39,39,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0370",40,40,1,0,1,1,"PASS"
"ARR-0370",41,41,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0370",42,42,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0370",43,43,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0370",44,44,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0370",45,45,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0370",46,46,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0370",47,47,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0370",48,48,1,0,1,1,"PASS"
"ARR-0370",49,49,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0370",50,50,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0370",51,51,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0370",52,52,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0370",53,53,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0370",54,54,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0370",55,55,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0370",56,56,1,0,1,1,"PASS"
"ARR-0370",57,57,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0370",58,58,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0370",59,59,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0370",60,60,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0370",61,61,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0370",62,62,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0370",63,63,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0371",0,0,1,0,1,1,"PASS"
"ARR-0371",1,1,0.208896866776194,0.977937676465678,1,1,"PASS"
"ARR-0371",2,2,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0371",3,3,-0.590227317204913,-0.807237086626408,1,1,"PASS"
"ARR-0371",4,4,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0371",5,5,0.868532642811514,0.495631968673175,1,1,"PASS"
"ARR-0371",6,6,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0371",7,7,-0.995234202666495,-0.0975134956956488,1,1,"PASS"
"ARR-0371",8,8,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0371",9,9,-0.977937676465678,0.208896866776194,1,1,"PASS"
"ARR-0371",10,10,-0.408576233032144,-0.912724198102178,1,1,"PASS"
"ARR-0371",11,11,0.807237086626408,-0.590227317204913,1,1,"PASS"
"ARR-0371",12,12,0.745834829315743,0.666130923602527,1,1,"PASS"
"ARR-0371",13,13,-0.495631968673175,0.868532642811514,1,1,"PASS"
"ARR-0371",14,14,-0.952906759975629,-0.303263428050183,1,1,"PASS"
"ARR-0371",15,15,0.0975134956956487,-0.995234202666495,1,1,"PASS"
"ARR-0371",16,16,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0371",17,17,-0.208896866776195,-0.977937676465678,1,1,"PASS"
"ARR-0371",18,18,0.912724198102178,-0.408576233032144,1,1,"PASS"
"ARR-0371",19,19,0.590227317204913,0.807237086626408,1,1,"PASS"
"ARR-0371",20,20,-0.666130923602527,0.745834829315744,1,1,"PASS"
"ARR-0371",21,21,-0.868532642811514,-0.495631968673175,1,1,"PASS"
"ARR-0371",22,22,0.303263428050183,-0.952906759975629,1,1,"PASS"
"ARR-0371",23,23,0.995234202666496,0.0975134956956469,1,1,"PASS"
"ARR-0371",24,24,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0371",25,25,0.977937676465678,-0.208896866776195,1,1,"PASS"
"ARR-0371",26,26,0.408576233032144,0.912724198102178,1,1,"PASS"
"ARR-0371",27,27,-0.807237086626408,0.590227317204913,1,1,"PASS"
"ARR-0371",28,28,-0.745834829315744,-0.666130923602527,1,1,"PASS"
"ARR-0371",29,29,0.495631968673175,-0.868532642811514,1,1,"PASS"
"ARR-0371",30,30,0.952906759975629,0.303263428050183,1,1,"PASS"
"ARR-0371",31,31,-0.0975134956956468,0.995234202666496,1,1,"PASS"
"ARR-0371",32,32,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0371",33,33,0.208896866776195,0.977937676465678,1,1,"PASS"
"ARR-0371",34,34,-0.912724198102178,0.408576233032144,1,1,"PASS"
"ARR-0371",35,35,-0.590227317204913,-0.807237086626408,1,1,"PASS"
"ARR-0371",36,36,0.666130923602527,-0.745834829315744,1,1,"PASS"
"ARR-0371",37,37,0.868532642811514,0.495631968673175,1,1,"PASS"
"ARR-0371",38,38,-0.303263428050182,0.952906759975629,1,1,"PASS"
"ARR-0371",39,39,-0.995234202666496,-0.0975134956956467,1,1,"PASS"
"ARR-0371",40,40,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0371",41,41,-0.977937676465678,0.208896866776196,1,1,"PASS"
"ARR-0371",42,42,-0.408576233032144,-0.912724198102178,1,1,"PASS"
"ARR-0371",43,43,0.807237086626408,-0.590227317204913,1,1,"PASS"
"ARR-0371",44,44,0.745834829315744,0.666130923602527,1,1,"PASS"
"ARR-0371",45,45,-0.495631968673175,0.868532642811514,1,1,"PASS"
"ARR-0371",46,46,-0.952906759975629,-0.303263428050184,1,1,"PASS"
"ARR-0371",47,47,0.0975134956956467,-0.995234202666496,1,1,"PASS"
"ARR-0371",48,48,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0371",49,49,-0.208896866776196,-0.977937676465678,1,1,"PASS"
"ARR-0371",50,50,0.912724198102178,-0.408576233032144,1,1,"PASS"
"ARR-0371",51,51,0.590227317204913,0.807237086626408,1,1,"PASS"
"ARR-0371",52,52,-0.666130923602527,0.745834829315744,1,1,"PASS"
"ARR-0371",53,53,-0.868532642811514,-0.495631968673175,1,1,"PASS"
"ARR-0371",54,54,0.303263428050182,-0.952906759975629,1,1,"PASS"
"ARR-0371",55,55,0.995234202666496,0.0975134956956449,1,1,"PASS"
"ARR-0371",56,56,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0371",57,57,0.977937676465678,-0.208896866776196,1,1,"PASS"
"ARR-0371",58,58,0.408576233032144,0.912724198102178,1,1,"PASS"
"ARR-0371",59,59,-0.807237086626408,0.590227317204913,1,1,"PASS"
"ARR-0371",60,60,-0.745834829315745,-0.666130923602525,1,1,"PASS"
"ARR-0371",61,61,0.495631968673173,-0.868532642811515,1,1,"PASS"
"ARR-0371",62,62,0.952906759975629,0.303263428050184,1,1,"PASS"
"ARR-0371",63,63,-0.0975134956956466,0.995234202666496,1,1,"PASS"
"ARR-0372",0,0,1,0,1,1,"PASS"
"ARR-0372",1,1,0.707106781186548,0.707106781186547,1,1,"PASS"
"ARR-0372",2,2,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0372",3,3,-0.707106781186547,0.707106781186548,1,1,"PASS"
"ARR-0372",4,4,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0372",5,5,-0.707106781186548,-0.707106781186547,1,1,"PASS"
"ARR-0372",6,6,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0372",7,7,0.707106781186547,-0.707106781186548,1,1,"PASS"
"ARR-0372",8,8,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0372",9,9,-0.934300494839787,-0.35648644482242,1,1,"PASS"
"ARR-0372",10,10,-0.408576233032144,-0.912724198102178,1,1,"PASS"
"ARR-0372",11,11,0.35648644482242,-0.934300494839787,1,1,"PASS"
"ARR-0372",12,12,0.912724198102178,-0.408576233032144,1,1,"PASS"
"ARR-0372",13,13,0.934300494839788,0.35648644482242,1,1,"PASS"
"ARR-0372",14,14,0.408576233032144,0.912724198102178,1,1,"PASS"
"ARR-0372",15,15,-0.356486444822419,0.934300494839788,1,1,"PASS"
"ARR-0372",16,16,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0372",17,17,0.998410558691678,-0.0563591722168679,1,1,"PASS"
"ARR-0372",18,18,0.745834829315743,0.666130923602527,1,1,"PASS"
"ARR-0372",19,19,0.056359172216868,0.998410558691678,1,1,"PASS"
"ARR-0372",20,20,-0.666130923602527,0.745834829315744,1,1,"PASS"
"ARR-0372",21,21,-0.998410558691678,0.0563591722168681,1,1,"PASS"
"ARR-0372",22,22,-0.745834829315744,-0.666130923602527,1,1,"PASS"
"ARR-0372",23,23,-0.0563591722168681,-0.998410558691678,1,1,"PASS"
"ARR-0372",24,24,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0372",25,25,-0.888246458277433,0.459367205357106,1,1,"PASS"
"ARR-0372",26,26,-0.952906759975629,-0.303263428050183,1,1,"PASS"
"ARR-0372",27,27,-0.459367205357106,-0.888246458277433,1,1,"PASS"
"ARR-0372",28,28,0.303263428050183,-0.952906759975629,1,1,"PASS"
"ARR-0372",29,29,0.888246458277433,-0.459367205357106,1,1,"PASS"
"ARR-0372",30,30,0.952906759975629,0.303263428050183,1,1,"PASS"
"ARR-0372",31,31,0.459367205357106,0.888246458277432,1,1,"PASS"
"ARR-0372",32,32,-0.112539185240887,-0.993647287414059,1,1,"PASS"
"ARR-0372",33,33,0.623037514005058,-0.78219195607114,1,1,"PASS"
"ARR-0372",34,34,0.993647287414059,-0.112539185240887,1,1,"PASS"
"ARR-0372",35,35,0.78219195607114,0.623037514005058,1,1,"PASS"
"ARR-0372",36,36,0.112539185240887,0.993647287414059,1,1,"PASS"
"ARR-0372",37,37,-0.623037514005058,0.78219195607114,1,1,"PASS"
"ARR-0372",38,38,-0.993647287414059,0.112539185240887,1,1,"PASS"
"ARR-0372",39,39,-0.782191956071139,-0.62303751400506,1,1,"PASS"
"ARR-0372",40,40,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0372",41,41,-0.249076372438251,0.968483846376904,1,1,"PASS"
"ARR-0372",42,42,-0.860945087227173,0.508697903258305,1,1,"PASS"
"ARR-0372",43,43,-0.968483846376904,-0.249076372438251,1,1,"PASS"
"ARR-0372",44,44,-0.508697903258305,-0.860945087227173,1,1,"PASS"
"ARR-0372",45,45,0.249076372438252,-0.968483846376903,1,1,"PASS"
"ARR-0372",46,46,0.860945087227172,-0.508697903258307,1,1,"PASS"
"ARR-0372",47,47,0.968483846376904,0.249076372438251,1,1,"PASS"
"ARR-0372",48,48,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0372",49,49,-0.168361449405251,-0.985725328047404,1,1,"PASS"
"ARR-0372",50,50,0.577963541284805,-0.816062586414502,1,1,"PASS"
"ARR-0372",51,51,0.985725328047404,-0.168361449405253,1,1,"PASS"
"ARR-0372",52,52,0.816062586414503,0.577963541284804,1,1,"PASS"
"ARR-0372",53,53,0.168361449405251,0.985725328047404,1,1,"PASS"
"ARR-0372",54,54,-0.577963541284805,0.816062586414502,1,1,"PASS"
"ARR-0372",55,55,-0.985725328047404,0.168361449405253,1,1,"PASS"
"ARR-0372",56,56,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0372",57,57,0.556411510237712,0.830906872805243,1,1,"PASS"
"ARR-0372",58,58,-0.194097532275762,0.98098223631443,1,1,"PASS"
"ARR-0372",59,59,-0.830906872805244,0.556411510237711,1,1,"PASS"
"ARR-0372",60,60,-0.980982236314429,-0.194097532275763,1,1,"PASS"
"ARR-0372",61,61,-0.556411510237713,-0.830906872805243,1,1,"PASS"
"ARR-0372",62,62,0.194097532275761,-0.98098223631443,1,1,"PASS"
"ARR-0372",63,63,0.830906872805244,-0.556411510237711,1,1,"PASS"
"ARR-0373",0,0,1,0,1,1,"PASS"
"ARR-0373",1,1,-0.707106781186547,0.707106781186548,1,1,"PASS"
"ARR-0373",2,2,-1.07187543957223e-15,-1,1,1,"PASS"
"ARR-0373",3,3,0.707106781186549,0.707106781186546,1,1,"PASS"
"ARR-0373",4,4,-1,2.14375087914446e-15,1,1,"PASS"
"ARR-0373",5,5,0.707106781186547,-0.707106781186548,1,1,"PASS"
"ARR-0373",6,6,4.10380473841681e-15,1,1,1,"PASS"
"ARR-0373",7,7,-0.70710678118655,-0.707106781186545,1,1,"PASS"
"ARR-0373",8,8,6.12323399573677e-17,-1,1,1,"PASS"
"ARR-0373",9,9,0.707106781186548,0.707106781186547,1,1,"PASS"
"ARR-0373",10,10,-1,1.01064309961486e-15,1,1,"PASS"
"ARR-0373",11,11,0.707106781186546,-0.707106781186549,1,1,"PASS"
"ARR-0373",12,12,2.08251853918709e-15,1,1,1,"PASS"
"ARR-0373",13,13,-0.707106781186548,-0.707106781186547,1,1,"PASS"
"ARR-0373",14,14,1,-4.04257239845944e-15,1,1,"PASS"
"ARR-0373",15,15,-0.707106781186545,0.70710678118655,1,1,"PASS"
"ARR-0373",16,16,-1,-1.22464679914735e-16,1,1,"PASS"
"ARR-0373",17,17,0.707106781186547,-0.707106781186548,1,1,"PASS"
"ARR-0373",18,18,7.27366154732462e-16,1,1,1,"PASS"
"ARR-0373",19,19,-0.707106781186549,-0.707106781186546,1,1,"PASS"
"ARR-0373",20,20,1,-2.02128619922972e-15,1,1,"PASS"
"ARR-0373",21,21,-0.707106781186547,0.707106781186548,1,1,"PASS"
"ARR-0373",22,22,-3.98134005850207e-15,-1,1,1,"PASS"
"ARR-0373",23,23,0.70710678118655,0.707106781186545,1,1,"PASS"
"ARR-0373",24,24,-1.83697019872103e-16,1,1,1,"PASS"
"ARR-0373",25,25,-0.707106781186548,-0.707106781186547,1,1,"PASS"
"ARR-0373",26,26,1,-6.97573699601726e-16,1,1,"PASS"
"ARR-0373",27,27,-0.707106781186547,0.707106781186549,1,1,"PASS"
"ARR-0373",28,28,-1.96005385927235e-15,-1,1,1,"PASS"
"ARR-0373",29,29,0.707106781186549,0.707106781186546,1,1,"PASS"
"ARR-0373",30,30,-1,3.92010771854471e-15,1,1,"PASS"
"ARR-0373",31,31,0.707106781186545,-0.70710678118655,1,1,"PASS"
"ARR-0373",32,32,1,2.44929359829471e-16,1,1,"PASS"
"ARR-0373",33,33,-0.707106781186548,0.707106781186547,1,1,"PASS"
"ARR-0373",34,34,-6.04901474817726e-16,-1,1,1,"PASS"
"ARR-0373",35,35,0.707106781186549,0.707106781186546,1,1,"PASS"
"ARR-0373",36,36,-1,1.45473230946492e-15,1,1,"PASS"
"ARR-0373",37,37,0.707106781186546,-0.707106781186549,1,1,"PASS"
"ARR-0373",38,38,2.97069695888721e-15,1,1,1,"PASS"
"ARR-0373",39,39,-0.70710678118655,-0.707106781186545,1,1,"PASS"
"ARR-0373",40,40,3.06161699786838e-16,-1,1,1,"PASS"
"ARR-0373",41,41,0.707106781186547,0.707106781186548,1,1,"PASS"
"ARR-0373",42,42,-1,7.6571373978539e-16,1,1,"PASS"
"ARR-0373",43,43,0.707106781186547,-0.707106781186549,1,1,"PASS"
"ARR-0373",44,44,1.39349996950756e-15,1,1,1,"PASS"
"ARR-0373",45,45,-0.707106781186549,-0.707106781186546,1,1,"PASS"
"ARR-0373",46,46,1,-2.90946461892985e-15,1,1,"PASS"
"ARR-0373",47,47,-0.707106781186545,0.70710678118655,1,1,"PASS"
"ARR-0373",48,48,-1,-3.67394039744206e-16,1,1,"PASS"
"ARR-0373",49,49,0.707106781186548,-0.707106781186547,1,1,"PASS"
"ARR-0373",50,50,7.04481399828022e-16,1,1,1,"PASS"
"ARR-0373",51,51,-0.707106781186548,-0.707106781186547,1,1,"PASS"
"ARR-0373",52,52,1,-1.39514739920345e-15,1,1,"PASS"
"ARR-0373",53,53,-0.707106781186547,0.707106781186549,1,1,"PASS"
"ARR-0373",54,54,-2.84823227897248e-15,-1,1,1,"PASS"
"ARR-0373",55,55,0.70710678118655,0.707106781186545,1,1,"PASS"
"ARR-0373",56,56,-4.28626379701574e-16,1,1,1,"PASS"
"ARR-0373",57,57,-0.707106781186547,-0.707106781186548,1,1,"PASS"
"ARR-0373",58,58,1,2.44929359829471e-16,1,1,"PASS"
"ARR-0373",59,59,-0.707106781186547,0.707106781186548,1,1,"PASS"
"ARR-0373",60,60,-1.27103528959282e-15,-1,1,1,"PASS"
"ARR-0373",61,61,0.707106781186549,0.707106781186546,1,1,"PASS"
"ARR-0373",62,62,-1,2.78699993901511e-15,1,1,"PASS"
"ARR-0373",63,63,0.707106781186545,-0.70710678118655,1,1,"PASS"
"ARR-0374",0,0,1,0,1,1,"PASS"
"ARR-0374",1,1,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0374",2,2,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0374",3,3,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0374",4,4,-0.112539185240887,-0.993647287414059,1,1,"PASS"
"ARR-0374",5,5,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0374",6,6,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0374",7,7,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0374",8,8,1,0,1,1,"PASS"
"ARR-0374",9,9,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0374",10,10,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0374",11,11,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0374",12,12,-0.112539185240887,-0.993647287414059,1,1,"PASS"
"ARR-0374",13,13,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0374",14,14,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0374",15,15,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0374",16,16,1,0,1,1,"PASS"
"ARR-0374",17,17,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0374",18,18,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0374",19,19,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0374",20,20,-0.112539185240887,-0.993647287414059,1,1,"PASS"
"ARR-0374",21,21,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0374",22,22,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0374",23,23,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0374",24,24,1,0,1,1,"PASS"
"ARR-0374",25,25,-0.912724198102178,0.408576233032143,1,1,"PASS"
