TestID,CellID,CCID,BWPID,Frame,Slot,Symbol,CommonDirection,DedicatedDirection,ResolvedDirection,ResolutionSource,AllocationOwner,Status,IndexConvention
TDD-013,0,0,0,0,2,8,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,2,9,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,2,10,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,2,11,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,2,12,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,2,13,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,3,0,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,3,1,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,3,2,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,3,3,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,3,4,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,3,5,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,3,6,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,3,7,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,3,8,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,3,9,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,3,10,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,3,11,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,3,12,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,3,13,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,4,0,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,4,1,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,4,2,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,4,3,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,4,4,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,4,5,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,4,6,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,4,7,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,4,8,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,4,9,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,4,10,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,4,11,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,4,12,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,4,13,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,5,0,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,5,1,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,5,2,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,5,3,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,5,4,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,5,5,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,5,6,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,5,7,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,5,8,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,5,9,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,5,10,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,5,11,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,5,12,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,5,13,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,6,0,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,6,1,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,6,2,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,6,3,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,6,4,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,6,5,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,6,6,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,6,7,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,6,8,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,6,9,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,6,10,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,6,11,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,6,12,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,6,13,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,7,0,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,7,1,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,7,2,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,7,3,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,7,4,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,7,5,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,7,6,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,7,7,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,7,8,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,7,9,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,7,10,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,7,11,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,7,12,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,7,13,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,8,0,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,8,1,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,8,2,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,8,3,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,8,4,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,8,5,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,8,6,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,8,7,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,8,8,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,8,9,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,8,10,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,8,11,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,8,12,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,8,13,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,9,0,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,9,1,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,9,2,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,9,3,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,9,4,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,9,5,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,9,6,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,9,7,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,9,8,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,9,9,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,9,10,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,9,11,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,9,12,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,9,13,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,10,0,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,10,1,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,10,2,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,10,3,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,10,4,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,10,5,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,10,6,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,10,7,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,10,8,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,10,9,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,10,10,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,10,11,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,10,12,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,10,13,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,11,0,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,11,1,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,11,2,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,11,3,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,11,4,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,11,5,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,11,6,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,11,7,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,11,8,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,11,9,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,11,10,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,11,11,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,11,12,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,11,13,D,,D,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,12,0,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,12,1,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,12,2,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,12,3,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,12,4,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,12,5,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,12,6,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,12,7,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,12,8,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,12,9,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,12,10,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,12,11,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,12,12,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,12,13,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,13,0,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,13,1,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,13,2,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,13,3,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,13,4,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,13,5,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,13,6,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,13,7,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,13,8,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,13,9,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,13,10,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,13,11,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,13,12,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,13,13,F,,UNRESOLVED_FLEX,unresolved_flexible,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,14,0,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,14,1,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,14,2,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,14,3,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,14,4,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,14,5,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,14,6,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,14,7,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,14,8,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,14,9,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,14,10,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,14,11,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,14,12,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,14,13,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,15,0,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,15,1,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,15,2,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,15,3,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,15,4,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,15,5,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,15,6,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,15,7,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,15,8,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,15,9,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,15,10,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,15,11,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,15,12,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,15,13,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,16,0,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,16,1,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,16,2,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,16,3,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,16,4,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,16,5,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,16,6,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,16,7,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,16,8,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,16,9,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,16,10,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,16,11,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,16,12,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,16,13,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,17,0,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,17,1,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,17,2,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,17,3,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,17,4,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,17,5,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,17,6,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,17,7,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,17,8,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,17,9,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,17,10,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,17,11,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,17,12,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,17,13,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,18,0,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,18,1,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,18,2,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,18,3,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,18,4,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,18,5,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,18,6,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,18,7,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,18,8,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,18,9,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,18,10,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,18,11,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,18,12,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,18,13,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,19,0,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,19,1,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,19,2,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,19,3,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,19,4,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,19,5,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,19,6,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,19,7,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,19,8,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,19,9,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,19,10,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,19,11,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,19,12,U,,U,common,,PASS,zero_based_phy_indices
TDD-013,0,0,0,0,19,13,U,,U,common,,PASS,zero_based_phy_indices
