RunID,CaseID,SequenceIndex,BitIndex,BitOwner,FieldName,BitValue,ExpectedBitValue,Mismatch,Status
PUCCH_PHASE05_R18,UCI-069,1,1,SR,SR_1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-069,1,2,SR,SR_1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-069,1,3,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-069,1,4,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-069,1,5,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-069,1,6,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-069,1,7,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-069,1,8,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-069,1,9,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-069,1,10,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-069,1,11,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-069,1,12,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-069,1,13,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-070,1,0,HARQ_ACK,HARQ_ACK_0,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-070,1,1,SR,SR_1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-070,1,2,SR,SR_1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-070,1,3,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-070,1,4,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-070,1,5,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-070,1,6,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-070,1,7,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-070,1,8,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-070,1,9,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-070,1,10,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-070,1,11,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-070,1,12,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-070,1,13,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-070,2,0,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-070,2,1,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-070,2,2,PADDING,minimum_part2_padding,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-071,1,0,HARQ_ACK,HARQ_ACK_0,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-071,1,1,SR,SR_1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-071,1,2,SR,SR_1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-071,1,3,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-071,1,4,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-071,1,5,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-071,1,6,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-071,1,7,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-071,1,8,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-071,1,9,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-071,1,10,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-071,1,11,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-071,1,12,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-071,1,13,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-071,2,0,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-071,2,1,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-071,2,2,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-071,2,3,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-071,2,4,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-071,2,5,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-071,2,6,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-071,2,7,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-072,1,0,HARQ_ACK,HARQ_ACK_0,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,1,1,SR,SR_1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,1,2,SR,SR_1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-072,1,3,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-072,1,4,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-072,1,5,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,1,6,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,1,7,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-072,1,8,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,1,9,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-072,1,10,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-072,1,11,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,1,12,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,1,13,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,0,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,1,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,2,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,3,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,4,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,5,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,6,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,7,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,8,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,9,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,10,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,11,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,12,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,13,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,14,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,15,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,16,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,17,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,18,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,19,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,20,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,21,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,22,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-072,2,23,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,0,HARQ_ACK,HARQ_ACK_0,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,1,SR,SR_1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,2,SR,SR_1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,3,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,4,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,5,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,6,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,7,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,8,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,9,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,10,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,11,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,12,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,13,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,14,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,15,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,16,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,17,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,18,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,19,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,20,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,21,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-073,1,22,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,0,HARQ_ACK,HARQ_ACK_0,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,1,SR,SR_1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,2,SR,SR_1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,3,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,4,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,5,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,6,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,7,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,8,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,9,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,10,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,11,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,12,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,13,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,14,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,15,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,16,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,17,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,18,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,19,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,20,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,21,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-074,1,22,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-074,2,0,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-074,2,1,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-074,2,2,PADDING,minimum_part2_padding,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,0,HARQ_ACK,HARQ_ACK_0,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,1,SR,SR_1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,2,SR,SR_1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,3,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,4,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,5,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,6,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,7,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,8,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,9,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,10,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,11,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,12,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,13,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,14,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,15,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,16,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,17,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,18,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,19,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,20,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,21,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,1,22,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,2,0,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-075,2,1,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,2,2,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-075,2,3,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,2,4,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,2,5,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,2,6,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-075,2,7,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,0,HARQ_ACK,HARQ_ACK_0,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,1,SR,SR_1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,2,SR,SR_1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,3,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,4,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,5,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,6,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,7,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,8,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,9,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,10,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,11,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,12,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,13,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,14,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,15,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,16,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,17,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,18,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,19,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,20,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,21,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,1,22,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,0,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,1,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,2,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,3,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,4,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,5,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,6,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,7,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,8,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,9,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,10,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,11,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,12,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,13,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,14,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,15,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,16,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,17,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,18,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,19,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,20,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,21,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,22,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-076,2,23,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-077,1,0,HARQ_ACK,HARQ_ACK_0,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-077,1,1,HARQ_ACK,HARQ_ACK_1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-078,1,0,HARQ_ACK,HARQ_ACK_0,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-078,1,1,HARQ_ACK,HARQ_ACK_1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-078,1,2,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-078,1,3,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-078,1,4,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-078,1,5,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-079,1,0,HARQ_ACK,HARQ_ACK_0,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-079,1,1,HARQ_ACK,HARQ_ACK_1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-079,1,2,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-079,1,3,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-079,1,4,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-079,1,5,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-079,2,0,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-079,2,1,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-079,2,2,PADDING,minimum_part2_padding,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-080,1,0,HARQ_ACK,HARQ_ACK_0,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-080,1,1,HARQ_ACK,HARQ_ACK_1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-080,1,2,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-080,1,3,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-080,1,4,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-080,1,5,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-080,2,0,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-080,2,1,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-080,2,2,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-080,2,3,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-080,2,4,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-080,2,5,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-080,2,6,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-080,2,7,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-081,1,0,HARQ_ACK,HARQ_ACK_0,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-081,1,1,HARQ_ACK,HARQ_ACK_1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-081,1,2,CSI_PART1,CSI_1_PART1,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-081,1,3,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-081,1,4,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-081,1,5,CSI_PART1,CSI_1_PART1,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-081,2,0,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-081,2,1,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-081,2,2,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-081,2,3,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-081,2,4,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-081,2,5,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-081,2,6,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-081,2,7,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-081,2,8,CSI_PART2,CSI_1_PART2,0,0,false,PASS
PUCCH_PHASE05_R18,UCI-081,2,9,CSI_PART2,CSI_1_PART2,1,1,false,PASS
PUCCH_PHASE05_R18,UCI-081,2,10,CSI_PART2,CSI_1_PART2,0,0,false,PASS
