RunID,CaseID,Format,Slot,Symbol,PRB,Subcarrier,Hop,REOwner,DMRSPort,CyclicShift,OCCIndex,SequenceDigest,IndexDigest,CollisionCount,Status
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,7,3,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,7,5,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,7,6,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,7,8,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,7,9,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,7,11,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,4,0,0,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,4,2,0,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,4,3,0,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,4,5,0,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,4,6,0,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,4,8,0,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,4,9,0,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,4,11,0,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,5,0,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,5,2,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,5,3,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,5,5,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,5,6,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,5,8,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,5,9,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,5,11,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,6,0,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,6,2,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,6,3,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,6,5,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,6,6,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,6,8,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,6,9,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,6,11,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,7,0,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,7,2,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,7,3,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,7,5,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,7,6,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,7,8,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,7,9,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,7,11,1,UCI,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,4,1,0,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,4,4,0,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,4,7,0,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,4,10,0,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,5,1,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,5,4,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,5,7,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,5,10,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,6,1,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,6,4,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,6,7,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,6,10,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,7,1,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,7,4,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,7,7,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,12,7,10,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,4,1,0,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,4,4,0,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,4,7,0,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,4,10,0,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,5,1,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,5,4,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,5,7,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,5,10,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,6,1,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,6,4,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,6,7,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,6,10,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,7,1,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,7,4,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,7,7,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F2,2,0,13,7,10,1,DMRS,0,0,0,1b0c6e2737386fd63c2eab43bc4aa110df7f84879c18c02cb403cebac05e555a,ff24fc7703e45765392654fa829ef8dbcc2b30f542957b730013c707319065a0,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,5,0,0,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,5,1,0,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,5,2,0,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,5,3,0,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,5,4,0,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,5,5,0,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,5,6,0,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,5,7,0,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,5,8,0,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,5,9,0,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,5,10,0,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,5,11,0,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,6,0,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,6,1,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,6,2,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,6,3,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,6,4,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,6,5,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,6,6,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,6,7,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,6,8,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,6,9,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,6,10,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,6,11,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,7,0,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,7,1,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,7,2,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,7,3,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,7,4,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,7,5,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,7,6,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,7,7,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,7,8,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
PUCCH_PHASE05_R18,WAVE-F3,3,0,10,7,9,1,UCI,0,0,0,e55889a0df1240b6b8d833aedec3246a55b4e7a66e0715c80033935415b7ab36,51faf1feb88d8978d5d6705b007ee5287b628f6c80567abab0a75cbedd4e5450,0,PASS
