RunID,ExperimentID,OperatingPointID,DMRSRE,PTRSRE,DataRE,ReferenceOverheadFraction,DMRSConfigType,DMRSAdditionalPosition,DMRSLength,PortCount,ChannelEstimationNMSE,PortLeakage_dB,CPERMSE_deg,EVMBeforePercent,EVMAfterPercent,BLER,Goodput_bps,Status
pusch_impact_20260726T140352Z,F32-E003,P0_G3,624,0,7488,0.076923,1,1,1,1,7.482e-05,-300,0,65.5512,65.5512,1,0,PASS
pusch_impact_20260726T140352Z,F32-E004,P5_G0,624,0,7488,0.076923,1,1,1,1,0.012995,-300,0,71.9692,71.9692,1,0,PASS
pusch_impact_20260726T140352Z,F32-E005,P5_G1,624,0,7488,0.076923,1,1,1,1,0.0056333,-300,0,69.3889,69.3889,1,0,PASS
pusch_impact_20260726T140352Z,F32-E006,P5_G3,624,0,7488,0.076923,1,1,1,1,0.0060365,-300,0,61.6905,61.6905,1,0,PASS
pusch_impact_20260726T140352Z,F32-E007,P10_G0,624,0,7488,0.076923,1,1,1,1,0.0021621,-300,0,60.7919,60.7919,1,0,PASS
pusch_impact_20260726T140352Z,F32-E008,P10_G1,624,0,7488,0.076923,1,1,1,1,0.0043835,-300,0,60.4536,60.4536,1,0,PASS
pusch_impact_20260726T140352Z,F32-E009,P10_G3,624,0,7488,0.076923,1,1,1,1,0.0021885,-300,0,63.4048,63.4048,1,0,PASS
pusch_impact_20260726T140352Z,F32-E010,P20_G0,624,0,7488,0.076923,1,1,1,1,0.027653,-300,0,75.3264,75.3264,1,0,PASS
pusch_impact_20260726T140352Z,F32-E011,P20_G1,624,0,7488,0.076923,1,1,1,1,0.0011062,-300,0,62.0219,62.0219,1,0,PASS
pusch_impact_20260726T140352Z,F32-E012,P20_G3,624,0,7488,0.076923,1,1,1,1,0.0079661,-300,0,67.989,67.989,1,0,PASS
pusch_impact_20260726T140352Z,F32-E013,P40_G0,624,0,7488,0.076923,1,1,1,1,0.002527,-300,0,63.4205,63.4205,1,0,PASS
pusch_impact_20260726T140352Z,F32-E014,P40_G1,624,0,7488,0.076923,1,1,1,1,0.0049493,-300,0,60.4303,60.4303,1,0,PASS
pusch_impact_20260726T140352Z,F32-E015,P40_G3,624,0,7488,0.076923,1,1,1,1,0.0065388,-300,0,64.9701,64.9701,1,0,PASS
pusch_impact_20260726T140352Z,F34-E001,OPEN_LOOP,624,0,7488,0.076923,1,1,1,1,0.027369,-300,0,73.9409,73.9409,1,0,PASS
pusch_impact_20260726T140352Z,F33-E001,M0_R1,12,0,144,0.076923,1,1,1,1,1.8467e-05,-300,0,62.7447,62.7447,1,0,PASS
pusch_impact_20260726T140352Z,F33-E002,M0_R12,144,0,1728,0.076923,1,1,1,1,0.0007699,-300,0,65.0118,65.0118,1,0,PASS
pusch_impact_20260726T140352Z,F33-E003,M0_R52,624,0,7488,0.076923,1,1,1,1,0.016231,-300,0,67.3082,67.3082,1,0,PASS
pusch_impact_20260726T140352Z,F33-E004,M0_R106,1272,0,15264,0.076923,1,1,1,1,0.0072934,-300,0,61.0154,61.0154,1,0,PASS
pusch_impact_20260726T140352Z,F33-E005,M1_R1,12,0,144,0.076923,1,1,1,1,2.3467e-05,-300,0,62.511,62.511,1,0,PASS
pusch_impact_20260726T140352Z,F33-E006,M1_R12,144,0,1728,0.076923,1,1,1,1,0.0059254,-300,0,69.6164,69.6164,1,0,PASS
pusch_impact_20260726T140352Z,F33-E007,M1_R52,624,0,7488,0.076923,1,1,1,1,0.017169,-300,0,74.3449,74.3449,1,0,PASS
pusch_impact_20260726T140352Z,F33-E008,M1_R106,1272,0,15264,0.076923,1,1,1,1,0.024914,-300,0,76.5422,76.5422,1,0,PASS
pusch_impact_20260726T140352Z,F33-E009,M2_R1,12,0,144,0.076923,1,1,1,1,0.00069156,-300,0,60.9776,60.9776,1,0,PASS
pusch_impact_20260726T140352Z,F33-E010,M2_R12,144,0,1728,0.076923,1,1,1,1,0.019468,-300,0,71.7585,71.7585,1,0,PASS
pusch_impact_20260726T140352Z,F33-E011,M2_R52,624,0,7488,0.076923,1,1,1,1,0.041297,-300,0,75.8496,75.8496,1,0,PASS
pusch_impact_20260726T140352Z,F33-E012,M2_R106,1272,0,15264,0.076923,1,1,1,1,0.0054166,-300,0,66.5069,66.5069,1,0,PASS
pusch_impact_20260726T140352Z,F34-E002,accumulated_13,624,0,7488,0.076923,1,1,1,1,0.0020672,-300,0,64.8206,64.8206,1,0,PASS
pusch_impact_20260726T140352Z,F34-E003,accumulated_13,624,0,7488,0.076923,1,1,1,1,0.0020672,-300,0,64.8206,64.8206,1,0,PASS
pusch_impact_20260726T140352Z,F34-E004,accumulated_13,624,0,7488,0.076923,1,1,1,1,0.0020672,-300,0,64.8206,64.8206,1,0,PASS
pusch_impact_20260726T140352Z,F34-E005,absolute_13,624,0,7488,0.076923,1,1,1,1,0.0058387,-300,0,69.6415,69.6415,1,0,PASS
pusch_impact_20260726T140352Z,F34-E006,absolute_13,624,0,7488,0.076923,1,1,1,1,0.0058387,-300,0,69.6415,69.6415,1,0,PASS
pusch_impact_20260726T140352Z,F34-E007,absolute_13,624,0,7488,0.076923,1,1,1,1,0.0058387,-300,0,69.6415,69.6415,1,0,PASS
pusch_impact_20260726T140352Z,F35-E001,PL80_R12,144,0,1728,0.076923,1,1,1,1,0.0067459,-300,0,58.7107,58.7107,1,0,PASS
pusch_impact_20260726T140352Z,F35-E002,PL80_R106,1272,0,15264,0.076923,1,1,1,1,0.0048999,-300,0,58.9985,58.9985,1,0,PASS
pusch_impact_20260726T140352Z,F35-E003,PL100_R12,144,0,1728,0.076923,1,1,1,1,0.49376,-300,0,141.8109,141.8109,1,0,PASS
pusch_impact_20260726T140352Z,F35-E004,PL100_R106,1272,0,15264,0.076923,1,1,1,1,0.67297,-300,0,67.8664,67.8664,1,0,PASS
pusch_impact_20260726T140352Z,F35-E005,PL120_R12,144,0,1728,0.076923,1,1,1,1,0.076929,-300,0,92.3743,92.3743,1,0,PASS
pusch_impact_20260726T140352Z,F35-E006,PL120_R106,1272,0,15264,0.076923,1,1,1,1,2.9199,-300,0,255.242,255.242,1,0,PASS
pusch_impact_20260726T140352Z,F35-E007,PL135_R12,144,0,1728,0.076923,1,1,1,1,4.0574,-300,0,71.6015,71.6015,1,0,PASS
pusch_impact_20260726T140352Z,F35-E008,PL135_R106,1272,0,15264,0.076923,1,1,1,1,0.13154,-300,0,74.7473,74.7473,1,0,PASS
pusch_impact_20260726T140352Z,F35-E009,PL145_R12,144,0,1728,0.076923,1,1,1,1,1.8236,-300,0,66.7303,66.7303,1,0,PASS
pusch_impact_20260726T140352Z,F35-E010,PL145_R106,1272,0,15264,0.076923,1,1,1,1,0.22036,-300,0,140.5115,140.5115,1,0,PASS
pusch_impact_20260726T140352Z,F35-E011,PL155_R12,144,0,1728,0.076923,1,1,1,1,0.22717,-300,0,59.1102,59.1102,1,0,PASS
pusch_impact_20260726T140352Z,F35-E012,PL155_R106,1272,0,15264,0.076923,1,1,1,1,1.2968,-300,0,67.6117,67.6117,1,0,PASS
pusch_impact_20260726T140352Z,F36-E001,E0_A0,624,0,7488,0.076923,1,1,1,1,0.5399,-300,0,170.1072,170.1072,1,0,PASS
pusch_impact_20260726T140352Z,F36-E002,E0_A4,624,0,7488,0.076923,1,1,1,1,0.019656,-300,0,66.1565,66.1565,1,0,PASS
pusch_impact_20260726T140352Z,F36-E003,E0_A16,624,0,7488,0.076923,1,1,1,1,0.41348,-300,0,127.2241,127.2241,1,0,PASS
pusch_impact_20260726T140352Z,F36-E004,E1_A0,624,0,7488,0.076923,1,1,1,1,0.22492,-300,0,72.2712,72.2712,1,0,PASS
pusch_impact_20260726T140352Z,F36-E005,E1_A4,624,0,7488,0.076923,1,1,1,1,3.2073,-300,0,231.6055,231.6055,1,0,PASS
pusch_impact_20260726T140352Z,F36-E006,E1_A16,624,0,7488,0.076923,1,1,1,1,1.6374,-300,0,245.1158,245.1158,1,0,PASS
pusch_impact_20260726T140352Z,F36-E007,E3_A0,624,0,7488,0.076923,1,1,1,1,3.7914,-300,0,110.4698,110.4698,1,0,PASS
pusch_impact_20260726T140352Z,F36-E008,E3_A4,624,0,7488,0.076923,1,1,1,1,0.7715,-300,0,71.4338,71.4338,1,0,PASS
pusch_impact_20260726T140352Z,F36-E009,E3_A16,624,0,7488,0.076923,1,1,1,1,0.59162,-300,0,233.542,233.542,1,0,PASS
pusch_impact_20260726T140352Z,F36-E010,E6_A0,624,0,7488,0.076923,1,1,1,1,1.0546,-300,0,240.0583,240.0583,1,0,PASS
pusch_impact_20260726T140352Z,F36-E011,E6_A4,624,0,7488,0.076923,1,1,1,1,1.3469,-300,0,61.3923,61.3923,1,0,PASS
pusch_impact_20260726T140352Z,F36-E012,E6_A16,624,0,7488,0.076923,1,1,1,1,0.088359,-300,0,65.2719,65.2719,1,0,PASS
pusch_impact_20260726T140352Z,F36-E013,E10_A0,624,0,7488,0.076923,1,1,1,1,2.1298,-300,0,334.0571,334.0571,1,0,PASS
pusch_impact_20260726T140352Z,F36-E014,E10_A4,624,0,7488,0.076923,1,1,1,1,0.55442,-300,0,356.5872,356.5872,1,0,PASS
pusch_impact_20260726T140352Z,F36-E015,E10_A16,624,0,7488,0.076923,1,1,1,1,0.76897,-300,0,58.6931,58.6931,1,0,PASS
pusch_impact_20260726T140352Z,F37-E001,I0_A0.6,624,0,7488,0.076923,1,1,1,1,9.2227e-06,-300,0,63.7253,63.7253,1,0,PASS
pusch_impact_20260726T140352Z,F37-E002,I0_A0.8,624,0,7488,0.076923,1,1,1,1,6.8806e-05,-300,0,63.995,63.995,1,0,PASS
pusch_impact_20260726T140352Z,F37-E003,I0_A1.0,624,0,7488,0.076923,1,1,1,1,0.0044518,-300,0,58.9339,58.9339,1,0,PASS
pusch_impact_20260726T140352Z,F37-E004,I10_A0.6,624,0,7488,0.076923,1,1,1,1,6.5595e-06,-300,0,63.6599,63.6599,1,0,PASS
pusch_impact_20260726T140352Z,F37-E005,I10_A0.8,624,0,7488,0.076923,1,1,1,1,0.00037836,-300,0,62.6116,62.6116,1,0,PASS
pusch_impact_20260726T140352Z,F37-E006,I10_A1.0,624,0,7488,0.076923,1,1,1,1,0.018364,-300,0,74.4767,74.4767,1,0,PASS
pusch_impact_20260726T140352Z,F37-E007,I20_A0.6,624,0,7488,0.076923,1,1,1,1,1.2647e-06,-300,0,64.9281,64.9281,1,0,PASS
pusch_impact_20260726T140352Z,F37-E008,I20_A0.8,624,0,7488,0.076923,1,1,1,1,0.00030195,-300,0,64.228,64.228,1,0,PASS
pusch_impact_20260726T140352Z,F37-E009,I20_A1.0,624,0,7488,0.076923,1,1,1,1,0.053163,-300,0,56.1645,56.1645,1,0,PASS
pusch_impact_20260726T140352Z,F37-E010,I30_A0.6,624,0,7488,0.076923,1,1,1,1,4.0369e-06,-300,0,64.2574,64.2574,1,0,PASS
pusch_impact_20260726T140352Z,F37-E011,I30_A0.8,624,0,7488,0.076923,1,1,1,1,0.00011596,-300,0,63.0026,63.0026,1,0,PASS
pusch_impact_20260726T140352Z,F37-E012,I30_A1.0,624,0,7488,0.076923,1,1,1,1,0.001475,-300,0,64.1912,64.1912,1,0,PASS
pusch_impact_20260726T140352Z,F37-E013,I40_A0.6,624,0,7488,0.076923,1,1,1,1,8.4912e-06,-300,0,63.7532,63.7532,1,0,PASS
pusch_impact_20260726T140352Z,F37-E014,I40_A0.8,624,0,7488,0.076923,1,1,1,1,1.771e-05,-300,0,64.2237,64.2237,1,0,PASS
pusch_impact_20260726T140352Z,F37-E015,I40_A1.0,624,0,7488,0.076923,1,1,1,1,0.029991,-300,0,70.5784,70.5784,1,0,PASS
pusch_impact_20260726T140352Z,F38-E001,ZF_R1_none,624,0,7488,0.076923,1,1,1,1,0.015073,-300,0,66.1477,66.1477,1,0,PASS
pusch_impact_20260726T140352Z,F38-E002,ZF_R1_one_cochannel,624,0,7488,0.076923,1,1,1,1,0.021142,-300,0,66.5935,66.5935,1,0,PASS
pusch_impact_20260726T140352Z,F38-E003,ZF_R4_none,2496,0,29952,0.076923,1,1,1,4,0.01643,0,0,67.0377,67.0377,1,0,PASS
pusch_impact_20260726T140352Z,F38-E004,ZF_R4_one_cochannel,2496,0,29952,0.076923,1,1,1,4,0.016064,0,0,59.9235,59.9235,1,0,PASS
pusch_impact_20260726T140352Z,F38-E005,ZF_R8_none,2496,0,29952,0.076923,1,1,1,4,0.004077,0,0,64.9426,64.9426,1,0,PASS
pusch_impact_20260726T140352Z,F38-E006,ZF_R8_one_cochannel,2496,0,29952,0.076923,1,1,1,4,0.01335,0,0,71.0523,71.0523,1,0,PASS
pusch_impact_20260726T140352Z,F38-E007,MMSE_R1_none,624,0,7488,0.076923,1,1,1,1,0.0070673,-300,0,66.5578,66.5578,1,0,PASS
pusch_impact_20260726T140352Z,F38-E008,MMSE_R1_one_cochannel,624,0,7488,0.076923,1,1,1,1,0.0058956,-300,0,66.708,66.708,1,0,PASS
pusch_impact_20260726T140352Z,F38-E009,MMSE_R4_none,2496,0,29952,0.076923,1,1,1,4,0.01285,0,0,60.117,60.117,1,0,PASS
pusch_impact_20260726T140352Z,F38-E010,MMSE_R4_one_cochannel,2496,0,29952,0.076923,1,1,1,4,0.0062244,0,0,58.3582,58.3582,1,0,PASS
pusch_impact_20260726T140352Z,F38-E011,MMSE_R8_none,2496,0,29952,0.076923,1,1,1,4,0.015151,0,0,56.2484,56.2484,1,0,PASS
pusch_impact_20260726T140352Z,F38-E012,MMSE_R8_one_cochannel,2496,0,29952,0.076923,1,1,1,4,0.00038651,0,0,64.0013,64.0013,1,0,PASS
pusch_impact_20260726T140352Z,F38-E013,IRC_R1_none,624,0,7488,0.076923,1,1,1,1,0.0048317,-300,0,66.5471,66.5471,1,0,PASS
pusch_impact_20260726T140352Z,F38-E014,IRC_R1_one_cochannel,624,0,7488,0.076923,1,1,1,1,0.00071699,-300,0,63.2366,63.2366,1,0,PASS
pusch_impact_20260726T140352Z,F38-E015,IRC_R4_none,2496,0,29952,0.076923,1,1,1,4,0.0089904,0,0,63.2798,63.2798,1,0,PASS
pusch_impact_20260726T140352Z,F38-E016,IRC_R4_one_cochannel,2496,0,29952,0.076923,1,1,1,4,0.0077323,0,0,63.8802,63.8802,1,0,PASS
pusch_impact_20260726T140352Z,F38-E017,IRC_R8_none,2496,0,29952,0.076923,1,1,1,4,0.026156,0,0,65.4383,65.4383,1,0,PASS
pusch_impact_20260726T140352Z,F38-E018,IRC_R8_one_cochannel,2496,0,29952,0.076923,1,1,1,4,0.0097491,0,0,69.7043,69.7043,1,0,PASS
pusch_impact_20260726T140352Z,F39-E001,A0_N16,624,0,7488,0.076923,1,1,1,1,0.0095291,-300,0,55.7779,55.7779,1,0,PASS
pusch_impact_20260726T140352Z,F39-E002,A0_N64,624,0,7488,0.076923,1,1,1,1,0.0046328,-300,0,66.0838,66.0838,1,0,PASS
pusch_impact_20260726T140352Z,F39-E003,A0_N256,624,0,7488,0.076923,1,1,1,1,0.0067556,-300,0,59.2239,59.2239,1,0,PASS
pusch_impact_20260726T140352Z,F39-E004,A1_N16,624,0,7488,0.076923,1,1,1,1,0.019185,-300,0,72.3394,72.3394,1,0,PASS
pusch_impact_20260726T140352Z,F39-E005,A1_N64,624,0,7488,0.076923,1,1,1,1,0.0065262,-300,0,59.7714,59.7714,1,0,PASS
pusch_impact_20260726T140352Z,F39-E006,A1_N256,624,0,7488,0.076923,1,1,1,1,0.015489,-300,0,65.2532,65.2532,1,0,PASS
pusch_impact_20260726T140352Z,F39-E007,A4_N16,624,0,7488,0.076923,1,1,1,1,0.00019757,-300,0,63.5496,63.5496,1,0,PASS
pusch_impact_20260726T140352Z,F39-E008,A4_N64,624,0,7488,0.076923,1,1,1,1,0.024716,-300,0,73.4146,73.4146,1,0,PASS
pusch_impact_20260726T140352Z,F39-E009,A4_N256,624,0,7488,0.076923,1,1,1,1,0.015256,-300,0,66.1449,66.1449,1,0,PASS
pusch_impact_20260726T140352Z,F39-E010,A16_N16,624,0,7488,0.076923,1,1,1,1,0.0065057,-300,0,58.7152,58.7152,1,0,PASS
pusch_impact_20260726T140352Z,F39-E011,A16_N64,624,0,7488,0.076923,1,1,1,1,0.0017035,-300,0,61.7922,61.7922,1,0,PASS
pusch_impact_20260726T140352Z,F39-E012,A16_N256,624,0,7488,0.076923,1,1,1,1,0.0026422,-300,0,62.9333,62.9333,1,0,PASS
pusch_impact_20260726T140352Z,F40-E001,0_S-2,624,0,7488,0.076923,1,1,1,1,0.042399,-300,0,105.9599,105.9599,1,0,PASS
pusch_impact_20260726T140352Z,F40-E002,0_S2,624,0,7488,0.076923,1,1,1,1,0.0073304,-300,0,75.7961,75.7961,1,0,PASS
pusch_impact_20260726T140352Z,F40-E003,0_S6,624,0,7488,0.076923,1,1,1,1,0.005109,-300,0,54.6231,54.6231,1,0,PASS
pusch_impact_20260726T140352Z,F40-E004,0_S10,624,0,7488,0.076923,1,1,1,1,9.679e-05,-300,0,31.5604,31.5604,1,0,PASS
pusch_impact_20260726T140352Z,F40-E005,02_S-2,624,0,7488,0.076923,1,1,1,1,0.035291,-300,0,113.9772,113.9772,1,0,PASS
pusch_impact_20260726T140352Z,F40-E006,02_S2,624,0,7488,0.076923,1,1,1,1,0.010979,-300,0,87.3993,87.3993,1,0,PASS
pusch_impact_20260726T140352Z,F40-E007,02_S6,624,0,7488,0.076923,1,1,1,1,0.00056022,-300,0,51.1726,51.1726,1,0,PASS
pusch_impact_20260726T140352Z,F40-E008,02_S10,624,0,7488,0.076923,1,1,1,1,0.00057185,-300,0,32.3387,32.3387,1,0,PASS
pusch_impact_20260726T140352Z,F40-E009,023_S-2,624,0,7488,0.076923,1,1,1,1,0.0031163,-300,0,119.7596,119.7596,1,0,PASS
pusch_impact_20260726T140352Z,F40-E010,023_S2,624,0,7488,0.076923,1,1,1,1,0.0026045,-300,0,76.5515,76.5515,1,0,PASS
pusch_impact_20260726T140352Z,F40-E011,023_S6,624,0,7488,0.076923,1,1,1,1,0.0015153,-300,0,50.7549,50.7549,1,0,PASS
pusch_impact_20260726T140352Z,F40-E012,023_S10,624,0,7488,0.076923,1,1,1,1,0.0009702,-300,0,32.8029,32.8029,0,3072000,PASS
pusch_impact_20260726T140352Z,F40-E013,0231_S-2,624,0,7488,0.076923,1,1,1,1,0.063883,-300,0,163.2468,163.2468,1,0,PASS
pusch_impact_20260726T140352Z,F40-E014,0231_S2,624,0,7488,0.076923,1,1,1,1,0.0022804,-300,0,75.8399,75.8399,1,0,PASS
pusch_impact_20260726T140352Z,F40-E015,0231_S6,624,0,7488,0.076923,1,1,1,1,0.0069588,-300,0,48.4671,48.4671,1,0,PASS
pusch_impact_20260726T140352Z,F40-E016,0231_S10,624,0,7488,0.076923,1,1,1,1,0.0012482,-300,0,32.4159,32.4159,1,0,PASS
pusch_impact_20260726T140352Z,F41-E001,R1_D4,624,0,7488,0.076923,1,1,1,1,0.009566,-300,0,65.4635,65.4635,1,0,PASS
pusch_impact_20260726T140352Z,F41-E002,R1_D8,624,0,7488,0.076923,1,1,1,1,0.0084813,-300,0,59.5322,59.5322,1,0,PASS
pusch_impact_20260726T140352Z,F41-E003,R1_D16,624,0,7488,0.076923,1,1,1,1,0.0018012,-300,0,65.2911,65.2911,1,0,PASS
pusch_impact_20260726T140352Z,F41-E004,R2_D4,624,0,7488,0.076923,1,1,1,1,0.0044608,-300,0,66.4651,66.4651,1,0,PASS
pusch_impact_20260726T140352Z,F41-E005,R2_D8,624,0,7488,0.076923,1,1,1,1,0.0067442,-300,0,61.0085,61.0085,1,0,PASS
pusch_impact_20260726T140352Z,F41-E006,R2_D16,624,0,7488,0.076923,1,1,1,1,0.0055667,-300,0,63.8907,63.8907,1,0,PASS
pusch_impact_20260726T140352Z,F41-E007,R3_D4,624,0,7488,0.076923,1,1,1,1,0.00010095,-300,0,63.2295,63.2295,1,0,PASS
pusch_impact_20260726T140352Z,F41-E008,R3_D8,624,0,7488,0.076923,1,1,1,1,0.030826,-300,0,73.6509,73.6509,1,0,PASS
pusch_impact_20260726T140352Z,F41-E009,R3_D16,624,0,7488,0.076923,1,1,1,1,0.0012078,-300,0,63.8588,63.8588,1,0,PASS
pusch_impact_20260726T140352Z,F41-E010,R4_D4,624,0,7488,0.076923,1,1,1,1,0.021552,-300,0,76.415,76.415,1,0,PASS
pusch_impact_20260726T140352Z,F41-E011,R4_D8,624,0,7488,0.076923,1,1,1,1,0.02047,-300,0,61.1133,61.1133,1,0,PASS
pusch_impact_20260726T140352Z,F41-E012,R4_D16,624,0,7488,0.076923,1,1,1,1,0.0019649,-300,0,60.4414,60.4414,1,0,PASS
pusch_impact_20260726T140352Z,F42-E001,I0_C0.0_MMSE_ORTH,624,0,7488,0.076923,1,1,1,1,0.006992,-300,0,69.247,69.247,1,0,PASS
pusch_impact_20260726T140352Z,F42-E002,I0_C0.0_MMSE_SHARED,624,0,7488,0.076923,1,1,1,1,0.0021474,-300,0,63.2817,63.2817,1,0,PASS
pusch_impact_20260726T140352Z,F42-E003,I0_C0.0_IRC_ORTH,624,0,7488,0.076923,1,1,1,1,0.01708,-300,0,73.1535,73.1535,1,0,PASS
pusch_impact_20260726T140352Z,F42-E004,I0_C0.0_IRC_SHARED,624,0,7488,0.076923,1,1,1,1,0.010185,-300,0,65.9966,65.9966,1,0,PASS
pusch_impact_20260726T140352Z,F42-E005,I0_C0.5_MMSE_ORTH,624,0,7488,0.076923,1,1,1,1,0.0033077,-300,0,60.0835,60.0835,1,0,PASS
pusch_impact_20260726T140352Z,F42-E006,I0_C0.5_MMSE_SHARED,624,0,7488,0.076923,1,1,1,1,7.5307e-06,-300,0,63.8734,63.8734,1,0,PASS
pusch_impact_20260726T140352Z,F42-E007,I0_C0.5_IRC_ORTH,624,0,7488,0.076923,1,1,1,1,0.015035,-300,0,71.8073,71.8073,1,0,PASS
pusch_impact_20260726T140352Z,F42-E008,I0_C0.5_IRC_SHARED,624,0,7488,0.076923,1,1,1,1,0.00023172,-300,0,63.5757,63.5757,1,0,PASS
pusch_impact_20260726T140352Z,F42-E009,I0_C0.9_MMSE_ORTH,624,0,7488,0.076923,1,1,1,1,0.029233,-300,0,76.7059,76.7059,1,0,PASS
pusch_impact_20260726T140352Z,F42-E010,I0_C0.9_MMSE_SHARED,624,0,7488,0.076923,1,1,1,1,0.0010866,-300,0,64.5907,64.5907,1,0,PASS
pusch_impact_20260726T140352Z,F42-E011,I0_C0.9_IRC_ORTH,624,0,7488,0.076923,1,1,1,1,0.0048465,-300,0,58.9657,58.9657,1,0,PASS
pusch_impact_20260726T140352Z,F42-E012,I0_C0.9_IRC_SHARED,624,0,7488,0.076923,1,1,1,1,0.014737,-300,0,72.6728,72.6728,1,0,PASS
pusch_impact_20260726T140352Z,F42-E013,I6_C0.0_MMSE_ORTH,624,0,7488,0.076923,1,1,1,1,0.01123,-300,0,64.9405,64.9405,1,0,PASS
pusch_impact_20260726T140352Z,F42-E014,I6_C0.0_MMSE_SHARED,624,0,7488,0.076923,1,1,1,1,0.0047399,-300,0,67.8939,67.8939,1,0,PASS
pusch_impact_20260726T140352Z,F42-E015,I6_C0.0_IRC_ORTH,624,0,7488,0.076923,1,1,1,1,0.024397,-300,0,56.3079,56.3079,1,0,PASS
pusch_impact_20260726T140352Z,F42-E016,I6_C0.0_IRC_SHARED,624,0,7488,0.076923,1,1,1,1,0.010065,-300,0,56.8024,56.8024,1,0,PASS
pusch_impact_20260726T140352Z,F42-E017,I6_C0.5_MMSE_ORTH,624,0,7488,0.076923,1,1,1,1,0.0024439,-300,0,61.5887,61.5887,1,0,PASS
pusch_impact_20260726T140352Z,F42-E018,I6_C0.5_MMSE_SHARED,624,0,7488,0.076923,1,1,1,1,0.016407,-300,0,58.5812,58.5812,1,0,PASS
pusch_impact_20260726T140352Z,F42-E019,I6_C0.5_IRC_ORTH,624,0,7488,0.076923,1,1,1,1,0.0035868,-300,0,64.3226,64.3226,1,0,PASS
pusch_impact_20260726T140352Z,F42-E020,I6_C0.5_IRC_SHARED,624,0,7488,0.076923,1,1,1,1,0.006258,-300,0,64.0863,64.0863,1,0,PASS
pusch_impact_20260726T140352Z,F42-E021,I6_C0.9_MMSE_ORTH,624,0,7488,0.076923,1,1,1,1,0.027614,-300,0,71.0553,71.0553,1,0,PASS
pusch_impact_20260726T140352Z,F42-E022,I6_C0.9_MMSE_SHARED,624,0,7488,0.076923,1,1,1,1,0.041611,-300,0,59.2273,59.2273,1,0,PASS
pusch_impact_20260726T140352Z,F42-E023,I6_C0.9_IRC_ORTH,624,0,7488,0.076923,1,1,1,1,0.018681,-300,0,59.8344,59.8344,1,0,PASS
pusch_impact_20260726T140352Z,F42-E024,I6_C0.9_IRC_SHARED,624,0,7488,0.076923,1,1,1,1,0.0082814,-300,0,69.3972,69.3972,1,0,PASS
pusch_impact_20260726T140352Z,F42-E025,I12_C0.0_MMSE_ORTH,624,0,7488,0.076923,1,1,1,1,0.043042,-300,0,68.7912,68.7912,1,0,PASS
pusch_impact_20260726T140352Z,F42-E026,I12_C0.0_MMSE_SHARED,624,0,7488,0.076923,1,1,1,1,0.0078293,-300,0,71.2178,71.2178,1,0,PASS
pusch_impact_20260726T140352Z,F42-E027,I12_C0.0_IRC_ORTH,624,0,7488,0.076923,1,1,1,1,0.0342,-300,0,64.3977,64.3977,1,0,PASS
pusch_impact_20260726T140352Z,F42-E028,I12_C0.0_IRC_SHARED,624,0,7488,0.076923,1,1,1,1,0.0049969,-300,0,67.1622,67.1622,1,0,PASS
pusch_impact_20260726T140352Z,F42-E029,I12_C0.5_MMSE_ORTH,624,0,7488,0.076923,1,1,1,1,0.030263,-300,0,57.7833,57.7833,1,0,PASS
pusch_impact_20260726T140352Z,F42-E030,I12_C0.5_MMSE_SHARED,624,0,7488,0.076923,1,1,1,1,0.012479,-300,0,65.0131,65.0131,1,0,PASS
pusch_impact_20260726T140352Z,F42-E031,I12_C0.5_IRC_ORTH,624,0,7488,0.076923,1,1,1,1,0.016957,-300,0,73.3341,73.3341,1,0,PASS
pusch_impact_20260726T140352Z,F42-E032,I12_C0.5_IRC_SHARED,624,0,7488,0.076923,1,1,1,1,0.026182,-300,0,77.41,77.41,1,0,PASS
pusch_impact_20260726T140352Z,F42-E033,I12_C0.9_MMSE_ORTH,624,0,7488,0.076923,1,1,1,1,0.02134,-300,0,67.6312,67.6312,1,0,PASS
pusch_impact_20260726T140352Z,F42-E034,I12_C0.9_MMSE_SHARED,624,0,7488,0.076923,1,1,1,1,0.01432,-300,0,59.1901,59.1901,1,0,PASS
pusch_impact_20260726T140352Z,F42-E035,I12_C0.9_IRC_ORTH,624,0,7488,0.076923,1,1,1,1,0.0094393,-300,0,67.8002,67.8002,1,0,PASS
pusch_impact_20260726T140352Z,F42-E036,I12_C0.9_IRC_SHARED,624,0,7488,0.076923,1,1,1,1,0.0035299,-300,0,60.1258,60.1258,1,0,PASS
pusch_impact_20260726T140352Z,F42-E037,I20_C0.0_MMSE_ORTH,624,0,7488,0.076923,1,1,1,1,0.0041594,-300,0,58.9217,58.9217,1,0,PASS
pusch_impact_20260726T140352Z,F42-E038,I20_C0.0_MMSE_SHARED,624,0,7488,0.076923,1,1,1,1,0.012079,-300,0,64.1537,64.1537,1,0,PASS
pusch_impact_20260726T140352Z,F42-E039,I20_C0.0_IRC_ORTH,624,0,7488,0.076923,1,1,1,1,0.0045509,-300,0,69.2094,69.2094,1,0,PASS
pusch_impact_20260726T140352Z,F42-E040,I20_C0.0_IRC_SHARED,624,0,7488,0.076923,1,1,1,1,0.0081547,-300,0,66.4312,66.4312,1,0,PASS
