RunID,ExperimentID,OperatingPointID,Profile,AssignmentSource,AssignmentCreated,WaveformGenerated,ConfiguredGrantProfile,CGActive,CGOccasionMatch,CollisionDetected,RAProcedure,AccessLatencySlots,PDCCHBits,GrantUtilization,SuccessProbability,Goodput_bps,TypedError,Status
pusch_impact_20260726T140352Z,F14-E014,R2_C0.9,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F14-E015,R4_C0.9,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F14-E016,R8_C0.9,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F15-E001,R5_equal,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F15-E002,R5_cw0_high,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F15-E003,R5_cw1_high,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F15-E004,R6_equal,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F15-E005,R6_cw0_high,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F15-E006,R6_cw1_high,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F15-E007,R7_equal,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F15-E008,R7_cw0_high,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F15-E009,R7_cw1_high,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F15-E010,R8_equal,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
