RunID,ExperimentID,PairID,Variant,Seed,OperatingPointID,TBIndex,HARQRound,UEID,Codeword,BlockError,BitErrors,DecodedBits,UCIACKError,UCICSI1Error,UCICSI2Error,MeasuredSINRdB,EVMPercent,TxPower_dBm,PAPR_dB,CPEErrorDeg,ChannelEstimationNMSE,DecoderIterations,TxTime_ms,RxTime_ms,PeakMemoryBytes,Status
pusch_impact_20260726T140352Z,F23-E008,F23-MAIN,baseline,1280256043,QPSK_N106_T0,1,0,UE1,0,1,82,1536,0,0,0,3.8858,63.931,7.2634,1.2536e-14,0,0.0050481,16,5.811,2.9142,50688,PASS
pusch_impact_20260726T140352Z,F23-E009,F23-MAIN,treatment,1289700313,QPSK_N106_T1,1,0,UE1,0,1,167,2544,0,0,0,3.4472,67.2419,7.2634,9.2289,0,0.0030288,17,10.5599,4.5061,83952,PASS
pusch_impact_20260726T140352Z,F23-E010,F23-MAIN,baseline,1174790010,16QAM_N12_T0,1,0,UE1,0,1,554,3072,0,0,0,4.0436,62.7798,-2.1979,2.6627,0,0.0012718,16,6.524,1.8239,52224,PASS
pusch_impact_20260726T140352Z,F23-E011,F23-MAIN,treatment,62118386,16QAM_N12_T1,1,0,UE1,0,1,678,3456,0,0,0,4.1932,61.7075,-2.1979,9.1402,0,0.0043626,16,8.8659,4.5738,58752,PASS
pusch_impact_20260726T140352Z,F23-E012,F23-MAIN,baseline,705628835,16QAM_N52_T0,1,0,UE1,0,1,662,3072,0,0,0,4.0434,62.7811,4.1703,2.5527,0,0.00060322,16,6.2844,1.736,52224,PASS
pusch_impact_20260726T140352Z,F23-E013,F23-MAIN,treatment,1704925925,16QAM_N52_T1,1,0,UE1,0,1,991,4992,0,0,0,4.7472,57.8947,4.1703,9.0928,0,0.0047206,15,9.6001,4.3272,84864,PASS
pusch_impact_20260726T140352Z,F23-E014,F23-MAIN,baseline,1737167548,16QAM_N106_T0,1,0,UE1,0,1,757,3072,0,0,0,3.0385,70.4813,7.2634,2.5347,0,0.0088496,17,5.3314,1.6922,52224,PASS
pusch_impact_20260726T140352Z,F23-E015,F23-MAIN,treatment,256797662,16QAM_N106_T1,1,0,UE1,0,1,1088,5088,0,0,0,5.1934,54.9962,7.2634,8.7085,0,0.069565,15,9.4476,4.333,86496,PASS
pusch_impact_20260726T140352Z,F23-E016,F23-MAIN,baseline,1296381445,64QAM_N12_T0,1,0,UE1,0,1,1292,4608,0,0,0,3.9611,63.3792,-2.1979,3.7977,0,0.0070311,16,5.1014,1.6725,53760,PASS
pusch_impact_20260726T140352Z,F23-E017,F23-MAIN,treatment,1550698619,64QAM_N12_T1,1,0,UE1,0,1,1468,5184,0,0,0,3.8571,64.1427,-2.1979,8.8428,0,0.010928,16,8.261,4.1435,60480,PASS
pusch_impact_20260726T140352Z,F23-E018,F23-MAIN,baseline,255807460,64QAM_N52_T0,1,0,UE1,0,1,1486,4608,0,0,0,2.9198,71.451,4.1703,3.7668,0,0.01283,17,5.4586,1.87,53760,PASS
pusch_impact_20260726T140352Z,F23-E019,F23-MAIN,treatment,1070225706,64QAM_N52_T1,1,0,UE1,0,1,2345,7488,0,0,0,4.5689,59.0957,4.1703,8.3036,0,0.0090457,15,7.9729,4.9412,87360,PASS
pusch_impact_20260726T140352Z,F23-E020,F23-MAIN,baseline,799660621,64QAM_N106_T0,1,0,UE1,0,1,1605,4608,0,0,0,1.8608,80.7159,7.2634,3.8883,0,0.06315,18,5.0777,1.6813,53760,PASS
pusch_impact_20260726T140352Z,F23-E021,F23-MAIN,treatment,1079899173,64QAM_N106_T1,1,0,UE1,0,1,2537,7632,0,0,0,3.6871,65.4104,7.2634,9.5498,0,0.0046195,16,8.6561,5.1686,89040,PASS
pusch_impact_20260726T140352Z,F23-E022,F23-MAIN,baseline,568722571,256QAM_N12_T0,1,0,UE1,0,1,2024,6144,0,0,0,4.0718,62.5765,-2.1979,4.4161,0,0.00013006,16,5.4319,2.6903,55296,PASS
pusch_impact_20260726T140352Z,F23-E023,F23-MAIN,treatment,373867921,256QAM_N12_T1,1,0,UE1,0,1,2398,6912,0,0,0,3.9616,63.3752,-2.1979,9.6979,0,0.00077496,16,7.7576,6.6034,62208,PASS
pusch_impact_20260726T140352Z,F23-E024,F23-MAIN,baseline,1836714590,256QAM_N52_T0,1,0,UE1,0,1,2208,6144,0,0,0,4.5707,59.0833,4.1703,4.0127,0,0.0090632,15,6.5276,1.9433,55296,PASS
pusch_impact_20260726T140352Z,F23-E025,F23-MAIN,treatment,1624358579,256QAM_N52_T1,1,0,UE1,0,1,3603,9984,0,0,0,3.8757,64.0049,4.1703,9.8726,0,0.0058614,16,8.8553,4.4089,89856,PASS
pusch_impact_20260726T140352Z,F23-E026,F23-MAIN,baseline,1410002657,256QAM_N106_T0,1,0,UE1,0,1,2379,6144,0,0,0,2.6755,73.4891,7.2634,4.3573,0,0.017815,17,6.5576,1.863,55296,PASS
pusch_impact_20260726T140352Z,F23-E027,F23-MAIN,treatment,1472080924,256QAM_N106_T1,1,0,UE1,0,1,3895,10176,0,0,0,3.947,63.4819,7.2634,8.0238,0,0.0012054,16,8.9653,4.9766,91584,PASS
pusch_impact_20260726T140352Z,F24-E001,F24-MAIN,baseline,1444551144,B12_T0,1,0,UE1,0,1,1485,4608,0,0,0,3.3839,67.7338,4.1703,3.6401,0,0.0061673,17,5.6974,1.9913,53760,PASS
pusch_impact_20260726T140352Z,F24-E002,F24-MAIN,treatment,1922739718,B12_T1,1,0,UE1,0,1,2305,7488,0,0,0,3.0879,70.0817,4.1703,10.3595,0,0.0060899,17,10.4156,5.0462,87360,PASS
pusch_impact_20260726T140352Z,F24-E003,F24-MAIN,baseline,764586697,B9_T0,1,0,UE1,0,1,1427,4608,0,0,0,4.0769,62.5395,4.1703,3.7024,0,0.0014504,16,6.3391,2.6806,53760,PASS
pusch_impact_20260726T140352Z,F24-E004,F24-MAIN,treatment,1998240650,B9_T1,1,0,UE1,0,1,2442,7488,0,0,0,4.0002,63.0945,4.1703,8.9617,0,0.0034816,16,10.9489,4.9604,87360,PASS
pusch_impact_20260726T140352Z,F24-E005,F24-MAIN,baseline,444794652,B6_T0,1,0,UE1,0,1,1416,4608,0,0,0,4.4927,59.6161,4.1703,3.639,0,0.01393,16,6.1471,1.7943,53760,PASS
pusch_impact_20260726T140352Z,F24-E006,F24-MAIN,treatment,1705926823,B6_T1,1,0,UE1,0,1,2380,7488,0,0,0,3.9162,63.7071,4.1703,8.4024,0,0.0077794,16,8.6145,4.3683,87360,PASS
pusch_impact_20260726T140352Z,F24-E007,F24-MAIN,baseline,1815891171,B3_T0,1,0,UE1,0,1,1449,4608,0,0,0,4.5593,59.1606,4.1703,3.8917,0,0.016916,15,6.0711,1.8014,53760,PASS
pusch_impact_20260726T140352Z,F24-E008,F24-MAIN,treatment,887705924,B3_T1,1,0,UE1,0,1,2383,7488,0,0,0,3.6947,65.3526,4.1703,9.2632,0,0.010833,16,8.7078,4.3348,87360,PASS
pusch_impact_20260726T140352Z,F24-E009,F24-MAIN,baseline,1528614717,B0_T0,1,0,UE1,0,1,1465,4608,0,0,0,4.3636,60.5089,4.1703,3.811,0,0.035835,16,5.5591,1.8087,53760,PASS
pusch_impact_20260726T140352Z,F24-E010,F24-MAIN,treatment,1474129972,B0_T1,1,0,UE1,0,1,2267,7488,0,0,0,4.0377,62.8223,4.1703,8.6972,0,0.0053812,16,8.7512,6.2083,87360,PASS
pusch_impact_20260726T140352Z,F25-E001,F25-MAIN,baseline,1511313651,none_O12,1,0,UE1,0,1,85,1536,0,0,0,3.6324,65.8236,4.1703,7.7146e-15,0,0.0022728,16,5.102,1.5803,50688,PASS
pusch_impact_20260726T140352Z,F25-E002,F25-MAIN,baseline,806182830,none_O24,1,0,UE1,0,1,81,1536,0,0,0,4.08,62.5172,4.1703,7.7146e-15,0,0.0058333,16,6.9114,1.806,50688,PASS
pusch_impact_20260726T140352Z,F25-E003,F25-MAIN,baseline,285746683,none_O48,1,0,UE1,0,1,113,1536,0,0,0,3.5218,66.6666,4.1703,7.7146e-15,0,0.002678,16,5.6869,1.7374,50688,PASS
pusch_impact_20260726T140352Z,F25-E004,F25-MAIN,treatment,199858302,intra_slot_O12,1,0,UE1,0,1,92,1536,0,0,0,5.0402,55.9742,4.1703,7.7146e-15,0,0.02895,15,9.8692,1.6528,50688,PASS
pusch_impact_20260726T140352Z,F25-E005,F25-MAIN,treatment,424592228,intra_slot_O24,1,0,UE1,0,1,95,1536,0,0,0,4.3577,60.5504,4.1703,7.7146e-15,0,0.011262,16,5.593,1.7124,50688,PASS
pusch_impact_20260726T140352Z,F25-E006,F25-MAIN,treatment,1436771360,intra_slot_O48,1,0,UE1,0,1,97,1536,0,0,0,3.7677,64.8061,4.1703,7.7146e-15,0,0.028095,16,5.5092,1.5915,50688,PASS
pusch_impact_20260726T140352Z,F25-E007,F25-MAIN,treatment,291166842,inter_slot_O12,1,0,UE1,0,1,81,1536,0,0,0,4.434,60.0207,4.1703,7.7146e-15,0,0.0031331,16,12.8674,1.6159,50688,PASS
pusch_impact_20260726T140352Z,F25-E008,F25-MAIN,treatment,1304052486,inter_slot_O24,1,0,UE1,0,1,97,1536,0,0,0,3.6188,65.9268,4.1703,7.7146e-15,0,0.0050701,16,6.9037,1.5782,50688,PASS
pusch_impact_20260726T140352Z,F25-E009,F25-MAIN,treatment,1985827138,inter_slot_O48,1,0,UE1,0,1,90,1536,0,0,0,3.3494,68.0036,4.1703,7.7146e-15,0,0.0084747,17,5.081,1.5372,50688,PASS
pusch_impact_20260726T140352Z,F26-E001,F26-MAIN,baseline,567928658,TDL-A_none_O12,1,0,UE1,0,1,89,1536,0,0,0,4.2442,61.3462,4.1703,7.7146e-15,0,0.0061675,16,5.07,1.5732,50688,PASS
pusch_impact_20260726T140352Z,F26-E002,F26-MAIN,baseline,455177577,TDL-A_none_O36,1,0,UE1,0,1,79,1536,0,0,0,4.5431,59.2717,4.1703,7.7146e-15,0,0.0048551,15,6.1934,2.1195,50688,PASS
pusch_impact_20260726T140352Z,F26-E003,F26-MAIN,treatment,2087831795,TDL-A_intra_slot_O12,1,0,UE1,0,1,86,1536,0,0,0,4.6041,58.8566,4.1703,7.7146e-15,0,0.0086054,15,6.1342,1.6419,50688,PASS
pusch_impact_20260726T140352Z,F26-E004,F26-MAIN,treatment,125679529,TDL-A_intra_slot_O36,1,0,UE1,0,1,92,1536,0,0,0,3.7498,64.94,4.1703,7.7146e-15,0,0.024016,16,5.4778,1.9688,50688,PASS
pusch_impact_20260726T140352Z,F26-E005,F26-MAIN,treatment,2008937322,TDL-A_inter_slot_O12,1,0,UE1,0,1,89,1536,0,0,0,3.3309,68.148,4.1703,7.7146e-15,0,0.011867,17,4.9098,1.5318,50688,PASS
pusch_impact_20260726T140352Z,F26-E006,F26-MAIN,treatment,942060118,TDL-A_inter_slot_O36,1,0,UE1,0,1,94,1536,0,0,0,3.981,63.2341,4.1703,7.7146e-15,0,0.01101,16,5.5431,1.5384,50688,PASS
pusch_impact_20260726T140352Z,F26-E007,F26-MAIN,baseline,135379241,TDL-C_none_O12,1,0,UE1,0,1,88,1536,0,0,0,4.2242,61.4882,4.1703,7.7146e-15,0,0.011038,16,4.9733,1.5233,50688,PASS
pusch_impact_20260726T140352Z,F26-E008,F26-MAIN,baseline,1566245297,TDL-C_none_O36,1,0,UE1,0,1,101,1536,0,0,0,4.3709,60.4584,4.1703,7.7146e-15,0,0.0090342,16,5.2739,1.5736,50688,PASS
pusch_impact_20260726T140352Z,F26-E009,F26-MAIN,treatment,696858830,TDL-C_intra_slot_O12,1,0,UE1,0,1,90,1536,0,0,0,3.2976,68.4099,4.1703,7.7146e-15,0,0.0066046,17,4.7781,1.8295,50688,PASS
pusch_impact_20260726T140352Z,F26-E010,F26-MAIN,treatment,839710798,TDL-C_intra_slot_O36,1,0,UE1,0,1,74,1536,0,0,0,4.1671,61.8933,4.1703,7.7146e-15,0,0.0075613,16,4.7403,1.4509,50688,PASS
pusch_impact_20260726T140352Z,F26-E011,F26-MAIN,treatment,760372942,TDL-C_inter_slot_O12,1,0,UE1,0,1,97,1536,0,0,0,3.6011,66.061,4.1703,7.7146e-15,0,0.0060656,16,4.7555,1.469,50688,PASS
pusch_impact_20260726T140352Z,F26-E012,F26-MAIN,treatment,1920994893,TDL-C_inter_slot_O36,1,0,UE1,0,1,83,1536,0,0,0,2.42,75.6835,4.1703,7.7146e-15,0,0.019281,18,5.4106,1.5093,50688,PASS
pusch_impact_20260726T140352Z,F26-E013,F26-MAIN,baseline,481719921,TDL-E_none_O12,1,0,UE1,0,1,75,1536,0,0,0,4.4295,60.0519,4.1703,7.7146e-15,0,0.00078944,16,4.7622,2.2249,50688,PASS
pusch_impact_20260726T140352Z,F26-E014,F26-MAIN,baseline,1414409481,TDL-E_none_O36,1,0,UE1,0,1,89,1536,0,0,0,3.5038,66.8053,4.1703,7.7146e-15,0,0.0024134,16,4.6077,1.4552,50688,PASS
pusch_impact_20260726T140352Z,F26-E015,F26-MAIN,treatment,840411355,TDL-E_intra_slot_O12,1,0,UE1,0,1,88,1536,0,0,0,4.7504,57.8738,4.1703,7.7146e-15,0,0.011481,15,5.1926,1.5835,50688,PASS
pusch_impact_20260726T140352Z,F26-E016,F26-MAIN,treatment,1292452563,TDL-E_intra_slot_O36,1,0,UE1,0,1,87,1536,0,0,0,4.3973,60.2744,4.1703,7.7146e-15,0,0.0031556,16,5.0893,1.5938,50688,PASS
pusch_impact_20260726T140352Z,F26-E017,F26-MAIN,treatment,2078182531,TDL-E_inter_slot_O12,1,0,UE1,0,1,70,1536,0,0,0,4.8073,57.4958,4.1703,7.7146e-15,0,0.014223,15,6.0194,1.5235,50688,PASS
pusch_impact_20260726T140352Z,F26-E018,F26-MAIN,treatment,1003923965,TDL-E_inter_slot_O36,1,0,UE1,0,1,91,1536,0,0,0,3.4379,67.3139,4.1703,7.7146e-15,0,0.0016466,17,5.4297,1.6374,50688,PASS
pusch_impact_20260726T140352Z,F27-E001,F27-MAIN,baseline,776665342,R1_none,1,0,UE1,0,1,73,1536,0,0,0,4.6851,58.3101,4.1703,7.7146e-15,0,0.0041426,15,4.5964,1.4574,50688,PASS
pusch_impact_20260726T140352Z,F27-E002,F27-MAIN,treatment,720100549,R1_inter_slot,1,0,UE1,0,1,101,1536,0,0,0,3.5339,66.5743,4.1703,7.7146e-15,0,0.00046785,16,5.0162,1.5798,50688,PASS
pusch_impact_20260726T140352Z,F27-E003,F27-MAIN,baseline,1199511881,R2_none,1,1,UE1,0,1,88,1536,0,0,0,4.947,56.5784,4.1703,7.7146e-15,0,0.021999,15,4.8456,1.5651,50688,PASS
pusch_impact_20260726T140352Z,F27-E004,F27-MAIN,treatment,1360741918,R2_inter_slot,1,1,UE1,0,1,82,1536,0,0,0,4.4869,59.6564,4.1703,7.7146e-15,0,0.024854,16,5.5845,1.5096,50688,PASS
pusch_impact_20260726T140352Z,F27-E005,F27-MAIN,baseline,515854006,R4_none,1,3,UE1,0,1,81,1536,0,0,0,4.7193,58.0814,4.1703,7.7146e-15,0,0.0019487,15,5.4752,1.5561,50688,PASS
pusch_impact_20260726T140352Z,F27-E006,F27-MAIN,treatment,2094940082,R4_inter_slot,1,3,UE1,0,1,90,1536,0,0,0,3.6901,65.3876,4.1703,7.7146e-15,0,8.0919e-05,16,4.6213,1.7464,50688,PASS
pusch_impact_20260726T140352Z,F28-E001,F28-MAIN,treatment,2130423835,S-10_R1,1,0,UE1,0,1,89,1536,0,0,0,2.7678,72.713,4.1703,7.7146e-15,0,0.01612,17,4.6928,1.4785,50688,PASS
pusch_impact_20260726T140352Z,F28-E002,F28-MAIN,treatment,1788256957,S-10_R4,1,0,UE1,0,1,75,1536,0,0,0,4.1225,62.2122,4.1703,7.7146e-15,0,0.002664,16,4.7358,1.4702,50688,PASS
pusch_impact_20260726T140352Z,F28-E003,F28-MAIN,treatment,962712656,S-5_R1,1,0,UE1,0,1,75,1536,0,0,0,4.6312,58.673,4.1703,7.7146e-15,0,0.010702,15,4.6053,1.4323,50688,PASS
pusch_impact_20260726T140352Z,F28-E004,F28-MAIN,treatment,1456515786,S-5_R4,1,0,UE1,0,1,76,1536,0,0,0,3.7519,64.9242,4.1703,7.7146e-15,0,0.0027092,16,4.5597,1.4184,50688,PASS
pusch_impact_20260726T140352Z,F28-E005,F28-MAIN,treatment,1508372173,S0_R1,1,0,UE1,0,1,100,1536,0,0,0,3.5361,66.5572,4.1703,7.7146e-15,0,0.011703,16,4.4025,1.4207,50688,PASS
pusch_impact_20260726T140352Z,F28-E006,F28-MAIN,treatment,237629436,S0_R4,1,0,UE1,0,1,93,1536,0,0,0,4.2653,61.1976,4.1703,7.7146e-15,0,0.012783,16,4.4914,1.5598,50688,PASS
pusch_impact_20260726T140352Z,F28-E007,F28-MAIN,treatment,1744323280,S5_R1,1,0,UE1,0,1,83,1536,0,0,0,3.701,65.3054,4.1703,7.7146e-15,0,0.0025739,16,5.2052,1.4362,50688,PASS
pusch_impact_20260726T140352Z,F28-E008,F28-MAIN,treatment,1217187158,S5_R4,1,0,UE1,0,1,92,1536,0,0,0,3.9426,63.5144,4.1703,7.7146e-15,0,0.0098122,16,4.7567,1.5447,50688,PASS
pusch_impact_20260726T140352Z,F28-E009,F28-MAIN,treatment,988746989,S10_R1,1,0,UE1,0,1,82,1536,0,0,0,4.5897,58.9541,4.1703,7.7146e-15,0,0.01584,15,4.4511,1.4419,50688,PASS
pusch_impact_20260726T140352Z,F28-E010,F28-MAIN,treatment,122362159,S10_R4,1,0,UE1,0,1,98,1536,0,0,0,2.3696,76.1238,4.1703,7.7146e-15,0,0.021577,18,4.6548,1.4363,50688,PASS
pusch_impact_20260726T140352Z,F28-E011,F28-MAIN,treatment,1848124551,S20_R1,1,0,UE1,0,1,84,1536,0,0,0,2.8546,71.9896,4.1703,7.7146e-15,0,0.016705,17,4.6209,1.4054,50688,PASS
pusch_impact_20260726T140352Z,F28-E012,F28-MAIN,treatment,706315537,S20_R4,1,0,UE1,0,1,100,1536,0,0,0,4.5024,59.5498,4.1703,7.7146e-15,0,0.032952,15,4.4671,1.4039,50688,PASS
pusch_impact_20260726T140352Z,F28-E013,F28-MAIN,baseline,165586423,S30_R1,1,0,UE1,0,1,71,1536,0,0,0,5.3306,54.1337,4.1703,7.7146e-15,0,0.032417,15,6.465,1.6791,50688,PASS
pusch_impact_20260726T140352Z,F28-E014,F28-MAIN,baseline,1166078285,S30_R4,1,0,UE1,0,1,96,1536,0,0,0,3.3374,68.0972,4.1703,7.7146e-15,0,0.0075474,17,6.3442,1.7342,50688,PASS
pusch_impact_20260726T140352Z,F29-E001,F29-MAIN,baseline,679224897,D30_A0,1,0,UE1,0,1,81,1536,0,0,0,2.3543,76.2582,4.1703,7.7146e-15,0,0.036824,18,6.0174,1.6423,50688,PASS
pusch_impact_20260726T140352Z,F29-E002,F29-MAIN,treatment,1431225139,D30_A1,1,0,UE1,0,1,83,1536,0,0,0,4.1698,61.874,4.1703,7.7146e-15,0,0.0043281,16,5.6117,1.6493,50688,PASS
pusch_impact_20260726T140352Z,F29-E003,F29-MAIN,treatment,1089812616,D30_A2,1,0,UE1,0,1,97,1536,0,0,0,4.0272,62.8983,4.1703,7.7146e-15,0,0.0022656,16,5.6174,1.7326,50688,PASS
pusch_impact_20260726T140352Z,F29-E004,F29-MAIN,treatment,472417419,D30_A4,1,0,UE1,0,1,86,1536,0,0,0,3.9268,63.6297,4.1703,7.7146e-15,0,0.0085774,16,5.0554,2.0591,50688,PASS
pusch_impact_20260726T140352Z,F29-E005,F29-MAIN,treatment,1251473825,D30_A8,1,0,UE1,0,1,83,1536,0,0,0,4.4011,60.2481,4.1703,7.7146e-15,0,0.011701,16,5.5338,2.1351,50688,PASS
pusch_impact_20260726T140352Z,F29-E006,F29-MAIN,treatment,1183142820,D30_A16,1,0,UE1,0,1,75,1536,0,0,0,3.5624,66.3559,4.1703,7.7146e-15,0,0.0044954,16,5.0031,1.8749,50688,PASS
pusch_impact_20260726T140352Z,F29-E007,F29-MAIN,baseline,1283255382,D300_A0,1,0,UE1,0,1,99,1536,0,0,0,4.213,61.5673,4.1703,7.7146e-15,0,0.01065,16,4.8186,1.5229,50688,PASS
pusch_impact_20260726T140352Z,F29-E008,F29-MAIN,treatment,341310844,D300_A1,1,0,UE1,0,1,85,1536,0,0,0,4.712,58.13,4.1703,7.7146e-15,0,0.0066353,15,4.8861,1.5322,50688,PASS
pusch_impact_20260726T140352Z,F29-E009,F29-MAIN,treatment,1685623712,D300_A2,1,0,UE1,0,1,84,1536,0,0,0,3.0044,70.7586,4.1703,7.7146e-15,0,0.011505,17,4.7724,1.4931,50688,PASS
pusch_impact_20260726T140352Z,F29-E010,F29-MAIN,treatment,998503658,D300_A4,1,0,UE1,0,1,107,1536,0,0,0,3.762,64.8485,4.1703,7.7146e-15,0,0.0029303,16,4.8948,1.4921,50688,PASS
pusch_impact_20260726T140352Z,F29-E011,F29-MAIN,treatment,841511163,D300_A8,1,0,UE1,0,1,124,1536,0,0,0,3.8391,64.2751,4.1703,7.7146e-15,0,0.012219,16,5.1232,1.5412,50688,PASS
pusch_impact_20260726T140352Z,F29-E012,F29-MAIN,treatment,1677346636,D300_A16,1,0,UE1,0,1,97,1536,0,0,0,4.543,59.2722,4.1703,7.7146e-15,0,0.014014,15,5.6913,1.5844,50688,PASS
pusch_impact_20260726T140352Z,F29-E013,F29-MAIN,baseline,256178001,D800_A0,1,0,UE1,0,1,94,1536,0,0,0,4.6585,58.4892,4.1703,7.7146e-15,0,0.01539,15,4.6194,1.9158,50688,PASS
pusch_impact_20260726T140352Z,F29-E014,F29-MAIN,treatment,956645669,D800_A1,1,0,UE1,0,1,86,1536,0,0,0,3.7395,65.0166,4.1703,7.7146e-15,0,0.0026739,16,4.7113,1.4952,50688,PASS
pusch_impact_20260726T140352Z,F29-E015,F29-MAIN,treatment,2064575617,D800_A2,1,0,UE1,0,1,79,1536,0,0,0,4.3901,60.3249,4.1703,7.7146e-15,0,0.0050568,16,4.9715,1.5964,50688,PASS
pusch_impact_20260726T140352Z,F29-E016,F29-MAIN,treatment,1950178964,D800_A4,1,0,UE1,0,1,95,1536,0,0,0,4.0744,62.5578,4.1703,7.7146e-15,0,0.0050269,16,4.9316,1.5494,50688,PASS
pusch_impact_20260726T140352Z,F29-E017,F29-MAIN,treatment,1885147499,D800_A8,1,0,UE1,0,1,101,1536,0,0,0,3.7947,64.6051,4.1703,7.7146e-15,0,0.0013288,16,5.502,1.8223,50688,PASS
pusch_impact_20260726T140352Z,F29-E018,F29-MAIN,treatment,1345298233,D800_A16,1,0,UE1,0,1,79,1536,0,0,0,4.0768,62.54,4.1703,7.7146e-15,0,0.00054071,16,6.4575,4.2013,50688,PASS
pusch_impact_20260726T140352Z,F30-E001,F30-MAIN,treatment,636521641,C25_R1,1,0,UE1,0,1,83,1536,0,0,0,4.0437,62.7794,4.1703,7.7146e-15,0,0.00038031,16,6.3136,2.7015,50688,PASS
pusch_impact_20260726T140352Z,F30-E002,F30-MAIN,treatment,1304428490,C25_R4,1,0,UE1,0,1,80,1536,0,0,0,4.3016,60.9425,4.1703,7.7146e-15,0,0.0012568,16,6.834,2.0204,50688,PASS
pusch_impact_20260726T140352Z,F30-E003,F30-MAIN,treatment,578142381,C50_R1,1,0,UE1,0,1,80,1536,0,0,0,3.2485,68.7982,4.1703,7.7146e-15,0,0.019592,17,5.1083,1.5814,50688,PASS
pusch_impact_20260726T140352Z,F30-E004,F30-MAIN,treatment,1247884601,C50_R4,1,0,UE1,0,1,84,1536,0,0,0,5.2371,54.7198,4.1703,7.7146e-15,0,0.074694,15,7.3219,1.6363,50688,PASS
pusch_impact_20260726T140352Z,F30-E005,F30-MAIN,treatment,1436136658,C75_R1,1,0,UE1,0,1,87,1536,0,0,0,2.3241,76.5232,4.1703,7.7146e-15,0,0.024979,18,4.7701,1.4869,50688,PASS
pusch_impact_20260726T140352Z,F30-E006,F30-MAIN,treatment,162870191,C75_R4,1,0,UE1,0,1,93,1536,0,0,0,4.0436,62.7799,4.1703,7.7146e-15,0,0.0047705,16,4.771,1.4864,50688,PASS
pusch_impact_20260726T140352Z,F30-E007,F30-MAIN,baseline,1046398111,C100_R1,1,0,UE1,0,1,82,1536,0,0,0,2.5808,74.2953,4.1703,7.7146e-15,0,0.020479,17,5.6658,1.9419,50688,PASS
pusch_impact_20260726T140352Z,F30-E008,F30-MAIN,baseline,936895957,C100_R4,1,0,UE1,0,1,76,1536,0,0,0,4.4875,59.6519,4.1703,7.7146e-15,0,0.00012028,16,5.7812,1.8816,50688,PASS
pusch_impact_20260726T140352Z,F31-E001,F31-MAIN,baseline,1647490550,perfect_R1,1,0,UE1,0,1,77,1536,0,0,0,3.9836,63.2147,4.1703,7.7146e-15,0,0.0061613,16,4.6485,1.4534,50688,PASS
pusch_impact_20260726T140352Z,F31-E002,F31-MAIN,baseline,1695568710,perfect_R4,1,0,UE1,0,1,72,1536,0,0,0,3.6422,65.7489,4.1703,7.7146e-15,0,0.0063886,16,4.6894,1.4499,50688,PASS
pusch_impact_20260726T140352Z,F31-E003,F31-MAIN,baseline,890569375,perfect_R8,1,0,UE1,0,1,87,1536,0,0,0,3.7224,65.1451,4.1703,7.7146e-15,0,0.019108,16,16.0444,1.6052,50688,PASS
pusch_impact_20260726T140352Z,F31-E004,F31-MAIN,treatment,1247944691,measured_fresh_R1,1,0,UE1,0,1,98,1536,0,0,0,3.3997,67.6103,4.1703,7.7146e-15,0,0.0065536,17,5.3956,1.6228,50688,PASS
pusch_impact_20260726T140352Z,F31-E005,F31-MAIN,treatment,876595817,measured_fresh_R4,1,0,UE1,0,1,108,1536,0,0,0,4.5576,59.1726,4.1703,7.7146e-15,0,0.0093437,15,5.1094,1.6267,50688,PASS
pusch_impact_20260726T140352Z,F31-E006,F31-MAIN,treatment,810695417,measured_fresh_R8,1,0,UE1,0,1,78,1536,0,0,0,4.4175,60.1345,4.1703,7.7146e-15,0,0.019485,16,5.1165,1.4512,50688,PASS
pusch_impact_20260726T140352Z,F31-E007,F31-MAIN,treatment,1486668321,measured_stale_R1,1,0,UE1,0,1,98,1536,0,0,0,3.8352,64.3046,4.1703,7.7146e-15,0,0.00023415,16,4.6181,1.4385,50688,PASS
pusch_impact_20260726T140352Z,F31-E008,F31-MAIN,treatment,1482242254,measured_stale_R4,1,0,UE1,0,1,85,1536,0,0,0,4.4295,60.0515,4.1703,7.7146e-15,0,0.0047787,16,4.8338,1.4481,50688,PASS
pusch_impact_20260726T140352Z,F31-E009,F31-MAIN,treatment,808075447,measured_stale_R8,1,0,UE1,0,1,93,1536,0,0,0,2.5177,74.8364,4.1703,7.7146e-15,0,0.014832,17,5.7218,1.5328,50688,PASS
pusch_impact_20260726T140352Z,F31-E010,F31-MAIN,treatment,1625434181,fixed_configured_ablation_R1,1,0,UE1,0,1,93,1536,0,0,0,3.8961,63.855,4.1703,7.7146e-15,0,0.0073616,16,4.7655,1.4551,50688,PASS
pusch_impact_20260726T140352Z,F31-E011,F31-MAIN,treatment,985543255,fixed_configured_ablation_R4,1,0,UE1,0,1,86,1536,0,0,0,3.2797,68.5515,4.1703,7.7146e-15,0,0.0078036,17,5.7542,1.5231,50688,PASS
pusch_impact_20260726T140352Z,F31-E012,F31-MAIN,treatment,919988592,fixed_configured_ablation_R8,1,0,UE1,0,1,106,1536,0,0,0,4.6958,58.2385,4.1703,7.7146e-15,0,0.071583,15,4.9119,1.5294,50688,PASS
pusch_impact_20260726T140352Z,F32-E001,F32-MAIN,baseline,752516154,P0_G0,1,0,UE1,0,1,91,1536,0,0,0,3.4815,66.9766,4.1703,7.7146e-15,0,0.0030193,17,4.5034,1.3936,50688,PASS
