RunID,ExperimentID,OperatingPointID,SRSMode,SRSSNR_dB,SRSAgeSlots,SRSCoveragePercent,DecisionValid,SelectedRI,SelectedSRI,SelectedTPMI,DecisionDigest,AppliedDigest,RIAccuracy,TPMIAccuracy,PrecoderLoss_dB,EffectiveSINRdB,BLER,Goodput_bps,Status
pusch_impact_20260726T140352Z,F11-E009,msga_PL135,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,-9.2089,1,0,PASS
pusch_impact_20260726T140352Z,F11-E010,msga_PL145,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,-1.3659,1,0,PASS
pusch_impact_20260726T140352Z,F12-E001,pi/2-BPSK_R1,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.3211,1,0,PASS
pusch_impact_20260726T140352Z,F12-E002,QPSK_R1,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.8611,1,0,PASS
pusch_impact_20260726T140352Z,F12-E003,QPSK_R2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.385,1,0,PASS
pusch_impact_20260726T140352Z,F12-E004,QPSK_R4,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.1222,1,0,PASS
pusch_impact_20260726T140352Z,F12-E005,QPSK_R8,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.741,1,0,PASS
pusch_impact_20260726T140352Z,F12-E006,16QAM_R1,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.8648,1,0,PASS
pusch_impact_20260726T140352Z,F12-E007,16QAM_R2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.5082,1,0,PASS
pusch_impact_20260726T140352Z,F12-E008,16QAM_R4,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.1656,1,0,PASS
pusch_impact_20260726T140352Z,F12-E009,16QAM_R8,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.644,1,0,PASS
pusch_impact_20260726T140352Z,F12-E010,64QAM_R1,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.6826,1,0,PASS
pusch_impact_20260726T140352Z,F12-E011,64QAM_R2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.252,1,0,PASS
pusch_impact_20260726T140352Z,F12-E012,64QAM_R4,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.5106,1,0,PASS
pusch_impact_20260726T140352Z,F12-E013,64QAM_R8,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.0079,1,0,PASS
pusch_impact_20260726T140352Z,F12-E014,256QAM_R1,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.5853,1,0,PASS
pusch_impact_20260726T140352Z,F12-E015,256QAM_R2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,1.3604,1,0,PASS
pusch_impact_20260726T140352Z,F12-E016,256QAM_R4,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.1233,1,0,PASS
pusch_impact_20260726T140352Z,F12-E017,256QAM_R8,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.2125,1,0,PASS
pusch_impact_20260726T140352Z,F13-E001,R1,perfect_for_benchmark,20,0,100,true,1,0,0,b9f12b20b4c800ef136426436060442380188d18fd90fc1b7ab8464aebc9f269,b9f12b20b4c800ef136426436060442380188d18fd90fc1b7ab8464aebc9f269,1,0.99282,0.043214,3.2782,1,0,PASS
pusch_impact_20260726T140352Z,F13-E002,R2,perfect_for_benchmark,20,0,100,true,2,0,1,a4a2b4fc68070d3a58feef13e7524683fd988c8486a963912864b24d2289d243,a4a2b4fc68070d3a58feef13e7524683fd988c8486a963912864b24d2289d243,1,0.99282,0.043214,4.3231,1,0,PASS
pusch_impact_20260726T140352Z,F13-E003,R3,perfect_for_benchmark,20,0,100,true,3,0,3,9bad2e72fc4a47593ae514dbe3d14bbe5011bc78dc513ee52776d49075ff26b6,9bad2e72fc4a47593ae514dbe3d14bbe5011bc78dc513ee52776d49075ff26b6,1,0.99282,0.043214,4.162,1,0,PASS
pusch_impact_20260726T140352Z,F13-E004,R4,perfect_for_benchmark,20,0,100,true,3,0,6,adcf01abdf65b3841bf4b7c6827d6893b835bee475ca37bfebc29f5e68276139,adcf01abdf65b3841bf4b7c6827d6893b835bee475ca37bfebc29f5e68276139,0,0.99282,0.043214,4.5664,1,0,PASS
pusch_impact_20260726T140352Z,F13-E005,R5,perfect_for_benchmark,20,0,100,true,3,0,2,da67044e016b8b10cf0f273576f6d21d223fbf825675f5959010b6e60a6d7d37,da67044e016b8b10cf0f273576f6d21d223fbf825675f5959010b6e60a6d7d37,0,0.99282,0.043214,4.7814,1,0,PASS
pusch_impact_20260726T140352Z,F13-E006,R6,perfect_for_benchmark,20,0,100,true,4,0,1,e44dc58f803a943432e15d51aa1626f12d7f7b12599d756cde8400ece37b8de2,e44dc58f803a943432e15d51aa1626f12d7f7b12599d756cde8400ece37b8de2,1,0.99282,0.043214,3.0481,1,0,PASS
pusch_impact_20260726T140352Z,F13-E007,R7,perfect_for_benchmark,20,0,100,true,3,0,2,3d1ea0fcd77b59bb2843b33266b4bf6959ac865b6be54bcd12b31849d4f4f752,3d1ea0fcd77b59bb2843b33266b4bf6959ac865b6be54bcd12b31849d4f4f752,0,0.99282,0.043214,4.5618,1,0,PASS
pusch_impact_20260726T140352Z,F13-E008,R8,perfect_for_benchmark,20,0,100,true,4,0,3,0286503f9313b684a3a2f747a7286e9f12a4f243522c0f4fceaeeb0adca49550,0286503f9313b684a3a2f747a7286e9f12a4f243522c0f4fceaeeb0adca49550,1,0.99282,0.043214,3.3059,1,0,PASS
pusch_impact_20260726T140352Z,F14-E001,R1_C0.0,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,5.3056,1,0,PASS
pusch_impact_20260726T140352Z,F14-E002,R2_C0.0,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.1825,1,0,PASS
pusch_impact_20260726T140352Z,F14-E003,R4_C0.0,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.8567,1,0,PASS
pusch_impact_20260726T140352Z,F14-E004,R8_C0.0,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.8809,1,0,PASS
pusch_impact_20260726T140352Z,F14-E005,R1_C0.3,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.8006,1,0,PASS
pusch_impact_20260726T140352Z,F14-E006,R2_C0.3,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,2.8614,1,0,PASS
pusch_impact_20260726T140352Z,F14-E007,R4_C0.3,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.7154,1,0,PASS
pusch_impact_20260726T140352Z,F14-E008,R8_C0.3,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.4876,1,0,PASS
pusch_impact_20260726T140352Z,F14-E009,R1_C0.7,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.7619,1,0,PASS
pusch_impact_20260726T140352Z,F14-E010,R2_C0.7,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.3174,1,0,PASS
pusch_impact_20260726T140352Z,F14-E011,R4_C0.7,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.5268,1,0,PASS
pusch_impact_20260726T140352Z,F14-E012,R8_C0.7,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.3374,1,0,PASS
pusch_impact_20260726T140352Z,F14-E013,R1_C0.9,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.8448,1,0,PASS
pusch_impact_20260726T140352Z,F14-E014,R2_C0.9,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.8438,1,0,PASS
pusch_impact_20260726T140352Z,F14-E015,R4_C0.9,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.08,1,0,PASS
pusch_impact_20260726T140352Z,F14-E016,R8_C0.9,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.763,1,0,PASS
pusch_impact_20260726T140352Z,F15-E001,R5_equal,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,2.9864,1,0,PASS
pusch_impact_20260726T140352Z,F15-E002,R5_cw0_high,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.4903,1,0,PASS
pusch_impact_20260726T140352Z,F15-E003,R5_cw1_high,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.0867,1,0,PASS
pusch_impact_20260726T140352Z,F15-E004,R6_equal,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.3552,1,0,PASS
pusch_impact_20260726T140352Z,F15-E005,R6_cw0_high,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.3537,1,0,PASS
pusch_impact_20260726T140352Z,F15-E006,R6_cw1_high,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.9626,1,0,PASS
pusch_impact_20260726T140352Z,F15-E007,R7_equal,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,2.7906,1,0,PASS
pusch_impact_20260726T140352Z,F15-E008,R7_cw0_high,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.3271,1,0,PASS
pusch_impact_20260726T140352Z,F15-E009,R7_cw1_high,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.1209,1,0,PASS
pusch_impact_20260726T140352Z,F15-E010,R8_equal,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.0891,1,0,PASS
pusch_impact_20260726T140352Z,F15-E011,R8_cw0_high,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.0617,1,0,PASS
pusch_impact_20260726T140352Z,F15-E012,R8_cw1_high,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.345,1,0,PASS
pusch_impact_20260726T140352Z,F16-E001,codebook_R1,measured,15,0,100,true,1,0,0,a9364d2f3b3c848fb05b30b6e977d8e884fc7b96fe5f8ba1c6950d87145ddc01,a9364d2f3b3c848fb05b30b6e977d8e884fc7b96fe5f8ba1c6950d87145ddc01,1,0.97772,0.13521,4.3338,1,0,PASS
pusch_impact_20260726T140352Z,F16-E002,codebook_R2,measured,15,0,100,true,2,0,0,fb77408a5471eb21d2b10452d576b80d4142e04abc44a46174397bcf96600a50,fb77408a5471eb21d2b10452d576b80d4142e04abc44a46174397bcf96600a50,1,0.97772,0.13521,4.1491,1,0,PASS
pusch_impact_20260726T140352Z,F16-E003,codebook_R4,measured,15,0,100,true,3,0,4,ecf0cce689ced7ca20b320150727b4b5b7f52c49d7b41b8ef20f3d61999c2df8,ecf0cce689ced7ca20b320150727b4b5b7f52c49d7b41b8ef20f3d61999c2df8,0,0.97772,0.13521,2.9533,1,0,PASS
pusch_impact_20260726T140352Z,F16-E004,codebook_R8,measured,15,0,100,true,4,0,0,b669485691b2b2b1ea4063f1affa906ad4e43c33127192c334ca8e8dc76fe05b,b669485691b2b2b1ea4063f1affa906ad4e43c33127192c334ca8e8dc76fe05b,1,0.97772,0.13521,3.9171,1,0,PASS
pusch_impact_20260726T140352Z,F16-E005,noncodebook_R1,measured,15,0,100,true,1,0,0,0b1a350e53a68f137e78b8cddd32d699540ff87a2a26d20c3afb4d98f3206f4a,0b1a350e53a68f137e78b8cddd32d699540ff87a2a26d20c3afb4d98f3206f4a,1,0.97772,0.13521,4.0366,1,0,PASS
pusch_impact_20260726T140352Z,F16-E006,noncodebook_R2,measured,15,0,100,true,2,0,1,bb8a8e98f9fc03127f5d92f7c65f4d15cd7719bc2cad6b1c3069d5a280fc9bc6,bb8a8e98f9fc03127f5d92f7c65f4d15cd7719bc2cad6b1c3069d5a280fc9bc6,1,0.97772,0.13521,2.9559,1,0,PASS
pusch_impact_20260726T140352Z,F16-E007,noncodebook_R4,measured,15,0,100,true,3,0,0,98879898f0c1c6449f17be80ffb572179dbc01e004fab19808c108a916465cfb,98879898f0c1c6449f17be80ffb572179dbc01e004fab19808c108a916465cfb,0,0.97772,0.13521,3.5265,1,0,PASS
pusch_impact_20260726T140352Z,F16-E008,noncodebook_R8,measured,15,0,100,true,3,0,3,b97db694fded4a664666681edf59347ddf53f34b909117f62cdcbe983c4b794f,b97db694fded4a664666681edf59347ddf53f34b909117f62cdcbe983c4b794f,0,0.97772,0.13521,3.5292,1,0,PASS
pusch_impact_20260726T140352Z,F17-E001,D0_A0,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.228,1,0,PASS
pusch_impact_20260726T140352Z,F17-E002,D0_A1,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.0284,1,0,PASS
pusch_impact_20260726T140352Z,F17-E003,D0_A2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.4713,1,0,PASS
pusch_impact_20260726T140352Z,F17-E004,D0_A3,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.2507,1,0,PASS
pusch_impact_20260726T140352Z,F17-E005,D100_A0,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.3306,1,0,PASS
pusch_impact_20260726T140352Z,F17-E006,D100_A1,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.3832,1,0,PASS
pusch_impact_20260726T140352Z,F17-E007,D100_A2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.5385,1,0,PASS
pusch_impact_20260726T140352Z,F17-E008,D100_A3,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.1989,1,0,PASS
pusch_impact_20260726T140352Z,F17-E009,D300_A0,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.7982,1,0,PASS
pusch_impact_20260726T140352Z,F17-E010,D300_A1,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.7811,1,0,PASS
pusch_impact_20260726T140352Z,F17-E011,D300_A2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.678,1,0,PASS
pusch_impact_20260726T140352Z,F17-E012,D300_A3,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.5017,1,0,PASS
pusch_impact_20260726T140352Z,F17-E013,D800_A0,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.3013,1,0,PASS
pusch_impact_20260726T140352Z,F17-E014,D800_A1,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.3166,1,0,PASS
pusch_impact_20260726T140352Z,F17-E015,D800_A2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.7686,1,0,PASS
pusch_impact_20260726T140352Z,F17-E016,D800_A3,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.2134,1,0,PASS
pusch_impact_20260726T140352Z,F18-E001,TDL-A_C1,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.2512,1,0,PASS
pusch_impact_20260726T140352Z,F18-E002,TDL-A_C2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.7662,1,0,PASS
pusch_impact_20260726T140352Z,F18-E003,TDL-C_C1,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.1084,1,0,PASS
pusch_impact_20260726T140352Z,F18-E004,TDL-C_C2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.1188,1,0,PASS
pusch_impact_20260726T140352Z,F18-E005,TDL-E_C1,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.1028,1,0,PASS
pusch_impact_20260726T140352Z,F18-E006,TDL-E_C2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.3167,1,0,PASS
pusch_impact_20260726T140352Z,F19-E001,R1_L1,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.9589,1,0,PASS
pusch_impact_20260726T140352Z,F19-E002,R1_L2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,2.6089,1,0,PASS
pusch_impact_20260726T140352Z,F19-E003,R2_L1,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,4.582,1,0,PASS
pusch_impact_20260726T140352Z,F19-E004,R2_L2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,1.6601,1,0,PASS
pusch_impact_20260726T140352Z,F19-E005,R4_L1,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,2.9606,1,0,PASS
pusch_impact_20260726T140352Z,F19-E006,R4_L2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.9261,1,0,PASS
pusch_impact_20260726T140352Z,F19-E007,R8_L1,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,5.0143,1,0,PASS
pusch_impact_20260726T140352Z,F19-E008,R8_L2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.9559,1,0,PASS
pusch_impact_20260726T140352Z,F20-E001,ideal_R2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.9771,1,0,PASS
pusch_impact_20260726T140352Z,F20-E002,ideal_R4,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.806,1,0,PASS
pusch_impact_20260726T140352Z,F20-E003,ideal_R8,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.7455,1,0,PASS
pusch_impact_20260726T140352Z,F20-E004,cfo_0p02scs_R2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.7176,1,0,PASS
pusch_impact_20260726T140352Z,F20-E005,cfo_0p02scs_R4,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.3999,1,0,PASS
pusch_impact_20260726T140352Z,F20-E006,cfo_0p02scs_R8,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.624,1,0,PASS
pusch_impact_20260726T140352Z,F20-E007,timing_0p25cp_R2,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,3.3152,1,0,PASS
pusch_impact_20260726T140352Z,F20-E008,timing_0p25cp_R4,none,20,0,100,true,1,0,0,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,725c4777db328932b197731b1c986c84913a069a2090deb3667b697624551c8b,1,1,0,2.6746,1,0,PASS
