RunID,ExperimentID,OperatingPointID,NPRB,Rank,NumCodewords,Receiver,UCIProfile,TxMedian_ms,TxP95_ms,RxMedian_ms,RxP95_ms,PeakMemoryBytes,ArtifactBytes,ThroughputSymbolsPerSecond,Status
pusch_impact_20260726T140352Z,F32-E001,P0_G0,52,1,1,MMSE,none,4.5034,4.5034,1.3936,1.3936,50688,1536,130235.7131,PASS
pusch_impact_20260726T140352Z,F32-E002,P0_G1,52,1,1,MMSE,none,4.555,4.555,1.3942,1.3942,50688,1536,129092.9873,PASS
pusch_impact_20260726T140352Z,F32-E003,P0_G3,52,1,1,MMSE,none,5.1056,5.1056,1.4795,1.4795,50688,1536,116626.9305,PASS
pusch_impact_20260726T140352Z,F32-E004,P5_G0,52,1,1,MMSE,none,4.3212,4.3212,1.6096,1.6096,50688,1536,129493.4916,PASS
pusch_impact_20260726T140352Z,F32-E005,P5_G1,52,1,1,MMSE,none,4.3298,4.3298,1.3714,1.3714,50688,1536,134708.4824,PASS
pusch_impact_20260726T140352Z,F32-E006,P5_G3,52,1,1,MMSE,none,4.4294,4.4294,1.3916,1.3916,50688,1536,131936.0935,PASS
pusch_impact_20260726T140352Z,F32-E007,P10_G0,52,1,1,MMSE,none,4.6983,4.6983,1.3916,1.3916,50688,1536,126110.4452,PASS
pusch_impact_20260726T140352Z,F32-E008,P10_G1,52,1,1,MMSE,none,4.7184,4.7184,1.5198,1.5198,50688,1536,123112.4363,PASS
pusch_impact_20260726T140352Z,F32-E009,P10_G3,52,1,1,MMSE,none,4.3634,4.3634,1.3731,1.3731,50688,1536,133879.5433,PASS
pusch_impact_20260726T140352Z,F32-E010,P20_G0,52,1,1,MMSE,none,4.3798,4.3798,1.3937,1.3937,50688,1536,133021.564,PASS
pusch_impact_20260726T140352Z,F32-E011,P20_G1,52,1,1,MMSE,none,4.4204,4.4204,1.3801,1.3801,50688,1536,132402.3791,PASS
pusch_impact_20260726T140352Z,F32-E012,P20_G3,52,1,1,MMSE,none,5.061,5.061,1.4599,1.4599,50688,1536,117775.1537,PASS
pusch_impact_20260726T140352Z,F32-E013,P40_G0,52,1,1,MMSE,none,4.6095,4.6095,1.9754,1.9754,50688,1536,116630.4727,PASS
pusch_impact_20260726T140352Z,F32-E014,P40_G1,52,1,1,MMSE,none,4.3677,4.3677,1.4278,1.4278,50688,1536,132516.6077,PASS
pusch_impact_20260726T140352Z,F32-E015,P40_G3,52,1,1,MMSE,none,4.3886,4.3886,1.4373,1.4373,50688,1536,131825.1257,PASS
pusch_impact_20260726T140352Z,F34-E001,OPEN_LOOP,52,1,1,MMSE,none,4.5817,4.5817,1.4554,1.4554,50688,1536,127213.3972,PASS
pusch_impact_20260726T140352Z,F33-E001,M0_R1,1,1,1,MMSE,none,37.7015,37.7015,2.0026,2.0026,50688,1536,19343.0905,PASS
pusch_impact_20260726T140352Z,F33-E002,M0_R12,12,1,1,MMSE,none,11.861,11.861,1.6026,1.6026,50688,1536,57042.6929,PASS
pusch_impact_20260726T140352Z,F33-E003,M0_R52,52,1,1,MMSE,none,12.3544,12.3544,1.6478,1.6478,50688,1536,54848.5238,PASS
pusch_impact_20260726T140352Z,F33-E004,M0_R106,106,1,1,MMSE,none,12.4098,12.4098,1.5909,1.5909,50688,1536,54854.4001,PASS
pusch_impact_20260726T140352Z,F33-E005,M1_R1,1,1,1,MMSE,none,11.0302,11.0302,1.7057,1.7057,50688,1536,60301.981,PASS
pusch_impact_20260726T140352Z,F33-E006,M1_R12,12,1,1,MMSE,none,4.4144,4.4144,1.4365,1.4365,50688,1536,131261.8572,PASS
pusch_impact_20260726T140352Z,F33-E007,M1_R52,52,1,1,MMSE,none,5.1527,5.1527,1.4641,1.4641,50688,1536,116068.1901,PASS
pusch_impact_20260726T140352Z,F33-E008,M1_R106,106,1,1,MMSE,none,5.2587,5.2587,1.8539,1.8539,50688,1536,107977.3922,PASS
pusch_impact_20260726T140352Z,F33-E009,M2_R1,1,1,1,MMSE,none,12.1544,12.1544,1.531,1.531,50688,1536,56118.199,PASS
pusch_impact_20260726T140352Z,F33-E010,M2_R12,12,1,1,MMSE,none,12.6769,12.6769,1.7773,1.7773,50688,1536,53133.3453,PASS
pusch_impact_20260726T140352Z,F33-E011,M2_R52,52,1,1,MMSE,none,13.5167,13.5167,1.7307,1.7307,50688,1536,50369.2433,PASS
pusch_impact_20260726T140352Z,F33-E012,M2_R106,106,1,1,MMSE,none,15.0787,15.0787,1.7131,1.7131,50688,1536,45736.6095,PASS
pusch_impact_20260726T140352Z,F34-E002,accumulated_13,52,1,1,MMSE,none,4.7051,4.7051,1.9449,1.9449,50688,1536,115488.7218,PASS
pusch_impact_20260726T140352Z,F34-E003,accumulated_13,52,1,1,MMSE,none,4.5949,4.5949,1.4583,1.4583,50688,1536,126875.0413,PASS
pusch_impact_20260726T140352Z,F34-E004,accumulated_13,52,1,1,MMSE,none,4.6856,4.6856,1.4568,1.4568,50688,1536,125032.5606,PASS
pusch_impact_20260726T140352Z,F34-E005,absolute_13,52,1,1,MMSE,none,5.4099,5.4099,1.4958,1.4958,50688,1536,111212.4766,PASS
pusch_impact_20260726T140352Z,F34-E006,absolute_13,52,1,1,MMSE,none,5.4129,5.4129,1.5498,1.5498,50688,1536,110302.038,PASS
pusch_impact_20260726T140352Z,F34-E007,absolute_13,52,1,1,MMSE,none,4.6859,4.6859,1.4957,1.4957,50688,1536,124239.679,PASS
pusch_impact_20260726T140352Z,F35-E001,PL80_R12,12,1,1,MMSE,none,4.6372,4.6372,1.4462,1.4462,50688,1536,126245.1918,PASS
pusch_impact_20260726T140352Z,F35-E002,PL80_R106,106,1,1,MMSE,none,4.7918,4.7918,1.4554,1.4554,50688,1536,122935.0749,PASS
pusch_impact_20260726T140352Z,F35-E003,PL100_R12,12,1,1,MMSE,none,5.2493,5.2493,1.5195,1.5195,50688,1536,113461.7657,PASS
pusch_impact_20260726T140352Z,F35-E004,PL100_R106,106,1,1,MMSE,none,4.4921,4.4921,1.3993,1.3993,50688,1536,130359.5071,PASS
pusch_impact_20260726T140352Z,F35-E005,PL120_R12,12,1,1,MMSE,none,4.4968,4.4968,1.417,1.417,50688,1536,129865.7378,PASS
pusch_impact_20260726T140352Z,F35-E006,PL120_R106,106,1,1,MMSE,none,4.6402,4.6402,1.4188,1.4188,50688,1536,126753.5897,PASS
pusch_impact_20260726T140352Z,F35-E007,PL135_R12,12,1,1,MMSE,none,5.0294,5.0294,1.5248,1.5248,50688,1536,117176.7721,PASS
pusch_impact_20260726T140352Z,F35-E008,PL135_R106,106,1,1,MMSE,none,4.4503,4.4503,1.3957,1.3957,50688,1536,131371.8782,PASS
pusch_impact_20260726T140352Z,F35-E009,PL145_R12,12,1,1,MMSE,none,4.6103,4.6103,1.4469,1.4469,50688,1536,126791.2567,PASS
pusch_impact_20260726T140352Z,F35-E010,PL145_R106,106,1,1,MMSE,none,4.9424,4.9424,1.4619,1.4619,50688,1536,119919.4291,PASS
pusch_impact_20260726T140352Z,F35-E011,PL155_R12,12,1,1,MMSE,none,7.76,7.76,2.2993,2.2993,50688,1536,76347.2607,PASS
pusch_impact_20260726T140352Z,F35-E012,PL155_R106,106,1,1,MMSE,none,5.3073,5.3073,1.6023,1.6023,50688,1536,111149.7048,PASS
pusch_impact_20260726T140352Z,F36-E001,E0_A0,52,1,1,MMSE,none,5.7546,5.7546,1.6074,1.6074,50688,1536,104319.4784,PASS
pusch_impact_20260726T140352Z,F36-E002,E0_A4,52,1,1,MMSE,none,4.6078,4.6078,1.851,1.851,50688,1536,118907.537,PASS
pusch_impact_20260726T140352Z,F36-E003,E0_A16,52,1,1,MMSE,none,4.5749,4.5749,1.4277,1.4277,50688,1536,127944.5574,PASS
pusch_impact_20260726T140352Z,F36-E004,E1_A0,52,1,1,MMSE,none,6.3685,6.3685,1.5894,1.5894,50688,1536,96507.8727,PASS
pusch_impact_20260726T140352Z,F36-E005,E1_A4,52,1,1,MMSE,none,5.7911,5.7911,1.511,1.511,50688,1536,105175.2236,PASS
pusch_impact_20260726T140352Z,F36-E006,E1_A16,52,1,1,MMSE,none,5.8606,5.8606,1.606,1.606,50688,1536,102858.0612,PASS
pusch_impact_20260726T140352Z,F36-E007,E3_A0,52,1,1,MMSE,none,4.6111,4.6111,1.4971,1.4971,50688,1536,125732.6217,PASS
pusch_impact_20260726T140352Z,F36-E008,E3_A4,52,1,1,MMSE,none,4.697,4.697,1.4669,1.4669,50688,1536,124596.4406,PASS
pusch_impact_20260726T140352Z,F36-E009,E3_A16,52,1,1,MMSE,none,5.1037,5.1037,1.6238,1.6238,50688,1536,114158.3055,PASS
pusch_impact_20260726T140352Z,F36-E010,E6_A0,52,1,1,MMSE,none,5.2136,5.2136,1.4773,1.4773,50688,1536,114782.7647,PASS
pusch_impact_20260726T140352Z,F36-E011,E6_A4,52,1,1,MMSE,none,6.1081,6.1081,1.5428,1.5428,50688,1536,100380.3474,PASS
pusch_impact_20260726T140352Z,F36-E012,E6_A16,52,1,1,MMSE,none,4.6359,4.6359,1.9386,1.9386,50688,1536,116814.9669,PASS
pusch_impact_20260726T140352Z,F36-E013,E10_A0,52,1,1,MMSE,none,4.6327,4.6327,1.5122,1.5122,50688,1536,124981.6921,PASS
pusch_impact_20260726T140352Z,F36-E014,E10_A4,52,1,1,MMSE,none,4.7664,4.7664,1.455,1.455,50688,1536,123444.8838,PASS
pusch_impact_20260726T140352Z,F36-E015,E10_A16,52,1,1,MMSE,none,5.6842,5.6842,1.4819,1.4819,50688,1536,107171.2647,PASS
pusch_impact_20260726T140352Z,F37-E001,I0_A0.6,52,1,1,MMSE,none,5.5571,5.5571,1.6337,1.6337,50688,1536,106803.1373,PASS
pusch_impact_20260726T140352Z,F37-E002,I0_A0.8,52,1,1,MMSE,none,5.6583,5.6583,1.5653,1.5653,50688,1536,106318.1793,PASS
pusch_impact_20260726T140352Z,F37-E003,I0_A1.0,52,1,1,MMSE,none,4.5099,4.5099,1.4201,1.4201,50688,1536,129510.9612,PASS
pusch_impact_20260726T140352Z,F37-E004,I10_A0.6,52,1,1,MMSE,none,4.5258,4.5258,1.4129,1.4129,50688,1536,129321.2319,PASS
pusch_impact_20260726T140352Z,F37-E005,I10_A0.8,52,1,1,MMSE,none,4.7374,4.7374,1.4314,1.4314,50688,1536,124497.4711,PASS
pusch_impact_20260726T140352Z,F37-E006,I10_A1.0,52,1,1,MMSE,none,5.6886,5.6886,1.5061,1.5061,50688,1536,106745.243,PASS
pusch_impact_20260726T140352Z,F37-E007,I20_A0.6,52,1,1,MMSE,none,4.453,4.453,2.2295,2.2295,50688,1536,114927.0483,PASS
pusch_impact_20260726T140352Z,F37-E008,I20_A0.8,52,1,1,MMSE,none,4.4803,4.4803,1.4244,1.4244,50688,1536,130065.8797,PASS
pusch_impact_20260726T140352Z,F37-E009,I20_A1.0,52,1,1,MMSE,none,4.6757,4.6757,1.444,1.444,50688,1536,125496.3479,PASS
pusch_impact_20260726T140352Z,F37-E010,I30_A0.6,52,1,1,MMSE,none,5.2272,5.2272,1.468,1.468,50688,1536,114709.0453,PASS
pusch_impact_20260726T140352Z,F37-E011,I30_A0.8,52,1,1,MMSE,none,4.4511,4.4511,2.3287,2.3287,50688,1536,113277.6778,PASS
pusch_impact_20260726T140352Z,F37-E012,I30_A1.0,52,1,1,MMSE,none,4.4883,4.4883,1.4215,1.4215,50688,1536,129953.6363,PASS
pusch_impact_20260726T140352Z,F37-E013,I40_A0.6,52,1,1,MMSE,none,4.6135,4.6135,1.4362,1.4362,50688,1536,126948.4437,PASS
pusch_impact_20260726T140352Z,F37-E014,I40_A0.8,52,1,1,MMSE,none,5.246,5.246,1.4464,1.4464,50688,1536,114757.0378,PASS
pusch_impact_20260726T140352Z,F37-E015,I40_A1.0,52,1,1,MMSE,none,5.5592,5.5592,1.5358,1.5358,50688,1536,108245.2431,PASS
pusch_impact_20260726T140352Z,F38-E001,ZF_R1_none,52,1,1,ZF,none,4.451,4.451,1.3983,1.3983,50688,1536,131297.7621,PASS
pusch_impact_20260726T140352Z,F38-E002,ZF_R1_one_cochannel,52,1,1,ZF,none,4.5545,4.5545,1.4188,1.4188,50688,1536,128572.146,PASS
pusch_impact_20260726T140352Z,F38-E003,ZF_R4_none,52,4,1,ZF,none,4.8338,4.8338,1.4292,1.4292,50688,1536,122624.9401,PASS
pusch_impact_20260726T140352Z,F38-E004,ZF_R4_one_cochannel,52,4,1,ZF,none,6.2246,6.2246,1.5668,1.5668,50688,1536,98570.2184,PASS
pusch_impact_20260726T140352Z,F38-E005,ZF_R8_none,52,8,2,ZF,none,4.8927,4.8927,2.0839,2.0839,50688,1536,110082.275,PASS
pusch_impact_20260726T140352Z,F38-E006,ZF_R8_one_cochannel,52,8,2,ZF,none,4.9113,4.9113,1.4166,1.4166,50688,1536,121367.2782,PASS
pusch_impact_20260726T140352Z,F38-E007,MMSE_R1_none,52,1,1,MMSE,none,4.5582,4.5582,1.4364,1.4364,50688,1536,128115.3038,PASS
pusch_impact_20260726T140352Z,F38-E008,MMSE_R1_one_cochannel,52,1,1,MMSE,none,5.3355,5.3355,1.4969,1.4969,50688,1536,112405.5969,PASS
pusch_impact_20260726T140352Z,F38-E009,MMSE_R4_none,52,4,1,MMSE,none,4.7191,4.7191,2.1709,2.1709,50688,1536,111465.8926,PASS
pusch_impact_20260726T140352Z,F38-E010,MMSE_R4_one_cochannel,52,4,1,MMSE,none,4.5517,4.5517,1.41,1.41,50688,1536,128822.3158,PASS
pusch_impact_20260726T140352Z,F38-E011,MMSE_R8_none,52,8,2,MMSE,none,4.992,4.992,1.4186,1.4186,50688,1536,119801.5786,PASS
pusch_impact_20260726T140352Z,F38-E012,MMSE_R8_one_cochannel,52,8,2,MMSE,none,5.647,5.647,1.398,1.398,50688,1536,109013.4847,PASS
pusch_impact_20260726T140352Z,F38-E013,IRC_R1_none,52,1,1,IRC,none,4.7732,4.7732,1.7207,1.7207,50688,1536,118264.8332,PASS
pusch_impact_20260726T140352Z,F38-E014,IRC_R1_one_cochannel,52,1,1,IRC,none,4.3863,4.3863,1.3774,1.3774,50688,1536,133247.7402,PASS
pusch_impact_20260726T140352Z,F38-E015,IRC_R4_none,52,4,1,IRC,none,4.5035,4.5035,1.39,1.39,50688,1536,130313.0568,PASS
pusch_impact_20260726T140352Z,F38-E016,IRC_R4_one_cochannel,52,4,1,IRC,none,5.2828,5.2828,1.4445,1.4445,50688,1536,114161.6993,PASS
pusch_impact_20260726T140352Z,F38-E017,IRC_R8_none,52,8,2,IRC,none,4.891,4.891,2.0912,2.0912,50688,1536,109993.9847,PASS
pusch_impact_20260726T140352Z,F38-E018,IRC_R8_one_cochannel,52,8,2,IRC,none,4.7978,4.7978,1.3796,1.3796,50688,1536,124324.1493,PASS
pusch_impact_20260726T140352Z,F39-E001,A0_N16,52,1,1,IRC,none,4.4724,4.4724,1.3979,1.3979,50688,1536,130828.0667,PASS
pusch_impact_20260726T140352Z,F39-E002,A0_N64,52,1,1,IRC,none,5.2934,5.2934,1.4658,1.4658,50688,1536,113622.914,PASS
pusch_impact_20260726T140352Z,F39-E003,A0_N256,52,1,1,IRC,none,4.3315,4.3315,1.5609,1.5609,50688,1536,130337.3837,PASS
pusch_impact_20260726T140352Z,F39-E004,A1_N16,52,1,1,IRC,none,4.4119,4.4119,1.4007,1.4007,50688,1536,132126.7591,PASS
pusch_impact_20260726T140352Z,F39-E005,A1_N64,52,1,1,IRC,none,4.5844,4.5844,1.4112,1.4112,50688,1536,128093.9356,PASS
pusch_impact_20260726T140352Z,F39-E006,A1_N256,52,1,1,IRC,none,5.0154,5.0154,1.4908,1.4908,50688,1536,118041.253,PASS
pusch_impact_20260726T140352Z,F39-E007,A4_N16,52,1,1,IRC,none,4.3286,4.3286,1.3696,1.3696,50688,1536,134779.404,PASS
pusch_impact_20260726T140352Z,F39-E008,A4_N64,52,1,1,IRC,none,4.4566,4.4566,1.3862,1.3862,50688,1536,131443.8283,PASS
pusch_impact_20260726T140352Z,F39-E009,A4_N256,52,1,1,IRC,none,5.5816,5.5816,1.4702,1.4702,50688,1536,108908.3638,PASS
pusch_impact_20260726T140352Z,F39-E010,A16_N16,52,1,1,IRC,none,4.3886,4.3886,1.9644,1.9644,50688,1536,120887.7696,PASS
pusch_impact_20260726T140352Z,F39-E011,A16_N64,52,1,1,IRC,none,4.3819,4.3819,1.3885,1.3885,50688,1536,133093.0265,PASS
pusch_impact_20260726T140352Z,F39-E012,A16_N256,52,1,1,IRC,none,4.5284,4.5284,1.3929,1.3929,50688,1536,129701.248,PASS
pusch_impact_20260726T140352Z,F40-E001,0_S-2,52,1,1,MMSE,none,5.2079,5.2079,1.4253,1.4253,50688,1536,115781.2217,PASS
pusch_impact_20260726T140352Z,F40-E002,0_S2,52,1,1,MMSE,none,4.3052,4.3052,1.5284,1.5284,50688,1536,131651.1245,PASS
pusch_impact_20260726T140352Z,F40-E003,0_S6,52,1,1,MMSE,none,4.3733,4.3733,1.3662,1.3662,50688,1536,133809.5653,PASS
pusch_impact_20260726T140352Z,F40-E004,0_S10,52,1,1,MMSE,none,5.2345,5.2345,1.7403,1.7403,50688,1536,110110.6842,PASS
pusch_impact_20260726T140352Z,F40-E005,02_S-2,52,1,1,MMSE,none,5.6585,5.6585,1.6941,1.6941,50688,1536,104452.8466,PASS
pusch_impact_20260726T140352Z,F40-E006,02_S2,52,1,1,MMSE,none,5.8066,5.8066,1.6408,1.6408,50688,1536,103123.2376,PASS
pusch_impact_20260726T140352Z,F40-E007,02_S6,52,1,1,MMSE,none,4.982,4.982,1.5648,1.5648,50688,1536,117309.2198,PASS
pusch_impact_20260726T140352Z,F40-E008,02_S10,52,1,1,MMSE,none,4.4091,4.4091,1.3869,1.3869,50688,1536,132505.176,PASS
pusch_impact_20260726T140352Z,F40-E009,023_S-2,52,1,1,MMSE,none,4.476,4.476,1.3663,1.3663,50688,1536,131455.0776,PASS
pusch_impact_20260726T140352Z,F40-E010,023_S2,52,1,1,MMSE,none,5.5529,5.5529,1.4345,1.4345,50688,1536,109912.1275,PASS
pusch_impact_20260726T140352Z,F40-E011,023_S6,52,1,1,MMSE,none,4.6071,4.6071,1.5907,1.5907,50688,1536,123914.9376,PASS
pusch_impact_20260726T140352Z,F40-E012,023_S10,52,1,1,MMSE,none,4.4194,4.4194,1.3602,1.3602,50688,1536,132881.1682,PASS
pusch_impact_20260726T140352Z,F40-E013,0231_S-2,52,1,1,MMSE,none,4.9903,4.9903,1.6566,1.6566,50688,1536,115542.5838,PASS
pusch_impact_20260726T140352Z,F40-E014,0231_S2,52,1,1,MMSE,none,5.8393,5.8393,1.6621,1.6621,50688,1536,102380.8889,PASS
pusch_impact_20260726T140352Z,F40-E015,0231_S6,52,1,1,MMSE,none,6.5932,6.5932,1.8948,1.8948,50688,1536,90480.6786,PASS
pusch_impact_20260726T140352Z,F40-E016,0231_S10,52,1,1,MMSE,none,6.0974,6.0974,1.7449,1.7449,50688,1536,97930.4541,PASS
pusch_impact_20260726T140352Z,F41-E001,R1_D4,52,1,1,MMSE,none,5.9687,5.9687,1.9183,1.9183,50688,1536,97375.4279,PASS
pusch_impact_20260726T140352Z,F41-E002,R1_D8,52,1,1,MMSE,none,5.2754,5.2754,2.6883,2.6883,50688,1536,96437.5855,PASS
pusch_impact_20260726T140352Z,F41-E003,R1_D16,52,1,1,MMSE,none,4.7292,4.7292,1.7276,1.7276,50688,1536,118944.3687,PASS
pusch_impact_20260726T140352Z,F41-E004,R2_D4,52,1,1,MMSE,none,4.7336,4.7336,1.4785,1.4785,50688,1536,123629.6904,PASS
pusch_impact_20260726T140352Z,F41-E005,R2_D8,52,1,1,MMSE,none,4.9241,4.9241,1.4961,1.4961,50688,1536,119622.4417,PASS
pusch_impact_20260726T140352Z,F41-E006,R2_D16,52,1,1,MMSE,none,5.9584,5.9584,1.8455,1.8455,50688,1536,98412.3323,PASS
pusch_impact_20260726T140352Z,F41-E007,R3_D4,52,1,1,MMSE,none,4.7516,4.7516,2.172,2.172,50688,1536,110924.9523,PASS
pusch_impact_20260726T140352Z,F41-E008,R3_D8,52,1,1,MMSE,none,4.7152,4.7152,1.5024,1.5024,50688,1536,123520.3294,PASS
pusch_impact_20260726T140352Z,F41-E009,R3_D16,52,1,1,MMSE,none,4.757,4.757,1.4475,1.4475,50688,1536,123781.1266,PASS
pusch_impact_20260726T140352Z,F41-E010,R4_D4,52,1,1,MMSE,none,8.1577,8.1577,2.3989,2.3989,50688,1536,72750.6962,PASS
pusch_impact_20260726T140352Z,F41-E011,R4_D8,52,1,1,MMSE,none,5.0818,5.0818,1.5691,1.5691,50688,1536,115473.0939,PASS
pusch_impact_20260726T140352Z,F41-E012,R4_D16,52,1,1,MMSE,none,4.9938,4.9938,1.5647,1.5647,50688,1536,117099.9466,PASS
pusch_impact_20260726T140352Z,F42-E001,I0_C0.0_MMSE_ORTH,52,1,1,MMSE,none,8.1766,8.1766,2.0406,2.0406,50688,1536,75167.3648,PASS
pusch_impact_20260726T140352Z,F42-E002,I0_C0.0_MMSE_SHARED,52,1,1,MMSE,none,6.0468,6.0468,1.7672,1.7672,50688,1536,98285.1293,PASS
pusch_impact_20260726T140352Z,F42-E003,I0_C0.0_IRC_ORTH,52,1,1,IRC,none,5.6915,5.6915,1.9548,1.9548,50688,1536,100440.736,PASS
pusch_impact_20260726T140352Z,F42-E004,I0_C0.0_IRC_SHARED,52,1,1,IRC,none,5.8046,5.8046,1.9298,1.9298,50688,1536,99296.6487,PASS
pusch_impact_20260726T140352Z,F42-E005,I0_C0.5_MMSE_ORTH,52,1,1,MMSE,none,7.8334,7.8334,2.4461,2.4461,50688,1536,74711.805,PASS
pusch_impact_20260726T140352Z,F42-E006,I0_C0.5_MMSE_SHARED,52,1,1,MMSE,none,6.1202,6.1202,2.0172,2.0172,50688,1536,94379.04,PASS
pusch_impact_20260726T140352Z,F42-E007,I0_C0.5_IRC_ORTH,52,1,1,IRC,none,5.7602,5.7602,2.0006,2.0006,50688,1536,98958.8702,PASS
pusch_impact_20260726T140352Z,F42-E008,I0_C0.5_IRC_SHARED,52,1,1,IRC,none,8.129,8.129,2.4967,2.4967,50688,1536,72277.5911,PASS
pusch_impact_20260726T140352Z,F42-E009,I0_C0.9_MMSE_ORTH,52,1,1,MMSE,none,6.0151,6.0151,1.8341,1.8341,50688,1536,97844.3663,PASS
pusch_impact_20260726T140352Z,F42-E010,I0_C0.9_MMSE_SHARED,52,1,1,MMSE,none,5.5772,5.5772,1.7438,1.7438,50688,1536,104903.7017,PASS
pusch_impact_20260726T140352Z,F42-E011,I0_C0.9_IRC_ORTH,52,1,1,IRC,none,5.1743,5.1743,1.6225,1.6225,50688,1536,112994.3503,PASS
pusch_impact_20260726T140352Z,F42-E012,I0_C0.9_IRC_SHARED,52,1,1,IRC,none,5.2022,5.2022,1.6261,1.6261,50688,1536,112473.0899,PASS
pusch_impact_20260726T140352Z,F42-E013,I6_C0.0_MMSE_ORTH,52,1,1,MMSE,none,5.4731,5.4731,1.6239,1.6239,50688,1536,108214.7386,PASS
pusch_impact_20260726T140352Z,F42-E014,I6_C0.0_MMSE_SHARED,52,1,1,MMSE,none,5.7202,5.7202,1.6815,1.6815,50688,1536,103759.947,PASS
pusch_impact_20260726T140352Z,F42-E015,I6_C0.0_IRC_ORTH,52,1,1,IRC,none,5.1966,5.1966,1.9033,1.9033,50688,1536,108170.5376,PASS
pusch_impact_20260726T140352Z,F42-E016,I6_C0.0_IRC_SHARED,52,1,1,IRC,none,5.0001,5.0001,1.5645,1.5645,50688,1536,116991.1343,PASS
pusch_impact_20260726T140352Z,F42-E017,I6_C0.5_MMSE_ORTH,52,1,1,MMSE,none,5.0245,5.0245,1.5815,1.5815,50688,1536,116257.9473,PASS
pusch_impact_20260726T140352Z,F42-E018,I6_C0.5_MMSE_SHARED,52,1,1,MMSE,none,5.6227,5.6227,1.94,1.94,50688,1536,101551.0334,PASS
pusch_impact_20260726T140352Z,F42-E019,I6_C0.5_IRC_ORTH,52,1,1,IRC,none,8.1684,8.1684,2.2932,2.2932,50688,1536,73411.3329,PASS
pusch_impact_20260726T140352Z,F42-E020,I6_C0.5_IRC_SHARED,52,1,1,IRC,none,7.9217,7.9217,2.5511,2.5511,50688,1536,73332.8241,PASS
pusch_impact_20260726T140352Z,F42-E021,I6_C0.9_MMSE_ORTH,52,1,1,MMSE,none,5.704,5.704,2.0124,2.0124,50688,1536,99528.2774,PASS
pusch_impact_20260726T140352Z,F42-E022,I6_C0.9_MMSE_SHARED,52,1,1,MMSE,none,5.8533,5.8533,1.993,1.993,50688,1536,97880.5297,PASS
pusch_impact_20260726T140352Z,F42-E023,I6_C0.9_IRC_ORTH,52,1,1,IRC,none,6.0098,6.0098,1.9882,1.9882,50688,1536,96024.006,PASS
pusch_impact_20260726T140352Z,F42-E024,I6_C0.9_IRC_SHARED,52,1,1,IRC,none,6.4524,6.4524,2.5183,2.5183,50688,1536,85612.0481,PASS
pusch_impact_20260726T140352Z,F42-E025,I12_C0.0_MMSE_ORTH,52,1,1,MMSE,none,6.268,6.268,2.2316,2.2316,50688,1536,90357.1933,PASS
pusch_impact_20260726T140352Z,F42-E026,I12_C0.0_MMSE_SHARED,52,1,1,MMSE,none,8.3753,8.3753,2.9783,2.9783,50688,1536,67643.743,PASS
pusch_impact_20260726T140352Z,F42-E027,I12_C0.0_IRC_ORTH,52,1,1,IRC,none,6.8538,6.8538,1.8906,1.8906,50688,1536,87827.6383,PASS
pusch_impact_20260726T140352Z,F42-E028,I12_C0.0_IRC_SHARED,52,1,1,IRC,none,6.7346,6.7346,2.7122,2.7122,50688,1536,81297.3705,PASS
pusch_impact_20260726T140352Z,F42-E029,I12_C0.5_MMSE_ORTH,52,1,1,MMSE,none,6.458,6.458,1.9566,1.9566,50688,1536,91269.9356,PASS
pusch_impact_20260726T140352Z,F42-E030,I12_C0.5_MMSE_SHARED,52,1,1,MMSE,none,6.8982,6.8982,1.8695,1.8695,50688,1536,87594.2379,PASS
pusch_impact_20260726T140352Z,F42-E031,I12_C0.5_IRC_ORTH,52,1,1,IRC,none,7.0229,7.0229,1.8962,1.8962,50688,1536,86107.3427,PASS
pusch_impact_20260726T140352Z,F42-E032,I12_C0.5_IRC_SHARED,52,1,1,IRC,none,6.8265,6.8265,1.9902,1.9902,50688,1536,87107.4211,PASS
pusch_impact_20260726T140352Z,F42-E033,I12_C0.9_MMSE_ORTH,52,1,1,MMSE,none,6.9399,6.9399,1.8844,1.8844,50688,1536,87032.3992,PASS
pusch_impact_20260726T140352Z,F42-E034,I12_C0.9_MMSE_SHARED,52,1,1,MMSE,none,8.0413,8.0413,2.0714,2.0714,50688,1536,75944.1099,PASS
pusch_impact_20260726T140352Z,F42-E035,I12_C0.9_IRC_ORTH,52,1,1,IRC,none,7.113,7.113,2.0159,2.0159,50688,1536,84128.4273,PASS
pusch_impact_20260726T140352Z,F42-E036,I12_C0.9_IRC_SHARED,52,1,1,IRC,none,7.4063,7.4063,2.0401,2.0401,50688,1536,81300.813,PASS
pusch_impact_20260726T140352Z,F42-E037,I20_C0.0_MMSE_ORTH,52,1,1,MMSE,none,6.4488,6.4488,1.8267,1.8267,50688,1536,92804.0602,PASS
pusch_impact_20260726T140352Z,F42-E038,I20_C0.0_MMSE_SHARED,52,1,1,MMSE,none,7.0803,7.0803,1.9814,1.9814,50688,1536,84752.3092,PASS
pusch_impact_20260726T140352Z,F42-E039,I20_C0.0_IRC_ORTH,52,1,1,IRC,none,5.6024,5.6024,1.7973,1.7973,50688,1536,103787.9914,PASS
pusch_impact_20260726T140352Z,F42-E040,I20_C0.0_IRC_SHARED,52,1,1,IRC,none,5.1935,5.1935,2.035,2.035,50688,1536,106246.1092,PASS
