RunID,ExperimentID,OperatingPointID,PowerControlMode,Pathloss_dB,EstimatedPathloss_dB,P0Nominal_dBm,Alpha,TPCState_dB,RequestedPower_dBm,PCMAX_dBm,AppliedPower_dBm,MeasuredWaveformPower_dBm,PowerError_dB,ReceivedPower_dBm,Clipped,BLER,Goodput_bps,Status
pusch_impact_20260726T140352Z,F26-E018,TDL-E_inter_slot_O36,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F27-E001,R1_none,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F27-E002,R1_inter_slot,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F27-E003,R2_none,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F27-E004,R2_inter_slot,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F27-E005,R4_none,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F27-E006,R4_inter_slot,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F28-E001,S-10_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F28-E002,S-10_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F28-E003,S-5_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F28-E004,S-5_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F28-E005,S0_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F28-E006,S0_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F28-E007,S5_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F28-E008,S5_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F28-E009,S10_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F28-E010,S10_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F28-E011,S20_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F28-E012,S20_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F28-E013,S30_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F28-E014,S30_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E001,D30_A0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E002,D30_A1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E003,D30_A2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E004,D30_A4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E005,D30_A8,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E006,D30_A16,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E007,D300_A0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E008,D300_A1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E009,D300_A2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E010,D300_A4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E011,D300_A8,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E012,D300_A16,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E013,D800_A0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E014,D800_A1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E015,D800_A2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E016,D800_A4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E017,D800_A8,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F29-E018,D800_A16,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F30-E001,C25_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F30-E002,C25_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F30-E003,C50_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F30-E004,C50_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F30-E005,C75_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F30-E006,C75_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F30-E007,C100_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F30-E008,C100_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F31-E001,perfect_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F31-E002,perfect_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F31-E003,perfect_R8,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F31-E004,measured_fresh_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F31-E005,measured_fresh_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F31-E006,measured_fresh_R8,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F31-E007,measured_stale_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F31-E008,measured_stale_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F31-E009,measured_stale_R8,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F31-E010,fixed_configured_ablation_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F31-E011,fixed_configured_ablation_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F31-E012,fixed_configured_ablation_R8,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F32-E001,P0_G0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F32-E002,P0_G1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F32-E003,P0_G3,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F32-E004,P5_G0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F32-E005,P5_G1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F32-E006,P5_G3,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F32-E007,P10_G0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F32-E008,P10_G1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F32-E009,P10_G3,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F32-E010,P20_G0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F32-E011,P20_G1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F32-E012,P20_G3,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F32-E013,P40_G0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F32-E014,P40_G1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F32-E015,P40_G3,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F34-E001,OPEN_LOOP,open_loop,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F33-E001,M0_R1,open_loop,100,100,-96,0.8,0,-16,23,-16,-16,1.4211e-14,-116,false,1,0,PASS
pusch_impact_20260726T140352Z,F33-E002,M0_R12,open_loop,100,100,-96,0.8,0,-5.2082,23,-5.2082,-5.2082,2.4869e-14,-105.2082,false,1,0,PASS
pusch_impact_20260726T140352Z,F33-E003,M0_R52,open_loop,100,100,-96,0.8,0,1.16,23,1.16,1.16,1.4655e-14,-98.84,false,1,0,PASS
pusch_impact_20260726T140352Z,F33-E004,M0_R106,open_loop,100,100,-96,0.8,0,4.2531,23,4.2531,4.2531,2.1316e-14,-95.7469,false,1,0,PASS
pusch_impact_20260726T140352Z,F33-E005,M1_R1,open_loop,100,100,-96,0.8,0,-12.9897,23,-12.9897,-12.9897,1.0658e-14,-112.9897,false,1,0,PASS
pusch_impact_20260726T140352Z,F33-E006,M1_R12,open_loop,100,100,-96,0.8,0,-2.1979,23,-2.1979,-2.1979,2.4425e-14,-102.1979,false,1,0,PASS
pusch_impact_20260726T140352Z,F33-E007,M1_R52,open_loop,100,100,-96,0.8,0,4.1703,23,4.1703,4.1703,1.5987e-14,-95.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F33-E008,M1_R106,open_loop,100,100,-96,0.8,0,7.2634,23,7.2634,7.2634,2.0428e-14,-92.7366,false,1,0,PASS
pusch_impact_20260726T140352Z,F33-E009,M2_R1,open_loop,100,100,-96,0.8,0,-9.9794,23,-9.9794,-9.9794,2.8422e-14,-109.9794,false,1,0,PASS
pusch_impact_20260726T140352Z,F33-E010,M2_R12,open_loop,100,100,-96,0.8,0,0.81241,23,0.81241,0.81241,2.4536e-14,-99.1876,false,1,0,PASS
pusch_impact_20260726T140352Z,F33-E011,M2_R52,open_loop,100,100,-96,0.8,0,7.1806,23,7.1806,7.1806,1.5987e-14,-92.8194,false,1,0,PASS
pusch_impact_20260726T140352Z,F33-E012,M2_R106,open_loop,100,100,-96,0.8,0,10.2737,23,10.2737,10.2737,2.4869e-14,-89.7263,false,1,0,PASS
pusch_impact_20260726T140352Z,F34-E002,accumulated_13,closed_loop_accumulated,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F34-E003,accumulated_13,closed_loop_accumulated,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F34-E004,accumulated_13,closed_loop_accumulated,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F34-E005,absolute_13,closed_loop_absolute,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F34-E006,absolute_13,closed_loop_absolute,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F34-E007,absolute_13,closed_loop_absolute,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F35-E001,PL80_R12,closed_loop_accumulated,80,80,-96,1.0,0,-2.1979,23,-2.1979,-2.1979,2.4425e-14,-82.1979,false,1,0,PASS
pusch_impact_20260726T140352Z,F35-E002,PL80_R106,closed_loop_accumulated,80,80,-96,1.0,0,7.2634,23,7.2634,7.2634,2.0428e-14,-72.7366,false,1,0,PASS
pusch_impact_20260726T140352Z,F35-E003,PL100_R12,closed_loop_accumulated,100,100,-96,1.0,0,17.8021,23,17.8021,17.8021,2.8422e-14,-82.1979,false,1,0,PASS
pusch_impact_20260726T140352Z,F35-E004,PL100_R106,closed_loop_accumulated,100,100,-96,1.0,0,27.2634,23,23,23,1.4211e-14,-77,true,1,0,PASS
pusch_impact_20260726T140352Z,F35-E005,PL120_R12,closed_loop_accumulated,120,120,-96,1.0,0,37.8021,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F35-E006,PL120_R106,closed_loop_accumulated,120,120,-96,1.0,0,47.2634,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F35-E007,PL135_R12,closed_loop_accumulated,135,135,-96,1.0,0,52.8021,23,23,23,1.4211e-14,-112,true,1,0,PASS
pusch_impact_20260726T140352Z,F35-E008,PL135_R106,closed_loop_accumulated,135,135,-96,1.0,0,62.2634,23,23,23,1.4211e-14,-112,true,1,0,PASS
pusch_impact_20260726T140352Z,F35-E009,PL145_R12,closed_loop_accumulated,145,145,-96,1.0,0,62.8021,23,23,23,1.4211e-14,-122,true,1,0,PASS
pusch_impact_20260726T140352Z,F35-E010,PL145_R106,closed_loop_accumulated,145,145,-96,1.0,0,72.2634,23,23,23,1.4211e-14,-122,true,1,0,PASS
pusch_impact_20260726T140352Z,F35-E011,PL155_R12,closed_loop_accumulated,155,155,-96,1.0,0,72.8021,23,23,23,1.4211e-14,-132,true,1,0,PASS
pusch_impact_20260726T140352Z,F35-E012,PL155_R106,closed_loop_accumulated,155,155,-96,1.0,0,82.2634,23,23,23,1.4211e-14,-132,true,1,0,PASS
pusch_impact_20260726T140352Z,F36-E001,E0_A0,closed_loop_accumulated,120,120,-96,1.0,0,44.1703,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F36-E002,E0_A4,closed_loop_accumulated,120,120,-96,1.0,0,44.1703,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F36-E003,E0_A16,closed_loop_accumulated,120,120,-96,1.0,0,44.1703,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F36-E004,E1_A0,closed_loop_accumulated,120,120,-96,1.0,0,44.1703,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F36-E005,E1_A4,closed_loop_accumulated,120,120,-96,1.0,0,44.1703,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F36-E006,E1_A16,closed_loop_accumulated,120,120,-96,1.0,0,44.1703,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F36-E007,E3_A0,closed_loop_accumulated,120,120,-96,1.0,0,44.1703,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F36-E008,E3_A4,closed_loop_accumulated,120,120,-96,1.0,0,44.1703,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F36-E009,E3_A16,closed_loop_accumulated,120,120,-96,1.0,0,44.1703,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F36-E010,E6_A0,closed_loop_accumulated,120,120,-96,1.0,0,44.1703,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F36-E011,E6_A4,closed_loop_accumulated,120,120,-96,1.0,0,44.1703,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F36-E012,E6_A16,closed_loop_accumulated,120,120,-96,1.0,0,44.1703,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F36-E013,E10_A0,closed_loop_accumulated,120,120,-96,1.0,0,44.1703,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F36-E014,E10_A4,closed_loop_accumulated,120,120,-96,1.0,0,44.1703,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F36-E015,E10_A16,closed_loop_accumulated,120,120,-96,1.0,0,44.1703,23,23,23,1.4211e-14,-97,true,1,0,PASS
pusch_impact_20260726T140352Z,F37-E001,I0_A0.6,closed_loop_accumulated,80,80,-96,0.6,0,-27.8297,23,-27.8297,-27.8297,0,-107.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F37-E002,I0_A0.8,closed_loop_accumulated,80,80,-96,0.8,0,-11.8297,23,-11.8297,-11.8297,3.5527e-14,-91.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F37-E003,I0_A1.0,closed_loop_accumulated,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F37-E004,I10_A0.6,closed_loop_accumulated,80,80,-96,0.6,0,-27.8297,23,-27.8297,-27.8297,0,-107.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F37-E005,I10_A0.8,closed_loop_accumulated,80,80,-96,0.8,0,-11.8297,23,-11.8297,-11.8297,3.5527e-14,-91.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F37-E006,I10_A1.0,closed_loop_accumulated,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F37-E007,I20_A0.6,closed_loop_accumulated,80,80,-96,0.6,0,-27.8297,23,-27.8297,-27.8297,0,-107.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F37-E008,I20_A0.8,closed_loop_accumulated,80,80,-96,0.8,0,-11.8297,23,-11.8297,-11.8297,3.5527e-14,-91.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F37-E009,I20_A1.0,closed_loop_accumulated,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F37-E010,I30_A0.6,closed_loop_accumulated,80,80,-96,0.6,0,-27.8297,23,-27.8297,-27.8297,0,-107.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F37-E011,I30_A0.8,closed_loop_accumulated,80,80,-96,0.8,0,-11.8297,23,-11.8297,-11.8297,3.5527e-14,-91.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F37-E012,I30_A1.0,closed_loop_accumulated,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F37-E013,I40_A0.6,closed_loop_accumulated,80,80,-96,0.6,0,-27.8297,23,-27.8297,-27.8297,0,-107.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F37-E014,I40_A0.8,closed_loop_accumulated,80,80,-96,0.8,0,-11.8297,23,-11.8297,-11.8297,3.5527e-14,-91.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F37-E015,I40_A1.0,closed_loop_accumulated,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E001,ZF_R1_none,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E002,ZF_R1_one_cochannel,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E003,ZF_R4_none,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E004,ZF_R4_one_cochannel,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E005,ZF_R8_none,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E006,ZF_R8_one_cochannel,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E007,MMSE_R1_none,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E008,MMSE_R1_one_cochannel,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E009,MMSE_R4_none,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E010,MMSE_R4_one_cochannel,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E011,MMSE_R8_none,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E012,MMSE_R8_one_cochannel,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E013,IRC_R1_none,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E014,IRC_R1_one_cochannel,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E015,IRC_R4_none,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E016,IRC_R4_one_cochannel,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F38-E017,IRC_R8_none,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
