RunID,ExperimentID,OperatingPointID,TransformPrecoding,HoppingMode,HopOffsetPRB,PAPRAtCCDF1e3_dB,MeanPAPR_dB,EnergyRelativeError,RoundTripNMSE,BLER,Goodput_bps,FrequencyDiversityGain_dB,PABackoff_dB,ClippingProbability,EVMPercent,Status
pusch_impact_20260726T140352Z,F18-E005,TDL-E_C1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,62.3534,PASS
pusch_impact_20260726T140352Z,F18-E006,TDL-E_C2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,68.2596,PASS
pusch_impact_20260726T140352Z,F19-E001,R1_L1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.3953,PASS
pusch_impact_20260726T140352Z,F19-E002,R1_L2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,74.0549,PASS
pusch_impact_20260726T140352Z,F19-E003,R2_L1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,59.0062,PASS
pusch_impact_20260726T140352Z,F19-E004,R2_L2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,82.6028,PASS
pusch_impact_20260726T140352Z,F19-E005,R4_L1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,71.1161,PASS
pusch_impact_20260726T140352Z,F19-E006,R4_L2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.6348,PASS
pusch_impact_20260726T140352Z,F19-E007,R8_L1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,56.1418,PASS
pusch_impact_20260726T140352Z,F19-E008,R8_L2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.4169,PASS
pusch_impact_20260726T140352Z,F20-E001,ideal_R2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.2621,PASS
pusch_impact_20260726T140352Z,F20-E002,ideal_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.5211,PASS
pusch_impact_20260726T140352Z,F20-E003,ideal_R8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.9717,PASS
pusch_impact_20260726T140352Z,F20-E004,cfo_0p02scs_R2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.1809,PASS
pusch_impact_20260726T140352Z,F20-E005,cfo_0p02scs_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,67.6091,PASS
pusch_impact_20260726T140352Z,F20-E006,cfo_0p02scs_R8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.8874,PASS
pusch_impact_20260726T140352Z,F20-E007,timing_0p25cp_R2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,68.2716,PASS
pusch_impact_20260726T140352Z,F20-E008,timing_0p25cp_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,73.4969,PASS
pusch_impact_20260726T140352Z,F20-E009,timing_0p25cp_R8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.729,PASS
pusch_impact_20260726T140352Z,F21-E001,low_T1_F2,0,none,0,4.4239,4.4239,0,0,1,0,0,linear,0,59.5804,PASS
pusch_impact_20260726T140352Z,F21-E002,low_T2_F2,0,none,0,4.4255,4.4255,0,0,1,0,0,linear,0,59.3189,PASS
pusch_impact_20260726T140352Z,F21-E003,low_T2_F4,0,none,0,4.1737,4.1737,0,0,1,0,0,linear,0,68.3659,PASS
pusch_impact_20260726T140352Z,F21-E004,low_T4_F4,0,none,0,4.2048,4.2048,0,0,1,0,0,linear,0,62.8115,PASS
pusch_impact_20260726T140352Z,F21-E005,medium_T1_F2,0,none,0,4.1911,4.1911,0,0,1,0,0,linear,0,72.1783,PASS
pusch_impact_20260726T140352Z,F21-E006,medium_T2_F2,0,none,0,3.9875,3.9875,0,0,1,0,0,linear,0,68.7735,PASS
pusch_impact_20260726T140352Z,F21-E007,medium_T2_F4,0,none,0,4.2189,4.2189,0,0,1,0,0,linear,0,65.3856,PASS
pusch_impact_20260726T140352Z,F21-E008,medium_T4_F4,0,none,0,4.292,4.292,0,0,1,0,0,linear,0,73.7322,PASS
pusch_impact_20260726T140352Z,F21-E009,high_T1_F2,0,none,0,4.2836,4.2836,0,0,1,0,0,linear,0,59.3432,PASS
pusch_impact_20260726T140352Z,F21-E010,high_T2_F2,0,none,0,4.2498,4.2498,0,0,1,0,0,linear,0,71.8605,PASS
pusch_impact_20260726T140352Z,F21-E011,high_T2_F4,0,none,0,4.1655,4.1655,0,0,1,0,0,linear,0,57.6242,PASS
pusch_impact_20260726T140352Z,F21-E012,high_T4_F4,0,none,0,4.2069,4.2069,0,0,1,0,0,linear,0,67.5141,PASS
pusch_impact_20260726T140352Z,F22-E001,P0_64QAM_R1,0,none,0,3.6992,3.6992,0,0,1,0,0,linear,0,79.7501,PASS
pusch_impact_20260726T140352Z,F22-E002,P0_64QAM_R4,0,none,0,3.6583,3.6583,0,0,1,0,0,linear,0,63.7636,PASS
pusch_impact_20260726T140352Z,F22-E003,P0_256QAM_R1,0,none,0,4.3025,4.3025,0,0,1,0,0,linear,0,65.4623,PASS
pusch_impact_20260726T140352Z,F22-E004,P0_256QAM_R4,0,none,0,4.1028,4.1028,0,0,1,0,0,linear,0,66.5748,PASS
pusch_impact_20260726T140352Z,F22-E005,P1_64QAM_R1,0,none,0,3.7635,3.7635,0,0,1,0,0,linear,0,60.113,PASS
pusch_impact_20260726T140352Z,F22-E006,P1_64QAM_R4,0,none,0,3.7624,3.7624,0,0,1,0,0,linear,0,58.2939,PASS
pusch_impact_20260726T140352Z,F22-E007,P1_256QAM_R1,0,none,0,4.1545,4.1545,0,0,1,0,0,linear,0,72.1087,PASS
pusch_impact_20260726T140352Z,F22-E008,P1_256QAM_R4,0,none,0,4.2747,4.2747,0,0,1,0,0,linear,0,58.4528,PASS
pusch_impact_20260726T140352Z,F23-E001,pi/2-BPSK_N12_T1,1,none,0,7.3595,7.3595,0,1.0046e-31,1,0,0,linear,0,61.7772,PASS
pusch_impact_20260726T140352Z,F23-E002,pi/2-BPSK_N52_T1,1,none,0,9.5433,9.5433,0,1.3236e-31,1,0,0,linear,0,58.602,PASS
pusch_impact_20260726T140352Z,F23-E003,pi/2-BPSK_N106_T1,1,none,0,8.9147,8.9147,0,4.0345e-31,1,0,0,linear,0,66.1067,PASS
pusch_impact_20260726T140352Z,F23-E004,QPSK_N12_T0,0,none,0,1.3501e-14,1.3501e-14,0,0,1,0,0,linear,0,63.3094,PASS
pusch_impact_20260726T140352Z,F23-E005,QPSK_N12_T1,1,none,0,8.6155,8.6155,0,8.0618e-32,1,0,0,linear,0,61.4771,PASS
pusch_impact_20260726T140352Z,F23-E006,QPSK_N52_T0,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,67.6334,PASS
pusch_impact_20260726T140352Z,F23-E007,QPSK_N52_T1,1,none,0,7.9334,7.9334,0,1.2961e-31,1,0,0,linear,0,64.8958,PASS
pusch_impact_20260726T140352Z,F23-E008,QPSK_N106_T0,0,none,0,1.2536e-14,1.2536e-14,0,0,1,0,0,linear,0,63.931,PASS
pusch_impact_20260726T140352Z,F23-E009,QPSK_N106_T1,1,none,0,9.2289,9.2289,1.7875e-16,4.0484e-31,1,0,0,linear,0,67.2419,PASS
pusch_impact_20260726T140352Z,F23-E010,16QAM_N12_T0,0,none,0,2.6627,2.6627,0,0,1,0,0,linear,0,62.7798,PASS
pusch_impact_20260726T140352Z,F23-E011,16QAM_N12_T1,1,none,0,9.1402,9.1402,0,9.6368e-32,1,0,0,linear,0,61.7075,PASS
pusch_impact_20260726T140352Z,F23-E012,16QAM_N52_T0,0,none,0,2.5527,2.5527,0,0,1,0,0,linear,0,62.7811,PASS
pusch_impact_20260726T140352Z,F23-E013,16QAM_N52_T1,1,none,0,9.0928,9.0928,1.7943e-16,1.3368e-31,1,0,0,linear,0,57.8947,PASS
pusch_impact_20260726T140352Z,F23-E014,16QAM_N106_T0,0,none,0,2.5347,2.5347,0,0,1,0,0,linear,0,70.4813,PASS
pusch_impact_20260726T140352Z,F23-E015,16QAM_N106_T1,1,none,0,8.7085,8.7085,3.4576e-16,3.9576e-31,1,0,0,linear,0,54.9962,PASS
pusch_impact_20260726T140352Z,F23-E016,64QAM_N12_T0,0,none,0,3.7977,3.7977,0,0,1,0,0,linear,0,63.3792,PASS
pusch_impact_20260726T140352Z,F23-E017,64QAM_N12_T1,1,none,0,8.8428,8.8428,2.6747e-16,1.1908e-31,1,0,0,linear,0,64.1427,PASS
pusch_impact_20260726T140352Z,F23-E018,64QAM_N52_T0,0,none,0,3.7668,3.7668,0,0,1,0,0,linear,0,71.451,PASS
pusch_impact_20260726T140352Z,F23-E019,64QAM_N52_T1,1,none,0,8.3036,8.3036,1.8819e-16,1.1078e-31,1,0,0,linear,0,59.0957,PASS
pusch_impact_20260726T140352Z,F23-E020,64QAM_N106_T0,0,none,0,3.8883,3.8883,0,0,1,0,0,linear,0,80.7159,PASS
pusch_impact_20260726T140352Z,F23-E021,64QAM_N106_T1,1,none,0,9.5498,9.5498,1.0704e-15,4.1595e-31,1,0,0,linear,0,65.4104,PASS
pusch_impact_20260726T140352Z,F23-E022,256QAM_N12_T0,0,none,0,4.4161,4.4161,0,0,1,0,0,linear,0,62.5765,PASS
pusch_impact_20260726T140352Z,F23-E023,256QAM_N12_T1,1,none,0,9.6979,9.6979,6.4984e-16,9.2139e-32,1,0,0,linear,0,63.3752,PASS
pusch_impact_20260726T140352Z,F23-E024,256QAM_N52_T0,0,none,0,4.0127,4.0127,0,0,1,0,0,linear,0,59.0833,PASS
pusch_impact_20260726T140352Z,F23-E025,256QAM_N52_T1,1,none,0,9.8726,9.8726,0,1.2785e-31,1,0,0,linear,0,64.0049,PASS
pusch_impact_20260726T140352Z,F23-E026,256QAM_N106_T0,0,none,0,4.3573,4.3573,0,0,1,0,0,linear,0,73.4891,PASS
pusch_impact_20260726T140352Z,F23-E027,256QAM_N106_T1,1,none,0,8.0238,8.0238,0,4.1455e-31,1,0,0,linear,0,63.4819,PASS
pusch_impact_20260726T140352Z,F24-E001,B12_T0,0,none,0,3.6401,3.6401,0,0,1,0,0,12,0,67.7338,PASS
pusch_impact_20260726T140352Z,F24-E002,B12_T1,1,none,0,10.3595,10.3595,1.8078e-16,1.1043e-31,1,0,0,12,0,70.0817,PASS
pusch_impact_20260726T140352Z,F24-E003,B9_T0,0,none,0,3.7024,3.7024,0,0,1,0,0,9,0,62.5395,PASS
pusch_impact_20260726T140352Z,F24-E004,B9_T1,1,none,0,8.9617,8.9617,0,1.13e-31,1,0,0,9,0,63.0945,PASS
pusch_impact_20260726T140352Z,F24-E005,B6_T0,0,none,0,3.639,3.639,0,0,1,0,0,6,0,59.6161,PASS
pusch_impact_20260726T140352Z,F24-E006,B6_T1,1,none,0,8.4024,8.4024,1.8158e-16,1.0724e-31,1,0,0,6,0,63.7071,PASS
pusch_impact_20260726T140352Z,F24-E007,B3_T0,0,none,0,3.8917,3.8917,0,0,1,0,0,3,0,59.1606,PASS
pusch_impact_20260726T140352Z,F24-E008,B3_T1,1,none,0,9.2632,9.2632,1.813e-16,1.1229e-31,1,0,0,3,0,65.3526,PASS
pusch_impact_20260726T140352Z,F24-E009,B0_T0,0,none,0,3.811,3.811,0,0,1,0,0,0,0,60.5089,PASS
pusch_impact_20260726T140352Z,F24-E010,B0_T1,1,none,0,8.6972,8.6972,5.3022e-16,1.0874e-31,1,0,0,0,0,62.8223,PASS
pusch_impact_20260726T140352Z,F25-E001,none_O12,0,none,12,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.8236,PASS
pusch_impact_20260726T140352Z,F25-E002,none_O24,0,none,24,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,62.5172,PASS
pusch_impact_20260726T140352Z,F25-E003,none_O48,0,none,48,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,66.6666,PASS
pusch_impact_20260726T140352Z,F25-E004,intra_slot_O12,0,intra_slot,12,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,55.9742,PASS
pusch_impact_20260726T140352Z,F25-E005,intra_slot_O24,0,intra_slot,24,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.5504,PASS
pusch_impact_20260726T140352Z,F25-E006,intra_slot_O48,0,intra_slot,48,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.8061,PASS
pusch_impact_20260726T140352Z,F25-E007,inter_slot_O12,0,inter_slot,12,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.0207,PASS
pusch_impact_20260726T140352Z,F25-E008,inter_slot_O24,0,inter_slot,24,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.9268,PASS
pusch_impact_20260726T140352Z,F25-E009,inter_slot_O48,0,inter_slot,48,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,68.0036,PASS
pusch_impact_20260726T140352Z,F26-E001,TDL-A_none_O12,0,none,12,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,61.3462,PASS
pusch_impact_20260726T140352Z,F26-E002,TDL-A_none_O36,0,none,36,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,59.2717,PASS
pusch_impact_20260726T140352Z,F26-E003,TDL-A_intra_slot_O12,0,intra_slot,12,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,58.8566,PASS
pusch_impact_20260726T140352Z,F26-E004,TDL-A_intra_slot_O36,0,intra_slot,36,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.94,PASS
pusch_impact_20260726T140352Z,F26-E005,TDL-A_inter_slot_O12,0,inter_slot,12,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,68.148,PASS
pusch_impact_20260726T140352Z,F26-E006,TDL-A_inter_slot_O36,0,inter_slot,36,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.2341,PASS
pusch_impact_20260726T140352Z,F26-E007,TDL-C_none_O12,0,none,12,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,61.4882,PASS
pusch_impact_20260726T140352Z,F26-E008,TDL-C_none_O36,0,none,36,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.4584,PASS
pusch_impact_20260726T140352Z,F26-E009,TDL-C_intra_slot_O12,0,intra_slot,12,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,68.4099,PASS
pusch_impact_20260726T140352Z,F26-E010,TDL-C_intra_slot_O36,0,intra_slot,36,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,61.8933,PASS
pusch_impact_20260726T140352Z,F26-E011,TDL-C_inter_slot_O12,0,inter_slot,12,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,66.061,PASS
pusch_impact_20260726T140352Z,F26-E012,TDL-C_inter_slot_O36,0,inter_slot,36,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,75.6835,PASS
pusch_impact_20260726T140352Z,F26-E013,TDL-E_none_O12,0,none,12,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.0519,PASS
pusch_impact_20260726T140352Z,F26-E014,TDL-E_none_O36,0,none,36,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,66.8053,PASS
pusch_impact_20260726T140352Z,F26-E015,TDL-E_intra_slot_O12,0,intra_slot,12,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,57.8738,PASS
pusch_impact_20260726T140352Z,F26-E016,TDL-E_intra_slot_O36,0,intra_slot,36,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.2744,PASS
pusch_impact_20260726T140352Z,F26-E017,TDL-E_inter_slot_O12,0,inter_slot,12,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,57.4958,PASS
pusch_impact_20260726T140352Z,F26-E018,TDL-E_inter_slot_O36,0,inter_slot,36,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,67.3139,PASS
pusch_impact_20260726T140352Z,F27-E001,R1_none,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,58.3101,PASS
pusch_impact_20260726T140352Z,F27-E002,R1_inter_slot,0,inter_slot,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,66.5743,PASS
pusch_impact_20260726T140352Z,F27-E003,R2_none,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,56.5784,PASS
pusch_impact_20260726T140352Z,F27-E004,R2_inter_slot,0,inter_slot,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,59.6564,PASS
pusch_impact_20260726T140352Z,F27-E005,R4_none,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,58.0814,PASS
pusch_impact_20260726T140352Z,F27-E006,R4_inter_slot,0,inter_slot,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.3876,PASS
pusch_impact_20260726T140352Z,F28-E001,S-10_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,72.713,PASS
pusch_impact_20260726T140352Z,F28-E002,S-10_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,62.2122,PASS
pusch_impact_20260726T140352Z,F28-E003,S-5_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,58.673,PASS
pusch_impact_20260726T140352Z,F28-E004,S-5_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.9242,PASS
pusch_impact_20260726T140352Z,F28-E005,S0_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,66.5572,PASS
pusch_impact_20260726T140352Z,F28-E006,S0_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,61.1976,PASS
pusch_impact_20260726T140352Z,F28-E007,S5_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.3054,PASS
pusch_impact_20260726T140352Z,F28-E008,S5_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.5144,PASS
pusch_impact_20260726T140352Z,F28-E009,S10_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,58.9541,PASS
pusch_impact_20260726T140352Z,F28-E010,S10_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,76.1238,PASS
pusch_impact_20260726T140352Z,F28-E011,S20_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,71.9896,PASS
pusch_impact_20260726T140352Z,F28-E012,S20_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,59.5498,PASS
pusch_impact_20260726T140352Z,F28-E013,S30_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,54.1337,PASS
pusch_impact_20260726T140352Z,F28-E014,S30_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,68.0972,PASS
pusch_impact_20260726T140352Z,F29-E001,D30_A0,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,76.2582,PASS
pusch_impact_20260726T140352Z,F29-E002,D30_A1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,61.874,PASS
pusch_impact_20260726T140352Z,F29-E003,D30_A2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,62.8983,PASS
pusch_impact_20260726T140352Z,F29-E004,D30_A4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.6297,PASS
pusch_impact_20260726T140352Z,F29-E005,D30_A8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.2481,PASS
pusch_impact_20260726T140352Z,F29-E006,D30_A16,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,66.3559,PASS
pusch_impact_20260726T140352Z,F29-E007,D300_A0,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,61.5673,PASS
pusch_impact_20260726T140352Z,F29-E008,D300_A1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,58.13,PASS
pusch_impact_20260726T140352Z,F29-E009,D300_A2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,70.7586,PASS
pusch_impact_20260726T140352Z,F29-E010,D300_A4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.8485,PASS
pusch_impact_20260726T140352Z,F29-E011,D300_A8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.2751,PASS
pusch_impact_20260726T140352Z,F29-E012,D300_A16,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,59.2722,PASS
pusch_impact_20260726T140352Z,F29-E013,D800_A0,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,58.4892,PASS
pusch_impact_20260726T140352Z,F29-E014,D800_A1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.0166,PASS
pusch_impact_20260726T140352Z,F29-E015,D800_A2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.3249,PASS
pusch_impact_20260726T140352Z,F29-E016,D800_A4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,62.5578,PASS
pusch_impact_20260726T140352Z,F29-E017,D800_A8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.6051,PASS
pusch_impact_20260726T140352Z,F29-E018,D800_A16,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,62.54,PASS
pusch_impact_20260726T140352Z,F30-E001,C25_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,62.7794,PASS
pusch_impact_20260726T140352Z,F30-E002,C25_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.9425,PASS
pusch_impact_20260726T140352Z,F30-E003,C50_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,68.7982,PASS
pusch_impact_20260726T140352Z,F30-E004,C50_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,54.7198,PASS
pusch_impact_20260726T140352Z,F30-E005,C75_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,76.5232,PASS
pusch_impact_20260726T140352Z,F30-E006,C75_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,62.7799,PASS
pusch_impact_20260726T140352Z,F30-E007,C100_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,74.2953,PASS
pusch_impact_20260726T140352Z,F30-E008,C100_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,59.6519,PASS
pusch_impact_20260726T140352Z,F31-E001,perfect_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.2147,PASS
pusch_impact_20260726T140352Z,F31-E002,perfect_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.7489,PASS
pusch_impact_20260726T140352Z,F31-E003,perfect_R8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.1451,PASS
pusch_impact_20260726T140352Z,F31-E004,measured_fresh_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,67.6103,PASS
pusch_impact_20260726T140352Z,F31-E005,measured_fresh_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,59.1726,PASS
pusch_impact_20260726T140352Z,F31-E006,measured_fresh_R8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.1345,PASS
pusch_impact_20260726T140352Z,F31-E007,measured_stale_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.3046,PASS
pusch_impact_20260726T140352Z,F31-E008,measured_stale_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.0515,PASS
pusch_impact_20260726T140352Z,F31-E009,measured_stale_R8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,74.8364,PASS
pusch_impact_20260726T140352Z,F31-E010,fixed_configured_ablation_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.855,PASS
pusch_impact_20260726T140352Z,F31-E011,fixed_configured_ablation_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,68.5515,PASS
pusch_impact_20260726T140352Z,F31-E012,fixed_configured_ablation_R8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,58.2385,PASS
pusch_impact_20260726T140352Z,F32-E001,P0_G0,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,66.9766,PASS
pusch_impact_20260726T140352Z,F32-E002,P0_G1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.0337,PASS
pusch_impact_20260726T140352Z,F32-E003,P0_G3,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.5512,PASS
pusch_impact_20260726T140352Z,F32-E004,P5_G0,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,71.9692,PASS
pusch_impact_20260726T140352Z,F32-E005,P5_G1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,69.3889,PASS
pusch_impact_20260726T140352Z,F32-E006,P5_G3,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,61.6905,PASS
pusch_impact_20260726T140352Z,F32-E007,P10_G0,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.7919,PASS
pusch_impact_20260726T140352Z,F32-E008,P10_G1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.4536,PASS
pusch_impact_20260726T140352Z,F32-E009,P10_G3,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.4048,PASS
pusch_impact_20260726T140352Z,F32-E010,P20_G0,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,75.3264,PASS
pusch_impact_20260726T140352Z,F32-E011,P20_G1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,62.0219,PASS
pusch_impact_20260726T140352Z,F32-E012,P20_G3,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,67.989,PASS
pusch_impact_20260726T140352Z,F32-E013,P40_G0,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.4205,PASS
pusch_impact_20260726T140352Z,F32-E014,P40_G1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.4303,PASS
pusch_impact_20260726T140352Z,F32-E015,P40_G3,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.9701,PASS
pusch_impact_20260726T140352Z,F34-E001,OPEN_LOOP,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,73.9409,PASS
pusch_impact_20260726T140352Z,F33-E001,M0_R1,0,none,0,-7.7146e-15,-7.7146e-15,0,0,1,0,0,linear,0,62.7447,PASS
pusch_impact_20260726T140352Z,F33-E002,M0_R12,0,none,0,1.1572e-14,1.1572e-14,0,0,1,0,0,linear,0,65.0118,PASS
pusch_impact_20260726T140352Z,F33-E003,M0_R52,0,none,0,8.6789e-15,8.6789e-15,0,0,1,0,0,linear,0,67.3082,PASS
pusch_impact_20260726T140352Z,F33-E004,M0_R106,0,none,0,1.0608e-14,1.0608e-14,0,0,1,0,0,linear,0,61.0154,PASS
