relative_path,row_count,column_count,observed_preview_row_count,preview_nonblank_cell_count,preview_missing_or_nan_cell_count,preview_missing_or_nan_fraction,preview_finite_numeric_cell_count,preview_zero_numeric_cell_count,preview_nonzero_numeric_cell_count,preview_zero_fraction_of_finite,first_row_values_json,value_shape,semantic_disposition,semantic_contract_present,required_semantic_failure_count,value_review_status
reports/csv/public_output_claim_scan.csv,7,7,5,30,5,0.14285714285714285,5,0,5,0.0,"[""tdd_12db_continuous_iq_02"", ""config"", ""ScenarioName"", ""UMa"", ""nr_baseline_study"", ""1"", """"]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/publication_readiness_gate_summary.csv,1,12,1,12,0,0.0,11,2,9,0.18181818181818182,"[""1"", ""1"", ""0"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""0"", ""evidence_files_only_no_forced_publication_pass""]",first_rows_value_populated,PASS_STATUS_REDUCTION_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/pucch_uci_table.csv,4,34,4,136,0,0.0,88,12,76,0.13636363636363635,"[""pucch_uci_table"", ""tdd_12db_continuous_iq_02"", ""1"", ""4"", ""34"", ""1"", ""1"", ""2"", ""10"", ""1"", ""1"", ""1"", ""1"", ""1"", ""detected"", ""0.996326339898198"", ""0.092902785076192"", ""received_pucch_dmrs_noise_plus_residual_estimate"", ""OK"", ""0"", ""not_applicable"", ""27.3387663625584"", ""post_equalization_receiver_measurement"", ""0"", ""0"", ""10"", ""1"", ""1156.9094"", ""persisted_runtime_trial_row"", ""not_applicable_for_active_pucch_runtime"", ""1"", ""sixgr.truth.buildLLSPublicOutputTables"", ""control/csv/pucch_trials.csv|air_interface/csv/pucch_trials.csv"", ""persisted_runtime_trial_row""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/pusch_pucch_outputs.csv,36,14,5,65,5,0.07142857142857142,15,4,11,0.26666666666666666,"[""H"", ""pusch_pucch_outputs"", ""PUSCH / PUCCH outputs"", ""ul_bler_throughput"", ""UL BLER / throughput"", ""UL"", ""rate"", ""observed"", ""1"", ""0"", ""0"", ""fraction"", ""air_interface/csv/ul_pusch_trials.csv"", """"]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/pusch_runtime_event_table.csv,5,49,5,240,5,0.02040816326530612,160,37,123,0.23125,"[""pusch_runtime_event_table"", ""tdd_12db_continuous_iq_02"", ""1"", ""4"", ""35"", ""1"", ""1"", ""1"", ""6"", ""19"", ""0"", ""13"", ""1"", ""QPSK"", ""0.587890625"", ""8"", ""3240"", ""0.0579320525295818"", ""runtime_channel_estimate"", ""OK"", ""noise_variance_valid"", ""12"", ""12"", ""MMSE"", ""-11.9846280801901"", ""25.1633579777729"", ""fractional_rms"", ""12.0739283080389"", ""post_equalization_receiver_measurement"", ""unavailable"", ""1"", ""1"", ""1"", ""1"", ""0"", ""1"", ""0"", ""0"", ""0"", ""ul_pusch_native_codebook_tpmi"", ""not_recorded_by_active_ul_pusch_trials_runtime"", ""1"", ""0"", ""0"", ""persisted_runtime_trial_row"", """", ""sixgr.truth.buildLLSPublicOutputTables"", ""air_interface/csv/ul_pusch_trials.csv"", ""persisted_runtime_trial_row""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/raster_replacement_inventory.csv,292,7,5,35,0,0.0,15,0,15,0.0,"[""analytics/image/contract__beamforming-precoding-mimo-analytics__antenna-element-layout.png"", "".png"", ""37330"", ""0a2b87db6571dc5164087e88f6c5f99be524978ce26cef8fc4e5f7bf916f53ee"", ""1280"", ""720"", ""PNG""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/raw_to_derived_lineage.csv,83,10,5,45,5,0.1,0,0,0,0.0,"[""table_scenario_topology"", ""sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildScenarioTopologyTable"", ""sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildScenarioTopologyTable"", """", ""reports/csv/deployment_layout_reference.csv"", ""reports/csv/table_scenario_topology.csv"", ""derived_artifact"", ""LLS public output extracted from persisted runtime-backed tables."", ""published"", ""derived""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/real_phy_path_evidence.csv,98,7,5,35,0,0.0,10,2,8,0.2,"[""lls_causal_access_to_data_wiring_tdd_short_continuous_iq__tdd_12db_continuous_iq_02"", ""MobilityDoppler"", ""waveform"", ""1"", ""reports/csv/live_rsrp_serving_trace.csv"", ""17"", ""reports/csv/live_rsrp_serving_trace.csv|reports/csv/live_channel_state_tti.csv""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/reference_signal_measurements.csv,38,49,5,109,136,0.5551020408163265,40,9,31,0.225,"[""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""waveform_bundle"", ""SSB"", ""UE"", ""1"", ""1"", ""1"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", """", """", ""1"", ""6"", ""0"", ""DL"", ""SSB"", ""SSB_UE_1_resource_1_slot_1"", ""CoupledTruthRuntime.applyPBCHTrial.exact_sss_power_measurement"", """", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""15.4451077450538"", ""NaN"", ""SS_SINR_dB"", ""available_runtime_measurement"", ""NaN"", ""NaN"", ""SSB-1"", ""unavailable_normalized_fixed_esn0_has_no_absolute_link_budget"", ""normalized_fixed_esn0_unit_occupied_re_es"", ""NaN"", ""0"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", """", """", ""NaN"", """", """"]",first_rows_mostly_missing_or_nan,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_VALUES_WITH_SPARSE_PREVIEW_REVIEWED
reports/csv/reports_all_artifacts_v.csv,911,8,5,35,5,0.125,10,0,10,0.0,"[""9805488080"", ""9000000295467"", ""reports/final/final_output_completeness.md"", ""markdown_report"", ""text/markdown"", ""db_artifact"", """", ""reports/final/final_output_completeness.md""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/reports_all_enums_v.csv,89,5,5,25,0,0.0,10,0,10,0.0,"[""9805488080"", ""pdcch"", ""Modulation"", ""not_applicable_for_active_pdcch_runtime"", ""17""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/reports_all_scalars_v.csv,6,5,5,25,0,0.0,9,0,9,0.0,"[""9805488080"", ""run_completion"", ""completed"", ""ratio"", ""sim_runs.status_json""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/reports_config_vs_measured_conflicts_v.csv,3,9,3,19,8,0.2962962962962963,10,0,10,0.0,"[""9805488080"", ""dl_pdsch"", ""air_interface/csv/dl_pdsch_trials.csv"", ""12.0"", ""19.692194544576477"", ""7.692194544576477"", """", """", ""Configured launch SNR and measured post-equalization SINR remain source-labelled; their delta is not treated as a pass/fail equality when power-control or link-budget reference planes differ.""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/reports_partial_or_missing_v.csv,131,8,5,40,0,0.0,15,0,15,0.0,"[""9805488080"", ""run-trial-scenario-overview"", ""live_run_overview"", ""generated"", ""reports/csv/scenario_summary.csv"", ""1"", ""1"", ""At least one truthful source artifact exists for this contract table.""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/reports_stage_lineage_v.csv,23,4,5,20,0,0.0,0,0,0,0.0,"[""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""waveform_bundle"", ""C:/Users/anup0/OneDrive/Documents/Simulator/6GR Simulator_v2_clean_main/simulator/configs/defaults/top_level_required_sections_01.yaml""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/reports_status_rollup_explanations_v.csv,131,8,5,40,0,0.0,15,0,15,0.0,"[""9805488080"", ""run-trial-scenario-overview"", ""live_run_overview"", ""generated"", ""reports/csv/scenario_summary.csv"", ""1"", ""1"", ""At least one truthful source artifact exists for this contract table.""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/reports_truth_violations_v.csv,131,8,5,40,0,0.0,15,0,15,0.0,"[""9805488080"", ""run-trial-scenario-overview"", ""live_run_overview"", ""generated"", ""reports/csv/scenario_summary.csv"", ""1"", ""1"", ""At least one truthful source artifact exists for this contract table.""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/reports_value_semantics_coverage_v.csv,89,5,5,25,0,0.0,10,0,10,0.0,"[""9805488080"", ""pdcch"", ""Modulation"", ""not_applicable_for_active_pdcch_runtime"", ""17""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/resource_overhead_analytics_table.csv,2,34,2,40,28,0.4117647058823529,18,0,18,0.0,"[""1"", ""DL"", ""3600"", ""12"", ""25"", ""4200"", ""0.857142857142857"", ""allocated PRB-symbols divided by observed PRB span, slot count, and symbols per slot"", ""packet_flow/csv/live_prb_allocation.csv"", ""tdd_12db_continuous_iq_02"", ""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""a4a405f5ece980f18a9735897d0cee359018a89d"", ""4702601"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", """", """", ""sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildResourceOverheadAnalyticsTable"", ""implemented"", ""derived_resource_occupancy"", ""1"", ""1""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/result_issue_registry.csv,0,21,0,0,0,0.0,0,0,0,0.0,[],header_only_no_values,PASS_CONTRACTED_ZERO_EVENT_NO_OBSERVATIONS,True,0,CONTRACTED_ZERO_EVENT_NO_OBSERVATIONS
reports/csv/result_issue_registry_evaluation.csv,1,10,1,10,0,0.0,3,1,2,0.3333333333333333,"[""tdd_12db_continuous_iq_02"", ""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""EVALUATED"", ""0"", ""11"", ""96"", ""sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildResultIssueRegistry"", ""result_issue_registry_evaluation_v1"", ""DLTrials|ULTrials|DLGrants|ULGrants|PDCCHTrials|PUCCHGrants|PUCCHTrials|PRACHTrials|PBCHTrials|SRSTrials|ReceiverTrackingTrace""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/result_status_summary.csv,1,117,1,107,10,0.08547008547008547,68,32,36,0.47058823529411764,"[""tdd_12db_continuous_iq_02"", ""UMa"", ""causal_access_to_data_wiring"", ""adaptive_link"", ""adaptive_system_diagnostic"", ""nr_baseline_study"", ""claim_allowed"", ""1"", ""NaN"", ""1"", ""1"", ""PASS"", ""completed"", ""1"", ""1"", ""1"", ""1"", ""1"", ""PASS"", ""1"", ""1"", ""PASS"", ""1"", ""NOT_APPLICABLE"", ""1"", """", """", """", ""0"", ""1"", ""1"", ""0"", ""1"", ""17"", ""0"", ""1"", ""1"", ""PASS"", ""0"", ""1"", ""1"", ""1"", ""1"", ""1"", ""PASS"", ""0"", ""NaN"", ""PASS"", ""0"", ""NaN"", ""1"", ""0"", ""NOT_EVALUATED"", ""0"", ""0"", ""NOT_APPLICABLE"", ""NaN"", ""all_required_root_gates_passed"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""14"", ""1"", ""1"", ""adaptive_system_diagnostic permits configured/effective runtime divergence diagnostically; fixed-link publication claim is disabled."", ""all_required_root_gates_passed"", ""sixgr.truth.evaluateStrictAnchorStatus"", ""2026-09-12T13:24:45Z"", ""strict_anchor_status_v2"", ""1"", ""1"", ""1"", ""PASS"", ""3"", ""0"", ""0"", ""C:\\Users\\anup0\\OneDrive\\Documents\\Simulator\\6GR Simulator_v2_clean_main\\results\\lls\\lls_causal_access_to_data_wiring_tdd_short_continuous_iq\\tdd_12db_continuous_iq_02\\artifact_generation\\artifact_generation_results.csv"", """", """", """", ""1"", ""1"", ""PASS"", ""1"", ""PASS"", ""0"", ""1"", ""NOT_EVALUATED"", ""reports/csv/frc_reference_qualification.csv"", ""0"", ""1"", ""NOT_EVALUATED"", ""reports/csv/frc_reference_qualification.csv"", ""0"", ""0"", ""NOT_EVALUATED"", ""reports/csv/publication_readiness_gate_summary.csv"", ""0"", ""NOT_EVALUATED"", ""0"", ""FAIL"", ""0"", ""0"", ""FUNCTIONAL_ONLY_NOT_PRODUCTION_QUALIFIED"", ""production_statistical_qualification_not_required_for_diagnostic_components; independent_frc_reference_evidence_missing; TerminalPublicationGatesOk_false"", ""sixgr.truth.applyProductionQualificationGate"", ""production_qualification_status_v5""]",first_rows_value_populated,PASS_STATUS_REDUCTION_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/rf_chain_definition.csv,1,10,1,10,0,0.0,5,0,5,0.0,"[""DAC->RF_impairment_chain->PA->antenna_port"", ""antenna_port->LNA_noise_figure->ADC->baseband"", ""ideal_linear"", ""12"", ""12"", ""lab_clean"", ""2"", ""2"", ""1"", ""resolved_runtime_rf_chain_configuration""]",first_rows_value_populated,PASS_STATUS_REDUCTION_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/run_classification.csv,1,15,1,15,0,0.0,9,5,4,0.5555555555555556,"[""adaptive_system_diagnostic"", ""0"", ""0"", ""0"", ""1"", ""4"", ""QPSK"", ""1"", ""1"", ""0"", ""0"", ""adaptive_system_diagnostic"", ""validation.RunClass"", ""validation.RunClass=adaptive_system_diagnostic"", ""adaptive_system_diagnostic permits configured/effective runtime divergence diagnostically; fixed-link publication claim is disabled.""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/run_metadata_outputs.csv,53,14,5,52,18,0.2571428571428571,5,5,0,1.0,"[""A"", ""run_metadata_outputs"", ""Run metadata outputs"", ""scenario_identifiers"", ""scenario identifiers"", ""scenario"", ""id"", ""config_only"", ""0"", ""NaN"", ""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", """", """", """"]",first_rows_numeric_all_zero,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_VALUES_WITH_SPARSE_PREVIEW_REVIEWED
reports/csv/run_state.csv,1,42,1,41,1,0.023809523809523808,25,7,18,0.28,"[""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""waveform_bundle"", ""coupled_truth_run_state"", ""slot_coupled_truth"", ""1"", ""58"", ""58"", ""58"", ""58"", ""6"", ""DL"", ""1"", ""0"", ""0"", ""0"", ""14"", ""0"", ""0"", ""0"", ""0"", ""standalone_awgn_snr_argument"", ""12"", ""14.2597612746842"", ""6"", ""6"", ""57"", ""55"", ""58"", ""12"", ""5"", ""17"", ""runtime_control_access_tracking_state_gated"", ""CoupledTruthRuntime.scheduleDirection"", ""runWaveformLinkBundle.executeGrantPHYJob"", ""CoupledTruthRuntime.SlotTraceTable"", ""active_slot_trace_first"", ""representative_measured_feedback"", ""OK"", ""CoupledTruthRuntime.refreshRunState:representative_feedback_sinr"", ""representative median UE-reported/measured wideband SINR for the active slot; ConfiguredSNR_dB preserves configured operating-point metadata separately"", ""NaN""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/runtime_call_graph.csv,9,6,5,30,0,0.0,5,0,5,0.0,"[""sixgr.phy.dl.PDCCH_Tx"", ""sixgr.lls6g.runners.runSingle"", ""69"", ""reports/csv/runtime_call_ledger.csv"", ""ACTUAL_RUNTIME_ENTRY"", ""runtime_call_ledger_entry""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/runtime_call_ledger.csv,185,12,5,60,0,0.0,5,0,5,0.0,"[""1"", ""2026-09-12T10:03:20Z"", ""sixgr.phy.dl.PDCCH_Tx"", ""PDCCH"", ""DL"", ""ENTER"", ""tdd_12db_continuous_iq_02"", ""execution_925ec16c-11d7-4173-bd59-08723b11ea43"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""51d6a9531a1ee600b453043d8702789eb4926a0d85d3d84e851a99f0527b8f9c"", ""ACTUAL_RUNTIME_ENTRY"", ""none""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/runtime_config_application_evidence.csv,88,20,5,85,15,0.15,7,0,7,0.0,"[""tdd_12db_continuous_iq_02"", ""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""tdd_12db_continuous_iq_02"", ""NaN"", ""NaN"", ""NaN"", ""1"", ""config_apply_00000001"", ""bwp.dl"", ""PHY_BWP"", ""phy.bwp.dl"", ""sixgr.lls6g.buildInternalConfig"", ""struct"", ""cfg.phy.bwp.dl"", ""{\""bwp_id\"":0,\""direction\"":\""DL\"",\""n_start_bwp\"":0,\""n_size_bwp\"":25,\""scs_khz\"":15,\""cp_type\"":\""normal\"",\""active\"":true,\""common_tdd_reference_scs_khz\"":15,\""Direction\"":\""DL\"",\""BWPID\"":0,\""id\"":0,\""NSizeBWP\"":25,\""NStartBWP\"":0,\""SubcarrierSpacing_kHz\"":15,\""SCSKHz\"":15,\""CyclicPrefix\"":\""normal\""}"", ""struct"", ""run"", ""resolved_config_to_internal_cfg_mapping"", ""applied_to_runtime_object"", ""2026-09-12T10:03:10Z""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/runtime_function_call_edges.csv,20000,9,5,45,0,0.0,25,0,25,0.0,"[""1"", ""8901"", ""run_6g_phy_lls_single"", ""C:\\Users\\anup0\\OneDrive\\Documents\\Simulator\\6GR Simulator_v2_clean_main\\run_6g_phy_lls_single.m>run_6g_phy_lls_single"", ""8900"", ""runSingle"", ""C:\\Users\\anup0\\OneDrive\\Documents\\Simulator\\6GR Simulator_v2_clean_main\\+sixgr\\+lls6g\\+runners\\runSingle.m>runSingle"", ""1"", ""4445.51250179982""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/runtime_function_profile.csv,8901,14,5,70,0,0.0,50,11,39,0.22,"[""1"", ""8901"", ""run_6g_phy_lls_single"", ""C:\\Users\\anup0\\OneDrive\\Documents\\Simulator\\6GR Simulator_v2_clean_main\\run_6g_phy_lls_single.m>run_6g_phy_lls_single"", ""C:\\Users\\anup0\\OneDrive\\Documents\\Simulator\\6GR Simulator_v2_clean_main\\run_6g_phy_lls_single.m"", ""M-function"", ""1"", ""4445.51506809982"", ""0.00256630000058067"", ""4445.51250179982"", ""0"", ""0"", ""1"", ""0""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/runtime_operating_mode.csv,2,112,2,216,8,0.03571428571428571,84,16,68,0.19047619047619047,"[""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""waveform_bundle"", ""DL"", ""scheduler_grant_replay"", ""amc"", ""cqi"", ""baseline"", ""scheduler_grant"", ""cqi_driven"", ""cqi_driven"", ""cqi_table"", ""cqi_link_adaptation"", ""scheduler_grant"", ""raw_trial_runtime_evidence"", ""table1"", ""qam64_table1"", ""runtime_cqi_table"", ""measured_cqi_mapped_olla_db_margin_adjusted"", ""delta_db_required_sinr_margin"", ""cqi_table_amc"", ""4"", ""QPSK"", ""0.30078125"", ""0"", ""15"", ""5000000"", ""normal"", ""1"", ""10"", ""14"", ""25"", ""25"", ""TS_38_104_V18_8_0_Table_5_3_2_1"", ""3GPP_TS_38_211_V18_8_0_tables_4_2_1_and_4_3_2"", ""canonical_numerology_catalog"", ""csi_feedback"", ""5"", ""1"", ""1"", ""LLS"", ""slot_coupled_truth"", ""1"", ""standalone_awgn_snr_argument"", ""0"", ""derive_from_ue_speed"", ""6.53229686429714"", ""3"", ""none"", ""0"", ""CoupledTruthRuntime.initialize:AntennaArrayFactory.build"", ""nrcdl_runtime_array_geometry_channel"", ""sixgr.channel.ChannelFactory.localCreateCDL"", ""nrCDLChannel"", ""runtime_array_shape_spacing_orientation_coupled"", ""not_blocked_in_active_dl_pdsch_trials_runtime"", ""runtime_array_shape_spacing_orientation"", ""backend_native_nrCDLChannel_antenna_array"", ""CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel"", ""no_additional_dl_pdsch_trials_limitation_recorded"", ""runtime_phased_array_elements_match_channel_ports;runtime_phased_array_elements_match_channel_ports"", ""1"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""0"", ""0"", ""runtime_control_access_tracking_state_gated"", ""runtime_cell_search_gate"", ""runtime_four_step_ra_msg1_to_msg4_shared_channel_gated"", ""grant_coupled_pdcch_dci_gating"", ""runtime_coupled_pucch_grant_waveform_execution"", ""srs_freshness_csi_gate"", ""runtime_shared_receiver_tracking_state_gate"", ""shared_receiver_tracking_state"", ""1"", ""shared_receiver_tracking_state_feeds_scheduler_eligibility_when_trs_gating_active"", ""integrated_shared_tracking_object"", ""not_blocked_in_active_dl_pdsch_trials_runtime"", ""1"", ""1"", ""1"", ""1"", ""1"", ""0"", ""1"", ""1"", ""parallel_not_requested"", ""1"", ""PF"", ""1"", ""1"", ""fullBuffer"", ""UDP"", ""BIDIR"", ""5"", ""traffic.flows"", ""explicit_yaml_or_browser"", ""1"", ""serial_per_grant_execution"", ""reports/csv/run_state.csv"", ""reports/csv/slot_trace.csv"", ""58"", ""1"", ""1"", ""WAVEFORM_LINK_BUNDLE"", ""COUPLED_WAVEFORM_GRANT_EXECUTION"", ""1"", ""1"", ""0"", ""0""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/runtime_profiler_summary.csv,1,10,1,10,0,0.0,7,1,6,0.14285714285714285,"[""MATLAB"", ""1e-07"", ""1992000000"", ""0"", ""8901"", ""8901"", ""22638"", ""20000"", ""2026-09-12T11:17:42Z"", ""Run captured through runner execution before implementation validation.""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/runtime_stage_profile.csv,19,9,5,45,0,0.0,15,1,14,0.06666666666666667,"[""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""waveform_bundle"", ""1"", ""anchor_link_run"", ""0.0384517"", ""0.0765988"", ""2026-09-12T10:04:16Z"", ""Initial waveform preflight run completed.""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/runtime_value_source_dictionary.csv,84,14,5,66,4,0.05714285714285714,15,12,3,0.8,"[""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""tdd_12db_continuous_iq_02"", ""system_level_lls"", ""ConfiguredSNR_dB"", ""configured_operating_point_metadata"", ""configured"", ""OK"", ""Configured operating-point SNR, not a measured SINR."", ""0"", ""0"", ""0"", """", ""air_interface/csv/*_trials.csv""]",first_rows_numeric_mostly_zero,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_VALUES_WITH_SPARSE_PREVIEW_REVIEWED
reports/csv/scenario_consistency_check_table.csv,11,35,5,95,80,0.45714285714285713,30,0,30,0.0,"[""num_sites_exact"", ""1"", ""1"", ""PASS"", ""validated"", ""1"", ""resolved_config"", ""tdd_12db_continuous_iq_02"", ""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""a4a405f5ece980f18a9735897d0cee359018a89d"", ""4702601"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", """", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", """", """", ""sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildScenarioConsistencyCheckTable"", ""implemented"", ""runtime_check_table"", ""reports/csv/table_scenario_topology.csv"", ""1"", ""1""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/scenario_objective_gates.csv,8,14,5,59,11,0.15714285714285714,16,2,14,0.125,"[""tdd_12db_continuous_iq_02"", ""UMa"", ""runtime_truth_contract"", ""truth"", ""1"", ""adaptive_link"", ""true"", ""true"", """", ""1"", """", """", ""reports/csv/truth_contract_summary.csv"", ""1""]",first_rows_value_populated,PASS_STATUS_REDUCTION_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
