timestamp_sim_ms,frame,slot,direction,ue_id,rnti,cell_id,injected_cfo_hz,estimated_cfo_pre_correction_hz,residual_cfo_post_correction_hz,estimated_cfo_hz,true_cfo_hz,cfo_error_hz,cfo_estimate_availability,cfo_error_definition,cfo_value_status,injected_timing_offset_samples,estimated_timing_offset_pre_correction_samples,residual_timing_error_post_correction_samples,true_timing_offset_samples,timing_error_samples,timing_estimate_used,use_ideal_timing_sync,timing_estimate_availability,timing_error_definition,timing_value_status,runtime_evidence,source_artifact_ref,run_id,run_tag,scenario_id,scenario_variant_id,config_hash,code_commit,seed,drop_id,symbol,site_id,sector_id,bwp_id,carrier_id,beam_id,layer_id,stream_id,harq_id,block_id,pipeline_id,producer_module,status_code,status_classification,source_tensor_ref,derived_flag,active_flag
NaN,9,9,"DL",24,24,3,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,62,-62,0,-62,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",33,33,3,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,52,-52,0,-52,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",22,22,4,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,68,-68,0,-68,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",34,34,4,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,63,-63,0,-63,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",42,42,4,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",38,38,4,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",8,8,4,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,1,-1,0,-1,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",20,20,4,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,65,-65,0,-65,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",32,32,4,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,57,-57,0,-57,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",37,37,4,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",44,44,4,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,348,-348,0,-348,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",49,49,4,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",30,30,5,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,61,-61,0,-61,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",39,39,5,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",7,7,5,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,63,-63,0,-63,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",46,46,5,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,60,-60,0,-60,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",27,27,5,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,99,-99,0,-99,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",11,11,5,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,294,-294,0,-294,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",1,1,5,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,64,-64,0,-64,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",17,17,5,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",21,21,5,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",25,25,5,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,292,-292,0,-292,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",28,28,5,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,57,-57,0,-57,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",31,31,5,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,66,-66,0,-66,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",36,36,5,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,61,-61,0,-61,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"DL",48,48,5,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,16,-16,0,-16,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"UL",3,3,1,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/ul_pusch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"UL",5,5,1,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/ul_pusch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,9,9,"UL",9,9,1,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/ul_pusch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
