FamilyID,ExperimentID,Variant,ScenarioScale,Runtime_ms,PeakMemory_MB,WaveformSamples,CandidateCount,ParallelMode,ArtifactDigest,Status
F27,F27-P01-B,baseline,1beam_1ue,85.0302,3688.25390625,0,1,serial,1d59b853cf7281373640bd9a4253531548afa026d9f2366bbef2d62e88c6eb4e,PASS
F27,F27-P01-T,treatment,1beam_1ue,79.8001,3688.25390625,0,1,serial,167147302a3de95458caf39c018c25bac4f6ef5f62a001c789572a75f8592da3,PASS
F27,F27-P02-B,baseline,1beam_1ue,79.6198,3688.25390625,0,1,serial,cb61618c91c883b4eb173fb718f5a1b567bd56335df9b2be6f5c3be1d14ae995,PASS
F27,F27-P02-T,treatment,1beam_1ue,78.8523,3688.25390625,0,1,serial,9ab48d1a95755e267dfc4e00f8590b70ed30d4a517ace137d430447d6bc17fb8,PASS
F27,F27-P03-B,baseline,1beam_1ue,82.8421,3688.2578125,0,1,serial,d608009adbeb44ff265bfd547fcb5ffe87d3f659b149f7610ea3cd5ec77d8faf,PASS
F27,F27-P03-T,treatment,1beam_1ue,83.3665,3688.2578125,0,1,serial,1b4092fb08729999366944ab32f677c3064bf89e286004361b468f559f4f5220,PASS
F27,F27-P04-B,baseline,1beam_1ue,82.3571,3688.2578125,0,1,serial,3a4a763d9f5054f3610be84d9caa0a83f64cb99c0ae9a1036ad1b1eca9948705,PASS
F27,F27-P04-T,treatment,1beam_1ue,80.4274,3688.2578125,0,1,serial,44806104f3214912d993adb3476a32dd023cace269eea4e23b10fb33754204d8,PASS
F27,F27-P05-B,baseline,1beam_1ue,79.8263,3688.2578125,0,1,serial,e3f797d04f95c9fadb28c6ec58b06160d25fc5aa8314c2aeffc6c2743581d580,PASS
F27,F27-P05-T,treatment,1beam_1ue,79.3633,3688.2578125,0,1,serial,cb21589e252e382201f2c4dda2c680bb0c41bef1a43b8bcedce968a3b231596a,PASS
F27,F27-P06-B,baseline,1beam_1ue,80.1433,3688.2578125,0,1,serial,6db8ebae4fa76cd4082880763d913a1adecbb90220a2dae8b9e5a764f1db3d5d,PASS
F27,F27-P06-T,treatment,1beam_1ue,77.2065,3688.2578125,0,1,serial,fae2eced2d182c51ad5fa0b7cf46474e00b4313fe466b86855b401d8e9865b16,PASS
F28,F28-P01-B,baseline,1beam_1ue,83.1258,3688.2578125,0,1,serial,f00fffb7be9a678d4c6dfa6a135eafd55b3dd0ce300b06c4301f1b0baf951bf4,PASS
F28,F28-P01-T,treatment,1beam_1ue,82.1514,3688.2578125,0,1,serial,639b8e276772f940b564947ae8b9df99492943800f773dfca409a81cd25321ba,PASS
F28,F28-P02-B,baseline,1beam_1ue,90.8833,3688.2578125,0,1,serial,c9bf8765428ac5de9b51b207497b9dead2aa6697ae83102c1ce9e5b1be56b8db,PASS
F28,F28-P02-T,treatment,1beam_1ue,87.7108,3688.2578125,0,1,serial,a19c038d524070b6b47b124453911affbde8c31229760f0ffb6a95bed36fe5bf,PASS
F28,F28-P03-B,baseline,1beam_1ue,81.4665,3688.2578125,0,1,serial,f743a3d2a0b02620de3e23c759d9d1bc35f4261ff134ad2f252fe71338965338,PASS
F28,F28-P03-T,treatment,1beam_1ue,82.6552,3688.2578125,0,1,serial,48b22fa71c7ae2ef9d42fa33098cd76f2c5ddba4334d8c0f16eda55154e7adda,PASS
F28,F28-P04-B,baseline,1beam_1ue,79.934,3688.2578125,0,1,serial,e9765220b14d4ce5189cace016622905264090b4b08ff2b68919d31c8f9bd601,PASS
F28,F28-P04-T,treatment,1beam_1ue,80.0998,3688.2578125,0,1,serial,5d457163ff624f2bdf34f2ddae169aff849dc5b76144d129ad98feb515f37bcb,PASS
F28,F28-P05-B,baseline,1beam_1ue,80.3982,3688.2578125,0,1,serial,d929ab4792672135ee524681f36e65dc4f9e5f33d0a91e5d39e0dfc88bcf30e3,PASS
F28,F28-P05-T,treatment,1beam_1ue,80.7114,3688.2578125,0,1,serial,8defd5d65fb004e3e97bd0d31adac4130e9d4f6ba6f71b8d7b7e5d78a97e69b4,PASS
F28,F28-P06-B,baseline,1beam_1ue,81.6728,3688.2578125,0,1,serial,231506150f1b0b7e4a266779d520914ee07bb8fe933e959e8da905245fc6139b,PASS
F28,F28-P06-T,treatment,1beam_1ue,80.157,3688.2578125,0,1,serial,4141d669b14c001fcd34647d1e2491ea88d4b9be85e99a7216580c18c901f1ca,PASS
F29,F29-P01-B,baseline,1beam_1ue,79.6716,3688.2578125,0,1,serial,c091a00c61c1aeca1ae95657d08fc3ff0f9057e43f648f47c1859b90f1866ef1,PASS
F29,F29-P01-T,treatment,1beam_1ue,79.8891,3688.2578125,0,1,serial,1782c85bbe9eaa5c941ed2c1cbfdc9a36576e435c7b6abc69224a8235d42df68,PASS
F29,F29-P02-B,baseline,1beam_1ue,80.5285,3688.2578125,0,1,serial,9680682ca9312f1d412141e2c8aad2c4f47729d2e7c47f8d965255af0506c809,PASS
F29,F29-P02-T,treatment,1beam_1ue,79.8875,3688.2578125,0,1,serial,5518226a46279a42f4aca25da52385aa30d1f7e141f2e1661afda6ee03ed6f9c,PASS
F29,F29-P03-B,baseline,1beam_1ue,79.9183,3688.2578125,0,1,serial,eb4540b5a1459baa9df219941d8c66766311f73421528efa686edface6fc972d,PASS
F29,F29-P03-T,treatment,1beam_1ue,77.5776,3688.2578125,0,1,serial,72b4f49cc7593da830662ec738659cf46c505a62cec5186982c24cacc62504df,PASS
F29,F29-P04-B,baseline,1beam_1ue,99.3931,3688.2578125,0,1,serial,04d71e9bcdf5a3c7562455bd67d4d253026de4295a47ec567bb9cbc2ce757a79,PASS
F29,F29-P04-T,treatment,1beam_1ue,84.8212,3688.2578125,0,1,serial,6b8560b4c779a73d9fff2bc7dd03d76aabf38b1202b6431b98f0d53bca1a3ef3,PASS
F29,F29-P05-B,baseline,1beam_1ue,82.9212,3688.2578125,0,1,serial,aef45ded00df988603d0fdbe1fd89b190262fd5853784ac110373d469703658d,PASS
F29,F29-P05-T,treatment,1beam_1ue,81.4609,3688.2578125,0,1,serial,fcf5e2797edd4c3c6364210ed11ed5a905cd5e2073655df7404dcf4120af57e4,PASS
F29,F29-P06-B,baseline,1beam_1ue,79.8907,3688.2578125,0,1,serial,1d65ed66b4974a99acf13d5c8de4a72a599ae0c6de43f45896031fcd71f2e6f8,PASS
F29,F29-P06-T,treatment,1beam_1ue,78.5863,3688.2578125,0,1,serial,5359eeb72cdb71dde2fd216786ad68bc77200b5b4f20bd9d60daa4d6f6d4ad24,PASS
F30,F30-P01-B,baseline,1beam_1ue,78.8568,3688.2265625,0,1,serial,9f75ee5b90e85ea5bba71cf1bc2497333bae472979729c2b1b19075cf93fa319,PASS
F30,F30-P01-T,treatment,1beam_1ue,78.4924,3688.2265625,0,1,serial,18dcc19e4da27969912e2b98816dbb7042ac7f15b7f1ab5b8b1d9f9ff6d26604,PASS
F30,F30-P02-B,baseline,1beam_1ue,78.4981,3688.2265625,0,1,serial,ec9585579d554f3646fd25d9b828b2db302153bf38cae8be822bea78738ddb33,PASS
F30,F30-P02-T,treatment,1beam_1ue,79.245,3688.2265625,0,1,serial,6ac08d872721fbdb9b77bc0dc91362a02811fca349dc11401f7bd592bca53342,PASS
F30,F30-P03-B,baseline,1beam_1ue,81.5483,3688.2265625,0,1,serial,51f70ba305feecd4dafaaedc3d35e01cfb5b9a818ac052cfcbd947153c466012,PASS
F30,F30-P03-T,treatment,1beam_1ue,80.3057,3688.2265625,0,1,serial,6d608a6844c04c7dee276a36fc42a0cdb9d1291dd4baf25e59cab6c9f21325ea,PASS
F30,F30-P04-B,baseline,1beam_1ue,78.5078,3688.2265625,0,1,serial,ab298a3473dc20992c95194148c1ba4bbb6115042ed21937dc724ff7689ea58b,PASS
F30,F30-P04-T,treatment,1beam_1ue,82.4151,3688.2265625,0,1,serial,2237abf0f66d64bdd641320926d520c4dc007cbbe020f8c4e04d94594281ea00,PASS
F30,F30-P05-B,baseline,1beam_1ue,80.8897,3688.2265625,0,1,serial,76a2acff862eb4d2dff2c9973fc90d37f1817eea78ec0b9f0b7cd80a90d9eca5,PASS
F30,F30-P05-T,treatment,1beam_1ue,81.1894,3688.2265625,0,1,serial,8bfd048465b8845d85b7c11c7f3875e65c5263bcf581a5ccbb6399aa9a50ae43,PASS
F30,F30-P06-B,baseline,1beam_1ue,89.9397,3688.2265625,0,1,serial,03fa80b4196c819ac7dc14289dbe2d10a4bd2442446ce7267b86aabf16a2ba4e,PASS
F30,F30-P06-T,treatment,1beam_1ue,85.833,3688.2265625,0,1,serial,e4fefdfd9aa6c921d0fe8da5e2f1852e21c409d4d3c794a05205ae5d827ad57f,PASS
F31,F31-P01-B,baseline,1beam_1ue,92.1135,3688.2265625,0,1,serial,e27ec243d950c772132bb0a26f25708d0311c9a1cf111117fb64fd6f56c6ee55,PASS
F31,F31-P01-T,treatment,1beam_1ue,112.5961,3688.2265625,0,1,serial,467ab2003e68e56b58869e3b234c9aaf0cae81e352de7b3a415b00a29bc39ffd,PASS
F31,F31-P02-B,baseline,1beam_1ue,97.5858,3688.2265625,0,1,serial,a67a82a9f9f01a8442e9cca4e098f35238f9232b985aae8787c215601c59145e,PASS
F31,F31-P02-T,treatment,1beam_1ue,99.9875,3688.2265625,0,1,serial,fba17b3a872cf67f2c4d9371f599fcb7994eb96852ade786881bb93d3c4d8276,PASS
F31,F31-P03-B,baseline,1beam_1ue,108.168,3688.2265625,0,1,serial,619de1feec2640e8fe460a1ac584cb310baaaeac1beac1cee7354dc4bf839e6e,PASS
F31,F31-P03-T,treatment,1beam_1ue,104.4873,3688.2265625,0,1,serial,97e04dc217763f6945a48a8c285187053906d381e53d6ec2c17ce3d56bb1eadc,PASS
F31,F31-P04-B,baseline,1beam_1ue,105.4324,3688.2265625,0,1,serial,13930037566e3f53a7d9c19bfcd04b5895f9b6159833e387c870dd986038ca51,PASS
F31,F31-P04-T,treatment,1beam_1ue,99.3331,3688.2265625,0,1,serial,9b4572ab07754956e4df7f52ebe7ad2b50611c8119bf5586fb2db7748fcf26d0,PASS
F31,F31-P05-B,baseline,1beam_1ue,95.5069,3688.2265625,0,1,serial,7d7fe06b308f12b11d9cf55eb9ad4a41395d657062c4b9c8e0d19578553bfc88,PASS
F31,F31-P05-T,treatment,1beam_1ue,95.0778,3688.2265625,0,1,serial,9c4870105e7a20d2b1133d24dde697a4c39f18379fe0aaf166c3a511e9548a81,PASS
F31,F31-P06-B,baseline,1beam_1ue,88.0501,3688.2265625,0,1,serial,164d54cc4e310cf8cb3505b5ce70bf55b1c43edd8e8b44f0d7ac1fde686435e3,PASS
F31,F31-P06-T,treatment,1beam_1ue,86.0926,3688.2265625,0,1,serial,2252d949db296a68435b44f27df92222f90e55146b08c06cc02dbb1fe61ae5f8,PASS
F32,F32-P01-B,baseline,1beam_1ue,127.3145,3688.2265625,0,1,serial,2923cdfffb07f0fa0d6776d64a8b17f0a68bf28a4b6d16acf823b78d6d76f657,PASS
F32,F32-P01-T,treatment,1beam_1ue,79.2083,3688.2265625,0,1,serial,02aebbdbb95c63d210c21c01c85d0632a57d6e98cc3c09649219496ff1a5dbc1,PASS
F32,F32-P02-B,baseline,1beam_1ue,70.9034,3688.2265625,0,1,serial,aaeb2a0cd50de3433ea34b51331f54dc12045be0cc6fff8745c330c4d3bd3275,PASS
F32,F32-P02-T,treatment,1beam_1ue,70.749,3688.2265625,0,1,serial,6a366b80e6322281f150fbece76aba9916a0a91f307cca79f9ac83214b2fa749,PASS
F32,F32-P03-B,baseline,1beam_1ue,104.0973,3688.2265625,0,1,serial,1cdca41626b68b4b028ef6c894bff3c456b8db25826ab6673a5462889318bc30,PASS
F32,F32-P03-T,treatment,1beam_1ue,61.3482,3688.2265625,0,1,serial,980f9c9f805afe89e3ec56f36419e7a972df3f662c1f0024c0541f9d99177643,PASS
F32,F32-P04-B,baseline,1beam_1ue,62.3062,3688.2265625,0,1,serial,a8a67730e4c1bc89854892238b9ea053a4229883d872792d27567520f550c244,PASS
F32,F32-P04-T,treatment,1beam_1ue,65.8532,3688.2265625,0,1,serial,52a7058af6a4be2f7fb9819da5c2fb1c159676ae9358f2b15452d6252b1b7847,PASS
F32,F32-P05-B,baseline,1beam_1ue,67.9236,3688.2265625,0,1,serial,bc18478cc2169384c756cc5e0e8c7f3ea468ac11ca30ad9e69cca09947183194,PASS
F32,F32-P05-T,treatment,1beam_1ue,67.0293,3688.2265625,0,1,serial,88467eb0a448d6a2d32780742d35f376aa2b20c9c9571f16c2d3cabc370e1b67,PASS
F32,F32-P06-B,baseline,1beam_1ue,66.1171,3688.2265625,0,1,serial,36b706671951bd2a589965e43b53f985dcb1b9b891a7bb8d6611c342b3b17aee,PASS
F32,F32-P06-T,treatment,1beam_1ue,64.7905,3688.2265625,0,1,serial,67093abc896ea8489db30900b2d51ddc05b68cd90dddc047bd7dc1fb2dda86f0,PASS
F33,F33-P01-B,baseline,1beam_1ue,69.6627,3688.2265625,0,1,serial,ca8dc915b0f607eeaebfdc3a26825e8b5b2b57288d2786ef0f38e3717a9bbd8a,PASS
F33,F33-P01-T,treatment,1beam_1ue,68.5675,3688.2265625,0,1,serial,e3848e940093cf7db84fdf127cac9f5fbedff585e8ca4d23255f9ae4758d56c3,PASS
F33,F33-P02-B,baseline,1beam_1ue,132.8044,3688.2265625,0,1,serial,a83bcbf3ad5abe7e6917fe0b9ff6b3c2cfe638c1695ce2872a20d6f27e9f765c,PASS
F33,F33-P02-T,treatment,1beam_1ue,108.491,3688.2265625,0,1,serial,3a06a2037c8f33767e969660a1d265d525fadf19949827f3d0b7852369ad110e,PASS
F33,F33-P03-B,baseline,1beam_1ue,72.5668,3688.2265625,0,1,serial,2941c0728ae543d8a60f3bd1ac23e5d17ea1ccb4596ad9375d8365308aacd4d0,PASS
F33,F33-P03-T,treatment,1beam_1ue,67.2754,3688.2265625,0,1,serial,8604a074729f35b823b2cfdfbb197cbbf4ac521e1bbab9cdc263918a76378744,PASS
F33,F33-P04-B,baseline,1beam_1ue,63.5265,3688.2265625,0,1,serial,b2bdba441224d08fb0e68e73425e9896f65ae42791ae79538b35e951eec0a9e8,PASS
F33,F33-P04-T,treatment,1beam_1ue,61.3551,3688.2265625,0,1,serial,113cae84a281fc5a84984ec1c7197d1deeb6a781f27680900e8427187641453e,PASS
F33,F33-P05-B,baseline,1beam_1ue,60.4478,3688.2265625,0,1,serial,5308a08d3b340ed171ed1af8ce96986a07018f385008dcc0b8546001279c0cdc,PASS
F33,F33-P05-T,treatment,1beam_1ue,59.6975,3688.2265625,0,1,serial,82c9068127edebd08c02df7c4a3fdba702cf254e004a6927f2a255ea8f26b17d,PASS
F33,F33-P06-B,baseline,1beam_1ue,61.499,3688.2265625,0,1,serial,55aa52f0725ad351efc48069afa1420573d9fa0881bfa439d482e75397737ce1,PASS
F33,F33-P06-T,treatment,1beam_1ue,59.4769,3688.2265625,0,1,serial,ab081032e44cac5654062916b918a359507b70f5b3b90a6fc18cab3b917ebd32,PASS
F34,F34-P01-B,baseline,1beam_1ue,65.3837,3688.2265625,0,1,serial,175127da624ea781f04879f9746f7f890276e42d4adb4c5b56fda5b6e6bdad83,PASS
F34,F34-P01-T,treatment,1beam_1ue,63.3976,3688.2265625,0,1,serial,4c0f4df5b75bb71fac808b181f0f5b2b658082e4f2be7e42fca460e35ec33f96,PASS
F34,F34-P02-B,baseline,1beam_1ue,61.7323,3688.2265625,0,1,serial,0a851424f282761abce1beaec49c267a1f24565acbd694676654ba245b10ac2a,PASS
F34,F34-P02-T,treatment,1beam_1ue,60.15,3688.2265625,0,1,serial,bec97d3b03cf58719108635ee5a77bf03405282d90f20a2b6c63d93abea1eced,PASS
F34,F34-P03-B,baseline,1beam_1ue,59.7472,3688.2265625,0,1,serial,e895d7730af39cca4bdf91c903850250de29e6f148bbfe941ea53bd71cd69a14,PASS
F34,F34-P03-T,treatment,1beam_1ue,59.8819,3688.2265625,0,1,serial,adaa215267c4c8c90c40e63ef6e6b2b58463ab916dc96da7f3cac146d361b263,PASS
F34,F34-P04-B,baseline,1beam_1ue,63.2573,3688.2265625,0,1,serial,6ba2ff1ce4775f2d720cdf0741c79f11341d87868e87227aaed0fe4e0f43c0a2,PASS
F34,F34-P04-T,treatment,1beam_1ue,61.2516,3688.2265625,0,1,serial,bbd73512e7fde2049609477359040f9c70bfd0ee4e62149defac0badf3b690c7,PASS
F34,F34-P05-B,baseline,1beam_1ue,60.6954,3688.2265625,0,1,serial,849d52f8963e77551a9a74b839ed181728996414df026a37f4382f5b4ac45007,PASS
F34,F34-P05-T,treatment,1beam_1ue,61.6429,3688.03515625,0,1,serial,37bbd1c40bf583408a8a8ae3f1e2b63cbe42302887fc4fe85eb255dd9faf45d7,PASS
F34,F34-P06-B,baseline,1beam_1ue,64.112,3688.01953125,0,1,serial,2bede56f7358d4cc5f44bffcdd3f822a14ea8725e2d91949c94b271848d49372,PASS
F34,F34-P06-T,treatment,1beam_1ue,62.2793,3688.01953125,0,1,serial,e5def93b9870400ab1d93d1ed861b834017f0ed06fd3b8e3e7da9a4c581087f3,PASS
F35,F35-P01-B,baseline,1beam_1ue,62.0253,3689.01953125,0,1,serial,22cfd632bedad0630ba615bb9e330bbc1a519273ea458a84c35518b8869a79ca,PASS
F35,F35-P01-T,treatment,1beam_1ue,56.3798,3689.01953125,0,1,serial,7b6fbf77ed31a73dfe2b23fe93a1c0cdba97602fbef5168a3954c4e739ddb987,PASS
F35,F35-P02-B,baseline,1beam_1ue,56.3566,3689.01953125,0,1,serial,8e9b399c1ea7d0f546ff949448e4a0045c051c1a6ced1e7d52bde29191166fe2,PASS
F35,F35-P02-T,treatment,1beam_1ue,56.0599,3689.01953125,0,1,serial,5a89f13ed51ff213e135c60f6b18d335d0db3ce54b6f40a28f21d8382aae94f8,PASS
F35,F35-P03-B,baseline,1beam_1ue,61.7871,3689.01953125,0,1,serial,473acc944de336f30c8de7c2b67acc93a0f25211c0322701188a34669a9e9cf4,PASS
F35,F35-P03-T,treatment,1beam_1ue,54.0279,3689.01953125,0,1,serial,bcb866f1d97c2239b6d020abf7ca0392310cbca1f0e3d2144ac711a623ea487a,PASS
F35,F35-P04-B,baseline,1beam_1ue,53.913,3689.01953125,0,1,serial,528a78352a0794e56490728be11826faeec386d0b1d059ab7b92d41e9e77089a,PASS
F35,F35-P04-T,treatment,1beam_1ue,53.863,3689.01953125,0,1,serial,166233d3861a3529052fcac91e6a964a09abaa1d4e9f51b2b9311012d2af5495,PASS
F35,F35-P05-B,baseline,1beam_1ue,53.6079,3689.01953125,0,1,serial,33537412dfcd3d6b5f7435bb9235b63afc12f6f72c780f10f474bd148300b457,PASS
F35,F35-P05-T,treatment,1beam_1ue,53.5519,3689.01953125,0,1,serial,83c9ee154d5dc97f4683bec16f3641f356e158716ca6c6500bec78ff5dbea7af,PASS
F35,F35-P06-B,baseline,1beam_1ue,57.8968,3689.01953125,0,1,serial,95d298f20ef8d48fd789084ec74e99963193e37f37ade582567345a9aec4aa80,PASS
F35,F35-P06-T,treatment,1beam_1ue,53.6555,3689.01953125,0,1,serial,bf7547d85a74a17620090dd47566c9dbbc4fcd3e48ee00e737f995076a4ac266,PASS
F36,F36-P01-B,baseline,1beam_1ue,54.3159,3689.01953125,0,1,serial,c0f78cb9756b5302816f6d7a6813a9c71af6dc56a4a1f5712b76cf0587a971f6,PASS
F36,F36-P01-T,treatment,1beam_1ue,53.4649,3689.01953125,0,1,serial,8c5314f24613f7fe2501cc8bd48c35ee08f5c51ff44c4be304e8254b1fce2dcc,PASS
F36,F36-P02-B,baseline,1beam_1ue,53.3108,3689.01953125,0,1,serial,56e322dbf0fcb8b219196957cc120333e85a4cfde9d18ccb339b015429f9e258,PASS
F36,F36-P02-T,treatment,1beam_1ue,53.4635,3689.01953125,0,1,serial,33f0b49a74ccf018a76da095256104a73d7cb240034b28a8eb668cbce5b5bb0a,PASS
F36,F36-P03-B,baseline,1beam_1ue,53.6155,3689.01953125,0,1,serial,343b2e375b6fe1f94a9af121b866e0cf6329b8d57e2868c2d1ef83f6957fa061,PASS
F36,F36-P03-T,treatment,1beam_1ue,56.3528,3689.01953125,0,1,serial,6aae1d7836aeffba2dcb962b5f2e081719ac6b592899eccca284e8fb6ac1c623,PASS
F36,F36-P04-B,baseline,1beam_1ue,54.9257,3689.01953125,0,1,serial,6881ae615c57178ea26903d429f570afb585407f98ecc2ac561feeb182924827,PASS
F36,F36-P04-T,treatment,1beam_1ue,54.6004,3689.01953125,0,1,serial,9aeb46c795fa7bfee122f82dd7571736f4cb9801600bf9c0f7c57edf9ac2fa6a,PASS
F36,F36-P05-B,baseline,1beam_1ue,54.6368,3689.01953125,0,1,serial,4d5a4c6e0d763dbf320fca81a1200c0495afb01364be9de2d6f8abfb0d1623bf,PASS
F36,F36-P05-T,treatment,1beam_1ue,54.9392,3689.01953125,0,1,serial,721d8584b94f13c0cf5e6ce95559f3cb4990404137de5a6b439a88d7743fc4dc,PASS
F36,F36-P06-B,baseline,1beam_1ue,53.6639,3689.01953125,0,1,serial,7f14eb05d99c08982d01ede1ba2a9db9a00cfcd61e03694216b6d91af402ab01,PASS
F36,F36-P06-T,treatment,1beam_1ue,54.0603,3689.01953125,0,1,serial,143d95c4bbb44c77989c083c4e9a8baa3683ef6fb8bcfc03bf24c8d23b93becd,PASS
F37,F37-P01-B,baseline,1beam_1ue,61.6027,3689.01953125,0,1,serial,ad3b794ee92e3233bf1040f56e08cbca15ba12a266cb65dbdf68a603a3297578,PASS
F37,F37-P01-T,treatment,1beam_1ue,59.6258,3689.01953125,0,1,serial,b1541ec11593dc980a6bbb2309f335b51e047d3fa78f972fe5bfa86f79ddd64b,PASS
F37,F37-P02-B,baseline,1beam_1ue,62.0194,3689.01953125,0,1,serial,4c525af228ff783f9d81efa2148a799f685f310a37ac9dfaa82e08646e10dac0,PASS
F37,F37-P02-T,treatment,1beam_1ue,59.5218,3689.01953125,0,1,serial,bbe703a946f87d590a3a980e558fb30d9e13ca787fb5fa67b9d90dbcd33e978c,PASS
F37,F37-P03-B,baseline,1beam_1ue,59.3689,3689.01953125,0,1,serial,e9c45080801e9a0fee7016329d7621b4163fb551adf2e0e4c50f5026bccb3f13,PASS
F37,F37-P03-T,treatment,1beam_1ue,58.9578,3689.01953125,0,1,serial,a1e2564b2db1758f9cf385ffb1413993fe3db4599dd7cd33567012a94cf4a9f8,PASS
F37,F37-P04-B,baseline,1beam_1ue,61.2048,3689.01953125,0,1,serial,ac6610fa698729dfd18e728f5ff7caaa876c80006c030d654e4b1646b9a1eaf1,PASS
F37,F37-P04-T,treatment,1beam_1ue,79.5556,3689.01953125,0,1,serial,dcfe5eaf33b6ff83ad08baf89214040cfccefff420b8a428deabeae618209c45,PASS
F37,F37-P05-B,baseline,1beam_1ue,91.4513,3689.01953125,0,1,serial,80f0d59ad81dbf06ff61eb758eed948235c9c4639f934dc379ecb1e20a3aef74,PASS
F37,F37-P05-T,treatment,1beam_1ue,87.2905,3689.01953125,0,1,serial,56ea9f16262da6cc1c0e9d19f25d8159a82aa36ab27bb9d63994d8fbd2ef50d5,PASS
F37,F37-P06-B,baseline,1beam_1ue,73.9273,3689.01953125,0,1,serial,0ac2328a030f86047cddfdc3fb00af157e64d0e916e7868b14e40836d8eb8a09,PASS
F37,F37-P06-T,treatment,1beam_1ue,73.5372,3689.01953125,0,1,serial,dfa3a3f0dec8b964b80f3f5810e6924971d67f69d269eae74017017e6ccf1f7c,PASS
F38,F38-P01-B,baseline,1beam_1ue,67.6663,3689.01953125,0,1,serial,27cc15d73334714f417e905472c40e9c4b796dd7685eaf88e729ddd4522a2147,PASS
F38,F38-P01-T,treatment,1beam_1ue,63.9281,3689.01953125,0,1,serial,036f9db530967600ac85980c49b7bd45f1786e481474fa57ff997c648811fac5,PASS
F38,F38-P02-B,baseline,1beam_1ue,61.3837,3689.01953125,0,1,serial,b254bda041683f4facd37e45f02e7fb6c5fbc1347728d6dec8c617082d7e5690,PASS
F38,F38-P02-T,treatment,1beam_1ue,60.2956,3689.01953125,0,1,serial,cf9d0f43eb4d7a6a8efa2b24ea0f8e395703ae2ad2bec02ed6649f95bc2bae97,PASS
F38,F38-P03-B,baseline,1beam_1ue,58.9116,3689.01953125,0,1,serial,5db13aa7ceaf7e4cd2b1b18d64a0a508d7c3462d413e2b9d095d6aa305a99b18,PASS
F38,F38-P03-T,treatment,1beam_1ue,59.3672,3689.01953125,0,1,serial,6410ab661516715877d6e5cbdddc3652a8aff2af3e10f559c41a9a6c0b506fcf,PASS
F38,F38-P04-B,baseline,1beam_1ue,58.4708,3689.01953125,0,1,serial,c91ed99a4a8c53d38e34eea5502bc5fda1b096e5527cd986e0fc72fe5afa5e8f,PASS
F38,F38-P04-T,treatment,1beam_1ue,59.6324,3689.01953125,0,1,serial,f7d981a141f6770968a92d00ffc7063c0b301af2a9979b3c9d57fb28cadb5076,PASS
F38,F38-P05-B,baseline,1beam_1ue,58.6082,3689.01953125,0,1,serial,ca7f42c109ce8c80d42c1fe36def2ecc3fce454661d4dddd16f03a68a73bcdb3,PASS
F38,F38-P05-T,treatment,1beam_1ue,63.4589,3688.98828125,0,1,serial,e0b13088895393edbbbbe24375d2719ef016ec939441b3b98e166a63c9e78b9c,PASS
F38,F38-P06-B,baseline,1beam_1ue,59.4355,3688.98828125,0,1,serial,26310bd22b68ea5f64db311e788313cc13659923b2e373a40ac63040385e9b64,PASS
F38,F38-P06-T,treatment,1beam_1ue,58.6331,3688.98828125,0,1,serial,11b35adc7571651eafb2e92d0b61a8dd2f19ae319152d6295301c04605613c99,PASS
F39,F39-P01-B,baseline,1beam_1ue,59.6574,3688.98828125,0,1,serial,65ad2749a349d3de005d5e43a1552b9deb7379b4681b01f3f4c3d22145a245ce,PASS
F39,F39-P01-T,treatment,1beam_1ue,59.4267,3688.98828125,0,1,serial,8b0423f116d2af9b46f166f683eba5fc17f732ea6ce0a81accb1c53e71a71be3,PASS
F39,F39-P02-B,baseline,1beam_1ue,59.6087,3688.98828125,0,1,serial,539105e86c174dbed66ae26944940366d17c56d3a9747c4f39b994c0ff0a9421,PASS
F39,F39-P02-T,treatment,1beam_1ue,58.8008,3688.98828125,0,1,serial,543c137139b4fb2abb72d5b2c265153851e8901750242760a7e4ccb84148c21e,PASS
F39,F39-P03-B,baseline,1beam_1ue,59.2634,3688.98828125,0,1,serial,308aa388658c414e6c0608bf48151873a75d54bd85763d1b876fbd5e5745a032,PASS
F39,F39-P03-T,treatment,1beam_1ue,58.7627,3688.98828125,0,1,serial,e8b63c6ab377be0a8003d32bd5656e8bf8c0961abaab9972d167e6889b40aeb5,PASS
F39,F39-P04-B,baseline,1beam_1ue,64.2302,3688.98828125,0,1,serial,fd26f97c8591a4d472c137cb93d50871d72429e97caef4adc7f4f45dd9f7338a,PASS
F39,F39-P04-T,treatment,1beam_1ue,59.4949,3688.98828125,0,1,serial,488fe12570a3ef964e9286c4026af2ab607b91d992d726d0acfe705b95edebb0,PASS
F39,F39-P05-B,baseline,1beam_1ue,59.3576,3688.98828125,0,1,serial,3c6f4e037f2d2066af91540a9162b823e57439e967c9360d8f1c23ca1538100a,PASS
F39,F39-P05-T,treatment,1beam_1ue,61.065,3688.98828125,0,1,serial,81597e458a13dad64429e7eaa1c3f6817064317dc3cd97ac5e02d055b7162b7b,PASS
F39,F39-P06-B,baseline,1beam_1ue,58.9162,3688.98828125,0,1,serial,83fd83a52de02d93f5af7c7c7454cbdf0cad05ffac27ab79af30c6c84532d361,PASS
F39,F39-P06-T,treatment,1beam_1ue,58.8365,3688.98828125,0,1,serial,b86ddcd744765cb75bb574db05ba94cb337957666652af0c048099e59cfa1e91,PASS
