FamilyID,PairID,Metric,BaselineValue,TreatmentValue,Effect,EffectUnit,CILower,CIUpper,PValue,AdjustedPValue,EffectSize,PracticalThreshold,Conclusion,Status
F15,F15-P04,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F15,F15-P04,Runtime_ms,61.3572,61.9268,0.569600000000001,ms,0.569600000000001,0.569600000000001,0,0,0.00928334409001717,0.613572,no_detectable_effect,PASS
F15,F15-P04,PeakMemory_MB,3556.99609375,3556.99609375,0,MB,0,0,1,1,0,35.5699609375,no_detectable_effect,PASS
F15,F15-P05,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F15,F15-P05,Latency_ms,149,0,-149,ms,-149,-149,0,0,1,1.49,beneficial,PASS
F15,F15-P05,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F15,F15-P05,Runtime_ms,59.74,55.4368,-4.3032,ms,-4.3032,-4.3032,0,0,0.0720321392701708,0.5974,beneficial,PASS
F15,F15-P05,PeakMemory_MB,3556.99609375,3556.99609375,0,MB,0,0,1,1,0,35.5699609375,no_detectable_effect,PASS
F15,F15-P06,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F15,F15-P06,Latency_ms,143,143,0,ms,0,0,1,1,0,1.43,no_detectable_effect,PASS
F15,F15-P06,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F15,F15-P06,Runtime_ms,79.2092,65.699,-13.5102,ms,-13.5102,-13.5102,0,0,0.170563520399146,0.792092,beneficial,PASS
F15,F15-P06,PeakMemory_MB,3556.99609375,3557.2578125,0.26171875,MB,0.26171875,0.26171875,0,0,7.35785879719874e-05,35.5699609375,no_detectable_effect,PASS
F16,F16-P01,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F16,F16-P01,Latency_ms,149,149,0,ms,0,0,1,1,0,1.49,no_detectable_effect,PASS
F16,F16-P01,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F16,F16-P01,Runtime_ms,65.7454,63.3962,-2.34919999999999,ms,-2.34919999999999,-2.34919999999999,0,0,0.0357317774323373,0.657454,beneficial,PASS
F16,F16-P01,PeakMemory_MB,3557.265625,3557.265625,0,MB,0,0,1,1,0,35.57265625,no_detectable_effect,PASS
F16,F16-P02,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F16,F16-P02,Latency_ms,157,157,0,ms,0,0,1,1,0,1.57,no_detectable_effect,PASS
F16,F16-P02,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F16,F16-P02,Runtime_ms,62.6108,60.781,-1.8298,ms,-1.8298,-1.8298,0,0,0.0292249899378382,0.626108,beneficial,PASS
F16,F16-P02,PeakMemory_MB,3557.265625,3557.265625,0,MB,0,0,1,1,0,35.57265625,no_detectable_effect,PASS
F16,F16-P03,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F16,F16-P03,Latency_ms,153,153,0,ms,0,0,1,1,0,1.53,no_detectable_effect,PASS
F16,F16-P03,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F16,F16-P03,Runtime_ms,61.0328,61.1253,0.0925000000000082,ms,0.0925000000000082,0.0925000000000082,0,0,0.00151557850860534,0.610328,no_detectable_effect,PASS
F16,F16-P03,PeakMemory_MB,3557.265625,3557.265625,0,MB,0,0,1,1,0,35.57265625,no_detectable_effect,PASS
F16,F16-P04,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F16,F16-P04,Latency_ms,151,151,0,ms,0,0,1,1,0,1.51,no_detectable_effect,PASS
F16,F16-P04,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F16,F16-P04,Runtime_ms,61.1859,60.175,-1.01090000000001,ms,-1.01090000000001,-1.01090000000001,0,0,0.0165217803448181,0.611859,beneficial,PASS
F16,F16-P04,PeakMemory_MB,3557.265625,3557.265625,0,MB,0,0,1,1,0,35.57265625,no_detectable_effect,PASS
F16,F16-P05,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F16,F16-P05,Latency_ms,149,149,0,ms,0,0,1,1,0,1.49,no_detectable_effect,PASS
F16,F16-P05,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F16,F16-P05,Runtime_ms,59.9883,60.268,0.279699999999998,ms,0.279699999999998,0.279699999999998,0,0,0.00466257586896108,0.599883,no_detectable_effect,PASS
F16,F16-P05,PeakMemory_MB,3557.265625,3558.0546875,0.7890625,MB,0.7890625,0.7890625,0,0,0.000221817143610129,35.57265625,no_detectable_effect,PASS
F16,F16-P06,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F16,F16-P06,Latency_ms,143,143,0,ms,0,0,1,1,0,1.43,no_detectable_effect,PASS
F16,F16-P06,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F16,F16-P06,Runtime_ms,65.3727,60.8082,-4.56450000000001,ms,-4.56450000000001,-4.56450000000001,0,0,0.0698227241646744,0.653727,beneficial,PASS
F16,F16-P06,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F17,F17-P01,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F17,F17-P01,Latency_ms,149,149,0,ms,0,0,1,1,0,1.49,no_detectable_effect,PASS
F17,F17-P01,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F17,F17-P01,Runtime_ms,59.1407,59.5371,0.396400000000007,ms,0.396400000000007,0.396400000000007,0,0,0.00670265992793469,0.591407,no_detectable_effect,PASS
F17,F17-P01,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F17,F17-P02,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F17,F17-P02,Latency_ms,157,157,0,ms,0,0,1,1,0,1.57,no_detectable_effect,PASS
F17,F17-P02,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F17,F17-P02,Runtime_ms,61.5885,58.8877,-2.70079999999999,ms,-2.70079999999999,-2.70079999999999,0,0,0.0438523425639526,0.615885,beneficial,PASS
F17,F17-P02,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F17,F17-P03,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F17,F17-P03,Latency_ms,153,153,0,ms,0,0,1,1,0,1.53,no_detectable_effect,PASS
F17,F17-P03,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F17,F17-P03,Runtime_ms,60.9993,59.4517,-1.5476,ms,-1.5476,-1.5476,0,0,0.0253707829434108,0.609993,beneficial,PASS
F17,F17-P03,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F17,F17-P04,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F17,F17-P04,Latency_ms,151,151,0,ms,0,0,1,1,0,1.51,no_detectable_effect,PASS
F17,F17-P04,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F17,F17-P04,Runtime_ms,63.064,60.6629,-2.40109999999999,ms,-2.40109999999999,-2.40109999999999,0,0,0.0380740200431307,0.63064,beneficial,PASS
F17,F17-P04,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F17,F17-P05,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F17,F17-P05,Latency_ms,149,149,0,ms,0,0,1,1,0,1.49,no_detectable_effect,PASS
F17,F17-P05,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F17,F17-P05,Runtime_ms,60.896,60.4447,-0.451300000000003,ms,-0.451300000000003,-0.451300000000003,0,0,0.00741099579611146,0.60896,no_detectable_effect,PASS
F17,F17-P05,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F17,F17-P06,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F17,F17-P06,Latency_ms,143,143,0,ms,0,0,1,1,0,1.43,no_detectable_effect,PASS
F17,F17-P06,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F17,F17-P06,Runtime_ms,59.8687,60.7945,0.925800000000002,ms,0.925800000000002,0.925800000000002,0,0,0.0154638400366135,0.598687,harmful,PASS
F17,F17-P06,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F18,F18-P01,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F18,F18-P01,Latency_ms,149,149,0,ms,0,0,1,1,0,1.49,no_detectable_effect,PASS
F18,F18-P01,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F18,F18-P01,Runtime_ms,59.7692,60.2163,0.447099999999999,ms,0.447099999999999,0.447099999999999,0,0,0.00748044143137266,0.597692,no_detectable_effect,PASS
F18,F18-P01,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F18,F18-P02,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F18,F18-P02,Latency_ms,157,157,0,ms,0,0,1,1,0,1.57,no_detectable_effect,PASS
F18,F18-P02,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F18,F18-P02,Runtime_ms,60.0192,60.1358,0.116599999999998,ms,0.116599999999998,0.116599999999998,0,0,0.00194271166560031,0.600192,no_detectable_effect,PASS
F18,F18-P02,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F18,F18-P03,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F18,F18-P03,Latency_ms,153,153,0,ms,0,0,1,1,0,1.53,no_detectable_effect,PASS
F18,F18-P03,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F18,F18-P03,Runtime_ms,60.2244,59.7146,-0.509799999999998,ms,-0.509799999999998,-0.509799999999998,0,0,0.00846500753847275,0.602244,no_detectable_effect,PASS
F18,F18-P03,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F18,F18-P04,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F18,F18-P04,Latency_ms,151,151,0,ms,0,0,1,1,0,1.51,no_detectable_effect,PASS
F18,F18-P04,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F18,F18-P04,Runtime_ms,59.8798,61.9489,2.06910000000001,ms,2.06910000000001,2.06910000000001,0,0,0.0345542236280015,0.598798,harmful,PASS
F18,F18-P04,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F18,F18-P05,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F18,F18-P05,Latency_ms,149,149,0,ms,0,0,1,1,0,1.49,no_detectable_effect,PASS
F18,F18-P05,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F18,F18-P05,Runtime_ms,61.7704,60.9547,-0.8157,ms,-0.8157,-0.8157,0,0,0.013205354020696,0.617704,beneficial,PASS
F18,F18-P05,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F18,F18-P06,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F18,F18-P06,Latency_ms,143,143,0,ms,0,0,1,1,0,1.43,no_detectable_effect,PASS
F18,F18-P06,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F18,F18-P06,Runtime_ms,59.5279,59.6753,0.147399999999998,ms,0.147399999999998,0.147399999999998,0,0,0.00247614983898302,0.595279,no_detectable_effect,PASS
F18,F18-P06,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F19,F19-P01,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F19,F19-P01,Latency_ms,149,149,0,ms,0,0,1,1,0,1.49,no_detectable_effect,PASS
F19,F19-P01,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F19,F19-P01,Runtime_ms,60.3132,67.7537,7.4405,ms,7.4405,7.4405,0,0,0.123364371315069,0.603132,harmful,PASS
F19,F19-P01,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F19,F19-P02,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F19,F19-P02,Latency_ms,157,157,0,ms,0,0,1,1,0,1.57,no_detectable_effect,PASS
F19,F19-P02,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F19,F19-P02,Runtime_ms,66.1149,62.3559,-3.75900000000001,ms,-3.75900000000001,-3.75900000000001,0,0,0.0568555650844213,0.661149,beneficial,PASS
F19,F19-P02,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F19,F19-P03,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F19,F19-P03,Latency_ms,153,153,0,ms,0,0,1,1,0,1.53,no_detectable_effect,PASS
F19,F19-P03,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F19,F19-P03,Runtime_ms,60.1673,60.4194,0.252099999999999,ms,0.252099999999999,0.252099999999999,0,0,0.00418998359574052,0.601673,no_detectable_effect,PASS
F19,F19-P03,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F19,F19-P04,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F19,F19-P04,Latency_ms,151,151,0,ms,0,0,1,1,0,1.51,no_detectable_effect,PASS
F19,F19-P04,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F19,F19-P04,Runtime_ms,60.782,58.9749,-1.80710000000001,ms,-1.80710000000001,-1.80710000000001,0,0,0.0297308413675102,0.60782,beneficial,PASS
F19,F19-P04,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F19,F19-P05,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F19,F19-P05,Latency_ms,149,149,0,ms,0,0,1,1,0,1.49,no_detectable_effect,PASS
F19,F19-P05,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F19,F19-P05,Runtime_ms,58.9248,59.1286,0.203800000000008,ms,0.203800000000008,0.203800000000008,0,0,0.00345864559574251,0.589248,no_detectable_effect,PASS
F19,F19-P05,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F19,F19-P06,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F19,F19-P06,Latency_ms,143,143,0,ms,0,0,1,1,0,1.43,no_detectable_effect,PASS
F19,F19-P06,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F19,F19-P06,Runtime_ms,58.9269,59.7758,0.8489,ms,0.8489,0.8489,0,0,0.0144059843636777,0.589269,harmful,PASS
F19,F19-P06,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F20,F20-P01,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F20,F20-P01,Latency_ms,149,149,0,ms,0,0,1,1,0,1.49,no_detectable_effect,PASS
F20,F20-P01,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F20,F20-P01,Runtime_ms,59.8057,60.838,1.0323,ms,1.0323,1.0323,0,0,0.0172608965366177,0.598057,harmful,PASS
F20,F20-P01,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F20,F20-P02,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F20,F20-P02,Latency_ms,157,157,0,ms,0,0,1,1,0,1.57,no_detectable_effect,PASS
F20,F20-P02,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F20,F20-P02,Runtime_ms,61.0938,60.2034,-0.8904,ms,-0.8904,-0.8904,0,0,0.0145743103228151,0.610938,beneficial,PASS
F20,F20-P02,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F20,F20-P03,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F20,F20-P03,Latency_ms,153,153,0,ms,0,0,1,1,0,1.53,no_detectable_effect,PASS
F20,F20-P03,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F20,F20-P03,Runtime_ms,60.6793,60.2273,-0.451999999999998,ms,-0.451999999999998,-0.451999999999998,0,0,0.00744899825805502,0.606793,no_detectable_effect,PASS
F20,F20-P03,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F20,F20-P04,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F20,F20-P04,Latency_ms,151,151,0,ms,0,0,1,1,0,1.51,no_detectable_effect,PASS
F20,F20-P04,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F20,F20-P04,Runtime_ms,59.9652,63.1157,3.15049999999999,ms,3.15049999999999,3.15049999999999,0,0,0.0525388058407208,0.599652,harmful,PASS
F20,F20-P04,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F20,F20-P05,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F20,F20-P05,Latency_ms,149,149,0,ms,0,0,1,1,0,1.49,no_detectable_effect,PASS
F20,F20-P05,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F20,F20-P05,Runtime_ms,59.8582,61.3461,1.4879,ms,1.4879,1.4879,0,0,0.0248570788964586,0.598582,harmful,PASS
F20,F20-P05,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F20,F20-P06,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F20,F20-P06,Latency_ms,143,143,0,ms,0,0,1,1,0,1.43,no_detectable_effect,PASS
F20,F20-P06,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F20,F20-P06,Runtime_ms,61.1985,60.7232,-0.475300000000004,ms,-0.475300000000004,-0.475300000000004,0,0,0.00776653022541409,0.611985,no_detectable_effect,PASS
F20,F20-P06,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F21,F21-P01,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F21,F21-P01,Latency_ms,149,9,-140,ms,-140,-140,0,0,0.939597315436242,1.49,beneficial,PASS
F21,F21-P01,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F21,F21-P01,Runtime_ms,59.7506,60.0907,0.3401,ms,0.3401,0.3401,0,0,0.0056919930511158,0.597506,no_detectable_effect,PASS
F21,F21-P01,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F21,F21-P02,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F21,F21-P02,Latency_ms,157,37,-120,ms,-120,-120,0,0,0.764331210191083,1.57,beneficial,PASS
F21,F21-P02,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F21,F21-P02,Runtime_ms,59.6069,58.9786,-0.628299999999996,ms,-0.628299999999996,-0.628299999999996,0,0,0.0105407259897763,0.596069,beneficial,PASS
F21,F21-P02,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F21,F21-P03,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F21,F21-P03,Latency_ms,153,73,-80,ms,-80,-80,0,0,0.522875816993464,1.53,beneficial,PASS
F21,F21-P03,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F21,F21-P03,Runtime_ms,60.0175,60.9111,0.893600000000006,ms,0.893600000000006,0.893600000000006,0,0,0.0148889907110427,0.600175,harmful,PASS
F21,F21-P03,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F21,F21-P04,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F21,F21-P04,Latency_ms,151,11,-140,ms,-140,-140,0,0,0.927152317880795,1.51,beneficial,PASS
F21,F21-P04,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F21,F21-P04,Runtime_ms,59.464,60.2706,0.806599999999996,ms,0.806599999999996,0.806599999999996,0,0,0.0135645096192654,0.59464,harmful,PASS
F21,F21-P04,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F21,F21-P05,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F21,F21-P05,Latency_ms,149,29,-120,ms,-120,-120,0,0,0.805369127516778,1.49,beneficial,PASS
F21,F21-P05,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F21,F21-P05,Runtime_ms,60.1616,59.4723,-0.689300000000003,ms,-0.689300000000003,-0.689300000000003,0,0,0.0114574745352518,0.601616,beneficial,PASS
F21,F21-P05,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F21,F21-P06,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F21,F21-P06,Latency_ms,143,63,-80,ms,-80,-80,0,0,0.559440559440559,1.43,beneficial,PASS
F21,F21-P06,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F21,F21-P06,Runtime_ms,71.0578,73.271,2.2132,ms,2.2132,2.2132,0,0,0.0311464751230688,0.710578,harmful,PASS
F21,F21-P06,PeakMemory_MB,3558.4765625,3558.4765625,0,MB,0,0,1,1,0,35.584765625,no_detectable_effect,PASS
F22,F22-P01,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F22,F22-P01,Latency_ms,10,0,-10,ms,-10,-10,0,0,1,0.1,beneficial,PASS
F22,F22-P01,Energy_mJ,6.02178417434614e-08,0,-6.02178417434614e-08,mJ,-6.02178417434614e-08,-6.02178417434614e-08,0,0,6.02178417434614e-08,0.01,no_detectable_effect,PASS
F22,F22-P01,Runtime_ms,3079.1184,219.0593,-2860.0591,ms,-2860.0591,-2860.0591,0,0,0.928856486973674,30.791184,beneficial,PASS
F22,F22-P01,PeakMemory_MB,3594.30078125,3595.30078125,1,MB,1,1,0,0,0.00027821822959742,35.9430078125,no_detectable_effect,PASS
F22,F22-P02,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F22,F22-P02,Latency_ms,10,0,-10,ms,-10,-10,0,0,1,0.1,beneficial,PASS
F22,F22-P02,Energy_mJ,6.02178417434614e-08,0,-6.02178417434614e-08,mJ,-6.02178417434614e-08,-6.02178417434614e-08,0,0,6.02178417434614e-08,0.01,no_detectable_effect,PASS
F22,F22-P02,Runtime_ms,1759.7687,170.7189,-1589.0498,ms,-1589.0498,-1589.0498,0,0,0.902987875622518,17.597687,beneficial,PASS
F22,F22-P02,PeakMemory_MB,3609.20703125,3609.20703125,0,MB,0,0,1,1,0,36.0920703125,no_detectable_effect,PASS
F22,F22-P03,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F22,F22-P03,Latency_ms,10,0,-10,ms,-10,-10,0,0,1,0.1,beneficial,PASS
F22,F22-P03,Energy_mJ,6.02178417434614e-08,0,-6.02178417434614e-08,mJ,-6.02178417434614e-08,-6.02178417434614e-08,0,0,6.02178417434614e-08,0.01,no_detectable_effect,PASS
F22,F22-P03,Runtime_ms,1986.4661,95.5827,-1890.8834,ms,-1890.8834,-1890.8834,0,0,0.951883044971168,19.864661,beneficial,PASS
F22,F22-P03,PeakMemory_MB,3614.71875,3614.71875,0,MB,0,0,1,1,0,36.1471875,no_detectable_effect,PASS
F22,F22-P04,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F22,F22-P04,Latency_ms,10,0,-10,ms,-10,-10,0,0,1,0.1,beneficial,PASS
F22,F22-P04,Energy_mJ,6.02178417434614e-08,0,-6.02178417434614e-08,mJ,-6.02178417434614e-08,-6.02178417434614e-08,0,0,6.02178417434614e-08,0.01,no_detectable_effect,PASS
F22,F22-P04,Runtime_ms,1181.9818,95.8626,-1086.1192,ms,-1086.1192,-1086.1192,0,0,0.91889672074477,11.819818,beneficial,PASS
F22,F22-P04,PeakMemory_MB,3614.9453125,3614.9453125,0,MB,0,0,1,1,0,36.149453125,no_detectable_effect,PASS
F22,F22-P05,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F22,F22-P05,Latency_ms,10,0,-10,ms,-10,-10,0,0,1,0.1,beneficial,PASS
F22,F22-P05,Energy_mJ,6.02178417434614e-08,0,-6.02178417434614e-08,mJ,-6.02178417434614e-08,-6.02178417434614e-08,0,0,6.02178417434614e-08,0.01,no_detectable_effect,PASS
F22,F22-P05,Runtime_ms,1495.9542,104.2991,-1391.6551,ms,-1391.6551,-1391.6551,0,0,0.930279215767435,14.959542,beneficial,PASS
F22,F22-P05,PeakMemory_MB,3617.375,3617.375,0,MB,0,0,1,1,0,36.17375,no_detectable_effect,PASS
F22,F22-P06,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F22,F22-P06,Latency_ms,10,0,-10,ms,-10,-10,0,0,1,0.1,beneficial,PASS
F22,F22-P06,Energy_mJ,6.02178417434614e-08,0,-6.02178417434614e-08,mJ,-6.02178417434614e-08,-6.02178417434614e-08,0,0,6.02178417434614e-08,0.01,no_detectable_effect,PASS
F22,F22-P06,Runtime_ms,1598.4192,101.8523,-1496.5669,ms,-1496.5669,-1496.5669,0,0,0.936279356504226,15.984192,beneficial,PASS
F22,F22-P06,PeakMemory_MB,3617.375,3617.375,0,MB,0,0,1,1,0,36.17375,no_detectable_effect,PASS
F23,F23-P01,Success,0,1,1,probability,1,1,0,0,1,0.01,beneficial,PASS
F23,F23-P01,Latency_ms,0,10,10,ms,10,10,0,0,10,0.01,harmful,PASS
