ExperimentID,FamilyID,PairID,Variant,Stage,Trials,Errors,Probability,CILower,CIUpper,ConfidenceLevel,StopReason,Incomplete,Status
F28-P03-T,F28,F28-P03,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RootReuseFactor;factor_value=8;paired_trial_complete,0,PASS
F28-P04-B,F28,F28-P04,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RootReuseFactor;factor_value=1;paired_trial_complete,0,PASS
F28-P04-T,F28,F28-P04,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RootReuseFactor;factor_value=2;paired_trial_complete,0,PASS
F28-P05-B,F28,F28-P05,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RootReuseFactor;factor_value=1;paired_trial_complete,0,PASS
F28-P05-T,F28,F28-P05,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RootReuseFactor;factor_value=4;paired_trial_complete,0,PASS
F28-P06-B,F28,F28-P06,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RootReuseFactor;factor_value=1;paired_trial_complete,0,PASS
F28-P06-T,F28,F28-P06,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RootReuseFactor;factor_value=8;paired_trial_complete,0,PASS
F29-P01-B,F29,F29-P01,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=Msg1FDM;factor_value=1;paired_trial_complete,0,PASS
F29-P01-T,F29,F29-P01,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=Msg1FDM;factor_value=2;paired_trial_complete,0,PASS
F29-P02-B,F29,F29-P02,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=Msg1FDM;factor_value=1;paired_trial_complete,0,PASS
F29-P02-T,F29,F29-P02,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=Msg1FDM;factor_value=4;paired_trial_complete,0,PASS
F29-P03-B,F29,F29-P03,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=Msg1FDM;factor_value=1;paired_trial_complete,0,PASS
F29-P03-T,F29,F29-P03,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=Msg1FDM;factor_value=8;paired_trial_complete,0,PASS
F29-P04-B,F29,F29-P04,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=Msg1FDM;factor_value=1;paired_trial_complete,0,PASS
F29-P04-T,F29,F29-P04,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=Msg1FDM;factor_value=2;paired_trial_complete,0,PASS
F29-P05-B,F29,F29-P05,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=Msg1FDM;factor_value=1;paired_trial_complete,0,PASS
F29-P05-T,F29,F29-P05,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=Msg1FDM;factor_value=4;paired_trial_complete,0,PASS
F29-P06-B,F29,F29-P06,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=Msg1FDM;factor_value=1;paired_trial_complete,0,PASS
F29-P06-T,F29,F29-P06,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=Msg1FDM;factor_value=8;paired_trial_complete,0,PASS
F30-P01-B,F30,F30-P01,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RAOccasionsPer10ms;factor_value=1;paired_trial_complete,0,PASS
F30-P01-T,F30,F30-P01,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RAOccasionsPer10ms;factor_value=2;paired_trial_complete,0,PASS
F30-P02-B,F30,F30-P02,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RAOccasionsPer10ms;factor_value=1;paired_trial_complete,0,PASS
F30-P02-T,F30,F30-P02,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RAOccasionsPer10ms;factor_value=4;paired_trial_complete,0,PASS
F30-P03-B,F30,F30-P03,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RAOccasionsPer10ms;factor_value=1;paired_trial_complete,0,PASS
F30-P03-T,F30,F30-P03,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RAOccasionsPer10ms;factor_value=8;paired_trial_complete,0,PASS
F30-P04-B,F30,F30-P04,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RAOccasionsPer10ms;factor_value=1;paired_trial_complete,0,PASS
F30-P04-T,F30,F30-P04,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RAOccasionsPer10ms;factor_value=16;paired_trial_complete,0,PASS
F30-P05-B,F30,F30-P05,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RAOccasionsPer10ms;factor_value=1;paired_trial_complete,0,PASS
F30-P05-T,F30,F30-P05,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RAOccasionsPer10ms;factor_value=2;paired_trial_complete,0,PASS
F30-P06-B,F30,F30-P06,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RAOccasionsPer10ms;factor_value=1;paired_trial_complete,0,PASS
F30-P06-T,F30,F30-P06,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=RAOccasionsPer10ms;factor_value=4;paired_trial_complete,0,PASS
F31-P01-B,F31,F31-P01,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=SSBsPerRO;factor_value=1;paired_trial_complete,0,PASS
F31-P01-T,F31,F31-P01,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=SSBsPerRO;factor_value=0.125;paired_trial_complete,0,PASS
F31-P02-B,F31,F31-P02,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=SSBsPerRO;factor_value=1;paired_trial_complete,0,PASS
F31-P02-T,F31,F31-P02,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=SSBsPerRO;factor_value=0.25;paired_trial_complete,0,PASS
F31-P03-B,F31,F31-P03,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=SSBsPerRO;factor_value=1;paired_trial_complete,0,PASS
F31-P03-T,F31,F31-P03,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=SSBsPerRO;factor_value=0.5;paired_trial_complete,0,PASS
F31-P04-B,F31,F31-P04,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=SSBsPerRO;factor_value=1;paired_trial_complete,0,PASS
F31-P04-T,F31,F31-P04,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=SSBsPerRO;factor_value=2;paired_trial_complete,0,PASS
F31-P05-B,F31,F31-P05,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=SSBsPerRO;factor_value=1;paired_trial_complete,0,PASS
F31-P05-T,F31,F31-P05,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=SSBsPerRO;factor_value=4;paired_trial_complete,0,PASS
F31-P06-B,F31,F31-P06,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=SSBsPerRO;factor_value=1;paired_trial_complete,0,PASS
F31-P06-T,F31,F31-P06,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=SSBsPerRO;factor_value=8;paired_trial_complete,0,PASS
F32-P01-B,F32,F32-P01,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleGroupMode;factor_value=A_only;paired_trial_complete,0,PASS
F32-P01-T,F32,F32-P01,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleGroupMode;factor_value=A_and_B;paired_trial_complete,0,PASS
F32-P02-B,F32,F32-P02,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleGroupMode;factor_value=A_only;paired_trial_complete,0,PASS
F32-P02-T,F32,F32-P02,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleGroupMode;factor_value=A_and_B;paired_trial_complete,0,PASS
F32-P03-B,F32,F32-P03,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleGroupMode;factor_value=A_only;paired_trial_complete,0,PASS
F32-P03-T,F32,F32-P03,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleGroupMode;factor_value=A_and_B;paired_trial_complete,0,PASS
F32-P04-B,F32,F32-P04,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleGroupMode;factor_value=A_only;paired_trial_complete,0,PASS
F32-P04-T,F32,F32-P04,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleGroupMode;factor_value=A_and_B;paired_trial_complete,0,PASS
F32-P05-B,F32,F32-P05,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleGroupMode;factor_value=A_only;paired_trial_complete,0,PASS
F32-P05-T,F32,F32-P05,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleGroupMode;factor_value=A_and_B;paired_trial_complete,0,PASS
F32-P06-B,F32,F32-P06,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleGroupMode;factor_value=A_only;paired_trial_complete,0,PASS
F32-P06-T,F32,F32-P06,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleGroupMode;factor_value=A_and_B;paired_trial_complete,0,PASS
F33-P01-B,F33,F33-P01,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=CBPreamblesPerSSB;factor_value=64;paired_trial_complete,0,PASS
F33-P01-T,F33,F33-P01,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=CBPreamblesPerSSB;factor_value=4;paired_trial_complete,0,PASS
F33-P02-B,F33,F33-P02,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=CBPreamblesPerSSB;factor_value=64;paired_trial_complete,0,PASS
F33-P02-T,F33,F33-P02,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=CBPreamblesPerSSB;factor_value=8;paired_trial_complete,0,PASS
F33-P03-B,F33,F33-P03,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=CBPreamblesPerSSB;factor_value=64;paired_trial_complete,0,PASS
F33-P03-T,F33,F33-P03,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=CBPreamblesPerSSB;factor_value=16;paired_trial_complete,0,PASS
F33-P04-B,F33,F33-P04,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=CBPreamblesPerSSB;factor_value=64;paired_trial_complete,0,PASS
F33-P04-T,F33,F33-P04,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=CBPreamblesPerSSB;factor_value=32;paired_trial_complete,0,PASS
F33-P05-B,F33,F33-P05,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=CBPreamblesPerSSB;factor_value=64;paired_trial_complete,0,PASS
F33-P05-T,F33,F33-P05,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=CBPreamblesPerSSB;factor_value=4;paired_trial_complete,0,PASS
F33-P06-B,F33,F33-P06,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=CBPreamblesPerSSB;factor_value=64;paired_trial_complete,0,PASS
F33-P06-T,F33,F33-P06,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=CBPreamblesPerSSB;factor_value=8;paired_trial_complete,0,PASS
F34-P01-B,F34,F34-P01,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NumContendingUEs;factor_value=1;paired_trial_complete,0,PASS
F34-P01-T,F34,F34-P01,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NumContendingUEs;factor_value=2;paired_trial_complete,0,PASS
F34-P02-B,F34,F34-P02,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NumContendingUEs;factor_value=1;paired_trial_complete,0,PASS
F34-P02-T,F34,F34-P02,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NumContendingUEs;factor_value=4;paired_trial_complete,0,PASS
F34-P03-B,F34,F34-P03,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NumContendingUEs;factor_value=1;paired_trial_complete,0,PASS
F34-P03-T,F34,F34-P03,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NumContendingUEs;factor_value=8;paired_trial_complete,0,PASS
F34-P04-B,F34,F34-P04,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NumContendingUEs;factor_value=1;paired_trial_complete,0,PASS
F34-P04-T,F34,F34-P04,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NumContendingUEs;factor_value=16;paired_trial_complete,0,PASS
F34-P05-B,F34,F34-P05,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NumContendingUEs;factor_value=1;paired_trial_complete,0,PASS
F34-P05-T,F34,F34-P05,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NumContendingUEs;factor_value=32;paired_trial_complete,0,PASS
F34-P06-B,F34,F34-P06,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NumContendingUEs;factor_value=1;paired_trial_complete,0,PASS
F34-P06-T,F34,F34-P06,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NumContendingUEs;factor_value=64;paired_trial_complete,0,PASS
F35-P01-B,F35,F35-P01,baseline,POWER,1,0,1,0.206549314377237,1,0.95,factor=PowerRampingStep_dB;factor_value=2;paired_trial_complete,0,PASS
F35-P01-T,F35,F35-P01,treatment,POWER,1,0,1,0.206549314377237,1,0.95,factor=PowerRampingStep_dB;factor_value=0;paired_trial_complete,0,PASS
F35-P02-B,F35,F35-P02,baseline,POWER,1,0,1,0.206549314377237,1,0.95,factor=PowerRampingStep_dB;factor_value=2;paired_trial_complete,0,PASS
F35-P02-T,F35,F35-P02,treatment,POWER,1,0,1,0.206549314377237,1,0.95,factor=PowerRampingStep_dB;factor_value=4;paired_trial_complete,0,PASS
F35-P03-B,F35,F35-P03,baseline,POWER,1,0,1,0.206549314377237,1,0.95,factor=PowerRampingStep_dB;factor_value=2;paired_trial_complete,0,PASS
F35-P03-T,F35,F35-P03,treatment,POWER,1,0,1,0.206549314377237,1,0.95,factor=PowerRampingStep_dB;factor_value=6;paired_trial_complete,0,PASS
F35-P04-B,F35,F35-P04,baseline,POWER,1,0,1,0.206549314377237,1,0.95,factor=PowerRampingStep_dB;factor_value=2;paired_trial_complete,0,PASS
F35-P04-T,F35,F35-P04,treatment,POWER,1,0,1,0.206549314377237,1,0.95,factor=PowerRampingStep_dB;factor_value=0;paired_trial_complete,0,PASS
F35-P05-B,F35,F35-P05,baseline,POWER,1,0,1,0.206549314377237,1,0.95,factor=PowerRampingStep_dB;factor_value=2;paired_trial_complete,0,PASS
F35-P05-T,F35,F35-P05,treatment,POWER,1,0,1,0.206549314377237,1,0.95,factor=PowerRampingStep_dB;factor_value=4;paired_trial_complete,0,PASS
F35-P06-B,F35,F35-P06,baseline,POWER,1,0,1,0.206549314377237,1,0.95,factor=PowerRampingStep_dB;factor_value=2;paired_trial_complete,0,PASS
F35-P06-T,F35,F35-P06,treatment,POWER,1,0,1,0.206549314377237,1,0.95,factor=PowerRampingStep_dB;factor_value=6;paired_trial_complete,0,PASS
F36-P01-B,F36,F36-P01,baseline,POWER,1,0,1,0.206549314377237,1,0.95,factor=PreambleReceivedTargetPower_dBm;factor_value=-100;paired_trial_complete,0,PASS
F36-P01-T,F36,F36-P01,treatment,POWER,1,0,1,0.206549314377237,1,0.95,factor=PreambleReceivedTargetPower_dBm;factor_value=-120;paired_trial_complete,0,PASS
F36-P02-B,F36,F36-P02,baseline,POWER,1,0,1,0.206549314377237,1,0.95,factor=PreambleReceivedTargetPower_dBm;factor_value=-100;paired_trial_complete,0,PASS
F36-P02-T,F36,F36-P02,treatment,POWER,1,0,1,0.206549314377237,1,0.95,factor=PreambleReceivedTargetPower_dBm;factor_value=-110;paired_trial_complete,0,PASS
F36-P03-B,F36,F36-P03,baseline,POWER,1,0,1,0.206549314377237,1,0.95,factor=PreambleReceivedTargetPower_dBm;factor_value=-100;paired_trial_complete,0,PASS
F36-P03-T,F36,F36-P03,treatment,POWER,1,0,1,0.206549314377237,1,0.95,factor=PreambleReceivedTargetPower_dBm;factor_value=-90;paired_trial_complete,0,PASS
F36-P04-B,F36,F36-P04,baseline,POWER,1,0,1,0.206549314377237,1,0.95,factor=PreambleReceivedTargetPower_dBm;factor_value=-100;paired_trial_complete,0,PASS
F36-P04-T,F36,F36-P04,treatment,POWER,1,0,1,0.206549314377237,1,0.95,factor=PreambleReceivedTargetPower_dBm;factor_value=-120;paired_trial_complete,0,PASS
F36-P05-B,F36,F36-P05,baseline,POWER,1,0,1,0.206549314377237,1,0.95,factor=PreambleReceivedTargetPower_dBm;factor_value=-100;paired_trial_complete,0,PASS
F36-P05-T,F36,F36-P05,treatment,POWER,1,0,1,0.206549314377237,1,0.95,factor=PreambleReceivedTargetPower_dBm;factor_value=-110;paired_trial_complete,0,PASS
F36-P06-B,F36,F36-P06,baseline,POWER,1,0,1,0.206549314377237,1,0.95,factor=PreambleReceivedTargetPower_dBm;factor_value=-100;paired_trial_complete,0,PASS
F36-P06-T,F36,F36-P06,treatment,POWER,1,0,1,0.206549314377237,1,0.95,factor=PreambleReceivedTargetPower_dBm;factor_value=-90;paired_trial_complete,0,PASS
F37-P01-B,F37,F37-P01,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleTransMax;factor_value=10;paired_trial_complete,0,PASS
F37-P01-T,F37,F37-P01,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleTransMax;factor_value=3;paired_trial_complete,0,PASS
F37-P02-B,F37,F37-P02,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleTransMax;factor_value=10;paired_trial_complete,0,PASS
F37-P02-T,F37,F37-P02,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleTransMax;factor_value=5;paired_trial_complete,0,PASS
F37-P03-B,F37,F37-P03,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleTransMax;factor_value=10;paired_trial_complete,0,PASS
F37-P03-T,F37,F37-P03,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleTransMax;factor_value=20;paired_trial_complete,0,PASS
F37-P04-B,F37,F37-P04,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleTransMax;factor_value=10;paired_trial_complete,0,PASS
F37-P04-T,F37,F37-P04,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleTransMax;factor_value=50;paired_trial_complete,0,PASS
F37-P05-B,F37,F37-P05,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleTransMax;factor_value=10;paired_trial_complete,0,PASS
F37-P05-T,F37,F37-P05,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleTransMax;factor_value=3;paired_trial_complete,0,PASS
F37-P06-B,F37,F37-P06,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleTransMax;factor_value=10;paired_trial_complete,0,PASS
F37-P06-T,F37,F37-P06,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=PreambleTransMax;factor_value=5;paired_trial_complete,0,PASS
F38-P01-B,F38,F38-P01,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=BackoffIndicator_ms;factor_value=0;paired_trial_complete,0,PASS
F38-P01-T,F38,F38-P01,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=BackoffIndicator_ms;factor_value=10;paired_trial_complete,0,PASS
F38-P02-B,F38,F38-P02,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=BackoffIndicator_ms;factor_value=0;paired_trial_complete,0,PASS
F38-P02-T,F38,F38-P02,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=BackoffIndicator_ms;factor_value=20;paired_trial_complete,0,PASS
F38-P03-B,F38,F38-P03,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=BackoffIndicator_ms;factor_value=0;paired_trial_complete,0,PASS
F38-P03-T,F38,F38-P03,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=BackoffIndicator_ms;factor_value=40;paired_trial_complete,0,PASS
F38-P04-B,F38,F38-P04,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=BackoffIndicator_ms;factor_value=0;paired_trial_complete,0,PASS
F38-P04-T,F38,F38-P04,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=BackoffIndicator_ms;factor_value=80;paired_trial_complete,0,PASS
F38-P05-B,F38,F38-P05,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=BackoffIndicator_ms;factor_value=0;paired_trial_complete,0,PASS
F38-P05-T,F38,F38-P05,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=BackoffIndicator_ms;factor_value=160;paired_trial_complete,0,PASS
F38-P06-B,F38,F38-P06,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=BackoffIndicator_ms;factor_value=0;paired_trial_complete,0,PASS
F38-P06-T,F38,F38-P06,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=BackoffIndicator_ms;factor_value=320;paired_trial_complete,0,PASS
F39-P01-B,F39,F39-P01,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RAResponseWindow_slots;factor_value=8;paired_trial_complete,0,PASS
F39-P01-T,F39,F39-P01,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RAResponseWindow_slots;factor_value=1;paired_trial_complete,0,PASS
F39-P02-B,F39,F39-P02,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RAResponseWindow_slots;factor_value=8;paired_trial_complete,0,PASS
F39-P02-T,F39,F39-P02,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RAResponseWindow_slots;factor_value=2;paired_trial_complete,0,PASS
F39-P03-B,F39,F39-P03,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RAResponseWindow_slots;factor_value=8;paired_trial_complete,0,PASS
F39-P03-T,F39,F39-P03,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RAResponseWindow_slots;factor_value=4;paired_trial_complete,0,PASS
F39-P04-B,F39,F39-P04,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RAResponseWindow_slots;factor_value=8;paired_trial_complete,0,PASS
F39-P04-T,F39,F39-P04,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RAResponseWindow_slots;factor_value=10;paired_trial_complete,0,PASS
F39-P05-B,F39,F39-P05,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RAResponseWindow_slots;factor_value=8;paired_trial_complete,0,PASS
F39-P05-T,F39,F39-P05,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RAResponseWindow_slots;factor_value=20;paired_trial_complete,0,PASS
F39-P06-B,F39,F39-P06,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RAResponseWindow_slots;factor_value=8;paired_trial_complete,0,PASS
F39-P06-T,F39,F39-P06,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RAResponseWindow_slots;factor_value=40;paired_trial_complete,0,PASS
F40-P01-B,F40,F40-P01,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARAggregationLevel;factor_value=4;paired_trial_complete,0,PASS
F40-P01-T,F40,F40-P01,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARAggregationLevel;factor_value=1;paired_trial_complete,0,PASS
F40-P02-B,F40,F40-P02,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARAggregationLevel;factor_value=4;paired_trial_complete,0,PASS
F40-P02-T,F40,F40-P02,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARAggregationLevel;factor_value=2;paired_trial_complete,0,PASS
F40-P03-B,F40,F40-P03,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARAggregationLevel;factor_value=4;paired_trial_complete,0,PASS
F40-P03-T,F40,F40-P03,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARAggregationLevel;factor_value=8;paired_trial_complete,0,PASS
F40-P04-B,F40,F40-P04,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARAggregationLevel;factor_value=4;paired_trial_complete,0,PASS
F40-P04-T,F40,F40-P04,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARAggregationLevel;factor_value=16;paired_trial_complete,0,PASS
F40-P05-B,F40,F40-P05,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARAggregationLevel;factor_value=4;paired_trial_complete,0,PASS
F40-P05-T,F40,F40-P05,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARAggregationLevel;factor_value=1;paired_trial_complete,0,PASS
F40-P06-B,F40,F40-P06,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARAggregationLevel;factor_value=4;paired_trial_complete,0,PASS
F40-P06-T,F40,F40-P06,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARAggregationLevel;factor_value=2;paired_trial_complete,0,PASS
F41-P01-B,F41,F41-P01,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARPDSCHMCS;factor_value=0;paired_trial_complete,0,PASS
F41-P01-T,F41,F41-P01,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARPDSCHMCS;factor_value=2;paired_trial_complete,0,PASS
F41-P02-B,F41,F41-P02,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARPDSCHMCS;factor_value=0;paired_trial_complete,0,PASS
F41-P02-T,F41,F41-P02,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARPDSCHMCS;factor_value=4;paired_trial_complete,0,PASS
F41-P03-B,F41,F41-P03,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARPDSCHMCS;factor_value=0;paired_trial_complete,0,PASS
F41-P03-T,F41,F41-P03,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARPDSCHMCS;factor_value=6;paired_trial_complete,0,PASS
F41-P04-B,F41,F41-P04,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARPDSCHMCS;factor_value=0;paired_trial_complete,0,PASS
F41-P04-T,F41,F41-P04,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARPDSCHMCS;factor_value=9;paired_trial_complete,0,PASS
F41-P05-B,F41,F41-P05,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARPDSCHMCS;factor_value=0;paired_trial_complete,0,PASS
F41-P05-T,F41,F41-P05,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARPDSCHMCS;factor_value=2;paired_trial_complete,0,PASS
