RunID,CaseID,Seed,Trial,Profile,SignalPresent,DCIFormatTx,RNTITypeTx,AggregationLevelTx,SearchSpaceIDTx,CORESETIDTx,FirstCCETx,Detected,DecodedFormat,DecodedRNTIType,DecodedFirstCCE,CRCCheckPassed,CorrectDetection,FalseAlarm,MissedDetection,KnownLocationUsed,OracleTimingUsed,MeasuredSINRdB,CFOEstimateHz,TimingEstimateSamples,Status,ExecutionBackend,ApproximationMode,EvidenceClass,ChannelRealizationID,NoiseRealizationID,PayloadID,RuntimeMs,MemoryMB
PDCCH_PHASE04_R18,BLIND0118,23,6,connected_blind_strict,true,0_1,C-RNTI,16,1,1,0,true,0_1,C-RNTI,0,true,true,false,false,false,false,6,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,e27da4b07557ed03c444ebbe5a50f6baa717966e08ca603a52d8ec55b7f90c0c,6128075ea14d683d7cd237ad42d74bee22ef70863aedc14893453f19e64440e6,cfd0207bfe0e44398f199e489ecf819b59a3ecad3e8a8d18bedf0c1307e78432,74.6489,1.9313
PDCCH_PHASE04_R18,BLIND0119,23,6,connected_blind_strict,true,1_0,C-RNTI,16,1,1,0,true,1_0,C-RNTI,0,true,true,false,false,false,false,2,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,a0c7eade59f8cd842dd0e5a01397ba6abcba1d1891c64562aead24633e19b9ad,c2cbd486b78bf2625b66487ffd3296e4f674ba7e55547b6ecf5f8ee3a9165e9e,81.4714,1.9266
PDCCH_PHASE04_R18,BLIND0120,23,6,connected_blind_strict,true,1_1,C-RNTI,16,1,1,0,true,1_1,C-RNTI,0,true,true,false,false,false,false,6,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,c2c9e6b39b0b922de399ed215518efbb7fe011715040e1d16f4bd06ca5d411ee,b42e95c7f620f37dcaca7319c442bddc3ac3060095cea6b2d96ee1be8d63d046,dac38ff1463e10c72d8d8a9fa43ef5ca5aef9e8c779d2c10351e8a59d73f9a86,99.1315,1.9374
PDCCH_PHASE04_R18,BLIND0121,47,7,connected_blind_strict,true,0_0,C-RNTI,1,1,1,4,true,0_0,C-RNTI,4,true,true,false,false,false,false,10,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,7e4c0a65399f5f885d2c7f6151db6892de4e14806b1da7ae3a63fd5ff2db68d9,296b7c3bcf3074429b308e231f7f7fac85974e137a9695b9c9b8806ffb1e0b42,250.0235,1.9252
PDCCH_PHASE04_R18,BLIND0122,47,7,connected_blind_strict,true,0_1,C-RNTI,1,1,1,4,true,0_1,C-RNTI,4,true,true,false,false,false,false,14,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,4d74910329846931c5bc323c6dc78e88387d3a41cc9a0677179079e6c3117793,eee858a7f2113559a9ed2e853aeeac5e932b6a3adfab1c041b0ef30c7600b309,2a6a0261374d59b5416b990f62d699d91597a77a80ec0a42a8343f82a207fcb4,252.7767,1.934
PDCCH_PHASE04_R18,BLIND0123,47,7,connected_blind_strict,true,1_0,C-RNTI,1,1,1,4,true,1_0,C-RNTI,4,true,true,false,false,false,false,10,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,b3730c1f09c62ddbdd8c96e3e48210ff88c483ef04847c4f6fe068bc35c4faae,99d48b4154e1bf55617f4b6deefe23922bceb09504412ca63a394d58347624cf,255.6513,1.9293
PDCCH_PHASE04_R18,BLIND0124,47,7,connected_blind_strict,true,1_1,C-RNTI,1,1,1,4,true,1_1,C-RNTI,4,true,true,false,false,false,false,14,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,87e9141a1cfbc38f7a963c2c1497bf001a1d550fdc52aba6bfe2c894e2edb06a,8637d2aa5fd5ea9fc34fcf31ace3bfc6e9b90db4dac44d25b72a70f2b919878c,8b5cf9757a27f37aab7a05f018781a0169fe4795711e1754e363e8f22be78f59,235.6123,1.9402
PDCCH_PHASE04_R18,BLIND0125,47,7,connected_blind_strict,true,0_0,C-RNTI,2,1,1,8,true,0_0,C-RNTI,8,true,true,false,false,false,false,8,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,fc3822b1d4005e280771cee21a123ef0e11e73468a5cfacf415a8a86873aa029,4712a8a14491c229239305e41f35533b15db569aad8d6217d6438398e6dbe43f,269.9586,1.9252
PDCCH_PHASE04_R18,BLIND0126,47,7,connected_blind_strict,true,0_1,C-RNTI,2,1,1,8,true,0_1,C-RNTI,8,true,true,false,false,false,false,12,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,774b51d1237688c43f9e527517f068681c1da992d78d6e456151fbca7bcbc0df,4d59da9a922f18caf47e3b57aaaf6f57072f5db3a196718cadac283e9eb66031,6e672cdc1c1d1d9d2aa1b2426b9af6e6be7addff2ed79d635996f91c4864062e,286.1245,1.934
PDCCH_PHASE04_R18,BLIND0127,47,7,connected_blind_strict,true,1_0,C-RNTI,2,1,1,8,true,1_0,C-RNTI,8,true,true,false,false,false,false,8,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,db3194a0072a45ae4acf6aa9c35cde53e683fd52e63fb7eb3b54c4c6aa356bf1,0b82a14d2c65a7327b5e82e65e7f786832c6af818e417c386c7c22de1229fc47,286.7924,1.9293
PDCCH_PHASE04_R18,BLIND0128,47,7,connected_blind_strict,true,1_1,C-RNTI,2,1,1,8,true,1_1,C-RNTI,8,true,true,false,false,false,false,12,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,b76772a7a0dd231bfbc33629c1b5aea7aca5fc4b1403863543cd7dd549a9d892,588b50a483ef38c5aca07330484cd00ad622b28d74c6ca80fe62520666e6912d,06a87931b3e1a6cb41e41d7d3975970ab8190b078120d729cd3457722aa19120,247.33,1.9402
PDCCH_PHASE04_R18,BLIND0129,47,7,connected_blind_strict,true,0_0,C-RNTI,4,1,1,16,true,0_0,C-RNTI,16,true,true,false,false,false,false,6,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,a78c83142d919a31ac080732d2754f70f1467bcd36f0678aab506e0bef18702a,3564c55c657ed075cc1394c45ecd53e6d4e9b79603b1fbc8426e74290cf79c5c,149.9931,1.9236
PDCCH_PHASE04_R18,BLIND0130,47,7,connected_blind_strict,true,0_1,C-RNTI,4,1,1,16,true,0_1,C-RNTI,16,true,true,false,false,false,false,10,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,3b07da6a7a02aa4394e5e235b7a3e0e83254f4792bde8f49e6c8d973ae021921,6f8b0f9482b54046be49905b1dda9b8f6c968478ef417779bace55c41f2f0f8c,52d750f01d23b9fb9950b4f4e663feb92d8ec80b3097bea09fa07f68f587deeb,161.2924,1.9324
PDCCH_PHASE04_R18,BLIND0131,47,7,connected_blind_strict,true,1_0,C-RNTI,4,1,1,16,true,1_0,C-RNTI,16,true,true,false,false,false,false,6,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,4ecae7d5eb6fb64589a43fc022b3375b0c23a645403d02e60e89088021b354b7,a885095bfc6f1f1ea2eaffd51265813b191479f5c956771d352d7ca819abfd38,154.8048,1.9277
PDCCH_PHASE04_R18,BLIND0132,47,7,connected_blind_strict,true,1_1,C-RNTI,4,1,1,16,true,1_1,C-RNTI,16,true,true,false,false,false,false,10,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,8683367b7d11423e74abef035b445a928ee046053f53ac7ba768e3babec80d77,6753c6c53bd8605a3f00874410f3456ac6fb15662cf2489dde5383bb42efc8d4,1814bd545429d2fefac050addd855d634b253d5d79bbb64f2ec96e83b1ee3df7,165.381,1.9386
PDCCH_PHASE04_R18,BLIND0133,47,7,connected_blind_strict,true,0_0,C-RNTI,8,1,1,8,true,0_0,C-RNTI,8,true,true,false,false,false,false,4,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,d6debb5858a482ec8c892da6d753b5a8bce7c7da603a935e155f923a215f2d38,e5ece0ab34b5772410ca878a843d2253462cbb5d61a78f6b4613768da4351e38,112.5022,1.9229
PDCCH_PHASE04_R18,BLIND0134,47,7,connected_blind_strict,true,0_1,C-RNTI,8,1,1,8,true,0_1,C-RNTI,8,true,true,false,false,false,false,8,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,9a028a400ef87661807cc74094cd1456885786005caef9faca0d3e3d7d127cd5,4975ec8b053618a4ad479db419921944ac8d61147897afb9ad7c2c3827cbe42c,5ee4e29eeff7e0da0c2d57b19518385f53cc5240ba8af8f1838d1e42ab10fdf7,114.551,1.9317
PDCCH_PHASE04_R18,BLIND0135,47,7,connected_blind_strict,true,1_0,C-RNTI,8,1,1,8,true,1_0,C-RNTI,8,true,true,false,false,false,false,4,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,cec549bc59afdc6c25c774558cbc7bded06219b64fb2dc502e6c852a2b6a381c,fabbcb706039677592760d7258c5c500110ece52f52c2a7584bbc5ecf2511221,113.8321,1.9269
PDCCH_PHASE04_R18,BLIND0136,47,7,connected_blind_strict,true,1_1,C-RNTI,8,1,1,8,true,1_1,C-RNTI,8,true,true,false,false,false,false,8,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,3d6a77db1de8e21c0c269956d6be96d6294e4a46a5be60ebeb7b30ddcfaf3285,96b795cd188b12217a326ea4346e785e8cb099f9ba98c2872c0ffbb3b5fcb7cd,81df1a0d190eb24ff128a7d088210f7f7928a68dd16363be0af4f4a7fd285ecf,98.976,1.9378
PDCCH_PHASE04_R18,BLIND0137,47,7,connected_blind_strict,true,0_0,C-RNTI,16,1,1,0,true,0_0,C-RNTI,0,true,true,false,false,false,false,2,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,17207e7e7a1c2b7f8c9f3ecc6aed3f8cec7687ad0f122a7b5039424c7c252892,535e9a7e9f68d094c87158e522671bcf3508720c697759e547bd82309e4029d7,76.1144,1.9225
PDCCH_PHASE04_R18,BLIND0138,47,7,connected_blind_strict,true,0_1,C-RNTI,16,1,1,0,true,0_1,C-RNTI,0,true,true,false,false,false,false,6,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,a356f9f1c2ccceccddfa90ba36b3fa32bec09c9696727394d7b1ee37099d6c0d,c292533370fdc64a0500182eb24889f289653054a058b883ff135e7dd3d1da92,cfd0207bfe0e44398f199e489ecf819b59a3ecad3e8a8d18bedf0c1307e78432,77.3363,1.9313
PDCCH_PHASE04_R18,BLIND0139,47,7,connected_blind_strict,true,1_0,C-RNTI,16,1,1,0,true,1_0,C-RNTI,0,true,true,false,false,false,false,2,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,a1870e63557af13b7322f7a3c12fc40666d09d5bb5217784651402c1e9266032,c2cbd486b78bf2625b66487ffd3296e4f674ba7e55547b6ecf5f8ee3a9165e9e,91.2233,1.9266
PDCCH_PHASE04_R18,BLIND0140,47,7,connected_blind_strict,true,1_1,C-RNTI,16,1,1,0,true,1_1,C-RNTI,0,true,true,false,false,false,false,6,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,6af81b5dc80d413b787655138f6f65aa26dad499c96f2c720c8c899e432cb055,e2659721d493e91d54ded04136a04f6ca853027ba40cbf2c60441a0ddc957a5d,dac38ff1463e10c72d8d8a9fa43ef5ca5aef9e8c779d2c10351e8a59d73f9a86,79.3647,1.9374
PDCCH_PHASE04_R18,BLIND0141,89,8,connected_blind_strict,true,0_0,C-RNTI,1,1,1,4,true,0_0,C-RNTI,4,true,true,false,false,false,false,10,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,ff27c4c2da117d6598baf7d2fff65127941dfdc3092d98b3eb374c507ec45050,296b7c3bcf3074429b308e231f7f7fac85974e137a9695b9c9b8806ffb1e0b42,255.9828,1.9252
PDCCH_PHASE04_R18,BLIND0142,89,8,connected_blind_strict,true,0_1,C-RNTI,1,1,1,4,true,0_1,C-RNTI,4,true,true,false,false,false,false,14,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,4576e0447103452988eee771e2b5235713fbb082a15fbcbbb023534e866df16b,a950bf675896f8194bb8806c2bbdcc21d4ffe9660470926c1e85fd465ed1c9b5,2a6a0261374d59b5416b990f62d699d91597a77a80ec0a42a8343f82a207fcb4,254.125,1.934
PDCCH_PHASE04_R18,BLIND0143,89,8,connected_blind_strict,true,1_0,C-RNTI,1,1,1,4,true,1_0,C-RNTI,4,true,true,false,false,false,false,10,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,02866fc5787471f494ddac21725dc8b82b4af7a43668384adca5716adf8f110f,99d48b4154e1bf55617f4b6deefe23922bceb09504412ca63a394d58347624cf,227.3783,1.9293
PDCCH_PHASE04_R18,BLIND0144,89,8,connected_blind_strict,true,1_1,C-RNTI,1,1,1,4,true,1_1,C-RNTI,4,true,true,false,false,false,false,14,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,bd836ea8d0d311bdb02c305cef7a0af6a67a193821630cd19d0b6420cc4bd8d2,c72ac85164d11e30e5af12bb792a621110c16dfc83fcbea56db0dcd059b9d2da,8b5cf9757a27f37aab7a05f018781a0169fe4795711e1754e363e8f22be78f59,255.1255,1.9402
PDCCH_PHASE04_R18,BLIND0145,89,8,connected_blind_strict,true,0_0,C-RNTI,2,1,1,8,true,0_0,C-RNTI,8,true,true,false,false,false,false,8,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,dee361fb96a96233eb7abf6d5954a668a3c9e73f4eaaccdffc2a3e592f0095ea,4712a8a14491c229239305e41f35533b15db569aad8d6217d6438398e6dbe43f,234.7204,1.9252
PDCCH_PHASE04_R18,BLIND0146,89,8,connected_blind_strict,true,0_1,C-RNTI,2,1,1,8,true,0_1,C-RNTI,8,true,true,false,false,false,false,12,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,4088bd6be4f7c189040d746b5e19812cce3e5c32f8fa02b2003e77c2b25fefce,758d5116ca0459cc970d4dc560c2f27ce40b6b7ed7d9007a638f2eff293f2eca,6e672cdc1c1d1d9d2aa1b2426b9af6e6be7addff2ed79d635996f91c4864062e,243.7009,1.934
PDCCH_PHASE04_R18,BLIND0147,89,8,connected_blind_strict,true,1_0,C-RNTI,2,1,1,8,true,1_0,C-RNTI,8,true,true,false,false,false,false,8,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,75414c7ddc6677c10834c27825beb9acf3465acf17ed48eebe1f64fbf2836ed3,0b82a14d2c65a7327b5e82e65e7f786832c6af818e417c386c7c22de1229fc47,251.3604,1.9293
PDCCH_PHASE04_R18,BLIND0148,89,8,connected_blind_strict,true,1_1,C-RNTI,2,1,1,8,true,1_1,C-RNTI,8,true,true,false,false,false,false,12,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,735b64699c0f53bfa6fee406830f9128e525548353aee531da649a7ecb0d6963,23b09f75225954fb10e3641b5d9f17ef3fed7b9193ab9acf6935a79e839036e6,06a87931b3e1a6cb41e41d7d3975970ab8190b078120d729cd3457722aa19120,236.8614,1.9402
PDCCH_PHASE04_R18,BLIND0149,89,8,connected_blind_strict,true,0_0,C-RNTI,4,1,1,16,true,0_0,C-RNTI,16,true,true,false,false,false,false,6,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,87113e4200c1de1368b2b83ab2431259d329b47a4a0b5e30cda5d951c3b6fa23,3564c55c657ed075cc1394c45ecd53e6d4e9b79603b1fbc8426e74290cf79c5c,172.7055,1.9236
PDCCH_PHASE04_R18,BLIND0150,89,8,connected_blind_strict,true,0_1,C-RNTI,4,1,1,16,true,0_1,C-RNTI,16,true,true,false,false,false,false,10,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,af4fef1fdb698716933a5910bb92c4c5383e61db177d9f842f74f4cecdf20994,1900b35f3d74fcdef14284106317b3beafff3778ef210a862946117fd8e98024,52d750f01d23b9fb9950b4f4e663feb92d8ec80b3097bea09fa07f68f587deeb,161.0284,1.9324
PDCCH_PHASE04_R18,BLIND0151,89,8,connected_blind_strict,true,1_0,C-RNTI,4,1,1,16,true,1_0,C-RNTI,16,true,true,false,false,false,false,6,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,71674293bb872f8e8453804f2e39b7ba20020cf58d1640dab3d449d1f16fc261,a885095bfc6f1f1ea2eaffd51265813b191479f5c956771d352d7ca819abfd38,178.309,1.9277
PDCCH_PHASE04_R18,BLIND0152,89,8,connected_blind_strict,true,1_1,C-RNTI,4,1,1,16,true,1_1,C-RNTI,16,true,true,false,false,false,false,10,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,890ce14225e34859dee9afdc92d9fa302077ed86dd91059bc598c6d7cb391230,67c972ed2ce8bccf900e4589ba4272601f771f77e8de0fb7d61c91d25b27c113,1814bd545429d2fefac050addd855d634b253d5d79bbb64f2ec96e83b1ee3df7,184.8449,1.9386
PDCCH_PHASE04_R18,BLIND0153,89,8,connected_blind_strict,true,0_0,C-RNTI,8,1,1,8,true,0_0,C-RNTI,8,true,true,false,false,false,false,4,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,315281bd334e64c6930949de1374f82fc2395e9502af5dc6f42f58581c0765ef,e5ece0ab34b5772410ca878a843d2253462cbb5d61a78f6b4613768da4351e38,103.4606,1.9229
PDCCH_PHASE04_R18,BLIND0154,89,8,connected_blind_strict,true,0_1,C-RNTI,8,1,1,8,true,0_1,C-RNTI,8,true,true,false,false,false,false,8,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,af6fcd0b319f9c2d9843051bbe872e9585e380e064d6b8d492d165bc63b6b97c,fd57b9c92588259b66cbc70cd1448fc97d259839e84a428631b2d1332f2987c6,5ee4e29eeff7e0da0c2d57b19518385f53cc5240ba8af8f1838d1e42ab10fdf7,116.3999,1.9317
PDCCH_PHASE04_R18,BLIND0155,89,8,connected_blind_strict,true,1_0,C-RNTI,8,1,1,8,true,1_0,C-RNTI,8,true,true,false,false,false,false,4,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,70c8b1384a853d3a46be12fa6052fcba80233c5109e8701ff3fdf35d32431af8,fabbcb706039677592760d7258c5c500110ece52f52c2a7584bbc5ecf2511221,97.7303,1.9269
PDCCH_PHASE04_R18,BLIND0156,89,8,connected_blind_strict,true,1_1,C-RNTI,8,1,1,8,true,1_1,C-RNTI,8,true,true,false,false,false,false,8,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,6a899982661580e7b30fef53d375b0d8b57e6b5d1768035f36d60c9a842c9d05,5aa9c46647248375fb095315f13a0e700634cf042c364bb5cf55a372726504f5,81df1a0d190eb24ff128a7d088210f7f7928a68dd16363be0af4f4a7fd285ecf,109.2537,1.9378
PDCCH_PHASE04_R18,BLIND0157,89,8,connected_blind_strict,true,0_0,C-RNTI,16,1,1,0,true,0_0,C-RNTI,0,true,true,false,false,false,false,2,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,f39dcb23913a6455d6d5b33b3c705c3bdf5957ecce097ac603b3bc56295626c0,535e9a7e9f68d094c87158e522671bcf3508720c697759e547bd82309e4029d7,71.1155,1.9225
PDCCH_PHASE04_R18,BLIND0158,89,8,connected_blind_strict,true,0_1,C-RNTI,16,1,1,0,true,0_1,C-RNTI,0,true,true,false,false,false,false,6,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,6c4d6c96dd9003fea4f354fbab97fb7e96b3f47c9cc65b520263767a9c507891,2b441e4fdb0389f29efd3fd8260dbffc113acfc90dfca95d96138e22c939a45c,cfd0207bfe0e44398f199e489ecf819b59a3ecad3e8a8d18bedf0c1307e78432,86.2538,1.9313
PDCCH_PHASE04_R18,BLIND0159,89,8,connected_blind_strict,true,1_0,C-RNTI,16,1,1,0,true,1_0,C-RNTI,0,true,true,false,false,false,false,2,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,dee5c3dea5386f979ab7f972d903920954742047f7a765e29bf8e9e7389ac284,c2cbd486b78bf2625b66487ffd3296e4f674ba7e55547b6ecf5f8ee3a9165e9e,89.1776,1.9266
PDCCH_PHASE04_R18,BLIND0160,89,8,connected_blind_strict,true,1_1,C-RNTI,16,1,1,0,true,1_1,C-RNTI,0,true,true,false,false,false,false,6,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,b8e6a9e357fae20cf53ce0db8017505bf393622e35704e6799540ca9b982d53c,5e398a4f17c5db847ec8977f4f91f595c6514813969e6173554f0cb19ba2726e,dac38ff1463e10c72d8d8a9fa43ef5ca5aef9e8c779d2c10351e8a59d73f9a86,75.2778,1.9374
PDCCH_PHASE04_R18,BLIND0161,11,9,connected_blind_strict,true,0_0,C-RNTI,1,1,1,4,true,0_0,C-RNTI,4,true,true,false,false,false,false,10,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,31df3fd176f8d832367afca5f1eaea1f169f0af1762a135974cadd55ff5373de,296b7c3bcf3074429b308e231f7f7fac85974e137a9695b9c9b8806ffb1e0b42,229.9878,1.9252
PDCCH_PHASE04_R18,BLIND0162,11,9,connected_blind_strict,true,0_1,C-RNTI,1,1,1,4,true,0_1,C-RNTI,4,true,true,false,false,false,false,14,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,0b8711f93aa14f23c9a84ba3f738c9ea4ed2053d8efb01f6dfc3bdb566534e00,2937571ae1dce8bc4a2b5092e4c8f7e1eaf098b0b69030bc665ee44746a19249,2a6a0261374d59b5416b990f62d699d91597a77a80ec0a42a8343f82a207fcb4,230.0535,1.934
PDCCH_PHASE04_R18,BLIND0163,11,9,connected_blind_strict,true,1_0,C-RNTI,1,1,1,4,true,1_0,C-RNTI,4,true,true,false,false,false,false,10,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,0126b714100a157d09ca8fb9c234875f985b7a0b0972520c879a5b09332d655b,99d48b4154e1bf55617f4b6deefe23922bceb09504412ca63a394d58347624cf,235.0341,1.9293
PDCCH_PHASE04_R18,BLIND0164,11,9,connected_blind_strict,true,1_1,C-RNTI,1,1,1,4,true,1_1,C-RNTI,4,true,true,false,false,false,false,14,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,54d3a52ebf8382b2353114ca6ec941aa6645089631130013d8ec65a1bc8f35db,5fff8d2ab0d93c1766b375f84ee8a8aafcea7e3a599a6a4a11eaddc549573b8f,8b5cf9757a27f37aab7a05f018781a0169fe4795711e1754e363e8f22be78f59,235.5484,1.9402
PDCCH_PHASE04_R18,BLIND0165,11,9,connected_blind_strict,true,0_0,C-RNTI,2,1,1,8,true,0_0,C-RNTI,8,true,true,false,false,false,false,8,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,0d8e7a2fc7780829fcd8434704f5ffa6bb4aa543cad4b7f5183a1e4580ed8bf0,4712a8a14491c229239305e41f35533b15db569aad8d6217d6438398e6dbe43f,233.6777,1.9252
PDCCH_PHASE04_R18,BLIND0166,11,9,connected_blind_strict,true,0_1,C-RNTI,2,1,1,8,true,0_1,C-RNTI,8,true,true,false,false,false,false,12,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,d19f65af1cc129a8b637ebc9381f156d465f3348644a4e5d34693c10b58ea386,13bd53102431f063a9151caa9be8d3bfb088d4b8cf70b8092e31fb16c6aa10cd,6e672cdc1c1d1d9d2aa1b2426b9af6e6be7addff2ed79d635996f91c4864062e,234.7962,1.934
PDCCH_PHASE04_R18,BLIND0167,11,9,connected_blind_strict,true,1_0,C-RNTI,2,1,1,8,true,1_0,C-RNTI,8,true,true,false,false,false,false,8,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,d88ccdf3b1cd52525a8a62e5c04d9a4d466b3313c9fdbcc12b097bf8899f0024,0b82a14d2c65a7327b5e82e65e7f786832c6af818e417c386c7c22de1229fc47,251.624,1.9293
PDCCH_PHASE04_R18,BLIND0168,11,9,connected_blind_strict,true,1_1,C-RNTI,2,1,1,8,true,1_1,C-RNTI,8,true,true,false,false,false,false,12,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,fde553a0d62b0638f50d5c297f0e550f5dc9954818b2ea893ffc2e045c6432e0,558c52d3aa8919453bc92306360dc05dc49792febf613bb928411e9845fc4b7b,06a87931b3e1a6cb41e41d7d3975970ab8190b078120d729cd3457722aa19120,264.746,1.9402
PDCCH_PHASE04_R18,BLIND0169,11,9,connected_blind_strict,true,0_0,C-RNTI,4,1,1,16,true,0_0,C-RNTI,16,true,true,false,false,false,false,6,0,0,PASS,strict_pdcch_waveform_tx_rx,none,waveform_truth,42672539becb39fd9c16f5f17e6ca7a8f895f9741d31df6d2dda11d7a0972bf5,6e13a19d3f8ffa70e8dcb589f21d658a2bddb3d86ef24aeb913e1316cb37db95,3564c55c657ed075cc1394c45ecd53e6d4e9b79603b1fbc8426e74290cf79c5c,152.0284,1.9236
