RunID,CaseID,Slot,Symbol,PRB,Subcarrier,REGIndex,CCEIndex,Owner,DMRSPort,CollisionCount,Status
PDCCH_PHASE04_R18,OWN01,0,2,7,4,23,3,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,7,5,23,3,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,7,6,23,3,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,7,7,23,3,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,7,8,23,3,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,7,9,23,3,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,7,10,23,3,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,7,11,23,3,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,8,0,24,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,8,1,24,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,8,2,24,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,8,3,24,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,8,4,24,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,8,5,24,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,8,6,24,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,8,7,24,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,8,8,24,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,8,9,24,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,8,10,24,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,8,11,24,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,8,0,25,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,8,1,25,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,8,2,25,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,8,3,25,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,8,4,25,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,8,5,25,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,8,6,25,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,8,7,25,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,8,8,25,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,8,9,25,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,8,10,25,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,8,11,25,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,8,0,26,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,8,1,26,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,8,2,26,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,8,3,26,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,8,4,26,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,8,5,26,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,8,6,26,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,8,7,26,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,8,8,26,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,8,9,26,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,8,10,26,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,8,11,26,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,9,0,27,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,9,1,27,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,9,2,27,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,9,3,27,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,9,4,27,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,9,5,27,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,9,6,27,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,9,7,27,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,9,8,27,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,9,9,27,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,9,10,27,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,9,11,27,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,9,0,28,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,9,1,28,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,9,2,28,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,9,3,28,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,9,4,28,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,9,5,28,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,9,6,28,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,9,7,28,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,9,8,28,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,9,9,28,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,9,10,28,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,9,11,28,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,9,0,29,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,9,1,29,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,9,2,29,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,9,3,29,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,9,4,29,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,9,5,29,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,9,6,29,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,9,7,29,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,9,8,29,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,9,9,29,4,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,9,10,29,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,9,11,29,4,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,10,0,30,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,10,1,30,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,10,2,30,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,10,3,30,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,10,4,30,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,10,5,30,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,10,6,30,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,10,7,30,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,10,8,30,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,10,9,30,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,10,10,30,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,10,11,30,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,10,0,31,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,10,1,31,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,10,2,31,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,10,3,31,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,10,4,31,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,10,5,31,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,10,6,31,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,10,7,31,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,10,8,31,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,10,9,31,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,10,10,31,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,10,11,31,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,10,0,32,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,10,1,32,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,10,2,32,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,10,3,32,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,10,4,32,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,10,5,32,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,10,6,32,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,10,7,32,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,10,8,32,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,10,9,32,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,10,10,32,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,10,11,32,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,11,0,33,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,11,1,33,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,11,2,33,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,11,3,33,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,11,4,33,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,11,5,33,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,11,6,33,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,11,7,33,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,11,8,33,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,11,9,33,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,11,10,33,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,11,11,33,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,11,0,34,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,11,1,34,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,11,2,34,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,11,3,34,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,11,4,34,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,11,5,34,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,11,6,34,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,11,7,34,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,11,8,34,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,11,9,34,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,11,10,34,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,11,11,34,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,11,0,35,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,11,1,35,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,11,2,35,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,11,3,35,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,11,4,35,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,11,5,35,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,11,6,35,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,11,7,35,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,11,8,35,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,11,9,35,5,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,11,10,35,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,11,11,35,5,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,12,0,36,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,12,1,36,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,12,2,36,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,12,3,36,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,12,4,36,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,12,5,36,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,12,6,36,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,12,7,36,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,12,8,36,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,12,9,36,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,12,10,36,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,12,11,36,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,12,0,37,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,12,1,37,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,12,2,37,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,12,3,37,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,12,4,37,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,12,5,37,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,12,6,37,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,12,7,37,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,12,8,37,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,12,9,37,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,12,10,37,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,12,11,37,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,12,0,38,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,12,1,38,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,12,2,38,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,12,3,38,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,12,4,38,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,12,5,38,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,12,6,38,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,12,7,38,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,12,8,38,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,12,9,38,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,12,10,38,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,12,11,38,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,13,0,39,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,13,1,39,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,13,2,39,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,13,3,39,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,13,4,39,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,13,5,39,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,13,6,39,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,13,7,39,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,13,8,39,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,13,9,39,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,13,10,39,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,13,11,39,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,13,0,40,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,13,1,40,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,13,2,40,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,13,3,40,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,13,4,40,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,13,5,40,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,13,6,40,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,13,7,40,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,13,8,40,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,13,9,40,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,13,10,40,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,13,11,40,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,13,0,41,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,13,1,41,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,13,2,41,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,13,3,41,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,13,4,41,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,13,5,41,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,13,6,41,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,13,7,41,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,13,8,41,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,13,9,41,6,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,13,10,41,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,13,11,41,6,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,14,0,42,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,14,1,42,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,14,2,42,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,14,3,42,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,14,4,42,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,14,5,42,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,14,6,42,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,14,7,42,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,14,8,42,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,14,9,42,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,14,10,42,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,14,11,42,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,14,0,43,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,14,1,43,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,14,2,43,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,14,3,43,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,14,4,43,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,14,5,43,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,14,6,43,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,14,7,43,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,14,8,43,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,14,9,43,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,14,10,43,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,14,11,43,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,14,0,44,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,14,1,44,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,14,2,44,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,14,3,44,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,14,4,44,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,14,5,44,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,14,6,44,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,14,7,44,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,14,8,44,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,14,9,44,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,14,10,44,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,14,11,44,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,15,0,45,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,15,1,45,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,15,2,45,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,15,3,45,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,15,4,45,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,15,5,45,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,15,6,45,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,15,7,45,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,15,8,45,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,15,9,45,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,15,10,45,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,15,11,45,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,15,0,46,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,15,1,46,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,15,2,46,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,15,3,46,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,15,4,46,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,15,5,46,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,15,6,46,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,15,7,46,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,15,8,46,7,PDCCH_DATA,,0,PASS
