RunID,VectorFamily,VectorID,OracleClass,OracleImplementation,OracleVersion,OracleArtifactSHA256,DUTSHA256,MismatchCount,MaxAbsError,Tolerance,Status
PDCCH_PHASE04_R18,search_space_monitoring,SEARCH_0081,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,20d00ff4ea235b1db8a1ae23387c284e67abae244c179e31a8dbb655fefc9cb8,d6f46fa30a8c212504739222ca0aa983c86a1bc50875cabc5f0b0b30677d0e13,0,0,0,PASS
PDCCH_PHASE04_R18,candidate_enumeration,CANDIDATE_0082,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,369f44b68deb33880ea6d2b0f496593d2a65675022a2b18dd1e9ed9b62d216bf,3b1d40a9e783f2e58ea7ae5a87735700c8bd56aff0a6c72ca3b6a1a3e6974c50,0,0,0,PASS
PDCCH_PHASE04_R18,type0_css,TYPE0_0083,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,019502afd21de582f7107bd2a8fda88a90d28cbedf8a3752f8780e50b717f4df,8d0a253a93e14f9173c61db04c4968d7b521a1a46270eb254a0dd133057196e9,0,0,0,PASS
PDCCH_PHASE04_R18,grant_authority,GRANT_0084,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,219df6e14b2b636875c2945f7f7c16591c639ec6c97c87c6bdd31db275b5bbba,c59fbf72477760ebf7cdf31e197b0dd8682ee7c09697793c03d5eea68d4ac571,0,0,0,PASS
PDCCH_PHASE04_R18,dci_schema_size,DCI_0085,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,4863ea6a4cbca98c493736ca5b01f05a131607272be7391e7c6aefcae6a1f57f,e43dac2c06460b3e2829c34d67c6567b832d5923317a05955a36d6b994fe8b25,0,0,0,PASS
PDCCH_PHASE04_R18,dci_pack_parse,DCI_0086,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,76a3d940f455a2c652744c158b42dd3e5a2b67bd49e926b99167c5ba41385e31,b1247cd79050825f3b6aff98d460cb403f769b57278afc3c3bc74b01a1e843a0,0,0,0,PASS
PDCCH_PHASE04_R18,crc24c_rnti_mask,CRC24C_0087,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,6be1f1416ae654b1adb11feeb1b9d48561d0a78e842ad7cc4ae4863a475ec612,42b9fdf74af17f1bd96571602812e25ca9608d752b6c081401dd378716f1257d,0,0,0,PASS
PDCCH_PHASE04_R18,pdcch_scrambling,PDCCH_0088,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,9e6783ec1b02375a82afe735a11f24c01e24072f8f8afea8b0e9844cd386bf9d,8f50f7fa6f6b7dc0d917a3c6f6c74525136f45c48745554e6938c0381dfc76fc,0,0,0,PASS
PDCCH_PHASE04_R18,qpsk,QPSK_0089,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,848064aadf816eadfdc88d2d67b3771a6c5a55e18ef5e0f25011033eb50ee475,f75cdbd1ca3771885626af6a6dfb07be34676abbb1610d733093d5311c48f998,0,0,0,PASS
PDCCH_PHASE04_R18,polar_coding_rate_matching,POLAR_0090,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,6aa4cc59aaa65e1e092efda33328e8ef66da77d8afc2b17e0ceea46b6cc88fe1,351ba04e54acb3dbdb2897be297a657e05ff30022f5a6a669b969ccef91a2637,0,0,0,PASS
PDCCH_PHASE04_R18,coreset_reg_cce_mapping,CORESET_0091,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,07e26266cfe1fbd7f486aa6d8c08ef401c1f21463760799054ed7560051bd878,d691b9b003047539b3d1e02ca1a63c400fc67d4da850f8d457fd62305e6bf0ff,0,0,0,PASS
PDCCH_PHASE04_R18,pdcch_dmrs,PDCCH_0092,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,f1a33af6bf4d99e0e8790f0315ace4570dd9d19d723ab6a9e831105177766dc3,222ba6ad8c8be13c05d3ca57ec8db095472808c813c2b6aa641422608be532b6,0,0,0,PASS
PDCCH_PHASE04_R18,search_space_monitoring,SEARCH_0093,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,20d00ff4ea235b1db8a1ae23387c284e67abae244c179e31a8dbb655fefc9cb8,102646028f6c4cbaced2143681529ff417cf30b2369a5a106ca6028352b646ee,0,0,0,PASS
PDCCH_PHASE04_R18,candidate_enumeration,CANDIDATE_0094,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,369f44b68deb33880ea6d2b0f496593d2a65675022a2b18dd1e9ed9b62d216bf,d582e0cb11beb88fdb9163147c4b5c4928d6b74ddb862bacbd97b622b6672137,0,0,0,PASS
PDCCH_PHASE04_R18,type0_css,TYPE0_0095,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,019502afd21de582f7107bd2a8fda88a90d28cbedf8a3752f8780e50b717f4df,49be1a55a444cf7f0e1697a69e6730c1ba970496d04eac89ac0cd58c9b9070f7,0,0,0,PASS
PDCCH_PHASE04_R18,grant_authority,GRANT_0096,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,219df6e14b2b636875c2945f7f7c16591c639ec6c97c87c6bdd31db275b5bbba,b65a8b3c03d907ca4984c752534d2c7b4e8a11ede85e1ef18bed13f40dfa4223,0,0,0,PASS
PDCCH_PHASE04_R18,dci_schema_size,DCI_0097,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,4863ea6a4cbca98c493736ca5b01f05a131607272be7391e7c6aefcae6a1f57f,93075f9620240215c9d53c2df63c3262a4568695dcba4746d681c8daa6c22c89,0,0,0,PASS
PDCCH_PHASE04_R18,dci_pack_parse,DCI_0098,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,76a3d940f455a2c652744c158b42dd3e5a2b67bd49e926b99167c5ba41385e31,70cff00bcad1a6eac0c044ea55c397b1e670bca979578f59e67ab241ae45f201,0,0,0,PASS
PDCCH_PHASE04_R18,crc24c_rnti_mask,CRC24C_0099,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,6be1f1416ae654b1adb11feeb1b9d48561d0a78e842ad7cc4ae4863a475ec612,06b3301add1377add5099e8fad52a34a5977ab2e680c6fff149ca56a571e6745,0,0,0,PASS
PDCCH_PHASE04_R18,pdcch_scrambling,PDCCH_0100,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,9e6783ec1b02375a82afe735a11f24c01e24072f8f8afea8b0e9844cd386bf9d,21f21d35940290f63a0aa829a7b2deb60ef0ff1e04ae6075968166c894268163,0,0,0,PASS
PDCCH_PHASE04_R18,qpsk,QPSK_0101,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,848064aadf816eadfdc88d2d67b3771a6c5a55e18ef5e0f25011033eb50ee475,99b33b320c1ba22084bcd36fb39139c6c316935faf936dbaadcb94c721bc017e,0,0,0,PASS
PDCCH_PHASE04_R18,polar_coding_rate_matching,POLAR_0102,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,6aa4cc59aaa65e1e092efda33328e8ef66da77d8afc2b17e0ceea46b6cc88fe1,630c511acb26d054c858e54d53db67416df8d69c792dfe5bb8d8fa1ff70e573f,0,0,0,PASS
PDCCH_PHASE04_R18,coreset_reg_cce_mapping,CORESET_0103,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,07e26266cfe1fbd7f486aa6d8c08ef401c1f21463760799054ed7560051bd878,aeea6353a5d0887fd079b868e68229efde6457571785d2453997cc2e1d230aee,0,0,0,PASS
PDCCH_PHASE04_R18,pdcch_dmrs,PDCCH_0104,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,f1a33af6bf4d99e0e8790f0315ace4570dd9d19d723ab6a9e831105177766dc3,561b8f25d9544179456c5c1fd47dbbdf6b822532ea3b0b2759ebf8c2e8395571,0,0,0,PASS
PDCCH_PHASE04_R18,search_space_monitoring,SEARCH_0105,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,20d00ff4ea235b1db8a1ae23387c284e67abae244c179e31a8dbb655fefc9cb8,4e8c78d854a0636fc59a86c4f26db384694177c467b90aa55d12fac3b4f310b2,0,0,0,PASS
PDCCH_PHASE04_R18,candidate_enumeration,CANDIDATE_0106,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,369f44b68deb33880ea6d2b0f496593d2a65675022a2b18dd1e9ed9b62d216bf,6f28d54571e8abcd4a2b2ecbb3fb1ea25f9011e50287eb3e36bf40693759aa2b,0,0,0,PASS
PDCCH_PHASE04_R18,type0_css,TYPE0_0107,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,019502afd21de582f7107bd2a8fda88a90d28cbedf8a3752f8780e50b717f4df,3c5f5b19404b48a150cf88ff6515af29c0d3d0d619ed7d252d3f8526b5cd6f41,0,0,0,PASS
PDCCH_PHASE04_R18,grant_authority,GRANT_0108,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,219df6e14b2b636875c2945f7f7c16591c639ec6c97c87c6bdd31db275b5bbba,0884631be07cd329c9f948466117cede4c6a192e7e2fd72040b8ffadcc207ebf,0,0,0,PASS
PDCCH_PHASE04_R18,dci_schema_size,DCI_0109,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,4863ea6a4cbca98c493736ca5b01f05a131607272be7391e7c6aefcae6a1f57f,b70d422aa511a3ba76c2791b3b9c651f5af611357f5273580116103725aa2149,0,0,0,PASS
PDCCH_PHASE04_R18,dci_pack_parse,DCI_0110,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,76a3d940f455a2c652744c158b42dd3e5a2b67bd49e926b99167c5ba41385e31,ebe909b519b2fa81b306b15020f4871892c0c0ba506d89d6381928cb5ebd830e,0,0,0,PASS
PDCCH_PHASE04_R18,crc24c_rnti_mask,CRC24C_0111,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,6be1f1416ae654b1adb11feeb1b9d48561d0a78e842ad7cc4ae4863a475ec612,012637f0455311e30babcbec76e87619bf6dce0b08c656f2c2d6b1f462194c9c,0,0,0,PASS
PDCCH_PHASE04_R18,pdcch_scrambling,PDCCH_0112,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,9e6783ec1b02375a82afe735a11f24c01e24072f8f8afea8b0e9844cd386bf9d,a70606e922a808117b124aab67648e0c6352b966d71ee62a5e77bd6848a87c5e,0,0,0,PASS
PDCCH_PHASE04_R18,qpsk,QPSK_0113,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,848064aadf816eadfdc88d2d67b3771a6c5a55e18ef5e0f25011033eb50ee475,586160dcad149da4ca68c7f151e8760d7c956a4ccfec5b0a72a75cd835ccd4b7,0,0,0,PASS
PDCCH_PHASE04_R18,polar_coding_rate_matching,POLAR_0114,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,6aa4cc59aaa65e1e092efda33328e8ef66da77d8afc2b17e0ceea46b6cc88fe1,acff624622e0feea2d4a84ac0bd5783d3f2e065035b4e05250ffca30d74484a2,0,0,0,PASS
PDCCH_PHASE04_R18,coreset_reg_cce_mapping,CORESET_0115,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,07e26266cfe1fbd7f486aa6d8c08ef401c1f21463760799054ed7560051bd878,a8699343f3a41b8c45e4f562c4f97dacaaacc727fb2f6fd8f6a8fb6642ef3b45,0,0,0,PASS
PDCCH_PHASE04_R18,pdcch_dmrs,PDCCH_0116,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,f1a33af6bf4d99e0e8790f0315ace4570dd9d19d723ab6a9e831105177766dc3,36ff34ec5debcd92f191b554ee413c7cca0efeb6725bd3a54dcb0e445b03367d,0,0,0,PASS
PDCCH_PHASE04_R18,search_space_monitoring,SEARCH_0117,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,20d00ff4ea235b1db8a1ae23387c284e67abae244c179e31a8dbb655fefc9cb8,0da41e8b167acfe9e078a7a7a72e672f4a172aff34b30de11bbdd22025e3f210,0,0,0,PASS
PDCCH_PHASE04_R18,candidate_enumeration,CANDIDATE_0118,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,369f44b68deb33880ea6d2b0f496593d2a65675022a2b18dd1e9ed9b62d216bf,703a9842e2c69f58f5b4eb2956b4c540ce5e40a1213525b897d3c14438007aed,0,0,0,PASS
PDCCH_PHASE04_R18,type0_css,TYPE0_0119,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,019502afd21de582f7107bd2a8fda88a90d28cbedf8a3752f8780e50b717f4df,8f085633d86175bbc91ba2b85bf2a5677ca79f3d8b61b72414b884b6b9469817,0,0,0,PASS
PDCCH_PHASE04_R18,grant_authority,GRANT_0120,independent_release18_reference_vector,pure_python_and_transcribed_3gpp_reference,phase04_pack_v1,219df6e14b2b636875c2945f7f7c16591c639ec6c97c87c6bdd31db275b5bbba,fee0b32ea807b7a341ea61e5add76f1449b101453164b858940d142880eb3cb1,0,0,0,PASS
