relative_path,bytes,sha256,parse_ok,row_count,column_count,duplicate_header_count,row_width_mismatch_count,blank_cell_count,blank_fraction,nan_token_count,inf_token_count,duplicate_row_count,failure_token_count,proxy_token_count,synthetic_token_count,fallback_token_count,placeholder_token_count,issue_count,issues
analytics/csv/contract__measurement-csi-link-adaptation-analytics__quality-vs-selected-mcs-mismatch-plot.csv,3155,a05e75c1e8de489945b8e419db1f604d96390f222eec92928017926f8a04e6d8,True,26,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__measurement-csi-link-adaptation-analytics__selected-mcs-distribution.csv,3918,90c225947cb767f2afc3d65860fd485d92e8ced3cfd9a58e0e375e1e2a18ea4c,True,40,5,0,0,0,0.0,0,0,37,0,0,0,0,0,0,
analytics/csv/contract__measurement-csi-link-adaptation-analytics__selected-vs-derived-mcs-confusion-matrix.csv,4715,9a0a0a5f770f6b50d7aae4b18efc768d54ee37ed2781f7e7edca15e54ac9181b,True,40,7,0,0,0,0.0,0,0,33,0,0,0,0,0,0,
analytics/csv/contract__measurement-csi-link-adaptation-analytics__servingrsrp-rsrp-csi-rsrp-trends.csv,6112,5f0c113a891940c67f971ce4bf865ce5a0d2061761c41438fc593409438314d5,True,20,15,0,0,40,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__power-energy-efficiency-analytics__active-bandwidth-vs-power.csv,41677,480108b959c69711470da96e420eab79b6534607047cf51d0b2e45712d09b7ef,True,268,10,0,0,0,0.0,0,0,260,0,0,0,0,0,0,
analytics/csv/contract__power-energy-efficiency-analytics__active-rank-vs-power.csv,22585,5246375212846a218a6272103e9baad8a6cb1f5df1b154d3c005ffd648e2bb1d,True,176,10,0,0,0,0.0,0,0,171,0,0,0,0,0,0,
analytics/csv/contract__power-energy-efficiency-analytics__baseband-power.csv,7234,db1f13363584e9228ab60e02d32e0faf4faa440400ee821a872c413a25b62bb0,True,28,15,0,0,56,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__power-energy-efficiency-analytics__dl-tx-power-per-cell-beam-ue.csv,590,114b7e0f22d45a350bebbfa07641fc6b7988c8b0f888311a0f2a36c2c28355dd,True,1,15,0,0,0,0.0,0,0,0,1,0,0,0,0,0,
analytics/csv/contract__power-energy-efficiency-analytics__energy-bit.csv,2240,c3b40cd31e279c8a836b1d7c1f2043727e51dcc5d68890850c740f7788d5c719,True,8,15,0,0,16,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__power-energy-efficiency-analytics__energy-efficiency-by-cell.csv,483,8ad0b611f3e61e1585d1d93df27f091ae609a0dd39f7cb3be108707259f81976,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__power-energy-efficiency-analytics__energy-efficiency-by-ue.csv,1329,0dfcbf5768778dea1b37f1937d5aaa4348dc5dff3d2835a218ed55af013d36f7,True,4,15,0,0,8,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__power-energy-efficiency-analytics__energy-per-bit-histogram.csv,587,ea43a394f02c22f516318c4f2504d51324716107f545bb18c1608277d92acc6f,True,2,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__power-energy-efficiency-analytics__joules-gb.csv,2136,2671d4076fdb491f5326811e3114d2230de69001116ed0c7729b29bcd2724ed0,True,8,15,0,0,16,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__power-energy-efficiency-analytics__papr-vs-power.csv,5381,3c36100b5d082cb865ade2a8612be8bb57c32e0ae4c8b517c603cf8f8187047a,True,40,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__power-energy-efficiency-analytics__power-vs-bler.csv,4865,eaadc1dfb8edeba25309805670f0639fb54749d486a595a86434ff6fc781b1c5,True,40,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__power-energy-efficiency-analytics__power-vs-throughput.csv,5227,7ecd989c3208ecf11619c5bad32e5d43c631de382aafd83d695a24df5f9b12b1,True,40,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__power-energy-efficiency-analytics__sleep-idle-active-state-occupancy.csv,934,c48ed2d8a549d21eab0a5110f255ff37e2d20c120d6b4b18d78c71ff68b3b9ce,True,3,15,0,0,6,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__random-access-prach-analytics__detection-rate.csv,200,725e0db3ec1bdf9055c8b32bb58b9cedadbc93999d4cdb77222ba26c2114104a,True,1,8,0,0,1,0.125,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__random-access-prach-analytics__false-alarm-rate.csv,202,0351ebee4f5cfdb4960a95614ea595b23b4f68b6929f4d595c7a2251773eb2ab,True,1,8,0,0,1,0.125,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__random-access-prach-analytics__missed-detection-rate.csv,207,6899a0cb642238f3cb2f9e17a3297b101ccf6520f464c4003c4f8f315fd0bf67,True,1,8,0,0,1,0.125,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__resource-grid-re-occupancy-analytics__csi-rs-map.csv,430817,3c184467fa0cb2301a076a175ddf6114762a365a37e786e3cf98198cc68411d6,True,4368,11,0,0,0,0.0,0,0,3276,0,0,0,0,0,0,
analytics/csv/contract__resource-grid-re-occupancy-analytics__pbch-ssb-map.csv,413,162fd90bd7026f7b4b45b7ba359b9d1e1e6b3ce04c5dae9fe045dc4df21bfe9d,True,4,8,0,0,8,0.25,4,0,3,0,0,0,0,0,0,
analytics/csv/contract__resource-grid-re-occupancy-analytics__pdcch-map.csv,3668,4b3188882af5c5782ba5237b4f0ed6873711c5eace0dcfb1aa173a74652cfc70,True,40,8,0,0,0,0.0,0,0,25,0,0,0,0,0,0,
analytics/csv/contract__resource-grid-re-occupancy-analytics__pdsch-map.csv,268550,1afdf5846b6a407bc351514996731fa80b9fe8f84ef4c307bcd25ae9fda64d79,True,2856,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__resource-grid-re-occupancy-analytics__prb-heatmap.csv,586,3f95a8d79253a62ba8a3ea42320e7484a136826ff8c1c58de54e47368c28bce7,True,1,15,0,0,0,0.0,0,0,0,1,0,0,0,0,0,
analytics/csv/contract__resource-grid-re-occupancy-analytics__pucch-map.csv,3144,62562550d616a9844a3c576f3c80cf48fe6010c45f08ca0829e94678e4326dd6,True,40,8,0,0,0,0.0,0,0,34,0,0,0,0,0,0,
analytics/csv/contract__resource-grid-re-occupancy-analytics__pusch-map.csv,87682,290c7345c079763e3ea3c6726be58eceb91a2cf26c8f91a3e6ffc1989279a001,True,1088,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__resource-grid-re-occupancy-analytics__re-occupancy-heatmap.csv,490289,5d7f95a0304298d46a506d6fc6e27a38a26d662f12f1ad2de7814215bd3799e4,True,5183,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__resource-grid-re-occupancy-analytics__srs-map.csv,813,3098c3b4ab1f363db0ae733e02001275e945390a0c48e414f303256f63d1d648,True,8,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__runtime-compute-complexity-parallelism-analytics__decoder-complexity-units.csv,1744,9a12dbe913b5561e6ed80c4d219a4968f996551fc1dba893b4264f3926e24ee7,True,6,15,0,0,12,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__runtime-compute-complexity-parallelism-analytics__dropped-row-duplicate-write-analytics.csv,90296,28ee6ef9aaf38d55c97a2b5dc56691724aa362ee74e3c8dd32af425d0c7aafac,True,853,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__runtime-compute-complexity-parallelism-analytics__latency-cdf.csv,12918,6f96a003b64209e4516fa3020daadd340fb328e944b0fbfe695dda4d14ea50c1,True,90,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__runtime-compute-complexity-parallelism-analytics__normalized-decoder-complexity.csv,1858,5adf6d9d81a53da350ec9e059c4cb452505f934938645885acd374d07204d88e,True,6,15,0,0,12,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__spectrum-psd-papr-analytics__clipping-event-histogram.csv,428,4172e60c71e43af6b975e99773c39792595b91e4a61cb040374c53ea5322a64c,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__spectrum-psd-papr-analytics__occupied-bandwidth.csv,193,dce145d95ac243ac2ae29d08a87aef938bcf7d29a566ce607479a6645b3fbb5f,True,1,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__spectrum-psd-papr-analytics__out-of-band-spectral-summaries-if-measurable.csv,220,a13b29cbfc81df5647c8e256e70f1104d00bbbb48a1dd9761d70d3aca98225f8,True,1,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__spectrum-psd-papr-analytics__papr-histogram-cdf.csv,575,aa7d2dcb9384b7fcb9631a9f0327722db6428933efda51c3a672f718d36dc479,True,1,15,0,0,0,0.0,0,0,0,1,0,0,0,0,0,
analytics/csv/contract__spectrum-psd-papr-analytics__power-spectral-comparison-before-after-impairment.csv,75768,be4c4937bcfb27a4314fecaf0751adf9b5082103f686e57e1eb5bd03afa8f4be,True,512,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__spectrum-psd-papr-analytics__psd.csv,52216,c88d4d3fe03836dd596fdd3bb3cb22e4836711337abfd52e43b8bc7d082ef386,True,512,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__fairness-index-trend.csv,1540,5cd9bf6cb3b7905bb34b603bc69a904aa600ca167f39ea03850bcf4e07fa4452,True,12,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__goodput-over-time.csv,4086,fea3ab64e4333af70b1843b32321443977993d738a2415debd14a4bed555ff60,True,20,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__goodput.csv,267,373418a5563c7f3f722b2ca9e0372dc7dc123425d5c5323fdbc7352db8184260,True,2,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__offered-throughput.csv,289,83e83694620590a7ceed787c06c565139bbb397372c4ba556a514df2e3bf2893,True,2,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__per-cell-throughput.csv,162,7ba69815d8e295cd3cb94958c1fbd20805a45ad546d77de3a7dde0c892e8d14a,True,1,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__per-ue-throughput.csv,456,4183acd136e962765b42783e20864401cf01e65a189fffbe7191b8dd3f10e477,True,4,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__spectral-efficiency.csv,282,3c1f141aa1e5647d862df610b00b59d5c44e98b798f34bad2901bd8015b9f099,True,2,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__throughput-cdf.csv,444,478a638d89167a187871a59136d94b2e72a7d4fce39b28f3535a1c21c45e529c,True,4,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__throughput-over-time.csv,4206,f1767bda3fec4d254871af1bc2ca08197f537b8a7c980d0d52118fe1dd0e9859,True,20,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__throughput-percentile-plots.csv,496,d114bc58bfa9e12a1cb2a036efcb6b4332a51bfc53d37534e4c435bcec1bbe94,True,4,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-load.csv,187,510bfa8c2bfc44c0820fd95b03be7cecbd60e26f3ba81b1c69a137e5ba0c6d9d,True,1,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-sinr.csv,2476,678683395b568a1f6dda372ca8314fb91c86063ddd8db68b70ec455c0a1a6671,True,26,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-snr.csv,2450,51c42d85a497f3f9de362ede0bee735aceee642ea2da1cd1286ce3b8b578990f,True,26,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__throughput.csv,273,79dc76ce396c96b215d0ac10d8738ad6033a3c0ccccf4a8dabbef3c3f31210df,True,2,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__waveform-time-domain-analytics__magnitude-vs-sample.csv,139708,b223f8641476d86b3f8886864b6ca5475fd1c6ada10d966cdc0c00956f1647cf,True,1024,8,0,0,0,0.0,0,0,32,0,0,0,0,0,0,
analytics/csv/contract__waveform-time-domain-analytics__phase-vs-sample.csv,133458,a623e26f146f675a43abccc5edfa6ec74b661dc1e54f65f1ffb4b27c95bd11d2,True,1024,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__waveform-time-domain-analytics__power-vs-sample.csv,129092,9301c052de9e4d612db557e6b4324d7beeaa3a4c1f2834be2fb93c98ab3b4ad1,True,1024,8,0,0,0,0.0,0,0,32,0,0,0,0,0,0,
analytics/csv/contract__waveform-time-domain-analytics__rx-waveform.csv,122519,a67b0e77db70238eadaaf972cd065d459a3691a62aead48f50b9a78077ee3db3,True,1024,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__waveform-time-domain-analytics__tx-waveform.csv,121335,c76b1185bbb95975c828367f5023a5bdf1bcdfef456ae3a2256e1b3e1e97fafb,True,1024,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/control_decode_analytics.csv,9393,1bfd24c4dbec53bafb4346e44346dc6e98f4737fa62e390c4636bd008d452d7b,True,45,14,0,0,29,0.046031746031746035,0,0,0,0,0,0,0,0,0,
analytics/csv/cqi_mcs_consistency_analytics.csv,21261,c560768ad2f728f3694642830f144106f26cfdb7a458cb5275576b66284e3f4d,True,40,33,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/decoder_analytics.csv,13215,2252c5598c1859b98f266d37119f2934f05f55de8051c417210067fa155e76f3,True,63,14,0,0,60,0.06802721088435375,4,0,0,0,14,0,0,0,0,
analytics/csv/detection_analytics.csv,9393,1bfd24c4dbec53bafb4346e44346dc6e98f4737fa62e390c4636bd008d452d7b,True,45,14,0,0,29,0.046031746031746035,0,0,0,0,0,0,0,0,0,
analytics/csv/determinism_analytics.csv,110266,fd749d067b9b515fc660c6944cca5ffbb3f337360fea972881f8b19c90029fe6,True,111,40,0,0,258,0.05810810810810811,0,0,0,0,0,0,1,0,0,
analytics/csv/energy_efficiency_analytics.csv,13437,fc80746fd5e11d79761a0190c71615ca359a7ae41f8374ed2e2ca24845aa5a3a,True,10,67,0,0,158,0.23582089552238805,138,0,0,0,0,0,0,0,0,
analytics/csv/error_rate_analytics.csv,3769092,dd398a67eb8e58f3ca79eb532c28eff0f0a8a235e3175a657a0511957f3f2af0,True,30,668,0,0,228,0.011377245508982036,102,0,0,0,120,0,0,0,0,
analytics/csv/evm_analytics.csv,3769092,dd398a67eb8e58f3ca79eb532c28eff0f0a8a235e3175a657a0511957f3f2af0,True,30,668,0,0,228,0.011377245508982036,102,0,0,0,120,0,0,0,0,
analytics/csv/export_consistency_analytics.csv,36633,a083116a7580bd8b07a124a735d3adf0ee55e4bbea9a6154fa310152cabd031d,True,111,11,0,0,6,0.004914004914004914,0,0,0,0,0,0,0,0,0,
analytics/csv/fairness_analytics.csv,665,10fee6faeef0e9c4b416b4b0df6b5907e81dac7e132bf4a433d19cafe8b2bbef,True,3,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/goodput_analytics.csv,3769092,dd398a67eb8e58f3ca79eb532c28eff0f0a8a235e3175a657a0511957f3f2af0,True,30,668,0,0,228,0.011377245508982036,102,0,0,0,120,0,0,0,0,
analytics/csv/harq_analytics.csv,9533,b4b9f73ce86bb0d023a73927c2d411e3bdb63ee6fdec130d9de17bcafd027134,True,18,26,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/harq_process_analytics.csv,9533,b4b9f73ce86bb0d023a73927c2d411e3bdb63ee6fdec130d9de17bcafd027134,True,18,26,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/impairment_analytics.csv,1708,30faf4f84f79aa50f68eda5abc4baf81725092929028bd30741409a58ab8ea5b,True,3,25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/link_adaptation_analytics.csv,21261,c560768ad2f728f3694642830f144106f26cfdb7a458cb5275576b66284e3f4d,True,40,33,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/measurement_feedback_analytics.csv,21261,c560768ad2f728f3694642830f144106f26cfdb7a458cb5275576b66284e3f4d,True,40,33,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/mimo_analytics.csv,1021,0a59d19e36796aac69585498b18a29f77dfbf4137409c44ca17c7a8e3569beca,True,2,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/mobility_analytics.csv,57228,6535d4f8b5d8aa996342a8fcd87f87acb9874d5e8cace40d6469ef3de2911387,True,40,73,0,0,18,0.0061643835616438354,0,0,0,0,40,0,0,0,0,
analytics/csv/papr_analytics.csv,11765,e2549e996e783947da49f91b436f2f26fb6dd734453930ac6808425ba50513af,True,57,14,0,0,55,0.06892230576441102,3,0,0,0,0,0,0,0,0,
analytics/csv/parallelism_analytics.csv,6545,713fbd18e49f4c149092c57d3cdbd966532e5dbf4078583bbbaa49c2dc53f027,True,2,109,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/power_analytics.csv,10178,f6a51396be995e86013b6ea3400f999b862419ede5361bd704e8f8527a706739,True,10,71,0,0,85,0.11971830985915492,85,0,0,0,0,0,0,0,0,
analytics/csv/prach_analytics.csv,178,8cc8abc35905a3e571bacc2fbb51c4b0f02db814eb1a824e9ef75bf297a29779,True,1,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/precoder_analytics.csv,46362,c7a276c6d0c07d0d52ab3bc8649f79c0a2c68324b8d2fa7b453ba290290c77be,True,40,52,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/propagation_analytics.csv,21891,010f397df72749294622ea4fb1c0a00e4231e798b4eae87d45f183a03c8ca5a2,True,40,20,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/random_access_analytics.csv,17298,e60c2639b9ad5c234f5588bb78a4f0fbb377de14df50a58c0a8736ca23533da1,True,51,14,0,0,10,0.014005602240896359,1,0,0,0,0,0,0,0,0,
analytics/csv/random_access_detection_analytics.csv,178,8cc8abc35905a3e571bacc2fbb51c4b0f02db814eb1a824e9ef75bf297a29779,True,1,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/re_collision_analytics.csv,1333,8559f0c6d509a62acf38b55ccb8d5f0bad5da01b72949ca51b5b85bf361feef4,True,2,20,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/regression_analytics.csv,209,1cb70f19a1510e28ef3168fdbc2ea3de8861db50a84f2baa1ea74f8d380e74f8,True,1,4,0,0,0,0.0,0,0,0,0,0,0,0,1,0,
analytics/csv/regression_baseline_view.csv,2968,7dba91dc28afc46b0e932ff78d19f7dc6bd06aa98c592c0769b7419457dcc886,True,1,59,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/regression_candidate_view.csv,2968,7dba91dc28afc46b0e932ff78d19f7dc6bd06aa98c592c0769b7419457dcc886,True,1,59,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/regression_delta_view.csv,209,1cb70f19a1510e28ef3168fdbc2ea3de8861db50a84f2baa1ea74f8d380e74f8,True,1,4,0,0,0,0.0,0,0,0,0,0,0,0,1,0,
analytics/csv/resource_grid_analytics.csv,57139114,9033db9ff5e6730dab419a4e1ba0724eb78ed1ed568a82b08ad61c1dfa8d608f,True,87020,47,0,0,176200,0.043081316596331486,176200,0,0,0,0,0,0,0,0,
analytics/csv/runtime_latency_analytics.csv,9533,b4b9f73ce86bb0d023a73927c2d411e3bdb63ee6fdec130d9de17bcafd027134,True,18,26,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/runtime_power_analytics.csv,15693,3390051af3cb4118e87f2446ee61d175c01ea099e61395c2780af87f70d2e335,True,12,81,0,0,130,0.1337448559670782,104,0,0,0,0,0,0,0,0,
analytics/csv/schema_drift_analytics.csv,32625,3e8ab4ea0b352f61000616b432c9176524a9f41dd92c1e5602b1c64adcc0628e,True,76,17,0,0,2,0.0015479876160990713,0,0,0,0,19,0,2,0,0,
analytics/csv/selection_reselection_analytics.csv,57228,6535d4f8b5d8aa996342a8fcd87f87acb9874d5e8cace40d6469ef3de2911387,True,40,73,0,0,18,0.0061643835616438354,0,0,0,0,40,0,0,0,0,
analytics/csv/sleep_state_analytics.csv,17345,735ff25fe36bce271bed4a7dffbbd48b99ce7eb27733d0794bf42c86aad5672b,True,14,65,0,0,208,0.22857142857142856,180,0,0,0,0,0,0,0,0,
analytics/csv/soft_buffer_analytics.csv,9533,b4b9f73ce86bb0d023a73927c2d411e3bdb63ee6fdec130d9de17bcafd027134,True,18,26,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/spectral_efficiency_analytics.csv,13947,9f9be086a46861c9113a19d19ce3f2071939e7af2eddef085f8fb9c52c8cd4de,True,52,14,0,0,20,0.027472527472527472,4,0,0,0,2,0,0,0,0,
analytics/csv/spectrum_analytics.csv,11765,e2549e996e783947da49f91b436f2f26fb6dd734453930ac6808425ba50513af,True,57,14,0,0,55,0.06892230576441102,3,0,0,0,0,0,0,0,0,
analytics/csv/symbol_throughput_analytics.csv,212003,289342d8cb2251efb30dfaef9b24f1d768554669b83dd8586b362372a68664e3,True,574,30,0,0,1868,0.10847851335656214,1868,0,0,0,0,0,0,0,0,
analytics/csv/throughput_analytics.csv,3769092,dd398a67eb8e58f3ca79eb532c28eff0f0a8a235e3175a657a0511957f3f2af0,True,30,668,0,0,228,0.011377245508982036,102,0,0,0,120,0,0,0,0,
analytics/csv/time_profile_analytics.csv,15336,31db55993cfc5e7b06e5dabdc7bdf9eb3c604fd14b2caf53ad68260df77ed0ad,True,46,13,0,0,14,0.023411371237458192,14,0,0,0,2,0,0,0,0,
analytics/csv/tracking_analytics.csv,21283,41c67f35c55c5f1add65e6f06db08c206b08460a0dfe2650a294c9a0e986e00d,True,54,29,0,0,118,0.07535121328224777,118,0,0,0,0,0,0,0,0,
analytics/csv/truth_policy_analytics.csv,3861,87c1339af0ad29164b25cc8667a2ac8c1195e5ba19234206c1984103df59b7f3,True,1,96,0,0,0,0.0,0,0,0,0,0,0,1,0,0,
analytics/csv/user_grouping_analytics.csv,4088,d1d96b61fbb4f304eacf79a4e705b600a51c50a411b450829d46fac4db398636,True,8,22,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/waveform_analytics.csv,135690,0d49a9cc49d0889ed34a61ed2f9740dd3aba273433070b9681b67fc24b365428,True,512,17,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/waveform_comparison_analytics.csv,3399,e22e83794538a5c8bbb02361e16c05a32b124d5ce8534e82755ab5ae1bf31794,True,10,25,0,0,4,0.016,4,0,0,0,0,0,0,0,0,
analytics/csv/waveform_stage_overlay_analytics.csv,217126,dad0e17be79d7b4d4b4c95b17c93ea1feca88df14ccde9995ebf60bed1437901,True,40,271,0,0,18,0.0016605166051660517,0,0,0,0,160,0,0,0,0,
artifact_generation/artifact_generation_failures.csv,1101,af22034216447be48243265ba910b8478849b7f73693cacae5234f13fcc70a14,True,2,20,0,0,2,0.05,0,0,0,2,0,0,0,0,0,
artifact_generation/artifact_generation_results.csv,2690,4b626c5a2d69576ee98cc9f1a3a0413524f7431964f63afd635ba7bf1ed1fdb9,True,6,20,0,0,6,0.05,0,0,0,2,0,0,0,0,0,
artifact_generation/artifact_generation_summary.csv,536,9bb83b0c60d6df587e4f71839b2e29f457ba1857a5f50a7b558d60e261647d97,True,6,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
artifact_generation/contract_catalog_snapshot.csv,3881,18f78994c495660250f6939aa6d0652ce6390a432b1397afcbb6484945918727,True,6,27,0,0,30,0.18518518518518517,0,0,0,0,0,0,0,0,0,
beamforming/csv/antenna_array_config.csv,1291,7cf47e7462fdbc6d8b77c44b5915ed1b72945793eac0f735c5c8a876b9b89ca6,True,2,30,0,0,2,0.03333333333333333,0,0,0,0,0,0,0,0,0,
beamforming/csv/antenna_port_mapping.csv,658,f9029b282146107be0e2dfd175fcb138370ecf95eedb752df8666780ed87d459,True,2,14,0,0,2,0.07142857142857142,0,0,0,0,0,0,0,0,0,
beamforming/csv/beam_codebook.csv,465,b0d2b610d0b888deb343e2eb4e654a3e35676081a5c42cfe7986e15c413e0f90,True,2,7,0,0,2,0.14285714285714285,0,0,0,0,0,0,0,0,0,
beamforming/csv/beam_management_event_trace.csv,6784,a35d0f5814c40e4e76643ab9e31db9bf61b3b0f9dfa798faccb324a8a1c1e64a,True,40,25,0,0,60,0.06,60,0,0,0,0,0,0,0,0,
beamforming/csv/beam_management_state_trace.csv,8311,1d75d65c4af1fb8adf47428d8601cc414b38964fbbe6d184878ade185f12508a,True,40,29,0,0,100,0.08620689655172414,100,0,0,0,0,0,0,0,0,
beamforming/csv/beam_precoder_table.csv,48439,b7f85aa677d0e597348582c5dc0ab49e1194e0a302ff3ede00c6934f8950d4fb,True,40,64,0,0,540,0.2109375,460,0,0,0,0,0,0,0,0,
beamforming/csv/beam_score_trace.csv,15243,aca72e2ca7e51c917e9c45691b2744c5b3fa8282a24a656a0a62c311a3e4132b,True,40,37,0,0,110,0.07432432432432433,110,0,0,0,0,0,0,0,0,
beamforming/csv/beam_sweep_measurements.csv,6678,cf4a51382a8953a4bcc21e842fb6df909c00efabb0ff49b858b85cfdeb574880,True,40,9,0,0,57,0.15833333333333333,0,0,0,0,0,0,0,0,0,
beamforming/csv/beamforming_analytics_table.csv,4672,9dae9471e0d96b3a9fa1b1235978965e4486a011fad3ef55404a048e3d046043,True,8,36,0,0,116,0.4027777777777778,100,0,0,0,0,0,0,0,0,
beamforming/csv/mimo_config_strict.csv,2010,944b994c1eb972c7d92cb1164da1cc7dc21780a0cecb7e53da009cadac032d56,True,2,50,0,0,10,0.1,5,0,0,1,0,0,0,0,0,
beamforming/csv/mimo_config_validation.csv,2416,8981938f15a2dd3999004c425fc031f1f8d24dc378c701ca6b2333c1c0d87e12,True,12,8,0,0,12,0.125,0,0,0,0,0,0,0,0,0,
beamforming/csv/mimo_configured_vs_effective.csv,1913,bbc8be449de0de8e13290e227b393475febbad31a1b364019611bca5d9667359,True,2,53,0,0,1,0.009433962264150943,0,0,0,1,0,0,0,0,0,
beamforming/csv/mimo_layer_metrics.csv,10803,89ec88fb581a8cd4fa6674f14c06dba99264a511bef31741d58259373981ed14,True,80,17,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
