RuleID,FamilyID,Metric,Observed,Operator,Threshold,Passed,Evidence,Status
R027,F27,PrimaryMetric,-24.3382445209291,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R028,F28,PrimaryMetric,-50.3323932061418,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R029,F29,PrimaryMetric,-52.0841220397481,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R030,F30,PrimaryMetric,-15.4035971897781,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R031,F31,PrimaryMetric,-55.7100528880493,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R032,F32,PrimaryMetric,-57.5859415599551,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R033,F33,PrimaryMetric,1.01279924840775,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R034,F34,PrimaryMetric,1.02855562401229,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R035,F35,PrimaryMetric,1.08432426457041,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R036,F36,PrimaryMetric,1.26507887754844,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R037,F37,PrimaryMetric,1.77262809841526,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R038,F38,PrimaryMetric,3.08236393875316,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R039,F39,PrimaryMetric,6.07162834258477,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R040,F40,PrimaryMetric,12.6665900107308,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R041,F41,PrimaryMetric,1.88688602014553,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R042,F42,PrimaryMetric,2.8463999992566,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R043,F43,PrimaryMetric,17682.7941003892,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R044,F44,PrimaryMetric,17682.7941003892,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R045,F45,PrimaryMetric,17682.7941003892,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R046,F46,PrimaryMetric,17682.7941003892,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R047,F47,PrimaryMetric,17682.7941003892,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R048,F48,PrimaryMetric,17682.7941003892,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R049,F49,PrimaryMetric,0.5,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R050,F50,PrimaryMetric,-0.0183193988992786,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R051,F51,PrimaryMetric,0.7,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R052,F52,PrimaryMetric,0.8,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R053,F53,PrimaryMetric,20.9794000867204,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R054,F54,PrimaryMetric,20.9794000867204,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R055,F55,PrimaryMetric,20.9794000867204,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R056,F56,PrimaryMetric,20.9794000867204,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R057,F57,PrimaryMetric,20.9794000867204,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R058,F58,PrimaryMetric,20.9794000867204,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R059,F59,PrimaryMetric,20.9794000867204,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R060,F60,PrimaryMetric,20.9794000867204,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R061,F61,PrimaryMetric,20.9794000867204,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R062,F62,PrimaryMetric,-27.5719282500907,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R063,F63,PrimaryMetric,-27.5719282500907,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R064,F64,PrimaryMetric,-27.5719282500907,PROFILE_SPECIFIC,FROM_PROFILE_OR_PAIR_CONTRACT,1,rf_impact_pairwise_effects.csv|rf_impact_operating_points.csv,PASS
R065,ALL,IncompletePoints,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R066,ALL,BlockedTests,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R067,ALL,ReferencePlaneClosure_dB,0,<=,0.05,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R068,ALL,PowerClosure_dB,0,<=,0.05,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R069,ALL,ImageHashMismatch,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R070,ALL,SerialParallelMismatch,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R071,ALL,FalseLockUpperBound,0,<=,profile_limit,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R072,ALL,NonFiniteSamples,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R073,ALL,IncompletePoints,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R074,ALL,BlockedTests,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R075,ALL,ReferencePlaneClosure_dB,0,<=,0.05,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R076,ALL,PowerClosure_dB,0,<=,0.05,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R077,ALL,ImageHashMismatch,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R078,ALL,SerialParallelMismatch,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R079,ALL,FalseLockUpperBound,0,<=,profile_limit,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R080,ALL,NonFiniteSamples,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R081,ALL,IncompletePoints,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R082,ALL,BlockedTests,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R083,ALL,ReferencePlaneClosure_dB,0,<=,0.05,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R084,ALL,PowerClosure_dB,0,<=,0.05,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R085,ALL,ImageHashMismatch,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R086,ALL,SerialParallelMismatch,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R087,ALL,FalseLockUpperBound,0,<=,profile_limit,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R088,ALL,NonFiniteSamples,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R089,ALL,IncompletePoints,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R090,ALL,BlockedTests,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R091,ALL,ReferencePlaneClosure_dB,0,<=,0.05,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R092,ALL,PowerClosure_dB,0,<=,0.05,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R093,ALL,ImageHashMismatch,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R094,ALL,SerialParallelMismatch,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R095,ALL,FalseLockUpperBound,0,<=,profile_limit,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
R096,ALL,NonFiniteSamples,0,==,0,1,rf_impact_operating_points.csv|rf_impact_pairwise_effects.csv,PASS
