TraceSource,Direction,Frame,Slot,SNR_dB,InjectedCFO_Hz,EstimatedCFO_PreCorrection_Hz,ResidualCFO_PostCorrection_Hz,EstimatedCFO_Hz,TrueCFO_Hz,CFOError_Hz,InjectedTimingOffset_samples,EstimatedTimingOffset_PreCorrection_samples,ResidualTimingError_PostCorrection_samples,TrueTimingOffset_samples,TimingError_samples,InjectedDoppler_Hz,EstimatedDopplerHz,DopplerError_Hz,PhaseTrackingError_deg,ComputeLatency_ms,AirInterfaceObservation_ms,AcquisitionTime_ms,TrackingFailureProbability,SourceArtifact,Status
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,36.6618,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,PASS
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,50.62,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,18.9931,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,PASS
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,127.264489318613,116.145686145341,2.54444374517081e-14,62.3163,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,62.909,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,20.8891,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,PASS
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,16.0571,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,PASS
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,61.4016,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,62.0788,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,25.2584,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,PASS
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,40.6588,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,PASS
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,69.1278735523698,58.0090703790981,1.27222187258541e-14,49.7624,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,49.8793,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,14.8069,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,PASS
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,50.3508,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,49.1038,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,46.9408,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,34.8096,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,32.2641,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,31.548,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,NaN,NaN,2.01155940322721e-14,12.4015,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,PASS
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,48.7025,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,48.813,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,48.223,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,12.5236,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,PASS
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,13.8214,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,PASS
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,12.6386,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,PASS
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,48.0419,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,32.8627,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,20.3378,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,NaN,NaN,3.81666561775622e-14,45.6833,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,45.392,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,15.1094,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,PASS
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,44.5863,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,16.8165,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,PASS
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,11.8725,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,PASS
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,11.58,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,PASS
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,44.3904,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,35.872,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,32.8494,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,33.5868,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
UL,UL,10,10,12,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,40,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,0,0,0,0,11.1188031732717,0,-11.1188031732717,0,33.566,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,air_interface/csv/ul_pusch_trials.csv,FAIL
SRS,UL,1,8,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,340.2296,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,8,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,109.2973,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,8,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,112.5532,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,8,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,85.1073,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,8,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,120.9678,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,8,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,76.1468,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,8,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,75.4408,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,8,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,75.9673,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,8,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,74.5198,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,8,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,80.7141,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,8,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,77.0906,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,8,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,74.7386,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
