Entity,EntityType,EntityID,Domain,Direction,Frame,Slot,Symbol,TimestampSim_ms,UEID,CellID,BaseStationID,RNTI,PRBCount,ActiveBWFraction,ActiveRank,ActiveTxRUCount,ControlMonitoringLoad,TxPower_dBm,RxPowerEst_dBm,State,Duration_s,Power_W,Energy_J,SuccessfulBits,RFChainCount,BBProcessingEnergy_J,SourceArtifact,Status
gNB,cell,2,PDCCH_monitoring,DL,1,10,not_applicable,4.5,50,2,2,50,34,0.124542124542125,1,2,1,46,NaN,active_tx,0.0005,319.737579865102,0.159868789932551,41,2,0.002996336996337,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,50,PDCCH_monitoring,DL,1,10,not_applicable,4.5,50,2,2,50,34,0.124542124542125,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,2,PDCCH_monitoring,DL,1,10,not_applicable,4.5,35,2,2,35,34,0.124542124542125,1,2,1,46,NaN,active_tx,0.0005,319.737579865102,0.159868789932551,41,2,0.002996336996337,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,35,PDCCH_monitoring,DL,1,10,not_applicable,4.5,35,2,2,35,34,0.124542124542125,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,10,not_applicable,4.5,12,3,3,12,30,0.10989010989011,1,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,41,2,0.00287912087912088,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,12,PDCCH_monitoring,DL,1,10,not_applicable,4.5,12,3,3,12,30,0.10989010989011,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,10,not_applicable,4.5,13,3,3,13,30,0.10989010989011,1,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,41,2,0.00287912087912088,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,13,PDCCH_monitoring,DL,1,10,not_applicable,4.5,13,3,3,13,30,0.10989010989011,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,10,not_applicable,4.5,18,3,3,18,30,0.10989010989011,1,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,41,2,0.00287912087912088,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,18,PDCCH_monitoring,DL,1,10,not_applicable,4.5,18,3,3,18,30,0.10989010989011,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,10,not_applicable,4.5,23,3,3,23,30,0.10989010989011,1,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,41,2,0.00287912087912088,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,23,PDCCH_monitoring,DL,1,10,not_applicable,4.5,23,3,3,23,30,0.10989010989011,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,10,not_applicable,4.5,15,3,3,15,30,0.10989010989011,1,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,41,2,0.00287912087912088,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,15,PDCCH_monitoring,DL,1,10,not_applicable,4.5,15,3,3,15,30,0.10989010989011,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,10,not_applicable,4.5,24,3,3,24,30,0.10989010989011,1,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,41,2,0.00287912087912088,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,24,PDCCH_monitoring,DL,1,10,not_applicable,4.5,24,3,3,24,30,0.10989010989011,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,10,not_applicable,4.5,2,3,3,2,30,0.10989010989011,1,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,41,2,0.00287912087912088,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,2,PDCCH_monitoring,DL,1,10,not_applicable,4.5,2,3,3,2,30,0.10989010989011,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,10,not_applicable,4.5,16,3,3,16,30,0.10989010989011,1,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,41,2,0.00287912087912088,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,16,PDCCH_monitoring,DL,1,10,not_applicable,4.5,16,3,3,16,30,0.10989010989011,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,3,PDCCH_monitoring,DL,1,10,not_applicable,4.5,33,3,3,33,30,0.10989010989011,1,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,41,2,0.00287912087912088,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,33,PDCCH_monitoring,DL,1,10,not_applicable,4.5,33,3,3,33,30,0.10989010989011,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,10,not_applicable,4.5,22,4,4,22,27,0.0989010989010989,1,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,41,2,0.00279120879120879,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,22,PDCCH_monitoring,DL,1,10,not_applicable,4.5,22,4,4,22,27,0.0989010989010989,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,10,not_applicable,4.5,32,4,4,32,27,0.0989010989010989,1,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,41,2,0.00279120879120879,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,32,PDCCH_monitoring,DL,1,10,not_applicable,4.5,32,4,4,32,27,0.0989010989010989,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,10,not_applicable,4.5,34,4,4,34,27,0.0989010989010989,1,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,41,2,0.00279120879120879,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,34,PDCCH_monitoring,DL,1,10,not_applicable,4.5,34,4,4,34,27,0.0989010989010989,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,10,not_applicable,4.5,37,4,4,37,27,0.0989010989010989,1,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,41,2,0.00279120879120879,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,37,PDCCH_monitoring,DL,1,10,not_applicable,4.5,37,4,4,37,27,0.0989010989010989,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,10,not_applicable,4.5,38,4,4,38,27,0.0989010989010989,1,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,41,2,0.00279120879120879,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,38,PDCCH_monitoring,DL,1,10,not_applicable,4.5,38,4,4,38,27,0.0989010989010989,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,10,not_applicable,4.5,44,4,4,44,27,0.0989010989010989,1,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,41,2,0.00279120879120879,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,44,PDCCH_monitoring,DL,1,10,not_applicable,4.5,44,4,4,44,27,0.0989010989010989,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,10,not_applicable,4.5,49,4,4,49,27,0.0989010989010989,1,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,41,2,0.00279120879120879,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,49,PDCCH_monitoring,DL,1,10,not_applicable,4.5,49,4,4,49,27,0.0989010989010989,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,10,not_applicable,4.5,42,4,4,42,27,0.0989010989010989,1,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,41,2,0.00279120879120879,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,42,PDCCH_monitoring,DL,1,10,not_applicable,4.5,42,4,4,42,27,0.0989010989010989,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,10,not_applicable,4.5,20,4,4,20,27,0.0989010989010989,1,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,41,2,0.00279120879120879,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,20,PDCCH_monitoring,DL,1,10,not_applicable,4.5,20,4,4,20,27,0.0989010989010989,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,4,PDCCH_monitoring,DL,1,10,not_applicable,4.5,8,4,4,8,27,0.0989010989010989,1,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,41,2,0.00279120879120879,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,8,PDCCH_monitoring,DL,1,10,not_applicable,4.5,8,4,4,8,27,0.0989010989010989,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,10,not_applicable,4.5,7,5,5,7,22,0.0805860805860806,1,2,1,46,NaN,active_tx,0.0005,319.034283161805,0.159517141580902,41,2,0.00264468864468864,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,7,PDCCH_monitoring,DL,1,10,not_applicable,4.5,7,5,5,7,22,0.0805860805860806,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,10,not_applicable,4.5,11,5,5,11,22,0.0805860805860806,1,2,1,46,NaN,active_tx,0.0005,319.034283161805,0.159517141580902,41,2,0.00264468864468864,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,11,PDCCH_monitoring,DL,1,10,not_applicable,4.5,11,5,5,11,22,0.0805860805860806,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,10,not_applicable,4.5,25,5,5,25,22,0.0805860805860806,1,2,1,46,NaN,active_tx,0.0005,319.034283161805,0.159517141580902,41,2,0.00264468864468864,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,25,PDCCH_monitoring,DL,1,10,not_applicable,4.5,25,5,5,25,22,0.0805860805860806,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,10,not_applicable,4.5,27,5,5,27,22,0.0805860805860806,1,2,1,46,NaN,active_tx,0.0005,319.034283161805,0.159517141580902,41,2,0.00264468864468864,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,27,PDCCH_monitoring,DL,1,10,not_applicable,4.5,27,5,5,27,22,0.0805860805860806,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,10,not_applicable,4.5,28,5,5,28,22,0.0805860805860806,1,2,1,46,NaN,active_tx,0.0005,319.034283161805,0.159517141580902,41,2,0.00264468864468864,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,28,PDCCH_monitoring,DL,1,10,not_applicable,4.5,28,5,5,28,22,0.0805860805860806,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,10,not_applicable,4.5,30,5,5,30,22,0.0805860805860806,1,2,1,46,NaN,active_tx,0.0005,319.034283161805,0.159517141580902,41,2,0.00264468864468864,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,30,PDCCH_monitoring,DL,1,10,not_applicable,4.5,30,5,5,30,22,0.0805860805860806,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,10,not_applicable,4.5,31,5,5,31,22,0.0805860805860806,1,2,1,46,NaN,active_tx,0.0005,319.034283161805,0.159517141580902,41,2,0.00264468864468864,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,31,PDCCH_monitoring,DL,1,10,not_applicable,4.5,31,5,5,31,22,0.0805860805860806,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,10,not_applicable,4.5,36,5,5,36,22,0.0805860805860806,1,2,1,46,NaN,active_tx,0.0005,319.034283161805,0.159517141580902,41,2,0.00264468864468864,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,36,PDCCH_monitoring,DL,1,10,not_applicable,4.5,36,5,5,36,22,0.0805860805860806,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,10,not_applicable,4.5,21,5,5,21,22,0.0805860805860806,1,2,1,46,NaN,active_tx,0.0005,319.034283161805,0.159517141580902,41,2,0.00264468864468864,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,21,PDCCH_monitoring,DL,1,10,not_applicable,4.5,21,5,5,21,22,0.0805860805860806,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,10,not_applicable,4.5,1,5,5,1,22,0.0805860805860806,1,2,1,46,NaN,active_tx,0.0005,319.034283161805,0.159517141580902,41,2,0.00264468864468864,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,1,PDCCH_monitoring,DL,1,10,not_applicable,4.5,1,5,5,1,22,0.0805860805860806,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,10,not_applicable,4.5,17,5,5,17,22,0.0805860805860806,1,2,1,46,NaN,active_tx,0.0005,319.034283161805,0.159517141580902,41,2,0.00264468864468864,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,17,PDCCH_monitoring,DL,1,10,not_applicable,4.5,17,5,5,17,22,0.0805860805860806,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,5,PDCCH_monitoring,DL,1,10,not_applicable,4.5,39,5,5,39,22,0.0805860805860806,1,2,1,46,NaN,active_tx,0.0005,319.034283161805,0.159517141580902,41,2,0.00264468864468864,air_interface/csv/pdcch_trials.csv,PASS
UE,ue,39,PDCCH_monitoring,DL,1,10,not_applicable,4.5,39,5,5,39,22,0.0805860805860806,1,0,1,NaN,NaN,monitor_only,0.0005,1.5,0.00075,41,2,0,air_interface/csv/pdcch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,1,NaN,NaN,1,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,1,SSB_PBCH,DL,1,1,not_applicable,0,1,NaN,NaN,1,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,2,NaN,NaN,2,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,2,SSB_PBCH,DL,1,1,not_applicable,0,2,NaN,NaN,2,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,3,NaN,NaN,3,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,3,SSB_PBCH,DL,1,1,not_applicable,0,3,NaN,NaN,3,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,4,NaN,NaN,4,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,4,SSB_PBCH,DL,1,1,not_applicable,0,4,NaN,NaN,4,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,5,NaN,NaN,5,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,5,SSB_PBCH,DL,1,1,not_applicable,0,5,NaN,NaN,5,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,6,NaN,NaN,6,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,6,SSB_PBCH,DL,1,1,not_applicable,0,6,NaN,NaN,6,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,7,NaN,NaN,7,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,7,SSB_PBCH,DL,1,1,not_applicable,0,7,NaN,NaN,7,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,8,NaN,NaN,8,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,8,SSB_PBCH,DL,1,1,not_applicable,0,8,NaN,NaN,8,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,9,NaN,NaN,9,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,9,SSB_PBCH,DL,1,1,not_applicable,0,9,NaN,NaN,9,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,10,NaN,NaN,10,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,10,SSB_PBCH,DL,1,1,not_applicable,0,10,NaN,NaN,10,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,11,NaN,NaN,11,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,11,SSB_PBCH,DL,1,1,not_applicable,0,11,NaN,NaN,11,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,12,NaN,NaN,12,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,12,SSB_PBCH,DL,1,1,not_applicable,0,12,NaN,NaN,12,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,13,NaN,NaN,13,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,13,SSB_PBCH,DL,1,1,not_applicable,0,13,NaN,NaN,13,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,14,NaN,NaN,14,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,14,SSB_PBCH,DL,1,1,not_applicable,0,14,NaN,NaN,14,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,15,NaN,NaN,15,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,15,SSB_PBCH,DL,1,1,not_applicable,0,15,NaN,NaN,15,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,16,NaN,NaN,16,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,16,SSB_PBCH,DL,1,1,not_applicable,0,16,NaN,NaN,16,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,17,NaN,NaN,17,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,17,SSB_PBCH,DL,1,1,not_applicable,0,17,NaN,NaN,17,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,18,NaN,NaN,18,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,18,SSB_PBCH,DL,1,1,not_applicable,0,18,NaN,NaN,18,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,19,NaN,NaN,19,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,19,SSB_PBCH,DL,1,1,not_applicable,0,19,NaN,NaN,19,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,20,NaN,NaN,20,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,20,SSB_PBCH,DL,1,1,not_applicable,0,20,NaN,NaN,20,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,21,NaN,NaN,21,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,21,SSB_PBCH,DL,1,1,not_applicable,0,21,NaN,NaN,21,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,22,NaN,NaN,22,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,22,SSB_PBCH,DL,1,1,not_applicable,0,22,NaN,NaN,22,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,23,NaN,NaN,23,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,23,SSB_PBCH,DL,1,1,not_applicable,0,23,NaN,NaN,23,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,24,NaN,NaN,24,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,24,SSB_PBCH,DL,1,1,not_applicable,0,24,NaN,NaN,24,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
