ScenarioID,ConfigHash,RunTag,RunnerProfile,Category,ParameterName,BrowserSubmittedValue,BrowserSubmittedValueSource,BrowserSubmittedValueRole,RuntimeOverlayValue,RuntimeOverlayValueSource,RuntimeOverlayValueRole,ResolvedMATLABValue,ResolvedMATLABValueSource,ResolvedMATLABValueRole,RuntimeConsumer,DBSnapshotValue,DBSnapshotValueSource,DBSnapshotValueRole,ExportedCSVValue,ExportedCSVValueSource,ExportedCSVValueRole,BrowserDisplayedValue,BrowserDisplayedValueSource,BrowserDisplayedValueRole,ConsistencyStatus,ConsistencyNotes,ResolvedMATLABPath,RuntimeEvidenceArtifact,RuntimeEvidenceField,RuntimeEvidenceValue,RuntimeEvidenceValueSource,RuntimeEvidenceValueRole,DerivedValue,DerivedValueSource,DerivedValueRole,DBSnapshotSource,BrowserPayloadField,BrowserExposed,YAMLExposed,RuntimeDerived,Definition
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,scheduler_mac,system.scheduler.type,PF,browser_or_yaml_system.scheduler.type,submitted,PF,browser_runtime_overlay,submitted,PF,system.scheduler.type,resolved,buildInternalConfig.localApplySystemConfig -> cfg.system.scheduler.type / cfg.mac.scheduler.type,PF,sim_runs.config_json,db_snapshot,PF,reports/csv/config_roundtrip_verification.csv,resolved,PF,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,system.scheduler.type,reports/csv/runtime_operating_mode.csv,ConfiguredSchedulerType,PF,reports/csv/runtime_operating_mode.csv:ConfiguredSchedulerType,runtime_state_derived,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,Configured scheduler type is preserved into runtime operating mode for browser/runtime ownership proof.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,scheduler_mac,system.measurement.periodSlots,2,browser_or_yaml_system.measurement.periodSlots,submitted,2,browser_runtime_overlay,submitted,2,system.measurement.periodSlots,resolved,buildInternalConfig.localApplySystemConfig -> cfg.system.measurement.periodSlots,2,sim_runs.config_json,db_snapshot,2,reports/csv/config_roundtrip_verification.csv,resolved,2,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,system.measurement.periodSlots,reports/csv/runtime_operating_mode.csv,ConfiguredMeasurementPeriodSlots,2,reports/csv/runtime_operating_mode.csv:ConfiguredMeasurementPeriodSlots,runtime_state_derived,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,Measurement cadence is config-owned and exported into runtime operating mode.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,system.beam.updatePeriod_slots,4,browser_or_yaml_system.beam.updatePeriod_slots,submitted,4,browser_runtime_overlay,submitted,4,system.beam.updatePeriod_slots,resolved,buildInternalConfig.localApplySystemConfig -> cfg.system.beam.updatePeriod_slots,4,sim_runs.config_json,db_snapshot,4,reports/csv/config_roundtrip_verification.csv,resolved,4,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,system.beam.updatePeriod_slots,reports/csv/runtime_operating_mode.csv,ConfiguredBeamUpdatePeriodSlots,4,reports/csv/runtime_operating_mode.csv:ConfiguredBeamUpdatePeriodSlots,runtime_state_derived,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,Beam-update cadence is config-owned and exported into runtime operating mode.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,scheduler_mac,traffic.model,fullBuffer,browser_or_yaml_traffic.model,submitted,fullBuffer,browser_runtime_overlay,submitted,fullBuffer,traffic.model,resolved,buildInternalConfig.localApplyTrafficConfig -> cfg.traffic.model,fullBuffer,sim_runs.config_json,db_snapshot,fullBuffer,reports/csv/config_roundtrip_verification.csv,resolved,fullBuffer,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,traffic.model,reports/csv/runtime_operating_mode.csv,ConfiguredTrafficModel,fullBuffer,reports/csv/runtime_operating_mode.csv:ConfiguredTrafficModel,resolved,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,Traffic model selection is config-owned and exported into runtime operating mode.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,scheduler_mac,traffic.transport,UDP,browser_or_yaml_traffic.transport,submitted,UDP,browser_runtime_overlay,submitted,UDP,traffic.transport,resolved,buildInternalConfig.localApplyTrafficConfig -> cfg.traffic.transport,UDP,sim_runs.config_json,db_snapshot,UDP,reports/csv/config_roundtrip_verification.csv,resolved,UDP,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,traffic.transport,reports/csv/runtime_operating_mode.csv,ConfiguredTrafficTransport,UDP,reports/csv/runtime_operating_mode.csv:ConfiguredTrafficTransport,runtime_state_derived,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,Traffic transport policy is config-owned and exported into runtime operating mode.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,scheduler_mac,traffic.flowDirection,BIDIR,browser_or_yaml_traffic.flowDirection,submitted,BIDIR,browser_runtime_overlay,submitted,BIDIR,traffic.flowDirection,resolved,buildInternalConfig.localApplyTrafficConfig -> cfg.traffic.flowDirection,BIDIR,sim_runs.config_json,db_snapshot,BIDIR,reports/csv/config_roundtrip_verification.csv,resolved,BIDIR,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,traffic.flowDirection,reports/csv/runtime_operating_mode.csv,ConfiguredTrafficFlowDirection,BIDIR,reports/csv/runtime_operating_mode.csv:ConfiguredTrafficFlowDirection,applied,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,Traffic flow direction is config-owned and exported into runtime operating mode.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,scheduler_mac,traffic.targetRate_Mbps,200,browser_or_yaml_traffic.targetRate_Mbps,submitted,200,browser_runtime_overlay,submitted,200,traffic.targetRate_Mbps,resolved,buildInternalConfig.localApplyTrafficConfig -> cfg.traffic.targetRate_Mbps,200,sim_runs.config_json,db_snapshot,200,reports/csv/config_roundtrip_verification.csv,resolved,200,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,traffic.targetRate_Mbps,reports/csv/runtime_operating_mode.csv,ConfiguredTrafficTargetRate_Mbps,200,reports/csv/runtime_operating_mode.csv:ConfiguredTrafficTargetRate_Mbps,runtime_state_derived,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,Configured traffic target rate is preserved into runtime operating mode for roundtrip proof.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,scheduler_mac,traffic.flows,,unsubmitted_or_inherited,submitted,,browser_overlay_inherited_from_base_config,submitted,,traffic.flows,derived,buildInternalConfig.localResolveTrafficFlows -> cfg.traffic.flows,,sim_runs.config_json,db_snapshot,,reports/csv/config_roundtrip_verification.csv,derived,,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent_runtime_derived_db_unavailable,overlay_inherited_from_base; db_snapshot_unavailable,traffic.flows,reports/csv/runtime_operating_mode.csv,TrafficFlowSource,traffic.flows,reports/csv/runtime_operating_mode.csv:TrafficFlowSource,applied,,buildInternalConfig.localResolveTrafficFlows -> cfg.traffic.flows,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,1,Traffic flows are explicit when provided; legacy scalar traffic profiles derive a single flow with source/derivation labels.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,scheduler_mac,coding.max_decoder_iterations,8,yaml_coding.max_decoder_iterations,submitted,8,browser_runtime_overlay,submitted,8,phy.ldpc.maxIterations,resolved,buildInternalConfig -> cfg.phy.ldpc.maxIterations,8,sim_runs.config_json,db_snapshot,8,reports/csv/config_roundtrip_verification.csv,resolved,8,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.ldpc.maxIterations,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,Decoder-iteration budget is YAML-owned and reaches the active LDPC decoder configuration.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,harq,harq.enabled,1,yaml_harq.enabled,submitted,1,browser_runtime_overlay,submitted,1,phy.harq.enable,resolved,buildInternalConfig -> cfg.phy.harq.enable / cfg.mac.harq.enable,1,sim_runs.config_json,db_snapshot,1,reports/csv/config_roundtrip_verification.csv,resolved,1,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.harq.enable,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,HARQ enablement is YAML-owned and reaches the runtime HARQ entities.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,harq,harq.max_retx,4,yaml_harq.max_retx,submitted,4,browser_runtime_overlay,submitted,4,mac.harq.maxRetx,resolved,buildInternalConfig -> cfg.mac.harq.maxRetx,4,sim_runs.config_json,db_snapshot,4,reports/csv/config_roundtrip_verification.csv,resolved,4,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,mac.harq.maxRetx,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,HARQ max retransmission count reaches the active runtime HARQ entity.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,harq,harq.process_count,16,yaml_harq.process_count,submitted,16,browser_runtime_overlay,submitted,16,phy.harq.nProcesses,resolved,buildInternalConfig -> cfg.phy.harq.nProcesses,16,sim_runs.config_json,db_snapshot,16,reports/csv/config_roundtrip_verification.csv,resolved,16,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.harq.nProcesses,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,HARQ process count reaches the active runtime HARQ entity.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,harq,harq.feedback_timing_slots,4,yaml_harq.feedback_timing_slots,submitted,4,browser_runtime_overlay,submitted,4,phy.harq.feedbackTimingSlots,resolved,buildInternalConfig -> cfg.phy.harq.feedbackTimingSlots,4,sim_runs.config_json,db_snapshot,4,reports/csv/config_roundtrip_verification.csv,resolved,4,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.harq.feedbackTimingSlots,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,HARQ feedback timing reaches the active runtime HARQ entity.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,harq,harq.combining_mode,soft,yaml_harq.combining_mode,submitted,soft,browser_runtime_overlay,submitted,soft,phy.harq.combiningMode,resolved,buildInternalConfig -> cfg.phy.harq.combiningMode,soft,sim_runs.config_json,db_snapshot,soft,reports/csv/config_roundtrip_verification.csv,resolved,soft,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.harq.combiningMode,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,HARQ combining mode is YAML-owned and reaches the runtime HARQ entity.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,harq,harq.validation_mode,exercise,yaml_harq.validation_mode,submitted,exercise,browser_runtime_overlay,submitted,exercise,phy.harq.validationMode,resolved,buildInternalConfig -> cfg.phy.harq.validationMode,exercise,sim_runs.config_json,db_snapshot,exercise,reports/csv/config_roundtrip_verification.csv,resolved,exercise,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.harq.validationMode,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,HARQ validation mode is YAML-owned and reaches the runtime HARQ entity.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,control_gating,control_gating.pbch_required,1,browser_or_yaml_control_gating.pbch_required,submitted,1,browser_runtime_overlay,submitted,1,run.controlGating.pbchRequired,resolved,buildInternalConfig -> cfg.run.controlGating.pbchRequired,1,sim_runs.config_json,db_snapshot,1,reports/csv/config_roundtrip_verification.csv,resolved,1,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,run.controlGating.pbchRequired,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,PBCH gating requirement is owned by config and reaches the runtime control gate.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,control_gating,control_gating.prach_required,1,browser_or_yaml_control_gating.prach_required,submitted,1,browser_runtime_overlay,submitted,1,run.controlGating.prachRequired,resolved,buildInternalConfig -> cfg.run.controlGating.prachRequired,1,sim_runs.config_json,db_snapshot,1,reports/csv/config_roundtrip_verification.csv,resolved,1,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,run.controlGating.prachRequired,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,PRACH gating requirement is owned by config and reaches the runtime control gate.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,control_gating,control_gating.pdcch_required,1,browser_or_yaml_control_gating.pdcch_required,submitted,1,browser_runtime_overlay,submitted,1,run.controlGating.pdcchRequired,resolved,buildInternalConfig -> cfg.run.controlGating.pdcchRequired,1,sim_runs.config_json,db_snapshot,1,reports/csv/config_roundtrip_verification.csv,resolved,1,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,run.controlGating.pdcchRequired,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,PDCCH gating requirement is owned by config and reaches the runtime control gate.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,control_gating,control_gating.srs_required,1,browser_or_yaml_control_gating.srs_required,submitted,1,browser_runtime_overlay,submitted,1,run.controlGating.srsRequired,resolved,buildInternalConfig -> cfg.run.controlGating.srsRequired,1,sim_runs.config_json,db_snapshot,1,reports/csv/config_roundtrip_verification.csv,resolved,1,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,run.controlGating.srsRequired,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,SRS gating requirement is owned by config and reaches the runtime control gate.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,control_gating,control_gating.trs_required,1,browser_or_yaml_control_gating.trs_required,submitted,1,browser_runtime_overlay,submitted,1,run.controlGating.trsRequired,resolved,buildInternalConfig -> cfg.run.controlGating.trsRequired,1,sim_runs.config_json,db_snapshot,1,reports/csv/config_roundtrip_verification.csv,resolved,1,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,run.controlGating.trsRequired,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,TRS gating requirement is owned by config and reaches the runtime control gate.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,control_gating,control_gating.srs_max_age_slots,4,browser_or_yaml_control_gating.srs_max_age_slots,submitted,4,browser_runtime_overlay,submitted,4,run.controlGating.srsMaxAgeSlots,resolved,buildInternalConfig -> cfg.run.controlGating.srsMaxAgeSlots,4,sim_runs.config_json,db_snapshot,4,reports/csv/config_roundtrip_verification.csv,resolved,4,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,run.controlGating.srsMaxAgeSlots,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,SRS max-age threshold is owned by config and reaches the runtime control gate.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,control_gating,control_gating.trs_max_age_slots,4,browser_or_yaml_control_gating.trs_max_age_slots,submitted,4,browser_runtime_overlay,submitted,4,run.controlGating.trsMaxAgeSlots,resolved,buildInternalConfig -> cfg.run.controlGating.trsMaxAgeSlots,4,sim_runs.config_json,db_snapshot,4,reports/csv/config_roundtrip_verification.csv,resolved,4,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,run.controlGating.trsMaxAgeSlots,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,TRS max-age threshold is owned by config and reaches the runtime control gate.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,pucch_trs,control.pucch_enabled,1,yaml_control.pucch_enabled,submitted,1,browser_runtime_overlay,submitted,1,phy.pucch.enable,resolved,buildInternalConfig -> cfg.phy.pucch.enable,1,sim_runs.config_json,db_snapshot,1,reports/csv/config_roundtrip_verification.csv,resolved,1,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.pucch.enable,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,PUCCH enablement is YAML-owned and reaches the runtime control-channel chain.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,pucch_trs,control.pucch_format,2,yaml_control.pucch_format,submitted,2,browser_runtime_overlay,submitted,2,phy.pucch.format,resolved,buildInternalConfig -> cfg.phy.pucch.format,2,sim_runs.config_json,db_snapshot,2,reports/csv/config_roundtrip_verification.csv,resolved,2,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.pucch.format,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,PUCCH format is YAML-owned and reaches the runtime control-channel chain.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,pucch_trs,reference_signals.srs_enabled,1,yaml_reference_signals.srs_enabled,submitted,1,browser_runtime_overlay,submitted,1,phy.srs.enable,resolved,buildInternalConfig -> cfg.phy.srs.enable,1,sim_runs.config_json,db_snapshot,1,reports/csv/config_roundtrip_verification.csv,resolved,1,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.srs.enable,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,SRS enablement is YAML-owned and reaches the runtime uplink sounding chain.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,pucch_trs,reference_signals.srs_ports,2,yaml_reference_signals.srs_ports,submitted,2,browser_runtime_overlay,submitted,2,phy.srs.nPorts,resolved,buildInternalConfig -> cfg.phy.srs.nPorts,2,sim_runs.config_json,db_snapshot,2,reports/csv/config_roundtrip_verification.csv,resolved,2,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.srs.nPorts,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,SRS port count is YAML-owned and reaches the runtime uplink sounding chain.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,pucch_trs,reference_signals.trs_enabled,1,yaml_reference_signals.trs_enabled,submitted,1,browser_runtime_overlay,submitted,1,phy.trs.enable,resolved,buildInternalConfig -> cfg.phy.trs.enable,1,sim_runs.config_json,db_snapshot,1,reports/csv/config_roundtrip_verification.csv,resolved,1,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.trs.enable,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,TRS enablement is YAML-owned and reaches the runtime tracking-reference-signal path.
