RunID,ExperimentID,TrialID,FamilyID,PairID,Variant,Seed,Packets,Delivered,Dropped,DuplicateDelivered,Latency_ms,Goodput_Mbps,ControlBytes,Runtime_ms,Status
"PROTOCOL-IMPACT-20260727-071740","F29_06_T","TRIAL-348","F29","F29_P06","treatment","197","1","1","0","0","0.1","5.52","7","5.8251","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_01_B","TRIAL-349","F30","F30_P01","baseline","11","1","1","0","0","0.1","6","7","4.7698","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_01_T","TRIAL-350","F30","F30_P01","treatment","11","1","1","0","0","0.1","6","7","4.6175","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_02_B","TRIAL-351","F30","F30_P02","baseline","23","1","1","0","0","0.1","6.96","7","6.0668","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_02_T","TRIAL-352","F30","F30_P02","treatment","23","1","1","0","0","0.1","6.96","7","6.1212","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_03_B","TRIAL-353","F30","F30_P03","baseline","47","1","1","0","0","0.1","6.32","7","5.045","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_03_T","TRIAL-354","F30","F30_P03","treatment","47","1","1","0","0","0.1","6.32","7","4.8555","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_04_B","TRIAL-355","F30","F30_P04","baseline","89","1","1","0","0","0.1","7.12","7","4.6054","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_04_T","TRIAL-356","F30","F30_P04","treatment","89","1","1","0","0","0.1","7.12","7","5.8148","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_05_B","TRIAL-357","F30","F30_P05","baseline","131","1","1","0","0","0.1","5.36","7","4.898","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_05_T","TRIAL-358","F30","F30_P05","treatment","131","1","1","0","0","0.1","5.36","7","4.6486","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_06_B","TRIAL-359","F30","F30_P06","baseline","197","1","1","0","0","0.1","5.52","7","4.6274","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_06_T","TRIAL-360","F30","F30_P06","treatment","197","1","1","0","0","0.1","5.52","7","6.3941","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_01_B","TRIAL-361","F31","F31_P01","baseline","11","1","1","0","0","0.1","6","7","5.5782","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_01_T","TRIAL-362","F31","F31_P01","treatment","11","1","1","0","0","0.1","6","7","5.0044","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_02_B","TRIAL-363","F31","F31_P02","baseline","23","1","1","0","0","0.1","6.96","7","4.804","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_02_T","TRIAL-364","F31","F31_P02","treatment","23","1","1","0","0","0.1","6.96","7","5.92","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_03_B","TRIAL-365","F31","F31_P03","baseline","47","1","1","0","0","0.1","6.32","7","5.0744","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_03_T","TRIAL-366","F31","F31_P03","treatment","47","1","1","0","0","0.1","6.32","7","4.697","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_04_B","TRIAL-367","F31","F31_P04","baseline","89","1","1","0","0","0.1","7.12","7","4.9954","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_04_T","TRIAL-368","F31","F31_P04","treatment","89","1","1","0","0","0.1","7.12","7","5.5059","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_05_B","TRIAL-369","F31","F31_P05","baseline","131","1","1","0","0","0.1","5.36","7","4.7703","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_05_T","TRIAL-370","F31","F31_P05","treatment","131","1","1","0","0","0.1","5.36","7","5.141","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_06_B","TRIAL-371","F31","F31_P06","baseline","197","1","1","0","0","0.1","5.52","7","5.7414","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_06_T","TRIAL-372","F31","F31_P06","treatment","197","1","1","0","0","0.1","5.52","7","9.3173","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_01_B","TRIAL-373","F32","F32_P01","baseline","11","1","1","0","0","0.1","6","7","4.686","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_01_T","TRIAL-374","F32","F32_P01","treatment","11","1","1","0","0","0.1","6","7","6.1568","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_02_B","TRIAL-375","F32","F32_P02","baseline","23","1","1","0","0","0.1","6.96","7","5.7991","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_02_T","TRIAL-376","F32","F32_P02","treatment","23","1","1","0","0","0.1","6.96","7","5.0628","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_03_B","TRIAL-377","F32","F32_P03","baseline","47","1","1","0","0","0.1","6.32","7","4.665","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_03_T","TRIAL-378","F32","F32_P03","treatment","47","1","1","0","0","0.1","6.32","7","6.3237","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_04_B","TRIAL-379","F32","F32_P04","baseline","89","1","1","0","0","0.1","7.12","7","4.8124","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_04_T","TRIAL-380","F32","F32_P04","treatment","89","1","1","0","0","0.1","7.12","7","4.6457","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_05_B","TRIAL-381","F32","F32_P05","baseline","131","1","1","0","0","0.1","5.36","7","4.545","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_05_T","TRIAL-382","F32","F32_P05","treatment","131","1","1","0","0","0.1","5.36","7","5.8535","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_06_B","TRIAL-383","F32","F32_P06","baseline","197","1","1","0","0","0.1","5.52","7","4.6422","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_06_T","TRIAL-384","F32","F32_P06","treatment","197","1","1","0","0","0.1","5.52","7","4.7571","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_01_B","TRIAL-385","F33","F33_P01","baseline","11","1","1","0","0","0.1","6","7","4.5813","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_01_T","TRIAL-386","F33","F33_P01","treatment","11","1","1","0","0","0.1","6","7","5.6872","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_02_B","TRIAL-387","F33","F33_P02","baseline","23","1","1","0","0","0.1","6.96","7","4.7666","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_02_T","TRIAL-388","F33","F33_P02","treatment","23","1","1","0","0","0.1","6.96","7","4.6194","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_03_B","TRIAL-389","F33","F33_P03","baseline","47","1","1","0","0","0.1","6.32","7","4.5487","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_03_T","TRIAL-390","F33","F33_P03","treatment","47","1","1","0","0","0.1","6.32","7","5.8738","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_04_B","TRIAL-391","F33","F33_P04","baseline","89","1","1","0","0","0.1","7.12","7","4.6518","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_04_T","TRIAL-392","F33","F33_P04","treatment","89","1","1","0","0","0.1","7.12","7","4.6795","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_05_B","TRIAL-393","F33","F33_P05","baseline","131","1","1","0","0","0.1","5.36","7","4.5658","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_05_T","TRIAL-394","F33","F33_P05","treatment","131","1","1","0","0","0.1","5.36","7","7.2837","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_06_B","TRIAL-395","F33","F33_P06","baseline","197","1","1","0","0","0.1","5.52","7","5.4967","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_06_T","TRIAL-396","F33","F33_P06","treatment","197","1","1","0","0","0.1","5.52","7","5.0943","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_01_B","TRIAL-397","F34","F34_P01","baseline","11","1","1","0","0","0.1","6","7","5.1442","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_01_T","TRIAL-398","F34","F34_P01","treatment","11","1","1","0","0","0.1","6","7","5.3639","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_02_B","TRIAL-399","F34","F34_P02","baseline","23","1","1","0","0","0.1","6.96","7","4.7283","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_02_T","TRIAL-400","F34","F34_P02","treatment","23","1","1","0","0","0.1","6.96","7","4.7222","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_03_B","TRIAL-401","F34","F34_P03","baseline","47","1","1","0","0","0.1","6.32","7","5.4071","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_03_T","TRIAL-402","F34","F34_P03","treatment","47","1","1","0","0","0.1","6.32","7","6.0502","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_04_B","TRIAL-403","F34","F34_P04","baseline","89","1","1","0","0","0.1","7.12","7","4.9762","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_04_T","TRIAL-404","F34","F34_P04","treatment","89","1","1","0","0","0.1","7.12","7","4.6749","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_05_B","TRIAL-405","F34","F34_P05","baseline","131","1","1","0","0","0.1","5.36","7","6.2134","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_05_T","TRIAL-406","F34","F34_P05","treatment","131","1","1","0","0","0.1","5.36","7","5.5763","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_06_B","TRIAL-407","F34","F34_P06","baseline","197","1","1","0","0","0.1","5.52","7","5.0186","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_06_T","TRIAL-408","F34","F34_P06","treatment","197","1","1","0","0","0.1","5.52","7","4.6266","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_01_B","TRIAL-409","F35","F35_P01","baseline","11","1","1","0","0","0.1","6","7","5.9952","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_01_T","TRIAL-410","F35","F35_P01","treatment","11","1","1","0","0","0.1","6","7","5.0037","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_02_B","TRIAL-411","F35","F35_P02","baseline","23","1","1","0","0","0.1","6.96","7","4.655","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_02_T","TRIAL-412","F35","F35_P02","treatment","23","1","1","0","0","0.1","6.96","7","4.5972","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_03_B","TRIAL-413","F35","F35_P03","baseline","47","1","1","0","0","0.1","6.32","7","5.3498","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_03_T","TRIAL-414","F35","F35_P03","treatment","47","1","1","0","0","0.1","6.32","7","4.6822","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_04_B","TRIAL-415","F35","F35_P04","baseline","89","1","1","0","0","0.1","7.12","7","5.4244","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_04_T","TRIAL-416","F35","F35_P04","treatment","89","1","1","0","0","0.1","7.12","7","6.4949","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_05_B","TRIAL-417","F35","F35_P05","baseline","131","1","1","0","0","0.1","5.36","7","5.2003","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_05_T","TRIAL-418","F35","F35_P05","treatment","131","1","1","0","0","0.1","5.36","7","4.6428","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_06_B","TRIAL-419","F35","F35_P06","baseline","197","1","1","0","0","0.1","5.52","7","4.6124","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_06_T","TRIAL-420","F35","F35_P06","treatment","197","1","1","0","0","0.1","5.52","7","5.9319","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_01_B","TRIAL-421","F36","F36_P01","baseline","11","1","1","0","0","0.1","6","7","4.7007","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_01_T","TRIAL-422","F36","F36_P01","treatment","11","1","1","0","0","0.1","6","7","4.6144","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_02_B","TRIAL-423","F36","F36_P02","baseline","23","1","1","0","0","0.1","6.96","7","4.7835","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_02_T","TRIAL-424","F36","F36_P02","treatment","23","1","1","0","0","0.1","6.96","7","5.8409","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_03_B","TRIAL-425","F36","F36_P03","baseline","47","1","1","0","0","0.1","6.32","7","5.1082","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_03_T","TRIAL-426","F36","F36_P03","treatment","47","1","1","0","0","0.1","6.32","7","5.1191","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_04_B","TRIAL-427","F36","F36_P04","baseline","89","1","1","0","0","0.1","7.12","7","4.6923","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_04_T","TRIAL-428","F36","F36_P04","treatment","89","1","1","0","0","0.1","7.12","7","5.8467","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_05_B","TRIAL-429","F36","F36_P05","baseline","131","1","1","0","0","0.1","5.36","7","5.7399","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_05_T","TRIAL-430","F36","F36_P05","treatment","131","1","1","0","0","0.1","5.36","7","5.7354","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_06_B","TRIAL-431","F36","F36_P06","baseline","197","1","1","0","0","0.1","5.52","7","5.4316","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_06_T","TRIAL-432","F36","F36_P06","treatment","197","1","1","0","0","0.1","5.52","7","5.8134","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_01_B","TRIAL-433","F37","F37_P01","baseline","11","1","1","0","0","0.1","6","7","6.2964","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_01_T","TRIAL-434","F37","F37_P01","treatment","11","1","1","0","0","0.1","6","7","8.1781","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_02_B","TRIAL-435","F37","F37_P02","baseline","23","1","1","0","0","0.1","6.96","7","5.7857","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_02_T","TRIAL-436","F37","F37_P02","treatment","23","1","1","0","0","0.1","6.96","7","6.0236","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_03_B","TRIAL-437","F37","F37_P03","baseline","47","1","1","0","0","0.1","6.32","7","6.8187","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_03_T","TRIAL-438","F37","F37_P03","treatment","47","1","1","0","0","0.1","6.32","7","4.9442","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_04_B","TRIAL-439","F37","F37_P04","baseline","89","1","1","0","0","0.1","7.12","7","4.638","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_04_T","TRIAL-440","F37","F37_P04","treatment","89","1","1","0","0","0.1","7.12","7","4.694","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_05_B","TRIAL-441","F37","F37_P05","baseline","131","1","1","0","0","0.1","5.36","7","6.0638","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_05_T","TRIAL-442","F37","F37_P05","treatment","131","1","1","0","0","0.1","5.36","7","4.9883","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_06_B","TRIAL-443","F37","F37_P06","baseline","197","1","1","0","0","0.1","5.52","7","4.9101","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_06_T","TRIAL-444","F37","F37_P06","treatment","197","1","1","0","0","0.1","5.52","7","5.035","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_01_B","TRIAL-445","F38","F38_P01","baseline","11","1","1","0","0","0.1","6","7","6.076","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_01_T","TRIAL-446","F38","F38_P01","treatment","11","1","1","0","0","0.1","6","7","5.0836","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_02_B","TRIAL-447","F38","F38_P02","baseline","23","1","1","0","0","0.1","6.96","7","4.6459","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_02_T","TRIAL-448","F38","F38_P02","treatment","23","1","1","0","0","0.1","6.96","7","4.6799","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_03_B","TRIAL-449","F38","F38_P03","baseline","47","1","1","0","0","0.1","6.32","7","6.5135","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_03_T","TRIAL-450","F38","F38_P03","treatment","47","1","1","0","0","0.1","6.32","7","4.7462","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_04_B","TRIAL-451","F38","F38_P04","baseline","89","1","1","0","0","0.1","7.12","7","4.6385","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_04_T","TRIAL-452","F38","F38_P04","treatment","89","1","1","0","0","0.1","7.12","7","4.6304","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_05_B","TRIAL-453","F38","F38_P05","baseline","131","1","1","0","0","0.1","5.36","7","6.6534","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_05_T","TRIAL-454","F38","F38_P05","treatment","131","1","1","0","0","0.1","5.36","7","5.6431","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_06_B","TRIAL-455","F38","F38_P06","baseline","197","1","1","0","0","0.1","5.52","7","4.8948","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_06_T","TRIAL-456","F38","F38_P06","treatment","197","1","1","0","0","0.1","5.52","7","5.1971","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_01_B","TRIAL-457","F39","F39_P01","baseline","11","1","1","0","0","0.1","6","7","4.9772","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_01_T","TRIAL-458","F39","F39_P01","treatment","11","1","1","0","0","0.1","6","7","5.5289","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_02_B","TRIAL-459","F39","F39_P02","baseline","23","1","1","0","0","0.1","6.96","7","4.7077","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_02_T","TRIAL-460","F39","F39_P02","treatment","23","1","1","0","0","0.1","6.96","7","5.881","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_03_B","TRIAL-461","F39","F39_P03","baseline","47","1","1","0","0","0.1","6.32","7","4.7379","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_03_T","TRIAL-462","F39","F39_P03","treatment","47","1","1","0","0","0.1","6.32","7","4.6354","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_04_B","TRIAL-463","F39","F39_P04","baseline","89","1","1","0","0","0.1","7.12","7","4.9069","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_04_T","TRIAL-464","F39","F39_P04","treatment","89","1","1","0","0","0.1","7.12","7","6.2084","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_05_B","TRIAL-465","F39","F39_P05","baseline","131","1","1","0","0","0.1","5.36","7","4.9306","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_05_T","TRIAL-466","F39","F39_P05","treatment","131","1","1","0","0","0.1","5.36","7","4.6638","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_06_B","TRIAL-467","F39","F39_P06","baseline","197","1","1","0","0","0.1","5.52","7","4.6482","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_06_T","TRIAL-468","F39","F39_P06","treatment","197","1","1","0","0","0.1","5.52","7","6.1877","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_01_B","TRIAL-469","F40","F40_P01","baseline","11","1","1","0","0","0.1","6","7","5.5589","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_01_T","TRIAL-470","F40","F40_P01","treatment","11","1","1","0","0","0.1","6","7","4.9406","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_02_B","TRIAL-471","F40","F40_P02","baseline","23","1","1","0","0","0.1","6.96","7","4.6359","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_02_T","TRIAL-472","F40","F40_P02","treatment","23","1","1","0","0","0.1","6.96","7","5.9496","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_03_B","TRIAL-473","F40","F40_P03","baseline","47","1","1","0","0","0.1","6.32","7","5.4432","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_03_T","TRIAL-474","F40","F40_P03","treatment","47","1","1","0","0","0.1","6.32","7","4.8178","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_04_B","TRIAL-475","F40","F40_P04","baseline","89","1","1","0","0","0.1","7.12","7","4.6451","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_04_T","TRIAL-476","F40","F40_P04","treatment","89","1","1","0","0","0.1","7.12","7","5.0295","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_05_B","TRIAL-477","F40","F40_P05","baseline","131","1","1","0","0","0.1","5.36","7","5.2773","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_05_T","TRIAL-478","F40","F40_P05","treatment","131","1","1","0","0","0.1","5.36","7","4.6801","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_06_B","TRIAL-479","F40","F40_P06","baseline","197","1","1","0","0","0.1","5.52","7","5.472","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_06_T","TRIAL-480","F40","F40_P06","treatment","197","1","1","0","0","0.1","5.52","7","4.8717","PASS"
"PROTOCOL-IMPACT-20260727-071740","F41_01_B","TRIAL-481","F41","F41_P01","baseline","11","1","1","0","0","0.1","6","7","4.6447","PASS"
"PROTOCOL-IMPACT-20260727-071740","F41_01_T","TRIAL-482","F41","F41_P01","treatment","11","1","1","0","0","0.1","6","7","5.6601","PASS"
"PROTOCOL-IMPACT-20260727-071740","F41_02_B","TRIAL-483","F41","F41_P02","baseline","23","1","1","0","0","0.1","6.96","7","7.0717","PASS"
"PROTOCOL-IMPACT-20260727-071740","F41_02_T","TRIAL-484","F41","F41_P02","treatment","23","1","1","0","0","0.1","6.96","7","5.91","PASS"
"PROTOCOL-IMPACT-20260727-071740","F41_03_B","TRIAL-485","F41","F41_P03","baseline","47","1","1","0","0","0.1","6.32","7","6.4726","PASS"
"PROTOCOL-IMPACT-20260727-071740","F41_03_T","TRIAL-486","F41","F41_P03","treatment","47","1","1","0","0","0.1","6.32","7","7.7308","PASS"
"PROTOCOL-IMPACT-20260727-071740","F41_04_B","TRIAL-487","F41","F41_P04","baseline","89","1","1","0","0","0.1","7.12","7","5.8168","PASS"
"PROTOCOL-IMPACT-20260727-071740","F41_04_T","TRIAL-488","F41","F41_P04","treatment","89","1","1","0","0","0.1","7.12","7","5.9568","PASS"
"PROTOCOL-IMPACT-20260727-071740","F41_05_B","TRIAL-489","F41","F41_P05","baseline","131","1","1","0","0","0.1","5.36","7","5.9527","PASS"
"PROTOCOL-IMPACT-20260727-071740","F41_05_T","TRIAL-490","F41","F41_P05","treatment","131","1","1","0","0","0.1","5.36","7","4.7116","PASS"
"PROTOCOL-IMPACT-20260727-071740","F41_06_B","TRIAL-491","F41","F41_P06","baseline","197","1","1","0","0","0.1","5.52","7","4.6536","PASS"
"PROTOCOL-IMPACT-20260727-071740","F41_06_T","TRIAL-492","F41","F41_P06","treatment","197","1","1","0","0","0.1","5.52","7","4.6097","PASS"
"PROTOCOL-IMPACT-20260727-071740","F42_01_B","TRIAL-493","F42","F42_P01","baseline","11","1","1","0","0","0.1","6","7","5.6162","PASS"
"PROTOCOL-IMPACT-20260727-071740","F42_01_T","TRIAL-494","F42","F42_P01","treatment","11","1","1","0","0","0.1","6","7","6.022","PASS"
"PROTOCOL-IMPACT-20260727-071740","F42_02_B","TRIAL-495","F42","F42_P02","baseline","23","1","1","0","0","0.1","6.96","7","5.8883","PASS"
"PROTOCOL-IMPACT-20260727-071740","F42_02_T","TRIAL-496","F42","F42_P02","treatment","23","1","1","0","0","0.1","6.96","7","4.9103","PASS"
"PROTOCOL-IMPACT-20260727-071740","F42_03_B","TRIAL-497","F42","F42_P03","baseline","47","1","1","0","0","0.1","6.32","7","6.4898","PASS"
"PROTOCOL-IMPACT-20260727-071740","F42_03_T","TRIAL-498","F42","F42_P03","treatment","47","1","1","0","0","0.1","6.32","7","4.89","PASS"
"PROTOCOL-IMPACT-20260727-071740","F42_04_B","TRIAL-499","F42","F42_P04","baseline","89","1","1","0","0","0.1","7.12","7","4.8539","PASS"
"PROTOCOL-IMPACT-20260727-071740","F42_04_T","TRIAL-500","F42","F42_P04","treatment","89","1","1","0","0","0.1","7.12","7","5.4167","PASS"
"PROTOCOL-IMPACT-20260727-071740","F42_05_B","TRIAL-501","F42","F42_P05","baseline","131","1","1","0","0","0.1","5.36","7","6.899","PASS"
"PROTOCOL-IMPACT-20260727-071740","F42_05_T","TRIAL-502","F42","F42_P05","treatment","131","1","1","0","0","0.1","5.36","7","6.9264","PASS"
"PROTOCOL-IMPACT-20260727-071740","F42_06_B","TRIAL-503","F42","F42_P06","baseline","197","1","1","0","0","0.1","5.52","7","8.7537","PASS"
"PROTOCOL-IMPACT-20260727-071740","F42_06_T","TRIAL-504","F42","F42_P06","treatment","197","1","1","0","0","0.1","5.52","7","6.9204","PASS"
"PROTOCOL-IMPACT-20260727-071740","F43_01_B","TRIAL-505","F43","F43_P01","baseline","11","1","1","0","0","0.1","6","7","6.8874","PASS"
"PROTOCOL-IMPACT-20260727-071740","F43_01_T","TRIAL-506","F43","F43_P01","treatment","11","1","1","0","0","0.1","6","7","7.5908","PASS"
"PROTOCOL-IMPACT-20260727-071740","F43_02_B","TRIAL-507","F43","F43_P02","baseline","23","1","1","0","0","0.1","6.96","7","6.8189","PASS"
"PROTOCOL-IMPACT-20260727-071740","F43_02_T","TRIAL-508","F43","F43_P02","treatment","23","1","1","0","0","0.1","6.96","7","6.5593","PASS"
"PROTOCOL-IMPACT-20260727-071740","F43_03_B","TRIAL-509","F43","F43_P03","baseline","47","1","1","0","0","0.1","6.32","7","5.7228","PASS"
"PROTOCOL-IMPACT-20260727-071740","F43_03_T","TRIAL-510","F43","F43_P03","treatment","47","1","1","0","0","0.1","6.32","7","5.553","PASS"
"PROTOCOL-IMPACT-20260727-071740","F43_04_B","TRIAL-511","F43","F43_P04","baseline","89","1","1","0","0","0.1","7.12","7","6.0505","PASS"
"PROTOCOL-IMPACT-20260727-071740","F43_04_T","TRIAL-512","F43","F43_P04","treatment","89","1","1","0","0","0.1","7.12","7","5.6442","PASS"
"PROTOCOL-IMPACT-20260727-071740","F43_05_B","TRIAL-513","F43","F43_P05","baseline","131","1","1","0","0","0.1","5.36","7","4.8899","PASS"
"PROTOCOL-IMPACT-20260727-071740","F43_05_T","TRIAL-514","F43","F43_P05","treatment","131","1","1","0","0","0.1","5.36","7","4.5487","PASS"
"PROTOCOL-IMPACT-20260727-071740","F43_06_B","TRIAL-515","F43","F43_P06","baseline","197","1","1","0","0","0.1","5.52","7","6.6775","PASS"
"PROTOCOL-IMPACT-20260727-071740","F43_06_T","TRIAL-516","F43","F43_P06","treatment","197","1","1","0","0","0.1","5.52","7","4.912","PASS"
"PROTOCOL-IMPACT-20260727-071740","F44_01_B","TRIAL-517","F44","F44_P01","baseline","11","1","1","0","0","0.1","6","7","5.6002","PASS"
"PROTOCOL-IMPACT-20260727-071740","F44_01_T","TRIAL-518","F44","F44_P01","treatment","11","1","1","0","0","0.1","6","7","5.5194","PASS"
"PROTOCOL-IMPACT-20260727-071740","F44_02_B","TRIAL-519","F44","F44_P02","baseline","23","1","1","0","0","0.1","6.96","7","4.9477","PASS"
"PROTOCOL-IMPACT-20260727-071740","F44_02_T","TRIAL-520","F44","F44_P02","treatment","23","1","1","0","0","0.1","6.96","7","4.8169","PASS"
"PROTOCOL-IMPACT-20260727-071740","F44_03_B","TRIAL-521","F44","F44_P03","baseline","47","1","1","0","0","0.1","6.32","7","4.628","PASS"
