RunID,ExperimentID,FamilyID,PairID,Variant,Trials,Packets,Errors,Incomplete,StopReason,DeliveryRate,CILower,CIUpper,MeanLatency_ms,P95Latency_ms,MeanGoodput_Mbps,MeanRuntime_ms,Status
"PROTOCOL-IMPACT-20260727-071740","F14_02_T","F14","F14_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","5.2526","PASS"
"PROTOCOL-IMPACT-20260727-071740","F14_03_B","F14","F14_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","5.0724","PASS"
"PROTOCOL-IMPACT-20260727-071740","F14_03_T","F14","F14_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","5.0104","PASS"
"PROTOCOL-IMPACT-20260727-071740","F14_04_B","F14","F14_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","9.09","PASS"
"PROTOCOL-IMPACT-20260727-071740","F14_04_T","F14","F14_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","5.5483","PASS"
"PROTOCOL-IMPACT-20260727-071740","F14_05_B","F14","F14_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","5.1732","PASS"
"PROTOCOL-IMPACT-20260727-071740","F14_05_T","F14","F14_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","7.2814","PASS"
"PROTOCOL-IMPACT-20260727-071740","F14_06_B","F14","F14_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.9245","PASS"
"PROTOCOL-IMPACT-20260727-071740","F14_06_T","F14","F14_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","8.8304","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_01_B","F15","F15_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","7.3693","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_01_T","F15","F15_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","7.612","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_02_B","F15","F15_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","9.2468","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_02_T","F15","F15_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","8.3084","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_03_B","F15","F15_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","6.5776","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_03_T","F15","F15_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","6.2135","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_04_B","F15","F15_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","8.4317","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_04_T","F15","F15_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","6.0139","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_05_B","F15","F15_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","5.0643","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_05_T","F15","F15_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","6.9684","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_06_B","F15","F15_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.8269","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_06_T","F15","F15_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.3817","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_01_B","F16","F16_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","5.2241","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_01_T","F16","F16_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","9.853","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_02_B","F16","F16_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","5.2645","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_02_T","F16","F16_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","6.0434","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_03_B","F16","F16_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","6.2593","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_03_T","F16","F16_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","5.167","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_04_B","F16","F16_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.9619","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_04_T","F16","F16_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","6.6823","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_05_B","F16","F16_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","5.2711","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_05_T","F16","F16_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.9878","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_06_B","F16","F16_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.3323","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_06_T","F16","F16_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","6.3642","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_01_B","F17","F17_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","11.935","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_01_T","F17","F17_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","11.9501","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_02_B","F17","F17_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","10.5476","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_02_T","F17","F17_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","12.7206","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_03_B","F17","F17_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","10.9687","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_03_T","F17","F17_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","9.5547","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_04_B","F17","F17_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","8.3147","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_04_T","F17","F17_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","10.9425","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_05_B","F17","F17_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","11.0633","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_05_T","F17","F17_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","9.885","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_06_B","F17","F17_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","8.9962","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_06_T","F17","F17_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","7.2909","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_01_B","F18","F18_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","8.6569","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_01_T","F18","F18_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","7.7155","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_02_B","F18","F18_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","8.4288","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_02_T","F18","F18_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","6.808","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_03_B","F18","F18_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","8.4647","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_03_T","F18","F18_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","8.7293","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_04_B","F18","F18_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","9.9911","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_04_T","F18","F18_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","7.336","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_05_B","F18","F18_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","9.3884","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_05_T","F18","F18_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","7.5385","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_06_B","F18","F18_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","11.9114","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_06_T","F18","F18_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","7.8276","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_01_B","F19","F19_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","7.2458","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_01_T","F19","F19_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","8.5705","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_02_B","F19","F19_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","7.5951","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_02_T","F19","F19_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","7.7418","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_03_B","F19","F19_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","6.911","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_03_T","F19","F19_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","6.535","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_04_B","F19","F19_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","10.2203","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_04_T","F19","F19_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","10.2793","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_05_B","F19","F19_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","44.5012","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_05_T","F19","F19_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","13.2682","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_06_B","F19","F19_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","14.5213","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_06_T","F19","F19_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","14.4034","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_01_B","F20","F20_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","29.2982","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_01_T","F20","F20_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","8.2136","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_02_B","F20","F20_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","8.1803","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_02_T","F20","F20_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","9.6077","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_03_B","F20","F20_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","7.9802","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_03_T","F20","F20_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","7.3359","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_04_B","F20","F20_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","8.0263","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_04_T","F20","F20_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","7.3768","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_05_B","F20","F20_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","8.6325","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_05_T","F20","F20_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","7.8868","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_06_B","F20","F20_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","7.5677","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_06_T","F20","F20_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","7.8239","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_01_B","F21","F21_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","8.307","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_01_T","F21","F21_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","7.4379","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_02_B","F21","F21_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","7.8686","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_02_T","F21","F21_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","7.182","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_03_B","F21","F21_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","7.1746","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_03_T","F21","F21_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","7.6393","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_04_B","F21","F21_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","7.2488","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_04_T","F21","F21_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","8.6471","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_05_B","F21","F21_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","9.977","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_05_T","F21","F21_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","7.4395","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_06_B","F21","F21_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","6.9842","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_06_T","F21","F21_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","6.7642","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_01_B","F22","F22_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","8.2842","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_01_T","F22","F22_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","7.3808","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_02_B","F22","F22_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","7.0988","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_02_T","F22","F22_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","8.3226","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_03_B","F22","F22_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","6.9835","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_03_T","F22","F22_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","7.3786","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_04_B","F22","F22_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","8.1001","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_04_T","F22","F22_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","8.5861","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_05_B","F22","F22_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","9.0208","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_05_T","F22","F22_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","7.3635","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_06_B","F22","F22_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","7.9759","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_06_T","F22","F22_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","7.2427","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_01_B","F23","F23_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","7.3304","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_01_T","F23","F23_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","7.7263","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_02_B","F23","F23_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","7.0159","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_02_T","F23","F23_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","7.0204","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_03_B","F23","F23_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","8.4374","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_03_T","F23","F23_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","6.028","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_04_B","F23","F23_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","6.0172","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_04_T","F23","F23_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","6.1183","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_05_B","F23","F23_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","5.8677","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_05_T","F23","F23_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","5.3074","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_06_B","F23","F23_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","6.03","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_06_T","F23","F23_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","4.6479","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_01_B","F24","F24_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","4.8267","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_01_T","F24","F24_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","4.5979","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_02_B","F24","F24_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","5.4985","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_02_T","F24","F24_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","6.2289","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_03_B","F24","F24_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","4.7013","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_03_T","F24","F24_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","5.4706","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_04_B","F24","F24_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.8332","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_04_T","F24","F24_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.6814","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_05_B","F24","F24_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","5.2643","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_05_T","F24","F24_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","6.0728","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_06_B","F24","F24_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.8915","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_06_T","F24","F24_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.8475","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_01_B","F25","F25_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","4.927","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_01_T","F25","F25_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","6.53","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_02_B","F25","F25_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","5.6257","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_02_T","F25","F25_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","5.5982","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_03_B","F25","F25_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","6.5809","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_03_T","F25","F25_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","7.7038","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_04_B","F25","F25_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","8.4907","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_04_T","F25","F25_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","8.0519","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_05_B","F25","F25_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","7.5655","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_05_T","F25","F25_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","8.314","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_06_B","F25","F25_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","8.4861","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_06_T","F25","F25_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","7.4904","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_01_B","F26","F26_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","8.2066","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_01_T","F26","F26_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","8.005","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_02_B","F26","F26_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","6.8515","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_02_T","F26","F26_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","5.9523","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_03_B","F26","F26_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","6.7145","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_03_T","F26","F26_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","4.7557","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_04_B","F26","F26_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.878","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_04_T","F26","F26_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","5.8522","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_05_B","F26","F26_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.9722","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_05_T","F26","F26_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.7826","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_06_B","F26","F26_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","4.6212","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_06_T","F26","F26_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.8198","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_01_B","F27","F27_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","5.8714","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_01_T","F27","F27_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","4.6881","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_02_B","F27","F27_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","5.1581","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_02_T","F27","F27_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","5.1321","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_03_B","F27","F27_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","5.9968","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_03_T","F27","F27_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","6.964","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_04_B","F27","F27_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","5.416","PASS"
