RunID,PairID,FamilyID,Metric,BaselineMean,TreatmentMean,Effect,CILower,CIUpper,PValue,AdjustedPValue,EffectSize,Conclusion,Status,EvidenceRows,EvidenceClass
"PROTOCOL-IMPACT-20260727-071740","F26_P03","F26","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F26_P04","F26","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F26_P05","F26","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F26_P06","F26","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F27_P01","F27","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F27_P02","F27","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F27_P03","F27","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F27_P04","F27","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F27_P05","F27","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F27_P06","F27","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F28_P01","F28","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F28_P02","F28","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F28_P03","F28","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F28_P04","F28","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F28_P05","F28","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F28_P06","F28","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F29_P01","F29","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F29_P02","F29","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F29_P03","F29","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F29_P04","F29","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F29_P05","F29","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F29_P06","F29","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F30_P01","F30","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F30_P02","F30","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F30_P03","F30","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F30_P04","F30","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F30_P05","F30","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F30_P06","F30","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F31_P01","F31","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F31_P02","F31","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F31_P03","F31","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F31_P04","F31","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F31_P05","F31","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F31_P06","F31","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F32_P01","F32","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F32_P02","F32","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F32_P03","F32","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F32_P04","F32","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F32_P05","F32","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F32_P06","F32","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F33_P01","F33","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F33_P02","F33","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F33_P03","F33","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F33_P04","F33","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F33_P05","F33","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F33_P06","F33","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F34_P01","F34","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F34_P02","F34","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F34_P03","F34","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F34_P04","F34","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F34_P05","F34","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F34_P06","F34","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F35_P01","F35","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F35_P02","F35","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F35_P03","F35","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F35_P04","F35","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F35_P05","F35","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F35_P06","F35","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F36_P01","F36","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F36_P02","F36","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F36_P03","F36","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F36_P04","F36","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F36_P05","F36","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F36_P06","F36","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F37_P01","F37","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F37_P02","F37","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F37_P03","F37","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F37_P04","F37","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F37_P05","F37","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F37_P06","F37","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F38_P01","F38","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F38_P02","F38","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F38_P03","F38","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F38_P04","F38","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F38_P05","F38","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F38_P06","F38","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F39_P01","F39","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F39_P02","F39","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F39_P03","F39","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F39_P04","F39","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F39_P05","F39","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F39_P06","F39","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F40_P01","F40","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F40_P02","F40","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F40_P03","F40","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F40_P04","F40","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F40_P05","F40","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F40_P06","F40","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F41_P01","F41","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F41_P02","F41","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F41_P03","F41","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F41_P04","F41","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F41_P05","F41","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F41_P06","F41","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F42_P01","F42","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F42_P02","F42","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F42_P03","F42","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F42_P04","F42","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F42_P05","F42","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F42_P06","F42","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F43_P01","F43","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F43_P02","F43","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F43_P03","F43","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F43_P04","F43","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F43_P05","F43","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F43_P06","F43","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F44_P01","F44","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F44_P02","F44","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F44_P03","F44","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F44_P04","F44","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F44_P05","F44","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F44_P06","F44","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F45_P01","F45","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F45_P02","F45","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F45_P03","F45","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F45_P04","F45","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F45_P05","F45","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F45_P06","F45","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F46_P01","F46","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F46_P02","F46","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F46_P03","F46","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F46_P04","F46","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F46_P05","F46","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F46_P06","F46","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F47_P01","F47","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F47_P02","F47","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F47_P03","F47","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F47_P04","F47","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F47_P05","F47","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F47_P06","F47","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F48_P01","F48","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F48_P02","F48","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F48_P03","F48","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F48_P04","F48","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F48_P05","F48","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F48_P06","F48","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F49_P01","F49","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F49_P02","F49","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F49_P03","F49","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F49_P04","F49","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F49_P05","F49","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F49_P06","F49","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F50_P01","F50","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F50_P02","F50","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F50_P03","F50","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F50_P04","F50","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F50_P05","F50","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F50_P06","F50","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F51_P01","F51","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F51_P02","F51","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F51_P03","F51","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F51_P04","F51","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F51_P05","F51","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
