AttemptID,Endpoint,EventOrdinal,PreviousState,Event,NextState,TransactionID,UEIdentity,SRB1Installed,MessageSHA256,CRC,TimerName,FailureReason,Status
RA-WAVE-015,GNB,3,SETUP_REQUEST_RECEIVED,MSG4_RRC_SETUP_OK,WAIT_SETUP_COMPLETE,2,UE-15,1,e759aebcfa5ec7e8cc37d8c59e71876c0a919e854d3a3d0e1c8e49bb77fc1662,1,T300,,PASS
RA-WAVE-015,UE,4,WAIT_SETUP_COMPLETE,RRC_SETUP_COMPLETE_OK,CONNECTED,2,UE-15,1,8b9b83dc583039e82fe3418831a23cee1883360466d072d771d557489ca8ba81,1,,,PASS
RA-WAVE-015,GNB,4,WAIT_SETUP_COMPLETE,RRC_SETUP_COMPLETE_OK,CONNECTED,2,UE-15,1,8b9b83dc583039e82fe3418831a23cee1883360466d072d771d557489ca8ba81,1,,,PASS
RA-WAVE-016,UE,1,IDLE,CELL_SELECTED,CAMPED,3,UE-16,0,7fc03e953d80703fc5c33ed56befa34e60b8e39d4de21974152ee37ffed11dd1,1,T300,,PASS
RA-WAVE-016,GNB,1,IDLE,CELL_SELECTED,CELL_AVAILABLE,3,UE-16,0,7fc03e953d80703fc5c33ed56befa34e60b8e39d4de21974152ee37ffed11dd1,1,T300,,PASS
RA-WAVE-016,UE,2,CAMPED,MSG3_RRC_SETUP_REQUEST_OK,WAIT_RRC_SETUP,3,UE-16,0,e08d3a32e55051d0a2c2fab45c5167704ec2fc9f246cfbbfc023ff7fce03b944,1,T300,,PASS
RA-WAVE-016,GNB,2,CELL_AVAILABLE,MSG3_RRC_SETUP_REQUEST_OK,SETUP_REQUEST_RECEIVED,3,UE-16,0,e08d3a32e55051d0a2c2fab45c5167704ec2fc9f246cfbbfc023ff7fce03b944,1,T300,,PASS
RA-WAVE-016,UE,3,WAIT_RRC_SETUP,MSG4_RRC_SETUP_OK,WAIT_SETUP_COMPLETE,3,UE-16,1,19e40cc25cbb24bd96e8b6ec3f447ded0f6b2e360f66cff59a51e7840ddba5bd,1,T300,,PASS
RA-WAVE-016,GNB,3,SETUP_REQUEST_RECEIVED,MSG4_RRC_SETUP_OK,WAIT_SETUP_COMPLETE,3,UE-16,1,19e40cc25cbb24bd96e8b6ec3f447ded0f6b2e360f66cff59a51e7840ddba5bd,1,T300,,PASS
RA-WAVE-016,UE,4,WAIT_SETUP_COMPLETE,RRC_SETUP_COMPLETE_OK,CONNECTED,3,UE-16,1,b17d379512ce3b08a84c338775102506ea796070c8a21048f1032a00b451372e,1,,,PASS
RA-WAVE-016,GNB,4,WAIT_SETUP_COMPLETE,RRC_SETUP_COMPLETE_OK,CONNECTED,3,UE-16,1,b17d379512ce3b08a84c338775102506ea796070c8a21048f1032a00b451372e,1,,,PASS
RA-WAVE-017,UE,1,IDLE,CELL_SELECTED,CAMPED,0,UE-17,0,7fc03e953d80703fc5c33ed56befa34e60b8e39d4de21974152ee37ffed11dd1,1,T300,,PASS
RA-WAVE-017,GNB,1,IDLE,CELL_SELECTED,CELL_AVAILABLE,0,UE-17,0,7fc03e953d80703fc5c33ed56befa34e60b8e39d4de21974152ee37ffed11dd1,1,T300,,PASS
RA-WAVE-017,UE,2,CAMPED,MSG3_RRC_SETUP_REQUEST_OK,WAIT_RRC_SETUP,0,UE-17,0,e856e370378ec09f202b7f6a1cf1c7b04d194b6ef949e04b7b097955ffb4e89b,1,T300,,PASS
RA-WAVE-017,GNB,2,CELL_AVAILABLE,MSG3_RRC_SETUP_REQUEST_OK,SETUP_REQUEST_RECEIVED,0,UE-17,0,e856e370378ec09f202b7f6a1cf1c7b04d194b6ef949e04b7b097955ffb4e89b,1,T300,,PASS
RA-WAVE-017,UE,3,WAIT_RRC_SETUP,MSG4_RRC_SETUP_OK,WAIT_SETUP_COMPLETE,0,UE-17,1,f7aafa9764609cca49d472342404210269a58b6b646221a1429ba4c86df0b1cc,1,T300,,PASS
RA-WAVE-017,GNB,3,SETUP_REQUEST_RECEIVED,MSG4_RRC_SETUP_OK,WAIT_SETUP_COMPLETE,0,UE-17,1,f7aafa9764609cca49d472342404210269a58b6b646221a1429ba4c86df0b1cc,1,T300,,PASS
RA-WAVE-017,UE,4,WAIT_SETUP_COMPLETE,RRC_SETUP_COMPLETE_OK,CONNECTED,0,UE-17,1,ec8d03fb1eb452e740a5936f2048ed770f5b06bed06d5623e60cff14b04ffdcb,1,,,PASS
RA-WAVE-017,GNB,4,WAIT_SETUP_COMPLETE,RRC_SETUP_COMPLETE_OK,CONNECTED,0,UE-17,1,ec8d03fb1eb452e740a5936f2048ed770f5b06bed06d5623e60cff14b04ffdcb,1,,,PASS
RA-WAVE-018,UE,1,IDLE,CELL_SELECTED,CAMPED,1,UE-18,0,7fc03e953d80703fc5c33ed56befa34e60b8e39d4de21974152ee37ffed11dd1,1,T300,,PASS
RA-WAVE-018,GNB,1,IDLE,CELL_SELECTED,CELL_AVAILABLE,1,UE-18,0,7fc03e953d80703fc5c33ed56befa34e60b8e39d4de21974152ee37ffed11dd1,1,T300,,PASS
RA-WAVE-018,UE,2,CAMPED,MSG3_RRC_SETUP_REQUEST_OK,WAIT_RRC_SETUP,1,UE-18,0,aad047798af6a3f91e227fd7d6c6245a89202f68175e8b707ba703b0d471b215,1,T300,,PASS
RA-WAVE-018,GNB,2,CELL_AVAILABLE,MSG3_RRC_SETUP_REQUEST_OK,SETUP_REQUEST_RECEIVED,1,UE-18,0,aad047798af6a3f91e227fd7d6c6245a89202f68175e8b707ba703b0d471b215,1,T300,,PASS
RA-WAVE-018,UE,3,WAIT_RRC_SETUP,MSG4_RRC_SETUP_OK,WAIT_SETUP_COMPLETE,1,UE-18,1,14d3a0cc6e653b7efead72b5b683e74c90e5fa0cc380afa0b966bbbe00945533,1,T300,,PASS
RA-WAVE-018,GNB,3,SETUP_REQUEST_RECEIVED,MSG4_RRC_SETUP_OK,WAIT_SETUP_COMPLETE,1,UE-18,1,14d3a0cc6e653b7efead72b5b683e74c90e5fa0cc380afa0b966bbbe00945533,1,T300,,PASS
RA-WAVE-018,UE,4,WAIT_SETUP_COMPLETE,RRC_SETUP_COMPLETE_OK,CONNECTED,1,UE-18,1,9422f65691e05c590435c8c841b53a359704e317591e0399f93429e47e9c6698,1,,,PASS
RA-WAVE-018,GNB,4,WAIT_SETUP_COMPLETE,RRC_SETUP_COMPLETE_OK,CONNECTED,1,UE-18,1,9422f65691e05c590435c8c841b53a359704e317591e0399f93429e47e9c6698,1,,,PASS
RA-WAVE-019,UE,1,IDLE,CELL_SELECTED,CAMPED,2,UE-19,0,7fc03e953d80703fc5c33ed56befa34e60b8e39d4de21974152ee37ffed11dd1,1,T300,,PASS
RA-WAVE-019,GNB,1,IDLE,CELL_SELECTED,CELL_AVAILABLE,2,UE-19,0,7fc03e953d80703fc5c33ed56befa34e60b8e39d4de21974152ee37ffed11dd1,1,T300,,PASS
RA-WAVE-019,UE,2,CAMPED,MSG3_RRC_SETUP_REQUEST_OK,WAIT_RRC_SETUP,2,UE-19,0,e5996a1ccdc16afd33c35e87d40db20ca93e103aca993bcf2b160a7bf69b744f,1,T300,,PASS
RA-WAVE-019,GNB,2,CELL_AVAILABLE,MSG3_RRC_SETUP_REQUEST_OK,SETUP_REQUEST_RECEIVED,2,UE-19,0,e5996a1ccdc16afd33c35e87d40db20ca93e103aca993bcf2b160a7bf69b744f,1,T300,,PASS
RA-WAVE-019,UE,3,WAIT_RRC_SETUP,MSG4_RRC_SETUP_OK,WAIT_SETUP_COMPLETE,2,UE-19,1,e759aebcfa5ec7e8cc37d8c59e71876c0a919e854d3a3d0e1c8e49bb77fc1662,1,T300,,PASS
RA-WAVE-019,GNB,3,SETUP_REQUEST_RECEIVED,MSG4_RRC_SETUP_OK,WAIT_SETUP_COMPLETE,2,UE-19,1,e759aebcfa5ec7e8cc37d8c59e71876c0a919e854d3a3d0e1c8e49bb77fc1662,1,T300,,PASS
RA-WAVE-019,UE,4,WAIT_SETUP_COMPLETE,RRC_SETUP_COMPLETE_OK,CONNECTED,2,UE-19,1,44c6b805150280f28ba0801f8f6ee837b05450515b70ee72514e6ec568d3b35f,1,,,PASS
RA-WAVE-019,GNB,4,WAIT_SETUP_COMPLETE,RRC_SETUP_COMPLETE_OK,CONNECTED,2,UE-19,1,44c6b805150280f28ba0801f8f6ee837b05450515b70ee72514e6ec568d3b35f,1,,,PASS
RA-WAVE-020,UE,1,IDLE,CELL_SELECTED,CAMPED,3,UE-20,0,7fc03e953d80703fc5c33ed56befa34e60b8e39d4de21974152ee37ffed11dd1,1,T300,,PASS
RA-WAVE-020,GNB,1,IDLE,CELL_SELECTED,CELL_AVAILABLE,3,UE-20,0,7fc03e953d80703fc5c33ed56befa34e60b8e39d4de21974152ee37ffed11dd1,1,T300,,PASS
RA-WAVE-020,UE,2,CAMPED,MSG3_RRC_SETUP_REQUEST_OK,WAIT_RRC_SETUP,3,UE-20,0,fd609511292e3b6094c4f67a3daa8cb3d0af0520596dcfa071a3c2df2c9a834e,1,T300,,PASS
RA-WAVE-020,GNB,2,CELL_AVAILABLE,MSG3_RRC_SETUP_REQUEST_OK,SETUP_REQUEST_RECEIVED,3,UE-20,0,fd609511292e3b6094c4f67a3daa8cb3d0af0520596dcfa071a3c2df2c9a834e,1,T300,,PASS
RA-WAVE-020,UE,3,WAIT_RRC_SETUP,MSG4_RRC_SETUP_OK,WAIT_SETUP_COMPLETE,3,UE-20,1,19e40cc25cbb24bd96e8b6ec3f447ded0f6b2e360f66cff59a51e7840ddba5bd,1,T300,,PASS
RA-WAVE-020,GNB,3,SETUP_REQUEST_RECEIVED,MSG4_RRC_SETUP_OK,WAIT_SETUP_COMPLETE,3,UE-20,1,19e40cc25cbb24bd96e8b6ec3f447ded0f6b2e360f66cff59a51e7840ddba5bd,1,T300,,PASS
RA-WAVE-020,UE,4,WAIT_SETUP_COMPLETE,RRC_SETUP_COMPLETE_OK,CONNECTED,3,UE-20,1,b8ab4c7b91d884109c8b0848d7d53e062b7523d3ba979e5a1974c9eff41a8c11,1,,,PASS
RA-WAVE-020,GNB,4,WAIT_SETUP_COMPLETE,RRC_SETUP_COMPLETE_OK,CONNECTED,3,UE-20,1,b8ab4c7b91d884109c8b0848d7d53e062b7523d3ba979e5a1974c9eff41a8c11,1,,,PASS
