Direction,SFN,ConfiguredSNR_dB,ConfiguredSNRSource,SNRValueRole,SNR_dB,SystemLevelSINR_dB,SystemLevelSINRSource,SystemLevelSINRValueRole,SystemLevelSINRValueStatus,ReceiverHestSINR_dB,ReceiverHestSINRSource,ReceiverHestSINRValueRole,ReceiverHestSINRValueStatus,ReceiverHestSINRNAReason,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,DecoderTruthProxySINRValueRole,DecoderTruthProxySINRValueStatus,DecoderTruthProxySINRNAReason,SINRValueRole,SINRSource,SINRValueStatus,SINRValueDefinition,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,MeasuredTrialSINRValueRole,MeasuredTrialSINRValueStatus,MeasuredTrialSINRNAReason,DopplerHz,DopplerSourceMode,DopplerValueRole,UEID,UEIndex,RNTI,BaseStationID,Frame,Slot,AllocatedPRBCount,PRBStart,Modulation,MCS,MCSIndex,TargetCodeRate,Layers,Rank,WidebandCQI,CQIDerivedMCS,CQIDerivedModulation,CQIDerivedTargetCodeRate,MCSAuthority,ModulationAuthority,GrantOperatingPointSource,AppliedOperatingPointSource,BitErrors,BitsCompared,SymbolErrors,SymbolsCompared,SymbolErrorRate,EVM_rms,LLRMeanAbs,LLRStdAbs,LLRImbalance,Status,ConstellationSamples
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,7.88945892804647,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,2.02416319387,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,7.88945892804647,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,34,34,34,4,9,9,13,13,64QAM,26,26,0.8525390625,2,2,7,11,16QAM,0.369140625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,2526,9480,1229,1560,0.787820512820513,0.792121571325126,5025239373.61671,7301418575.52252,0.779436685699217,FAIL,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-7.84854443039485,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-10.1222739710418,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-7.84854443039485,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,42,42,42,4,9,9,13,26,64QAM,22,22,0.650390625,2,1,0,0,QPSK,0.076171875,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,3193,7296,1511,1560,0.968589743589744,3.20710883759768,19515212226.02,26296523770.6756,0.683587898752657,FAIL,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,55.7082775718562,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,36.0136803769214,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,55.7082775718562,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,38,38,38,4,9,9,13,39,16QAM,11,11,0.369140625,1,1,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,1416,0,780,0,0.0158239893206109,7040008120.42978,5225823549.62667,0.498939686971404,PASS,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-12.7377511162643,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-1.26595922652467,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-12.7377511162643,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,8,8,8,4,9,9,13,52,QPSK,0,0,0.1171875,2,1,0,0,QPSK,0.076171875,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,432,453,1560,0.290384615384615,1.15690570134913,27933835690.9489,20799717026.7843,0.0113387716712454,PASS,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-7.26735272294743,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-1.55111695767057,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-7.26735272294743,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,20,20,20,4,9,9,13,65,QPSK,0,0,0.1171875,2,1,0,0,QPSK,0.076171875,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,432,243,1560,0.155769230769231,1.19551725273752,25284650000.0053,19396533480.9296,0.00346050326596485,PASS,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,24.6322720409335,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,13.7762255416241,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,24.6322720409335,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,32,32,32,4,9,9,13,78,QPSK,0,0,0.1171875,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,432,0,1560,0,0.20473341136749,20549937483.2709,4241619612.8229,0.0108598095495642,PASS,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,11.4209607843911,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-10.8834233505682,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,11.4209607843911,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,37,37,37,4,9,9,13,91,QPSK,0,0,0.1171875,2,1,9,15,16QAM,0.6015625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,187,432,1007,1560,0.645512820512821,3.5008311733016,60326928673.9851,45798362397.7071,0.0190033060115118,FAIL,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,36.1966432436965,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-14.9449178009554,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,36.1966432436965,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,44,44,44,4,9,9,13,104,QPSK,0,0,0.1171875,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,143,432,644,1560,0.412820512820513,5.58786480461548,55596146435.9807,62616929056.6361,0.0117902238386283,FAIL,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,27.2387127026495,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-11.6907334533714,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,27.2387127026495,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,49,49,49,4,9,9,13,117,QPSK,0,0,0.1171875,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,188,432,1015,1560,0.650641025641026,3.84181698857059,60809590635.7223,49578940038.7211,0.00465356489829858,FAIL,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,23.4933191078217,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,0.482897066896488,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,23.4933191078217,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,30,30,30,5,9,9,9,0,64QAM,26,26,0.8525390625,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,2208,6656,986,1080,0.912962962962963,0.945921608744623,6322998854.30257,9611099504.1827,0.764604415858184,FAIL,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,7.44705552305024,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-9.81720555108169,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,7.44705552305024,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,39,39,39,5,9,9,9,9,64QAM,26,26,0.8525390625,2,1,6,8,QPSK,0.587890625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,3035,6656,1039,1080,0.962037037037037,3.09642294902433,21401909036.9041,33031972561.6715,0.670828073864355,FAIL,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-15.1541216781426,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-0.143538459269,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-15.1541216781426,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,7,7,7,5,9,9,9,18,64QAM,22,22,0.650390625,2,1,0,0,QPSK,0.076171875,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,1620,4992,980,1080,0.907407407407407,1.0166627767834,3049059957.36473,4108650952.86201,0.665721555590529,FAIL,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,29.7461353009879,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,28.0288350043814,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,29.7461353009879,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,46,46,46,5,9,9,9,27,64QAM,18,18,0.455078125,1,1,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,1800,2,540,0.0037037037037037,0.0396787744549685,3579069747.57041,4297398103.36817,0.83397917191631,PASS,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,15.4531270895479,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,34.8400587556151,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,15.4531270895479,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,27,27,27,5,9,9,9,36,QPSK,8,8,0.587890625,1,1,11,20,64QAM,0.5537109375,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,768,0,540,0,0.0181132783986878,20001008517.3559,496551581.516706,0.000239813362928187,PASS,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-33.2617296244363,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-1.09236793811969,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-33.2617296244363,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,11,11,11,5,9,9,9,45,QPSK,4,4,0.30078125,1,1,0,0,QPSK,0.076171875,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,103,384,195,540,0.361111111111111,1.13401394966179,15088358441.2889,10596233136.7771,0.0025348894867526,FAIL,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-18.9814222972602,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,5.91173323821246,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-18.9814222972602,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,1,1,1,5,9,9,9,54,QPSK,0,0,0.1171875,2,1,0,0,QPSK,0.076171875,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,304,64,1080,0.0592592592592593,0.506306307829993,22868388588.3074,10496796257.7689,0.00672346810902883,PASS,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-5.7103899057176,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-16.0790848125596,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-5.7103899057176,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,17,17,17,5,9,9,9,63,QPSK,0,0,0.1171875,2,1,0,0,QPSK,0.076171875,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,138,304,772,1080,0.714814814814815,6.36728428579373,65684691400.8085,44148785223.6292,0.0233863663601413,FAIL,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,23.7002547860533,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,3.88816932072855,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,23.7002547860533,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,21,21,21,5,9,9,9,72,QPSK,0,0,0.1171875,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,304,72,1080,0.0666666666666667,0.639133429944756,26637704793.764,16438574923.2731,0.0190556120494854,PASS,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,12.9694460338069,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-23.1144299786972,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,12.9694460338069,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,25,25,25,5,9,9,9,81,QPSK,0,0,0.1171875,2,1,10,18,64QAM,0.455078125,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,135,304,760,1080,0.703703703703704,14.3126977111731,86873195434.429,92404392991.58,0.0186740812622755,FAIL,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,17.6314221408223,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,6.86798266592367,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,17.6314221408223,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,28,28,28,5,9,9,9,90,QPSK,0,0,0.1171875,2,2,12,22,64QAM,0.650390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,304,26,1080,0.0240740740740741,0.453524618531159,20782656736.3381,9210384351.52613,0.0221358197750724,PASS,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,30.0399017303883,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,34.4241221270523,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,30.0399017303883,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,31,31,31,5,9,9,9,99,QPSK,0,0,0.1171875,1,1,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,144,0,540,0,0.019001762851574,20031399640.5994,496963901.069626,0.00122350701663894,PASS,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,9.27723331977267,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,2.07816375455983,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,9.27723331977267,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,36,36,36,5,9,9,9,108,QPSK,0,0,0.1171875,2,1,7,11,16QAM,0.369140625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,304,144,1080,0.133333333333333,0.787212193146693,21677443323.6055,11626065998.3147,0.00978144010898966,PASS,0
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-30.8520153584847,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-5.11365115704691,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-30.8520153584847,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,48,48,48,5,9,9,9,117,QPSK,0,0,0.1171875,2,1,0,0,QPSK,0.076171875,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,74,304,541,1080,0.500925925925926,1.80170032900825,9828295692.80003,7631927175.00874,0.0201821282228902,FAIL,0
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,41.7427252788724,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,12.1222620976668,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,41.7427252788724,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,3,3,3,1,9,9,15,0,16QAM,10,10,0.33203125,1,1,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,1480,2160,2160,1,0.247677693765181,4895982367.90651,3733936437.75821,0.36828664773733,PASS,0
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,45.4229815308107,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,34.4366684757753,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,45.4229815308107,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,5,5,5,1,9,9,15,15,16QAM,10,10,0.33203125,1,1,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,1480,2160,2160,1,0.0189743355349428,6811407496.66265,5022183327.19397,0.491430954449536,PASS,0
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,22.8880129978893,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-28.8491556363864,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,22.8880129978893,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,9,9,9,1,9,9,15,30,16QAM,10,10,0.33203125,1,1,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,704,1480,2160,2160,1,27.6985976536694,5830501872.88572,4241498791.60345,0.473766190874246,FAIL,0
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,37.9931130779106,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,35.2109860424592,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,37.9931130779106,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,14,14,14,1,9,9,15,45,16QAM,10,10,0.33203125,1,1,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,1480,2160,2160,1,0.0173560422184629,6693723462.02503,4957182139.57688,0.47643227650001,PASS,0
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,30.6479068034782,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,23.8244740711147,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,30.6479068034782,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,19,19,19,1,9,9,15,60,16QAM,10,10,0.33203125,1,1,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,1480,2160,2160,1,0.0643837541640929,6065812082.47147,4391272605.24322,0.475743757029713,PASS,0
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,23.6280567833995,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,10.7495326907001,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,23.6280567833995,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,26,26,26,1,9,9,15,75,16QAM,10,10,0.33203125,1,1,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,1480,2160,2160,1,0.290083726235747,4481872074.01306,3258449598.56948,0.273514604518934,PASS,0
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,44.0935742535252,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,24.4657375352796,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,44.0935742535252,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,40,40,40,1,9,9,15,90,16QAM,10,10,0.33203125,1,1,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,1480,2160,2160,1,0.0598016439923849,6226958404.89208,4525421522.54387,0.478809751286782,PASS,0
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,28.6965970232153,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,10.8137471485533,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,28.6965970232153,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,43,43,43,1,9,9,15,105,16QAM,10,10,0.33203125,1,1,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,1480,2160,2160,1,0.287947055969955,4530598115.54441,3317486341.65364,0.315506656469302,PASS,0
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,31.4173347224393,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,26.4631072758546,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,31.4173347224393,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,47,47,47,1,9,9,15,120,16QAM,10,10,0.33203125,1,1,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,1480,2160,2160,1,0.0475165210714187,6404971503.41391,4664415699.40831,0.484899046771997,PASS,0
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,20.3424086078836,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,18.3877180833852,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,20.3424086078836,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,4,4,4,2,9,9,17,0,16QAM,10,10,0.33203125,1,1,14,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,1672,2448,2448,1,0.1203965648514,5561984542.91631,4104352638.4187,0.458305995196723,PASS,0
