frame,slot,decision_id,decision_scope,candidate_decision_rows_available,decision_truth_status,direction,cell_id,ue_id,grant_reason,selected_flag,rejected_flag,prb_start,prb_count,symbol_start,num_symbols,mcs_index,wideband_cqi,target_code_rate,tbs_bits,harq_id,rv,ndi,is_retransmission,source_artifact_ref,run_id,run_tag,scenario_id,scenario_variant_id,config_hash,code_commit,seed,beam_id,block_id,pipeline_id,producer_module,status_code,status_classification,source_tensor_ref,derived_flag,active_flag
1,8,DL_grant_68,selected_grant_only,0,selected_grant_runtime_truth,DL,2,45,new_data_pf,1,0,238,34,0,14,0,14,0.1171875,2472,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_69,selected_grant_only,0,selected_grant_runtime_truth,DL,3,2,new_data_pf,1,0,0,27,0,14,26,15,0.8525390625,43032,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_70,selected_grant_only,0,selected_grant_runtime_truth,DL,3,18,new_data_pf,1,0,27,27,0,14,26,15,0.8525390625,21504,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_71,selected_grant_only,0,selected_grant_runtime_truth,DL,3,34,new_data_pf,1,0,54,27,0,14,26,15,0.8525390625,43032,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_72,selected_grant_only,0,selected_grant_runtime_truth,DL,3,12,new_data_pf,1,0,81,27,0,14,0,15,0.1171875,2024,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_73,selected_grant_only,0,selected_grant_runtime_truth,DL,3,13,new_data_pf,1,0,108,27,0,14,0,15,0.1171875,2024,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_74,selected_grant_only,0,selected_grant_runtime_truth,DL,3,15,new_data_pf,1,0,135,27,0,14,0,15,0.1171875,2024,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_75,selected_grant_only,0,selected_grant_runtime_truth,DL,3,16,new_data_pf,1,0,162,27,0,14,0,15,0.1171875,2024,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_76,selected_grant_only,0,selected_grant_runtime_truth,DL,3,23,new_data_pf,1,0,189,27,0,14,0,15,0.1171875,2024,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_77,selected_grant_only,0,selected_grant_runtime_truth,DL,3,24,new_data_pf,1,0,216,27,0,14,0,15,0.1171875,2024,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_78,selected_grant_only,0,selected_grant_runtime_truth,DL,3,33,new_data_pf,1,0,243,27,0,14,0,10,0.1171875,2024,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_79,selected_grant_only,0,selected_grant_runtime_truth,DL,4,22,new_data_pf,1,0,0,30,0,14,26,15,0.8525390625,48168,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_80,selected_grant_only,0,selected_grant_runtime_truth,DL,4,38,new_data_pf,1,0,30,30,0,14,26,15,0.8525390625,24072,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_81,selected_grant_only,0,selected_grant_runtime_truth,DL,4,42,new_data_pf,1,0,60,30,0,14,26,15,0.8525390625,48168,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_82,selected_grant_only,0,selected_grant_runtime_truth,DL,4,20,new_data_pf,1,0,90,30,0,14,0,14,0.1171875,2216,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_83,selected_grant_only,0,selected_grant_runtime_truth,DL,4,32,new_data_pf,1,0,120,30,0,14,0,15,0.1171875,2216,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_84,selected_grant_only,0,selected_grant_runtime_truth,DL,4,37,new_data_pf,1,0,150,30,0,14,0,15,0.1171875,2216,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_85,selected_grant_only,0,selected_grant_runtime_truth,DL,4,40,new_data_pf,1,0,180,30,0,14,0,14,0.1171875,2216,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_86,selected_grant_only,0,selected_grant_runtime_truth,DL,4,44,new_data_pf,1,0,210,30,0,14,0,15,0.1171875,2216,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_87,selected_grant_only,0,selected_grant_runtime_truth,DL,4,49,new_data_pf,1,0,240,30,0,14,0,15,0.1171875,2216,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_88,selected_grant_only,0,selected_grant_runtime_truth,DL,5,30,new_data_pf,1,0,0,21,0,14,26,15,0.8525390625,33816,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_89,selected_grant_only,0,selected_grant_runtime_truth,DL,5,46,new_data_pf,1,0,21,21,0,14,26,15,0.8525390625,33816,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_90,selected_grant_only,0,selected_grant_runtime_truth,DL,5,1,new_data_pf,1,0,42,21,0,14,0,15,0.1171875,1544,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_91,selected_grant_only,0,selected_grant_runtime_truth,DL,5,8,new_data_pf,1,0,63,21,0,14,0,4,0.1171875,1544,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_92,selected_grant_only,0,selected_grant_runtime_truth,DL,5,11,new_data_pf,1,0,84,21,0,14,0,7,0.1171875,1544,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_93,selected_grant_only,0,selected_grant_runtime_truth,DL,5,17,new_data_pf,1,0,105,21,0,14,0,7,0.1171875,1544,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_94,selected_grant_only,0,selected_grant_runtime_truth,DL,5,21,new_data_pf,1,0,126,21,0,14,0,15,0.1171875,1544,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_95,selected_grant_only,0,selected_grant_runtime_truth,DL,5,25,new_data_pf,1,0,147,21,0,14,0,15,0.1171875,1544,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_96,selected_grant_only,0,selected_grant_runtime_truth,DL,5,28,new_data_pf,1,0,168,21,0,14,0,15,0.1171875,1544,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_97,selected_grant_only,0,selected_grant_runtime_truth,DL,5,31,new_data_pf,1,0,189,21,0,14,0,15,0.1171875,1544,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_98,selected_grant_only,0,selected_grant_runtime_truth,DL,5,36,new_data_pf,1,0,210,21,0,14,0,15,0.1171875,1544,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_99,selected_grant_only,0,selected_grant_runtime_truth,DL,5,39,new_data_pf,1,0,231,21,0,14,0,15,0.1171875,1544,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,8,DL_grant_100,selected_grant_only,0,selected_grant_runtime_truth,DL,5,48,new_data_pf,1,0,252,21,0,14,0,15,0.1171875,1544,1,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
1,9,DL_grant_101,selected_grant_only,0,selected_grant_runtime_truth,DL,1,3,new_data_pf,1,0,0,15,0,7,26,15,0.8525390625,11016,2,0,1,0,packet_flow/csv/live_dl_scheduler_grants.csv,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_recorded_by_active_table_scheduler_decision_runtime,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildSchedulerDecisionTable,implemented,selected_grant_runtime_truth,not_applicable,0,1
