Direction,SFN,ConfiguredSNR_dB,ConfiguredSNRSource,SNRValueRole,SNR_dB,SystemLevelSINR_dB,SystemLevelSINRSource,SystemLevelSINRValueRole,SystemLevelSINRValueStatus,ReceiverHestSINR_dB,ReceiverHestSINRSource,ReceiverHestSINRValueRole,ReceiverHestSINRValueStatus,ReceiverHestSINRNAReason,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,DecoderTruthProxySINRValueRole,DecoderTruthProxySINRValueStatus,DecoderTruthProxySINRNAReason,SINRValueRole,SINRSource,SINRValueStatus,SINRValueDefinition,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,MeasuredTrialSINRValueRole,MeasuredTrialSINRValueStatus,MeasuredTrialSINRNAReason,DopplerHz,DopplerSourceMode,DopplerValueRole,UEID,UEIndex,RNTI,BaseStationID,Frame,Slot,AllocatedPRBCount,PRBStart,MCSIndex,Layers,Rank,NMSE_dB,DetectionMetric,ChannelGain_dB,NoiseVariance,TimingOffset_samples,TimingEstimateUsed,UseIdealTimingSync,RankEstimate,ConditionNumber_dB,EstimatedDopplerHz,PhaseTrackingError_deg,QCLAccuracy,Status,NMSEDefinition,NMSEInterpretation
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,4.08802937002009,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,0.763531358377957,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,4.08802937002009,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,12,12,12,3,9,9,15,60,0,2,1,-1.80002183897948,0.602159297846842,-147.374946411112,2.02018322128959e-17,52,1,0,1,26.8230967971161,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,5.70341952258054,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,9.01077449263814,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,5.70341952258054,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,13,13,13,3,9,9,15,75,0,2,1,-8.76392476899549,0.882670758657674,-144.592363130036,5.27804062797218e-17,52,1,0,2,12.1000944820581,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-5.97354412750866,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-4.51673842523162,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-5.97354412750866,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,16,16,16,3,9,9,15,90,0,2,1,7.15673020392787,0.161393239472742,-157.475888325348,5.67959100626902e-17,2,1,0,1,22.5278919817223,NaN,0,1,PASS,pilot_residual_over_aligned_pilot_power,positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,6.52893923644336,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,7.11020970477126,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,6.52893923644336,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,24,24,24,3,9,9,15,105,0,2,1,-8.31030523679719,0.871413916765076,-144.192508140178,3.40509369505355e-17,62,1,0,2,13.3468628675094,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-17.0522643156633,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,2.38301720219055,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-17.0522643156633,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,33,33,33,3,9,9,15,120,0,2,1,-12.6187211528055,0.948120993835855,-166.447859255158,3.07041829844053e-17,52,1,0,2,18.813023344897,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,31.389915230733,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,0.333633217169173,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,31.389915230733,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,22,22,22,4,9,9,13,0,26,2,2,1.26074921840675,0.427930855616468,-119.302826207541,3.94504588757752e-17,68,1,0,2,17.4229082402293,NaN,1.21632827886235e-14,1,FAIL,pilot_residual_over_aligned_pilot_power,positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,7.88945892804647,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,2.02416319387,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,7.88945892804647,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,34,34,34,4,9,9,13,13,26,2,2,-9.3580821853222,0.896114424594785,-142.318273131113,5.23441043492326e-17,63,1,0,2,10.920691723043,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-7.84854443039485,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-10.1222739710418,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-7.84854443039485,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,42,42,42,4,9,9,13,26,22,2,1,2.20167870907335,0.375907555030227,-159.106135734635,2.47328879391847e-17,0,1,0,1,22.0026842839098,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,55.7082775718562,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,36.0136803769214,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,55.7082775718562,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,38,38,38,4,9,9,13,39,11,1,1,-50.7537288023839,0.999991593340277,-88.7455408032268,7.34263241975211e-16,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-12.7377511162643,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-1.26595922652467,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-12.7377511162643,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,8,8,8,4,9,9,13,52,0,2,1,2.8043019996443,0.343955936724558,-162.887683798647,5.10448412612495e-17,1,1,0,2,18.0831950260846,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-7.26735272294743,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-1.55111695767057,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-7.26735272294743,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,20,20,20,4,9,9,13,65,0,2,1,-6.43927537307196,0.814979744060928,-155.326716339087,4.66031743473391e-17,65,1,0,2,14.0026002206245,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,24.6322720409335,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,13.7762255416241,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,24.6322720409335,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,32,32,32,4,9,9,13,78,0,2,2,-7.68342787512259,0.854355000560104,-124.92229032669,3.36569773679012e-17,57,1,0,2,9.96586945030551,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,11.4209607843911,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-10.8834233505682,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,11.4209607843911,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,37,37,37,4,9,9,13,91,0,2,1,3.28047822448277,0.319654936387024,-140.502380488491,4.24639950455363e-17,0,1,0,1,31.7935880526092,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,36.1966432436965,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-14.9449178009554,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,36.1966432436965,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,44,44,44,4,9,9,13,104,0,2,2,0.731320774172839,0.458000989479967,-114.204666376553,4.57106626929158e-17,348,1,0,1,25.2246231364318,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,27.2387127026495,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-11.6907334533714,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,27.2387127026495,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,49,49,49,4,9,9,13,117,0,2,2,6.14522416752461,0.195448170653274,-124.477138133684,2.37782906972739e-16,0,1,0,1,26.3460873438913,NaN,0,1,FAIL,pilot_residual_over_aligned_pilot_power,positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,23.4933191078217,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,0.482897066896488,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,23.4933191078217,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,30,30,30,5,9,9,9,0,26,2,2,0.549520559785905,0.468409190701142,-123.077879308492,3.55594158886296e-17,61,1,0,2,7.85165715680009,NaN,3.86931176839417e-14,1,FAIL,pilot_residual_over_aligned_pilot_power,positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,7.44705552305024,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-9.81720555108169,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,7.44705552305024,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,39,39,39,5,9,9,9,9,26,2,1,7.60664517683934,0.147858761860611,-142.450995303439,2.71380245289465e-17,0,1,0,1,33.1691890198323,NaN,0,1,FAIL,pilot_residual_over_aligned_pilot_power,positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-15.1541216781426,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-0.143538459269,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-15.1541216781426,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,7,7,7,5,9,9,9,18,22,2,1,-3.93667247379351,0.712273652619023,-165.604089070181,3.60802398160031e-17,63,1,0,1,29.5436284581207,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,29.7461353009879,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,28.0288350043814,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,29.7461353009879,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,46,46,46,5,9,9,9,27,18,1,1,-35.4176799450645,0.999712851018392,-117.25742508696,6.67320657466186e-17,60,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,15.4531270895479,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,34.8400587556151,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,15.4531270895479,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,27,27,27,5,9,9,9,36,8,1,1,-40.9248040574391,0.99991918639214,-130.852141258399,3.19303723503868e-17,99,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-33.2617296244363,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-1.09236793811969,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-33.2617296244363,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,11,11,11,5,9,9,9,45,4,1,1,-10.5588839988808,0.919181142607225,-180.781479432971,3.20807523041847e-17,294,1,0,1,0,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-18.9814222972602,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,5.91173323821246,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-18.9814222972602,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,1,1,1,5,9,9,9,54,0,2,1,-2.40124980266842,0.634810052064999,-167.087563864285,3.77539647440666e-17,64,1,0,2,4.41722644504008,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-5.7103899057176,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-16.0790848125596,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-5.7103899057176,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,17,17,17,5,9,9,9,63,0,2,1,3.56434663419594,0.305610602776096,-156.014517889077,4.37068701341953e-17,0,1,0,1,41.8422139917568,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,23.7002547860533,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,3.88816932072855,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,23.7002547860533,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,21,21,21,5,9,9,9,72,0,2,2,-13.4617971226255,0.956880093777404,-123.386840870091,2.98320103294837e-16,0,1,0,1,27.5913295207982,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,12.9694460338069,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-23.1144299786972,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,12.9694460338069,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,25,25,25,5,9,9,9,81,0,2,1,14.9123488853783,0.0312588404477267,-136.858098843884,3.44541168434885e-17,292,1,0,1,24.228623375584,NaN,0,1,FAIL,pilot_residual_over_aligned_pilot_power,positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,17.6314221408223,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,6.86798266592367,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,17.6314221408223,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,28,28,28,5,9,9,9,90,0,2,2,0.814532766832329,0.453248688877473,-132.231395795139,4.06293377719615e-17,57,1,0,2,15.647877109447,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,30.0399017303883,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,34.4241221270523,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,30.0399017303883,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,31,31,31,5,9,9,9,99,0,1,1,-29.9876381004886,0.998998154214046,-116.194275947913,2.75436615652235e-17,66,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,9.27723331977267,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,2.07816375455983,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,9.27723331977267,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,36,36,36,5,9,9,9,108,0,2,1,-5.29111521122197,0.771768523108167,-140.287490637349,4.80100168419436e-17,61,1,0,2,14.9073158631855,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-30.8520153584847,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-5.11365115704691,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-30.8520153584847,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,48,48,48,5,9,9,9,117,0,2,1,8.84994614488271,0.11529344837468,-157.34669967862,2.78574654690857e-14,16,1,0,2,5.93350876612093,NaN,0,1,FAIL,pilot_residual_over_aligned_pilot_power,positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,41.7427252788724,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,12.1222620976668,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,41.7427252788724,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,3,3,3,1,9,9,15,0,10,1,1,-30.0668530647947,0.999016244341115,-120.441377007266,9.41578746063388e-19,0,1,0,1,0,NaN,8.99596713278989e-15,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,45.4229815308107,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,34.4366684757753,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,45.4229815308107,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,5,5,5,1,9,9,15,15,10,1,1,-29.5329987247626,0.998887713160687,-116.604446657079,1.27626034420715e-18,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,22.8880129978893,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-28.8491556363864,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,22.8880129978893,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,9,9,9,1,9,9,15,30,10,1,1,-30.3019925132707,0.99906804312548,-139.307958698542,7.70549870890293e-19,0,1,0,1,0,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,37.9931130779106,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,35.2109860424592,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,37.9931130779106,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,14,14,14,1,9,9,15,45,10,1,1,-33.9529193708251,0.999597715483077,-118.408250531208,8.15753829034979e-16,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
