TraceSource,Direction,Frame,Slot,SNR_dB,ReceiverHestSINR_dB,NMSE_dB,ChannelGain_dB,ConditionNumber_dB,EstimatedCFO_Hz,CFOError_Hz,TimingError_samples,EstimatedDopplerHz,DopplerError_Hz,PhaseTrackingError_deg,QCLAccuracy,Status,SourceArtifact
"TRS","DL",1,1,12,NaN,22.4924350268102,NaN,NaN,NaN,NaN,NaN,-21.2838974175167,-32.4027005907884,-142.42653476829,0.0536951513923028,"PASS","air_interface/csv/trs_trials.csv"
"TRS","DL",1,5,12,NaN,25.5200258755858,NaN,NaN,NaN,NaN,NaN,15.9475571735251,4.82875400025341,-132.281549705586,0.0528920464417113,"PASS","air_interface/csv/trs_trials.csv"
"TRS","DL",1,5,12,NaN,25.3897890538404,NaN,NaN,NaN,NaN,NaN,16.3841927837143,5.26538961044258,-128.859661648375,0.0536888027323916,"PASS","air_interface/csv/trs_trials.csv"
"TRS","DL",1,5,12,NaN,25.4527559496924,NaN,NaN,NaN,NaN,NaN,16.1414471417116,5.02264396843992,-141.896332910466,0.0533021079167002,"PASS","air_interface/csv/trs_trials.csv"
"TRS","DL",1,5,12,NaN,25.3803899409298,NaN,NaN,NaN,NaN,NaN,15.6051014035432,4.48629823027149,-143.609149344116,0.0537467636948102,"PASS","air_interface/csv/trs_trials.csv"
"TRS","DL",1,5,12,NaN,25.5551395613948,NaN,NaN,NaN,NaN,NaN,22.0343045337699,10.9155013604982,-138.720804253559,0.0526792493894926,"PASS","air_interface/csv/trs_trials.csv"
"TRS","DL",1,9,12,NaN,25.5394000430445,NaN,NaN,NaN,NaN,NaN,20.1908701924213,9.07206701914955,-132.4495353423,0.0527745290253268,"PASS","air_interface/csv/trs_trials.csv"
"TRS","DL",1,9,12,NaN,25.3562904250218,NaN,NaN,NaN,NaN,NaN,26.3270212857789,15.2082181125071,-128.305483757436,0.0538956611777745,"PASS","air_interface/csv/trs_trials.csv"
"TRS","DL",1,9,12,NaN,25.4441616845626,NaN,NaN,NaN,NaN,NaN,16.0072362627561,4.88843308948442,-141.890750177411,0.0533547237229491,"PASS","air_interface/csv/trs_trials.csv"
"TRS","DL",1,9,12,NaN,25.3893241351298,NaN,NaN,NaN,NaN,NaN,15.5531145844488,4.4343114111771,-143.644182413884,0.0536916682580617,"PASS","air_interface/csv/trs_trials.csv"
"TRS","DL",1,9,12,NaN,24.6580224549528,NaN,NaN,NaN,NaN,NaN,11.1136918775636,-0.00511129570812408,-143.669578462706,0.0528619361612992,"PASS","air_interface/csv/trs_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PBCH","DL",1,1,12,NaN,NaN,NaN,NaN,40,1.47460520298687e-14,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/pbch_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0143884892086135,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0287769784172269,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0431654676258404,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0575539568344539,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0719424460430673,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0863309352516808,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.100719424460408,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.115107913669021,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0143884892086135,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0287769784172269,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0431654676258404,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0575539568344539,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0719424460430673,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0863309352516808,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.100719424460408,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.115107913669021,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0143884892086135,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0287769784172269,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0431654676258404,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0575539568344539,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0719424460430673,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0863309352516808,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.100719424460408,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.115107913669021,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0143884892086135,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0287769784172269,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0431654676258404,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0575539568344539,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0719424460430673,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0863309352516808,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.100719424460408,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.115107913669021,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0143884892086135,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0287769784172269,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0431654676258404,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0575539568344539,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0719424460430673,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0863309352516808,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.100719424460408,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.115107913669021,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0143884892086135,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0287769784172269,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0431654676258404,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
"PRACH","UL",1,7,12,NaN,NaN,NaN,NaN,NaN,NaN,0.0575539568344539,NaN,NaN,NaN,NaN,"PASS","air_interface/csv/prach_trials.csv"
