frame,slot,ue_id,tb_id,mcs,mod_order,code_rate,tbs_bits,allocated_prbs,rank,layers,beam_id,crc_pass,tb_bler_flag,decoder_iterations,goodput_bits,direction,run_id,run_tag,scenario_id,scenario_variant_id,config_hash,code_commit,seed,block_id,pipeline_id,producer_module,status_code,status_classification,source_artifact_ref,source_tensor_ref,derived_flag,active_flag
7,7,11,0,0,2,0.1171875,1544,21,1,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,1544,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
7,7,17,0,0,2,0.1171875,1544,21,1,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,3,1544,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
7,7,21,0,0,2,0.1171875,1544,21,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,1544,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
7,7,25,0,0,2,0.1171875,1544,21,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,1,1544,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
7,7,28,0,0,2,0.1171875,1544,21,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,1544,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
7,7,30,0,0,2,0.1171875,1544,21,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,1544,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
7,7,31,0,0,2,0.1171875,1544,21,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,1544,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
7,7,36,0,0,2,0.1171875,1544,21,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,1544,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
7,7,39,0,0,2,0.1171875,1544,21,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,1544,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
7,7,46,0,0,2,0.1171875,1544,21,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,1,1544,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
7,7,48,0,0,2,0.1171875,1544,21,1,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,1544,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,26,0,26,6,0.8525390625,21504,27,1,1,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,21504,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,14,0,13,4,0.478515625,8064,27,1,1,not_recorded_by_active_table_dl_transport_block_runtime,1,0,1,8064,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,3,0,0,2,0.1171875,2024,27,2,2,not_recorded_by_active_table_dl_transport_block_runtime,0,1,8,0,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,5,0,0,2,0.1171875,2024,27,1,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,2024,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,7,0,0,2,0.1171875,2024,27,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,2024,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,9,0,0,2,0.1171875,2024,27,1,2,not_recorded_by_active_table_dl_transport_block_runtime,0,1,8,0,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,19,0,0,2,0.1171875,2024,27,1,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,1,2024,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,27,0,0,2,0.1171875,2024,27,1,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,2024,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,43,0,0,2,0.1171875,2024,27,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,2024,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,47,0,0,2,0.1171875,2024,27,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,4,2024,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,10,0,26,6,0.8525390625,54296,34,2,2,not_recorded_by_active_table_dl_transport_block_runtime,0,1,8,0,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,50,0,26,6,0.8525390625,54296,34,1,2,not_recorded_by_active_table_dl_transport_block_runtime,0,1,8,0,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,6,0,24,6,0.75390625,24072,34,1,1,not_recorded_by_active_table_dl_transport_block_runtime,0,1,8,0,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,4,0,0,2,0.1171875,2472,34,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,2472,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,29,0,0,2,0.1171875,2472,34,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,2472,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,35,0,0,2,0.1171875,2472,34,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,1,2472,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,41,0,0,2,0.1171875,2472,34,1,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,2472,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,45,0,0,2,0.1171875,2472,34,1,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,5,2472,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,2,0,26,6,0.8525390625,43032,27,2,2,not_recorded_by_active_table_dl_transport_block_runtime,0,1,8,0,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,18,0,26,6,0.8525390625,21504,27,1,1,not_recorded_by_active_table_dl_transport_block_runtime,0,1,8,0,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,34,0,26,6,0.8525390625,43032,27,2,2,not_recorded_by_active_table_dl_transport_block_runtime,0,1,8,0,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,12,0,0,2,0.1171875,2024,27,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,2024,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,13,0,0,2,0.1171875,2024,27,1,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,2024,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,15,0,0,2,0.1171875,2024,27,1,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,3,2024,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,16,0,0,2,0.1171875,2024,27,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,1,2024,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,23,0,0,2,0.1171875,2024,27,2,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,3,2024,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,24,0,0,2,0.1171875,2024,27,1,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,6,2024,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,33,0,0,2,0.1171875,2024,27,1,2,not_recorded_by_active_table_dl_transport_block_runtime,1,0,2,2024,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
8,8,22,0,26,6,0.8525390625,48168,30,2,2,not_recorded_by_active_table_dl_transport_block_runtime,0,1,8,0,DL,1,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,2756cfb,104729,not_applicable,not_applicable,sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable,implemented,runtime_trials,air_interface/csv/dl_pdsch_trials.csv,not_applicable,1,1
