Slot,Time_s,UEID,CandidateRank,CellID,SiteID,SectorID,Lat,Lon,RSRP_dBm,RxPower_dBm,Pathloss_dB,BeamIndex,BeamGain_dB,LOSFlag,ShadowFading_dB,O2I_dB
7,0.003,30,4,3,3,1,19.1210311663888,72.9942261019585,-144.555929552807,-109.402490621923,139.402490621923,1,-16,0,-1.89781479260673,0
7,0.003,31,1,5,5,1,19.1214717008549,72.9951367113878,-85.0303761534942,-49.8769372226104,109.502726711622,10,13.6257894890118,0,-5.03249559444978,0
7,0.003,31,2,4,4,1,19.1214717008549,72.9951367113878,-130.279433031554,-95.1259941006704,125.12599410067,1,-16,0,-4.57522178573048,0
7,0.003,31,3,2,2,1,19.1214717008549,72.9951367113878,-136.124999238395,-100.971560307511,130.971560307511,1,-16,0,-12.389245667401,0
7,0.003,31,4,1,1,1,19.1214717008549,72.9951367113878,-143.724589543628,-108.571150612744,138.571150612744,1,-16,0,9.81344175700913,0
7,0.003,36,1,5,5,1,19.1209153476558,72.9944365350403,-58.0903840798312,-22.9369451489474,82.3616698840581,2,13.4247247351107,1,-6.81821139522493,0
7,0.003,36,2,1,1,1,19.1209153476558,72.9944365350403,-130.65196726394,-95.4985283330558,125.498528333056,1,-16,0,-6.29530467041268,0
7,0.003,36,3,4,4,1,19.1209153476558,72.9944365350403,-130.865992013093,-95.7125530822089,125.712553082209,1,-16,0,-2.86012792888002,0
7,0.003,36,4,3,3,1,19.1209153476558,72.9944365350403,-141.108025739902,-105.954586809018,135.954586809018,1,-16,0,-4.86531007647182,0
7,0.003,39,1,5,5,1,19.1232631966881,72.9946446124348,-71.9681116691519,-36.8146727382681,96.0512013158222,28,13.2365285775541,1,6.80823027744884,0
7,0.003,39,2,4,4,1,19.1232631966881,72.9946446124348,-99.9976870826117,-64.8442481517279,94.8442481517279,1,-16,1,-7.65048212799292,0
7,0.003,39,3,1,1,1,19.1232631966881,72.9946446124348,-130.884933480164,-95.7314945492801,125.73149454928,1,-16,0,-5.21608700805595,0
7,0.003,39,4,3,3,1,19.1232631966881,72.9946446124348,-148.095384096802,-112.941945165918,142.941945165918,1,-16,0,-0.0681757636835523,0
7,0.003,46,1,5,5,1,19.1224150734156,72.9948226146802,-86.5662793680105,-51.4128404371267,109.875912158352,19,12.4630717212252,0,0.115344775407698,0
7,0.003,46,2,3,3,1,19.1224150734156,72.9948226146802,-113.445557426185,-78.2921184953014,108.292118495301,1,-16,1,-0.129797341586733,0
7,0.003,46,3,4,4,1,19.1224150734156,72.9948226146802,-135.515504940242,-100.362066009358,130.362066009358,1,-16,0,-2.96535738760702,0
7,0.003,46,4,1,1,1,19.1224150734156,72.9948226146802,-136.425782757547,-101.272343826663,131.272343826663,1,-16,0,1.49723642832124,0
7,0.003,48,1,5,5,1,19.12416550775,72.9943026241181,-93.2074718387254,-58.0540329078416,88.0540329078416,1,-16,1,-4.31085541352391,0
7,0.003,48,2,4,4,1,19.12416550775,72.9943026241181,-140.260228616597,-105.106789685714,135.106789685714,1,-16,0,-3.36233047284858,0
7,0.003,48,3,1,1,1,19.12416550775,72.9943026241181,-141.915241195009,-106.761802264125,136.761802264125,1,-16,0,3.68033419614759,0
7,0.003,48,4,3,3,1,19.12416550775,72.9943026241181,-145.100485313148,-109.947046382264,139.947046382264,1,-16,0,-4.55492852079892,0
8,0.0035,26,1,1,1,1,19.1211241491431,73.0005424412449,-88.8893641856281,-53.7359252547443,113.31119824323,6,13.5752729884853,0,-0.660328772805113,0
8,0.0035,26,2,4,4,1,19.1211241491431,73.0005424412449,-107.876794283946,-72.7233553530617,130.935643788717,28,12.2122884356556,0,-3.13833102812936,0
8,0.0035,26,3,5,5,1,19.1211241491431,73.0005424412449,-112.493471050477,-77.3400321195937,137.048093417846,14,13.708061298252,0,-0.862884301633796,0
8,0.0035,26,4,3,3,1,19.1211241491431,73.0005424412449,-135.511850400151,-100.358411469267,130.358411469267,1,-16,0,1.65516638439486,0
8,0.0035,14,1,1,1,1,19.1214345906966,72.9994994377163,-107.5466636194,-72.3932246885165,102.393224688516,1,-16,0,0.516185793409846,0
8,0.0035,14,2,4,4,1,19.1214345906966,72.9994994377163,-114.562113799559,-79.4086748686756,139.103425120684,30,13.6947502520086,0,6.45787497144904,0
8,0.0035,14,3,5,5,1,19.1214345906966,72.9994994377163,-125.205375921529,-90.051936990645,148.91194350648,15,12.8600065158349,0,13.7888999322432,0
8,0.0035,14,4,2,2,1,19.1214345906966,72.9994994377163,-130.639792287251,-95.4863533563669,125.486353356367,1,-16,0,-7.98763118872313,0
8,0.0035,3,1,1,1,1,19.1223993476456,73.0003590040689,-77.5756436607845,-42.4222047299006,101.68035942414,20,13.2581546942391,0,-5.87024368660654,0
8,0.0035,3,2,4,4,1,19.1223993476456,73.0003590040689,-107.622295030987,-72.4688561001029,132.457094834078,30,13.9882387339755,0,-4.04601658778954,0
8,0.0035,3,3,5,5,1,19.1223993476456,73.0003590040689,-117.304168029197,-82.1507290983133,142.14018335995,17,13.9894542616369,0,4.87151762179072,0
8,0.0035,3,4,3,3,1,19.1223993476456,73.0003590040689,-137.886702318294,-102.73326338741,132.73326338741,1,-16,0,-0.700917683282448,0
8,0.0035,5,1,1,1,1,19.1209629683342,73.0010424704867,-96.4942067195256,-61.3407677886417,119.565560252818,7,12.2247924641767,0,1.31282431900106,0
8,0.0035,5,2,5,5,1,19.1209629683342,73.0010424704867,-106.732450805379,-71.5790118744956,131.5746209879,14,13.9956091134044,0,-7.53447268338571,0
8,0.0035,5,3,4,4,1,19.1209629683342,73.0010424704867,-113.211842766152,-78.0584038352681,137.201779165888,26,13.14337533062,0,2.33754118153454,0
8,0.0035,5,4,3,3,1,19.1209629683342,73.0010424704867,-130.412096350276,-95.2586574193926,125.258657419393,1,-16,0,-2.07174476080311,0
8,0.0035,7,1,1,1,1,19.1212919042036,72.999585862937,-92.8605448894889,-57.7071059586051,87.7071059586051,1,-16,1,3.00559359226295,0
8,0.0035,7,2,5,5,1,19.1212919042036,72.999585862937,-110.058953401096,-74.9055144702123,134.390331126241,14,13.4848166560292,0,-1.02944803916945,0
8,0.0035,7,3,4,4,1,19.1212919042036,72.999585862937,-115.304224702245,-80.1507857713615,139.688373266865,30,13.5375874955036,0,7.25939790401893,0
8,0.0035,7,4,2,2,1,19.1212919042036,72.999585862937,-133.198950642696,-98.0455117118126,128.045511711813,1,-16,0,-5.23594149885586,0
8,0.0035,9,1,1,1,1,19.1194399709755,73.0024949275961,-104.852923959096,-69.6994850282119,129.472654976212,6,13.7731699480001,0,-0.159887695995466,0
8,0.0035,9,2,4,4,1,19.1194399709755,73.0024949275961,-118.386383119225,-83.2329441883414,142.617827936472,21,13.384883748131,0,6.32933501067237,0
8,0.0035,9,3,3,3,1,19.1194399709755,73.0024949275961,-127.470177589895,-92.3167386590111,122.316738659011,1,-16,0,5.02408257923779,0
8,0.0035,9,4,5,5,1,19.1194399709755,73.0024949275961,-131.981841013874,-96.8284020829902,156.760793012634,12,13.932390929644,0,14.0670444210866,0
8,0.0035,19,1,1,1,1,19.1227244733229,73.0002070125643,-86.4346730482329,-51.2812341173491,109.553174976254,24,12.2719408589048,0,2.20999263211836,0
8,0.0035,19,2,4,4,1,19.1227244733229,73.0002070125643,-101.253149256339,-66.0997103254548,125.707518067218,31,13.6078077417636,0,-11.2756374001216,0
8,0.0035,19,3,5,5,1,19.1227244733229,73.0002070125643,-111.881852208875,-76.7284132779916,136.463617734251,18,13.7352044562591,0,-0.479538801560573,0
8,0.0035,19,4,3,3,1,19.1227244733229,73.0002070125643,-131.803493550212,-96.6500546193286,126.650054619329,1,-16,0,-7.90749661591095,0
8,0.0035,27,1,1,1,1,19.1234219350204,73.0052188046826,-109.638765289707,-74.4853263588235,133.966250686151,20,13.4809243273273,0,-1.46567183979933,0
8,0.0035,27,2,5,5,1,19.1234219350204,73.0052188046826,-116.75577554077,-81.602336609886,141.378755341946,18,13.7764187320604,0,-5.08527494477414,0
8,0.0035,27,3,2,2,1,19.1234219350204,73.0052188046826,-119.722072269458,-84.5686333385737,114.568633338574,1,-16,0,4.4746783920905,0
8,0.0035,27,4,4,4,1,19.1234219350204,73.0052188046826,-122.790487845894,-87.6370489150104,146.611063249494,26,12.9740143344837,0,1.54435356854447,0
8,0.0035,43,1,1,1,1,19.1220783259275,73.0005806009157,-87.3193634421714,-52.1659245112876,110.489212385143,16,12.3232878738553,0,0.366314804893553,0
8,0.0035,43,2,4,4,1,19.1220783259275,73.0005806009157,-116.175568933756,-81.0221300028721,140.842448499728,29,13.8203184968556,0,4.6599190804381,0
8,0.0035,43,3,5,5,1,19.1220783259275,73.0005806009157,-116.376501552232,-81.2230626213485,140.531306253503,16,13.3082436321544,0,2.73238378148372,0
8,0.0035,43,4,2,2,1,19.1220783259275,73.0005806009157,-127.227424172296,-92.0739852414122,122.073985241412,1,-16,0,-7.46724832879381,0
8,0.0035,47,1,1,1,1,19.122463818212,72.9998733156793,-63.5841348696648,-28.430695938781,88.2319570941897,23,13.8012611554087,1,6.29954187087415,0
8,0.0035,47,2,5,5,1,19.122463818212,72.9998733156793,-102.9627590539,-67.8093201230165,127.402567342159,17,13.5932472191429,0,-8.62854248867037,0
8,0.0035,47,3,4,4,1,19.122463818212,72.9998733156793,-111.777313621439,-76.6238746905551,136.612407103947,31,13.9885324133915,0,0.709399917064543,0
8,0.0035,47,4,3,3,1,19.122463818212,72.9998733156793,-128.461904493947,-93.3084655630631,123.308465563063,1,-16,0,-10.8358156534702,0
8,0.0035,10,1,2,2,1,19.1226449186453,73.0064771078047,-76.7546149080409,-41.6011759771571,101.362093648428,21,13.7609176712706,0,-11.7536864349521,0
8,0.0035,10,2,5,5,1,19.1226449186453,73.0064771078047,-98.778181958811,-63.6247430279272,123.577583166611,17,13.9528401386836,1,8.65492004955606,0
8,0.0035,10,3,3,3,1,19.1226449186453,73.0064771078047,-111.656204559495,-76.5027656286108,135.782345387532,30,13.2795797589208,0,-1.87231606694042,0
8,0.0035,10,4,1,1,1,19.1226449186453,73.0064771078047,-123.037867098683,-87.8844281677991,146.338012792906,18,12.4535846251073,0,8.04490502313677,0
8,0.0035,50,1,2,2,1,19.1214679568569,73.005329325065,-77.0633291670011,-41.9098902361173,101.395363706158,1,13.4854734700407,0,-0.859014228789574,0
8,0.0035,50,2,3,3,1,19.1214679568569,73.005329325065,-99.2027347662792,-64.0492958353954,124.048022800393,30,13.9987269649974,0,-8.93264981257115,0
8,0.0035,50,3,1,1,1,19.1214679568569,73.005329325065,-105.550009162991,-70.396570232107,129.85219820474,15,13.4556279726332,0,-5.60425505050794,0
8,0.0035,50,4,5,5,1,19.1214679568569,73.005329325065,-114.154500680321,-79.0010617494375,137.72375560949,16,12.7226938600528,0,-8.82367571489763,0
8,0.0035,6,1,2,2,1,19.1231123198911,73.0055861116661,-98.348027249152,-63.1945883182682,123.128687025823,31,13.9340987075551,0,15.0954305981356,0
8,0.0035,6,2,3,3,1,19.1231123198911,73.0055861116661,-107.451326242649,-72.2978873117653,132.119429513187,32,13.821542201422,0,-5.28577893226058,0
8,0.0035,6,3,4,4,1,19.1231123198911,73.0055861116661,-117.290386520198,-82.136947589314,142.132425339814,25,13.9954777505003,0,-3.12217069641168,0
8,0.0035,6,4,5,5,1,19.1231123198911,73.0055861116661,-126.548182698325,-91.3947437674408,150.861735021826,18,13.466991254385,0,3.92411577076999,0
8,0.0035,4,1,2,2,1,19.1214444993699,73.0069344548475,-85.2685024881668,-50.115063557283,109.958288950707,11,13.8432253934243,0,-7.73803666245774,0
8,0.0035,4,2,3,3,1,19.1214444993699,73.0069344548475,-119.491317817201,-84.3378788863168,144.337746852381,27,13.9998679660645,0,8.18805509651954,0
8,0.0035,4,3,1,1,1,19.1214444993699,73.0069344548475,-119.671449118179,-84.5180101872951,144.503745019995,15,13.9857348327002,0,5.13407691521661,0
8,0.0035,4,4,4,4,1,19.1214444993699,73.0069344548475,-121.705720987223,-86.5522820563387,146.514030178604,22,13.9617481222656,0,0.659754555791406,0
8,0.0035,29,1,2,2,1,19.121539506457,73.0070135701422,-88.3021880989432,-53.1487491680594,113.142846376474,12,13.994097208415,0,-4.87680337561016,0
8,0.0035,29,2,1,1,1,19.121539506457,73.0070135701422,-110.423244476415,-75.2698055455312,134.825661351995,15,13.5558558064638,0,-4.69554856258867,0
8,0.0035,29,3,3,3,1,19.121539506457,73.0070135701422,-113.701549847316,-78.5481109164319,138.522030284741,27,13.9739193683091,0,2.0436376258416,0
8,0.0035,29,4,4,4,1,19.121539506457,73.0070135701422,-118.74863234378,-83.5951934128958,143.420183295497,22,13.8249898826014,0,-2.59856681685383,0
8,0.0035,35,1,2,2,1,19.1230505988083,73.0068635239392,-90.0565189136832,-54.9030799827994,114.709801558919,23,13.8067215761197,0,-3.02358894047725,0
8,0.0035,35,2,3,3,1,19.1230505988083,73.0068635239392,-106.482766420878,-71.3293274899939,130.313554548342,30,12.9842270583477,0,-8.68235449532675,0
8,0.0035,35,3,4,4,1,19.1230505988083,73.0068635239392,-120.983385472948,-85.8299465420646,145.807790846369,24,13.9778443043043,0,-1.01368322223883,0
8,0.0035,35,4,1,1,1,19.1230505988083,73.0068635239392,-121.034949756364,-85.8815108254805,145.200482015415,18,13.318971189934,0,5.94285667825738,0
8,0.0035,41,1,2,2,1,19.1220411299815,73.0063918247189,-82.5760929876621,-47.4226540567783,107.14761776122,15,13.7249637044417,0,-4.24937776849042,0
8,0.0035,41,2,1,1,1,19.1220411299815,73.0063918247189,-112.934067420713,-77.7806284898289,137.393354631485,16,13.6127261416564,0,-0.660678336783847,0
8,0.0035,41,3,4,4,1,19.1220411299815,73.0063918247189,-117.986790681879,-82.8333517509954,142.728306631078,23,13.8949548800823,0,-2.7568697138983,0
8,0.0035,41,4,5,5,1,19.1220411299815,73.0063918247189,-118.208445436796,-83.0550065059125,142.170311124181,16,13.1153046182681,0,-5.80584747796165,0
8,0.0035,45,1,2,2,1,19.1227919021405,73.0068485934853,-97.4026498141225,-62.2492108832387,120.998751303289,21,12.7495404200499,0,4.21288615313133,0
8,0.0035,45,2,3,3,1,19.1227919021405,73.0068485934853,-106.00695648768,-70.853517556796,130.207459605583,29,13.3539420487867,0,-8.28974915468246,0
8,0.0035,45,3,4,4,1,19.1227919021405,73.0068485934853,-116.306580243279,-81.1531413123953,140.763077663554,24,13.6099363511583,0,-5.85336723535596,0
8,0.0035,45,4,1,1,1,19.1227919021405,73.0068485934853,-121.39502433173,-86.2415854008462,145.912275761148,18,13.6706903603017,0,6.75047170225842,0
8,0.0035,2,1,3,3,1,19.116471905955,73.0038574123983,-82.6822890273345,-47.5288500964506,106.177626944864,8,12.6487768484135,0,-11.0374827857887,0
8,0.0035,2,2,1,1,1,19.116471905955,73.0038574123983,-103.398175897093,-68.2447369662096,128.235948538773,3,13.9912115725638,0,-10.8015944603895,0
8,0.0035,2,3,4,4,1,19.116471905955,73.0038574123983,-108.649111428478,-73.4956724975945,132.493517368143,14,12.997844870548,0,-6.46888267729952,0
8,0.0035,2,4,5,5,1,19.116471905955,73.0038574123983,-119.116081651354,-83.9626427204704,143.292272139811,9,13.329629419341,0,-3.44268536195544,0
8,0.0035,18,1,3,3,1,19.1163137017198,73.0033399390261,-93.8961925500135,-58.7427536191297,118.741692861172,5,13.9989392420424,0,4.19111269782518,0
8,0.0035,18,2,4,4,1,19.1163137017198,73.0033399390261,-111.596644949016,-76.4432060181326,136.325892982537,14,13.8826869644047,0,-1.51604447993117,0
8,0.0035,18,3,1,1,1,19.1163137017198,73.0033399390261,-114.053081389612,-78.8996424587278,138.878076034949,2,13.9784335762208,0,0.213597564805229,0
8,0.0035,18,4,5,5,1,19.1163137017198,73.0033399390261,-125.653877604214,-90.5004386733299,150.271569428097,8,13.7711307547669,0,4.04856328052174,0
8,0.0035,34,1,3,3,1,19.1158840491883,73.0024923347063,-81.6459901690863,-46.4925512382025,76.4925512382025,1,-16,1,-13.4977373272369,0
8,0.0035,34,2,4,4,1,19.1158840491883,73.0024923347063,-109.915354672229,-74.7619157413455,133.102243276159,12,12.3403275348133,0,-2.90768075184301,0
8,0.0035,34,3,5,5,1,19.1158840491883,73.0024923347063,-117.250068267671,-82.0966293367871,142.062386174952,7,13.9657568381649,0,-3.50035486472516,0
8,0.0035,34,4,1,1,1,19.1158840491883,73.0024923347063,-122.593676177117,-87.440237246233,140.632587455541,1,7.19235020930827,0,2.03467322392851,0
8,0.0035,12,1,3,3,1,19.1182043452946,73.0030257555521,-54.5359170343672,-19.3824781034834,78.5614702003735,26,13.1789920968901,1,-7.98299074167472,0
8,0.0035,12,2,4,4,1,19.1182043452946,73.0030257555521,-109.844823685797,-74.6913847549134,134.510742195866,18,13.819357440953,0,-2.38768998597183,0
8,0.0035,12,3,1,1,1,19.1182043452946,73.0030257555521,-112.213689190859,-77.0602502599749,136.855570372029,4,13.7953201120539,0,2.81514380725137,0
8,0.0035,12,4,5,5,1,19.1182043452946,73.0030257555521,-117.400266462846,-82.2468275319623,141.32349439903,10,13.0766668670677,0,-3.01691648932342,0
8,0.0035,13,1,3,3,1,19.1156883911446,73.0034651001612,-79.1848384406484,-44.0313995097646,102.758302581775,3,12.7269030720103,0,-16.5487810530683,0
8,0.0035,13,2,4,4,1,19.1156883911446,73.0034651001612,-104.234542084028,-69.0811031531444,127.953704123057,13,12.8726009699128,0,-10.5154284237069,0
8,0.0035,13,3,5,5,1,19.1156883911446,73.0034651001612,-116.521619460508,-81.3681805296243,140.063466565919,8,12.6952860362946,0,-6.83076369826988,0
8,0.0035,13,4,1,1,1,19.1156883911446,73.0034651001612,-117.302062997438,-82.148624066554,140.606345586701,1,12.4577215201472,0,0.574833426267056,0
8,0.0035,15,1,3,3,1,19.1191029456096,73.003136102759,-78.2166881340376,-43.0632492031538,101.560604108892,31,12.4973549057381,1,10.3197415879213,0
8,0.0035,15,2,1,1,1,19.1191029456096,73.003136102759,-98.9718036212419,-63.8183646903581,123.272555706274,6,13.4541910159162,0,-8.94321108766348,0
8,0.0035,15,3,5,5,1,19.1191029456096,73.003136102759,-114.218387903218,-79.0649489723343,138.389751101535,12,13.3248021292006,0,-5.55251449714282,0
8,0.0035,15,4,4,4,1,19.1191029456096,73.003136102759,-119.609018065178,-84.4555791342943,144.310750599635,20,13.8551714653403,0,6.72195764441425,0
8,0.0035,16,1,3,3,1,19.1179712847893,73.004348254075,-85.1511673194521,-49.9977283885683,109.411269843995,20,13.4135414554264,0,-9.64846874213598,0
8,0.0035,16,2,2,2,1,19.1179712847893,73.004348254075,-106.553426034643,-71.3999871037588,101.399987103759,1,-16,1,2.54848898008292,0
8,0.0035,16,3,4,4,1,19.1179712847893,73.004348254075,-110.441820587537,-75.2883816566534,133.951808903558,17,12.6634272469046,0,-5.94445839626508,0
8,0.0035,16,4,1,1,1,19.1179712847893,73.004348254075,-113.855586013824,-78.7021470829398,138.681504049189,6,13.9793569662495,0,1.57997840479164,0
8,0.0035,23,1,3,3,1,19.1169985155263,73.003258548941,-67.1215860101881,-31.9681470793043,91.1891178137626,10,13.2209707344583,1,4.01434718944356,0
8,0.0035,23,2,1,1,1,19.1169985155263,73.003258548941,-117.002029620595,-81.8485906897107,141.077452353306,3,13.228861663595,0,3.93880302512188,0
8,0.0035,23,3,4,4,1,19.1169985155263,73.003258548941,-118.50289745227,-83.3494585213866,142.35786206085,15,13.0084035394638,0,4.93424275846987,0
8,0.0035,23,4,5,5,1,19.1169985155263,73.003258548941,-126.949364144074,-91.7959252131903,151.764083601641,9,13.9681583884502,0,6.19730163719133,0
8,0.0035,24,1,3,3,1,19.1163117777106,73.0039445349585,-90.74123594553,-55.5877970146461,115.235371112175,8,13.6475740975288,0,-3.25195635021469,0
8,0.0035,24,2,4,4,1,19.1163117777106,73.0039445349585,-111.66787227655,-76.5144333456659,136.47488273317,14,13.9604493875045,0,-2.73668104282833,0
8,0.0035,24,3,1,1,1,19.1163117777106,73.0039445349585,-112.697989141986,-77.544550211102,137.472197094579,3,13.927646883477,0,-1.97840397045031,0
8,0.0035,24,4,5,5,1,19.1163117777106,73.0039445349585,-123.22543288761,-88.0719939567259,146.73916209748,9,12.6671681407538,0,-0.222459608865227,0
8,0.0035,33,1,3,3,1,19.120227666851,73.0058698809727,-104.174595895418,-69.021156964534,128.908019022277,26,13.8868620577435,0,-2.24366822138346,0
8,0.0035,33,2,2,2,1,19.120227666851,73.0058698809727,-106.975911301017,-71.8224723701327,119.003498918099,1,1.18102654796636,0,0.498840758961539,0
8,0.0035,33,3,1,1,1,19.120227666851,73.0058698809727,-114.303690191405,-79.1502512605208,139.107313851502,12,13.9570625909811,0,1.56801959040583,0
8,0.0035,33,4,4,4,1,19.120227666851,73.0058698809727,-117.426020223917,-82.2725812930329,142.151645560059,21,13.8790642670261,0,-1.42026857379635,0
8,0.0035,22,1,4,4,1,19.1172583787854,72.9975591568195,-63.3494602051246,-28.1960212742408,86.8931234883695,13,12.6971022141287,1,0.306946398632719,0
8,0.0035,22,2,5,5,1,19.1172583787854,72.9975591568195,-117.202858396617,-82.0494194657328,142.031864203275,3,13.9824447375424,0,5.44049074138703,0
8,0.0035,22,3,3,3,1,19.1172583787854,72.9975591568195,-141.732048702454,-106.57860977157,136.57860977157,1,-16,0,6.36756726344714,0
8,0.0035,22,4,1,1,1,19.1172583787854,72.9975591568195,-143.209141055527,-108.055702124643,138.055702124643,1,-16,0,4.66402451550236,0
8,0.0035,38,1,4,4,1,19.1167309421364,72.9976700942069,-87.5354007239084,-52.3819617930246,111.81728894779,8,13.4353271547651,0,-0.244954205681888,0
8,0.0035,38,2,5,5,1,19.1167309421364,72.9976700942069,-102.632338448837,-67.4788995179536,125.793854861853,3,12.3149553438998,0,-12.0699786164054,0
8,0.0035,38,3,1,1,1,19.1167309421364,72.9976700942069,-138.283837989051,-103.130399058167,133.130399058167,1,-16,0,-1.76117901194336,0
8,0.0035,38,4,3,3,1,19.1167309421364,72.9976700942069,-139.432982298465,-104.279543367581,134.279543367581,1,-16,0,4.2342281847017,0
8,0.0035,42,1,4,4,1,19.1191278073577,72.9977368328186,-95.1719240377445,-60.0184851068607,119.764385454837,30,13.7459003479766,0,1.65441883659449,0
8,0.0035,42,2,5,5,1,19.1191278073577,72.9977368328186,-103.812105668989,-68.6586667381049,128.545512445194,7,13.8868457070891,0,-4.397018822713,0
8,0.0035,42,3,1,1,1,19.1191278073577,72.9977368328186,-126.10588061857,-90.9524416876865,120.952441687687,1,-16,0,-5.12471170602244,0
8,0.0035,42,4,3,3,1,19.1191278073577,72.9977368328186,-140.170141414677,-105.016702483794,135.016702483794,1,-16,0,4.26425379340478,0
8,0.0035,20,1,4,4,1,19.1192172326126,72.9976777653497,-96.2182177204884,-61.0647787896046,119.303682564656,31,12.2389037750513,0,0.89303875812458,0
8,0.0035,20,2,1,1,1,19.1192172326126,72.9976777653497,-98.1290197059953,-62.9755807751115,92.9755807751115,1,-16,1,-3.47681697632349,0
8,0.0035,20,3,5,5,1,19.1192172326126,72.9976777653497,-119.209457070053,-84.0560181391696,144.054828105438,7,13.9988099662685,0,11.4480385161981,0
8,0.0035,20,4,3,3,1,19.1192172326126,72.9976777653497,-142.957050107516,-107.803611176632,137.803611176632,1,-16,0,6.7262203479103,0
8,0.0035,32,1,4,4,1,19.1178771319211,72.9981250750917,-93.1474376022358,-57.993998671352,117.791872984697,20,13.7978743133449,0,3.03286755351778,0
8,0.0035,32,2,5,5,1,19.1178771319211,72.9981250750917,-119.554810244813,-84.4013713139289,144.401312342751,5,13.9999410288217,0,8.10264219706626,0
8,0.0035,32,3,3,3,1,19.1178771319211,72.9981250750917,-127.925651707051,-92.7722127761669,122.772212776167,1,-16,0,-5.2311696392163,0
8,0.0035,32,4,2,2,1,19.1178771319211,72.9981250750917,-132.628941557077,-97.4755026261928,127.475502626193,1,-16,0,-12.7823345690488,0
8,0.0035,37,1,4,4,1,19.1164514146543,72.9977839841669,-82.0805512017617,-46.9271122708779,106.292433024639,7,13.3653207537609,0,-8.40382587753958,0
8,0.0035,37,2,5,5,1,19.1164514146543,72.9977839841669,-121.857217455382,-86.7037785244987,145.803007642882,2,13.0992291183835,0,7.22116025782445,0
8,0.0035,37,3,1,1,1,19.1164514146543,72.9977839841669,-137.373662967348,-102.220224036465,132.220224036465,1,-16,0,-3.39279542900218,0
8,0.0035,37,4,3,3,1,19.1164514146543,72.9977839841669,-138.084531866447,-102.931092935563,132.931092935563,1,-16,0,3.06631664990995,0
8,0.0035,40,1,4,4,1,19.1201523655613,73.0002104828381,-96.4577926906659,-61.3043537597821,121.127105384167,26,13.8227516243847,0,-9.98382995849203,0
8,0.0035,40,2,1,1,1,19.1201523655613,73.0002104828381,-104.840949621664,-69.6875106907799,117.760289306944,1,2.07277861616414,0,-1.41170377541997,0
8,0.0035,40,3,5,5,1,19.1201523655613,73.0002104828381,-110.798470121698,-75.6450311908143,135.623002905856,12,13.977971715042,0,-2.07862676929968,0
8,0.0035,40,4,3,3,1,19.1201523655613,73.0002104828381,-123.888511717279,-88.735072786395,118.735072786395,1,-16,0,-6.52100936996767,0
8,0.0035,44,1,4,4,1,19.1191296289902,72.9974619507888,-89.9244636191493,-54.7710246882654,113.736621806953,31,12.9655971186874,0,-3.12534693484999,0
8,0.0035,44,2,5,5,1,19.1191296289902,72.9974619507888,-118.795338846523,-83.6418999156389,142.519468888262,6,12.8775689726229,0,10.2849559146422,0
8,0.0035,44,3,3,3,1,19.1191296289902,72.9974619507888,-133.02226091682,-97.8688219859366,127.868821985937,1,-16,0,-3.79222451001309,0
8,0.0035,44,4,1,1,1,19.1191296289902,72.9974619507888,-141.353057053198,-106.199618122314,136.199618122314,1,-16,0,9.55002669325365,0
8,0.0035,49,1,4,4,1,19.1161066742406,72.9970560688571,-95.2038123058831,-60.0503733749993,108.882479383002,1,2.83210600800255,0,-4.11519230818327,0
8,0.0035,49,2,5,5,1,19.1161066742406,72.9970560688571,-113.822615575859,-78.6691766449752,138.120781210735,1,13.4516045657603,0,-0.282256367674758,0
8,0.0035,49,3,3,3,1,19.1161066742406,72.9970560688571,-141.469690082503,-106.316251151619,136.316251151619,1,-16,0,3.64131053499547,0
8,0.0035,49,4,1,1,1,19.1161066742406,72.9970560688571,-141.736216830774,-106.582777899891,136.582777899891,1,-16,0,-0.472448209610996,0
8,0.0035,30,1,5,5,1,19.1210311687099,72.9942261050664,-86.1422751642841,-50.9888362334002,110.707587217139,1,13.7187509837392,0,0.241400303770759,0
8,0.0035,30,2,4,4,1,19.1210311687099,72.9942261050664,-129.179919037875,-94.026480106991,124.026480106991,1,-16,0,-5.3877500113979,0
8,0.0035,30,3,1,1,1,19.1210311687099,72.9942261050664,-131.981636364511,-96.8281974336268,126.828197433627,1,-16,0,-5.54680316784173,0
8,0.0035,30,4,3,3,1,19.1210311687099,72.9942261050664,-144.555929552807,-109.402490621923,139.402490621923,1,-16,0,-1.89781479260673,0
8,0.0035,46,1,5,5,1,19.1224150733199,72.99482261072,-86.5662793680105,-51.4128404371267,109.875912158352,19,12.4630717212252,0,0.115344775407698,0
8,0.0035,46,2,3,3,1,19.1224150733199,72.99482261072,-113.445557426185,-78.2921184953014,108.292118495301,1,-16,1,-0.129797341586733,0
8,0.0035,46,3,4,4,1,19.1224150733199,72.99482261072,-135.515504940242,-100.362066009358,130.362066009358,1,-16,0,-2.96535738760702,0
8,0.0035,46,4,1,1,1,19.1224150733199,72.99482261072,-136.425782757547,-101.272343826663,131.272343826663,1,-16,0,1.49723642832124,0
8,0.0035,1,1,5,5,1,19.1218357120561,72.9951770742519,-83.6882607343404,-48.5348218034566,107.046713847767,13,12.5118920443103,0,-6.7081857171033,0
