CategoryCode,CategoryKey,CategoryName,MetricKey,MetricName,Entity,Statistic,Availability,CountsTowardCoverage,ValueNumeric,ValueText,Unit,SourceArtifact,Notes
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","interpolation_loss","interpolation loss","DL","mean","observed",1,-19.3939027336182,"-19.3939027336182","dB","air_interface/csv/dl_pdsch_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","interpolation_loss","interpolation loss","DL","p95","observed",1,-13.0723757822933,"-13.0723757822933","dB","air_interface/csv/dl_pdsch_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","interpolation_loss","interpolation loss","DL","max","observed",1,-11.0076720784116,"-11.0076720784116","dB","air_interface/csv/dl_pdsch_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","interpolation_loss","interpolation loss","UL","mean","observed",1,-19.2744551333433,"-19.2744551333433","dB","air_interface/csv/ul_pusch_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","interpolation_loss","interpolation loss","UL","p95","observed",1,-16.8277302835013,"-16.8277302835013","dB","air_interface/csv/ul_pusch_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","interpolation_loss","interpolation loss","UL","max","observed",1,-16.5284481550691,"-16.5284481550691","dB","air_interface/csv/ul_pusch_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","interpolation_loss","interpolation loss","SRS","mean","observed",1,0,"0","dB","air_interface/csv/srs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","interpolation_loss","interpolation loss","SRS","p95","observed",1,0,"0","dB","air_interface/csv/srs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","interpolation_loss","interpolation loss","SRS","max","observed",1,0,"0","dB","air_interface/csv/srs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","interpolation_loss","interpolation loss","TRS","mean","observed",1,0,"0","dB","air_interface/csv/trs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","interpolation_loss","interpolation loss","TRS","p95","observed",1,0,"0","dB","air_interface/csv/trs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","interpolation_loss","interpolation loss","TRS","max","observed",1,0,"0","dB","air_interface/csv/trs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","mismatch_sensitivity","mismatch sensitivity","DL","mean","observed",1,50.1308024799625,"50.1308024799625","dB","air_interface/csv/dl_pdsch_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","mismatch_sensitivity","mismatch sensitivity","DL","p95","observed",1,65.5510176703882,"65.5510176703882","dB","air_interface/csv/dl_pdsch_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","mismatch_sensitivity","mismatch sensitivity","DL","max","observed",1,73.379590804112,"73.379590804112","dB","air_interface/csv/dl_pdsch_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","mismatch_sensitivity","mismatch sensitivity","UL","mean","observed",1,48.9153841365678,"48.9153841365678","dB","air_interface/csv/ul_pusch_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","mismatch_sensitivity","mismatch sensitivity","UL","p95","observed",1,62.9732184568947,"62.9732184568947","dB","air_interface/csv/ul_pusch_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","mismatch_sensitivity","mismatch sensitivity","UL","max","observed",1,66.2780238891748,"66.2780238891748","dB","air_interface/csv/ul_pusch_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","mismatch_sensitivity","mismatch sensitivity","SRS","mean","observed",1,-156.53559774527,"-156.53559774527","dB","air_interface/csv/srs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","mismatch_sensitivity","mismatch sensitivity","SRS","p95","observed",1,-156.53559774527,"-156.53559774527","dB","air_interface/csv/srs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","mismatch_sensitivity","mismatch sensitivity","SRS","max","observed",1,-156.53559774527,"-156.53559774527","dB","air_interface/csv/srs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","mismatch_sensitivity","mismatch sensitivity","TRS","mean","observed",1,-39.0033867689575,"-39.0033867689575","dB","air_interface/csv/trs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","mismatch_sensitivity","mismatch sensitivity","TRS","p95","observed",1,-39.0033867689575,"-39.0033867689575","dB","air_interface/csv/trs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","mismatch_sensitivity","mismatch sensitivity","TRS","max","observed",1,-39.0033867689575,"-39.0033867689575","dB","air_interface/csv/trs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","acquisition_time","acquisition observation time","PBCH","mean","observed",1,10,"10","ms","air_interface/csv/pbch_trials.csv","Tracking acquisition time is exported as radio-time observation duration, not wall-clock compute time."
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","acquisition_time","acquisition observation time","PBCH","p95","observed",1,10,"10","ms","air_interface/csv/pbch_trials.csv","Tracking acquisition time is exported as radio-time observation duration, not wall-clock compute time."
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","acquisition_time","acquisition observation time","PBCH","max","observed",1,10,"10","ms","air_interface/csv/pbch_trials.csv","Tracking acquisition time is exported as radio-time observation duration, not wall-clock compute time."
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","acquisition_time","acquisition observation time","SRS","mean","observed",1,0.5,"0.5","ms","air_interface/csv/srs_trials.csv","Tracking acquisition time is exported as radio-time observation duration, not wall-clock compute time."
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","acquisition_time","acquisition observation time","SRS","p95","observed",1,0.5,"0.5","ms","air_interface/csv/srs_trials.csv","Tracking acquisition time is exported as radio-time observation duration, not wall-clock compute time."
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","acquisition_time","acquisition observation time","SRS","max","observed",1,0.5,"0.5","ms","air_interface/csv/srs_trials.csv","Tracking acquisition time is exported as radio-time observation duration, not wall-clock compute time."
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","acquisition_time","acquisition observation time","TRS","mean","observed",1,0.5,"0.5","ms","air_interface/csv/trs_trials.csv","Tracking acquisition time is exported as radio-time observation duration, not wall-clock compute time."
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","acquisition_time","acquisition observation time","TRS","p95","observed",1,0.5,"0.5","ms","air_interface/csv/trs_trials.csv","Tracking acquisition time is exported as radio-time observation duration, not wall-clock compute time."
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","acquisition_time","acquisition observation time","TRS","max","observed",1,0.5,"0.5","ms","air_interface/csv/trs_trials.csv","Tracking acquisition time is exported as radio-time observation duration, not wall-clock compute time."
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","tracking_failure_probability","tracking failure probability","PBCH","mean","observed",1,0,"0","fraction","air_interface/csv/pbch_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","tracking_failure_probability","tracking failure probability","PBCH","p95","observed",1,0,"0","fraction","air_interface/csv/pbch_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","tracking_failure_probability","tracking failure probability","PBCH","max","observed",1,0,"0","fraction","air_interface/csv/pbch_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","tracking_failure_probability","tracking failure probability","SRS","mean","observed",1,0,"0","fraction","air_interface/csv/srs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","tracking_failure_probability","tracking failure probability","SRS","p95","observed",1,0,"0","fraction","air_interface/csv/srs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","tracking_failure_probability","tracking failure probability","SRS","max","observed",1,0,"0","fraction","air_interface/csv/srs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","tracking_failure_probability","tracking failure probability","TRS","mean","observed",1,0,"0","fraction","air_interface/csv/trs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","tracking_failure_probability","tracking failure probability","TRS","p95","observed",1,0,"0","fraction","air_interface/csv/trs_trials.csv",""
"E","channel_estimation_tracking_outputs","Channel-estimation / tracking outputs","tracking_failure_probability","tracking failure probability","TRS","max","observed",1,0,"0","fraction","air_interface/csv/trs_trials.csv",""
