run_id,direction,ue_id,frame,slot,source_artifact,llr_mean_abs,llr_std_abs,llr_imbalance,decoder_iterations
1,UL,7,10,10,air_interface/csv/ul_pusch_trials.csv,2886546598.58727,3405522673.71005,0.789928444661957,8
1,UL,11,10,10,air_interface/csv/ul_pusch_trials.csv,2020193341.06622,1849575972.4816,0.412877255848331,8
1,UL,25,10,10,air_interface/csv/ul_pusch_trials.csv,3038251785.02829,3599599712.06537,0.79996572815426,1.66666666666667
1,UL,27,10,10,air_interface/csv/ul_pusch_trials.csv,2310398994.73179,2433979919.511,0.565739747843683,8
1,UL,28,10,10,air_interface/csv/ul_pusch_trials.csv,3091845910.28533,3661698437.11063,0.808803171320786,2
1,UL,30,10,10,air_interface/csv/ul_pusch_trials.csv,3340813094.66012,3979452441.0242,0.822603806841166,1
1,UL,31,10,10,air_interface/csv/ul_pusch_trials.csv,3359559694.9249,4004845706.5672,0.82140570864986,1
1,UL,36,10,10,air_interface/csv/ul_pusch_trials.csv,2430627675.62461,2638980394.04141,0.636518357215744,8
1,UL,21,10,10,air_interface/csv/ul_pusch_trials.csv,2219361222.69847,2295136158.26271,0.525218119572533,8
1,UL,1,10,10,air_interface/csv/ul_pusch_trials.csv,2140937009.82591,2119679818.63942,0.438501166252161,8
1,UL,17,10,10,air_interface/csv/ul_pusch_trials.csv,2026916236.42479,1861667460.74409,0.410750215326756,8
1,UL,39,10,10,air_interface/csv/ul_pusch_trials.csv,2610235367.34299,2963157442.08821,0.711428424053899,8
