Direction,SNR_dB,Frame,Slot,SampleIndex,Time_s,TxReal,TxImag,TxMagnitude,RxReal,RxImag,RxMagnitude,UEIndex,RNTI
"UL",12,10,10,37587,0.000305875651041667,0.00179092352369283,-0.00225104452878843,0.00287656193020499,7.01514393882382e-10,6.46829606616222e-10,9.54206992648588e-10,39,39
"UL",12,10,10,37828,0.0003078369140625,0.000949553965925098,0.00262490494725829,0.00279137577483669,-6.57556743439119e-10,7.11428661438884e-10,9.6876808946155e-10,39,39
"UL",12,10,10,38069,0.000309798177083333,0.00124618202678444,-0.00129281066938889,0.00179564168774461,5.44990335686248e-10,6.24925307713504e-10,8.29184000214806e-10,39,39
"UL",12,10,10,38310,0.000311759440104167,-8.99862737817941e-05,0.00266934083885772,0.00267085717391679,-8.93861514032573e-10,1.39525883921138e-10,9.04685513619279e-10,39,39
"UL",12,10,10,38551,0.000313720703125,0.0015604825719406,-0.00216736041513298,0.00267068474860208,9.66286431547665e-10,2.43517031252569e-10,9.96498877221237e-10,39,39
"UL",12,10,10,38792,0.000315681966145833,0.000843493380750325,0.002897962862491,0.0030182229599131,-8.62428590319692e-10,2.01680213973544e-10,8.85696326123816e-10,39,39
"UL",12,10,10,39033,0.000317643229166667,-0.00417468756225526,-0.000761467411153632,0.00424356558340952,1.09646548220888e-10,-1.54446562627461e-09,1.54835281388984e-09,39,39
"UL",12,10,10,39274,0.0003196044921875,0.00113324923725172,-0.00156581385842965,0.00193288046008592,6.13415861259593e-10,1.85693498468459e-10,6.4090646292443e-10,39,39
"UL",12,10,10,39515,0.000321565755208333,-0.000349113445269922,-0.00268105900682889,0.00270369332502163,1.01054157278348e-09,-2.29775616957486e-10,1.03633542083242e-09,39,39
"UL",12,10,10,39756,0.000323527018229167,0.000579295646705274,-0.00274899159702419,0.00280936616460035,1.00331545072256e-09,8.98167224340057e-11,1.00732762162437e-09,39,39
"UL",12,10,10,39997,0.00032548828125,0.00273655544954133,0.00123115610251934,0.00300074675325742,-3.51718885605855e-10,7.162939251651e-10,7.97986943326926e-10,39,39
"UL",12,10,10,40238,0.000327449544270833,0.000901296255396204,0.00167462677126263,0.00190176490740068,-4.31087298705129e-10,3.15560045529558e-10,5.34241894126155e-10,39,39
"UL",12,10,10,40478,0.000329402669270833,2.80268396927606e-06,0.000106845429614224,0.000106882182176824,2.44118323843267e-11,1.10094496956114e-10,1.1276850544536e-10,39,39
"UL",12,10,10,40719,0.000331363932291667,-0.00310769836104352,0.00137050716865936,0.0033964803845421,-6.06694028736091e-10,-1.24531420915579e-09,1.38523829142474e-09,39,39
"UL",12,10,10,40960,0.0003333251953125,-0.00327707258972494,0.00244118933752387,0.00408639329237492,-1.14172146564484e-09,-9.11492411952879e-10,1.46094021854485e-09,39,39
"UL",12,10,10,41201,0.000335286458333333,-0.00123893797696589,0.00405821346619436,0.00424311958916662,-1.51219181925847e-09,-1.10268075517492e-11,1.51223202211732e-09,39,39
"UL",12,10,10,41442,0.000337247721354167,0.00410305129214875,-0.00305796492506544,0.0051172433388431,1.30493749739439e-09,9.7095685304036e-10,1.62653591493455e-09,39,39
"UL",12,10,10,41683,0.000339208984375,-0.0017586251089431,-0.00201102758700199,0.00267151534330016,6.73031558047698e-10,-5.38818828317304e-10,8.62146859808318e-10,39,39
"UL",12,10,10,41924,0.000341170247395833,0.00344054593087389,0.00299064066755222,0.00455864978967129,-1.09628863833163e-09,1.30276943311657e-09,1.70266173222924e-09,39,39
"UL",12,10,10,42165,0.000343131510416667,0.000331849879377745,-0.00210142868668372,0.00212746959265233,2.74427519838996e-10,-2.21786836149698e-11,2.75322279614047e-10,39,39
"UL",12,10,10,42406,0.0003450927734375,0.000360498944251469,-0.00170187799857231,0.00173964025327966,5.49785009187763e-10,-2.26629278930682e-10,5.94663254620822e-10,39,39
"UL",12,10,10,42647,0.000347054036458333,0.00136812362372904,0.00294061904793832,0.00324330119398479,-1.09037268614128e-09,5.85100912480773e-10,1.23743915909785e-09,39,39
"UL",12,10,10,42888,0.000349015299479167,0.000811673067334613,-0.00406569702614076,0.00414592637134407,9.14927255156344e-10,1.920577122807e-10,9.34867930284496e-10,39,39
"UL",12,10,10,43129,0.0003509765625,-0.000776179143828665,-0.00203535194174552,0.00217832770493373,5.23816198189057e-10,-5.53983043939244e-10,7.62417616833076e-10,39,39
"UL",12,10,10,43370,0.000352937825520833,-0.00321159167899192,0.000443445076665699,0.00324206178975497,-3.12806391352723e-10,-8.13209619113088e-10,8.71296575850707e-10,39,39
"UL",12,10,10,43611,0.000354899088541667,-0.000338108937190195,-0.00270329478695917,0.00272435687064095,9.17811557463105e-10,-2.26377291824279e-10,9.45317265930621e-10,39,39
"UL",12,10,10,43852,0.0003568603515625,-0.00023107443384136,-0.00250414660040392,0.00251478539646818,6.50738832149447e-10,-1.54762211798107e-10,6.68888906970259e-10,39,39
"UL",12,10,10,44093,0.000358821614583333,-0.00124160428946939,0.000956637605040201,0.00156739807292399,-5.18148612869405e-10,-3.62012773120835e-10,6.32084830478572e-10,39,39
"UL",12,10,10,44333,0.000360774739583333,0.000761410628533584,0.000209417897220036,0.00078968474780761,1.45269304510975e-10,2.81069547659304e-10,3.16390994585036e-10,39,39
"UL",12,10,10,44574,0.000362736002604167,-0.00241115631214573,-0.000631316558593215,0.0024924356278055,9.99400756086769e-11,-8.13997960180377e-10,8.20110174239098e-10,39,39
"UL",12,10,10,44815,0.000364697265625,0.00114066413548286,-0.000960733328957036,0.00149134945581032,4.32865244101994e-10,3.28893099525922e-10,5.4363865799559e-10,39,39
"UL",12,10,10,45056,0.000366658528645833,-0.00207770946762056,-0.00102800987410379,0.00231812012913374,4.12314946393212e-10,-3.19506834984356e-10,5.21620774721404e-10,39,39
"UL",12,10,10,45297,0.000368619791666667,0.000892451536602413,-0.000945976235805079,0.00130051558387124,9.68773788132583e-11,6.27898378500205e-10,6.35327947007618e-10,39,39
"UL",12,10,10,45538,0.0003705810546875,0.00063573131344382,-0.00319517525994794,0.00325780589426018,8.51708219754295e-10,1.23545761526561e-10,8.60622127758872e-10,39,39
"UL",12,10,10,45779,0.000372542317708333,0.00207873372851382,0.00102442672289931,0.00231745205444496,-3.93895342581823e-10,8.37591597210614e-10,9.2558804261155e-10,39,39
"UL",12,10,10,46020,0.000374503580729167,-4.37861123082799e-05,0.00293634594799974,0.00293667239404834,-9.72771649252689e-10,-8.58065310043752e-12,9.72809492756638e-10,39,39
"UL",12,10,10,46261,0.00037646484375,-0.00128989355609249,0.00184971770847009,0.00225505675916966,-5.58123937349105e-10,-1.01887238285516e-10,5.67347634847909e-10,39,39
"UL",12,10,10,46502,0.000378426106770833,0.00111945665470063,0.00238191191862877,0.00263186010073851,-8.30585375986531e-10,1.60500154739991e-10,8.45950569758215e-10,39,39
"UL",12,10,10,46743,0.000380387369791667,0.00143051812391494,-0.00212697533444385,0.00256328035458114,8.45974649380668e-10,5.95901233169799e-10,1.03478084012415e-09,39,39
"UL",12,10,10,46984,0.0003823486328125,0.00355639579135511,0.000663940541719456,0.00361784024905842,-8.86924430400938e-12,1.30258305584237e-09,1.30261325068578e-09,39,39
"UL",12,10,10,47225,0.000384309895833333,2.01590866442643e-05,0.00170715109858173,0.00170727011985893,-6.37719831940564e-10,4.40162219373885e-11,6.39237054498519e-10,39,39
"UL",12,10,10,47466,0.000386271158854167,0.00111175462493188,0.00261285207385341,0.00283954121398114,-9.70593405416548e-10,3.37490179453248e-10,1.02759485200417e-09,39,39
"UL",12,10,10,47707,0.000388232421875,0.000891783947853359,-0.0029622648088104,0.00309358875857238,9.63510349206563e-10,6.55286373625176e-11,9.65736089903832e-10,39,39
"UL",12,10,10,47948,0.000390193684895833,-0.000832001508585107,-0.00232258265682224,0.0024671069510784,3.78719173097221e-10,-5.18972047697311e-10,6.42464161150319e-10,39,39
"UL",12,10,10,48188,0.000392146809895833,0.00149755235340675,0.000393583891486059,0.00154840929047568,-9.89179669203781e-11,5.06830082684591e-10,5.1639277385894e-10,39,39
"UL",12,10,10,48429,0.000394108072916667,-0.00352504260752614,0.000662515002747032,0.00358676058773646,-4.22443214513431e-10,-1.25700806245143e-09,1.32609484523406e-09,39,39
"UL",12,10,10,48670,0.0003960693359375,0.000375643705027705,-0.0016610441010464,0.00170299022273998,8.18497995634447e-10,1.86562066916265e-10,8.39490544121657e-10,39,39
"UL",12,10,10,48911,0.000398030598958333,-0.000674454663777138,-0.00231712856986198,0.0024132910936647,6.31398864070275e-10,-3.20766088591268e-10,7.08205767513493e-10,39,39
"UL",12,10,10,49152,0.000399991861979167,0.00121548390727857,-0.0022702776803292,0.00257518191098301,6.96773062176311e-10,5.94042126187717e-10,9.15630246256739e-10,39,39
"UL",12,10,10,49393,0.000401953125,-0.0014377585399465,0.000529417500704918,0.00153213331966958,-2.70519116466105e-10,-5.46267741060717e-10,6.09581034233498e-10,39,39
"UL",12,10,10,49634,0.000403914388020833,-0.00260964756292579,-0.00140166208847359,0.00296224864131097,1.62663781875695e-10,-1.076398603688e-09,1.08861997958681e-09,39,39
"UL",12,10,10,49875,0.000405875651041667,-0.000689507238922965,0.00299502294435243,0.0030733666669834,-1.01988290798813e-09,1.84218195263302e-10,1.03638674705555e-09,39,39
"UL",12,10,10,50116,0.0004078369140625,0.000152498049239471,-0.00351057377908613,0.0035138844479335,1.1613656341218e-09,-4.07106049198056e-10,1.23065245760645e-09,39,39
"UL",12,10,10,50357,0.000409798177083333,-0.00064833262496583,-0.0020019083013651,0.00210427470632272,7.12250243918074e-10,-5.11846436247774e-10,8.77090180232856e-10,39,39
"UL",12,10,10,50598,0.000411759440104167,0.00173241857619711,-0.00190569046128439,0.00257544758389355,8.324102859496e-10,3.75024274505252e-10,9.12989644313058e-10,39,39
"UL",12,10,10,50839,0.000413720703125,0.0013279277057074,0.000451926872941426,0.00140272231395666,-1.4888940933208e-10,9.16066523211435e-10,9.28087243291245e-10,39,39
"UL",12,10,10,51080,0.000415681966145833,0.000856003310553806,-0.00181695909317652,0.00200850243065721,7.40296008052517e-10,1.3092968495401e-10,7.51785050357247e-10,39,39
"UL",12,10,10,51321,0.000417643229166667,-0.000647393591181365,0.00113301125821651,0.00130492642441943,-3.32209070034942e-10,-2.37063872021299e-10,4.08120258785584e-10,39,39
"UL",12,10,10,51562,0.0004196044921875,0.000571598767327365,0.00390074246744584,0.00394239989703551,-1.01616361746802e-09,3.28688450493084e-10,1.06800027853613e-09,39,39
"UL",12,10,10,51803,0.000421565755208333,0.00183447355258926,-0.00155473568781958,0.00240468215657065,7.23467557929695e-10,2.51879311813308e-10,7.66060373010053e-10,39,39
"UL",12,10,10,52043,0.000423518880208333,-8.23421329484381e-05,0.00278500635303657,0.0027862233602697,-9.82111957417161e-10,-3.42064217167837e-11,9.82707472337742e-10,39,39
"UL",12,10,10,52284,0.000425480143229167,-0.00119269032551274,-0.00226070251395396,0.00255602935608522,5.33820908375166e-10,-8.5937411628278e-10,1.01167615072972e-09,39,39
"UL",12,10,10,52525,0.00042744140625,-0.00352504260752614,0.000662515002747032,0.00358676058773646,-2.920359105431e-10,-1.17503878056605e-09,1.21078532733136e-09,39,39
"UL",12,10,10,52766,0.000429402669270833,0.000215137469461644,0.000869444788790683,0.00089566643987683,-2.1052019062844e-10,1.77739631243502e-10,2.75517925327574e-10,39,39
"UL",12,10,10,53007,0.000431363932291667,0.00468007813919102,0.000236164088880367,0.00468603295611655,2.92543515319977e-11,1.62717644213705e-09,1.62743939700664e-09,39,39
"UL",12,10,10,53248,0.0004333251953125,-0.00162238970379069,-0.00133713479828327,0.00210239811162065,6.44111277438933e-10,-9.91012197427677e-10,1.18194099394786e-09,39,39
"UL",12,10,10,53489,0.000435286458333333,0.000750062056785645,0.00366755196211368,0.00374346503707907,-1.23097271081974e-09,3.49859417337892e-10,1.2797247464525e-09,39,39
"UL",12,10,10,53730,0.000437247721354167,0.00116112600694659,-0.000410359541647366,0.00123150662094394,2.92915535770723e-10,7.65441997458622e-10,8.19573646824552e-10,39,39
"UL",12,10,10,53971,0.000439208984375,0.00374559286832131,-0.00073858694275572,0.00381771877005479,5.00789817144753e-10,1.34507032046934e-09,1.43527161469994e-09,39,39
"UL",12,10,10,54212,0.000441170247395833,0.000690697244275864,0.000257537503529934,0.000737148729209176,-3.40583873257005e-10,5.30075571010208e-10,6.30061493589746e-10,39,39
"UL",12,10,10,54453,0.000443131510416667,-0.000323814058554052,-0.00124613908649461,0.00128752404537037,4.3819024133692e-10,6.91096518914628e-11,4.43606618060943e-10,39,39
"UL",12,10,10,54694,0.0004450927734375,0.00463789667351226,0.000948610209648679,0.0047339145412677,-1.36314063867131e-10,1.37409259371469e-09,1.38083741986866e-09,39,39
"UL",12,10,10,54935,0.000447054036458333,0.00151939812517992,-0.00179671416895135,0.0023530304859289,6.90829637524894e-10,6.52846909431831e-10,9.50502327844319e-10,39,39
"UL",12,10,10,55176,0.000449015299479167,-0.00250226109071607,-0.0010599767201611,0.00271751011284136,3.89016120434002e-10,-6.08632403700029e-10,7.22334371874409e-10,39,39
"UL",12,10,10,55417,0.0004509765625,-0.00180110377337539,-0.00131711432096614,0.00223131462079222,2.14767029831855e-10,-1.16529740284566e-09,1.18492316804999e-09,39,39
"UL",12,10,10,55658,0.000452937825520833,0.00208640322597821,-0.00402655889120172,0.00453500329941312,1.26826411051977e-09,4.18112658254682e-10,1.33540707240351e-09,39,39
"UL",12,10,10,55898,0.000454890950520833,0.00254521494286619,0.000666305327001034,0.00263098496654376,-6.03629222013334e-11,6.9084747525646e-10,6.93479571757459e-10,39,39
"UL",12,10,10,56139,0.000456852213541667,-0.00102630002123197,-0.000933299794450141,0.00138720591113988,4.22384677969094e-10,-1.25738822582303e-10,4.40702924527894e-10,39,39
"UL",12,10,10,56380,0.0004588134765625,-0.00234643924516636,0.00375611098023347,0.00442878615729946,-1.3031184220187e-09,-6.58313854040493e-10,1.45996395579691e-09,39,39
"UL",12,10,10,56621,0.000460774739583333,0.00360768502402144,0.000745402415043491,0.00368388599075776,-7.9643924254751e-11,1.19434446246099e-09,1.19699701323016e-09,39,39
"UL",12,10,10,56862,0.000462736002604167,0.000215137469461644,0.000869444788790683,0.00089566643987683,-2.24624670595386e-10,1.64665227544637e-10,2.78515492930667e-10,39,39
"UL",12,10,10,57103,0.000464697265625,0.00167511927360709,-0.00253042625586047,0.00303464686860893,7.97261337098247e-10,4.91795820443294e-10,9.36743704882599e-10,39,39
"UL",12,10,10,57344,0.000466658528645833,0.00297063279915133,0.00870086159167934,0.00919400085191177,-2.78631926445796e-09,1.4696725177677e-09,3.15016068684936e-09,39,39
"UL",12,10,10,57585,0.000468619791666667,0.000989638888522276,0.001951018973844,0.00218766088916333,-4.84914925665742e-10,3.70643035116931e-10,6.10343136779716e-10,39,39
"UL",12,10,10,57826,0.0004705810546875,0.00191879504756985,0.000211464106394126,0.00193041226241227,1.34045931661389e-10,6.72836024589425e-10,6.86058764086774e-10,39,39
"UL",12,10,10,58067,0.000472542317708333,-0.000425277712673583,0.000338895970165707,0.00054379372145275,-2.64374208370429e-10,-3.997984143022e-10,4.79304177042142e-10,39,39
"UL",12,10,10,58308,0.000474503580729167,-0.00310744932234915,0.00106465536757592,0.00328477279924752,-4.37220934627175e-10,-8.35152019236456e-10,9.42677591178973e-10,39,39
"UL",12,10,10,58549,0.00047646484375,0.000410141999001918,0.00200914308429093,0.00205057855067767,-6.57908001060665e-10,2.07641738241543e-10,6.89897115024848e-10,39,39
"UL",12,10,10,58790,0.000478426106770833,-0.00284026586254344,0.00228436326059366,0.00364491778731424,-5.85367611751289e-10,-9.41026351386672e-10,1.10823546004065e-09,39,39
"UL",12,10,10,59031,0.000480387369791667,-0.000680622737088605,0.00016075841167986,0.000699350110579684,-3.3747559134793e-10,6.68553653181476e-11,3.44034031205429e-10,39,39
"UL",12,10,10,59272,0.0004823486328125,-0.000659836453734162,0.0020419393870624,0.00214590321452606,-5.96838381330666e-10,-8.90498831757125e-11,6.03445055595799e-10,39,39
"UL",12,10,10,59513,0.000484309895833333,0.00179832332925636,0.00122295760014924,0.00217476253607387,-1.84863443809101e-10,7.2669307184884e-10,7.49838191565397e-10,39,39
"UL",12,10,10,59753,0.000486263020833333,-0.000725780344884037,-0.00043140889595217,0.000844316732350285,1.23288583050223e-10,1.4401893235775e-11,1.24126907797247e-10,39,39
"UL",12,10,10,59994,0.000488224283854167,-2.28664111650079e-05,0.00473304318043325,0.00473309841653491,-1.56648394078673e-09,3.46995963015452e-10,1.60445571303534e-09,39,39
"UL",12,10,10,60235,0.000490185546875,-0.000571423119409667,0.000788492681685445,0.000973778768749545,-2.88363162293129e-10,1.16981164895008e-10,3.11187895503483e-10,39,39
"UL",12,10,10,60476,0.000492146809895833,-0.00324359447736006,0.00176834980913593,0.00369431538732575,-7.21616031815154e-10,-7.01690246893123e-10,1.00652814166201e-09,39,39
"UL",12,10,10,60717,0.000494108072916667,0.00111609254037898,0.0031773745114951,0.00336769525714373,-4.6341837634073e-10,6.28490971379083e-10,7.80869702725942e-10,39,39
"UL",12,10,10,60958,0.0004960693359375,0.00049912293129921,0.00154864193287803,0.00162708805441405,-4.3487190811608e-10,1.98789837432674e-10,4.78153715801759e-10,39,39
"UL",12,10,10,61199,0.000498030598958333,0.00167511927360709,-0.00253042625586047,0.00303464686860893,8.93255810252701e-10,4.14797962146917e-10,9.84867144315133e-10,39,39
"UL",12,10,10,61440,0.000499991861979167,-0.00140395115761578,-0.0014557120983884,0.00202241849436883,5.33870361796123e-10,-2.05153683490573e-10,5.71931461850171e-10,39,39
